time,side,ticker_id,mv_up_composite_labels,accel_volume_5_df025,sessions_since_bearish_13_100_df059,velocity_price_vs_etf_diff_5_df050
2023-12-08 00:00:00+00,LONG,2340,0.029494260324270903,0.08644846,3.0,-0.032971907
2023-12-11 00:00:00+00,LONG,1381,0.8571428571428572,0.27258936,3.0,-0.03968272
2023-12-12 00:00:00+00,LONG,1381,0.8095238095238095,-0.14652401,4.0,-0.03154397
2023-12-13 00:00:00+00,LONG,1949,0.9565217391304348,-0.3699493,4.0,-0.040250078
2023-12-26 00:00:00+00,LONG,3744,0.8029428473160157,0.61426246,3.0,-0.03269337
2024-01-11 00:00:00+00,LONG,843,0.46599010136566593,0.08732168,4.0,-0.050681785
2024-01-18 00:00:00+00,LONG,1869,0.394605368241429,-0.09044211,3.0,-0.030193929
2024-01-19 00:00:00+00,LONG,1454,0.9512195121951219,-0.52752846,3.0,-0.039447334
2024-01-22 00:00:00+00,LONG,1610,0.6363636363636364,-0.4304048,3.0,-0.058730703
2024-01-23 00:00:00+00,LONG,3890,0.9230769230769231,-0.10199668,3.0,-0.035849202
2024-01-24 00:00:00+00,LONG,3890,0.8846153846153846,-0.227892,4.0,-0.040520094
2024-01-26 00:00:00+00,LONG,2661,0.33333333333333337,0.6265257,3.0,-0.058565076
2024-02-06 00:00:00+00,LONG,335,0.5661260787575729,-0.7113815,3.0,-0.06191742
2024-02-07 00:00:00+00,LONG,335,0.9259259259259259,0.0061816154,4.0,-0.04938073
2024-02-08 00:00:00+00,LONG,91,1.0,0.34457853,4.0,-0.06570003
2024-02-27 00:00:00+00,LONG,2930,0.9333333333333333,-0.023782415,3.0,-0.045853373
2024-03-01 00:00:00+00,LONG,1167,1.0,0.08021394,4.0,-0.030011501
2024-03-19 00:00:00+00,LONG,2932,0.0,0.2480268,3.0,-0.03183906
2024-04-03 00:00:00+00,LONG,4244,0.0,0.4097388,3.0,-0.048330568
2024-04-16 00:00:00+00,LONG,1514,1.0,-0.6181228,4.0,-0.032471433
2024-04-17 00:00:00+00,LONG,2176,0.900527231159729,0.21401289,3.0,-0.05403027
2024-04-18 00:00:00+00,LONG,2176,0.6748355659571469,0.25884053,4.0,-0.03389619
2024-04-22 00:00:00+00,LONG,142,0.0,0.4697047,4.0,-0.058756232
2024-04-24 00:00:00+00,LONG,1220,0.8928571428571429,-0.18501282,4.0,-0.06007115
2024-05-22 00:00:00+00,LONG,3078,0.0,-0.4968678,3.0,-0.029545074
2024-05-23 00:00:00+00,LONG,3078,0.0,0.7149611,4.0,-0.060617026
2024-06-04 00:00:00+00,LONG,394,1.0,-0.21266244,3.0,-0.03888815
2024-06-04 00:00:00+00,LONG,1988,0.0,0.07536658,3.0,-0.04391824
2024-06-05 00:00:00+00,LONG,1988,0.44758655887947413,0.3991881,4.0,-0.056421388
2024-06-07 00:00:00+00,LONG,368,0.0,-0.63859004,3.0,-0.029468417
2024-06-10 00:00:00+00,LONG,368,0.0,0.34495395,4.0,-0.07180257
2024-06-11 00:00:00+00,LONG,2761,0.0,-0.14225318,3.0,-0.033533487
2024-06-11 00:00:00+00,LONG,3216,0.8960388048840914,0.6673194,3.0,-0.041387722
2024-06-11 00:00:00+00,LONG,3574,0.7091170362972922,0.16027461,4.0,-0.030646384
2024-06-12 00:00:00+00,LONG,219,0.0,0.47301653,3.0,-0.07288131
2024-06-13 00:00:00+00,LONG,219,0.0,-0.26563466,4.0,-0.069564395
2024-06-14 00:00:00+00,LONG,684,0.0,0.38016737,4.0,-0.039132223
2024-06-14 00:00:00+00,LONG,799,0.4590163934426229,0.6028428,3.0,-0.048327718
2024-06-14 00:00:00+00,LONG,1471,0.8846153846153846,-0.2686877,3.0,-0.049426798
2024-06-14 00:00:00+00,LONG,3708,0.5914195995980722,-0.07259166,3.0,-0.033249836
2024-06-17 00:00:00+00,LONG,194,0.8532832726506825,0.10047962,4.0,-0.043336976
2024-06-17 00:00:00+00,LONG,2425,0.9696969696969697,-0.024174312,4.0,-0.034022264
2024-06-17 00:00:00+00,LONG,2816,0.8421052631578947,-0.5560988,4.0,-0.030165361
2024-06-17 00:00:00+00,LONG,2898,0.14335626483739525,-0.55712396,3.0,-0.047534842
2024-06-17 00:00:00+00,LONG,3607,1.0,-0.07415567,3.0,-0.056864563
2024-06-17 00:00:00+00,LONG,1668,0.6676172736311033,0.03123594,3.0,-0.055337414
2024-06-18 00:00:00+00,LONG,440,0.0,-0.48747572,4.0,-0.059429504
2024-06-18 00:00:00+00,LONG,2898,0.16095350663444782,0.8117052,4.0,-0.02859235
2024-06-18 00:00:00+00,LONG,3825,0.40855395867006655,-0.3369571,4.0,-0.03154201
2024-07-01 00:00:00+00,LONG,835,0.696969696969697,-0.59357536,3.0,-0.028939115
2024-07-02 00:00:00+00,LONG,3521,0.42105263157894735,0.2931568,3.0,-0.03900319
2024-07-05 00:00:00+00,LONG,898,0.6754126304401848,-0.32979944,3.0,-0.03829822
2024-07-05 00:00:00+00,LONG,2993,0.4552369175012541,0.57481915,3.0,-0.06798364
2024-07-05 00:00:00+00,LONG,1748,0.6666666666666667,0.5728075,4.0,-0.031665187
2024-07-09 00:00:00+00,LONG,15,0.17821848829710546,0.67018926,3.0,-0.03283479
2024-07-09 00:00:00+00,LONG,1092,0.17862193091354917,-0.010947655,3.0,-0.038521282
2024-07-11 00:00:00+00,LONG,787,0.22915928399348728,-0.33372384,4.0,-0.037215557
2024-08-06 00:00:00+00,LONG,3802,0.0,-0.23049128,3.0,-0.04154852
2024-08-07 00:00:00+00,LONG,3004,0.3706235120032944,-0.46185842,4.0,-0.040535953
2024-08-07 00:00:00+00,LONG,3272,0.967741935483871,0.2652596,3.0,-0.033883605
2024-08-07 00:00:00+00,LONG,3330,0.5254711199217045,-0.6770375,3.0,-0.032353066
2024-08-07 00:00:00+00,LONG,1377,0.36011898975265466,-0.6921036,3.0,-0.03867393
2024-08-07 00:00:00+00,LONG,1734,1.0,-0.6006296,3.0,-0.056815017
2024-08-07 00:00:00+00,LONG,3802,0.9090909090909091,-0.44469258,4.0,-0.041272428
2024-08-08 00:00:00+00,LONG,4097,0.8695652173913043,-0.6844994,3.0,-0.04967118
2024-08-08 00:00:00+00,LONG,1377,0.10635800293010272,0.28584322,4.0,-0.029623395
2024-08-08 00:00:00+00,LONG,4020,0.88,0.5606148,3.0,-0.047986675
2024-08-09 00:00:00+00,LONG,4107,0.9047619047619048,-0.387001,3.0,-0.038185418
2024-08-09 00:00:00+00,LONG,3743,0.0,0.048232004,3.0,-0.037929304
2024-08-09 00:00:00+00,LONG,4020,0.84,-0.44003227,4.0,-0.03540083
2024-08-12 00:00:00+00,LONG,4107,0.6057890467404898,-0.31239274,4.0,-0.041974906
2024-08-12 00:00:00+00,LONG,2608,0.875,0.34102026,3.0,-0.03006012
2024-08-13 00:00:00+00,LONG,2608,0.85,-0.2760724,4.0,-0.033576373
2024-08-13 00:00:00+00,LONG,1258,0.0,-0.006224752,4.0,-0.03610172
2024-08-14 00:00:00+00,LONG,1383,0.33333333333333326,0.07306112,4.0,-0.028522396
2024-08-14 00:00:00+00,LONG,1819,1.0,0.024013368,4.0,-0.049991474
2024-08-14 00:00:00+00,LONG,4062,0.7307692307692307,-0.29338443,4.0,-0.029509196
2024-09-09 00:00:00+00,LONG,3111,0.816627732590177,0.18454763,4.0,-0.06489724
2024-09-11 00:00:00+00,LONG,4187,0.08562706983845146,0.22073978,3.0,-0.044348363
2024-09-11 00:00:00+00,LONG,3473,0.9743589743589743,-0.33423972,3.0,-0.0627688
2024-09-12 00:00:00+00,LONG,4187,0.0,-0.62506336,4.0,-0.034390945
2024-09-12 00:00:00+00,LONG,2898,0.193997027460563,-0.18632303,4.0,-0.02916687
2024-09-12 00:00:00+00,LONG,3261,0.9555555555555556,0.20368883,3.0,-0.040352043
2024-09-18 00:00:00+00,LONG,4122,1.0,0.1980305,3.0,-0.040330052
2024-09-19 00:00:00+00,LONG,4122,0.6751932872805715,-0.2766791,4.0,-0.036757898
2024-10-09 00:00:00+00,LONG,3825,0.0,0.14757569,3.0,-0.030262234
2024-10-10 00:00:00+00,LONG,2142,0.5512308084361097,0.2658117,4.0,-0.05614995
2024-10-14 00:00:00+00,LONG,3897,0.0,0.43383884,3.0,-0.035170086
2024-10-15 00:00:00+00,LONG,3897,0.0,0.4981565,4.0,-0.03846014
2024-10-23 00:00:00+00,LONG,2659,0.0,0.027247092,3.0,-0.038940944
2024-10-24 00:00:00+00,LONG,2659,0.0,0.16020423,4.0,-0.046937745
2024-10-28 00:00:00+00,LONG,4150,0.0,-0.50872934,3.0,-0.047148634
2024-11-05 00:00:00+00,LONG,335,0.0,-0.43457386,3.0,-0.040739633
2024-11-07 00:00:00+00,LONG,2979,0.9666666666666667,-0.58391595,4.0,-0.058144536
2024-12-20 00:00:00+00,LONG,1740,0.0,0.52917016,4.0,-0.07287593
2024-12-23 00:00:00+00,LONG,3773,0.0,-0.5048629,3.0,-0.036233764
2024-12-24 00:00:00+00,LONG,3773,0.0,-0.2880764,4.0,-0.03166773
2024-12-24 00:00:00+00,LONG,1826,0.0,-0.5885722,3.0,-0.053875573
2024-12-30 00:00:00+00,LONG,2567,0.0,0.23169461,4.0,-0.048416838
2025-01-10 00:00:00+00,LONG,1668,0.0,0.2720076,3.0,-0.053073533
2025-01-13 00:00:00+00,LONG,2050,0.0,0.23303697,3.0,-0.057090234
2025-01-13 00:00:00+00,LONG,1144,0.0,0.21794532,4.0,-0.04593896
2025-01-13 00:00:00+00,LONG,1668,0.0,-0.025868786,4.0,-0.0432402
2025-01-14 00:00:00+00,LONG,2930,0.0,0.25005937,4.0,-0.038967907
2025-01-15 00:00:00+00,LONG,4124,0.0,-0.5401943,4.0,-0.053456973
2025-01-15 00:00:00+00,LONG,4234,0.0,0.16758703,3.0,-0.029732715
2025-01-15 00:00:00+00,LONG,3758,0.0,-0.17327379,3.0,-0.036625132
2025-01-16 00:00:00+00,LONG,3758,0.0,0.07863167,4.0,-0.051266268
2025-01-22 00:00:00+00,LONG,2249,0.0,0.6576619,3.0,-0.028666055
2025-01-22 00:00:00+00,LONG,2765,0.0,0.18355605,4.0,-0.031852707
2025-03-04 00:00:00+00,LONG,2508,0.0,-0.039265636,3.0,-0.06600932
2025-03-17 00:00:00+00,LONG,4171,0.0,-0.37216875,4.0,-0.03433932
