time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_50_2.5_df055,co_fall_count_1_10_df044,dist_upper_bb_20_2.5_df055
2017-04-27 00:00:00+00,SHORT,1072,0.0,-0.01790309,4.0,-0.01654601
2017-04-27 00:00:00+00,SHORT,3744,0.2773604517576391,-0.0151107935,5.0,-0.016072035
2017-04-28 00:00:00+00,SHORT,2248,0.4217565261346532,-0.009475501,4.0,-0.00968916
2017-04-28 00:00:00+00,SHORT,3744,0.25976645888024386,-0.010804121,4.0,-0.022507297
2017-05-10 00:00:00+00,SHORT,901,0.45387704398156337,7.788612E-4,6.0,0.0332763
2017-05-11 00:00:00+00,SHORT,901,0.3702321016831287,-0.018045006,5.0,-0.0015762098
2017-05-15 00:00:00+00,SHORT,3271,0.0,-0.019226247,4.0,-0.031042188
2017-05-15 00:00:00+00,SHORT,3988,1.0,-0.00690527,5.0,-0.0154250655
2017-05-16 00:00:00+00,SHORT,3192,1.0,-0.0054998337,6.0,8.233325E-4
2017-05-17 00:00:00+00,SHORT,3192,0.3068129239337338,-0.016507262,5.0,-0.015308311
2017-05-22 00:00:00+00,SHORT,3271,0.0,-0.018777637,4.0,-0.017988155
2017-06-01 00:00:00+00,SHORT,3773,0.0,-0.019488422,5.0,-0.01913325
2017-06-02 00:00:00+00,SHORT,39,0.32934438435437463,0.0015398782,4.0,3.2928635E-4
2017-06-02 00:00:00+00,SHORT,3773,0.0,-0.00857508,5.0,-0.0076270457
2017-06-07 00:00:00+00,SHORT,2619,0.5331296879723726,-0.0021525533,4.0,6.9705583E-4
2017-06-08 00:00:00+00,SHORT,2619,0.3676757841913479,-0.018087117,4.0,-0.016460428
2017-06-09 00:00:00+00,SHORT,4050,0.37727881958388937,-0.016019395,6.0,-0.010670328
2017-06-12 00:00:00+00,SHORT,2513,0.0,-0.016598122,4.0,-0.0036423742
2017-07-05 00:00:00+00,SHORT,158,0.0,-0.01151441,4.0,-0.019575484
2017-07-10 00:00:00+00,SHORT,3773,0.5442357919053027,0.0013827354,4.0,0.0034329426
2017-07-11 00:00:00+00,SHORT,3773,0.6050250094688379,-0.019315971,4.0,-0.016337369
2017-07-25 00:00:00+00,SHORT,3286,0.40775418559348797,-0.013447851,4.0,-0.008616949
2017-07-27 00:00:00+00,SHORT,335,0.0,-0.0015115646,4.0,-0.007882514
2017-07-28 00:00:00+00,SHORT,1368,0.6452728921150808,-0.0023345097,4.0,-0.0051472764
2017-07-31 00:00:00+00,SHORT,2930,0.4064557511703442,-0.01330571,4.0,-0.029494936
2017-08-01 00:00:00+00,SHORT,2513,0.44226666255931724,-0.009705368,4.0,-0.01689956
2017-08-02 00:00:00+00,SHORT,2513,0.4881561268611055,-0.018453404,5.0,-0.023181519
2017-08-04 00:00:00+00,SHORT,2541,0.0,-0.0148260165,4.0,-0.023851007
2017-08-07 00:00:00+00,SHORT,142,0.0,-0.019538162,4.0,0.0029636964
2017-08-07 00:00:00+00,SHORT,2541,0.0,-0.017127387,4.0,-0.02113716
2017-08-08 00:00:00+00,SHORT,224,0.8,0.004072305,5.0,-0.035049852
2017-08-16 00:00:00+00,SHORT,3310,0.8546239473841384,-0.010071702,5.0,-0.006376249
2017-08-16 00:00:00+00,SHORT,3640,0.056945546328102906,-0.011095181,4.0,-0.022587063
2017-09-05 00:00:00+00,SHORT,167,0.8,-0.015207903,4.0,-0.038996138
2017-09-11 00:00:00+00,SHORT,64,0.0,-0.0131915575,4.0,-0.011904617
2017-09-11 00:00:00+00,SHORT,4218,0.47400674419337996,-0.004882208,5.0,0.0032781083
2017-09-11 00:00:00+00,SHORT,465,0.0,-0.010802398,4.0,-0.002304077
2017-09-12 00:00:00+00,SHORT,64,0.0,-0.018716138,5.0,-0.018223045
2017-09-12 00:00:00+00,SHORT,4218,0.4138669431374101,-0.0142532475,5.0,-0.0065867887
2017-09-12 00:00:00+00,SHORT,465,0.0,-0.018824095,4.0,-0.010905957
2017-09-13 00:00:00+00,SHORT,64,0.0,-0.018982165,6.0,-0.021364674
2017-09-13 00:00:00+00,SHORT,4218,0.44309614348163934,-0.015619634,4.0,-0.008473555
2017-09-18 00:00:00+00,SHORT,3822,0.4951032929167098,-0.0073901867,4.0,-0.008845579
2017-09-19 00:00:00+00,SHORT,64,0.0,-0.01843899,6.0,-0.015392014
2017-09-29 00:00:00+00,SHORT,2462,0.6617686635459893,0.014721178,6.0,0.00352902
2017-10-02 00:00:00+00,SHORT,2462,0.42089985227925053,-0.0150683,5.0,-0.025943061
2017-10-03 00:00:00+00,SHORT,900,0.0,-0.01735558,4.0,-0.017426489
2017-10-04 00:00:00+00,SHORT,900,0.0,-0.018403776,4.0,-0.018401671
2017-10-19 00:00:00+00,SHORT,1731,0.0,0.013781681,4.0,-0.020930884
2017-10-26 00:00:00+00,SHORT,3539,0.01959639655792983,-0.0066498737,4.0,-0.0019671728
2017-10-27 00:00:00+00,SHORT,4223,0.4372397167844631,-0.0010187975,4.0,-0.0037664815
2017-10-27 00:00:00+00,SHORT,2014,0.0,0.0034229122,4.0,0.028798455
2017-10-30 00:00:00+00,SHORT,602,0.7350338694679027,-0.012102204,6.0,-0.0062681427
2017-10-31 00:00:00+00,SHORT,3271,0.0,-0.0075926194,4.0,0.021778116
2017-11-24 00:00:00+00,SHORT,412,0.25245497171106107,-0.01993085,5.0,-0.01636239
2017-11-24 00:00:00+00,SHORT,2820,1.0,0.016478738,4.0,0.006953605
2017-11-27 00:00:00+00,SHORT,2820,0.8888888888888888,-0.004110738,4.0,-0.015264486
2017-12-05 00:00:00+00,SHORT,2127,0.3216297695514017,-0.016610723,5.0,-0.019114248
2017-12-06 00:00:00+00,SHORT,2127,0.23172355809099887,-0.019726763,5.0,-0.019600894
2018-01-04 00:00:00+00,SHORT,3895,0.9336430814930297,7.497829E-4,4.0,-0.0023542386
2018-01-25 00:00:00+00,SHORT,88,1.0,-0.017954405,5.0,-0.0055334596
2018-01-25 00:00:00+00,SHORT,934,1.0,-0.016128806,4.0,-0.020991322
2018-01-26 00:00:00+00,SHORT,88,0.9166666666666666,-0.015231565,4.0,-0.0056140535
2018-01-26 00:00:00+00,SHORT,3831,0.3582405985611811,-0.017342867,4.0,-0.029343804
2018-01-26 00:00:00+00,SHORT,4005,1.0,-0.008134477,4.0,-0.001128798
2018-01-31 00:00:00+00,SHORT,386,0.8888888888888888,-0.013753937,4.0,-0.006418578
2018-02-01 00:00:00+00,SHORT,2221,0.28049410454118323,-0.020476036,4.0,-0.009593002
2018-02-01 00:00:00+00,SHORT,1330,0.7843409959532716,-0.012818624,4.0,-0.0042780833
2018-02-01 00:00:00+00,SHORT,3831,0.23774592370530878,-0.01884768,6.0,-0.011107413
2018-02-01 00:00:00+00,SHORT,3837,0.643848998722014,-0.01528118,4.0,-0.0069106575
2018-02-02 00:00:00+00,SHORT,158,0.75,0.013831997,4.0,0.00497524
2018-02-02 00:00:00+00,SHORT,3161,0.5571489799292026,-0.008499857,5.0,-0.011020384
2018-02-02 00:00:00+00,SHORT,3531,0.5924661216280379,-0.007354041,5.0,-0.001854171
2018-02-15 00:00:00+00,SHORT,578,0.289676572709717,-0.015331622,4.0,0.0011428123
2018-02-26 00:00:00+00,SHORT,237,0.0,-0.016828576,5.0,-0.01629249
2018-03-09 00:00:00+00,SHORT,843,0.27306221266170166,-0.020380542,5.0,-0.0152233895
2018-03-13 00:00:00+00,SHORT,417,0.5044062948063796,-0.0059288265,4.0,-0.023582868
2018-03-13 00:00:00+00,SHORT,3586,0.26719266502506517,-0.018584901,4.0,-0.02620417
2018-03-19 00:00:00+00,SHORT,457,0.494370028437543,-0.0130651845,4.0,0.0067543555
2018-03-29 00:00:00+00,SHORT,3574,0.9,-0.015779668,5.0,-0.0065023075
2018-04-24 00:00:00+00,SHORT,131,0.0,-0.013776202,4.0,-0.018219262
2018-04-24 00:00:00+00,SHORT,3473,0.22495580804859103,0.0046770824,4.0,-0.011054257
2018-04-25 00:00:00+00,SHORT,3473,0.1844970358567156,-0.0039647697,4.0,-0.01594424
2018-04-26 00:00:00+00,SHORT,2262,1.0,0.004702735,4.0,-0.005504964
2018-04-26 00:00:00+00,SHORT,3473,0.11315348053203352,-0.014446604,4.0,-0.024036894
2018-04-27 00:00:00+00,SHORT,2262,0.10282757150401675,0.0022211378,4.0,-0.010821368
2018-04-30 00:00:00+00,SHORT,2262,0.0,-0.019771794,4.0,-0.028249316
2018-04-30 00:00:00+00,SHORT,3791,0.10997409943537771,-0.013369319,5.0,-0.0102245025
2018-04-30 00:00:00+00,SHORT,3973,0.17105581960867586,-0.0030269055,4.0,-0.009987398
2018-05-01 00:00:00+00,SHORT,3791,0.08647269626095092,-0.014900359,6.0,-0.0106604155
2018-05-01 00:00:00+00,SHORT,3973,0.0,-0.012645182,4.0,-0.0145711135
2018-05-09 00:00:00+00,SHORT,1985,0.0,-0.011645757,4.0,-0.008567848
2018-05-11 00:00:00+00,SHORT,3754,0.7078785517473185,0.014053186,5.0,-0.0034368397
2018-05-14 00:00:00+00,SHORT,3754,0.41710042473408504,0.008630569,4.0,-0.01183708
2018-05-22 00:00:00+00,SHORT,934,0.640390719990963,-0.012203461,4.0,-0.016763069
2018-06-05 00:00:00+00,SHORT,1734,0.23460117186791055,-0.018701177,4.0,-0.010932113
2018-06-08 00:00:00+00,SHORT,2391,1.0,-3.0431294E-4,4.0,-0.0038132085
2018-06-11 00:00:00+00,SHORT,2391,0.9473684210526316,-0.015309628,4.0,-0.019414317
2018-06-28 00:00:00+00,SHORT,93,0.0,-0.00999869,4.0,-0.0014918242
2018-07-09 00:00:00+00,SHORT,788,0.5272622941456339,-0.016162321,5.0,-0.004168227
2018-07-17 00:00:00+00,SHORT,2910,0.06324628833194641,-0.018411465,4.0,-0.025045471
2018-07-18 00:00:00+00,SHORT,2230,0.28041860621824977,-0.015356137,4.0,-0.029759623
2018-07-19 00:00:00+00,SHORT,2230,0.30074309324912835,-0.017116342,5.0,-0.035506956
2018-07-24 00:00:00+00,SHORT,4187,0.2430794784405401,-0.017466372,6.0,-0.012290529
2018-07-24 00:00:00+00,SHORT,2731,0.1957197784252793,-0.015851337,4.0,-0.002174485
2018-07-25 00:00:00+00,SHORT,4187,0.3207960771916658,-0.011934158,5.0,-0.0054845284
2018-07-25 00:00:00+00,SHORT,3133,0.0,-0.009509865,4.0,-0.025418723
2018-07-26 00:00:00+00,SHORT,4187,0.2610890106889564,-0.0063968664,5.0,-0.0019889872
2018-07-26 00:00:00+00,SHORT,580,0.0,-0.012594976,6.0,-0.015541682
2018-07-27 00:00:00+00,SHORT,694,0.26863546771305485,-0.013910992,5.0,-0.017441403
2018-07-27 00:00:00+00,SHORT,2990,0.2660410133914229,-0.008804238,4.0,-0.013261671
2018-07-30 00:00:00+00,SHORT,191,0.0,0.008125527,5.0,-4.8491714E-4
2018-07-30 00:00:00+00,SHORT,2990,0.0,-0.020252094,4.0,-0.022913221
2018-07-30 00:00:00+00,SHORT,1280,0.0,-0.01487604,4.0,-0.009911946
2018-07-31 00:00:00+00,SHORT,694,0.23084547949032863,-0.019643363,5.0,-0.018654274
2018-07-31 00:00:00+00,SHORT,3573,0.4655607522019662,-0.019107068,4.0,-0.012384635
2018-08-01 00:00:00+00,SHORT,2690,0.482788243549778,0.0016061874,4.0,-0.037004687
2018-08-01 00:00:00+00,SHORT,694,0.21687703830721813,-0.020207977,5.0,-0.015201885
2018-08-01 00:00:00+00,SHORT,761,0.6679856442475006,-0.016328936,4.0,-2.1807183E-4
2018-08-03 00:00:00+00,SHORT,2408,0.12125364504080587,-0.01639179,4.0,-0.0074706706
2018-08-07 00:00:00+00,SHORT,2261,0.0,-0.018036725,5.0,-0.01636676
2018-08-07 00:00:00+00,SHORT,897,1.0,-0.020356625,5.0,-0.0074798586
2018-08-07 00:00:00+00,SHORT,1919,0.6524317289419529,-0.019282376,4.0,-0.012158447
2018-08-08 00:00:00+00,SHORT,1919,0.875,-0.018820032,4.0,-0.0109007135
2018-08-29 00:00:00+00,SHORT,1144,0.3111185608593326,-0.019635938,4.0,-0.016801909
2018-09-04 00:00:00+00,SHORT,3915,0.0,-0.010897061,4.0,-0.025810312
2018-09-05 00:00:00+00,SHORT,4237,0.31004670473121543,-0.019292789,5.0,-0.0141501585
2018-09-06 00:00:00+00,SHORT,3704,0.2471218014197212,-0.019767322,4.0,-0.021115711
2018-09-10 00:00:00+00,SHORT,2129,0.7854480996239667,-0.013581129,6.0,-0.026732255
2018-09-11 00:00:00+00,SHORT,2553,0.4615268531176477,-0.020575479,4.0,-0.011715637
2018-09-14 00:00:00+00,SHORT,3561,0.3514403369156464,-0.002648142,4.0,-0.0057069818
2018-09-24 00:00:00+00,SHORT,1867,0.3513310432393814,-0.016769163,4.0,-0.0031003125
2018-09-25 00:00:00+00,SHORT,153,1.0,-0.019322323,5.0,-0.01220568
2018-09-28 00:00:00+00,SHORT,3343,0.0,-0.018135339,6.0,-0.014647145
2018-10-03 00:00:00+00,SHORT,2543,1.0,-0.02036473,4.0,-0.026698556
2018-10-08 00:00:00+00,SHORT,3646,0.9166666666666666,-0.017398754,4.0,-0.010624011
2018-10-15 00:00:00+00,SHORT,406,0.0,-0.017570036,4.0,-0.017714044
2018-10-16 00:00:00+00,SHORT,2248,1.0,0.001500742,4.0,-0.02605931
2018-10-17 00:00:00+00,SHORT,2248,0.9090909090909091,-0.0126645295,4.0,-0.040973406
2018-10-24 00:00:00+00,SHORT,853,0.16491398551520103,0.0031899365,4.0,-0.0021899862
2018-10-24 00:00:00+00,SHORT,4088,0.0,0.0069738044,4.0,-0.00685653
2018-11-02 00:00:00+00,SHORT,2776,0.8545386654411391,-0.015106013,4.0,-0.018783178
2018-11-05 00:00:00+00,SHORT,2776,0.876486533403966,-0.019786848,4.0,-0.0257147
2018-11-30 00:00:00+00,SHORT,1715,0.6385593969332324,-0.0059196716,4.0,-0.011515996
2018-12-03 00:00:00+00,SHORT,28,1.0,-0.019558072,4.0,-0.020419622
2018-12-03 00:00:00+00,SHORT,2305,1.0,0.007778133,4.0,-6.4960157E-4
2018-12-03 00:00:00+00,SHORT,1985,0.42506654251927817,-0.0137588,5.0,-0.003735409
2018-12-06 00:00:00+00,SHORT,3100,1.0,-0.00606323,5.0,-0.0044540893
2018-12-07 00:00:00+00,SHORT,3100,0.6442071403684783,-0.018756822,4.0,-0.014465897
2018-12-11 00:00:00+00,SHORT,4136,0.09972125896989463,-0.011749152,4.0,-0.011577068
2018-12-13 00:00:00+00,SHORT,4136,0.0,-0.01724187,4.0,-0.012964736
2019-01-09 00:00:00+00,SHORT,498,0.0,-0.019158108,4.0,-0.017786764
2019-01-09 00:00:00+00,SHORT,1897,0.634372015830482,-0.010105533,4.0,-0.026919518
2019-01-10 00:00:00+00,SHORT,1897,0.3375941012286486,-0.014281766,4.0,-0.026118362
2019-01-25 00:00:00+00,SHORT,3133,0.0,-0.014749376,4.0,-0.028168276
2019-02-05 00:00:00+00,SHORT,712,0.5012883543099792,-0.0010628306,4.0,-0.005768832
2019-02-22 00:00:00+00,SHORT,2619,0.3097281421996448,4.1010982E-4,4.0,0.00745948
2019-02-22 00:00:00+00,SHORT,3203,0.767135406977452,-0.015770191,5.0,-0.0053580427
2019-02-25 00:00:00+00,SHORT,2619,0.21630605852167092,-0.014858884,4.0,-0.013535023
2019-02-25 00:00:00+00,SHORT,4062,0.30234131465071673,-0.0025229873,5.0,-0.011045909
2019-03-15 00:00:00+00,SHORT,3443,0.3854076020003402,-0.018216759,4.0,-0.0053974907
2019-04-02 00:00:00+00,SHORT,1699,0.5850018217789758,3.023262E-4,4.0,-0.0010543066
2019-04-08 00:00:00+00,SHORT,2896,0.8305743474921482,-0.012468085,4.0,-0.009261638
2019-04-16 00:00:00+00,SHORT,516,1.0,-0.017123189,4.0,-0.001945677
2019-04-22 00:00:00+00,SHORT,753,0.4211345474290775,-0.017398408,4.0,-0.03512368
2019-04-23 00:00:00+00,SHORT,3233,1.0,-0.01461028,6.0,-0.0030365998
2019-04-29 00:00:00+00,SHORT,2440,0.3633744943480772,-0.016680676,4.0,-0.0032271657
2019-05-01 00:00:00+00,SHORT,2473,0.0,-0.02017145,4.0,-0.018353127
2019-05-01 00:00:00+00,SHORT,1368,0.40641525106761517,-0.017523171,4.0,-0.016568182
2019-05-03 00:00:00+00,SHORT,412,1.0,0.007698366,5.0,0.009183933
2019-05-03 00:00:00+00,SHORT,845,0.21434174152076746,-0.01565815,4.0,-0.005644636
2019-05-03 00:00:00+00,SHORT,934,1.0,-0.017532233,4.0,-0.011964253
2019-05-03 00:00:00+00,SHORT,3629,1.0,-0.012881531,4.0,0.0038438363
2019-06-07 00:00:00+00,SHORT,1371,0.2609778855546272,-0.014411631,4.0,-0.005023756
2019-06-10 00:00:00+00,SHORT,1371,0.15610424764385947,-0.020540267,4.0,-0.011571267
2019-06-24 00:00:00+00,SHORT,1633,0.8,-0.017942227,4.0,-0.040816326
2019-06-25 00:00:00+00,SHORT,1633,0.6,-0.019603154,4.0,-0.04428424
2019-06-27 00:00:00+00,SHORT,2462,0.0,-0.020524792,5.0,-0.027055616
2019-07-01 00:00:00+00,SHORT,3744,0.49448067549525937,0.004021713,4.0,0.017924195
2019-07-02 00:00:00+00,SHORT,3744,0.0,-0.017974488,4.0,-0.0117465155
2019-07-03 00:00:00+00,SHORT,1076,0.6688176277585932,-0.0052869255,5.0,-0.0018865829
2019-07-08 00:00:00+00,SHORT,1076,0.4679420745094612,-0.017152458,4.0,-0.014833993
2019-07-10 00:00:00+00,SHORT,1615,1.0,-0.017831134,4.0,-0.020164598
2019-07-12 00:00:00+00,SHORT,3895,0.0,-0.018105993,5.0,-0.016149344
2019-07-17 00:00:00+00,SHORT,3895,0.6789396555165235,-8.687019E-4,4.0,-0.0044770506
2019-07-18 00:00:00+00,SHORT,3895,0.5656849060695057,-0.0060818,4.0,-0.010649586
2019-07-24 00:00:00+00,SHORT,2247,0.5056540100400091,-0.015896944,4.0,-0.011689093
2019-07-24 00:00:00+00,SHORT,2285,0.3402969704573465,0.005154383,4.0,0.0050544054
2019-07-24 00:00:00+00,SHORT,3473,0.3771584907834052,-0.016911544,5.0,0.0037953423
2019-07-25 00:00:00+00,SHORT,2132,0.3295930534263689,-0.015369354,5.0,-0.012816737
2019-07-25 00:00:00+00,SHORT,2285,0.204248412386546,-0.019056093,4.0,-0.019075422
2019-07-25 00:00:00+00,SHORT,3293,0.3410235855622082,-0.016676046,4.0,-0.002946413
2019-07-26 00:00:00+00,SHORT,2285,0.1993991092152904,-0.016277933,4.0,-0.017408166
2019-07-26 00:00:00+00,SHORT,934,0.1629734371632385,-0.019149711,5.0,-0.00995661
2019-07-26 00:00:00+00,SHORT,3791,0.3169399260552762,0.011422961,4.0,-0.0011569434
2019-07-26 00:00:00+00,SHORT,3830,1.0,-0.01393116,4.0,0.033764865
2019-07-29 00:00:00+00,SHORT,578,0.3639430360409453,-0.015909053,5.0,-0.021656148
2019-07-29 00:00:00+00,SHORT,862,0.3993175449298548,-0.012592278,4.0,-0.015716653
2019-07-29 00:00:00+00,SHORT,1149,0.3840567601004176,-0.013598232,4.0,-0.009802605
2019-07-29 00:00:00+00,SHORT,3708,0.24234537634024983,-0.020509498,5.0,-0.010430151
2019-07-29 00:00:00+00,SHORT,1677,0.4413484620326378,0.014781482,5.0,0.0014769939
2019-07-29 00:00:00+00,SHORT,1678,0.5533404821511076,0.015706059,4.0,0.0044968445
2019-07-29 00:00:00+00,SHORT,1690,0.3708745883854426,-0.015566417,4.0,0.003876013
2019-07-30 00:00:00+00,SHORT,578,0.3621078879214924,-0.0048620235,4.0,-0.012604767
2019-07-30 00:00:00+00,SHORT,862,0.41018234506372175,-0.012918197,4.0,-0.016246669
2019-07-30 00:00:00+00,SHORT,1677,0.32075156937976185,-0.002566185,5.0,-0.019672697
2019-07-30 00:00:00+00,SHORT,1678,0.4036114098171626,-0.0011427948,4.0,-0.017091325
2019-07-30 00:00:00+00,SHORT,3791,0.21858380960969007,-0.020567356,4.0,-0.024979752
2019-07-31 00:00:00+00,SHORT,1677,0.2296291911434412,-0.014837798,4.0,-0.033146974
2019-08-01 00:00:00+00,SHORT,2396,0.3612545647640307,-0.010825658,5.0,0.005904885
2019-08-01 00:00:00+00,SHORT,753,0.4601391848726061,-0.008537589,4.0,0.0010542407
2019-08-02 00:00:00+00,SHORT,2396,0.28208213617104383,-0.017747972,4.0,-0.005287628
2019-08-02 00:00:00+00,SHORT,753,0.3137072210428516,-0.011593021,4.0,-0.012922082
2019-08-02 00:00:00+00,SHORT,3261,0.4270191350950522,0.014095705,4.0,-0.035605554
2019-08-07 00:00:00+00,SHORT,1011,0.0,-0.0052554063,5.0,-0.012998082
2019-08-30 00:00:00+00,SHORT,2546,0.6046516392874178,-0.012717364,4.0,-0.019614555
2019-08-30 00:00:00+00,SHORT,3586,1.0,-0.018672766,4.0,-0.026241835
2019-09-04 00:00:00+00,SHORT,2747,0.4460039470073467,-0.01864815,4.0,-0.014484018
2019-09-04 00:00:00+00,SHORT,4049,0.46003703430594667,-0.011634546,4.0,-0.0039986093
2019-09-04 00:00:00+00,SHORT,4089,0.4187781964264153,-0.0033442446,4.0,0.0037732373
2019-09-05 00:00:00+00,SHORT,1360,0.8571428571428572,-0.010432408,5.0,-0.006430307
2019-09-19 00:00:00+00,SHORT,4249,0.2692264586990844,-0.002561107,4.0,-0.01303517
2019-09-30 00:00:00+00,SHORT,1817,0.5287597506685238,-0.020553641,4.0,-0.007605481
2019-10-15 00:00:00+00,SHORT,450,0.38027519126177106,-0.020442205,4.0,-0.0028225237
2019-10-22 00:00:00+00,SHORT,370,0.34089357265612713,-0.016104897,5.0,-0.00964848
2019-10-23 00:00:00+00,SHORT,370,0.3113704651847549,-0.018804077,6.0,-0.011273911
2019-10-24 00:00:00+00,SHORT,3114,0.0,0.001764836,4.0,0.0023925658
2019-10-31 00:00:00+00,SHORT,1299,0.7622696878585552,-0.018321257,4.0,-0.0043946067
2019-11-05 00:00:00+00,SHORT,3236,0.0,-0.0033606407,4.0,-0.0054708547
2019-11-07 00:00:00+00,SHORT,424,0.14085639805101322,-0.013230046,6.0,-0.00752727
2019-11-07 00:00:00+00,SHORT,3831,0.3886520679307699,-0.012631809,4.0,-0.014227106
2019-11-07 00:00:00+00,SHORT,3882,0.0,-0.007927446,5.0,0.008902671
2019-11-08 00:00:00+00,SHORT,3831,0.39819538956238015,-0.017525706,4.0,-0.020838171
2019-11-18 00:00:00+00,SHORT,3646,1.0,-0.0110634295,5.0,-0.02707532
2019-11-25 00:00:00+00,SHORT,739,0.19040974587857729,-0.019599468,4.0,-0.02062731
2019-11-26 00:00:00+00,SHORT,739,0.11981389014255987,-0.014066783,4.0,-0.015467088
2019-11-27 00:00:00+00,SHORT,3598,0.110135076910885,-0.0016619785,4.0,-0.04529407
2019-11-29 00:00:00+00,SHORT,988,0.5299541818201219,-0.01666253,4.0,-0.013068139
2019-11-29 00:00:00+00,SHORT,3598,0.11541174385758612,-0.0024544017,4.0,-0.0513746
2019-12-06 00:00:00+00,SHORT,712,0.7565240007946317,-0.012307959,5.0,-0.0072614825
2020-01-07 00:00:00+00,SHORT,3815,0.5868601235324701,-0.013840397,4.0,-0.0062268353
2020-01-09 00:00:00+00,SHORT,1463,0.7881630201720357,-0.014594576,6.0,-0.016945858
2020-01-10 00:00:00+00,SHORT,557,0.25044413801683046,-0.005530909,4.0,0.0015976967
2020-01-10 00:00:00+00,SHORT,2816,1.0,-0.005998541,4.0,0.0030564514
2020-01-14 00:00:00+00,SHORT,652,0.5201062132717704,-0.008392256,4.0,-0.0044091926
2020-01-14 00:00:00+00,SHORT,1523,0.7367990432251319,-0.015931152,4.0,-0.0043994
2020-01-15 00:00:00+00,SHORT,652,0.5996143562718932,-0.019682601,4.0,-0.013207149
2020-01-16 00:00:00+00,SHORT,1462,1.0,6.344082E-4,4.0,-0.0070271394
2020-01-16 00:00:00+00,SHORT,1463,0.7222222222222222,-0.01995411,6.0,-0.013201642
2020-01-17 00:00:00+00,SHORT,405,1.0,-0.011393434,5.0,0.0034937062
2020-01-17 00:00:00+00,SHORT,1076,1.0,-0.01353334,4.0,-0.008114226
2020-01-17 00:00:00+00,SHORT,1463,0.6666666666666667,-0.018831132,5.0,-0.009042372
2020-01-17 00:00:00+00,SHORT,3519,0.9250155192224897,-0.008264514,4.0,0.0016393558
2020-01-21 00:00:00+00,SHORT,1076,0.9090909090909091,-0.02050032,4.0,-0.012434205
2020-02-03 00:00:00+00,SHORT,2032,1.0,-0.011117668,4.0,-0.0054354705
2020-02-05 00:00:00+00,SHORT,907,0.9444444444444444,-0.020437235,5.0,-0.014459483
2020-02-06 00:00:00+00,SHORT,2410,1.0,-0.018274222,6.0,-0.011211712
2020-02-10 00:00:00+00,SHORT,2528,1.0,0.011398446,5.0,-0.01007917
2020-02-12 00:00:00+00,SHORT,1897,1.0,-0.016797943,4.0,-0.004633931
2020-02-13 00:00:00+00,SHORT,1106,1.0,-0.014953049,4.0,-0.023593638
2020-02-18 00:00:00+00,SHORT,1411,1.0,-0.018249845,4.0,-0.014550457
2020-02-19 00:00:00+00,SHORT,881,0.5714285714285714,-0.019251725,4.0,-0.029030487
2020-02-19 00:00:00+00,SHORT,1700,1.0,0.019435005,4.0,0.0031605093
2020-02-20 00:00:00+00,SHORT,2818,1.0,-0.0139570525,4.0,-0.006922926
2020-02-20 00:00:00+00,SHORT,1473,1.0,-0.001100963,4.0,0.0037323358
2020-02-20 00:00:00+00,SHORT,1700,0.875,-0.019045155,4.0,-0.033672154
2020-02-21 00:00:00+00,SHORT,2818,0.875,-0.019094449,4.0,-0.0145529695
2020-04-30 00:00:00+00,SHORT,4219,0.2789243035389067,-0.010745752,4.0,-0.028906472
2020-06-08 00:00:00+00,SHORT,370,0.8405915966686243,-0.0017209896,4.0,0.015779844
2020-06-08 00:00:00+00,SHORT,1280,1.0,-0.0030348452,4.0,0.010349631
2020-06-09 00:00:00+00,SHORT,3825,0.8333333333333334,-0.015264806,4.0,-0.028840508
2020-06-16 00:00:00+00,SHORT,270,0.0,0.012833974,4.0,-0.0086699985
2020-06-23 00:00:00+00,SHORT,3192,0.0,-0.017321609,5.0,-0.018803852
2020-07-06 00:00:00+00,SHORT,3456,0.0,-0.007795245,4.0,-0.027972888
2020-07-21 00:00:00+00,SHORT,1897,0.0,-0.010005465,6.0,0.008176399
2020-07-22 00:00:00+00,SHORT,2747,0.46525539915433034,-0.007695343,4.0,-0.00760891
2020-07-24 00:00:00+00,SHORT,3286,0.0,-0.020369796,4.0,0.005411162
2020-08-05 00:00:00+00,SHORT,354,0.5642506890318533,0.0043982523,4.0,-0.018893959
2020-08-06 00:00:00+00,SHORT,938,0.0,-0.011685436,4.0,-0.0054451292
2020-08-11 00:00:00+00,SHORT,1063,0.3608269227097333,-0.009496673,4.0,-0.010640473
2020-08-11 00:00:00+00,SHORT,3703,0.0,-0.016936887,4.0,-0.004115152
2020-08-11 00:00:00+00,SHORT,1879,0.6381554389562462,0.009888142,4.0,-0.011031542
2020-08-12 00:00:00+00,SHORT,2835,0.5675442975834059,-0.019856246,5.0,-0.00979226
2020-08-12 00:00:00+00,SHORT,1063,0.5749710436801578,0.0016086518,4.0,-0.00575309
2020-08-31 00:00:00+00,SHORT,4219,1.0,-0.007825545,4.0,2.8789254E-5
2020-09-01 00:00:00+00,SHORT,4219,0.8888888888888888,-0.0057995515,4.0,-0.0014552489
2020-09-01 00:00:00+00,SHORT,3261,1.0,-0.008269552,5.0,0.0011479689
2020-09-01 00:00:00+00,SHORT,3429,1.0,-0.0077960594,5.0,-0.0064029465
2020-09-02 00:00:00+00,SHORT,309,0.32823554321178094,-0.01196543,4.0,0.0047936896
