time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,price_drift_5_df005
2022-05-09 00:00:00+00,LONG,1523,0.0,-0.13101605,-0.073193915
2022-05-09 00:00:00+00,LONG,1740,0.0,-0.11629139,-0.07230256
2022-05-09 00:00:00+00,LONG,1762,0.8456246964141068,-0.19074222,-0.08698001
2022-05-10 00:00:00+00,LONG,143,0.9583333333333334,-0.19065328,-0.07990417
2022-05-10 00:00:00+00,LONG,2778,1.0,-0.120011084,-0.06162258
2022-05-10 00:00:00+00,LONG,990,0.0,-0.114352785,-0.07754104
2022-05-10 00:00:00+00,LONG,3466,0.0,-0.109518215,-0.056288917
2022-05-10 00:00:00+00,LONG,3573,1.0,-0.123670734,-0.0866174
2022-05-10 00:00:00+00,LONG,1532,0.0,-0.122137405,-0.059945505
2022-05-10 00:00:00+00,LONG,1551,0.4315468331648351,-0.17191705,-0.092470504
2022-05-10 00:00:00+00,LONG,1615,0.0,-0.18167202,-0.08288288
2022-05-10 00:00:00+00,LONG,1740,0.0,-0.14121182,-0.064630486
2022-05-11 00:00:00+00,LONG,2213,0.0,-0.117873654,-0.07958199
2022-05-11 00:00:00+00,LONG,565,0.0,-0.15473469,-0.05057956
2022-05-11 00:00:00+00,LONG,602,0.0,-0.13509683,-0.075252526
2022-05-11 00:00:00+00,LONG,2778,0.32635283812439175,-0.107941836,-0.06969962
2022-05-11 00:00:00+00,LONG,1437,0.9130434782608696,-0.14578721,-0.07222134
2022-05-11 00:00:00+00,LONG,1551,0.29513911183238495,-0.1508566,-0.07643202
2022-05-11 00:00:00+00,LONG,1552,0.31018223081426166,-0.15125562,-0.07249366
2022-05-11 00:00:00+00,LONG,1615,0.0,-0.15831988,-0.05956679
2022-05-11 00:00:00+00,LONG,1740,0.0,-0.11187916,-0.089023106
2022-05-12 00:00:00+00,LONG,2107,0.2852670654016771,-0.16226913,-0.05906012
2022-05-12 00:00:00+00,LONG,2120,1.0,-0.109436795,-0.073096305
2022-05-12 00:00:00+00,LONG,2298,0.584578472615405,-0.15191007,-0.075580135
2022-05-12 00:00:00+00,LONG,2514,0.0,-0.11948583,-0.06946588
2022-05-12 00:00:00+00,LONG,602,0.0,-0.14623955,-0.066023365
2022-05-12 00:00:00+00,LONG,2690,0.0,-0.12908164,-0.09153805
2022-05-12 00:00:00+00,LONG,2692,0.0,-0.15144745,-0.07753606
2022-05-12 00:00:00+00,LONG,730,1.0,-0.11442916,-0.09089692
2022-05-12 00:00:00+00,LONG,874,0.0,-0.11189802,-0.0828864
2022-05-12 00:00:00+00,LONG,990,0.0,-0.10852713,-0.068745695
2022-05-12 00:00:00+00,LONG,3124,0.0,-0.18020305,-0.052388936
2022-05-12 00:00:00+00,LONG,3255,1.0,-0.18983023,-0.05605458
2022-05-12 00:00:00+00,LONG,1260,0.0,-0.10848955,-0.072621316
2022-05-12 00:00:00+00,LONG,3310,0.0,-0.122854955,-0.06686047
2022-05-12 00:00:00+00,LONG,3515,1.0,-0.15690249,-0.07182829
2022-05-12 00:00:00+00,LONG,3574,0.0,-0.16354416,-0.059550207
2022-05-12 00:00:00+00,LONG,1532,0.0,-0.1218593,-0.08026316
2022-05-12 00:00:00+00,LONG,1548,0.32244334794446994,-0.124524996,-0.06201065
2022-05-12 00:00:00+00,LONG,1740,0.0,-0.1257273,-0.058053967
2022-05-12 00:00:00+00,LONG,1910,0.0,-0.16063018,-0.09233809
2022-05-12 00:00:00+00,LONG,4072,0.0,-0.13922979,-0.07165678
2022-05-13 00:00:00+00,LONG,2071,0.0,-0.11547701,-0.073008455
2022-05-13 00:00:00+00,LONG,2381,0.0,-0.12398524,-0.071205005
2022-05-13 00:00:00+00,LONG,2690,0.0,-0.11434303,-0.06954689
2022-05-13 00:00:00+00,LONG,838,0.0,-0.16880146,-0.07437596
2022-05-13 00:00:00+00,LONG,874,0.0,-0.1382784,-0.07244948
2022-05-13 00:00:00+00,LONG,3116,0.8636363636363636,-0.135506,-0.08140948
2022-05-13 00:00:00+00,LONG,1298,0.0,-0.11951156,-0.050966118
2022-05-13 00:00:00+00,LONG,3693,0.0,-0.14120638,-0.069604404
2022-05-13 00:00:00+00,LONG,1664,0.0,-0.15517177,-0.06289048
2022-05-13 00:00:00+00,LONG,1910,0.0,-0.15744919,-0.059337523
2022-05-18 00:00:00+00,LONG,2365,0.0,-0.18412967,-0.07750359
2022-05-19 00:00:00+00,LONG,2018,0.0,-0.15748441,-0.06300578
2022-05-20 00:00:00+00,LONG,4244,0.8181818181818181,-0.11104507,-0.053774778
2022-05-20 00:00:00+00,LONG,4086,0.0,-0.15343036,-0.054342777
2022-05-24 00:00:00+00,LONG,4124,0.0,-0.11666667,-0.054221
2022-05-24 00:00:00+00,LONG,259,0.0,-0.15386045,-0.08167793
2022-05-24 00:00:00+00,LONG,2640,0.0,-0.1408699,-0.053631403
2022-05-24 00:00:00+00,LONG,2915,0.7575757575757576,-0.1684046,-0.065064475
2022-06-07 00:00:00+00,LONG,2548,0.0,-0.18433931,-0.09327893
2022-06-09 00:00:00+00,LONG,3859,0.0,-0.14190733,-0.064552665
2022-06-13 00:00:00+00,LONG,4113,1.0,-0.13827434,-0.06786325
2022-06-14 00:00:00+00,LONG,2408,0.22431266727299828,-0.119162396,-0.07542694
2022-06-15 00:00:00+00,LONG,918,0.0,-0.10859164,-0.07756889
2022-06-15 00:00:00+00,LONG,2979,1.0,-0.14575812,-0.08683068
2022-06-15 00:00:00+00,LONG,3199,0.7573041982990945,-0.14323446,-0.076625645
2022-06-16 00:00:00+00,LONG,11,1.0,-0.12851782,-0.08819406
2022-06-16 00:00:00+00,LONG,694,0.2818008159463054,-0.1754386,-0.093267694
2022-06-16 00:00:00+00,LONG,918,0.0,-0.108891524,-0.054332517
2022-06-16 00:00:00+00,LONG,2979,0.9821428571428571,-0.13809155,-0.064355396
2022-06-16 00:00:00+00,LONG,3021,0.9387755102040817,-0.11207307,-0.084963575
2022-06-16 00:00:00+00,LONG,1076,0.9615384615384616,-0.11483079,-0.0517347
2022-06-16 00:00:00+00,LONG,3203,0.0,-0.114583336,-0.056603774
2022-06-16 00:00:00+00,LONG,1324,1.0,-0.1420946,-0.062606126
2022-06-16 00:00:00+00,LONG,3915,0.0,-0.13922979,-0.06396686
2022-06-16 00:00:00+00,LONG,2028,0.8815164964316923,-0.15307754,-0.09164087
2022-06-17 00:00:00+00,LONG,9,1.0,-0.14163683,-0.06476063
2022-06-17 00:00:00+00,LONG,2072,0.9795918367346939,-0.14511926,-0.0732297
2022-06-17 00:00:00+00,LONG,2129,0.9777777777777777,-0.17580505,-0.08280872
2022-06-17 00:00:00+00,LONG,429,0.0,-0.11734694,-0.06317689
2022-06-17 00:00:00+00,LONG,444,0.98,-0.12501712,-0.06346182
2022-06-17 00:00:00+00,LONG,834,0.9818181818181818,-0.1584722,-0.06392067
2022-06-17 00:00:00+00,LONG,3187,1.0,-0.12831439,-0.08680555
2022-06-17 00:00:00+00,LONG,1324,0.0,-0.11092594,-0.054741427
2022-06-17 00:00:00+00,LONG,1816,0.8643020959480627,-0.13874125,-0.055521473
2022-06-17 00:00:00+00,LONG,2028,0.9583333333333334,-0.10805665,-0.06425683
2022-06-17 00:00:00+00,LONG,4088,1.0,-0.11358509,-0.09002115
2022-06-17 00:00:00+00,LONG,4089,0.0,-0.1198141,-0.053856462
2022-06-21 00:00:00+00,LONG,4123,0.0,-0.11679041,-0.06612319
2022-06-21 00:00:00+00,LONG,4176,0.9523809523809523,-0.13664845,-0.053077936
2022-06-21 00:00:00+00,LONG,2139,0.0,-0.12460568,-0.08163265
2022-06-21 00:00:00+00,LONG,2327,0.9807692307692307,-0.18935047,-0.06113769
2022-06-21 00:00:00+00,LONG,2557,0.31580177338599447,-0.12303076,-0.05420712
2022-06-21 00:00:00+00,LONG,2993,0.17309914287343775,-0.10799136,-0.07005254
2022-06-21 00:00:00+00,LONG,3187,0.9772727272727273,-0.12979631,-0.053580627
2022-06-21 00:00:00+00,LONG,3430,0.0,-0.15121256,-0.07445556
2022-06-21 00:00:00+00,LONG,3586,0.0,-0.1263205,-0.075983524
2022-06-22 00:00:00+00,LONG,4123,0.0,-0.13595252,-0.05473098
2022-06-22 00:00:00+00,LONG,2139,0.9636363636363636,-0.14135575,-0.08664058
2022-06-22 00:00:00+00,LONG,2367,0.0,-0.12820041,-0.07576645
2022-06-22 00:00:00+00,LONG,2557,0.35250419670561495,-0.11330798,-0.062700965
2022-06-22 00:00:00+00,LONG,535,1.0,-0.17757316,-0.09219601
2022-06-23 00:00:00+00,LONG,2088,0.0,-0.18609023,-0.06209386
2022-06-23 00:00:00+00,LONG,2139,0.9454545454545454,-0.15240084,-0.07727273
2022-06-23 00:00:00+00,LONG,535,0.38837874725521543,-0.18208,-0.078254595
2022-06-23 00:00:00+00,LONG,1668,1.0,-0.11675127,-0.07692308
2022-06-24 00:00:00+00,LONG,2925,0.0,-0.12804878,-0.050622407
2022-06-29 00:00:00+00,LONG,3240,0.030268485388156446,-0.15148579,-0.080182076
2022-06-30 00:00:00+00,LONG,4107,0.0,-0.15941164,-0.053246118
2022-06-30 00:00:00+00,LONG,4150,1.0,-0.13266104,-0.08494845
2022-06-30 00:00:00+00,LONG,153,0.0,-0.14756519,-0.057542212
2022-06-30 00:00:00+00,LONG,2421,1.0,-0.1896091,-0.08841463
2022-06-30 00:00:00+00,LONG,3548,1.0,-0.16795246,-0.081808396
2022-06-30 00:00:00+00,LONG,3866,1.0,-0.118103445,-0.08538221
2022-06-30 00:00:00+00,LONG,3915,0.0,-0.11353919,-0.05757576
2022-07-01 00:00:00+00,LONG,4107,0.0,-0.1270703,-0.052660055
2022-07-01 00:00:00+00,LONG,4124,0.962962962962963,-0.16229117,-0.06185567
2022-07-01 00:00:00+00,LONG,4222,0.0,-0.14521453,-0.050479412
2022-07-01 00:00:00+00,LONG,4231,0.0,-0.13907285,-0.05295601
2022-07-01 00:00:00+00,LONG,259,0.0,-0.14946057,-0.05809043
2022-07-01 00:00:00+00,LONG,2426,0.0,-0.15166454,-0.059532207
2022-07-01 00:00:00+00,LONG,475,0.0,-0.11219879,-0.06945541
2022-07-01 00:00:00+00,LONG,1360,0.0,-0.15160891,-0.08903655
2022-07-01 00:00:00+00,LONG,3548,0.9807692307692307,-0.11345454,-0.08859813
2022-07-01 00:00:00+00,LONG,1651,0.6953209791088918,-0.15887117,-0.075531304
2022-07-01 00:00:00+00,LONG,3915,0.5703183352099704,-0.1320583,-0.0936757
2022-07-05 00:00:00+00,LONG,2066,1.0,-0.18765076,-0.08395286
2022-07-05 00:00:00+00,LONG,2215,0.0,-0.13677354,-0.06307776
2022-07-05 00:00:00+00,LONG,2285,0.0,-0.17013721,-0.066630356
2022-07-05 00:00:00+00,LONG,259,0.0,-0.18270358,-0.07046154
2022-07-05 00:00:00+00,LONG,374,0.0,-0.17415126,-0.05815586
2022-07-05 00:00:00+00,LONG,2437,0.0,-0.17222641,-0.056921754
2022-07-05 00:00:00+00,LONG,475,0.0,-0.11317945,-0.05212893
2022-07-05 00:00:00+00,LONG,2659,0.0,-0.15468763,-0.0559276
2022-07-05 00:00:00+00,LONG,712,0.9428571428571428,-0.17471536,-0.08449478
2022-07-05 00:00:00+00,LONG,3240,0.0,-0.15904821,-0.055555556
2022-07-05 00:00:00+00,LONG,3436,0.35436286792548616,-0.1321775,-0.07681895
2022-07-05 00:00:00+00,LONG,1416,0.0,-0.1118421,-0.05882353
2022-07-05 00:00:00+00,LONG,1454,1.0,-0.1805559,-0.08938886
2022-07-05 00:00:00+00,LONG,3695,0.23862716423976207,-0.15341383,-0.05172267
2022-07-05 00:00:00+00,LONG,1651,0.0,-0.16722408,-0.065261334
2022-07-05 00:00:00+00,LONG,1822,0.1543213012532557,-0.13402061,-0.078947365
2022-07-05 00:00:00+00,LONG,1828,0.0,-0.14237969,-0.09200283
2022-07-05 00:00:00+00,LONG,1967,0.0,-0.15384616,-0.08245446
2022-07-06 00:00:00+00,LONG,4171,0.0,-0.14395218,-0.061670307
2022-07-06 00:00:00+00,LONG,259,0.6666666666666666,-0.17632668,-0.0844054
2022-07-06 00:00:00+00,LONG,2437,0.0,-0.17279124,-0.08714409
2022-07-06 00:00:00+00,LONG,712,0.9142857142857143,-0.1644,-0.07525454
2022-07-06 00:00:00+00,LONG,838,0.975,-0.1755,-0.06439716
2022-07-06 00:00:00+00,LONG,2925,0.0,-0.18519412,-0.058774374
2022-07-06 00:00:00+00,LONG,1064,0.0,-0.117427774,-0.06422925
2022-07-06 00:00:00+00,LONG,1377,0.9705882352941176,-0.18074074,-0.0635055
2022-07-06 00:00:00+00,LONG,3436,0.9230769230769231,-0.16083692,-0.08673736
2022-07-06 00:00:00+00,LONG,1454,0.9824561403508771,-0.16314445,-0.055627976
2022-07-06 00:00:00+00,LONG,3699,0.0,-0.18095504,-0.07602646
2022-07-06 00:00:00+00,LONG,1651,0.9310344827586207,-0.16857219,-0.080023535
2022-07-06 00:00:00+00,LONG,1828,0.0,-0.15318303,-0.07127273
2022-07-06 00:00:00+00,LONG,1908,0.1605423635292722,-0.18623853,-0.05838641
2022-07-06 00:00:00+00,LONG,4040,0.2944024401327287,-0.16054158,-0.06666667
2022-07-11 00:00:00+00,LONG,2330,1.0,-0.13853972,-0.08701814
2022-07-11 00:00:00+00,LONG,3471,1.0,-0.13090748,-0.067602955
2022-07-11 00:00:00+00,LONG,1790,1.0,-0.13018535,-0.08580705
2022-07-11 00:00:00+00,LONG,3988,0.0,-0.1194853,-0.058939096
2022-07-11 00:00:00+00,LONG,4040,0.1400186944092169,-0.17697467,-0.053961456
2022-07-12 00:00:00+00,LONG,4171,0.5072023124271581,-0.1742607,-0.052950338
2022-07-12 00:00:00+00,LONG,354,0.0,-0.14299516,-0.052350428
2022-07-12 00:00:00+00,LONG,2421,0.0,-0.12663598,-0.08400017
2022-07-14 00:00:00+00,LONG,2340,0.0,-0.14335485,-0.05792202
2022-07-14 00:00:00+00,LONG,433,0.1343647817079942,-0.18956044,-0.086687304
2022-07-14 00:00:00+00,LONG,522,1.0,-0.15430047,-0.06271838
2022-07-14 00:00:00+00,LONG,562,0.0,-0.1291554,-0.05700999
2022-07-14 00:00:00+00,LONG,576,1.0,-0.1665599,-0.06335493
2022-07-14 00:00:00+00,LONG,604,1.0,-0.1646859,-0.07865169
2022-07-14 00:00:00+00,LONG,2725,1.0,-0.14679007,-0.06586982
2022-07-14 00:00:00+00,LONG,835,0.0,-0.110652514,-0.075776145
2022-07-14 00:00:00+00,LONG,2905,0.71875,-0.11888112,-0.05263158
2022-07-14 00:00:00+00,LONG,920,0.6034903937063861,-0.14241423,-0.072434604
2022-07-14 00:00:00+00,LONG,3013,0.0,-0.16201673,-0.060545128
2022-07-14 00:00:00+00,LONG,995,0.0,-0.13546255,-0.07210402
2022-07-14 00:00:00+00,LONG,1012,1.0,-0.18759339,-0.052814938
2022-07-14 00:00:00+00,LONG,1140,1.0,-0.16666667,-0.06465188
2022-07-14 00:00:00+00,LONG,1368,0.36735838542084404,-0.1583851,-0.07518097
2022-07-14 00:00:00+00,LONG,3420,1.0,-0.17489271,-0.057405517
2022-07-14 00:00:00+00,LONG,3556,0.313169662810418,-0.1217748,-0.087595336
2022-07-14 00:00:00+00,LONG,3681,1.0,-0.14803712,-0.0604534
2022-07-14 00:00:00+00,LONG,3743,1.0,-0.17460318,-0.06137184
2022-07-14 00:00:00+00,LONG,3831,1.0,-0.16995339,-0.07915672
2022-07-14 00:00:00+00,LONG,3861,0.0,-0.1594203,-0.07936508
2022-07-14 00:00:00+00,LONG,1967,0.0,-0.10985626,-0.07765958
2022-07-14 00:00:00+00,LONG,2041,1.0,-0.124726474,-0.056603774
2022-07-15 00:00:00+00,LONG,356,0.0,-0.124282986,-0.076612905
2022-07-15 00:00:00+00,LONG,433,0.0,-0.15877438,-0.07076923
2022-07-15 00:00:00+00,LONG,498,0.0,-0.17842254,-0.070201926
2022-07-15 00:00:00+00,LONG,604,0.9838709677419355,-0.14310052,-0.06851852
2022-07-15 00:00:00+00,LONG,3236,0.0,-0.17813705,-0.06259516
2022-07-15 00:00:00+00,LONG,1532,0.9714285714285714,-0.15983027,-0.06603774
2022-07-15 00:00:00+00,LONG,3681,0.0,-0.12249927,-0.05716511
2022-07-15 00:00:00+00,LONG,3860,0.0,-0.13856813,-0.06281407
2022-07-15 00:00:00+00,LONG,3861,0.0,-0.119450316,-0.07134894
2022-07-15 00:00:00+00,LONG,3988,0.0,-0.11018518,-0.051332675
2022-07-15 00:00:00+00,LONG,1967,0.0,-0.12861416,-0.08768267
2022-07-18 00:00:00+00,LONG,356,0.0,-0.12868801,-0.05191257
2022-07-18 00:00:00+00,LONG,2690,0.9696969696969697,-0.17961712,-0.08766437
2022-07-18 00:00:00+00,LONG,3330,0.0,-0.14590748,-0.069767445
2022-07-20 00:00:00+00,LONG,1807,0.0,-0.110119045,-0.08
2022-07-20 00:00:00+00,LONG,3947,0.0,-0.16744809,-0.07652303
2022-07-22 00:00:00+00,LONG,2655,0.0,-0.14678492,-0.071428575
2022-07-26 00:00:00+00,LONG,2405,0.0,-0.12006335,-0.061972424
2022-07-26 00:00:00+00,LONG,1131,0.0,-0.12421818,-0.060246605
2022-07-26 00:00:00+00,LONG,3860,0.0,-0.116805725,-0.057251908
2022-07-26 00:00:00+00,LONG,3861,0.0,-0.1388309,-0.056064073
2022-07-26 00:00:00+00,LONG,1927,0.0,-0.15207157,-0.054593176
2022-07-27 00:00:00+00,LONG,2349,0.0,-0.13613862,-0.059806034
2022-07-28 00:00:00+00,LONG,995,0.0,-0.12964931,-0.062929064
2022-08-04 00:00:00+00,LONG,3758,0.0,-0.14285715,-0.053333335
2022-08-09 00:00:00+00,LONG,131,0.0,-0.10913291,-0.07839366
2022-08-18 00:00:00+00,LONG,2950,0.0,-0.12352611,-0.056227326
2022-08-19 00:00:00+00,LONG,2950,0.0,-0.17992832,-0.062295083
2022-08-22 00:00:00+00,LONG,2950,0.0,-0.118609786,-0.06258557
2022-08-29 00:00:00+00,LONG,535,0.005985420770405082,-0.11117647,-0.066995986
2022-08-29 00:00:00+00,LONG,2742,0.0,-0.1300446,-0.07238464
2022-08-29 00:00:00+00,LONG,3273,1.1102230246251565E-16,-0.11744879,-0.06483517
2022-08-29 00:00:00+00,LONG,1910,0.0,-0.13276684,-0.07342781
2022-08-30 00:00:00+00,LONG,68,0.0,-0.109238304,-0.071041904
2022-08-30 00:00:00+00,LONG,183,0.0,-0.11165413,-0.07269695
2022-08-30 00:00:00+00,LONG,309,0.0,-0.14724553,-0.062253922
2022-08-30 00:00:00+00,LONG,535,0.0,-0.18393782,-0.06775701
2022-08-30 00:00:00+00,LONG,1910,0.0,-0.11174034,-0.06553441
2022-08-31 00:00:00+00,LONG,68,0.0,-0.11266616,-0.07406049
2022-08-31 00:00:00+00,LONG,309,0.0,-0.13376945,-0.06756242
2022-09-01 00:00:00+00,LONG,2437,0.0,-0.12038895,-0.06665575
2022-09-01 00:00:00+00,LONG,2770,0.0,-0.11398545,-0.08166685
2022-09-01 00:00:00+00,LONG,3548,0.0,-0.11572306,-0.061745793
2022-09-01 00:00:00+00,LONG,3596,0.0,-0.11532587,-0.059539918
2022-09-02 00:00:00+00,LONG,68,0.0,-0.16009268,-0.06327598
2022-09-02 00:00:00+00,LONG,2133,0.0,-0.15639155,-0.06662398
2022-09-06 00:00:00+00,LONG,4171,0.0,-0.12756708,-0.06745714
2022-09-06 00:00:00+00,LONG,2133,0.0,-0.16465355,-0.06451978
2022-09-06 00:00:00+00,LONG,3548,0.0,-0.13593869,-0.05499263
2022-09-06 00:00:00+00,LONG,3594,0.0,-0.124487005,-0.073135406
2022-09-14 00:00:00+00,LONG,2230,0.0,-0.16621253,-0.057252888
2022-09-14 00:00:00+00,LONG,475,0.0,-0.14939341,-0.05796545
2022-09-14 00:00:00+00,LONG,838,0.0,-0.11878196,-0.058136646
2022-09-14 00:00:00+00,LONG,1383,0.0,-0.14596328,-0.06223092
2022-09-14 00:00:00+00,LONG,1463,0.0,-0.18631941,-0.06786885
2022-09-15 00:00:00+00,LONG,475,0.0,-0.14796804,-0.065879665
2022-09-15 00:00:00+00,LONG,838,0.0,-0.13881278,-0.0654113
2022-09-15 00:00:00+00,LONG,974,0.0,-0.12398374,-0.06333437
2022-09-15 00:00:00+00,LONG,1593,0.0,-0.14999384,-0.06588171
2022-09-15 00:00:00+00,LONG,1819,0.0,-0.1316345,-0.058353744
2022-09-15 00:00:00+00,LONG,4082,0.0,-0.13195343,-0.079066716
2022-09-16 00:00:00+00,LONG,475,0.0,-0.15,-0.084912814
2022-09-16 00:00:00+00,LONG,1099,0.0,-0.11855712,-0.060166694
2022-09-16 00:00:00+00,LONG,1260,0.0,-0.119851455,-0.07673238
2022-09-16 00:00:00+00,LONG,3907,0.0,-0.11993026,-0.085734
2022-09-16 00:00:00+00,LONG,1879,0.0,-0.12587777,-0.07690195
2022-09-19 00:00:00+00,LONG,2133,0.0,-0.124784045,-0.064676754
2022-09-19 00:00:00+00,LONG,262,0.0,-0.11572001,-0.09152542
2022-09-19 00:00:00+00,LONG,838,0.0,-0.11129069,-0.0763139
2022-09-19 00:00:00+00,LONG,1099,0.0,-0.110051356,-0.062032823
2022-09-20 00:00:00+00,LONG,262,0.0,-0.11129687,-0.06648269
2022-09-20 00:00:00+00,LONG,786,0.0,-0.12482923,-0.06868981
2022-09-20 00:00:00+00,LONG,838,0.0,-0.11650944,-0.06209314
2022-09-20 00:00:00+00,LONG,934,0.0,-0.112766504,-0.050316196
2022-09-21 00:00:00+00,LONG,786,0.0,-0.12510778,-0.07754546
2022-09-22 00:00:00+00,LONG,559,0.0,-0.10824232,-0.06639549
2022-09-22 00:00:00+00,LONG,786,0.0,-0.14253974,-0.06859742
2022-09-23 00:00:00+00,LONG,76,1.0,-0.13929954,-0.05339283
2022-09-23 00:00:00+00,LONG,335,0.0,-0.1409189,-0.074418604
2022-09-23 00:00:00+00,LONG,2567,0.624557029772042,-0.14079918,-0.052034058
2022-09-23 00:00:00+00,LONG,559,0.0,-0.14148541,-0.087861754
2022-09-23 00:00:00+00,LONG,2638,0.0,-0.116479605,-0.06286295
2022-09-23 00:00:00+00,LONG,2815,1.0,-0.12305516,-0.055597868
2022-09-23 00:00:00+00,LONG,786,0.0,-0.1785384,-0.05886887
2022-09-23 00:00:00+00,LONG,2835,0.0,-0.12106067,-0.08166522
2022-09-23 00:00:00+00,LONG,984,0.0,-0.15701951,-0.082811415
2022-09-23 00:00:00+00,LONG,1012,0.0,-0.11287456,-0.07465644
2022-09-23 00:00:00+00,LONG,1069,1.0,-0.1236562,-0.057207335
2022-09-23 00:00:00+00,LONG,1288,0.0,-0.12744735,-0.084496126
2022-09-23 00:00:00+00,LONG,3420,0.0,-0.1162748,-0.08431671
2022-09-23 00:00:00+00,LONG,1404,0.0,-0.14814815,-0.09035118
2022-09-23 00:00:00+00,LONG,3466,0.0,-0.12302681,-0.08782903
2022-09-23 00:00:00+00,LONG,1613,0.0,-0.118377484,-0.07568131
2022-09-23 00:00:00+00,LONG,3695,0.0,-0.112608425,-0.06640593
2022-09-23 00:00:00+00,LONG,1869,0.9393014925045913,-0.18370825,-0.0673676
2022-09-23 00:00:00+00,LONG,1949,0.0,-0.1673607,-0.083187774
2022-09-26 00:00:00+00,LONG,76,0.9666666666666667,-0.16425164,-0.06551882
2022-09-26 00:00:00+00,LONG,2261,0.962962962962963,-0.15845133,-0.070665084
2022-09-26 00:00:00+00,LONG,424,1.0,-0.1128428,-0.09000077
2022-09-26 00:00:00+00,LONG,2473,0.0,-0.12786044,-0.059084546
2022-09-26 00:00:00+00,LONG,2513,0.5507025392517769,-0.15504389,-0.0701973
2022-09-26 00:00:00+00,LONG,2830,1.0,-0.11605996,-0.089411765
2022-09-26 00:00:00+00,LONG,799,1.0,-0.12300816,-0.08975393
2022-09-26 00:00:00+00,LONG,1069,0.9655172413793104,-0.14404225,-0.083955996
2022-09-26 00:00:00+00,LONG,3286,1.0,-0.13769706,-0.06917062
2022-09-26 00:00:00+00,LONG,3598,0.2614660812114512,-0.12612613,-0.069296375
2022-09-26 00:00:00+00,LONG,1613,0.0,-0.18139535,-0.08824037
2022-09-26 00:00:00+00,LONG,1715,1.0,-0.14556774,-0.06367771
2022-09-27 00:00:00+00,LONG,4187,0.98,-0.123939924,-0.07247945
2022-09-27 00:00:00+00,LONG,2139,0.9814814814814815,-0.14007372,-0.087709494
2022-09-27 00:00:00+00,LONG,4194,0.9672131147540983,-0.18478544,-0.058774292
2022-09-27 00:00:00+00,LONG,2473,0.0,-0.11556832,-0.070179634
2022-09-27 00:00:00+00,LONG,753,0.0,-0.18994507,-0.080912665
2022-09-27 00:00:00+00,LONG,2877,1.0,-0.1329558,-0.09169461
2022-09-27 00:00:00+00,LONG,874,0.23434569143670472,-0.13855764,-0.08171913
2022-09-27 00:00:00+00,LONG,937,1.0,-0.10922318,-0.060459368
2022-09-27 00:00:00+00,LONG,2986,1.0,-0.13725561,-0.07981928
2022-09-27 00:00:00+00,LONG,1069,0.9310344827586207,-0.115187936,-0.055991452
2022-09-27 00:00:00+00,LONG,1514,0.9827586206896551,-0.16060346,-0.08693394
2022-09-27 00:00:00+00,LONG,1613,0.0,-0.12811212,-0.06934178
2022-09-27 00:00:00+00,LONG,1715,0.9705882352941176,-0.13648689,-0.06001968
2022-09-27 00:00:00+00,LONG,4000,0.9811320754716981,-0.16992123,-0.058182836
2022-09-28 00:00:00+00,LONG,4123,0.4638426697575835,-0.165437,-0.06545917
2022-09-28 00:00:00+00,LONG,2352,0.967741935483871,-0.16205128,-0.06947608
2022-09-28 00:00:00+00,LONG,2569,0.4530243022350949,-0.13973477,-0.07426004
2022-09-28 00:00:00+00,LONG,523,0.95,-0.1887152,-0.075586446
2022-09-28 00:00:00+00,LONG,576,0.9655172413793104,-0.12041885,-0.06422018
2022-09-28 00:00:00+00,LONG,643,0.9661016949152542,-0.13685152,-0.05299313
2022-09-28 00:00:00+00,LONG,1012,0.9795918367346939,-0.11449918,-0.059544545
2022-09-28 00:00:00+00,LONG,1173,0.0,-0.19004586,-0.06870347
2022-09-28 00:00:00+00,LONG,1280,0.47077854374064826,-0.11724737,-0.05505751
2022-09-28 00:00:00+00,LONG,1381,0.9487179487179487,-0.14261094,-0.072981365
2022-09-28 00:00:00+00,LONG,3613,0.5958290904879149,-0.18288831,-0.062273476
2022-09-28 00:00:00+00,LONG,3640,0.9714285714285714,-0.11426826,-0.05354228
2022-09-28 00:00:00+00,LONG,1613,0.0,-0.11161924,-0.06821816
2022-09-28 00:00:00+00,LONG,3790,0.1323603829842659,-0.14076783,-0.086560026
2022-09-28 00:00:00+00,LONG,1770,0.98,-0.14461733,-0.073725626
2022-09-28 00:00:00+00,LONG,1826,0.9444444444444444,-0.15059446,-0.055569157
2022-09-29 00:00:00+00,LONG,4123,0.47318498477758464,-0.15617716,-0.07060334
2022-09-29 00:00:00+00,LONG,4169,1.0,-0.18358341,-0.056443386
2022-09-29 00:00:00+00,LONG,2129,1.0,-0.15671642,-0.056859676
2022-09-29 00:00:00+00,LONG,157,0.7195778337721485,-0.12770225,-0.06542502
2022-09-29 00:00:00+00,LONG,243,0.9423076923076923,-0.11113937,-0.058205336
2022-09-29 00:00:00+00,LONG,487,1.0,-0.17661193,-0.068629675
2022-09-29 00:00:00+00,LONG,523,0.925,-0.15688623,-0.08053984
2022-09-29 00:00:00+00,LONG,2898,0.3654703126247381,-0.1090448,-0.077865265
2022-09-29 00:00:00+00,LONG,870,0.7742613680780909,-0.15832132,-0.079574555
2022-09-29 00:00:00+00,LONG,984,0.0,-0.14572369,-0.07382311
