time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_50_2.0_df055,price_drift_abs_1_df006
2016-06-27 00:00:00+00,LONG,1710,0.8000345165474154,0.024291158,0.016565628
2016-06-28 00:00:00+00,LONG,517,0.0,0.03059169,0.020449897
2016-06-28 00:00:00+00,LONG,540,0.22625923125735528,0.026806576,0.013832384
2016-06-28 00:00:00+00,LONG,2770,0.96,0.030473439,0.019056503
2016-06-28 00:00:00+00,LONG,2936,0.4758340651022382,0.031142822,0.019435352
2016-06-28 00:00:00+00,LONG,995,0.44021866967200435,0.047180526,0.010971429
2016-06-28 00:00:00+00,LONG,3310,0.44994664354519137,0.06788678,0.012271775
2016-06-28 00:00:00+00,LONG,1330,0.3589960708836506,0.024905354,0.023213964
2016-06-28 00:00:00+00,LONG,3473,0.4475117928172254,0.02502117,0.016129032
2016-06-28 00:00:00+00,LONG,1462,0.4328383142036833,0.02399422,0.017121803
2016-06-28 00:00:00+00,LONG,3640,0.6194145513768157,0.03704433,0.024400685
2016-06-28 00:00:00+00,LONG,3828,0.5184566221803687,0.029509077,0.019093713
2016-06-28 00:00:00+00,LONG,4074,0.32714896739623583,0.025936466,0.007585335
2016-06-29 00:00:00+00,LONG,995,0.3601636164271611,0.02461259,0.0156002715
2016-06-29 00:00:00+00,LONG,3310,0.38261586730609665,0.043592375,0.0122708455
2016-06-30 00:00:00+00,LONG,3182,0.5139548220569633,0.027687665,0.010025063
2016-07-06 00:00:00+00,LONG,2350,0.5593983796412066,0.028459422,0.015979148
2016-07-06 00:00:00+00,LONG,457,1.0,0.04871488,0.018030513
2016-07-06 00:00:00+00,LONG,694,0.35124515430598924,0.034892738,0.0085574575
2016-07-07 00:00:00+00,LONG,85,0.96875,0.03055836,0.01734104
2016-07-21 00:00:00+00,LONG,3486,0.341755306764947,0.08526543,0.023006136
2016-07-25 00:00:00+00,LONG,3486,0.2608014280644943,0.03716925,0.01446384
2016-08-02 00:00:00+00,LONG,2740,0.0,0.11693261,0.011363637
2016-08-03 00:00:00+00,LONG,2740,0.0,0.10279677,0.01532567
2016-08-03 00:00:00+00,LONG,1198,0.34393096081185576,0.03508414,0.020434227
2016-08-05 00:00:00+00,LONG,2740,0.0,0.043985225,0.007792208
2016-08-08 00:00:00+00,LONG,2740,0.0,0.03908329,0.023195876
2016-08-22 00:00:00+00,LONG,2221,0.7692307692307693,0.04071689,0.021777665
2016-08-22 00:00:00+00,LONG,1171,0.0,0.036684677,0.010700992
2016-08-24 00:00:00+00,LONG,1171,0.0,0.025973994,0.014362109
2016-09-06 00:00:00+00,LONG,1838,0.5390934303855806,0.027355548,0.012009238
2016-09-16 00:00:00+00,LONG,2999,1.0,0.06615996,0.017969076
2016-09-19 00:00:00+00,LONG,2999,0.967741935483871,0.032662425,0.02113475
2016-10-13 00:00:00+00,LONG,1534,0.0,0.032538023,0.017286366
2016-10-28 00:00:00+00,LONG,1171,1.0,0.053828895,0.013767209
2016-11-01 00:00:00+00,LONG,15,0.6876934723019636,0.036099013,0.012011474
2016-11-01 00:00:00+00,LONG,791,1.0,0.025283588,0.023563074
2016-11-01 00:00:00+00,LONG,3430,1.0,0.03626462,0.017275177
2016-11-02 00:00:00+00,LONG,2050,0.5924259491742286,0.03037068,0.0131954355
2016-11-02 00:00:00+00,LONG,335,1.0,0.05724636,0.015706806
2016-11-02 00:00:00+00,LONG,517,0.16488703178759065,0.12994024,0.011016949
2016-11-02 00:00:00+00,LONG,3142,1.0,0.024383167,0.019254418
2016-11-02 00:00:00+00,LONG,3283,0.0,0.053884137,0.020257827
2016-11-03 00:00:00+00,LONG,15,0.7141229159491613,0.030491007,0.01584786
2016-11-03 00:00:00+00,LONG,2381,1.0,0.02957697,0.015151516
2016-11-03 00:00:00+00,LONG,335,0.9523809523809523,0.024691287,0.018237082
2016-11-03 00:00:00+00,LONG,517,0.0,0.09915686,0.0075440067
2016-11-14 00:00:00+00,LONG,450,0.3249479551404606,0.028370261,0.009427292
2016-11-14 00:00:00+00,LONG,858,1.0,0.062639505,0.017561167
2016-11-14 00:00:00+00,LONG,1536,0.6070834544263766,0.023912502,0.016064256
2016-11-25 00:00:00+00,LONG,2262,0.0,0.028286703,0.016470589
2016-12-01 00:00:00+00,LONG,2262,0.875,0.02893867,0.017133493
2016-12-01 00:00:00+00,LONG,3825,0.7493858915019961,0.03151572,0.011265622
2017-01-23 00:00:00+00,LONG,516,0.5641150180228149,0.033651516,0.01548474
2017-01-30 00:00:00+00,LONG,3684,1.0,0.039329514,0.010913242
2017-02-02 00:00:00+00,LONG,3137,0.5777459387814329,0.031401336,0.009219191
2017-02-06 00:00:00+00,LONG,1748,0.5926348746674264,0.056013446,0.017913593
2017-03-02 00:00:00+00,LONG,3793,0.0,0.03082673,0.015673982
2017-03-06 00:00:00+00,LONG,3111,0.8707782324419784,0.09207115,0.011566772
2017-03-13 00:00:00+00,LONG,1514,0.0,0.023870658,0.010552843
2017-03-15 00:00:00+00,LONG,1694,0.29029102038831245,0.029442389,0.01519337
2017-03-21 00:00:00+00,LONG,588,0.22632052051807952,0.023250265,0.022900764
2017-04-04 00:00:00+00,LONG,1828,0.0,0.121048585,0.018784687
2017-04-07 00:00:00+00,LONG,1652,0.4700723964675324,0.028488982,0.014658523
2017-04-07 00:00:00+00,LONG,1828,0.0,0.04657744,0.014424865
2017-04-21 00:00:00+00,LONG,1767,0.7198876952167781,0.07016317,0.010168507
2017-04-24 00:00:00+00,LONG,1767,0.6571412923093969,0.047749884,0.013229796
2017-05-05 00:00:00+00,LONG,191,0.4315945754374672,0.087629534,0.008910891
2017-05-08 00:00:00+00,LONG,191,0.4493400934229169,0.079368725,0.014720314
2017-05-08 00:00:00+00,LONG,487,0.8928571428571429,0.024768414,0.0069034947
2017-05-08 00:00:00+00,LONG,2703,1.0,0.036889207,0.015968064
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,0.032455463,0.01862828
2017-05-09 00:00:00+00,LONG,191,0.441685335760589,0.049719427,0.0139442235
2017-05-09 00:00:00+00,LONG,487,0.8571428571428572,0.023915678,0.008284531
2017-05-10 00:00:00+00,LONG,3847,0.48902740095384645,0.037941016,0.012084592
2017-05-23 00:00:00+00,LONG,304,0.0,0.117395625,0.018428098
2017-05-26 00:00:00+00,LONG,3192,0.0,0.03159952,0.0069259456
2017-06-19 00:00:00+00,LONG,2159,0.0,0.12844029,0.015702108
2017-06-20 00:00:00+00,LONG,2159,0.0,0.115371786,0.011484099
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,0.034195587,0.023741007
2017-06-21 00:00:00+00,LONG,3716,0.9268292682926829,0.023986759,0.0076605775
2017-06-22 00:00:00+00,LONG,2159,0.0,0.06777642,0.008493518
2017-06-23 00:00:00+00,LONG,2816,0.0,0.08287052,0.021405306
2017-06-23 00:00:00+00,LONG,1004,1.0,0.027915586,0.014705882
2017-06-26 00:00:00+00,LONG,2816,0.0,0.052770954,0.018544937
2017-06-30 00:00:00+00,LONG,4112,0.04288908387181453,0.11263547,0.013645224
2017-06-30 00:00:00+00,LONG,1879,0.4932346810683425,0.047734223,0.0074493326
2017-07-03 00:00:00+00,LONG,1879,0.9642857142857143,0.029330317,0.008392277
2017-07-12 00:00:00+00,LONG,2870,0.9230769230769231,0.032963566,0.017231476
2017-08-15 00:00:00+00,LONG,4050,1.0,0.052234497,0.016874788
2017-08-16 00:00:00+00,LONG,4050,0.9814814814814815,0.026959307,0.011284434
2017-08-18 00:00:00+00,LONG,3116,0.9743589743589743,0.043075565,0.012305699
2017-08-21 00:00:00+00,LONG,3116,0.9487179487179487,0.04069149,0.014715292
2017-08-21 00:00:00+00,LONG,1383,1.0,0.033612065,0.017453294
2017-08-21 00:00:00+00,LONG,4061,0.0,0.029721688,0.013010318
2017-08-24 00:00:00+00,LONG,1453,0.0,0.07766071,0.013617021
2017-09-06 00:00:00+00,LONG,3684,0.8175537259670791,0.026269417,0.014443133
2017-09-07 00:00:00+00,LONG,4140,0.8128208732804116,0.032756656,0.018057723
2017-09-07 00:00:00+00,LONG,2553,1.0,0.024485555,0.018531276
2017-09-07 00:00:00+00,LONG,687,0.4758495737257101,0.028813608,0.020550432
2017-09-08 00:00:00+00,LONG,3216,0.8640644018615723,0.027025875,0.006833713
2017-09-13 00:00:00+00,LONG,1828,1.0,0.041451693,0.008384147
2017-10-18 00:00:00+00,LONG,2938,0.0,0.071470104,0.01740947
2017-10-19 00:00:00+00,LONG,2938,0.0,0.04837882,0.009922042
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,0.033804413,0.010970945
2017-10-31 00:00:00+00,LONG,712,0.34110178586609446,0.030127034,0.008674102
2017-11-01 00:00:00+00,LONG,799,0.46875630116958905,0.023436187,0.007695596
2017-11-03 00:00:00+00,LONG,3702,1.0,0.07226628,0.0151380235
2017-11-03 00:00:00+00,LONG,3822,0.18046600024947304,0.024163904,0.022823306
2017-11-06 00:00:00+00,LONG,3822,0.16077255376881927,0.024694575,0.010813486
2017-11-07 00:00:00+00,LONG,3860,0.972972972972973,0.08853866,0.020966271
2017-11-07 00:00:00+00,LONG,3861,0.972972972972973,0.07788028,0.011647254
2017-11-08 00:00:00+00,LONG,522,1.0,0.052666448,0.00935153
2017-11-08 00:00:00+00,LONG,3860,0.9459459459459459,0.057710532,0.008379889
2017-11-08 00:00:00+00,LONG,3861,0.9459459459459459,0.049112234,0.007575758
2017-11-15 00:00:00+00,LONG,1262,1.0,0.029151421,0.0128681725
2017-11-15 00:00:00+00,LONG,3686,0.630333165504588,0.02904814,0.016646849
2017-11-16 00:00:00+00,LONG,2070,0.0,0.023376869,0.011474951
2017-11-29 00:00:00+00,LONG,862,0.0,0.024485711,0.021527423
2017-12-06 00:00:00+00,LONG,610,1.0,0.023509841,0.012028869
2017-12-06 00:00:00+00,LONG,1552,0.0,0.04183745,0.011795931
2017-12-15 00:00:00+00,LONG,424,0.735368600854561,0.036717128,0.024092712
2018-02-08 00:00:00+00,LONG,388,1.0,0.025529047,0.024371473
2018-02-08 00:00:00+00,LONG,874,1.0,0.0794816,0.010989011
2018-02-09 00:00:00+00,LONG,3283,0.8353315224005384,0.039137606,0.008580343
2018-02-09 00:00:00+00,LONG,3521,0.0,0.046523906,0.013164557
2018-02-12 00:00:00+00,LONG,3335,0.6959008844154642,0.023907539,0.0074517108
2018-02-12 00:00:00+00,LONG,3521,0.0,0.024897821,0.01564905
2018-02-12 00:00:00+00,LONG,1817,0.0,0.040476404,0.007682119
2018-02-13 00:00:00+00,LONG,3378,0.3174267429640183,0.043609902,0.018814676
2018-02-15 00:00:00+00,LONG,1368,0.7883277098769459,0.03806169,0.02127872
2018-02-27 00:00:00+00,LONG,2107,0.5194828434074719,0.03779517,0.010349289
2018-03-01 00:00:00+00,LONG,2107,0.5760664866000196,0.026829902,0.009247027
2018-03-02 00:00:00+00,LONG,88,0.5573656816490233,0.023484813,0.01370926
2018-03-08 00:00:00+00,LONG,1114,0.0,0.062096715,0.023193277
2018-03-09 00:00:00+00,LONG,1114,0.0,0.036325473,0.015111695
2018-03-28 00:00:00+00,LONG,335,0.5085319020937189,0.041082848,0.024400685
2018-04-03 00:00:00+00,LONG,15,0.0,0.03855432,0.009512356
2018-04-04 00:00:00+00,LONG,158,0.0,0.10600175,0.010989011
2018-04-06 00:00:00+00,LONG,158,0.0,0.09787368,0.011946592
2018-04-09 00:00:00+00,LONG,2345,0.88,0.025559852,0.011390729
2018-04-10 00:00:00+00,LONG,158,0.0,0.031549614,0.01932595
2018-04-27 00:00:00+00,LONG,2999,1.0,0.030799009,0.014801546
2018-04-30 00:00:00+00,LONG,1537,0.9565217391304348,0.025177795,0.014024417
2018-05-01 00:00:00+00,LONG,1404,0.0,0.044637144,0.017094018
2018-05-03 00:00:00+00,LONG,3763,0.799235953795238,0.029634012,0.01843254
2018-05-04 00:00:00+00,LONG,2930,0.0,0.053429563,0.010526316
2018-05-04 00:00:00+00,LONG,3652,0.28560459862942406,0.06901748,0.018181818
2018-05-07 00:00:00+00,LONG,3652,0.5189126297576984,0.0649757,0.014054233
2018-05-07 00:00:00+00,LONG,1631,0.5442093340158868,0.037404686,0.008254357
2018-05-08 00:00:00+00,LONG,3652,0.44105141264937603,0.038048957,0.012745262
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,0.0373595,0.020492937
2018-06-01 00:00:00+00,LONG,2761,0.0,0.04207765,0.019508058
2018-06-08 00:00:00+00,LONG,2661,0.0,0.0729496,0.022087974
2018-06-11 00:00:00+00,LONG,2661,0.07987768561066182,0.06366653,0.020687107
2018-06-12 00:00:00+00,LONG,2938,0.5498258291879792,0.025876604,0.011820925
2018-06-21 00:00:00+00,LONG,1198,1.0,0.036891114,0.020253165
2018-07-02 00:00:00+00,LONG,2550,0.0,0.03300267,0.009381515
2018-07-20 00:00:00+00,LONG,2006,0.6306718720845905,0.02501755,0.016933639
2018-07-25 00:00:00+00,LONG,2770,0.0,0.026260868,0.02274985
2018-07-31 00:00:00+00,LONG,3640,0.0,0.056881066,0.019315487
2018-07-31 00:00:00+00,LONG,3825,0.11054204336273456,0.058917765,0.018222071
2018-08-01 00:00:00+00,LONG,3640,0.0,0.037159912,0.008984105
2018-08-06 00:00:00+00,LONG,1960,0.5217909023304249,0.034798175,0.020463198
2018-08-15 00:00:00+00,LONG,517,0.0,0.028530898,0.010217113
2018-08-16 00:00:00+00,LONG,1532,0.0,0.027161643,0.010869565
2018-08-17 00:00:00+00,LONG,356,1.0,0.049331874,0.011173184
2018-08-20 00:00:00+00,LONG,356,0.9836065573770492,0.025546674,0.01519337
2018-09-11 00:00:00+00,LONG,712,0.5442938720098699,0.025641166,0.0074309977
2018-09-11 00:00:00+00,LONG,1919,0.0,0.03448001,0.006848273
2018-09-11 00:00:00+00,LONG,1949,0.0,0.027484741,0.015295717
2018-10-01 00:00:00+00,LONG,663,0.0,0.0347716,0.015307625
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,0.042028178,0.022611089
2018-10-11 00:00:00+00,LONG,730,1.0,0.06312796,0.008865248
2018-10-11 00:00:00+00,LONG,1072,1.0,0.026757607,0.012680237
2018-10-11 00:00:00+00,LONG,3793,1.0,0.05491009,0.010180996
2018-10-12 00:00:00+00,LONG,730,0.962962962962963,0.033385687,0.021978023
2018-10-12 00:00:00+00,LONG,3793,0.9791666666666666,0.030505316,0.015677491
2018-10-12 00:00:00+00,LONG,3923,0.0,0.024072744,0.019876495
2018-10-15 00:00:00+00,LONG,730,0.96,0.037816726,0.015253813
2018-10-15 00:00:00+00,LONG,3065,0.0,0.038711336,0.011147334
2018-10-15 00:00:00+00,LONG,3793,0.9583333333333334,0.027678961,0.007717751
2018-10-23 00:00:00+00,LONG,540,0.0,0.048274916,0.01241207
2018-10-23 00:00:00+00,LONG,3501,0.0,0.054569986,0.01107574
2018-10-23 00:00:00+00,LONG,3828,1.0,0.028374908,0.011720499
2018-10-24 00:00:00+00,LONG,516,0.9666666666666667,0.04458332,0.020527225
2018-10-24 00:00:00+00,LONG,540,0.9655172413793104,0.054511577,0.022787685
2018-10-24 00:00:00+00,LONG,3378,0.962962962962963,0.05524795,0.013478819
2018-10-24 00:00:00+00,LONG,3501,0.0,0.05111858,0.010126752
2018-10-24 00:00:00+00,LONG,1731,0.549247772684442,0.03653319,0.0077375085
2018-10-25 00:00:00+00,LONG,505,0.4658921104441935,0.0546328,0.011852343
2018-10-25 00:00:00+00,LONG,558,0.0,0.07014435,0.007782101
2018-10-25 00:00:00+00,LONG,3378,0.9259259259259259,0.030731017,0.009108653
2018-10-25 00:00:00+00,LONG,3501,0.0,0.025079397,0.01598916
2018-10-26 00:00:00+00,LONG,2137,1.0,0.030571092,0.021612316
2018-10-26 00:00:00+00,LONG,101,1.0,0.034142576,0.011614126
2018-10-26 00:00:00+00,LONG,386,0.0,0.04679991,0.00988764
2018-10-26 00:00:00+00,LONG,516,0.9,0.025481576,0.014734562
2018-10-26 00:00:00+00,LONG,2877,1.0,0.057650533,0.0114104
2018-10-26 00:00:00+00,LONG,1063,0.0,0.03766875,0.017384732
2018-10-26 00:00:00+00,LONG,3471,0.0,0.049562905,0.0085324235
2018-10-26 00:00:00+00,LONG,3853,1.0,0.03716452,0.013185137
2018-10-26 00:00:00+00,LONG,1846,0.3165919453898997,0.024098378,0.012263669
2018-10-29 00:00:00+00,LONG,2226,0.7894501654233238,0.04859278,0.008345324
2018-10-29 00:00:00+00,LONG,192,1.0,0.025905244,0.015435336
2018-10-29 00:00:00+00,LONG,2367,1.0,0.055875875,0.007592191
2018-10-29 00:00:00+00,LONG,2425,0.0,0.031836774,0.010111224
2018-10-29 00:00:00+00,LONG,558,0.0,0.034571934,0.013880626
2018-10-29 00:00:00+00,LONG,684,0.0,0.045176476,0.009300305
2018-10-29 00:00:00+00,LONG,858,0.0,0.05955477,0.01854617
2018-10-29 00:00:00+00,LONG,1069,1.0,0.03578507,0.018345864
2018-10-29 00:00:00+00,LONG,3430,0.6169716038145516,0.034870166,0.010042112
2018-10-29 00:00:00+00,LONG,3471,0.9705882352941176,0.044792537,0.007191201
2018-10-29 00:00:00+00,LONG,3629,1.0,0.045543723,0.015969513
2018-10-29 00:00:00+00,LONG,1585,0.0,0.056513477,0.016601907
2018-10-29 00:00:00+00,LONG,1664,0.0,0.042807646,0.010858636
2018-10-29 00:00:00+00,LONG,1816,0.0,0.031937152,0.014726313
2018-10-30 00:00:00+00,LONG,3182,0.0,0.040774666,0.02301045
2018-10-30 00:00:00+00,LONG,1330,0.8187675389626818,0.026952878,0.00957342
2018-10-31 00:00:00+00,LONG,1454,0.0,0.13052273,0.020773629
2018-11-01 00:00:00+00,LONG,427,0.9615384615384616,0.036097467,0.008958567
2018-11-02 00:00:00+00,LONG,427,0.9230769230769231,0.038038887,0.014111305
2018-12-17 00:00:00+00,LONG,2066,0.8346636488167264,0.032660246,0.012820513
2018-12-20 00:00:00+00,LONG,2142,1.0,0.028768197,0.01834545
2018-12-20 00:00:00+00,LONG,253,1.0,0.029912276,0.022639897
2018-12-20 00:00:00+00,LONG,1144,1.0,0.029502206,0.016668059
2018-12-21 00:00:00+00,LONG,610,0.0,0.023193274,0.012928443
2018-12-21 00:00:00+00,LONG,3373,1.0,0.048723225,0.022747952
2018-12-24 00:00:00+00,LONG,2064,1.0,0.035051968,0.023995597
2018-12-24 00:00:00+00,LONG,4153,1.0,0.0367948,0.02218484
2018-12-24 00:00:00+00,LONG,220,1.0,0.05141517,0.024313042
2018-12-24 00:00:00+00,LONG,224,1.0,0.05587838,0.022104882
2018-12-24 00:00:00+00,LONG,266,0.8797269681947996,0.02813768,0.008760108
2018-12-24 00:00:00+00,LONG,368,1.0,0.029210515,0.01923077
2018-12-24 00:00:00+00,LONG,2426,1.0,0.022996666,0.007122849
2018-12-24 00:00:00+00,LONG,443,1.0,0.04329927,0.012689317
2018-12-24 00:00:00+00,LONG,2536,1.0,0.040331766,0.017781317
2018-12-24 00:00:00+00,LONG,505,0.8801522340177056,0.038658645,0.007483963
2018-12-24 00:00:00+00,LONG,522,0.47817441235163566,0.037522044,0.010138424
2018-12-24 00:00:00+00,LONG,791,0.0,0.059333034,0.018146718
2018-12-24 00:00:00+00,LONG,844,1.0,0.046629477,0.02175346
2018-12-24 00:00:00+00,LONG,3515,1.0,0.04221233,0.01930693
2018-12-24 00:00:00+00,LONG,3548,1.0,0.039136533,0.00851741
2018-12-24 00:00:00+00,LONG,3794,1.0,0.058954336,0.011147541
2018-12-24 00:00:00+00,LONG,3808,1.0,0.035639595,0.016635515
2018-12-24 00:00:00+00,LONG,3818,1.0,0.04243526,0.020166812
2018-12-24 00:00:00+00,LONG,1816,0.44057632296310445,0.029064482,0.009928638
2018-12-24 00:00:00+00,LONG,3943,1.0,0.04929409,0.020360535
2018-12-24 00:00:00+00,LONG,1939,0.541021860728001,0.041099973,0.022950584
2018-12-24 00:00:00+00,LONG,4050,0.4504238002070967,0.029907297,0.009448224
2018-12-27 00:00:00+00,LONG,517,0.0,0.041067567,0.00755287
2018-12-27 00:00:00+00,LONG,663,0.9791666666666666,0.118451715,0.009799346
2018-12-27 00:00:00+00,LONG,2032,1.0,0.023242738,0.022196261
2018-12-28 00:00:00+00,LONG,2569,0.41394752282973696,0.027043462,0.021573603
2018-12-28 00:00:00+00,LONG,3078,0.9387755102040817,0.06691829,0.0075719333
2018-12-31 00:00:00+00,LONG,663,0.9375,0.05210929,0.008498584
2019-01-02 00:00:00+00,LONG,907,1.0,0.05219957,0.022127917
2019-01-03 00:00:00+00,LONG,907,0.96,0.029629149,0.012399256
2019-01-08 00:00:00+00,LONG,2410,0.6806992670206287,0.023212235,0.0070345663
2019-01-30 00:00:00+00,LONG,3255,0.9615384615384616,0.026307967,0.01847023
2019-02-11 00:00:00+00,LONG,1848,0.0,0.10250936,0.020963652
2019-02-12 00:00:00+00,LONG,1848,0.0,0.075246714,0.0102666
2019-02-13 00:00:00+00,LONG,1848,0.0,0.044355094,0.017702017
2019-02-15 00:00:00+00,LONG,858,0.0,0.0785669,0.01579112
2019-02-19 00:00:00+00,LONG,858,0.0,0.04440385,0.0086193625
2019-03-22 00:00:00+00,LONG,2912,0.46658247170784245,0.028775072,0.022559652
2019-03-25 00:00:00+00,LONG,1447,0.0,0.029844569,0.008123477
2019-03-29 00:00:00+00,LONG,714,0.0,0.029013801,0.007548669
2019-04-18 00:00:00+00,LONG,1250,0.9791666666666666,0.0670962,0.01426455
2019-04-22 00:00:00+00,LONG,1250,0.9583333333333334,0.03627953,0.018278942
2019-04-22 00:00:00+00,LONG,4049,0.9341518163703844,0.030905595,0.021345079
2019-04-23 00:00:00+00,LONG,3179,0.16806919526032307,0.043451864,0.015096619
2019-05-20 00:00:00+00,LONG,304,0.46993104871873986,0.029199308,0.017768595
2019-05-23 00:00:00+00,LONG,2725,0.0,0.027884392,0.021698698
2019-05-23 00:00:00+00,LONG,1069,0.9411764705882353,0.024968633,0.01664505
2019-05-23 00:00:00+00,LONG,3148,0.43672497651761316,0.0454126,0.007641196
2019-05-24 00:00:00+00,LONG,4219,1.0,0.042582415,0.023839716
2019-05-29 00:00:00+00,LONG,2120,1.0,0.046531953,0.023383016
2019-05-29 00:00:00+00,LONG,2291,0.6220081263678897,0.036412306,0.014803527
2019-05-31 00:00:00+00,LONG,2127,1.0,0.06713636,0.009124087
2019-05-31 00:00:00+00,LONG,412,0.3218853961375595,0.03291422,0.0119812
2019-05-31 00:00:00+00,LONG,2513,1.0,0.032659024,0.023774145
2019-05-31 00:00:00+00,LONG,817,0.0,0.023076333,0.0124858115
2019-05-31 00:00:00+00,LONG,3127,0.0,0.10782192,0.008285004
2019-05-31 00:00:00+00,LONG,3595,0.40296462445736325,0.0595779,0.016425498
2019-05-31 00:00:00+00,LONG,1748,0.0,0.03330985,0.021094264
2019-05-31 00:00:00+00,LONG,3855,0.0,0.023675248,0.018205462
2019-06-03 00:00:00+00,LONG,4107,0.8164229435308592,0.024966106,0.021152508
2019-06-03 00:00:00+00,LONG,2742,0.7780306230138665,0.032887116,0.012402185
2019-06-03 00:00:00+00,LONG,2863,0.5356307716717909,0.026245309,0.0071146246
2019-06-03 00:00:00+00,LONG,3078,0.9791666666666666,0.039453592,0.013802951
2019-06-03 00:00:00+00,LONG,1175,0.0,0.060247373,0.018931426
2019-06-03 00:00:00+00,LONG,4000,0.5529905931388236,0.029492592,0.022727273
2019-06-04 00:00:00+00,LONG,1677,0.9772727272727273,0.023275364,0.016231917
2019-06-04 00:00:00+00,LONG,1678,0.9772727272727273,0.025187286,0.015162601
2019-06-05 00:00:00+00,LONG,1677,0.6354243029514574,0.02411383,0.010284412
2019-06-05 00:00:00+00,LONG,1678,0.5861945297841546,0.024941044,0.009341008
2019-08-01 00:00:00+00,LONG,1361,0.22262059033101927,0.023795508,0.014649357
2019-08-07 00:00:00+00,LONG,3574,1.0,0.06735655,0.018194381
2019-08-12 00:00:00+00,LONG,1586,1.0,0.040613584,0.0155684855
2019-08-12 00:00:00+00,LONG,4020,1.0,0.04590569,0.024330901
2019-08-14 00:00:00+00,LONG,1586,0.9393939393939394,0.02618375,0.0245121
2019-08-15 00:00:00+00,LONG,2050,0.6507916401448893,0.06350701,0.007832898
2019-08-15 00:00:00+00,LONG,219,1.0,0.027390262,0.011355034
2019-08-15 00:00:00+00,LONG,243,1.0,0.023792919,0.0074701197
2019-08-15 00:00:00+00,LONG,335,0.5537234690072055,0.0588906,0.0114613185
2019-08-15 00:00:00+00,LONG,2690,1.0,0.05681906,0.024546424
2019-08-15 00:00:00+00,LONG,2776,0.6091959843132171,0.04142341,0.0072072074
2019-08-15 00:00:00+00,LONG,2971,0.7592094872785675,0.027704993,0.0070084915
2019-08-15 00:00:00+00,LONG,3233,1.0,0.107668735,0.010256411
2019-08-15 00:00:00+00,LONG,1260,1.0,0.034313824,0.012775639
2019-08-15 00:00:00+00,LONG,3473,0.6449284880837873,0.040976636,0.0075949365
2019-08-15 00:00:00+00,LONG,3607,1.0,0.037171554,0.016522264
2019-08-15 00:00:00+00,LONG,3702,1.0,0.05996839,0.022222223
2019-08-15 00:00:00+00,LONG,1851,0.7579154145485382,0.039510407,0.013906447
2019-08-15 00:00:00+00,LONG,3915,1.0,0.052847445,0.01925926
2019-08-16 00:00:00+00,LONG,2690,0.9642857142857143,0.02925701,0.019693654
2019-08-16 00:00:00+00,LONG,2760,0.9811320754716981,0.061784945,0.023002783
2019-08-16 00:00:00+00,LONG,3127,0.9696969696969697,0.026424097,0.022113021
2019-08-19 00:00:00+00,LONG,2760,0.9622641509433962,0.0330359,0.015717402
2019-08-23 00:00:00+00,LONG,101,0.8186395800230606,0.029274065,0.02322763
2019-08-27 00:00:00+00,LONG,1453,0.4408386920295375,0.037563235,0.01036705
2019-08-27 00:00:00+00,LONG,1908,0.3497346941673944,0.02641575,0.015730336
2019-09-16 00:00:00+00,LONG,1610,0.8439176945531774,0.025042774,0.01986755
2019-10-08 00:00:00+00,LONG,903,1.0,0.02454566,0.013190985
2019-10-23 00:00:00+00,LONG,3691,1.0,0.050911997,0.021344233
2019-10-25 00:00:00+00,LONG,427,1.0,0.06506149,0.02276176
2019-10-28 00:00:00+00,LONG,427,0.9722222222222222,0.047877494,0.0073757763
2019-10-28 00:00:00+00,LONG,1633,0.0,0.024353327,0.01009701
2019-10-30 00:00:00+00,LONG,427,0.9166666666666666,0.04093221,0.012586694
2019-11-01 00:00:00+00,LONG,786,0.0,0.044403702,0.012427287
2019-11-04 00:00:00+00,LONG,786,0.0,0.026344486,0.011111111
2019-11-06 00:00:00+00,LONG,2345,0.0,0.039373454,0.009362389
2019-11-07 00:00:00+00,LONG,354,0.0,0.027448535,0.016551193
2019-11-08 00:00:00+00,LONG,354,0.0,0.026302133,0.0068156
2019-11-11 00:00:00+00,LONG,1817,0.0,0.02632672,0.02040378
2019-11-12 00:00:00+00,LONG,3683,0.0,0.028309584,0.02193646
2019-11-13 00:00:00+00,LONG,3683,0.0,0.038489737,0.02436195
2019-11-20 00:00:00+00,LONG,4072,0.0,0.028690027,0.024238061
2019-11-22 00:00:00+00,LONG,869,0.0,0.025831962,0.0085574575
2019-11-22 00:00:00+00,LONG,3621,0.0,0.027283017,0.013152126
2020-03-18 00:00:00+00,LONG,4118,0.0,0.07407166,0.01135666
2020-03-18 00:00:00+00,LONG,158,1.0,0.117579326,0.020255065
2020-03-18 00:00:00+00,LONG,3548,0.0,0.03591729,0.019937746
2020-03-19 00:00:00+00,LONG,4112,1.0,0.1116177,0.022813689
2020-03-20 00:00:00+00,LONG,2297,0.0,0.10083297,0.0075376886
2020-03-20 00:00:00+00,LONG,397,0.0,0.05453492,0.013953488
2020-03-20 00:00:00+00,LONG,843,0.0,0.04518318,0.020551475
