time,side,ticker_id,mv_dn_composite_labels,price_vola_corr_50_df045,earnings_price_gap_df010,co_fall_count_1_10_df044,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055
2005-03-21 00:00:00+00,SHORT,1012,0.04183066730931453,0.92324954,0.0,2.0,1.0,-0.045392934
2005-03-21 00:00:00+00,SHORT,3067,0.0,-0.15457484,0.0,3.0,1.0,-0.039585885
2005-03-21 00:00:00+00,SHORT,3100,0.17861721113169612,0.08247625,0.0,3.0,1.0,-0.03425628
2005-03-21 00:00:00+00,SHORT,1262,0.11499862629999358,0.75660926,0.0,3.0,1.0,-0.031933285
2005-03-21 00:00:00+00,SHORT,1949,0.0,0.8737169,0.0,2.0,1.0,-0.02261423
2005-03-22 00:00:00+00,SHORT,2440,0.35832276896301485,0.9157096,0.0,2.0,1.0,-0.029336609
2005-03-22 00:00:00+00,SHORT,2731,1.0,0.74753845,0.0,3.0,1.0,-0.031846166
2005-03-22 00:00:00+00,SHORT,712,0.75,0.7385786,0.0,3.0,1.0,-0.032424036
2005-03-22 00:00:00+00,SHORT,898,0.375,0.06451082,0.0,2.0,1.0,-0.040700488
2005-03-22 00:00:00+00,SHORT,3613,0.0,0.85290134,0.0,3.0,1.0,-0.013316044
2005-03-22 00:00:00+00,SHORT,1949,0.0,0.8807532,0.0,3.0,1.0,-0.028355176
2005-03-23 00:00:00+00,SHORT,2430,0.09257697937758774,0.8287282,0.0,2.0,1.0,-0.030574558
2005-03-23 00:00:00+00,SHORT,2504,0.42696163677527643,0.91287017,0.0,3.0,1.0,-0.04401352
2005-03-23 00:00:00+00,SHORT,2747,0.0,0.7497262,0.0,3.0,1.0,-0.035942446
2005-03-23 00:00:00+00,SHORT,3613,0.0,0.85145533,0.0,2.0,1.0,-0.04685623
2005-03-23 00:00:00+00,SHORT,3794,0.95,0.39009306,0.0,3.0,1.0,-0.021697355
2005-03-24 00:00:00+00,SHORT,898,0.25,-0.054248564,0.0,3.0,1.0,-0.029220983
2005-03-28 00:00:00+00,SHORT,2430,0.0751858435567279,0.812743,0.0,3.0,1.0,-0.03445217
2005-03-28 00:00:00+00,SHORT,2747,0.0,0.7913715,0.0,2.0,1.0,-0.03957221
2005-03-29 00:00:00+00,SHORT,2747,0.0,0.8042951,0.0,2.0,1.0,-0.048620038
2005-03-30 00:00:00+00,SHORT,2142,0.3547199218115821,-0.07475282,0.0,3.0,1.0,-0.046250686
2005-03-31 00:00:00+00,SHORT,4218,0.5796441624801975,0.90444005,0.0,3.0,1.0,-0.025535349
2005-03-31 00:00:00+00,SHORT,3293,0.14853416003318248,0.58006746,0.0,3.0,1.0,-0.022044951
2005-04-01 00:00:00+00,SHORT,4218,0.5457262748509273,0.90157634,0.0,2.0,1.0,-0.03635654
2005-04-01 00:00:00+00,SHORT,2430,0.0412416943509642,0.7683156,0.0,3.0,1.0,-0.02991523
2005-04-01 00:00:00+00,SHORT,559,0.0,0.57170844,0.0,3.0,1.0,-0.03138003
2005-04-01 00:00:00+00,SHORT,862,0.6858296354923307,0.5920439,0.0,2.0,1.0,-0.026047979
2005-04-01 00:00:00+00,SHORT,3293,0.12639187276812378,0.57333463,0.0,3.0,1.0,-0.027451292
2005-04-01 00:00:00+00,SHORT,3610,0.29887862610576676,0.775501,0.0,3.0,1.0,-0.029126491
2005-04-04 00:00:00+00,SHORT,4123,0.0,0.3107642,0.0,3.0,1.0,-0.030949622
2005-04-04 00:00:00+00,SHORT,2430,0.0,0.7556885,0.0,3.0,1.0,-0.048219252
2005-04-04 00:00:00+00,SHORT,2534,0.23595741558969782,0.5615672,0.0,2.0,1.0,-0.040230963
2005-04-04 00:00:00+00,SHORT,559,0.0,0.56860167,0.0,3.0,1.0,-0.038280353
2005-04-04 00:00:00+00,SHORT,730,0.6336203636031784,0.30274886,0.0,2.0,1.0,-0.018327763
2005-04-04 00:00:00+00,SHORT,3293,0.05859352660609382,0.5839789,0.0,3.0,1.0,-0.03910167
2005-04-04 00:00:00+00,SHORT,3610,0.2177092250913267,0.7620424,0.0,3.0,1.0,-0.041380268
2005-04-04 00:00:00+00,SHORT,3831,0.0994104901083241,0.83490247,0.0,2.0,1.0,-0.048701726
2005-04-05 00:00:00+00,SHORT,2534,0.11087785511337626,0.5221487,0.0,3.0,1.0,-0.045119375
2005-04-05 00:00:00+00,SHORT,730,0.47123698459773466,0.33412734,0.0,3.0,1.0,-0.04376955
2005-04-05 00:00:00+00,SHORT,897,0.9285714285714286,0.8421654,0.0,2.0,1.0,-0.02619141
2005-04-06 00:00:00+00,SHORT,2870,0.0,0.023478672,0.0,3.0,1.0,-0.043483306
2005-04-06 00:00:00+00,SHORT,862,0.3829318523474414,0.61703295,0.0,2.0,1.0,-0.020216642
2005-04-06 00:00:00+00,SHORT,2042,0.07519491044271176,0.055000264,0.0,2.0,1.0,-0.04882856
2005-04-07 00:00:00+00,SHORT,4112,1.0,-0.46074373,0.0,2.0,1.0,-0.039868787
2005-04-07 00:00:00+00,SHORT,4187,0.5107093364434948,0.80650085,0.0,2.0,1.0,-0.027903289
2005-04-07 00:00:00+00,SHORT,2261,0.0,0.5543355,0.0,3.0,1.0,0.0012920075
2005-04-07 00:00:00+00,SHORT,243,0.36959345940190264,0.87599164,0.0,3.0,1.0,-0.035626587
2005-04-07 00:00:00+00,SHORT,304,0.2694545631614051,0.84693325,0.0,2.0,1.0,-0.01537023
2005-04-07 00:00:00+00,SHORT,2569,0.8772354027799036,0.85047805,0.0,2.0,1.0,-0.022186184
2005-04-07 00:00:00+00,SHORT,2816,0.5028073597302599,0.06520721,0.0,3.0,1.0,-0.02192099
2005-04-07 00:00:00+00,SHORT,874,0.3894078180827883,0.74865687,0.0,3.0,1.0,-0.03528165
2005-04-07 00:00:00+00,SHORT,897,0.7857142857142857,0.82157385,0.0,2.0,1.0,-0.013907824
2005-04-07 00:00:00+00,SHORT,3116,0.48433962371159134,0.8291562,0.0,2.0,1.0,-0.0097245695
2005-04-07 00:00:00+00,SHORT,1173,0.4759497904026492,-0.5426422,0.0,2.0,1.0,-0.02500551
2005-04-07 00:00:00+00,SHORT,3286,0.3723326298123217,0.55891794,0.0,3.0,1.0,-0.042643603
2005-04-07 00:00:00+00,SHORT,3466,0.460588929811942,0.33937165,0.0,3.0,1.0,-0.03546715
2005-04-07 00:00:00+00,SHORT,3743,0.433267945588874,-0.257732,0.0,2.0,1.0,-0.018873384
2005-04-07 00:00:00+00,SHORT,1770,0.21871698499407777,0.8042788,0.0,3.0,1.0,-0.01352516
2005-04-07 00:00:00+00,SHORT,3915,0.0,0.81368494,0.0,3.0,1.0,-0.025226623
2005-04-07 00:00:00+00,SHORT,4000,1.0,0.8711822,0.0,2.0,1.0,-0.0145401275
2005-04-08 00:00:00+00,SHORT,4112,0.9,-0.4773202,0.0,2.0,1.0,-0.047117393
2005-04-08 00:00:00+00,SHORT,4169,0.44749147929464067,0.5843617,0.0,3.0,1.0,-0.0056361672
2005-04-08 00:00:00+00,SHORT,4187,0.45065423983165465,0.79021597,0.0,2.0,1.0,-0.04117125
2005-04-08 00:00:00+00,SHORT,2261,0.0,0.5922988,0.0,2.0,1.0,-0.0072018253
2005-04-08 00:00:00+00,SHORT,2270,0.22359691262556486,-0.5706462,0.0,2.0,1.0,-0.0341575
2005-04-08 00:00:00+00,SHORT,2816,0.39840612862178504,0.05000008,0.0,3.0,1.0,-0.04514494
2005-04-08 00:00:00+00,SHORT,853,0.25735730954049635,0.8022526,0.0,3.0,1.0,-0.030882161
2005-04-08 00:00:00+00,SHORT,858,0.7777777777777778,-0.35968485,0.0,3.0,1.0,-0.043731216
2005-04-08 00:00:00+00,SHORT,2972,0.0,-0.40153334,0.0,2.0,1.0,-0.029941954
2005-04-08 00:00:00+00,SHORT,1064,0.34950530185589707,0.48960453,0.0,2.0,1.0,0.0031739385
2005-04-08 00:00:00+00,SHORT,3116,0.4128888564348524,0.8173191,0.0,2.0,1.0,-0.04072804
2005-04-08 00:00:00+00,SHORT,3466,0.0,0.2857727,0.0,3.0,1.0,-0.04693023
2005-04-08 00:00:00+00,SHORT,3531,0.5346634298212352,0.16206035,0.0,2.0,1.0,-0.035633016
2005-04-08 00:00:00+00,SHORT,1585,0.25504818674103985,0.019329684,0.0,2.0,1.0,-0.017573368
2005-04-08 00:00:00+00,SHORT,3743,0.46711079681919204,-0.2604117,0.0,2.0,1.0,-0.036199488
2005-04-08 00:00:00+00,SHORT,3748,1.0,-0.3859546,0.0,3.0,1.0,-0.015979694
2005-04-08 00:00:00+00,SHORT,1710,0.6047963759851664,0.33436364,0.0,2.0,1.0,-0.0013873163
2005-04-08 00:00:00+00,SHORT,1770,0.3716994341257315,0.79541385,0.0,3.0,1.0,-0.021058826
2005-04-08 00:00:00+00,SHORT,3907,0.2695659641660461,0.7919846,0.0,2.0,1.0,-0.04503329
2005-04-08 00:00:00+00,SHORT,4000,0.8888888888888888,0.85360056,0.0,2.0,1.0,-0.03950934
2005-04-08 00:00:00+00,SHORT,4062,0.35616134897692997,0.6984955,0.0,3.0,1.0,-0.047755077
2005-04-08 00:00:00+00,SHORT,2042,0.0,-0.08515555,0.0,2.0,1.0,-0.04427281
2005-04-11 00:00:00+00,SHORT,4107,0.045075757103643185,0.51650375,0.0,2.0,1.0,-0.03545718
2005-04-11 00:00:00+00,SHORT,4169,0.0,0.5722353,0.0,2.0,1.0,-0.011581437
2005-04-11 00:00:00+00,SHORT,2270,0.16314755315131524,-0.59509933,0.0,3.0,1.0,-0.030759722
2005-04-11 00:00:00+00,SHORT,2554,0.1518279049932707,0.28911924,0.0,2.0,1.0,-0.03548171
2005-04-11 00:00:00+00,SHORT,1585,0.1986508232616654,0.03541109,0.0,3.0,1.0,-0.024418216
2005-04-11 00:00:00+00,SHORT,3748,0.9444444444444444,-0.37990138,0.0,2.0,1.0,-0.021507962
2005-04-11 00:00:00+00,SHORT,1710,0.7357944543897293,0.3198559,0.0,2.0,1.0,-0.010940351
2005-04-12 00:00:00+00,SHORT,2105,0.2742003692882425,0.4809028,0.0,3.0,1.0,-0.041244928
2005-04-12 00:00:00+00,SHORT,576,0.3340665857527666,0.83264834,0.0,2.0,1.0,-0.042754646
2005-04-12 00:00:00+00,SHORT,2816,0.24084264787630327,0.061175384,0.0,3.0,1.0,-0.046443295
2005-04-12 00:00:00+00,SHORT,934,0.33445147662227914,-0.16785575,0.0,2.0,1.0,-0.029476115
2005-04-12 00:00:00+00,SHORT,3124,0.3484514363837709,0.48124394,0.0,2.0,1.0,-0.014816507
2005-04-12 00:00:00+00,SHORT,1184,0.2903084302496058,0.702623,0.0,2.0,1.0,-0.022442702
2005-04-12 00:00:00+00,SHORT,1383,0.12850868761809817,-0.41644126,0.0,3.0,1.0,-0.048562963
2005-04-12 00:00:00+00,SHORT,3466,0.0,0.22625501,0.0,3.0,1.0,-0.044924192
2005-04-12 00:00:00+00,SHORT,1770,0.22523045333499106,0.78516096,0.0,2.0,1.0,-0.027500648
2005-04-12 00:00:00+00,SHORT,3907,0.5333333333333333,0.70344335,0.0,3.0,1.0,-0.030806733
2005-04-12 00:00:00+00,SHORT,4032,0.8571428571428572,-0.6107655,0.0,2.0,1.0,-0.02641253
2005-04-13 00:00:00+00,SHORT,4107,0.07486380260823536,0.4663056,0.0,3.0,1.0,-0.027691597
2005-04-13 00:00:00+00,SHORT,2106,0.2346601191096805,0.87316555,-0.0147262225,3.0,1.0,-0.016127685
2005-04-13 00:00:00+00,SHORT,4218,0.15161512675084377,0.9026168,0.0,2.0,1.0,-0.043830007
2005-04-13 00:00:00+00,SHORT,323,1.0,0.05182756,0.0,3.0,1.0,-0.021066599
2005-04-13 00:00:00+00,SHORT,2716,0.0,0.073011935,0.0,3.0,1.0,-0.04465029
2005-04-13 00:00:00+00,SHORT,903,0.06264032904199261,-0.057238,0.0,3.0,1.0,-0.026387893
2005-04-13 00:00:00+00,SHORT,2972,0.082235309829162,-0.42524177,0.0,3.0,1.0,-0.019816007
2005-04-13 00:00:00+00,SHORT,938,0.0,0.1448487,0.0,2.0,1.0,-0.023002012
2005-04-13 00:00:00+00,SHORT,3124,0.46976116374108345,0.47722024,0.0,3.0,1.0,-0.025573583
2005-04-13 00:00:00+00,SHORT,3130,0.0,0.47537357,0.0,2.0,1.0,-0.024599833
2005-04-13 00:00:00+00,SHORT,1184,0.13803062904971666,0.683458,0.0,3.0,1.0,-0.03757101
2005-04-13 00:00:00+00,SHORT,3748,0.8333333333333334,-0.34877995,0.0,2.0,1.0,-0.028767714
2005-04-13 00:00:00+00,SHORT,1770,0.11822578053999368,0.7676928,0.0,2.0,1.0,-0.04730605
2005-04-13 00:00:00+00,SHORT,1922,0.6017389624105626,-0.11896188,0.0,3.0,1.0,-0.012600119
2005-04-13 00:00:00+00,SHORT,4086,0.3373996141956638,0.76518387,0.0,3.0,1.0,-0.02738915
2005-04-14 00:00:00+00,SHORT,4218,0.07470145843996535,0.8928062,0.0,3.0,1.0,-0.04555216
2005-04-14 00:00:00+00,SHORT,195,0.0,-0.31555456,0.0,3.0,1.0,-0.012543335
2005-04-14 00:00:00+00,SHORT,424,0.0,0.75889605,0.0,2.0,1.0,-0.0059108036
2005-04-14 00:00:00+00,SHORT,2557,0.21406401039771744,-0.60187703,0.0,3.0,1.0,-0.028474
2005-04-14 00:00:00+00,SHORT,853,0.09762253730089071,0.7928774,0.0,2.0,1.0,-0.045837946
2005-04-14 00:00:00+00,SHORT,934,0.3561497804358121,-0.21299286,0.0,3.0,1.0,-0.021696934
2005-04-14 00:00:00+00,SHORT,938,0.0,0.10800963,0.0,3.0,1.0,-0.047277354
2005-04-14 00:00:00+00,SHORT,3310,0.20979430393110632,-0.5226922,0.0,2.0,1.0,-0.043915022
2005-04-14 00:00:00+00,SHORT,3748,0.7777777777777778,-0.34216592,0.0,2.0,1.0,-0.03053766
2005-04-14 00:00:00+00,SHORT,1922,0.4667940686028265,-0.20055652,0.0,2.0,1.0,-0.036101043
2005-04-14 00:00:00+00,SHORT,3994,0.0,-0.09990335,0.0,3.0,1.0,-0.0388623
2005-04-15 00:00:00+00,SHORT,3430,0.17170586537424165,-0.06357772,0.0,2.0,1.0,-0.016488612
2005-04-15 00:00:00+00,SHORT,1851,0.08607815223627063,0.40848294,0.0,3.0,1.0,-0.02789767
2005-04-15 00:00:00+00,SHORT,3994,0.0,-0.11469747,0.0,2.0,1.0,-0.03760164
2005-04-18 00:00:00+00,SHORT,1851,0.0,0.4018404,0.0,2.0,1.0,-0.034596037
2005-04-22 00:00:00+00,SHORT,3098,0.0,0.81247634,0.0,3.0,1.0,-0.0467249
2005-04-22 00:00:00+00,SHORT,3702,0.32550501920454505,0.72550946,0.0,3.0,1.0,-0.03810908
2005-04-25 00:00:00+00,SHORT,345,0.0,-0.17610937,0.0,3.0,1.0,-0.027013237
2005-04-25 00:00:00+00,SHORT,3098,0.0,0.78597176,0.0,3.0,1.0,-0.048494797
2005-04-26 00:00:00+00,SHORT,4187,0.3637562937300824,0.70424443,0.0,3.0,1.0,-0.043301877
2005-04-26 00:00:00+00,SHORT,4224,0.7646372049314304,0.031250123,0.0,2.0,1.0,-0.028550578
2005-04-26 00:00:00+00,SHORT,135,0.0,0.7462259,0.0,3.0,1.0,-0.032969527
2005-04-26 00:00:00+00,SHORT,3330,0.12314879751104556,-0.6363088,0.0,2.0,1.0,-0.0483568
2005-04-27 00:00:00+00,SHORT,4136,0.16759767361785602,-0.5809527,0.0,2.0,1.0,-0.029673902
2005-04-27 00:00:00+00,SHORT,2116,0.13956670911254004,-0.26122314,0.0,3.0,1.0,-0.018599177
2005-04-27 00:00:00+00,SHORT,135,0.0,0.7395137,0.0,3.0,1.0,-0.04385382
2005-04-27 00:00:00+00,SHORT,219,0.0,-0.58979565,0.0,2.0,1.0,-0.035241317
2005-04-27 00:00:00+00,SHORT,2548,0.8,-0.58303577,0.0,3.0,1.0,-0.025809847
2005-04-27 00:00:00+00,SHORT,1185,0.25211211236786213,-0.36507025,0.0,3.0,1.0,-0.020386936
2005-04-28 00:00:00+00,SHORT,2116,0.0853170600551915,-0.2750746,0.0,2.0,1.0,-0.024255581
2005-04-28 00:00:00+00,SHORT,4224,0.5594841411805331,0.113441676,0.0,2.0,1.0,-0.04807564
2005-04-28 00:00:00+00,SHORT,1185,0.0,-0.48433354,0.0,3.0,1.0,-0.022612335
2005-05-02 00:00:00+00,SHORT,1185,0.0,-0.63770443,0.0,3.0,1.0,-0.030192725
2005-05-03 00:00:00+00,SHORT,3430,0.09900884662912579,-0.063941434,0.0,2.0,1.0,-0.035138622
2005-05-05 00:00:00+00,SHORT,558,0.41570325230149757,-0.031958696,0.0,2.0,1.0,-0.013513981
2005-05-05 00:00:00+00,SHORT,629,0.0,-0.09402221,0.0,3.0,1.0,-0.032806594
2005-05-05 00:00:00+00,SHORT,3513,0.23121482929679987,-0.49605197,0.0,3.0,1.0,-0.016370308
2005-05-05 00:00:00+00,SHORT,3994,0.0,0.6956871,0.0,3.0,1.0,-0.016017132
2005-05-06 00:00:00+00,SHORT,405,0.4900515406722923,-0.25295123,0.0,3.0,1.0,-0.020394707
2005-05-06 00:00:00+00,SHORT,558,0.8333333333333334,-0.01985882,0.0,2.0,1.0,-0.018659513
2005-05-06 00:00:00+00,SHORT,576,0.04898026955870653,0.85089,0.0,2.0,1.0,-0.02018019
2005-05-06 00:00:00+00,SHORT,1167,0.09554073349765636,0.5806514,0.0,3.0,1.0,-0.010500201
2005-05-06 00:00:00+00,SHORT,1280,0.0,-0.2917133,0.0,3.0,1.0,-0.019168554
2005-05-06 00:00:00+00,SHORT,3513,0.2906564689242428,-0.534098,0.0,2.0,1.0,-0.017816251
2005-05-06 00:00:00+00,SHORT,1888,0.0,-0.5753226,0.0,2.0,1.0,-0.0377512
2005-05-09 00:00:00+00,SHORT,558,0.75,-0.008644818,0.0,2.0,1.0,-0.018172583
2005-05-09 00:00:00+00,SHORT,2670,0.4176478601413976,-0.6992573,0.0,2.0,1.0,-0.030524548
2005-05-09 00:00:00+00,SHORT,2720,0.42105263157894735,-0.6060822,0.0,2.0,1.0,-0.044618685
2005-05-09 00:00:00+00,SHORT,713,1.0,0.6682731,0.0,2.0,1.0,-0.02459914
2005-05-09 00:00:00+00,SHORT,3013,0.3294805772600293,-0.61199635,0.0,3.0,1.0,-0.03289545
2005-05-09 00:00:00+00,SHORT,1167,0.03866019953218551,0.5923368,0.0,3.0,1.0,-0.028924484
2005-05-09 00:00:00+00,SHORT,1298,0.0,0.77692926,0.0,2.0,1.0,-0.045987807
2005-05-09 00:00:00+00,SHORT,3586,0.9090909090909091,0.8552634,0.0,3.0,1.0,-0.012272769
2005-05-10 00:00:00+00,SHORT,2125,0.0,-0.6764679,0.0,3.0,1.0,-0.039592765
2005-05-10 00:00:00+00,SHORT,576,0.07537075176754737,0.8601405,0.0,3.0,1.0,-0.015789429
2005-05-10 00:00:00+00,SHORT,712,0.0,0.88199323,0.0,2.0,1.0,-0.04308133
2005-05-10 00:00:00+00,SHORT,713,0.4885358745660544,0.7111734,0.0,3.0,1.0,-0.04101023
2005-05-10 00:00:00+00,SHORT,835,0.0,-0.09292199,0.0,2.0,1.0,-5.310354E-4
2005-05-10 00:00:00+00,SHORT,897,0.0,0.9201331,0.0,3.0,1.0,-0.034207337
2005-05-10 00:00:00+00,SHORT,3013,0.20482340961121398,-0.47198322,0.0,3.0,1.0,-0.046128906
2005-05-10 00:00:00+00,SHORT,3586,0.8181818181818181,0.8626087,0.0,2.0,1.0,-0.020164512
2005-05-10 00:00:00+00,SHORT,1673,0.0,0.03899931,0.0,2.0,1.0,-0.032154728
2005-05-11 00:00:00+00,SHORT,523,0.0,0.8700589,0.0,2.0,1.0,-0.0440726
2005-05-11 00:00:00+00,SHORT,835,0.0,-0.18597174,0.0,2.0,1.0,-0.012745696
2005-05-11 00:00:00+00,SHORT,3556,0.0,0.7844792,0.0,3.0,1.0,-0.021202648
2005-05-11 00:00:00+00,SHORT,3586,0.0,0.8679594,0.0,2.0,1.0,-0.021720577
2005-05-11 00:00:00+00,SHORT,1673,0.0,0.075634606,0.0,2.0,1.0,-0.037387572
2005-05-12 00:00:00+00,SHORT,3556,0.0,0.7856651,0.0,3.0,1.0,-0.037517294
2005-05-13 00:00:00+00,SHORT,835,0.0,-0.23450078,0.0,2.0,1.0,-0.038855746
2005-05-13 00:00:00+00,SHORT,3556,0.0,0.789817,0.0,3.0,1.0,-0.041805036
2005-05-18 00:00:00+00,SHORT,610,0.8481145317105129,-0.5620022,0.0,3.0,1.0,-0.008555288
2005-05-19 00:00:00+00,SHORT,610,0.9,-0.59769565,0.0,3.0,1.0,-0.018048543
2005-05-20 00:00:00+00,SHORT,2226,0.2532789165234089,-0.52270436,0.0,3.0,1.0,-0.010479333
2005-05-20 00:00:00+00,SHORT,610,0.4070632694589611,-0.6251154,0.0,3.0,1.0,-0.020643167
2005-05-24 00:00:00+00,SHORT,2226,0.2177060129813895,-0.5296753,0.0,2.0,1.0,-0.017504718
2005-05-24 00:00:00+00,SHORT,610,0.42150451784611115,-0.6564676,0.0,2.0,1.0,-0.01600025
2005-05-25 00:00:00+00,SHORT,2226,0.08197885079156755,-0.5273094,0.0,2.0,1.0,-0.035674598
2005-05-25 00:00:00+00,SHORT,780,0.8888888888888888,-0.5040416,0.0,3.0,1.0,-0.029279433
2005-05-25 00:00:00+00,SHORT,857,0.04513475570978137,0.7739071,0.0,3.0,1.0,-0.04444286
2005-06-02 00:00:00+00,SHORT,356,0.0,-0.707024,0.0,3.0,1.0,-0.01317523
2005-06-02 00:00:00+00,SHORT,786,0.007236887019427561,0.78424215,0.0,3.0,1.0,-0.04296851
2005-06-03 00:00:00+00,SHORT,2731,0.4826819895829357,0.684588,0.0,3.0,1.0,-0.032165583
2005-06-03 00:00:00+00,SHORT,3100,0.0,0.28780985,0.0,3.0,1.0,-0.039020933
2005-06-03 00:00:00+00,SHORT,1139,0.16858466375796904,-0.21026857,0.0,3.0,1.0,-0.009211159
2005-06-03 00:00:00+00,SHORT,1615,0.24378247358174984,-0.6675246,0.0,2.0,1.0,-0.037685487
2005-06-03 00:00:00+00,SHORT,1817,0.0,0.59615403,0.0,2.0,1.0,-0.039265238
2005-06-03 00:00:00+00,SHORT,2041,0.146530409091677,0.5181136,0.0,3.0,1.0,0.0067031872
2005-06-06 00:00:00+00,SHORT,1139,0.09672822194466399,-0.19729136,0.0,2.0,1.0,-0.020502469
2005-06-06 00:00:00+00,SHORT,2041,0.0,0.47478774,0.0,2.0,1.0,-0.020646965
2005-06-07 00:00:00+00,SHORT,3271,0.0,-0.2836117,0.0,3.0,1.0,-0.03919955
2005-06-08 00:00:00+00,SHORT,2297,0.6781122725675143,0.7001576,0.0,3.0,1.0,-0.018301046
2005-06-10 00:00:00+00,SHORT,2297,0.5539930613636295,0.6385366,0.0,2.0,1.0,-0.026355822
2005-06-16 00:00:00+00,SHORT,4118,0.0,-0.5614813,0.0,3.0,1.0,-0.005920141
2005-06-17 00:00:00+00,SHORT,4118,0.0,-0.5262091,0.0,3.0,1.0,-0.009602924
2005-06-17 00:00:00+00,SHORT,220,0.0,-0.68462104,0.0,3.0,1.0,-0.028927432
2005-06-17 00:00:00+00,SHORT,234,1.0,0.3586243,0.0,2.0,1.0,-0.0022148828
2005-06-17 00:00:00+00,SHORT,2640,0.0,0.9040695,0.0,2.0,1.0,-0.03297493
2005-06-17 00:00:00+00,SHORT,1063,0.16517651069942135,0.06857197,0.0,3.0,1.0,-0.0062729227
2005-06-17 00:00:00+00,SHORT,3130,0.0,0.8751695,0.0,3.0,1.0,-0.009212354
2005-06-17 00:00:00+00,SHORT,3595,0.05601310025179433,-0.18724486,0.0,2.0,1.0,-0.0032775493
2005-06-17 00:00:00+00,SHORT,2004,0.45848122353404924,-0.40048993,0.0,2.0,1.0,-0.006098706
2005-06-20 00:00:00+00,SHORT,2343,0.3613206811227334,-0.37865856,0.0,2.0,1.0,-0.0058937846
2005-06-20 00:00:00+00,SHORT,2367,0.0,-0.41839108,0.0,3.0,1.0,-0.007078475
2005-06-20 00:00:00+00,SHORT,335,0.0,-0.18310049,0.0,3.0,1.0,-0.010874109
2005-06-20 00:00:00+00,SHORT,2550,0.0,-0.675263,0.0,2.0,1.0,-0.027396925
2005-06-20 00:00:00+00,SHORT,2640,0.0,0.90238535,0.0,2.0,1.0,-0.044014905
2005-06-20 00:00:00+00,SHORT,631,0.0,0.30948168,0.0,3.0,1.0,-0.016900891
2005-06-20 00:00:00+00,SHORT,2710,0.0,-0.18258978,0.0,3.0,1.0,-0.012393262
2005-06-20 00:00:00+00,SHORT,817,0.0,0.49300882,0.0,2.0,1.0,-0.014865233
2005-06-20 00:00:00+00,SHORT,838,0.0,-0.6081801,0.0,3.0,1.0,-0.0076311813
2005-06-20 00:00:00+00,SHORT,862,0.0,-0.25722656,0.0,3.0,1.0,-0.03848145
2005-06-20 00:00:00+00,SHORT,3013,0.0,0.70338655,0.0,3.0,1.0,-0.022883585
2005-06-20 00:00:00+00,SHORT,988,0.22704381806650292,0.55969965,0.0,3.0,1.0,-0.013272838
2005-06-20 00:00:00+00,SHORT,3049,0.49710731818061443,0.8124557,0.0,3.0,1.0,-0.01594099
2005-06-20 00:00:00+00,SHORT,3065,0.21300586340550065,0.5280243,0.0,3.0,1.0,-0.020235727
2005-06-20 00:00:00+00,SHORT,1063,0.07561181395924332,-0.008595649,0.0,2.0,1.0,-0.027341021
2005-06-20 00:00:00+00,SHORT,3130,0.0,0.87165666,0.0,2.0,1.0,-0.021236252
2005-06-20 00:00:00+00,SHORT,3947,0.0,-0.2691807,0.0,3.0,1.0,-0.01339604
2005-06-21 00:00:00+00,SHORT,4223,0.0,-0.5779449,0.0,2.0,1.0,-0.030873496
2005-06-21 00:00:00+00,SHORT,335,0.0,-0.19091491,0.0,3.0,1.0,-0.025313789
2005-06-21 00:00:00+00,SHORT,2661,0.0,-0.66771525,0.0,3.0,1.0,-0.02393417
2005-06-21 00:00:00+00,SHORT,2710,0.0,-0.13993022,0.0,3.0,1.0,-0.015098489
2005-06-21 00:00:00+00,SHORT,817,0.0,0.37832883,0.0,2.0,1.0,-0.04710944
2005-06-21 00:00:00+00,SHORT,907,0.49454082408381017,0.675186,0.0,2.0,1.0,-0.008478418
2005-06-21 00:00:00+00,SHORT,3013,0.0,0.6801907,0.0,2.0,1.0,-0.037678905
2005-06-21 00:00:00+00,SHORT,988,0.17709146239971568,0.49025837,0.0,2.0,1.0,-0.040612374
2005-06-21 00:00:00+00,SHORT,3065,0.2159316714885772,0.4993673,0.0,2.0,1.0,-0.023598764
2005-06-21 00:00:00+00,SHORT,1063,0.0,-0.08930411,0.0,2.0,1.0,-0.045739926
2005-06-21 00:00:00+00,SHORT,3641,0.0,-0.45435807,0.0,3.0,1.0,-0.01761288
2005-06-21 00:00:00+00,SHORT,3645,0.3315008544073087,0.5077824,0.0,3.0,1.0,-0.037742194
2005-06-21 00:00:00+00,SHORT,1719,0.0,0.5728963,0.0,2.0,1.0,-0.008149759
2005-06-21 00:00:00+00,SHORT,3947,0.0,-0.29712147,0.0,2.0,1.0,-0.035312165
2005-06-22 00:00:00+00,SHORT,220,0.0,-0.55503094,0.0,3.0,1.0,-0.030989915
2005-06-22 00:00:00+00,SHORT,2367,0.0,-0.6026009,0.0,2.0,1.0,-0.012903443
2005-06-22 00:00:00+00,SHORT,335,0.0,-0.20195115,0.0,2.0,1.0,-0.04265802
2005-06-22 00:00:00+00,SHORT,2661,0.0,-0.6644467,0.0,3.0,1.0,-0.025985407
2005-06-22 00:00:00+00,SHORT,631,0.08576393286395294,0.14759861,0.0,3.0,1.0,-0.029525418
