time,side,ticker_id,mv_up_composite_labels,price_eps_diff_pct_df082,joint_fall_flag_21_10_df042,velocity_price_vs_etf_diff_5_df050,dist_lower_bb_50_2.0_df055
2021-06-17 00:00:00+00,LONG,2107,0.0,0.25,0.0,-0.020841891,0.002326704
2021-06-17 00:00:00+00,LONG,2482,0.0,-11.44,0.0,-0.03546293,-0.001628462
2021-06-17 00:00:00+00,LONG,1069,0.41682926794421327,-27.33,0.0,-0.03437828,0.023353914
2021-06-18 00:00:00+00,LONG,2504,0.7547418497859407,-17.52,0.0,-0.013499407,-0.0030521676
2021-06-18 00:00:00+00,LONG,2986,0.38703292617242935,-12.99,0.0,-0.04737787,0.040851496
2021-06-18 00:00:00+00,LONG,1069,0.26927672100375133,-26.29,0.0,-0.014758439,0.01368695
2021-06-18 00:00:00+00,LONG,3607,1.0,-23.39,0.0,-0.036264986,0.010992782
2021-06-18 00:00:00+00,LONG,3811,0.7017308311299366,-24.27,0.0,-0.04079072,0.033502243
2021-06-18 00:00:00+00,LONG,1819,0.2698919284912375,40.86,0.0,-0.034180462,0.023221802
2021-06-21 00:00:00+00,LONG,2986,0.2167411717523952,-12.76,0.0,-0.01949408,0.011665089
2021-06-21 00:00:00+00,LONG,3811,0.5204839844456116,-23.45,0.0,-0.019669702,0.00562966
2021-06-21 00:00:00+00,LONG,1819,0.1602910330213943,40.04,0.0,-0.021781363,0.0040437337
2021-06-22 00:00:00+00,LONG,2986,0.0,-12.65,0.0,-0.019078108,0.0031644835
2021-06-22 00:00:00+00,LONG,3811,0.5536932328265312,-23.68,0.0,-0.037646923,0.005781277
2021-06-22 00:00:00+00,LONG,1819,0.20001126259190105,39.28,0.0,-0.02827814,0.0032405767
2021-06-22 00:00:00+00,LONG,4034,0.13986968492957846,-5.0,0.0,0.002698294,0.010037219
2021-06-23 00:00:00+00,LONG,3811,0.5161975613950716,-24.08,0.0,-0.033165548,0.005891817
2021-06-23 00:00:00+00,LONG,1819,0.2026066361749928,38.62,0.0,-0.020933427,0.003749646
2021-06-23 00:00:00+00,LONG,4034,0.0,-5.28,0.0,-0.0010008264,0.009175069
2021-07-19 00:00:00+00,LONG,39,1.0,-9.94,0.0,-0.012939571,0.013922097
2021-07-19 00:00:00+00,LONG,50,0.7594307165348783,11.96,0.0,-0.04261578,0.011868441
2021-07-19 00:00:00+00,LONG,131,0.2631557001936792,-27.86,0.0,-0.00831453,0.0036235063
2021-07-19 00:00:00+00,LONG,2272,1.0,33.1,0.0,-0.03999813,0.003130025
2021-07-19 00:00:00+00,LONG,2298,1.0,4.02,0.0,-0.056691278,0.017462626
2021-07-19 00:00:00+00,LONG,2638,0.9453353502464809,-5.72,0.0,-0.02025824,0.009629821
2021-07-19 00:00:00+00,LONG,759,1.0,-17.8,0.0,-0.047424123,0.022004716
2021-07-19 00:00:00+00,LONG,934,0.6164994632065363,32.61,0.0,-0.032057542,0.030699693
2021-07-19 00:00:00+00,LONG,974,0.7125634648959395,26.77,0.0,-0.0012789089,5.899421E-4
2021-07-19 00:00:00+00,LONG,990,0.6838999682075669,-27.34,0.0,-0.037818518,0.018697258
2021-07-19 00:00:00+00,LONG,3130,1.0,31.26,0.0,-0.029559208,-0.003899379
2021-07-19 00:00:00+00,LONG,1171,0.9411764705882353,-25.86,0.0,-0.019827759,5.5221363E-4
2021-07-19 00:00:00+00,LONG,3241,0.8760500910656162,7.18,0.0,-0.046765402,0.016801277
2021-07-19 00:00:00+00,LONG,3487,0.3606304002735947,-9.89,0.0,-0.015771663,0.008211104
2021-07-19 00:00:00+00,LONG,1585,0.6052211907673567,-5.35,0.0,3.0054733E-5,0.0075474917
2021-07-19 00:00:00+00,LONG,3907,0.45808104966616375,36.65,0.0,-0.0033936638,0.005707285
2021-07-20 00:00:00+00,LONG,2343,0.3701284151289303,18.67,0.0,-0.063819066,0.016487164
2021-07-20 00:00:00+00,LONG,934,0.0,33.07,0.0,-0.026607553,0.009045615
2021-07-20 00:00:00+00,LONG,990,0.9583333333333334,-26.96,0.0,-0.020262333,3.7734044E-5
2021-07-20 00:00:00+00,LONG,3065,0.0,12.96,0.0,-0.056977034,0.033327952
2021-07-20 00:00:00+00,LONG,3359,0.8400200867726956,19.92,0.0,-0.04362426,0.0018221209
2021-07-20 00:00:00+00,LONG,3831,1.0,-6.63,0.0,-0.046945527,0.028318241
2021-07-20 00:00:00+00,LONG,3907,0.42447051257249374,35.25,0.0,-0.0064814147,-4.797552E-4
2021-07-21 00:00:00+00,LONG,576,0.9545454545454546,-26.35,0.0,-0.048444655,0.00808769
2021-07-21 00:00:00+00,LONG,3065,0.0,11.73,0.0,-0.056799747,0.019106708
2021-07-22 00:00:00+00,LONG,576,0.9090909090909091,-30.6,0.0,-0.043012433,0.012495954
2021-07-22 00:00:00+00,LONG,3065,0.0,17.63,0.0,-0.06566391,0.009144528
2021-07-23 00:00:00+00,LONG,413,0.5381354181137327,-23.83,0.0,-0.025739556,-0.0047405614
2021-07-23 00:00:00+00,LONG,576,0.8636363636363636,-29.81,0.0,-0.033762753,0.008714726
2021-08-04 00:00:00+00,LONG,1235,1.0,28.84,0.0,-0.034836713,-0.0050632325
2021-08-10 00:00:00+00,LONG,1185,0.0,26.49,0.0,-0.023282228,-9.1297156E-4
2021-08-18 00:00:00+00,LONG,1012,0.0,47.05,0.0,-0.049430322,-0.0032138813
2021-08-19 00:00:00+00,LONG,253,1.0,-27.82,0.0,-0.036172505,-0.0048732283
2021-08-19 00:00:00+00,LONG,2365,0.7053933018530323,12.48,0.0,-0.021669583,0.0056687477
2021-08-19 00:00:00+00,LONG,1262,1.0,48.24,0.0,-0.036176585,0.018379185
2021-08-20 00:00:00+00,LONG,2365,0.6772257670234803,12.65,0.0,-0.018295376,-0.0047201333
2021-08-20 00:00:00+00,LONG,2764,0.32088057265101905,8.91,0.0,-0.05088768,0.021982534
2021-08-20 00:00:00+00,LONG,3078,1.0,-31.01,0.0,0.0059851403,0.009217058
2021-08-20 00:00:00+00,LONG,3804,1.0,13.66,0.0,-0.04088687,0.0040193093
2021-08-23 00:00:00+00,LONG,2764,0.24244662672451361,9.3,0.0,-0.04822629,0.004294293
2021-08-24 00:00:00+00,LONG,2764,0.0,10.39,0.0,-0.032596074,0.001968541
2021-09-07 00:00:00+00,LONG,3447,1.0,-15.28,0.0,-0.019887121,0.020905763
2021-09-10 00:00:00+00,LONG,395,0.24953457819582275,-18.23,0.0,-0.003448218,-0.004881573
2021-09-17 00:00:00+00,LONG,405,0.356394699356888,0.73,0.0,-0.0033725486,-0.0041480414
2021-09-20 00:00:00+00,LONG,2055,0.2347148370645021,-1.11,0.0,-0.021493318,0.0042372835
2021-09-20 00:00:00+00,LONG,920,0.7051378108426282,41.48,0.0,-0.061294775,0.017557371
2021-09-20 00:00:00+00,LONG,1063,0.5282899252752137,9.29,0.0,-0.010691681,0.009497374
2021-09-20 00:00:00+00,LONG,1076,1.0,11.46,0.0,-0.010345946,-0.0025399607
2021-09-20 00:00:00+00,LONG,3357,0.3480827398381301,-16.15,0.0,-0.046747927,0.029762184
2021-09-20 00:00:00+00,LONG,1328,0.0,17.68,0.0,-0.037230417,0.007795615
2021-09-20 00:00:00+00,LONG,3381,0.0,-7.94,0.0,-5.1204064E-5,0.014733657
2021-09-20 00:00:00+00,LONG,3815,0.7452070238342025,2.93,0.0,-0.030134033,0.0020844594
2021-09-21 00:00:00+00,LONG,2055,0.2602044948447024,-1.71,0.0,-0.023409659,0.0092560975
2021-09-21 00:00:00+00,LONG,684,0.0,-7.13,0.0,-0.038001183,0.036843147
2021-09-21 00:00:00+00,LONG,920,0.47893004916699217,40.19,0.0,-0.03993342,0.016934887
2021-09-21 00:00:00+00,LONG,1063,0.5270627284214273,7.9,0.0,0.007372124,0.012830993
2021-09-21 00:00:00+00,LONG,1141,0.0,-26.62,0.0,0.0075379433,-0.005003222
2021-09-21 00:00:00+00,LONG,1258,0.6547129613759358,-27.01,0.0,-0.027179439,0.039548427
2021-09-21 00:00:00+00,LONG,3357,0.3018128321805345,-17.14,0.0,-0.047362167,0.028527513
2021-09-21 00:00:00+00,LONG,3574,0.5625496249393956,-27.57,0.0,-0.011033453,0.018913908
2021-09-21 00:00:00+00,LONG,3815,0.7092838369398158,1.59,0.0,-0.032461297,0.0054262793
2021-09-22 00:00:00+00,LONG,4219,0.0,-17.46,0.0,-0.03283627,0.018738337
2021-09-22 00:00:00+00,LONG,684,0.0,-7.62,0.0,-0.047525376,0.022583453
2021-09-22 00:00:00+00,LONG,903,1.0,-21.07,0.0,-0.036340334,0.02659234
2021-09-22 00:00:00+00,LONG,1258,0.6295804902811554,-27.29,0.0,-0.03271708,0.022376066
2021-09-22 00:00:00+00,LONG,3574,0.5996351361311292,-24.56,0.0,-0.0052228374,0.006709681
2021-09-22 00:00:00+00,LONG,3837,0.46728361610520025,19.12,0.0,-0.026354114,0.012292053
2021-09-23 00:00:00+00,LONG,903,0.5103351306380485,-21.29,0.0,-0.029645924,0.008901267
2021-09-23 00:00:00+00,LONG,1258,0.5893202237071086,-27.23,0.0,-0.020993378,8.6082716E-4
2021-09-23 00:00:00+00,LONG,3357,0.0,-18.54,0.0,-0.024893794,0.002734217
2021-09-23 00:00:00+00,LONG,3837,0.38347436123427725,18.86,0.0,-0.025378358,-0.0028104912
2021-09-24 00:00:00+00,LONG,1114,1.0,-6.47,0.0,-0.059095927,-0.004832149
2021-09-28 00:00:00+00,LONG,2132,0.43675964054078187,-17.16,0.0,-0.055605724,-0.0020733024
2021-09-28 00:00:00+00,LONG,88,0.0,29.64,0.0,-0.05996549,0.012393129
2021-09-29 00:00:00+00,LONG,1673,0.3543793116273649,9.63,0.0,-0.039366595,0.00795325
2021-09-30 00:00:00+00,LONG,93,0.0,5.76,0.0,0.0015187026,0.011891722
2021-09-30 00:00:00+00,LONG,684,0.0,-5.35,0.0,0.00803045,0.0026754965
2021-09-30 00:00:00+00,LONG,835,0.8232931829144691,-18.26,0.0,-0.0028445057,0.0032781821
2021-09-30 00:00:00+00,LONG,2986,0.3437316040113796,-18.16,0.0,-0.00775649,-0.0043372153
2021-09-30 00:00:00+00,LONG,3695,0.357298828986395,-3.15,0.0,-0.015403204,-0.00232601
2021-10-01 00:00:00+00,LONG,2070,1.0,5.31,0.0,-0.040062167,0.0044452916
2021-10-01 00:00:00+00,LONG,93,0.0,-18.07,0.0,-0.0012538477,0.0055595962
2021-10-01 00:00:00+00,LONG,2659,0.20941370144400884,-15.08,0.0,0.0048708,0.003112396
2021-10-01 00:00:00+00,LONG,3586,1.0,1.94,0.0,-0.035479825,0.0013587646
2021-10-01 00:00:00+00,LONG,3903,1.0,-27.84,0.0,-0.014204318,0.013869365
2021-10-01 00:00:00+00,LONG,1904,1.0,43.62,0.0,-0.014461503,1.09619265E-4
2021-10-01 00:00:00+00,LONG,2042,1.0,24.75,0.0,-0.020218713,0.014138737
2021-10-04 00:00:00+00,LONG,2070,0.9818181818181818,5.78,0.0,-0.014673035,0.0076462654
2021-10-04 00:00:00+00,LONG,4128,0.38234394277676825,5.99,0.0,-0.01420776,0.017151799
2021-10-04 00:00:00+00,LONG,2111,0.758531789206223,19.69,0.0,-0.0063016093,0.02292032
2021-10-04 00:00:00+00,LONG,93,0.0,-19.71,0.0,0.005615618,0.0048961095
2021-10-04 00:00:00+00,LONG,4250,1.0,43.98,0.0,0.010849847,0.0049207304
2021-10-04 00:00:00+00,LONG,192,0.6612908127989029,37.02,0.0,-0.018008767,0.016013738
2021-10-04 00:00:00+00,LONG,2408,0.8245784749225605,22.3,0.0,0.00808713,0.0031759087
2021-10-04 00:00:00+00,LONG,3161,1.0,26.06,0.0,-0.011363969,0.0043074773
2021-10-04 00:00:00+00,LONG,1330,0.3434120842177868,10.41,0.0,-0.012135688,0.0071501494
2021-10-04 00:00:00+00,LONG,3586,0.9565217391304348,3.54,0.0,-0.01022816,0.006372842
2021-10-04 00:00:00+00,LONG,3716,0.04813709589316068,-13.74,0.0,-0.021561295,0.015363374
2021-10-04 00:00:00+00,LONG,3903,0.9714285714285714,-27.16,0.0,-0.013427971,0.021845525
2021-10-04 00:00:00+00,LONG,3912,1.0,-25.37,0.0,-0.013436886,0.020717494
2021-10-04 00:00:00+00,LONG,1904,0.9642857142857143,44.46,0.0,-0.0015812987,0.0042564133
2021-10-04 00:00:00+00,LONG,2042,0.975609756097561,26.8,0.0,-0.007760211,0.003452643
2021-10-05 00:00:00+00,LONG,2070,0.0,5.8,0.0,-0.015180387,-0.0038376348
2021-10-05 00:00:00+00,LONG,4128,0.3145355162329183,6.22,0.0,-0.026185473,0.0071489573
2021-10-05 00:00:00+00,LONG,2111,0.6280781434736277,21.75,0.0,-0.016490601,2.2782627E-4
2021-10-05 00:00:00+00,LONG,2965,0.975,16.81,0.0,0.0016943066,-8.1953517E-4
2021-10-05 00:00:00+00,LONG,3586,0.9130434782608696,6.86,0.0,-0.012392764,-0.0028383345
2021-10-05 00:00:00+00,LONG,3716,0.0,-13.48,0.0,-0.02375899,0.002401416
2021-10-05 00:00:00+00,LONG,3903,0.9428571428571428,-24.17,0.0,-0.011590425,0.0023941095
2021-10-05 00:00:00+00,LONG,3912,0.9743589743589743,-25.57,0.0,-0.03653367,0.014985128
2021-10-06 00:00:00+00,LONG,28,0.4712468658897047,-10.07,0.0,-0.02589767,0.0016898714
2021-10-06 00:00:00+00,LONG,4128,0.22721589487550642,6.8,0.0,-0.021115556,-0.0028012327
2021-10-06 00:00:00+00,LONG,735,1.0,22.17,0.0,-0.05422097,0.020354712
2021-10-06 00:00:00+00,LONG,1082,0.08480826371628086,6.36,0.0,-0.046433773,-0.0023140542
2021-10-06 00:00:00+00,LONG,3161,0.96,24.42,0.0,-0.009632602,2.7031935E-4
2021-10-06 00:00:00+00,LONG,3335,0.0,9.06,0.0,-0.005363209,-8.9119864E-4
2021-10-06 00:00:00+00,LONG,3716,0.0,-13.92,0.0,-0.03928044,-2.6068502E-4
2021-10-06 00:00:00+00,LONG,3903,0.9142857142857143,-24.24,0.0,-0.016420024,-0.0025943313
2021-10-06 00:00:00+00,LONG,3912,0.9487179487179487,-25.3,0.0,-0.022904364,0.0054522506
2021-10-07 00:00:00+00,LONG,735,0.3838262867850715,22.33,0.0,-0.047236096,0.007960513
2021-10-07 00:00:00+00,LONG,3335,0.0,7.95,0.0,-0.01759267,-0.0038440388
2021-10-07 00:00:00+00,LONG,3912,0.9230769230769231,-25.81,0.0,-0.024929646,-0.002695575
2021-10-08 00:00:00+00,LONG,735,0.4257104992205311,24.58,0.0,-0.055883653,0.007975871
2021-10-11 00:00:00+00,LONG,735,0.0,28.68,0.0,-0.05835202,0.016302897
2021-10-12 00:00:00+00,LONG,622,1.0,0.26,0.0,-0.036266506,0.0037690224
2021-10-12 00:00:00+00,LONG,735,0.8974358974358975,39.38,0.0,-0.058334194,0.016539736
2021-10-13 00:00:00+00,LONG,2462,1.0,36.59,0.0,-0.017958226,0.0017152785
2021-10-13 00:00:00+00,LONG,735,0.8717948717948718,42.1,0.0,-0.009246345,0.008955421
2021-10-27 00:00:00+00,LONG,2137,0.92,9.25,0.0,-0.021386903,-0.0032656896
2021-10-28 00:00:00+00,LONG,907,0.5462720219063404,-13.05,0.0,-0.021257356,-0.0041731168
2021-11-30 00:00:00+00,LONG,4197,0.1718126058380846,4.11,0.0,-0.04345075,0.03896837
2021-11-30 00:00:00+00,LONG,427,1.0,6.19,0.0,-0.033367634,0.025304405
2021-11-30 00:00:00+00,LONG,610,1.0,34.87,0.0,-0.038933173,0.03574665
2021-11-30 00:00:00+00,LONG,3040,1.0,-29.82,0.0,-0.017085224,0.024854371
2021-11-30 00:00:00+00,LONG,3310,0.0,2.98,0.0,-0.044386998,0.04819704
2021-11-30 00:00:00+00,LONG,1473,0.7791875178645027,-7.84,0.0,-0.016703216,0.028159503
2021-11-30 00:00:00+00,LONG,1752,0.5871746542658282,-28.3,0.0,-0.036036752,0.025483739
2021-11-30 00:00:00+00,LONG,4088,1.0,-8.97,0.0,-0.024466978,0.0066532223
2021-12-01 00:00:00+00,LONG,2099,0.0,-27.55,0.0,7.058632E-4,-0.004309541
2021-12-01 00:00:00+00,LONG,4197,0.96875,3.57,0.0,-0.03335636,0.036099736
2021-12-01 00:00:00+00,LONG,2350,0.41759894185106206,27.76,0.0,-0.031273946,0.03839512
2021-12-01 00:00:00+00,LONG,427,0.9818181818181818,7.3,0.0,-0.004685267,0.014462355
2021-12-01 00:00:00+00,LONG,610,0.688037457653917,35.61,0.0,-0.014167475,0.025434535
2021-12-01 00:00:00+00,LONG,907,0.3783783783783783,-6.1,0.0,-7.611232E-4,-0.0026841874
2021-12-01 00:00:00+00,LONG,3040,0.9736842105263158,-28.85,0.0,0.0067743245,0.008857512
2021-12-01 00:00:00+00,LONG,1260,0.5236310639972517,-8.54,0.0,-0.043511845,0.039954547
2021-12-01 00:00:00+00,LONG,3310,0.0,3.95,0.0,-0.04510081,0.03770823
2021-12-01 00:00:00+00,LONG,1752,0.5648025220635577,-28.03,0.0,-0.02867045,0.019618675
2021-12-01 00:00:00+00,LONG,3855,0.0,3.73,0.0,-0.053423975,-0.0030804512
2021-12-01 00:00:00+00,LONG,3943,0.601100216157197,16.05,0.0,-0.004183044,0.014183386
2021-12-01 00:00:00+00,LONG,4088,0.98,-9.79,0.0,0.0013002892,-0.0031264867
2021-12-02 00:00:00+00,LONG,4197,0.14160365255170979,4.6,0.0,-0.010052771,0.0056850407
2021-12-02 00:00:00+00,LONG,427,0.9285714285714286,7.54,0.0,0.0077398242,-0.0031869775
2021-12-02 00:00:00+00,LONG,1260,0.0,-7.17,0.0,-0.0152098965,-0.003084784
2021-12-02 00:00:00+00,LONG,1848,1.0,-6.45,0.0,-0.032191683,0.018326316
2021-12-03 00:00:00+00,LONG,2426,0.0,-29.29,0.0,-0.066798195,0.013984225
2021-12-03 00:00:00+00,LONG,505,0.27608958905904524,-31.07,0.0,-0.06604686,0.04540292
2021-12-03 00:00:00+00,LONG,1752,0.48416438584973226,-26.09,0.0,0.007893159,-0.0045192195
2021-12-03 00:00:00+00,LONG,1848,0.96875,-5.01,0.0,-0.021585057,0.01704512
2021-12-06 00:00:00+00,LONG,505,0.24739483917145386,-30.91,0.0,-0.03831839,0.0326313
2021-12-06 00:00:00+00,LONG,3192,0.0,8.02,0.0,-0.025489768,0.006654147
2021-12-20 00:00:00+00,LONG,1762,0.0,-1.45,0.0,-0.023239017,4.6657235E-4
2022-01-21 00:00:00+00,LONG,3763,0.7916884741270857,35.07,0.0,-0.020033978,0.03213637
2022-01-21 00:00:00+00,LONG,3855,0.0,4.82,0.0,-0.014172133,-0.004757885
2022-01-24 00:00:00+00,LONG,3130,0.0,-17.06,0.0,-0.013604172,0.017432163
2022-01-25 00:00:00+00,LONG,3130,0.9838709677419355,-15.48,0.0,-0.032633573,0.03037632
2022-01-26 00:00:00+00,LONG,3130,0.967741935483871,-28.57,0.0,-0.009257607,0.020141711
2022-01-26 00:00:00+00,LONG,3286,0.9772727272727273,-26.59,0.0,-0.048767805,-3.9605107E-4
2022-01-27 00:00:00+00,LONG,3273,1.0,2.92,0.0,-0.049958743,0.035652943
2022-01-28 00:00:00+00,LONG,3273,0.9830508474576272,3.02,0.0,-0.052487075,-0.0017498778
2022-02-07 00:00:00+00,LONG,2064,0.0,-11.83,0.0,-0.025168415,0.0017380846
2022-02-11 00:00:00+00,LONG,4223,0.0,-30.76,0.0,-0.035531584,6.6988036E-4
2022-02-14 00:00:00+00,LONG,4089,0.896551724137931,41.44,0.0,0.0052931015,-0.0033261077
2022-02-17 00:00:00+00,LONG,3522,0.0,29.64,0.0,0.0096965935,5.0862035E-4
2022-02-24 00:00:00+00,LONG,2710,0.0,-7.61,0.0,-0.041116524,0.013852806
2022-02-24 00:00:00+00,LONG,684,1.0,-22.09,0.0,-0.05208011,0.007248052
2022-02-24 00:00:00+00,LONG,903,1.0,-17.82,0.0,-0.03590553,0.0026909076
2022-02-24 00:00:00+00,LONG,3716,0.0,20.92,0.0,-0.037268285,0.031487964
2022-02-24 00:00:00+00,LONG,1992,1.0,0.19,0.0,-0.03788653,0.034884993
2022-02-28 00:00:00+00,LONG,1992,0.9545454545454546,0.87,0.0,-0.026759546,0.008659671
2022-03-01 00:00:00+00,LONG,684,0.9302325581395349,-27.18,0.0,-0.0447806,-0.001102663
2022-03-01 00:00:00+00,LONG,862,0.0,-25.37,0.0,-0.033445712,-0.0033075155
2022-03-01 00:00:00+00,LONG,3686,0.0,23.72,0.0,-0.0015351629,0.018027103
2022-03-01 00:00:00+00,LONG,1992,0.9318181818181819,0.45,0.0,-0.03574826,0.009659375
2022-03-07 00:00:00+00,LONG,3192,1.0,9.78,0.0,-0.05701322,0.029025573
2022-03-07 00:00:00+00,LONG,3381,0.0,-0.65,0.0,-0.007210315,-0.0035411566
2022-03-07 00:00:00+00,LONG,1473,0.0,-16.6,0.0,-0.06459995,0.047831226
2022-03-07 00:00:00+00,LONG,3521,0.9705882352941176,-20.26,0.0,-0.03420128,0.008033842
2022-03-07 00:00:00+00,LONG,1715,1.0,-25.76,0.0,-0.017941864,0.036980066
2022-03-07 00:00:00+00,LONG,2032,0.0,-23.62,0.0,-0.04230626,-0.0014823853
2022-03-08 00:00:00+00,LONG,200,1.0,-21.46,0.0,-0.031421565,0.054971874
2022-03-08 00:00:00+00,LONG,2253,1.0,35.01,0.0,-0.0074227555,-0.0044271336
2022-03-08 00:00:00+00,LONG,2270,0.0,-29.62,0.0,-0.013989926,0.044602685
2022-03-08 00:00:00+00,LONG,304,1.0,34.27,0.0,0.0039367047,0.0014754405
2022-03-08 00:00:00+00,LONG,540,1.0,17.55,0.0,-0.04073095,0.016694209
2022-03-08 00:00:00+00,LONG,622,0.0,45.66,0.0,-0.059701074,0.05129863
2022-03-08 00:00:00+00,LONG,2751,1.0,-27.06,0.0,-0.048531413,0.03749112
2022-03-08 00:00:00+00,LONG,2760,0.0,-5.52,0.0,-0.05297394,0.05279656
2022-03-08 00:00:00+00,LONG,3065,0.0,28.74,0.0,-0.037317295,0.049589492
2022-03-08 00:00:00+00,LONG,1076,0.9767441860465116,-2.5,0.0,-0.06207928,0.03537114
2022-03-08 00:00:00+00,LONG,3241,0.23095282961391528,-18.98,0.0,-0.06273131,0.024483738
2022-03-08 00:00:00+00,LONG,3381,0.0,-0.63,0.0,0.0036861037,-4.320607E-4
2022-03-08 00:00:00+00,LONG,1473,0.0,-11.18,0.0,-0.016496763,0.017663721
2022-03-08 00:00:00+00,LONG,1715,0.9696969696969697,-21.84,0.0,-0.0058545964,0.017594304
2022-03-08 00:00:00+00,LONG,1799,0.975,-12.81,0.0,-0.026097402,0.010263889
2022-03-08 00:00:00+00,LONG,3868,0.16446981189672039,-21.37,0.0,-0.037688535,0.006870818
2022-03-08 00:00:00+00,LONG,1897,0.2994887125279009,24.17,0.0,-0.059960175,0.051193323
2022-03-08 00:00:00+00,LONG,2014,0.0,-25.94,0.0,-0.035276406,0.026359523
2022-03-09 00:00:00+00,LONG,200,0.0,-19.9,0.0,-0.029119825,5.800911E-4
2022-03-09 00:00:00+00,LONG,2751,0.9655172413793104,-26.01,0.0,-0.039136466,0.008842809
2022-03-09 00:00:00+00,LONG,2760,0.0,-3.73,0.0,-0.037087332,-0.0018988394
2022-03-09 00:00:00+00,LONG,3065,0.0,30.12,0.0,-0.02848202,-5.3509924E-4
2022-03-09 00:00:00+00,LONG,3203,0.0,47.83,0.0,-0.06400029,0.0060102562
2022-03-10 00:00:00+00,LONG,200,0.0,-19.84,0.0,-0.03802246,5.7222584E-4
2022-03-10 00:00:00+00,LONG,2270,0.0,-28.95,0.0,-0.030550102,3.6089585E-4
2022-03-10 00:00:00+00,LONG,622,0.0,46.75,0.0,-0.0131441895,-9.241944E-4
2022-03-10 00:00:00+00,LONG,2751,0.24115900425699058,-25.03,0.0,-0.013321932,-0.003938798
2022-03-10 00:00:00+00,LONG,2760,0.0,-5.06,0.0,-0.037165504,0.009829906
2022-03-10 00:00:00+00,LONG,907,1.0,43.04,0.0,-0.05731142,0.011441112
2022-03-10 00:00:00+00,LONG,1076,0.9302325581395349,-5.8,0.0,-0.050214045,0.02133735
2022-03-10 00:00:00+00,LONG,3142,0.0,-15.0,0.0,-0.058457457,-0.0041773194
2022-03-11 00:00:00+00,LONG,4124,0.0,-21.5,0.0,-0.00925191,0.0027607426
2022-03-11 00:00:00+00,LONG,200,0.0,-19.75,0.0,-0.0061770403,-0.0040966976
2022-03-11 00:00:00+00,LONG,2270,0.0,-29.5,0.0,0.010005049,0.0030994643
2022-03-11 00:00:00+00,LONG,2751,0.896551724137931,-24.78,0.0,2.9832629E-5,-9.090343E-5
2022-03-11 00:00:00+00,LONG,907,0.9795918367346939,46.48,0.0,-0.04620593,0.0022156716
2022-03-11 00:00:00+00,LONG,1076,0.9069767441860466,-5.61,0.0,-0.03360351,0.02707471
2022-03-11 00:00:00+00,LONG,3142,0.4998648337921023,-14.93,0.0,-0.020918163,0.0031373804
2022-03-11 00:00:00+00,LONG,3203,0.0,47.83,0.0,-0.058260534,0.030542856
2022-03-11 00:00:00+00,LONG,1922,0.0,43.99,0.0,-0.0154025685,-5.2559667E-4
2022-03-14 00:00:00+00,LONG,68,1.0,-26.46,0.0,0.001350044,0.004202619
2022-03-14 00:00:00+00,LONG,505,0.5474931489631708,-24.58,0.0,-0.052569725,0.0025316558
2022-03-14 00:00:00+00,LONG,663,0.382656921042622,18.25,0.0,-0.05741117,0.006309536
2022-03-14 00:00:00+00,LONG,3203,0.0,47.83,0.0,-0.03520712,0.015768977
2022-03-14 00:00:00+00,LONG,1922,0.0,44.08,0.0,0.008979388,0.0050927177
2022-04-04 00:00:00+00,LONG,4140,0.0,-5.46,0.0,-0.0064797583,0.01895885
2022-04-18 00:00:00+00,LONG,2930,0.0,17.61,0.0,-0.045217507,-0.0045299213
2022-04-22 00:00:00+00,LONG,2776,0.0,12.48,0.0,-0.051064976,0.005700829
2022-04-27 00:00:00+00,LONG,1184,0.0,-27.34,0.0,-0.05081308,0.006885135
2022-05-02 00:00:00+00,LONG,1848,0.0,-18.83,0.0,-0.052950196,0.017255954
2022-05-03 00:00:00+00,LONG,1848,0.0,-26.56,0.0,-0.039098408,-0.0041298247
2022-05-09 00:00:00+00,LONG,143,1.0,23.26,0.0,-0.05380404,0.06417461
2022-05-10 00:00:00+00,LONG,143,0.9583333333333334,26.05,0.0,-0.038379602,0.037446853
2022-05-12 00:00:00+00,LONG,3355,1.0,-14.0,0.0,-0.045947984,0.0049792654
2022-05-16 00:00:00+00,LONG,1260,0.0,39.72,0.0,-0.0043481835,-0.0044989996
2022-05-18 00:00:00+00,LONG,1260,0.0,42.29,0.0,0.0074386937,-0.004395816
2022-05-19 00:00:00+00,LONG,693,1.0,10.62,0.0,-0.006670263,0.010404183
2022-06-10 00:00:00+00,LONG,3487,0.08493826824018029,3.56,0.0,8.4995467E-4,0.0097838
2022-06-14 00:00:00+00,LONG,405,0.0,27.3,0.0,0.0043411385,0.022531627
2022-06-14 00:00:00+00,LONG,622,0.0,10.17,0.0,0.0071395403,0.015452562
2022-06-14 00:00:00+00,LONG,1076,1.0,-21.62,0.0,-0.002800822,0.014810184
2022-06-14 00:00:00+00,LONG,3199,0.7595664586982025,25.32,0.0,-0.0061807493,0.033879858
2022-06-14 00:00:00+00,LONG,3203,0.0,47.83,0.0,-0.0126900785,0.03564763
2022-06-15 00:00:00+00,LONG,2979,1.0,28.21,0.0,-0.008964818,0.028402606
2022-06-15 00:00:00+00,LONG,3199,0.7573041982990945,26.22,0.0,0.0012402209,2.4907305E-5
2022-06-15 00:00:00+00,LONG,3203,0.0,47.83,0.0,0.010112239,-0.0024729834
