time,side,ticker_id,mv_dn_composite_labels,price_to_sales_zscore_universe_df070,joint_fall_flag_1_20_df042,joint_fall_flag_5_5_df042,dist_upper_bb_20_2.0_df055
2024-03-12 00:00:00+00,SHORT,2084,1.0,-0.1013,0.0,0.0,-0.005851881
2024-03-12 00:00:00+00,SHORT,2132,0.15944853174051662,-0.1012,0.0,0.0,-0.0072417133
2024-03-12 00:00:00+00,SHORT,2393,0.20363465499691288,-0.101,0.0,0.0,-0.0070418953
2024-03-12 00:00:00+00,SHORT,2835,0.7777777777777778,-0.1013,0.0,0.0,-0.007213836
2024-03-12 00:00:00+00,SHORT,3013,0.774126546711053,-0.102,0.0,0.0,-0.0073955585
2024-03-12 00:00:00+00,SHORT,3021,0.9230769230769231,-0.0996,0.0,0.0,-0.0062596877
2024-03-12 00:00:00+00,SHORT,1371,0.875,-0.1005,0.0,0.0,-0.0013818296
2024-03-12 00:00:00+00,SHORT,1437,0.8,-0.0989,0.0,0.0,-3.9884858E-4
2024-03-12 00:00:00+00,SHORT,3596,0.8421052631578947,-0.1016,0.0,0.0,7.000549E-4
2024-03-12 00:00:00+00,SHORT,3691,0.6937674246568998,-0.1001,0.0,0.0,-0.003480314
2024-03-12 00:00:00+00,SHORT,1796,1.0,-0.1015,0.0,0.0,-0.0055065555
2024-03-13 00:00:00+00,SHORT,2971,0.9737703250564261,-0.1009,0.0,0.0,-0.011659174
2024-03-13 00:00:00+00,SHORT,3013,0.7459541205449867,-0.1013,0.0,0.0,-0.009963028
2024-03-13 00:00:00+00,SHORT,1184,0.22988183100014364,-0.1012,0.0,0.0,0.004882731
2024-03-13 00:00:00+00,SHORT,1236,1.0,-0.1008,0.0,0.0,0.01824205
2024-03-13 00:00:00+00,SHORT,1652,0.8373066582108813,-0.1011,0.0,0.0,-0.0067417165
2024-03-15 00:00:00+00,SHORT,1303,1.0,-0.0994,0.0,0.0,-0.0026518295
2024-03-20 00:00:00+00,SHORT,2132,0.0,-0.0983,0.0,0.0,-0.011217461
2024-03-20 00:00:00+00,SHORT,2426,0.0,-0.0979,0.0,0.0,-0.010744719
2024-03-21 00:00:00+00,SHORT,2132,0.5317664246914008,-0.1007,0.0,0.0,0.010143044
2024-03-21 00:00:00+00,SHORT,730,0.6298772105345096,-0.0985,0.0,0.0,0.0013101363
2024-03-21 00:00:00+00,SHORT,3515,1.0,-0.0994,0.0,0.0,0.0013593026
2024-03-21 00:00:00+00,SHORT,1690,0.33333333333333337,-0.1009,0.0,0.0,-0.0039127157
2024-03-22 00:00:00+00,SHORT,406,0.46489067637582693,-0.1143,0.0,0.0,-0.012751731
2024-03-22 00:00:00+00,SHORT,730,0.5196597546919703,-0.1104,0.0,0.0,-0.0053629633
2024-03-22 00:00:00+00,SHORT,3754,0.5211726077183949,-0.1151,0.0,0.0,-0.0035095525
2024-03-25 00:00:00+00,SHORT,2132,0.22866404126360934,-0.1132,0.0,0.0,-0.0064455643
2024-03-25 00:00:00+00,SHORT,886,1.0,-0.1104,0.0,0.0,-0.012777316
2024-03-25 00:00:00+00,SHORT,3521,0.2824388204501104,-0.1141,0.0,0.0,0.00888845
2024-03-26 00:00:00+00,SHORT,2132,0.1980216726068192,-0.1125,0.0,0.0,-0.00827499
2024-03-26 00:00:00+00,SHORT,3521,0.24426911472166696,-0.1133,0.0,0.0,0.00812382
2024-03-26 00:00:00+00,SHORT,1690,0.0,-0.1128,0.0,0.0,-0.0065362225
2024-03-27 00:00:00+00,SHORT,2527,0.36043154994800447,-0.1133,0.0,0.0,0.021443466
2024-03-27 00:00:00+00,SHORT,522,0.18545042074614956,-0.1131,0.0,0.0,-0.0037027658
2024-03-27 00:00:00+00,SHORT,714,1.0,-0.1143,0.0,0.0,-0.010020476
2024-03-27 00:00:00+00,SHORT,995,0.473974566435767,-0.1143,0.0,0.0,-0.0076624746
2024-03-27 00:00:00+00,SHORT,3161,0.6742404335065676,-0.1116,0.0,0.0,-0.008621009
2024-03-27 00:00:00+00,SHORT,3335,0.4117034826653918,-0.113,0.0,0.0,-0.0061117434
2024-03-27 00:00:00+00,SHORT,1593,1.0,-0.1141,0.0,0.0,-0.008044902
2024-03-27 00:00:00+00,SHORT,3923,0.44120600721702374,-0.114,0.0,0.0,-0.01246045
2024-03-28 00:00:00+00,SHORT,101,0.4505844575927455,-0.1132,0.0,0.0,-0.012717272
2024-03-28 00:00:00+00,SHORT,2230,0.32732721580098434,-0.1137,0.0,0.0,-2.0611029E-4
2024-03-28 00:00:00+00,SHORT,2430,0.0,-0.1137,0.0,0.0,0.010290116
2024-03-28 00:00:00+00,SHORT,2527,0.35393870360914137,-0.1127,0.0,0.0,0.013248721
2024-03-28 00:00:00+00,SHORT,2681,0.26969995118673423,-0.1136,0.0,0.0,0.002281774
2024-03-28 00:00:00+00,SHORT,858,0.22480480162803854,-0.1139,0.0,0.0,-0.012762184
2024-03-28 00:00:00+00,SHORT,881,0.31553198241859265,-0.1137,0.0,0.0,0.017941497
2024-03-28 00:00:00+00,SHORT,990,0.32249639263889107,-0.1134,0.0,0.0,0.00795607
2024-03-28 00:00:00+00,SHORT,3046,0.45832572925144144,-0.1133,0.0,0.0,0.006077361
2024-03-28 00:00:00+00,SHORT,1447,0.13038441664415704,-0.1135,0.0,0.0,-0.007865875
2024-03-28 00:00:00+00,SHORT,3742,0.4703487227860689,-0.1135,0.0,0.0,0.0018750085
2024-03-28 00:00:00+00,SHORT,3802,0.7008930532988924,-0.113,0.0,0.0,0.002089917
2024-03-28 00:00:00+00,SHORT,1819,0.16003186926615104,-0.1132,0.0,0.0,0.0019443233
2024-03-28 00:00:00+00,SHORT,3923,0.4358362243955022,-0.1134,0.0,0.0,-0.0016173723
2024-03-28 00:00:00+00,SHORT,4073,0.8823529411764706,-0.1139,0.0,0.0,0.002338441
2024-03-28 00:00:00+00,SHORT,2028,0.2849486707790575,-0.1099,0.0,0.0,-0.010999192
2024-04-01 00:00:00+00,SHORT,2527,0.32515915488056013,-0.1131,0.0,0.0,-4.702047E-4
2024-04-01 00:00:00+00,SHORT,652,0.12067067378838257,-0.1141,0.0,0.0,-0.0075452835
2024-04-01 00:00:00+00,SHORT,791,0.4184068877844127,-0.1143,0.0,0.0,-0.009583118
2024-04-01 00:00:00+00,SHORT,881,0.2812944523128075,-0.1142,0.0,0.0,-0.011846051
2024-04-01 00:00:00+00,SHORT,914,0.3684481713859369,-0.1113,0.0,0.0,-0.010777576
2024-04-01 00:00:00+00,SHORT,990,0.585139460281243,-0.1138,0.0,0.0,0.0016538694
2024-04-01 00:00:00+00,SHORT,3046,0.35626645417701747,-0.1137,0.0,0.0,-0.009155321
2024-04-01 00:00:00+00,SHORT,1043,0.0,-0.1143,0.0,0.0,-0.0033008948
2024-04-01 00:00:00+00,SHORT,3182,0.25806794784702747,-0.1138,0.0,0.0,-0.0111233955
2024-04-01 00:00:00+00,SHORT,1867,0.17904871652828372,-0.1143,0.0,0.0,-0.007495704
2024-04-02 00:00:00+00,SHORT,2527,0.30342185400195565,-0.1127,0.0,0.0,-0.011548277
2024-04-02 00:00:00+00,SHORT,990,0.4975128536877317,-0.1134,0.0,0.0,-0.010044055
2024-04-02 00:00:00+00,SHORT,3522,0.0,-0.1133,0.0,0.0,-0.004882221
2024-04-02 00:00:00+00,SHORT,3561,0.0,-0.1132,0.0,0.0,-0.007710875
2024-04-02 00:00:00+00,SHORT,1853,0.0,-0.1131,0.0,0.0,-0.010771699
2024-04-02 00:00:00+00,SHORT,4088,0.0,-0.1133,0.0,0.0,-0.008965008
2024-04-03 00:00:00+00,SHORT,2430,0.0,-0.1142,0.0,0.0,-0.011905921
2024-04-03 00:00:00+00,SHORT,898,1.0,-0.1144,0.0,0.0,-0.004512676
2024-04-03 00:00:00+00,SHORT,906,0.7,-0.113,0.0,0.0,-0.0012215192
2024-04-03 00:00:00+00,SHORT,920,0.29316032059995856,-0.1139,0.0,0.0,-0.0070569427
2024-04-03 00:00:00+00,SHORT,990,0.49607929422693253,-0.1138,0.0,0.0,-0.009262528
2024-04-03 00:00:00+00,SHORT,1198,0.6943098075595447,-0.1145,0.0,0.0,0.028405672
2024-04-03 00:00:00+00,SHORT,3522,0.0,-0.1137,0.0,0.0,-0.010029103
2024-04-04 00:00:00+00,SHORT,2343,0.06579327291066776,-0.1145,0.0,0.0,-0.0026061586
2024-04-04 00:00:00+00,SHORT,457,0.0,-0.1144,0.0,0.0,0.0045491057
2024-04-04 00:00:00+00,SHORT,2514,0.28826983387047994,-0.1138,0.0,0.0,0.0025013706
2024-04-04 00:00:00+00,SHORT,2760,0.0,-0.1144,0.0,0.0,0.0047285715
2024-04-04 00:00:00+00,SHORT,3646,1.0,-0.1145,0.0,0.0,-0.006999356
2024-04-04 00:00:00+00,SHORT,4059,1.0,-0.1144,0.0,0.0,-0.012143889
2024-04-05 00:00:00+00,SHORT,2262,0.28419973720714986,-0.1105,0.0,0.0,-0.0060717254
2024-04-05 00:00:00+00,SHORT,2340,0.45172108238650865,-0.1147,0.0,0.0,-0.006768844
2024-04-05 00:00:00+00,SHORT,457,0.0,-0.1145,0.0,0.0,-7.811426E-5
2024-04-05 00:00:00+00,SHORT,2760,0.0,-0.1146,0.0,0.0,-0.0044652903
2024-04-05 00:00:00+00,SHORT,1074,0.0,-0.1146,0.0,0.0,0.023866557
2024-04-05 00:00:00+00,SHORT,1330,0.2950282470160583,-0.1136,0.0,0.0,0.005076045
2024-04-05 00:00:00+00,SHORT,1762,0.3059573456704879,-0.1148,0.0,0.0,0.0054593743
2024-04-05 00:00:00+00,SHORT,3811,0.9090909090909091,-0.1146,0.0,0.0,-0.0067297616
2024-04-08 00:00:00+00,SHORT,2343,0.11262182847267324,-0.1143,0.0,0.0,9.2368067E-4
2024-04-08 00:00:00+00,SHORT,2397,0.020726595861996093,-0.1117,0.0,0.0,-0.0030208144
2024-04-08 00:00:00+00,SHORT,2425,0.18811413469057528,-0.1143,0.0,0.0,-0.008756881
2024-04-08 00:00:00+00,SHORT,2430,0.0,-0.1142,0.0,0.0,-0.010283823
2024-04-08 00:00:00+00,SHORT,433,0.5209831751014086,-0.1145,0.0,0.0,-0.0023650774
2024-04-08 00:00:00+00,SHORT,457,0.0,-0.1142,0.0,0.0,0.00409291
2024-04-08 00:00:00+00,SHORT,555,0.37609244087494087,-0.114,0.0,0.0,-0.0052057137
2024-04-08 00:00:00+00,SHORT,1762,0.31121248234440674,-0.1145,0.0,0.0,0.0029416292
2024-04-08 00:00:00+00,SHORT,3811,0.8181818181818181,-0.1142,0.0,0.0,-0.009509108
2024-04-08 00:00:00+00,SHORT,3982,0.18472420646365348,-0.1126,0.0,0.0,-0.0100666145
2024-04-09 00:00:00+00,SHORT,2070,0.0,-0.1138,0.0,0.0,-0.011000071
2024-04-09 00:00:00+00,SHORT,2340,0.4325685379640751,-0.1141,0.0,0.0,-0.011448117
2024-04-09 00:00:00+00,SHORT,309,0.46860406430931867,-0.1101,0.0,0.0,-0.012331452
2024-04-09 00:00:00+00,SHORT,2397,0.033090385160157505,-0.1115,0.0,0.0,-0.0012838304
2024-04-09 00:00:00+00,SHORT,370,0.059431794905188164,-0.1121,0.0,0.0,0.0053549125
2024-04-09 00:00:00+00,SHORT,2430,0.0,-0.114,0.0,0.0,-0.009034489
2024-04-09 00:00:00+00,SHORT,388,0.0,-0.113,0.0,0.0,-0.0037361
2024-04-09 00:00:00+00,SHORT,433,0.581481828965006,-0.1142,0.0,0.0,-0.0027473012
2024-04-09 00:00:00+00,SHORT,2550,0.477714120501469,-0.1142,0.0,0.0,-0.006566587
2024-04-09 00:00:00+00,SHORT,555,0.3390766790724961,-0.1137,0.0,0.0,-0.005242802
2024-04-09 00:00:00+00,SHORT,2617,0.0,-0.1132,0.0,0.0,-0.012826002
2024-04-09 00:00:00+00,SHORT,580,0.0,-0.1133,0.0,0.0,-3.535879E-4
2024-04-09 00:00:00+00,SHORT,2725,0.0,-0.114,0.0,0.0,-0.011902771
2024-04-09 00:00:00+00,SHORT,2770,0.0,-0.1132,0.0,0.0,-0.010854954
2024-04-09 00:00:00+00,SHORT,2778,0.40922982091223387,-0.1118,0.0,0.0,0.0022191345
2024-04-09 00:00:00+00,SHORT,2923,0.27858804908689544,-0.1125,0.0,0.0,0.0118511515
2024-04-09 00:00:00+00,SHORT,2938,0.0,-0.114,0.0,0.0,-0.0011103839
2024-04-09 00:00:00+00,SHORT,3137,0.0,-0.1131,0.0,0.0,9.834659E-5
2024-04-09 00:00:00+00,SHORT,1112,0.3497969936183555,-0.1124,0.0,0.0,-0.0037388352
2024-04-09 00:00:00+00,SHORT,3309,0.0,-0.1137,0.0,0.0,-4.964874E-4
2024-04-09 00:00:00+00,SHORT,1299,0.20857259518092075,-0.1124,0.0,0.0,0.002986483
2024-04-09 00:00:00+00,SHORT,1371,1.0,-0.112,0.0,0.0,-8.082853E-4
2024-04-09 00:00:00+00,SHORT,1673,1.0,-0.1136,0.0,0.0,-0.010458713
2024-04-09 00:00:00+00,SHORT,3760,0.16902122040079245,-0.1131,0.0,0.0,-0.009930104
2024-04-09 00:00:00+00,SHORT,1762,0.32653717391842263,-0.1143,0.0,0.0,-0.010029884
2024-04-09 00:00:00+00,SHORT,3837,0.23878644074562339,-0.1132,0.0,0.0,-0.0039112084
2024-04-09 00:00:00+00,SHORT,3947,0.0,-0.1139,0.0,0.0,-0.002967183
2024-04-09 00:00:00+00,SHORT,3982,0.0,-0.1124,0.0,0.0,-0.005347147
2024-04-09 00:00:00+00,SHORT,4088,0.0,-0.1136,0.0,0.0,-0.0067145526
2024-04-10 00:00:00+00,SHORT,2923,0.07567069278691997,-0.1134,0.0,0.0,-0.007072475
2024-04-10 00:00:00+00,SHORT,3824,1.0,-0.1152,0.0,0.0,0.0018279572
2024-04-11 00:00:00+00,SHORT,2120,1.0,-0.1144,0.0,0.0,-0.0059246267
2024-04-11 00:00:00+00,SHORT,220,0.5208639996541742,-0.115,0.0,0.0,0.0031475103
2024-04-11 00:00:00+00,SHORT,309,0.35314092468775315,-0.1112,0.0,0.0,-0.011526234
2024-04-11 00:00:00+00,SHORT,2365,0.6063628358794546,-0.115,0.0,0.0,-0.0010827004
2024-04-11 00:00:00+00,SHORT,323,0.2671683895160924,-0.1157,0.0,0.0,-0.009504801
2024-04-11 00:00:00+00,SHORT,2426,0.8571428571428572,-0.1137,0.0,0.0,-0.011822287
2024-04-11 00:00:00+00,SHORT,394,0.5613901614930584,-0.1123,0.0,0.0,0.0065469523
2024-04-11 00:00:00+00,SHORT,412,0.0,-0.1157,0.0,0.0,-0.0017186122
2024-04-11 00:00:00+00,SHORT,2923,0.12090029971625903,-0.1138,0.0,0.0,-0.011405381
2024-04-11 00:00:00+00,SHORT,3137,0.0,-0.1145,0.0,0.0,-0.0052028806
2024-04-11 00:00:00+00,SHORT,3824,0.9,-0.1156,0.0,0.0,0.001532635
2024-04-12 00:00:00+00,SHORT,576,0.5194495575853713,-0.1158,0.0,0.0,-0.008403058
2024-04-12 00:00:00+00,SHORT,3691,0.875,-0.1127,0.0,0.0,-0.011095039
2024-04-25 00:00:00+00,SHORT,2127,1.0,-0.1157,0.0,0.0,-0.005574057
2024-04-25 00:00:00+00,SHORT,1381,0.23946524231393854,-0.1151,0.0,0.0,-0.010657834
2024-04-26 00:00:00+00,SHORT,2393,0.0,-0.114,0.0,0.0,-0.0013408205
2024-04-26 00:00:00+00,SHORT,1067,1.0,-0.1111,0.0,0.0,0.0033190139
2024-04-26 00:00:00+00,SHORT,3330,0.3639960738613408,-0.1157,0.0,0.0,-0.008368798
2024-04-26 00:00:00+00,SHORT,1381,0.1791990788425377,-0.1148,0.0,0.0,-0.008514752
2024-04-29 00:00:00+00,SHORT,2070,0.0,-0.1155,0.0,0.0,-0.011410091
2024-04-29 00:00:00+00,SHORT,2127,0.8461538461538461,-0.1156,0.0,0.0,-0.0064460263
2024-04-29 00:00:00+00,SHORT,2393,0.0,-0.1142,0.0,0.0,-0.012169999
2024-04-29 00:00:00+00,SHORT,2818,0.0,-0.1154,0.0,0.0,-0.007480835
2024-04-29 00:00:00+00,SHORT,3357,0.45803078991101653,-0.1135,0.0,0.0,0.0077275126
2024-04-29 00:00:00+00,SHORT,1597,0.5,-0.1155,0.0,0.0,-0.00701113
2024-04-29 00:00:00+00,SHORT,3693,0.4067394992965598,-0.1156,0.0,0.0,0.0047304607
2024-04-29 00:00:00+00,SHORT,3822,0.6901860440618478,-0.1142,0.0,0.0,0.023774868
2024-05-01 00:00:00+00,SHORT,2747,0.0,-0.1151,0.0,0.0,-8.67806E-4
2024-05-03 00:00:00+00,SHORT,3161,0.47882925735403975,-0.1131,0.0,0.0,0.0010789549
2024-05-03 00:00:00+00,SHORT,3531,0.4512564227303498,-0.1161,0.0,0.0,-0.006938192
2024-05-06 00:00:00+00,SHORT,535,1.0,-0.098,0.0,0.0,0.007733411
2024-05-06 00:00:00+00,SHORT,2778,0.6911748344593138,-0.0949,0.0,0.0,-0.007700716
2024-05-06 00:00:00+00,SHORT,3531,0.6216539531724347,-0.0984,0.0,0.0,-0.004649583
2024-05-07 00:00:00+00,SHORT,19,1.0,-0.099,0.0,0.0,-8.637298E-4
2024-05-07 00:00:00+00,SHORT,920,0.5968936119354225,-0.0983,0.0,0.0,-0.0092526795
2024-05-07 00:00:00+00,SHORT,3174,1.0,-0.0964,0.0,0.0,-0.0037776064
2024-05-07 00:00:00+00,SHORT,1613,0.37393230515910947,-0.0979,0.0,0.0,0.027658096
2024-05-08 00:00:00+00,SHORT,2983,0.468983336533806,-0.0985,0.0,0.0,-0.009083608
2024-05-08 00:00:00+00,SHORT,1613,0.0,-0.0976,0.0,0.0,-6.672668E-4
2024-05-09 00:00:00+00,SHORT,220,0.43365505216693345,-0.1014,0.0,0.0,-0.012358624
2024-05-10 00:00:00+00,SHORT,388,0.4788650275223957,-0.087,0.0,0.0,-0.0099878
2024-05-10 00:00:00+00,SHORT,2983,0.5220701394085441,-0.0879,0.0,0.0,-0.009280196
2024-05-10 00:00:00+00,SHORT,3907,1.0,-0.0871,0.0,0.0,-0.0075767227
2024-05-10 00:00:00+00,SHORT,4088,1.0,-0.0877,0.0,0.0,-0.010189048
2024-05-13 00:00:00+00,SHORT,255,0.4137057823911494,-0.0861,0.0,0.0,0.009519648
2024-05-13 00:00:00+00,SHORT,1474,0.6893492564440764,-0.0871,0.0,0.0,-0.0017952526
2024-05-13 00:00:00+00,SHORT,1613,0.0,-0.0864,0.0,0.0,-0.012600638
2024-05-13 00:00:00+00,SHORT,1799,0.0,-0.0864,0.0,0.0,-0.008025306
2024-05-14 00:00:00+00,SHORT,1076,0.8373581035152179,-0.0865,0.0,0.0,-0.004428937
2024-05-14 00:00:00+00,SHORT,1613,0.0,-0.0866,0.0,0.0,0.002866981
2024-05-14 00:00:00+00,SHORT,1631,0.0,-0.0869,0.0,0.0,-0.00362606
2024-05-14 00:00:00+00,SHORT,3811,0.559788466184937,-0.0872,0.0,0.0,-0.012369993
2024-05-15 00:00:00+00,SHORT,4097,0.29512675403074884,-0.0878,0.0,0.0,-0.0011570929
2024-05-15 00:00:00+00,SHORT,2230,0.5221502987177223,-0.0879,0.0,0.0,0.019264635
2024-05-15 00:00:00+00,SHORT,270,0.5549378536537897,-0.087,0.0,0.0,0.0072466615
2024-05-15 00:00:00+00,SHORT,2473,0.8560767436902846,-0.087,0.0,0.0,-0.0049829283
2024-05-15 00:00:00+00,SHORT,505,0.5433651982166978,-0.0876,0.0,0.0,-0.01162169
2024-05-15 00:00:00+00,SHORT,2553,0.2961683776538408,-0.0877,0.0,0.0,-0.012183514
2024-05-15 00:00:00+00,SHORT,540,0.3684303269412828,-0.0872,0.0,0.0,0.0075784777
2024-05-15 00:00:00+00,SHORT,638,0.5160513040816926,-0.0862,0.0,0.0,0.02184794
2024-05-15 00:00:00+00,SHORT,1069,1.0,-0.0878,0.0,0.0,-0.003254081
2024-05-15 00:00:00+00,SHORT,1090,0.6767869913833159,-0.088,0.0,0.0,0.019514823
2024-05-15 00:00:00+00,SHORT,1220,0.47281927286548814,-0.0873,0.0,0.0,0.0021941813
2024-05-15 00:00:00+00,SHORT,3343,0.2511805186714665,-0.0868,0.0,0.0,-0.00821005
2024-05-15 00:00:00+00,SHORT,1361,0.9369836197869353,-0.0879,0.0,0.0,0.002799058
2024-05-15 00:00:00+00,SHORT,1464,1.0,-0.0877,0.0,0.0,-0.004061134
2024-05-15 00:00:00+00,SHORT,1474,0.5763934732871308,-0.0882,0.0,0.0,-0.008203257
2024-05-15 00:00:00+00,SHORT,3586,1.0,-0.0875,0.0,0.0,-0.007171646
2024-05-15 00:00:00+00,SHORT,3760,0.438007523573011,-0.0873,0.0,0.0,-0.007958818
2024-05-15 00:00:00+00,SHORT,1761,0.3852157023741167,-0.0878,0.0,0.0,-3.081564E-4
2024-05-15 00:00:00+00,SHORT,3923,0.5721163310881786,-0.0878,0.0,0.0,-0.006562677
2024-05-15 00:00:00+00,SHORT,4088,0.7857142857142857,-0.0878,0.0,0.0,-0.0122476
2024-05-16 00:00:00+00,SHORT,374,0.0,-0.0863,0.0,0.0,-0.010736262
2024-05-16 00:00:00+00,SHORT,638,0.4329762528634808,-0.0866,0.0,0.0,-0.011506669
2024-05-16 00:00:00+00,SHORT,3124,0.8631342965029632,-0.0883,0.0,0.0,5.3778925E-4
2024-05-16 00:00:00+00,SHORT,1076,0.875,-0.0877,0.0,0.0,-0.012301626
2024-05-16 00:00:00+00,SHORT,3343,0.3045649346240865,-0.0872,0.0,0.0,-0.009993098
2024-05-16 00:00:00+00,SHORT,1631,0.0,-0.088,0.0,0.0,-0.004502066
2024-05-16 00:00:00+00,SHORT,3748,1.0,-0.0886,0.0,0.0,-0.0050928392
2024-05-16 00:00:00+00,SHORT,3760,0.4600471078120111,-0.0876,0.0,0.0,-0.011890775
2024-05-16 00:00:00+00,SHORT,3903,0.5053912619447986,-0.0884,0.0,0.0,-0.0018428836
2024-05-16 00:00:00+00,SHORT,1916,0.5908548931505319,-0.0866,0.0,0.0,0.004194913
2024-05-17 00:00:00+00,SHORT,270,0.41770007328500686,-0.0868,0.0,0.0,-0.009815888
2024-05-17 00:00:00+00,SHORT,2410,0.7226642893012326,-0.0874,0.0,0.0,5.5363047E-4
2024-05-17 00:00:00+00,SHORT,370,0.12023329107086643,-0.0863,0.0,0.0,-0.011663396
2024-05-17 00:00:00+00,SHORT,540,0.29155897560712063,-0.087,0.0,0.0,-0.0082226945
2024-05-17 00:00:00+00,SHORT,2720,1.0,-0.0879,0.0,0.0,4.5403714E-5
2024-05-17 00:00:00+00,SHORT,3100,0.37435098280076895,-0.0862,0.0,0.0,-0.0043491786
2024-05-17 00:00:00+00,SHORT,3124,0.9090909090909091,-0.0877,0.0,0.0,-0.012010681
2024-05-17 00:00:00+00,SHORT,3330,0.8307610068824506,-0.0879,0.0,0.0,-0.004540084
2024-05-17 00:00:00+00,SHORT,3373,0.32627156859248246,-0.0875,0.0,0.0,0.02768399
2024-05-17 00:00:00+00,SHORT,3811,0.6428571428571429,-0.0878,0.0,0.0,-0.0030191385
2024-05-17 00:00:00+00,SHORT,3903,0.459381097526657,-0.0878,0.0,0.0,-0.0027624543
2024-05-17 00:00:00+00,SHORT,1916,0.5660054297496738,-0.0861,0.0,0.0,-0.004356943
2024-05-17 00:00:00+00,SHORT,3982,0.7467293446906738,-0.0866,0.0,0.0,-0.0063766446
2024-05-17 00:00:00+00,SHORT,1992,0.3539407053210923,-0.0866,0.0,0.0,-0.004324209
2024-05-17 00:00:00+00,SHORT,4088,0.6428571428571429,-0.0876,0.0,0.0,-0.010311816
2024-05-17 00:00:00+00,SHORT,2042,0.5012519206995025,-0.0872,0.0,0.0,-0.012651934
2024-05-20 00:00:00+00,SHORT,88,0.3652772368027184,-0.0885,0.0,0.0,-0.004750739
2024-05-20 00:00:00+00,SHORT,3021,0.18691226672703162,-0.087,0.0,0.0,-0.004524965
2024-05-20 00:00:00+00,SHORT,3357,0.44646162773834114,-0.0876,0.0,0.0,0.009197146
2024-05-20 00:00:00+00,SHORT,3373,0.363025364756251,-0.0888,0.0,0.0,0.005043118
2024-05-20 00:00:00+00,SHORT,1404,0.4946240419525677,-0.0888,0.0,0.0,-0.0025648181
2024-05-20 00:00:00+00,SHORT,1437,1.0,-0.0857,0.0,0.0,-0.01180496
2024-05-20 00:00:00+00,SHORT,1483,0.501386979274966,-0.0851,0.0,0.0,-0.0113718035
2024-05-20 00:00:00+00,SHORT,1631,0.0,-0.0888,0.0,0.0,-0.008499186
2024-05-20 00:00:00+00,SHORT,3693,0.4834334950896992,-0.089,0.0,0.0,-0.0046083606
2024-05-20 00:00:00+00,SHORT,1673,0.3911024637696051,-0.0888,0.0,0.0,0.002159007
2024-05-20 00:00:00+00,SHORT,3818,0.6500792071891469,-0.0889,0.0,0.0,-0.005851028
2024-05-20 00:00:00+00,SHORT,2018,0.0,-0.0886,0.0,0.0,-0.008945771
2024-05-21 00:00:00+00,SHORT,4176,0.8118116980839472,-0.0906,0.0,0.0,-2.514625E-4
2024-05-21 00:00:00+00,SHORT,2139,0.21397768056673833,-0.0904,0.0,0.0,-0.012257862
2024-05-21 00:00:00+00,SHORT,395,0.34560844257204926,-0.0905,0.0,0.0,-0.011277659
2024-05-21 00:00:00+00,SHORT,498,0.3754882931914925,-0.0905,0.0,0.0,-0.00576249
2024-05-21 00:00:00+00,SHORT,3373,0.18976166035323866,-0.0904,0.0,0.0,-0.007213774
2024-05-21 00:00:00+00,SHORT,1361,0.609007390445603,-0.0907,0.0,0.0,-0.009040957
2024-05-21 00:00:00+00,SHORT,3818,0.7864948026021102,-0.0905,0.0,0.0,-0.003253046
2024-05-21 00:00:00+00,SHORT,2018,0.0,-0.0902,0.0,0.0,-0.0067833643
2024-05-22 00:00:00+00,SHORT,73,1.0,-0.0902,0.0,0.0,-4.1136463E-4
2024-05-22 00:00:00+00,SHORT,2835,0.31115470493752306,-0.0903,0.0,0.0,0.0026040915
2024-05-22 00:00:00+00,SHORT,2923,0.8961136172967691,-0.0896,0.0,0.0,-0.005589805
2024-05-22 00:00:00+00,SHORT,1631,0.0,-0.0906,0.0,0.0,-0.012131887
2024-05-22 00:00:00+00,SHORT,1731,0.5361039091833489,-0.0906,0.0,0.0,-0.0068237297
2024-05-23 00:00:00+00,SHORT,73,0.598805140965295,-0.0908,0.0,0.0,-0.01261317
2024-05-24 00:00:00+00,SHORT,2950,0.5347573842944374,-0.0913,0.0,0.0,0.003673168
2024-05-24 00:00:00+00,SHORT,1082,0.8333333333333334,-0.0913,0.0,0.0,-0.002172678
2024-05-24 00:00:00+00,SHORT,1330,0.5706026861321043,-0.0903,0.0,0.0,-0.011119616
2024-05-24 00:00:00+00,SHORT,1731,0.5424789926403263,-0.0909,0.0,0.0,-0.00758379
2024-05-28 00:00:00+00,SHORT,323,0.0,-0.093,0.0,0.0,0.005079036
2024-05-28 00:00:00+00,SHORT,2534,1.0,-0.0906,0.0,0.0,0.0016936321
2024-05-28 00:00:00+00,SHORT,1004,0.0,-0.0929,0.0,0.0,-4.5605723E-4
2024-05-28 00:00:00+00,SHORT,3130,0.58875092717847,-0.0926,0.0,0.0,-0.010346711
2024-05-28 00:00:00+00,SHORT,3137,0.0,-0.0917,0.0,0.0,-0.010663797
2024-05-28 00:00:00+00,SHORT,4040,1.0,-0.0924,0.0,0.0,-0.0022506453
2024-05-29 00:00:00+00,SHORT,1865,1.0,-0.0902,0.0,0.0,0.012641553
2024-05-31 00:00:00+00,SHORT,2617,1.0,-0.092,0.0,0.0,-0.0026054196
2024-05-31 00:00:00+00,SHORT,664,0.0,-0.0935,0.0,0.0,-0.011894912
