time,side,ticker_id,mv_dn_composite_labels,joint_fall_flag_1_20_df042,dist_upper_bb_20_2.0_df055,dist_lower_bb_20_2.0_df055,price_vola_corr_50_df045
2007-10-10 00:00:00+00,SHORT,3923,0.5708596435354588,1.0,-0.03349964,-0.03231154,-0.46020856
2007-10-11 00:00:00+00,SHORT,9,0.29298048438979574,1.0,-0.018532401,-0.077564664,-0.44174173
2007-10-12 00:00:00+00,SHORT,9,0.3248212294876947,1.0,-0.02491232,-0.07276825,-0.4899953
2007-10-12 00:00:00+00,SHORT,759,0.0,1.0,-0.03654159,-0.026179846,-0.3799143
2007-10-15 00:00:00+00,SHORT,759,0.0,1.0,-0.03779903,-0.024963584,-0.47641647
2007-10-15 00:00:00+00,SHORT,3837,0.48870216703657055,1.0,-0.020500502,-0.12820129,-0.4183195
2007-10-16 00:00:00+00,SHORT,1673,0.0,1.0,-0.026880734,-0.106469594,-0.43134212
2007-10-16 00:00:00+00,SHORT,3841,0.5342999414138442,1.0,-0.034246076,-0.09613255,-0.42255253
2007-10-19 00:00:00+00,SHORT,1673,0.0,1.0,-0.040828932,-0.086297534,-0.45378932
2007-10-30 00:00:00+00,SHORT,194,0.034639065738994015,1.0,-0.041739706,-0.023197087,-0.4576382
2007-10-31 00:00:00+00,SHORT,2367,0.44651988764843786,1.0,-0.026598487,-0.0916717,-0.48375785
2007-11-05 00:00:00+00,SHORT,2367,0.3255341521372187,1.0,-0.037975617,-0.063621014,-0.37706956
2007-11-05 00:00:00+00,SHORT,739,0.0,1.0,-0.028390734,-0.05461788,-0.43012092
2007-11-07 00:00:00+00,SHORT,2367,0.0,1.0,-0.03915406,-0.054179404,-0.45797032
2007-11-07 00:00:00+00,SHORT,739,0.0,1.0,-0.025635839,-0.06389704,-0.47361144
2007-11-07 00:00:00+00,SHORT,1244,0.0,1.0,-0.037616022,-0.061437327,-0.46092573
2007-11-08 00:00:00+00,SHORT,739,0.0,1.0,-0.035655092,-0.052635092,-0.4855007
2007-11-14 00:00:00+00,SHORT,2367,0.0,1.0,-0.03322231,-0.056930274,-0.45665067
2007-11-14 00:00:00+00,SHORT,3519,0.3902734263263355,1.0,-0.04193484,-0.063179925,-0.44647598
2007-11-30 00:00:00+00,SHORT,1356,0.46188671407831783,1.0,-0.027768578,-0.009733455,-0.4568291
2007-12-03 00:00:00+00,SHORT,212,0.7051137182491559,1.0,-0.029765133,-0.06911826,-0.4660513
2007-12-03 00:00:00+00,SHORT,475,0.8717824801591728,1.0,-0.038867235,-0.064738564,-0.4078944
2007-12-03 00:00:00+00,SHORT,2912,0.7361198701248421,1.0,-0.037093665,-0.0433166,-0.37728384
2007-12-07 00:00:00+00,SHORT,780,0.7142857142857143,1.0,-0.02751051,-0.07658057,-0.37593457
2007-12-10 00:00:00+00,SHORT,2877,0.6641274342219274,1.0,-0.023270432,-0.12398398,-0.42008206
2007-12-10 00:00:00+00,SHORT,2004,0.9,1.0,-0.017558584,-0.07176235,-0.3862732
2007-12-11 00:00:00+00,SHORT,2716,1.0,1.0,-0.03719674,-0.11562491,-0.43374586
2007-12-11 00:00:00+00,SHORT,1966,0.875,1.0,-0.03882671,-0.1524745,-0.42970935
2007-12-13 00:00:00+00,SHORT,304,0.9473684210526316,1.0,-0.039584477,-0.048020195,-0.37696
2007-12-13 00:00:00+00,SHORT,2716,0.7777777777777778,1.0,-0.03534032,-0.10808569,-0.43327466
2007-12-14 00:00:00+00,SHORT,773,1.0,1.0,-0.029776188,-0.102466784,-0.43832976
2007-12-17 00:00:00+00,SHORT,773,0.9375,1.0,-0.034633424,-0.08100459,-0.3819409
2007-12-20 00:00:00+00,SHORT,386,0.0,1.0,-0.03769108,-0.034584623,-0.38599008
2007-12-24 00:00:00+00,SHORT,684,0.043058855600145024,1.0,-0.042369813,-0.051315945,-0.4252139
2007-12-26 00:00:00+00,SHORT,1916,0.226210599189926,1.0,-0.039149016,-0.031482324,-0.48398802
2007-12-27 00:00:00+00,SHORT,158,1.0,1.0,-0.024883857,-0.15645958,-0.48373917
2007-12-27 00:00:00+00,SHORT,684,0.37775324192613696,1.0,-0.03904953,-0.03865105,-0.41990337
2007-12-31 00:00:00+00,SHORT,684,0.2322281170071141,1.0,-0.041555297,-0.03342663,-0.414004
2008-01-02 00:00:00+00,SHORT,2912,0.3150999095776195,1.0,-0.04157423,-0.02813705,-0.45227957
2008-01-02 00:00:00+00,SHORT,1141,0.4589188143929999,1.0,-0.030737141,-0.038711816,-0.4319688
2008-01-03 00:00:00+00,SHORT,1141,0.0,1.0,-0.04074077,-0.016678475,-0.42585722
2008-01-11 00:00:00+00,SHORT,796,1.0,1.0,-0.03201973,-0.08380019,-0.41681594
2008-01-14 00:00:00+00,SHORT,796,0.8888888888888888,1.0,-0.03538115,-0.07330287,-0.46867266
2008-01-14 00:00:00+00,SHORT,3519,0.0,1.0,-0.029559677,-0.10438561,-0.42646948
2008-01-15 00:00:00+00,SHORT,121,0.43094203718479424,1.0,-0.037148677,-0.060587894,-0.4765435
2008-01-15 00:00:00+00,SHORT,160,0.0,1.0,-0.03477537,-0.023862096,-0.48349327
2008-01-15 00:00:00+00,SHORT,3116,0.0,1.0,-0.031639002,-0.07577842,-0.39414966
2008-02-04 00:00:00+00,SHORT,975,0.7732950993674707,1.0,-0.032793663,-0.04685384,-0.42961138
2008-02-05 00:00:00+00,SHORT,780,0.0,1.0,-0.039370894,-0.028787667,-0.41741356
2008-02-07 00:00:00+00,SHORT,3065,0.7,1.0,-0.03906465,-0.055941544,-0.478172
2008-02-13 00:00:00+00,SHORT,1205,0.3446763215891184,1.0,-0.035846572,-0.033924524,-0.46718106
2008-02-19 00:00:00+00,SHORT,799,0.0,1.0,-0.037363272,-0.062286887,-0.4094158
2008-02-19 00:00:00+00,SHORT,1076,0.0,1.0,-0.029628424,-0.079451986,-0.4686916
2008-02-20 00:00:00+00,SHORT,1076,0.030345433698278725,1.0,-0.03545395,-0.06350233,-0.43106827
2008-02-25 00:00:00+00,SHORT,3067,0.0,1.0,-0.032732908,-0.03049499,-0.48484713
2008-02-26 00:00:00+00,SHORT,2527,0.6875,1.0,-0.036746852,-0.03708207,-0.429662
2008-02-26 00:00:00+00,SHORT,2912,0.6476447246482887,1.0,-0.03745629,-0.029680623,-0.45771238
2008-02-26 00:00:00+00,SHORT,3273,0.0,1.0,-0.03579517,-0.05373812,-0.3968925
2008-02-27 00:00:00+00,SHORT,212,0.9166666666666666,1.0,-0.017407512,-0.10470118,-0.38192034
2008-02-27 00:00:00+00,SHORT,3343,0.3644241337332346,1.0,-0.025068678,-0.15984625,-0.44948462
2008-02-27 00:00:00+00,SHORT,3469,0.4335429442480144,1.0,-0.041391365,-0.07261518,-0.4398704
2008-02-27 00:00:00+00,SHORT,3539,0.6282578406028057,1.0,-0.016823165,-0.0836188,-0.37875438
2008-02-27 00:00:00+00,SHORT,3743,0.3385584323308848,1.0,-0.019854924,-0.06165398,-0.41695824
2008-02-27 00:00:00+00,SHORT,1853,0.0,1.0,-0.020696752,-0.09165068,-0.4434608
2008-02-28 00:00:00+00,SHORT,2253,0.0,1.0,-0.027501851,-0.052803736,-0.48398137
2008-02-28 00:00:00+00,SHORT,245,0.20680103053474658,1.0,-0.027702274,-0.07023026,-0.48530874
2008-02-28 00:00:00+00,SHORT,2351,0.0,1.0,-0.03735074,-0.09897122,-0.4630232
2008-02-28 00:00:00+00,SHORT,1205,0.4703786331418857,1.0,-0.026495313,-0.042577382,-0.45787627
2008-02-28 00:00:00+00,SHORT,3343,0.3733052515637017,1.0,-0.030369557,-0.14514934,-0.42994392
2008-02-28 00:00:00+00,SHORT,3853,1.0,1.0,-0.021725766,-0.06795749,-0.427926
2008-02-28 00:00:00+00,SHORT,1853,0.0,1.0,-0.029454611,-0.084327646,-0.42263362
2008-02-29 00:00:00+00,SHORT,2099,0.0,1.0,-0.039041176,-0.05172831,-0.4687644
2008-03-03 00:00:00+00,SHORT,2099,0.0,1.0,-0.03878693,-0.047321606,-0.43794096
2008-03-03 00:00:00+00,SHORT,3694,0.0,1.0,-0.03543921,-0.05658343,-0.45498413
2008-03-04 00:00:00+00,SHORT,3192,0.0,1.0,-0.030834826,-0.06769846,-0.465031
2008-03-04 00:00:00+00,SHORT,2042,0.0,1.0,-0.030182293,-0.0085922135,-0.39932805
2008-03-05 00:00:00+00,SHORT,2042,0.0,1.0,-0.033941116,-0.0056795464,-0.41454363
2008-03-12 00:00:00+00,SHORT,2990,0.21542491404929995,1.0,-0.026990227,-0.04212746,-0.4826539
2008-03-14 00:00:00+00,SHORT,1184,0.0,1.0,-0.03910761,-0.035285644,-0.4866476
2008-03-26 00:00:00+00,SHORT,730,0.23590033702734456,1.0,-0.019776331,-0.07347046,-0.39860582
2008-04-02 00:00:00+00,SHORT,3748,0.7217082886891578,1.0,-0.027811272,-0.06398379,-0.38752288
2008-04-03 00:00:00+00,SHORT,1848,0.357857881819897,1.0,-0.017075673,-0.036868133,-0.4262074
2008-04-04 00:00:00+00,SHORT,4140,0.2595436260682289,1.0,-0.027327387,-0.03833852,-0.41718337
2008-04-07 00:00:00+00,SHORT,3612,0.0,1.0,-0.03229973,-0.11310093,-0.45627064
2008-04-08 00:00:00+00,SHORT,4140,0.26621712270639303,1.0,-0.025563927,-0.045158736,-0.39582756
2008-04-08 00:00:00+00,SHORT,3470,0.0,1.0,-0.037202753,-0.1415182,-0.38031322
2008-04-08 00:00:00+00,SHORT,1848,0.2829051472574417,1.0,-0.020499613,-0.0324838,-0.41718662
2008-04-09 00:00:00+00,SHORT,4140,0.0,1.0,-0.039114628,-0.028346019,-0.40557116
2008-04-09 00:00:00+00,SHORT,1848,0.22756812228145598,1.0,-0.029359903,-0.022988625,-0.42461407
2008-04-10 00:00:00+00,SHORT,920,1.0,1.0,-0.01817803,-0.08453566,-0.43301934
2008-04-10 00:00:00+00,SHORT,1848,0.1439439011380955,1.0,-0.035443928,-0.016390882,-0.44141543
2008-04-11 00:00:00+00,SHORT,4140,0.20983130229813302,1.0,-0.02913329,-0.04023168,-0.39889994
2008-04-11 00:00:00+00,SHORT,2211,0.0,1.0,-0.042030677,-0.021030152,-0.38951
2008-04-14 00:00:00+00,SHORT,4140,0.0,1.0,-0.036333825,-0.029783411,-0.4015534
2008-04-18 00:00:00+00,SHORT,323,0.41247976251115936,1.0,-0.03144396,-0.11515257,-0.38592568
2008-04-23 00:00:00+00,SHORT,397,0.0,1.0,-0.03908579,-0.025529223,-0.47042853
2008-04-24 00:00:00+00,SHORT,1988,0.0,1.0,-0.035959125,-0.042737175,-0.46121168
2008-04-25 00:00:00+00,SHORT,397,0.0,1.0,-0.031299453,-0.01629633,-0.41511515
2008-04-28 00:00:00+00,SHORT,397,0.0,1.0,-0.032928243,-0.0033845901,-0.3964498
2008-05-05 00:00:00+00,SHORT,2343,0.7736677948934012,1.0,-0.026418716,-0.06829938,-0.4749011
2008-05-05 00:00:00+00,SHORT,1668,0.39185436491411574,1.0,-0.04182444,-0.040731996,-0.43081477
2008-05-06 00:00:00+00,SHORT,2343,0.7409958910208079,1.0,-0.042218804,-0.048510965,-0.4223756
2008-05-20 00:00:00+00,SHORT,2391,0.5454545454545454,1.0,-0.030388474,-0.01595816,-0.45181862
2008-05-20 00:00:00+00,SHORT,555,0.30692775422609936,1.0,-0.03626475,-0.031392824,-0.38368893
2008-05-20 00:00:00+00,SHORT,3828,0.7098285201624701,1.0,-0.02942428,-0.064723335,-0.4846706
2008-05-22 00:00:00+00,SHORT,4187,0.43879202236177317,1.0,-0.02611934,-0.05826225,-0.45570332
2008-05-23 00:00:00+00,SHORT,1949,0.6666666666666667,1.0,-0.025854187,-0.09008455,-0.4015528
2008-05-29 00:00:00+00,SHORT,3109,1.0,1.0,-0.041642,-0.015204805,-0.4142383
2008-06-03 00:00:00+00,SHORT,540,0.8333333333333334,1.0,-0.03842165,-0.07437653,-0.49072015
2008-06-09 00:00:00+00,SHORT,1673,0.0,1.0,-0.031444583,-0.11942798,-0.38249886
2008-06-17 00:00:00+00,SHORT,1205,0.12863330789737687,1.0,-0.021629043,-0.03459257,-0.4112068
2008-06-17 00:00:00+00,SHORT,1780,0.3726115761794613,1.0,-0.03621208,-0.032505494,-0.42102247
2008-06-18 00:00:00+00,SHORT,1205,0.1287773988290919,1.0,-0.027293297,-0.027281744,-0.40188518
2008-06-18 00:00:00+00,SHORT,3686,0.7523429491872832,1.0,-0.037663333,-0.08865282,-0.48359868
2008-06-26 00:00:00+00,SHORT,1308,0.0,1.0,-0.03318715,-0.016098158,-0.47566223
2008-07-02 00:00:00+00,SHORT,4187,0.7871175228890798,1.0,-0.026404833,-0.024143625,-0.46317285
2008-07-07 00:00:00+00,SHORT,3973,0.0,1.0,-0.023966473,-0.065491125,-0.38302484
2008-07-10 00:00:00+00,SHORT,4016,0.9473684210526316,1.0,-0.02335373,-0.101326935,-0.41719398
2008-07-14 00:00:00+00,SHORT,2116,0.4899279698728267,1.0,-0.036496796,-0.06140508,-0.42240104
2008-07-23 00:00:00+00,SHORT,3192,0.8461538461538461,1.0,-0.0366708,-0.024360336,-0.48393166
2008-07-24 00:00:00+00,SHORT,2643,0.7953046948946216,1.0,-0.017965727,-0.07223986,-0.3860815
2008-07-25 00:00:00+00,SHORT,2643,0.6680545800917388,1.0,-0.026030494,-0.061225515,-0.37793657
2008-07-28 00:00:00+00,SHORT,2643,0.44579470927141657,1.0,-0.037889004,-0.041762844,-0.37917325
2008-07-30 00:00:00+00,SHORT,2643,0.28425871368874256,1.0,-0.02726996,-0.04710549,-0.37602252
2008-07-31 00:00:00+00,SHORT,2643,0.0,1.0,-0.04156674,-0.025931098,-0.37735328
2008-08-06 00:00:00+00,SHORT,2176,0.8078506268854106,1.0,-0.033725005,-0.0699418,-0.4305566
2008-08-07 00:00:00+00,SHORT,2176,0.9333333333333333,1.0,-0.042059585,-0.027951023,-0.43614855
2008-08-11 00:00:00+00,SHORT,2176,0.8,1.0,-0.030943437,-0.024202453,-0.42139986
2008-08-12 00:00:00+00,SHORT,2421,0.9333333333333333,1.0,-0.03548879,-0.1555763,-0.40050873
2008-08-12 00:00:00+00,SHORT,3629,0.42619420374399175,1.0,-0.018021543,-0.111902885,-0.38590047
2008-08-13 00:00:00+00,SHORT,2543,1.0,1.0,-0.019908853,-0.13899508,-0.43470758
2008-08-15 00:00:00+00,SHORT,2543,0.8947368421052632,1.0,-0.030959535,-0.13433772,-0.4026016
2008-08-15 00:00:00+00,SHORT,3470,1.0,1.0,-0.025575278,-0.11846848,-0.48578498
2008-08-18 00:00:00+00,SHORT,2543,0.8421052631578947,1.0,-0.038617827,-0.12479961,-0.38044658
2008-08-20 00:00:00+00,SHORT,3521,0.75,1.0,-0.041012276,-0.01314227,-0.41872323
2008-08-25 00:00:00+00,SHORT,2971,0.9,1.0,-0.037844285,-0.054849714,-0.40197235
2008-08-29 00:00:00+00,SHORT,4136,0.875,1.0,-0.03188405,-0.06754265,-0.4742958
2008-09-02 00:00:00+00,SHORT,4136,0.8125,1.0,-0.03459824,-0.03878103,-0.48813015
2008-09-02 00:00:00+00,SHORT,1039,0.8888888888888888,1.0,-0.028138787,-0.03255534,-0.38412786
2008-09-09 00:00:00+00,SHORT,857,0.875,1.0,-0.03823717,-0.131476,-0.39119002
2008-09-10 00:00:00+00,SHORT,4059,0.875,1.0,-0.031165436,-0.027914502,-0.43390784
2008-09-17 00:00:00+00,SHORT,1473,1.0,1.0,-0.02992238,-0.043764453,-0.4490372
2008-09-18 00:00:00+00,SHORT,1473,0.9444444444444444,1.0,-0.031817276,-0.041699037,-0.44913653
2008-10-21 00:00:00+00,SHORT,3535,0.6666666666666667,1.0,-0.022792863,-0.05884026,-0.48105925
2008-11-06 00:00:00+00,SHORT,2554,0.8571428571428572,1.0,-0.037091546,-0.1576423,-0.43952286
2008-11-26 00:00:00+00,SHORT,1333,0.5349517501485439,1.0,-0.024262989,-0.13025989,-0.39271787
2008-11-28 00:00:00+00,SHORT,2159,0.7037868253172407,1.0,-0.03691342,-0.082929,-0.45440194
2008-11-28 00:00:00+00,SHORT,2504,1.0,1.0,-0.016637703,-0.13007641,-0.44615534
2008-12-10 00:00:00+00,SHORT,2269,0.0,1.0,-0.03704209,-0.18571335,-0.42919302
2008-12-17 00:00:00+00,SHORT,1896,0.0,1.0,-0.022703636,-0.17316104,-0.44046348
2008-12-19 00:00:00+00,SHORT,3471,0.0,1.0,-0.03868493,-0.11122601,-0.42381623
2008-12-22 00:00:00+00,SHORT,1171,0.3327576621612543,1.0,-0.03704611,-0.07805833,-0.446321
2008-12-26 00:00:00+00,SHORT,1853,0.0,1.0,-0.042108282,-0.02270952,-0.45088217
2009-01-05 00:00:00+00,SHORT,1236,0.8888888888888888,1.0,-0.025380308,-0.1355234,-0.43723768
2009-01-09 00:00:00+00,SHORT,2643,0.5714285714285714,1.0,-0.027764855,-0.07570815,-0.42655128
2009-01-12 00:00:00+00,SHORT,2747,0.0,1.0,-0.0318178,-0.047885172,-0.49116346
2009-01-13 00:00:00+00,SHORT,2747,0.0,1.0,-0.038394492,-0.033204608,-0.4865266
2009-02-09 00:00:00+00,SHORT,576,1.0,1.0,-0.015050078,-0.13063851,-0.42421058
2009-02-09 00:00:00+00,SHORT,3273,0.9090909090909091,1.0,-0.028030869,-0.11697554,-0.4453965
2009-02-17 00:00:00+00,SHORT,2898,0.47576901354732815,1.0,-0.025879605,-0.11703543,-0.48774484
2009-02-20 00:00:00+00,SHORT,1011,0.9375,1.0,-0.04084269,-0.048569933,-0.41029882
2009-04-07 00:00:00+00,SHORT,1966,0.0,1.0,-0.035517804,-0.17204969,-0.4618003
2009-04-09 00:00:00+00,SHORT,2617,0.0,1.0,-0.037500728,-0.123747125,-0.38852176
2009-04-13 00:00:00+00,SHORT,4050,0.0,1.0,-0.038157176,-0.09505213,-0.40347138
2009-04-14 00:00:00+00,SHORT,3645,0.0,1.0,-0.026749788,-0.04474631,-0.40773684
2009-04-17 00:00:00+00,SHORT,3471,0.8235294117647058,1.0,-0.029763069,-0.03421004,-0.47160512
2009-05-01 00:00:00+00,SHORT,594,0.0,1.0,-0.033905484,-0.053542066,-0.3868022
2009-05-07 00:00:00+00,SHORT,1308,0.1545287544563214,1.0,-0.03205228,-0.0605076,-0.4853185
2009-05-12 00:00:00+00,SHORT,3255,0.3397465329486456,1.0,-0.0207753,-0.07932653,-0.48929924
2009-05-14 00:00:00+00,SHORT,4153,0.07989619673617585,1.0,-0.03280467,-0.033913948,-0.3987357
2009-05-21 00:00:00+00,SHORT,858,0.0,1.0,-0.028585076,-0.09052949,-0.42039543
2009-06-05 00:00:00+00,SHORT,2285,0.0,1.0,-0.019027272,-0.1634832,-0.43085146
2009-06-05 00:00:00+00,SHORT,3652,0.3444058564756162,1.0,-0.02568196,-0.12501623,-0.48754305
2009-06-08 00:00:00+00,SHORT,3645,0.18601195088148126,1.0,-0.036814135,-0.04778098,-0.48340616
2009-06-08 00:00:00+00,SHORT,3652,0.29144594091763093,1.0,-0.036984522,-0.10874384,-0.44866195
2009-06-08 00:00:00+00,SHORT,3684,0.9230769230769231,1.0,-0.031827927,-0.16193692,-0.48100266
2009-06-09 00:00:00+00,SHORT,3841,0.37366640693542147,1.0,-0.032818202,-0.06396817,-0.4010259
2009-06-10 00:00:00+00,SHORT,4107,0.0,1.0,-0.034255736,-0.068446964,-0.4234535
2009-06-10 00:00:00+00,SHORT,2425,1.0,1.0,-0.02984378,-0.12086501,-0.41752225
2009-06-11 00:00:00+00,SHORT,4107,0.0,1.0,-0.039443016,-0.053561673,-0.39158922
2009-06-11 00:00:00+00,SHORT,2425,0.8333333333333334,1.0,-0.035465013,-0.09733925,-0.41099167
2009-06-12 00:00:00+00,SHORT,3841,0.21834691574041187,1.0,-0.030473175,-0.045120273,-0.46418968
2009-06-15 00:00:00+00,SHORT,1300,0.38890672286209466,1.0,-0.035979245,-0.0562185,-0.44318914
2009-07-07 00:00:00+00,SHORT,2965,0.0,1.0,-0.016992303,-0.08862618,-0.42072764
2009-07-13 00:00:00+00,SHORT,3255,0.0,1.0,-0.038337097,-0.037167087,-0.38760692
2009-08-05 00:00:00+00,SHORT,1770,0.0,1.0,-0.036006153,-0.1803773,-0.45374927
2009-09-01 00:00:00+00,SHORT,1361,0.16605272004528845,1.0,-0.03738323,-0.010799379,-0.42276397
2009-09-21 00:00:00+00,SHORT,2613,0.9166666666666666,1.0,-0.023094574,-0.09513731,-0.38215968
2009-09-23 00:00:00+00,SHORT,2613,0.5097880167293267,1.0,-0.035315774,-0.087171614,-0.39874053
2009-09-24 00:00:00+00,SHORT,3067,0.0,1.0,-0.017566366,-0.069443636,-0.4603162
2009-09-25 00:00:00+00,SHORT,3067,0.0,1.0,-0.025802067,-0.06013248,-0.4348521
2009-09-30 00:00:00+00,SHORT,394,0.4951106533447949,1.0,-0.033210907,-0.07227407,-0.4609455
2009-10-15 00:00:00+00,SHORT,2421,0.0,1.0,-0.027353518,-0.1676427,-0.44265804
2009-10-21 00:00:00+00,SHORT,914,0.0,1.0,-0.033270605,-0.01874098,-0.43094882
2009-10-26 00:00:00+00,SHORT,3067,0.0,1.0,-0.039463326,-0.027242882,-0.39129862
2009-11-12 00:00:00+00,SHORT,858,0.0,1.0,-0.030652963,-0.08591737,-0.47172984
2009-11-13 00:00:00+00,SHORT,858,0.0,1.0,-0.040659104,-0.075271,-0.4561161
2009-11-18 00:00:00+00,SHORT,1198,0.23882969745584556,1.0,-0.03920353,-0.07820862,-0.48321074
2010-01-05 00:00:00+00,SHORT,562,0.2622036374956088,1.0,-0.024852045,-0.047719147,-0.49113742
2010-01-07 00:00:00+00,SHORT,3124,0.3343802100497132,1.0,-0.03545301,-0.04521111,-0.41858318
2010-01-07 00:00:00+00,SHORT,3681,0.0,1.0,-0.029572133,-0.022663873,-0.40267563
2010-01-11 00:00:00+00,SHORT,562,0.23384575125965004,1.0,-0.04253039,-0.020238822,-0.44024432
2010-01-21 00:00:00+00,SHORT,76,0.0,1.0,-0.034766585,-0.031781767,-0.47286847
2010-01-22 00:00:00+00,SHORT,3612,0.9444444444444444,1.0,-0.016476376,-0.08146873,-0.40863436
2010-01-26 00:00:00+00,SHORT,3612,0.4629953822056762,1.0,-0.032103296,-0.0651009,-0.39217618
2010-01-27 00:00:00+00,SHORT,3612,0.3416518071171391,1.0,-0.037629243,-0.05890076,-0.37994844
2010-02-10 00:00:00+00,SHORT,111,0.0,1.0,-0.027202867,-0.02058456,-0.48392966
2010-02-17 00:00:00+00,SHORT,356,0.28459526771840543,1.0,-0.03692242,-0.08329891,-0.4651253
2010-02-19 00:00:00+00,SHORT,2125,0.33921928961234515,1.0,-0.0296204,-0.15644544,-0.44447932
2010-02-22 00:00:00+00,SHORT,2125,0.2662747699563081,1.0,-0.042317715,-0.14589648,-0.47704816
2010-02-24 00:00:00+00,SHORT,4005,0.0,1.0,-0.037021097,-0.063491546,-0.38627204
2010-02-25 00:00:00+00,SHORT,4005,0.0,1.0,-0.038874254,-0.053512655,-0.39680782
2010-03-08 00:00:00+00,SHORT,3067,0.0,1.0,-0.030913293,-0.021789374,-0.48402676
2010-03-09 00:00:00+00,SHORT,3067,0.0,1.0,-0.03279277,-0.019019771,-0.4333078
2010-03-12 00:00:00+00,SHORT,1173,0.2933464020646681,1.0,-0.02439453,-0.047644857,-0.43405494
2010-03-15 00:00:00+00,SHORT,2932,0.41958174904718326,1.0,-0.021587117,-0.16516207,-0.4070592
2010-03-17 00:00:00+00,SHORT,2703,0.13396080086566192,1.0,-0.03432613,-0.032093905,-0.48195153
2010-03-18 00:00:00+00,SHORT,2690,0.0,1.0,-0.025189703,-0.022781594,-0.4614274
2010-03-24 00:00:00+00,SHORT,2548,0.7377414330179589,1.0,-0.04130147,-0.036958896,-0.39244843
2010-03-31 00:00:00+00,SHORT,2971,0.37631498641887356,1.0,-0.024800414,-0.012166553,-0.44375104
2010-04-08 00:00:00+00,SHORT,1807,0.48693987423077206,1.0,-0.020607324,-0.101304844,-0.40246114
2010-04-12 00:00:00+00,SHORT,1807,0.39114640672465406,1.0,-0.03807969,-0.09130211,-0.4825494
2010-04-13 00:00:00+00,SHORT,4086,0.7142857142857143,1.0,-0.021785224,-0.060358983,-0.4222746
2010-04-15 00:00:00+00,SHORT,2430,0.19244487374687752,1.0,-0.030158944,-0.021108028,-0.43741998
2010-04-16 00:00:00+00,SHORT,3748,0.31433922114874036,1.0,-0.028167391,-0.02321667,-0.40474144
2010-04-23 00:00:00+00,SHORT,1396,0.5384615384615384,1.0,-0.027251124,-0.05268527,-0.42264307
2010-04-27 00:00:00+00,SHORT,1297,0.8158304763800108,1.0,-0.022776822,-0.06947635,-0.4540753
2010-04-30 00:00:00+00,SHORT,3686,0.5251779930959833,1.0,-0.026361953,-0.018556314,-0.37594318
2010-05-14 00:00:00+00,SHORT,19,0.0,1.0,-0.034125116,-0.05288484,-0.40924713
2010-05-14 00:00:00+00,SHORT,2731,0.6004905072411022,1.0,-0.018961824,-0.033930607,-0.46416947
2010-05-17 00:00:00+00,SHORT,2731,0.6096252655015776,1.0,-0.026657918,-0.025819581,-0.4499337
2010-05-18 00:00:00+00,SHORT,212,0.0,1.0,-0.037482396,-0.03841835,-0.44006693
2010-06-17 00:00:00+00,SHORT,3802,0.32242785727247325,1.0,-0.039986134,-0.051797543,-0.38078868
2010-06-18 00:00:00+00,SHORT,1715,0.0,1.0,-0.030580355,-0.11252485,-0.48623028
2010-06-18 00:00:00+00,SHORT,3763,0.34063860684515324,1.0,-0.021839306,-0.12403178,-0.44340655
2010-06-18 00:00:00+00,SHORT,3802,0.1276862015514878,1.0,-0.04220326,-0.049174722,-0.39567125
2010-06-18 00:00:00+00,SHORT,3890,0.0,1.0,-0.035118353,-0.08822733,-0.4561693
2010-06-21 00:00:00+00,SHORT,64,1.0,1.0,-0.015360233,-0.08924987,-0.40827915
2010-06-21 00:00:00+00,SHORT,4164,0.0,1.0,-0.031537835,-0.048495386,-0.42491537
2010-06-21 00:00:00+00,SHORT,183,0.8531147278520322,1.0,-0.023779873,-0.103666596,-0.48395362
2010-06-21 00:00:00+00,SHORT,248,0.0,1.0,-0.029342495,-0.0864996,-0.478
2010-06-21 00:00:00+00,SHORT,2569,0.2831324237783905,1.0,-0.026809048,-0.1446125,-0.4527051
2010-06-21 00:00:00+00,SHORT,900,0.23974248347118843,1.0,-0.030247964,-0.03900759,-0.4766548
2010-06-21 00:00:00+00,SHORT,1361,0.10480887813646476,1.0,-0.025007172,-0.111661844,-0.4644861
2010-06-21 00:00:00+00,SHORT,3535,0.43697747364385553,1.0,-0.016079616,-0.06071348,-0.42829052
2010-06-21 00:00:00+00,SHORT,3556,0.0,1.0,-0.040378507,-0.085851766,-0.44608027
2010-06-21 00:00:00+00,SHORT,1715,0.0,1.0,-0.040734403,-0.09974921,-0.4894266
2010-06-21 00:00:00+00,SHORT,3763,0.36919778938012393,1.0,-0.040817548,-0.09908907,-0.4465367
2010-06-22 00:00:00+00,SHORT,64,0.5205893974953153,1.0,-0.028496802,-0.07587394,-0.46971
2010-06-22 00:00:00+00,SHORT,69,0.0,1.0,-0.033952907,-0.11820435,-0.47367644
2010-06-22 00:00:00+00,SHORT,2938,0.0,1.0,-0.027076555,-0.06385271,-0.45293364
2010-06-22 00:00:00+00,SHORT,3137,0.0,1.0,-0.01906802,-0.030094385,-0.45809886
2010-06-22 00:00:00+00,SHORT,3535,0.38200635489485535,1.0,-0.028749142,-0.046712536,-0.4679537
2010-06-23 00:00:00+00,SHORT,2548,0.26147433998543484,1.0,-0.033749603,-0.07618284,-0.4788201
2010-06-23 00:00:00+00,SHORT,2938,0.0,1.0,-0.04185495,-0.047282614,-0.4591466
