time,side,ticker_id,mv_up_composite_labels,velocity_price_univ_zscore_5_df048,sessions_since_bearish_21_50_df059,price_drift_5_df005,sessions_since_bearish_8_50_df059,dist_upper_bb_50_2.5_df055
2020-09-23 00:00:00+00,LONG,2066,0.6308918058660963,1.3144659,7.0,-0.012832264,10.0,-0.12422443
2020-09-23 00:00:00+00,LONG,2133,0.7241379310344828,1.6797857,7.0,-1.1061335E-4,11.0,-0.21128157
2020-09-23 00:00:00+00,LONG,2518,0.8048780487804879,1.8918169,4.0,0.007273018,9.0,-0.14365922
2020-09-23 00:00:00+00,LONG,907,0.8333333333333334,1.632204,5.0,-0.0017675651,10.0,-0.19296056
2020-09-23 00:00:00+00,LONG,3548,0.8387096774193549,1.7074172,19.0,8.516074E-4,9.0,-0.2100297
2020-09-23 00:00:00+00,LONG,1633,0.24058676530025522,1.1795089,11.0,-0.017531915,11.0,-0.16350001
2020-09-24 00:00:00+00,LONG,2099,0.0,1.3989602,6.0,-0.013541175,10.0,-0.15814741
2020-09-24 00:00:00+00,LONG,84,0.0,1.4574034,6.0,-0.0118526155,10.0,-0.08522792
2020-09-24 00:00:00+00,LONG,663,0.0,1.6985594,5.0,-0.0048850575,10.0,-0.14146233
2020-09-24 00:00:00+00,LONG,780,0.0,1.3483819,3.0,-0.0150025,9.0,-0.10569777
2020-09-24 00:00:00+00,LONG,2999,0.8636363636363636,1.5454077,7.0,-0.009309967,11.0,-0.21006027
2020-09-24 00:00:00+00,LONG,3548,0.8064516129032258,1.4171045,20.0,-0.013016944,10.0,-0.2245067
2020-09-24 00:00:00+00,LONG,1710,0.9565217391304348,1.9173791,9.0,0.0014371503,9.0,-0.10635705
2020-09-25 00:00:00+00,LONG,2066,0.5579625334245207,2.339582,9.0,5.98444E-4,12.0,-0.094136186
2020-09-25 00:00:00+00,LONG,2099,0.0,2.4739304,7.0,0.0025429116,11.0,-0.15384318
2020-09-25 00:00:00+00,LONG,4224,0.8846153846153846,2.6515865,9.0,0.0051141907,12.0,-0.15748146
2020-09-25 00:00:00+00,LONG,2276,0.0,2.7996905,2.0,0.007257748,7.0,-0.09192681
2020-09-25 00:00:00+00,LONG,266,0.9821428571428571,1.7478948,4.0,-0.0079652425,9.0,-0.10304279
2020-09-25 00:00:00+00,LONG,540,1.0,1.1680294,6.0,-0.016357826,11.0,-0.11702586
2020-09-25 00:00:00+00,LONG,2703,0.96,1.3517601,8.0,-0.01369863,12.0,-0.22515845
2020-09-25 00:00:00+00,LONG,869,0.96,2.517228,5.0,0.0031695722,9.0,-0.10191685
2020-09-25 00:00:00+00,LONG,2971,0.8461538461538461,1.204228,6.0,-0.015833912,12.0,-0.1021199
2020-09-25 00:00:00+00,LONG,1108,0.8947368421052632,2.2876043,7.0,-1.5384615E-4,12.0,-0.116146
2020-09-25 00:00:00+00,LONG,3179,0.9583333333333334,1.5416815,3.0,-0.010949834,7.0,-0.12470027
2020-09-25 00:00:00+00,LONG,3271,0.45088133782976975,1.2600781,3.0,-0.015025576,8.0,-0.106322125
2020-09-25 00:00:00+00,LONG,1710,0.9130434782608696,2.3301458,10.0,4.6187005E-4,10.0,-0.10451955
2020-09-25 00:00:00+00,LONG,1867,0.0,1.9927803,2.0,-0.0044209324,7.0,-0.073845685
2020-10-26 00:00:00+00,LONG,1552,0.5901639344262295,1.5824835,19.0,0.008162117,8.0,-0.11909699
2020-10-27 00:00:00+00,LONG,1552,0.5737704918032787,2.4607854,20.0,0.008685906,9.0,-0.114218876
2020-10-29 00:00:00+00,LONG,11,0.0,1.7048516,20.0,-0.0037149028,4.0,-0.14651534
2020-10-30 00:00:00+00,LONG,4059,0.0,1.8650821,10.0,-0.01673568,12.0,-0.07921589
2021-01-22 00:00:00+00,LONG,4136,0.96,2.0178678,5.0,0.009908426,9.0,-0.07804222
2021-01-22 00:00:00+00,LONG,663,0.531263926247072,1.9858028,8.0,0.00969163,9.0,-0.09074639
2021-01-27 00:00:00+00,LONG,4136,0.84,1.4856894,8.0,-0.0034313689,12.0,-0.08525853
2021-01-27 00:00:00+00,LONG,588,0.9130434782608696,2.6105819,3.0,0.010335918,7.0,-0.15667352
2021-01-28 00:00:00+00,LONG,2884,0.96,1.5357281,5.0,0.004880353,6.0,-0.07321186
2021-01-29 00:00:00+00,LONG,2397,0.9428571428571428,1.7366905,4.0,-0.0016497938,10.0,-0.08789526
2021-01-29 00:00:00+00,LONG,559,0.5902132440130958,2.4727592,8.0,0.010140442,11.0,-0.10471767
2021-01-29 00:00:00+00,LONG,1552,0.48990453951210927,1.2250645,11.0,-0.009844942,12.0,-0.1008003
2021-02-01 00:00:00+00,LONG,3621,0.6826928665855776,2.067036,9.0,0.009465216,9.0,-0.2033931
2021-02-23 00:00:00+00,LONG,664,0.8709677419354839,1.6133442,7.0,0.0044444446,10.0,-0.09435657
2021-02-25 00:00:00+00,LONG,4197,0.782608695652174,1.3441029,3.0,0.008463166,5.0,-0.14344198
2021-02-26 00:00:00+00,LONG,4197,0.7391304347826086,2.2402463,4.0,0.0058756634,6.0,-0.13266021
2021-02-26 00:00:00+00,LONG,131,1.0,1.7212597,8.0,-7.2986784E-4,11.0,-0.15213239
2021-03-03 00:00:00+00,LONG,2221,0.7670242313058422,1.6537049,4.0,-0.0012170834,6.0,-0.24377768
2021-03-24 00:00:00+00,LONG,730,0.0,2.0152748,7.0,-0.011829714,12.0,-0.15237397
2021-03-24 00:00:00+00,LONG,4070,0.9444444444444444,2.8774168,4.0,0.0034311714,11.0,-0.07830869
2021-03-29 00:00:00+00,LONG,93,0.0,1.3281326,2.0,0.004237288,3.0,-0.13071415
2021-04-20 00:00:00+00,LONG,3743,0.0,2.026198,2.0,0.0065146578,7.0,-0.18701561
2021-05-06 00:00:00+00,LONG,588,0.9433962264150944,1.3170764,4.0,0.0,7.0,-0.16631432
2021-05-12 00:00:00+00,LONG,588,0.8679245283018868,2.2226722,8.0,0.010178117,11.0,-0.17078422
2021-05-14 00:00:00+00,LONG,2608,0.0,1.2619982,4.0,0.003511236,3.0,-0.1331323
2021-05-14 00:00:00+00,LONG,995,0.0,1.2910154,4.0,0.0038910506,4.0,-0.08907311
2021-05-14 00:00:00+00,LONG,3866,0.0,1.6272848,4.0,0.008292579,8.0,-0.2816815
2021-06-15 00:00:00+00,LONG,406,0.875,2.002916,5.0,0.007113478,11.0,-0.103192955
2021-06-15 00:00:00+00,LONG,1867,0.0,1.7234284,2.0,0.005517013,8.0,-0.11219569
2021-06-16 00:00:00+00,LONG,406,0.8571428571428572,1.2503219,6.0,0.0026102317,12.0,-0.11183879
2021-06-16 00:00:00+00,LONG,2554,0.0,2.0904567,13.0,0.008817098,10.0,-0.08689268
2021-06-16 00:00:00+00,LONG,1072,0.3405605866542898,2.2513645,12.0,0.010005874,8.0,-0.084482625
2021-06-17 00:00:00+00,LONG,2504,0.6433140373162128,1.4039942,2.0,-0.004225801,8.0,-0.08073836
2021-06-17 00:00:00+00,LONG,1072,0.2984630346037639,2.0130339,13.0,0.0018756911,9.0,-0.08832573
2021-06-18 00:00:00+00,LONG,1867,0.0,3.065654,5.0,0.010305835,11.0,-0.10974998
2021-06-23 00:00:00+00,LONG,2111,0.0,1.220123,2.0,0.007301402,7.0,-0.086536765
2021-07-06 00:00:00+00,LONG,3161,0.7333333333333334,1.5630692,4.0,0.002141953,12.0,-0.082587324
2021-07-06 00:00:00+00,LONG,1333,0.20789569757716625,1.2077562,10.0,-1.954461E-4,8.0,-0.08783532
2021-08-18 00:00:00+00,LONG,664,0.0,1.6463729,7.0,-0.0030953763,8.0,-0.18979497
2021-08-19 00:00:00+00,LONG,664,0.0,1.3261116,8.0,-0.014592934,9.0,-0.19389778
2021-08-19 00:00:00+00,LONG,1306,0.0,1.2644635,16.0,-0.015667574,11.0,-0.14816025
2021-08-20 00:00:00+00,LONG,664,0.0,1.4995464,9.0,-0.0059961313,10.0,-0.19191776
2021-08-20 00:00:00+00,LONG,3078,1.0,1.9704226,6.0,2.4420026E-4,5.0,-0.21238413
2021-08-23 00:00:00+00,LONG,3078,0.0,1.142779,7.0,0.007559132,6.0,-0.20659341
2021-09-10 00:00:00+00,LONG,3447,0.9491525423728814,1.4608775,10.0,-0.0076235756,10.0,-0.12835845
2021-09-13 00:00:00+00,LONG,9,0.6693462036447281,1.62632,8.0,-9.0252707E-4,9.0,-0.09138228
2021-09-13 00:00:00+00,LONG,406,0.7142857142857143,2.781105,2.0,0.01031062,7.0,-0.08024237
2021-09-20 00:00:00+00,LONG,4140,1.0,1.3740553,2.0,-0.011863963,7.0,-0.081790194
2021-09-20 00:00:00+00,LONG,73,1.0,1.8559263,4.0,-0.00595,9.0,-0.096921094
2021-09-21 00:00:00+00,LONG,4097,0.7818181818181819,1.1518627,2.0,-0.0043431055,10.0,-0.1134005
2021-09-21 00:00:00+00,LONG,4140,0.98,1.7956234,3.0,0.0034979663,8.0,-0.07977702
2021-09-21 00:00:00+00,LONG,838,0.4708171634707016,1.8396006,3.0,0.0040336135,8.0,-0.17466456
2021-09-22 00:00:00+00,LONG,4097,0.7636363636363637,2.1894855,3.0,0.009433962,11.0,-0.08865957
2021-09-22 00:00:00+00,LONG,881,0.0,1.736487,4.0,0.0044679376,10.0,-0.11481885
2021-09-30 00:00:00+00,LONG,516,0.84,1.4016161,2.0,0.006601942,10.0,-0.091804616
2021-09-30 00:00:00+00,LONG,2866,0.6813680515967007,1.2560058,6.0,0.0034707158,12.0,-0.16840775
2021-09-30 00:00:00+00,LONG,3868,0.6003421607328602,1.5363687,4.0,0.009499683,7.0,-0.09523529
2021-09-30 00:00:00+00,LONG,1922,0.0,1.385053,9.0,0.006245767,12.0,-0.19359109
2021-10-27 00:00:00+00,LONG,3486,0.08160807178655537,1.1275038,3.0,-0.0011315417,11.0,-0.08410812
2021-11-22 00:00:00+00,LONG,2681,0.0,2.884566,2.0,0.00875,12.0,-0.12523863
2021-12-02 00:00:00+00,LONG,3357,0.0,2.2653878,4.0,-0.010285003,6.0,-0.12385481
2021-12-02 00:00:00+00,LONG,3831,0.9322033898305084,2.2798092,3.0,-0.010084379,7.0,-0.10087615
2021-12-03 00:00:00+00,LONG,2350,0.333339677180191,1.5011648,11.0,-0.0063546905,6.0,-0.15540285
2021-12-03 00:00:00+00,LONG,2425,0.9444444444444444,1.1615937,6.0,-0.011314476,10.0,-0.13245729
2021-12-03 00:00:00+00,LONG,2550,0.9142857142857143,1.2483956,2.0,-0.010046645,11.0,-0.2319967
2021-12-03 00:00:00+00,LONG,3113,0.8717948717948718,2.6777346,5.0,0.010830325,8.0,-0.20766279
2021-12-03 00:00:00+00,LONG,1185,0.1413134598331398,1.5557868,4.0,-0.0055568786,7.0,-0.17839167
2021-12-03 00:00:00+00,LONG,1260,0.32524418410294514,1.9134946,3.0,-3.321891E-4,10.0,-0.11373326
2021-12-03 00:00:00+00,LONG,3310,0.0,2.333334,3.0,0.0058,8.0,-0.22301534
2021-12-03 00:00:00+00,LONG,3357,0.6097555770191377,2.49366,5.0,0.008141726,7.0,-0.13112837
2021-12-15 00:00:00+00,LONG,516,0.0,1.3890781,3.0,0.010298296,9.0,-0.08367715
2021-12-15 00:00:00+00,LONG,3837,0.0,1.1142937,6.0,0.0035180298,12.0,-0.12175938
2021-12-17 00:00:00+00,LONG,903,0.0,1.4344091,5.0,-0.003168917,12.0,-0.10748951
2021-12-20 00:00:00+00,LONG,2272,1.0,2.0435343,5.0,-0.012017586,7.0,-0.08945167
2021-12-20 00:00:00+00,LONG,413,0.0,2.5598464,7.0,-0.009637448,11.0,-0.1344737
2021-12-20 00:00:00+00,LONG,578,1.0,1.2508982,5.0,-0.015671546,11.0,-0.134028
2021-12-20 00:00:00+00,LONG,3241,0.25694065375036634,1.2726065,6.0,-0.015571473,10.0,-0.087693654
2021-12-20 00:00:00+00,LONG,3607,0.0,1.8931292,5.0,-0.012710935,12.0,-0.12935728
2021-12-20 00:00:00+00,LONG,1869,0.6285714285714286,1.5262939,4.0,-0.014402004,10.0,-0.08519852
2021-12-20 00:00:00+00,LONG,1949,1.0,1.5960822,4.0,-0.014080288,4.0,-0.10188896
2022-01-24 00:00:00+00,LONG,3763,0.9565217391304348,1.9279063,6.0,-0.017231846,12.0,-0.15390557
2022-01-25 00:00:00+00,LONG,1149,0.0,3.116961,7.0,-0.0134175215,7.0,-0.12371749
2022-02-17 00:00:00+00,LONG,786,0.7692307692307693,2.068271,7.0,0.00575667,11.0,-0.24155846
2022-02-24 00:00:00+00,LONG,50,0.0,1.9018544,18.0,-0.012335638,3.0,-0.08999827
2022-02-24 00:00:00+00,LONG,84,1.0,1.7933435,8.0,-0.014442997,8.0,-0.082847945
2022-02-24 00:00:00+00,LONG,135,0.0,2.0852683,18.0,-0.008773603,8.0,-0.16369842
2022-02-24 00:00:00+00,LONG,2276,0.0,2.1713924,10.0,-0.007101012,10.0,-0.11400222
2022-02-24 00:00:00+00,LONG,1960,0.592132210771651,2.5446243,5.0,1.4742739E-4,9.0,-0.14147168
2022-03-04 00:00:00+00,LONG,2716,0.0,1.2651049,20.0,0.0026204144,8.0,-0.20109075
2022-03-09 00:00:00+00,LONG,1473,0.0,1.5886163,3.0,0.010810811,6.0,-0.120949976
2022-03-10 00:00:00+00,LONG,1799,0.0,2.2951021,4.0,0.0065488345,7.0,-0.12231765
2022-03-11 00:00:00+00,LONG,4169,0.0,2.3902273,4.0,0.008142494,11.0,-0.08299022
2022-03-11 00:00:00+00,LONG,622,0.0,1.806169,9.0,7.159477E-4,8.0,-0.20449913
2022-03-11 00:00:00+00,LONG,2760,0.16171215502698252,1.3134902,5.0,-0.005548671,10.0,-0.29284436
2022-03-11 00:00:00+00,LONG,2764,0.0,1.9708791,3.0,0.0028103045,9.0,-0.1160372
2022-03-11 00:00:00+00,LONG,3098,0.0,1.4690689,2.0,-0.0035704218,8.0,-0.14492375
2022-03-11 00:00:00+00,LONG,3309,0.0,1.5183429,4.0,-0.0029438823,9.0,-0.103232734
2022-03-11 00:00:00+00,LONG,1690,0.0,1.1110253,7.0,-0.008123096,12.0,-0.21061476
2022-03-11 00:00:00+00,LONG,1780,0.07503695685547979,1.1437389,5.0,-0.007707129,11.0,-0.10832664
2022-03-11 00:00:00+00,LONG,4020,0.0,1.2012957,7.0,-0.0069752694,10.0,-0.1894407
2022-03-14 00:00:00+00,LONG,4169,0.0,1.169059,5.0,0.0077982843,12.0,-0.1018433
2022-03-14 00:00:00+00,LONG,1552,0.4661796525863307,1.313877,4.0,0.0093359165,8.0,-0.14184889
2022-04-18 00:00:00+00,LONG,2370,0.3405902984027605,1.2244925,8.0,0.010022779,10.0,-0.1553541
2022-05-02 00:00:00+00,LONG,1184,0.0,1.116541,4.0,-0.0077876104,3.0,-0.13164122
2022-05-09 00:00:00+00,LONG,858,0.3617151166588968,1.8268827,2.0,0.0016443208,7.0,-0.12698524
2022-05-10 00:00:00+00,LONG,858,0.3316026983745168,1.6511184,3.0,-0.0047298977,8.0,-0.11978241
2022-05-11 00:00:00+00,LONG,433,0.0,2.570076,2.0,-0.013623978,8.0,-0.20277731
2022-05-11 00:00:00+00,LONG,523,0.0,2.64878,5.0,-0.010657734,10.0,-0.20735873
2022-05-12 00:00:00+00,LONG,523,0.0,1.8978915,6.0,-0.0034353528,11.0,-0.22003478
2022-05-12 00:00:00+00,LONG,604,0.0,2.0915182,2.0,0.0031397175,9.0,-0.2522342
2022-05-12 00:00:00+00,LONG,3273,0.30313906640988997,1.8316361,2.0,-0.0056852186,8.0,-0.08368228
2022-05-12 00:00:00+00,LONG,3804,0.0,1.7469019,2.0,-0.00856258,8.0,-0.09419836
2022-05-24 00:00:00+00,LONG,2778,0.0,1.2719073,4.0,-0.002477773,12.0,-0.10578652
2022-05-24 00:00:00+00,LONG,3283,0.0,1.2618542,4.0,-0.0027519779,9.0,-0.1770681
2022-06-09 00:00:00+00,LONG,663,0.2866689002370213,1.5275476,8.0,-0.0021658416,12.0,-0.1540158
2022-07-06 00:00:00+00,LONG,401,0.7174986614560395,1.7393774,10.0,0.010820267,11.0,-0.18125495
2022-07-06 00:00:00+00,LONG,1668,0.8431372549019608,1.226288,7.0,0.002793296,12.0,-0.17419232
2022-07-14 00:00:00+00,LONG,1074,0.0,1.4818243,2.0,-0.005589194,6.0,-0.21485773
2022-08-22 00:00:00+00,LONG,773,0.0,1.4180801,4.0,0.005129959,12.0,-0.1248066
2022-09-28 00:00:00+00,LONG,76,0.0,1.2535251,6.0,-0.0074836295,7.0,-0.21360268
2022-09-28 00:00:00+00,LONG,2815,0.8928571428571429,1.9372215,6.0,0.0069551775,5.0,-0.14733009
2022-09-28 00:00:00+00,LONG,3286,0.9649122807017544,1.2936827,5.0,-0.006635551,8.0,-0.1377577
2022-09-28 00:00:00+00,LONG,1799,0.0,1.2431471,2.0,-0.0077028004,3.0,-0.14108433
2022-09-29 00:00:00+00,LONG,643,0.7251379760702987,1.2625136,7.0,-0.009291762,8.0,-0.22152539
2022-09-29 00:00:00+00,LONG,845,0.9259259259259259,1.156284,5.0,-0.011833462,10.0,-0.13653563
2022-09-29 00:00:00+00,LONG,3286,0.9473684210526316,1.4718628,6.0,-0.0042827777,9.0,-0.14986296
2022-09-29 00:00:00+00,LONG,1471,0.6980461610666544,1.3116047,3.0,-0.008117186,6.0,-0.09040223
2022-09-29 00:00:00+00,LONG,4000,0.9433962264150944,1.5148983,3.0,-0.0032530904,10.0,-0.15314151
2022-09-30 00:00:00+00,LONG,3790,0.13213012593455867,1.1310711,2.0,0.009874477,4.0,-0.21214902
2022-10-11 00:00:00+00,LONG,2514,0.2357706931030133,1.367202,9.0,6.361323E-4,12.0,-0.09929035
2022-10-11 00:00:00+00,LONG,984,0.0,1.5318824,10.0,0.0076976907,12.0,-0.12655097
2022-10-11 00:00:00+00,LONG,1012,0.1683701192657037,1.284312,9.0,-0.0029182262,11.0,-0.078515
2022-10-11 00:00:00+00,LONG,1069,0.0,1.5491387,6.0,0.0084376475,11.0,-0.07573496
2022-10-11 00:00:00+00,LONG,1585,0.3046452073646476,1.4655542,11.0,0.004853512,12.0,-0.07443916
2022-10-11 00:00:00+00,LONG,3790,0.4161344992579814,1.5236065,9.0,0.0073428177,11.0,-0.13846901
2022-10-11 00:00:00+00,LONG,1826,0.7777777777777778,1.566215,11.0,0.009169884,12.0,-0.14761902
2022-10-14 00:00:00+00,LONG,2703,0.0,1.2158056,2.0,-0.0019455253,11.0,-0.098540224
2022-10-14 00:00:00+00,LONG,1411,0.0,1.413001,8.0,0.0019390582,12.0,-0.17530373
2022-10-14 00:00:00+00,LONG,1816,0.6787894076745855,1.4421854,7.0,0.0025139665,12.0,-0.19145328
2022-10-14 00:00:00+00,LONG,1897,0.0,1.1218249,3.0,-0.0037968676,11.0,-0.113689676
2022-12-19 00:00:00+00,LONG,1004,0.0,1.7172866,2.0,-5.608525E-4,6.0,-0.2208115
2022-12-19 00:00:00+00,LONG,1198,0.2182182972112201,1.96661,3.0,0.0054764515,8.0,-0.14456725
2022-12-19 00:00:00+00,LONG,3573,0.0,1.4186524,6.0,-0.007792208,10.0,-0.1868782
2022-12-20 00:00:00+00,LONG,1004,0.0,1.8507731,3.0,-0.0016304348,7.0,-0.19607376
2022-12-20 00:00:00+00,LONG,1198,0.0,2.0093923,4.0,0.0021276595,9.0,-0.12192414
2022-12-20 00:00:00+00,LONG,3573,0.0,1.3749784,7.0,-0.012903226,11.0,-0.18614455
2022-12-21 00:00:00+00,LONG,4237,0.0,1.9642377,6.0,6.3104753E-4,12.0,-0.14238541
2022-12-21 00:00:00+00,LONG,2514,0.18859173856152223,1.9393336,3.0,3.092146E-4,7.0,-0.07978733
2022-12-21 00:00:00+00,LONG,759,0.0,1.6372875,9.0,-0.0035940965,12.0,-0.21147376
2022-12-21 00:00:00+00,LONG,836,0.0,1.8440752,9.0,-9.2180056E-4,12.0,-0.15485813
2022-12-21 00:00:00+00,LONG,1447,0.85,1.196465,4.0,-0.009290802,9.0,-0.1694951
2022-12-21 00:00:00+00,LONG,3613,0.0,1.8407849,6.0,-9.6432015E-4,11.0,-0.20282362
2022-12-21 00:00:00+00,LONG,4020,0.4431255428973942,2.6173973,10.0,0.009071765,12.0,-0.11729233
2022-12-22 00:00:00+00,LONG,4187,0.15401327786805627,1.2154368,2.0,0.004172989,8.0,-0.10682723
2022-12-22 00:00:00+00,LONG,1447,0.0,1.3636447,5.0,0.0062637017,10.0,-0.16595855
2022-12-28 00:00:00+00,LONG,937,0.0,1.2590268,3.0,0.009530069,12.0,-0.15985176
2022-12-28 00:00:00+00,LONG,988,0.9318181818181819,1.2791293,3.0,0.0098110465,8.0,-0.15458146
2022-12-29 00:00:00+00,LONG,2690,0.0,1.357744,7.0,0.010253906,12.0,-0.1699606
2022-12-29 00:00:00+00,LONG,1745,0.0,1.3308759,5.0,0.01,10.0,-0.12717883
2023-01-03 00:00:00+00,LONG,2067,0.9387755102040817,1.2052267,7.0,0.007751938,11.0,-0.27099922
2023-01-03 00:00:00+00,LONG,2142,0.8461538461538461,1.2342508,4.0,0.007978723,9.0,-0.19278769
2023-01-03 00:00:00+00,LONG,2226,0.24529304514988842,1.3607594,3.0,0.008967224,10.0,-0.12792666
2023-01-03 00:00:00+00,LONG,555,0.0,1.261918,5.0,0.008194906,12.0,-0.11970092
2023-01-03 00:00:00+00,LONG,1694,0.88,1.4853015,8.0,0.009940358,12.0,-0.13386382
2023-02-09 00:00:00+00,LONG,4201,0.0,1.5804445,13.0,0.0012272255,12.0,-0.11508676
2023-03-09 00:00:00+00,LONG,3760,0.0,1.9235289,4.0,0.008127563,12.0,-0.08931606
2023-03-10 00:00:00+00,LONG,1144,0.7954545454545454,1.6144692,9.0,-0.015093844,11.0,-0.22985911
2023-03-13 00:00:00+00,LONG,1848,0.0,1.6735158,2.0,-0.012729124,10.0,-0.14856277
2023-03-14 00:00:00+00,LONG,4128,0.9615384615384616,1.2543933,8.0,-0.008259959,9.0,-0.07360716
2023-03-14 00:00:00+00,LONG,2106,0.6799999999999999,1.8206215,2.0,0.0079794815,9.0,-0.1253097
2023-03-14 00:00:00+00,LONG,1848,0.0,1.5962813,3.0,0.001545396,11.0,-0.14682238
2023-03-15 00:00:00+00,LONG,3153,0.0,2.92402,5.0,-0.013897764,11.0,-0.1287499
2023-03-16 00:00:00+00,LONG,2106,0.6,1.4945911,4.0,-5.625879E-4,11.0,-0.114489906
2023-03-16 00:00:00+00,LONG,2213,0.0,1.6406049,6.0,0.002030457,8.0,-0.16300966
2023-03-16 00:00:00+00,LONG,411,0.0,2.071908,3.0,0.009689922,11.0,-0.08110287
2023-03-16 00:00:00+00,LONG,429,0.4269918810906277,1.9878261,4.0,0.008196721,12.0,-0.22625224
2023-03-16 00:00:00+00,LONG,1074,0.9,1.8986896,3.0,0.0066137565,9.0,-0.15246186
2023-03-16 00:00:00+00,LONG,1715,0.9655172413793104,2.064155,5.0,0.0095522385,12.0,-0.08480136
2023-03-16 00:00:00+00,LONG,2006,0.0,1.1974539,3.0,-0.005839416,8.0,-0.1402006
2023-03-17 00:00:00+00,LONG,2213,0.0,1.3688594,7.0,0.008251676,9.0,-0.17308208
2023-03-17 00:00:00+00,LONG,562,0.26721805512738506,1.366681,3.0,0.008205344,11.0,-0.17085117
2023-03-17 00:00:00+00,LONG,3114,0.8666666666666667,1.1119434,6.0,0.002787633,12.0,-0.16696273
2023-03-17 00:00:00+00,LONG,3943,0.9642857142857143,1.2527974,4.0,0.0057832887,11.0,-0.07797878
2023-03-23 00:00:00+00,LONG,2340,0.47799240719289093,2.006914,5.0,0.00823142,8.0,-0.18594563
2023-03-23 00:00:00+00,LONG,2431,0.616893312006886,1.2807989,5.0,0.0,7.0,-0.20071143
2023-03-23 00:00:00+00,LONG,419,0.22466942050491004,1.309045,2.0,3.2020494E-4,6.0,-0.14755061
2023-03-23 00:00:00+00,LONG,1381,0.48471292299541086,2.0537922,8.0,0.008762846,8.0,-0.20599487
2023-03-28 00:00:00+00,LONG,406,0.0,1.2700557,2.0,0.0042881896,9.0,-0.09152739
2023-03-28 00:00:00+00,LONG,652,0.14595310667727612,1.1700325,9.0,0.0033281562,11.0,-0.2028237
2023-03-28 00:00:00+00,LONG,2912,0.0,1.6077493,7.0,0.007529412,11.0,-0.16329017
2023-03-28 00:00:00+00,LONG,1198,0.0,1.3330033,18.0,0.004892368,10.0,-0.18017176
2023-03-28 00:00:00+00,LONG,3487,0.47007130755151527,1.3455228,7.0,0.0050125313,9.0,-0.15565263
2023-03-28 00:00:00+00,LONG,1719,0.9574468085106383,1.6270396,8.0,0.007714561,10.0,-0.16317485
2023-05-04 00:00:00+00,LONG,1423,0.6367045152043277,1.4492373,10.0,-0.0070422534,10.0,-0.14452481
2023-05-08 00:00:00+00,LONG,3174,0.0,1.2584577,3.0,0.007777778,9.0,-0.28054222
2023-05-12 00:00:00+00,LONG,2085,0.0,1.6617774,6.0,0.00797227,12.0,-0.19477725
2023-05-12 00:00:00+00,LONG,224,0.8125,1.3732842,5.0,0.0047108275,8.0,-0.24030668
2023-05-16 00:00:00+00,LONG,3825,0.2931215141946274,1.5760349,2.0,0.007783695,5.0,-0.27830675
2023-05-31 00:00:00+00,LONG,901,0.17293173991594055,1.1529988,6.0,-0.010948905,11.0,-0.15392226
2023-08-09 00:00:00+00,LONG,610,0.9743589743589743,2.5865388,5.0,0.008692216,8.0,-0.07662395
2023-08-10 00:00:00+00,LONG,610,0.4753917891577407,1.381388,6.0,-3.9308175E-4,9.0,-0.07990843
2023-08-11 00:00:00+00,LONG,610,0.9230769230769231,2.3795233,7.0,0.0061119874,10.0,-0.07704828
2023-08-14 00:00:00+00,LONG,2462,0.0,1.3167126,20.0,-0.0090162065,5.0,-0.09184866
2023-08-17 00:00:00+00,LONG,167,0.0,2.6746042,5.0,-0.006161163,11.0,-0.12966707
2023-08-18 00:00:00+00,LONG,2543,1.0,2.196608,3.0,-0.01411171,11.0,-0.11758752
2023-08-18 00:00:00+00,LONG,1586,1.0,2.7394814,4.0,-0.010468242,9.0,-0.1270037
2023-08-22 00:00:00+00,LONG,4247,0.8298793891155696,2.2032568,3.0,-0.0056758462,8.0,-0.14016387
2023-08-22 00:00:00+00,LONG,234,0.0,2.9081137,6.0,-0.0017875211,12.0,-0.19499601
2023-08-22 00:00:00+00,LONG,3694,0.1715519635521195,2.764943,3.0,-0.0025773195,11.0,-0.09595794
2023-08-22 00:00:00+00,LONG,1865,0.0,1.799226,3.0,-0.007904672,9.0,-0.13866591
2023-08-22 00:00:00+00,LONG,2032,0.9285714285714286,2.4021273,5.0,-0.004578782,12.0,-0.1144079
2023-09-06 00:00:00+00,LONG,39,0.6,1.1237426,5.0,0.009108911,9.0,-0.0803462
2023-09-06 00:00:00+00,LONG,2352,0.0,1.1400864,2.0,0.009361702,10.0,-0.123197205
2023-09-13 00:00:00+00,LONG,3903,0.48919244487438573,2.281884,2.0,0.0060804295,8.0,-0.09829335
2023-10-02 00:00:00+00,LONG,1300,0.0,1.4118301,4.0,0.004367934,7.0,-0.14213279
2023-10-03 00:00:00+00,LONG,4124,0.4149226887127292,1.423613,2.0,-0.0035347044,8.0,-0.10451082
2023-10-04 00:00:00+00,LONG,1300,0.0,2.693282,6.0,0.001009846,9.0,-0.12991297
2023-10-06 00:00:00+00,LONG,2979,1.0,1.3795819,16.0,-0.012134924,11.0,-0.108991936
2023-10-20 00:00:00+00,LONG,610,0.8611111111111112,2.5227692,3.0,0.010702746,10.0,-0.107624955
2023-10-23 00:00:00+00,LONG,610,0.8333333333333334,2.70523,4.0,5.988024E-4,11.0,-0.10667394
2023-10-24 00:00:00+00,LONG,4192,0.0,2.9900322,16.0,-0.0026007802,8.0,-0.25528416
