time,side,ticker_id,mv_up_composite_labels,price_eps_diff_pct_df082,dist_lower_bb_50_2.0_df055
2013-10-07 00:00:00+00,LONG,2276,0.38524248095833197,73.84,-0.03328477
2013-10-07 00:00:00+00,LONG,2462,0.17527899340649372,45.26,-0.017251164
2013-10-07 00:00:00+00,LONG,2497,1.0,104.97,-0.024136135
2013-10-07 00:00:00+00,LONG,1848,0.6838749298183016,84.42,-0.024059227
2013-10-08 00:00:00+00,LONG,4140,0.0,42.36,-0.033350185
2013-10-08 00:00:00+00,LONG,2462,0.19338311709213094,47.13,-0.022595838
2013-10-08 00:00:00+00,LONG,1631,0.0,31.92,-0.038020972
2013-10-08 00:00:00+00,LONG,1848,0.743004498261485,84.41,-0.015922336
2013-10-09 00:00:00+00,LONG,4140,0.0,41.9,-0.03609412
2013-10-09 00:00:00+00,LONG,2462,0.1754906651178112,46.19,-0.020408064
2013-10-09 00:00:00+00,LONG,594,0.0,86.15,-0.03406156
2013-10-09 00:00:00+00,LONG,617,0.0,109.14,-0.012764492
2013-10-09 00:00:00+00,LONG,3513,1.0,85.09,-0.025354534
2013-10-09 00:00:00+00,LONG,1631,1.0,29.77,-0.031466532
2013-10-09 00:00:00+00,LONG,1840,0.5864244013466692,75.49,-0.017826298
2013-10-09 00:00:00+00,LONG,1848,0.6078467910193331,85.98,-0.032279328
2013-10-10 00:00:00+00,LONG,617,0.0,110.68,-0.032629672
2013-10-11 00:00:00+00,LONG,617,0.0,107.52,-0.026994089
2013-10-14 00:00:00+00,LONG,617,0.0,108.68,-0.034923878
2013-10-14 00:00:00+00,LONG,1699,1.0,76.46,0.010074778
2013-10-15 00:00:00+00,LONG,617,0.0,105.99,-0.022698363
2013-10-15 00:00:00+00,LONG,1699,0.9714285714285714,77.15,0.008176133
2013-10-15 00:00:00+00,LONG,1840,0.5496549917075167,74.67,-0.03735535
2013-10-16 00:00:00+00,LONG,617,0.0,104.83,-0.029420715
2013-10-16 00:00:00+00,LONG,1699,0.9428571428571428,76.73,-0.01960075
2013-10-17 00:00:00+00,LONG,1699,0.9142857142857143,97.05,-0.030744852
2013-10-25 00:00:00+00,LONG,1699,0.7428571428571429,71.76,-0.037517596
2013-10-29 00:00:00+00,LONG,1699,0.6857142857142857,58.67,-0.037543163
2013-10-30 00:00:00+00,LONG,3287,0.0,19.6,-0.03614924
2013-10-31 00:00:00+00,LONG,594,0.0,68.17,-0.025325283
2013-11-01 00:00:00+00,LONG,1306,0.3778854993557426,98.75,0.02974119
2013-11-01 00:00:00+00,LONG,1699,0.6000000000000001,92.13,-0.036285512
2013-11-04 00:00:00+00,LONG,3310,0.0,82.89,-0.0050271577
2013-11-04 00:00:00+00,LONG,1306,0.3820487578470206,95.27,0.026285173
2013-11-05 00:00:00+00,LONG,1306,0.37816991404524497,104.69,0.005827254
2013-11-06 00:00:00+00,LONG,1306,0.37914162003467483,100.8,0.016724132
2013-11-06 00:00:00+00,LONG,4031,0.2946187122857855,29.81,-0.0033786157
2013-11-07 00:00:00+00,LONG,2352,0.0,31.66,-0.03735435
2013-11-07 00:00:00+00,LONG,984,0.1285034958963613,104.71,0.031869363
2013-11-07 00:00:00+00,LONG,1300,1.0,57.78,0.023403697
2013-11-07 00:00:00+00,LONG,1306,0.32678800573682915,108.98,-0.012865
2013-11-07 00:00:00+00,LONG,4031,0.31941775418988555,30.27,0.0070177885
2013-11-08 00:00:00+00,LONG,2352,0.29669030755236886,29.5,-0.030260073
2013-11-08 00:00:00+00,LONG,984,0.09768085284233607,93.88,-0.0014719937
2013-11-08 00:00:00+00,LONG,1300,0.48984345648391475,49.3,-0.0068410635
2013-11-08 00:00:00+00,LONG,4031,0.2143557662484526,29.12,-0.012198788
2013-11-11 00:00:00+00,LONG,2352,0.3391771335348723,31.15,-0.03603183
2013-11-11 00:00:00+00,LONG,984,0.0,99.68,-0.0037798819
2013-11-11 00:00:00+00,LONG,1300,0.4667264285748904,53.99,-0.0080023585
2013-11-11 00:00:00+00,LONG,4031,0.15375914594172446,28.79,-0.0094122505
2013-11-12 00:00:00+00,LONG,2352,0.29282739578050887,30.85,-0.030712016
2013-11-12 00:00:00+00,LONG,984,0.0,97.46,-0.006316177
2013-11-12 00:00:00+00,LONG,1300,0.37783414285643824,54.56,-0.024247354
2013-11-12 00:00:00+00,LONG,4031,0.07950308654257807,29.13,-0.018147059
2013-11-13 00:00:00+00,LONG,984,0.0,102.03,-0.019665483
2013-11-13 00:00:00+00,LONG,1300,0.30437343970991326,57.0,-0.028818619
2013-11-13 00:00:00+00,LONG,4031,0.003994854479125073,29.97,-0.027195252
2013-11-14 00:00:00+00,LONG,984,0.0,94.97,-0.0031797308
2013-11-14 00:00:00+00,LONG,1300,0.31358145545298965,55.5,-0.033359773
2013-11-14 00:00:00+00,LONG,4031,0.0,29.95,-0.030554796
2013-11-15 00:00:00+00,LONG,984,0.1589082241258496,95.91,-0.012241696
2013-11-15 00:00:00+00,LONG,1300,0.5765130349437098,55.25,-0.031736188
2013-11-18 00:00:00+00,LONG,984,0.6956521739130435,94.1,-0.0026093815
2013-11-18 00:00:00+00,LONG,1300,0.551399604964111,54.03,-0.0204057
2013-11-18 00:00:00+00,LONG,4031,0.0,28.88,-0.024127256
2013-11-18 00:00:00+00,LONG,2013,0.0,38.27,-0.029686226
2013-11-19 00:00:00+00,LONG,984,0.0,95.95,-0.013130322
2013-11-19 00:00:00+00,LONG,1300,0.5846181942275985,54.49,-0.021921983
2013-11-19 00:00:00+00,LONG,4031,0.0,29.94,-0.023293959
2013-11-19 00:00:00+00,LONG,2013,0.0,31.5,-0.019943686
2013-11-20 00:00:00+00,LONG,2835,1.0,111.24,-0.009407483
2013-11-20 00:00:00+00,LONG,3198,0.0,115.86,-0.026092518
2013-11-20 00:00:00+00,LONG,1300,0.34505489788266885,54.59,-0.034172945
2013-11-20 00:00:00+00,LONG,4031,0.0,28.25,-0.01657638
2013-11-20 00:00:00+00,LONG,2013,0.0,36.78,-0.021302205
2013-11-21 00:00:00+00,LONG,2088,0.33780396305431626,103.25,0.004944784
2013-11-21 00:00:00+00,LONG,2835,0.9642857142857143,100.78,-0.026903236
2013-11-21 00:00:00+00,LONG,3198,0.016393641520878268,115.06,-0.035567123
2013-11-21 00:00:00+00,LONG,4031,0.0,28.81,-0.028554037
2013-11-21 00:00:00+00,LONG,2013,0.0,38.85,-0.030614054
2013-11-22 00:00:00+00,LONG,2088,0.32701869923241184,103.55,0.0020944637
2013-11-22 00:00:00+00,LONG,2835,0.9285714285714286,112.68,-0.023698205
2013-11-22 00:00:00+00,LONG,2877,0.7757666984311322,20.81,-0.022678174
2013-11-22 00:00:00+00,LONG,3198,0.011826800335940107,114.68,-0.02844215
2013-11-22 00:00:00+00,LONG,2013,0.0,36.12,-0.027925028
2013-11-25 00:00:00+00,LONG,2088,0.2873533628181651,104.64,-0.0058173533
2013-11-25 00:00:00+00,LONG,2877,0.4959243511297192,26.94,-0.02651243
2013-11-25 00:00:00+00,LONG,3198,0.00616856910550937,114.59,-0.026422389
2013-11-25 00:00:00+00,LONG,2013,0.7017543859649122,34.23,-0.019298363
2013-11-26 00:00:00+00,LONG,2088,0.3050269515908568,104.53,-0.008496082
2013-11-26 00:00:00+00,LONG,2352,0.27755393891743474,28.0,-0.030680789
2013-11-26 00:00:00+00,LONG,3198,0.0,113.62,-0.02171702
2013-11-26 00:00:00+00,LONG,2013,0.0,34.34,-0.026958818
2013-11-27 00:00:00+00,LONG,2088,0.2632039249920921,104.95,-0.023742912
2013-11-27 00:00:00+00,LONG,2013,0.0,34.0,-0.026850829
2013-11-29 00:00:00+00,LONG,2088,0.13965609498536738,107.23,-0.0284194
2013-11-29 00:00:00+00,LONG,2352,0.29107647269777787,27.91,-0.031713948
2013-11-29 00:00:00+00,LONG,1300,0.5162678041658457,53.24,-0.034817263
2013-11-29 00:00:00+00,LONG,2013,0.0,34.82,-0.032057993
2013-12-02 00:00:00+00,LONG,2088,0.18811871427556748,108.02,-0.03511075
2013-12-02 00:00:00+00,LONG,2352,0.3637877989171055,27.37,-0.028774917
2013-12-02 00:00:00+00,LONG,2925,0.44194386253457896,53.6,-0.015485985
2013-12-02 00:00:00+00,LONG,1300,0.2888295367899853,52.66,-0.029140502
2013-12-02 00:00:00+00,LONG,2013,0.631578947368421,34.56,-0.023107061
2013-12-03 00:00:00+00,LONG,4250,0.0,55.32,-0.01239973
2013-12-03 00:00:00+00,LONG,2925,0.4200891745573151,54.5,-0.019461708
2013-12-03 00:00:00+00,LONG,1300,0.5317495393626102,50.73,-0.015489165
2013-12-03 00:00:00+00,LONG,2013,0.6140350877192983,33.21,-0.01366614
2013-12-04 00:00:00+00,LONG,4250,0.0,57.49,-0.01679197
2013-12-04 00:00:00+00,LONG,2925,0.41278881228023945,54.8,-0.013403271
2013-12-04 00:00:00+00,LONG,2936,1.0,22.98,-0.018985922
2013-12-04 00:00:00+00,LONG,1262,1.0,25.94,-0.010896593
2013-12-04 00:00:00+00,LONG,1300,0.2901413973467182,52.24,-0.018479144
2013-12-04 00:00:00+00,LONG,1306,0.0,99.44,-0.02816107
2013-12-04 00:00:00+00,LONG,2013,0.5964912280701755,33.25,-0.0056919567
2013-12-05 00:00:00+00,LONG,2088,0.1618614170296535,106.32,-0.031497404
2013-12-05 00:00:00+00,LONG,4250,0.0,59.3,-0.023506928
2013-12-05 00:00:00+00,LONG,2925,0.88,53.28,-0.0069398475
2013-12-05 00:00:00+00,LONG,2936,0.6440771175472825,23.14,-0.02087497
2013-12-05 00:00:00+00,LONG,1262,0.9327159107745849,27.13,-0.023734754
2013-12-05 00:00:00+00,LONG,1288,0.5945945945945945,96.47,-0.031099148
2013-12-05 00:00:00+00,LONG,1306,0.5056614939470493,98.5,-0.028215725
2013-12-05 00:00:00+00,LONG,2013,1.0,33.57,-0.0058932216
2013-12-06 00:00:00+00,LONG,2088,0.16506234458912525,102.99,-0.031430267
2013-12-06 00:00:00+00,LONG,4250,0.0,41.56,-0.02681433
2013-12-06 00:00:00+00,LONG,2925,0.4074093267823761,53.72,-0.013542028
2013-12-06 00:00:00+00,LONG,1262,0.8669479223049749,27.86,-0.03313659
2013-12-06 00:00:00+00,LONG,2013,0.9666666666666667,18.78,-0.010622946
2013-12-09 00:00:00+00,LONG,4250,0.0,43.32,-0.03268932
2013-12-09 00:00:00+00,LONG,2925,0.8,52.77,-0.009014853
2013-12-09 00:00:00+00,LONG,1262,0.8364106862710025,27.81,-0.03396771
2013-12-09 00:00:00+00,LONG,2013,0.9333333333333333,21.48,-0.027511217
2013-12-10 00:00:00+00,LONG,2088,0.14913487240985576,102.98,-0.036554232
2013-12-10 00:00:00+00,LONG,4250,0.0,39.61,-0.019490061
2013-12-10 00:00:00+00,LONG,2925,0.34426301617946004,53.21,-0.017405262
2013-12-10 00:00:00+00,LONG,1262,0.8888888888888888,27.11,-0.034144543
2013-12-10 00:00:00+00,LONG,1288,0.5135135135135135,96.2,-0.037324745
2013-12-11 00:00:00+00,LONG,4250,0.0,40.75,-0.011832306
2013-12-11 00:00:00+00,LONG,610,1.0,72.09,0.0097266175
2013-12-11 00:00:00+00,LONG,2925,0.72,54.04,-0.011193815
2013-12-11 00:00:00+00,LONG,2936,0.5583442558498571,24.45,-0.028374525
2013-12-11 00:00:00+00,LONG,1262,0.8611111111111112,27.46,-0.024612049
2013-12-11 00:00:00+00,LONG,1288,0.4864864864864864,96.41,-0.02610279
2013-12-11 00:00:00+00,LONG,4070,0.765000932469551,23.21,0.011799313
2013-12-12 00:00:00+00,LONG,2139,0.0,28.47,0.010267696
2013-12-12 00:00:00+00,LONG,4250,0.0,43.27,-0.015439317
2013-12-12 00:00:00+00,LONG,594,0.0,61.13,0.0032468757
2013-12-12 00:00:00+00,LONG,610,0.972972972972973,79.4,-0.018105315
2013-12-12 00:00:00+00,LONG,2925,0.30106495707619796,53.88,-0.01351922
2013-12-12 00:00:00+00,LONG,2936,0.0,24.29,-0.026987381
2013-12-12 00:00:00+00,LONG,1262,0.8333333333333334,27.77,-0.030100893
2013-12-12 00:00:00+00,LONG,1288,0.45945945945945943,95.65,-0.025326679
2013-12-12 00:00:00+00,LONG,3586,0.0,28.14,-0.032712974
2013-12-12 00:00:00+00,LONG,4013,0.6354570544563987,18.75,-0.03048164
2013-12-12 00:00:00+00,LONG,4070,0.7081121983252489,26.08,0.0012946827
2013-12-13 00:00:00+00,LONG,2139,0.0,27.89,0.0072096125
2013-12-13 00:00:00+00,LONG,4250,0.0,45.83,-0.028661948
2013-12-13 00:00:00+00,LONG,2462,0.0,89.19,-0.03318265
2013-12-13 00:00:00+00,LONG,594,0.0,59.37,0.008385178
2013-12-13 00:00:00+00,LONG,610,0.9310344827586207,78.83,-0.011664703
2013-12-13 00:00:00+00,LONG,2925,0.64,53.66,-0.015470793
2013-12-13 00:00:00+00,LONG,2936,0.5075939750764761,24.37,-0.028382234
2013-12-13 00:00:00+00,LONG,1262,0.8055555555555556,28.01,-0.034316417
2013-12-13 00:00:00+00,LONG,1288,0.43243243243243246,96.34,-0.031305
2013-12-13 00:00:00+00,LONG,1910,0.9583333333333334,32.96,-0.03736871
2013-12-13 00:00:00+00,LONG,4013,0.5741601085850243,19.09,-0.034496468
2013-12-13 00:00:00+00,LONG,4070,0.6319491144071752,26.7,-0.0017336544
2013-12-16 00:00:00+00,LONG,2139,0.0,26.43,0.0064400127
2013-12-16 00:00:00+00,LONG,2462,0.0,87.85,-0.02971617
2013-12-16 00:00:00+00,LONG,594,0.0,57.77,0.0045654518
2013-12-16 00:00:00+00,LONG,610,0.896551724137931,79.63,-0.014094712
2013-12-16 00:00:00+00,LONG,641,0.7663611527558283,35.95,-0.021937089
2013-12-16 00:00:00+00,LONG,2925,0.6,54.6,-0.029316777
2013-12-16 00:00:00+00,LONG,1288,0.4054054054054054,94.65,-0.029410306
2013-12-16 00:00:00+00,LONG,4070,0.5718076537323546,28.07,-0.010673041
2013-12-17 00:00:00+00,LONG,2139,0.0,28.94,-0.018097797
2013-12-17 00:00:00+00,LONG,4250,0.0,47.55,-0.030825796
2013-12-17 00:00:00+00,LONG,594,0.0,56.73,0.005830407
2013-12-17 00:00:00+00,LONG,610,0.4868769841606415,81.38,-0.018670948
2013-12-17 00:00:00+00,LONG,3198,0.5344242431298829,108.02,-0.017930023
2013-12-17 00:00:00+00,LONG,1262,0.75,27.05,-0.034731593
2013-12-17 00:00:00+00,LONG,1288,0.3783783783783783,94.73,-0.031211762
2013-12-17 00:00:00+00,LONG,3470,0.5616770691880671,26.42,-0.026801862
2013-12-17 00:00:00+00,LONG,3586,0.0,31.34,-0.033098865
2013-12-17 00:00:00+00,LONG,4070,0.27968211906867774,28.04,-0.006776077
2013-12-18 00:00:00+00,LONG,594,0.0,55.92,-0.0046712114
2013-12-18 00:00:00+00,LONG,610,0.8275862068965517,80.24,-0.02710864
2013-12-18 00:00:00+00,LONG,1288,0.3513513513513513,94.44,-0.03491633
2013-12-18 00:00:00+00,LONG,1300,0.36363636363636365,50.66,-0.029868545
2013-12-18 00:00:00+00,LONG,1715,0.6050842535833072,31.23,-0.02879358
2013-12-18 00:00:00+00,LONG,4070,0.1714638457194399,29.67,-0.035789184
2013-12-19 00:00:00+00,LONG,594,0.0,58.87,-0.019402118
2013-12-19 00:00:00+00,LONG,610,0.7931034482758621,79.83,-0.03459468
2013-12-19 00:00:00+00,LONG,3198,0.7926941165269106,110.76,-0.029165965
2013-12-19 00:00:00+00,LONG,1715,0.5599699167357857,30.62,-0.029495945
2013-12-19 00:00:00+00,LONG,4013,0.48850288110558404,19.45,-0.021545
2013-12-20 00:00:00+00,LONG,594,0.0,58.26,-0.027240071
2013-12-20 00:00:00+00,LONG,3198,0.6448641893629002,109.14,-0.036236826
2013-12-20 00:00:00+00,LONG,1288,0.29729729729729726,93.19,-0.03713846
2013-12-20 00:00:00+00,LONG,1715,0.5318155030574193,34.9,-0.02274463
2013-12-20 00:00:00+00,LONG,4013,0.5128654195670859,18.39,-0.022595799
2013-12-23 00:00:00+00,LONG,1715,0.5052981383635181,33.55,-0.023665927
2013-12-23 00:00:00+00,LONG,4013,0.4871516983718711,18.07,-0.024130566
2013-12-23 00:00:00+00,LONG,4073,0.0,40.04,-0.026996896
2013-12-24 00:00:00+00,LONG,1715,0.45693210611706003,34.83,-0.029385133
2013-12-24 00:00:00+00,LONG,4073,0.9047619047619048,40.47,-0.02711945
2013-12-26 00:00:00+00,LONG,1715,0.0,35.44,-0.033734478
2013-12-26 00:00:00+00,LONG,4073,0.0,40.23,-0.026314806
2013-12-27 00:00:00+00,LONG,641,0.5169792663233025,35.64,-0.03713263
2013-12-27 00:00:00+00,LONG,4013,0.4301825685257494,18.75,-0.028746426
2013-12-27 00:00:00+00,LONG,4073,0.8095238095238095,39.3,-0.022215376
2013-12-30 00:00:00+00,LONG,4013,0.4189055881291074,18.84,-0.027014026
2013-12-30 00:00:00+00,LONG,4073,0.7619047619047619,40.87,-0.030071976
2013-12-31 00:00:00+00,LONG,2410,0.0,20.9,-0.022599854
2013-12-31 00:00:00+00,LONG,641,0.4786649450821749,31.95,-0.034903135
2013-12-31 00:00:00+00,LONG,3430,0.64,35.74,-0.037841193
2013-12-31 00:00:00+00,LONG,4073,0.0,69.41,-0.023817802
2014-01-02 00:00:00+00,LONG,2352,0.10758877572405451,31.21,-0.034775566
2014-01-02 00:00:00+00,LONG,2410,0.0,20.41,-0.019179879
2014-01-02 00:00:00+00,LONG,394,0.0,76.5,-0.022282578
2014-01-02 00:00:00+00,LONG,641,0.42964733996638244,36.42,-0.035214715
2014-01-02 00:00:00+00,LONG,3430,0.3526408513825376,37.69,-0.031841647
2014-01-02 00:00:00+00,LONG,3641,0.2715511154743077,45.78,-0.034549896
2014-01-02 00:00:00+00,LONG,1715,0.0,65.38,-0.035345368
2014-01-02 00:00:00+00,LONG,3885,0.0,40.3,-0.03197729
2014-01-02 00:00:00+00,LONG,4070,0.24450253429541402,59.61,-0.029579706
2014-01-02 00:00:00+00,LONG,4073,0.6666666666666667,66.77,-0.011152056
2014-01-03 00:00:00+00,LONG,3430,0.0,38.13,-0.03436865
2014-01-03 00:00:00+00,LONG,3641,0.23922510146728396,45.4,-0.037263397
2014-01-03 00:00:00+00,LONG,1715,0.0,64.52,-0.03498357
2014-01-03 00:00:00+00,LONG,4070,0.20306347175408787,56.86,-0.018036723
2014-01-03 00:00:00+00,LONG,4073,0.6190476190476191,66.43,-0.016126595
2014-01-06 00:00:00+00,LONG,4250,0.0,78.47,-0.037855238
2014-01-06 00:00:00+00,LONG,394,0.0,78.78,-0.037242364
2014-01-06 00:00:00+00,LONG,3430,0.0,39.27,-0.03402358
2014-01-06 00:00:00+00,LONG,1715,0.0,64.59,-0.036515493
2014-01-06 00:00:00+00,LONG,3885,0.0,38.88,-0.029960945
2014-01-06 00:00:00+00,LONG,4070,0.17527728436129464,56.88,-0.02191576
2014-01-06 00:00:00+00,LONG,4073,0.5714285714285714,66.8,-0.023021117
2014-01-07 00:00:00+00,LONG,1715,0.0,62.48,-0.037272394
2014-01-07 00:00:00+00,LONG,4013,0.2882080542815315,19.38,-0.03595413
2014-01-07 00:00:00+00,LONG,4073,0.0,65.52,-0.030455064
2014-01-08 00:00:00+00,LONG,2129,0.6685311315042994,18.61,-0.029014729
2014-01-08 00:00:00+00,LONG,4250,0.0,71.25,-0.029075626
2014-01-08 00:00:00+00,LONG,1715,0.0,58.31,-0.030284801
2014-01-08 00:00:00+00,LONG,4013,0.1857126614168855,20.31,-0.028457306
2014-01-09 00:00:00+00,LONG,2129,0.6006603011405983,18.45,-0.035230786
2014-01-09 00:00:00+00,LONG,3470,0.2594548232559975,28.56,-0.03636506
2014-01-09 00:00:00+00,LONG,1715,0.0,82.36,-0.03240609
2014-01-09 00:00:00+00,LONG,4013,0.23249157551009814,20.18,-0.034865975
2014-01-10 00:00:00+00,LONG,1715,0.0,81.96,-0.030629154
2014-01-13 00:00:00+00,LONG,2129,0.34414931022782524,19.23,-0.033063844
2014-01-13 00:00:00+00,LONG,2352,0.056198201379530466,32.46,-0.0358522
2014-01-13 00:00:00+00,LONG,1300,0.0,48.22,-0.028516125
2014-01-13 00:00:00+00,LONG,3470,0.13277385809798484,29.13,-0.03046854
2014-01-13 00:00:00+00,LONG,1715,0.21184716601002268,86.54,-0.013932043
2014-01-13 00:00:00+00,LONG,1817,0.0,22.83,-0.029576508
2014-01-14 00:00:00+00,LONG,693,0.15550218016030512,18.7,-0.01899576
2014-01-14 00:00:00+00,LONG,3470,0.18964086668020289,28.48,-0.03740742
2014-01-14 00:00:00+00,LONG,1715,0.0,80.95,-0.027628783
2014-01-15 00:00:00+00,LONG,693,0.24592869552515537,19.15,-0.019361261
2014-01-17 00:00:00+00,LONG,2352,0.030380962749136056,28.64,-0.027999585
2014-01-17 00:00:00+00,LONG,693,0.21405272297370767,18.56,-0.021849068
2014-01-17 00:00:00+00,LONG,3470,0.11813142985482684,27.47,-0.03582655
2014-01-21 00:00:00+00,LONG,2352,0.03422040787056729,28.51,-0.03176689
2014-01-22 00:00:00+00,LONG,1817,0.0,19.98,-0.029055402
2014-01-23 00:00:00+00,LONG,2352,0.007793262291329946,51.63,-0.029833162
2014-01-24 00:00:00+00,LONG,2352,0.0,49.57,-0.007653678
2014-01-24 00:00:00+00,LONG,2410,0.0,43.75,-0.026888054
2014-01-24 00:00:00+00,LONG,427,0.0,22.87,-0.028344754
2014-01-24 00:00:00+00,LONG,693,0.0,46.8,-0.02546077
2014-01-24 00:00:00+00,LONG,1262,0.05555555555555558,25.48,-0.034993835
2014-01-24 00:00:00+00,LONG,3470,0.016767491973344026,49.11,-0.026102703
2014-01-24 00:00:00+00,LONG,3885,0.0,67.11,-0.029865598
2014-01-27 00:00:00+00,LONG,15,0.7464901365424667,29.76,-0.003482139
2014-01-27 00:00:00+00,LONG,693,0.8421052631578947,46.22,-0.0065727774
2014-01-27 00:00:00+00,LONG,3142,0.0,105.03,-0.032035112
2014-01-27 00:00:00+00,LONG,1262,0.02777777777777779,39.93,-0.03341002
2014-01-27 00:00:00+00,LONG,1280,0.7823024960823747,58.22,-0.02391813
2014-01-27 00:00:00+00,LONG,3470,0.0,51.77,-0.018030433
2014-01-27 00:00:00+00,LONG,4013,0.776461597192871,43.41,-0.037728965
2014-01-28 00:00:00+00,LONG,15,0.0,45.65,-0.022183852
2014-01-28 00:00:00+00,LONG,693,0.0,47.88,-0.03108554
2014-01-28 00:00:00+00,LONG,1262,0.0,37.51,-0.027737357
2014-01-29 00:00:00+00,LONG,15,0.0,30.99,-0.021189043
2014-01-29 00:00:00+00,LONG,28,0.6716930687922048,39.45,0.004341298
2014-01-29 00:00:00+00,LONG,2139,0.0,20.14,-0.03788474
2014-01-29 00:00:00+00,LONG,2352,0.48098274716177325,19.03,0.012991571
2014-01-29 00:00:00+00,LONG,693,0.8070175438596492,49.82,-0.022429844
2014-01-29 00:00:00+00,LONG,2971,0.2356660592385864,21.12,-0.014136951
2014-01-29 00:00:00+00,LONG,1715,0.0,92.15,-0.023140898
2014-01-30 00:00:00+00,LONG,15,0.0,30.55,-0.036389887
2014-01-30 00:00:00+00,LONG,28,0.6230594673741625,39.57,-0.016611911
2014-01-30 00:00:00+00,LONG,2971,0.0,21.77,-0.03737551
2014-01-31 00:00:00+00,LONG,28,0.6279833816781888,30.37,-0.02190954
2014-01-31 00:00:00+00,LONG,1250,0.9636363636363636,103.89,-0.020668067
2014-02-03 00:00:00+00,LONG,15,0.7601955068547376,35.68,-0.017193021
2014-02-03 00:00:00+00,LONG,28,0.7052899060448997,45.24,-0.0029021404
2014-02-03 00:00:00+00,LONG,465,0.8587301726951667,60.82,-0.0026350303
2014-02-03 00:00:00+00,LONG,594,0.0,115.85,-0.028474089
2014-02-03 00:00:00+00,LONG,693,0.7543859649122807,47.63,-0.012562488
2014-02-03 00:00:00+00,LONG,2971,0.0,28.2,-0.030363092
2014-02-03 00:00:00+00,LONG,974,0.7191964328742981,112.69,0.002947471
2014-02-03 00:00:00+00,LONG,3124,0.7534687436789961,72.49,0.014637314
2014-02-03 00:00:00+00,LONG,3198,0.22565385306696828,52.23,-0.023698254
2014-02-03 00:00:00+00,LONG,1280,0.7180921351500769,59.67,-0.022702036
2014-02-03 00:00:00+00,LONG,3330,0.5693697708665717,25.86,-0.007495079
2014-02-03 00:00:00+00,LONG,1306,0.568168637364884,79.85,-0.021859908
2014-02-03 00:00:00+00,LONG,3539,0.0,31.33,-0.037984062
2014-02-04 00:00:00+00,LONG,15,0.0,46.7,-0.03008248
2014-02-04 00:00:00+00,LONG,28,0.5359269009579525,56.79,-0.016542302
2014-02-04 00:00:00+00,LONG,2084,0.8515321874820204,75.25,0.018872768
2014-02-04 00:00:00+00,LONG,4176,0.607843137254902,41.03,-0.03501574
2014-02-04 00:00:00+00,LONG,2410,1.0,47.77,0.023718124
2014-02-04 00:00:00+00,LONG,465,0.8099298552377271,60.82,-0.009818688
2014-02-04 00:00:00+00,LONG,2686,0.7981459178583419,83.68,0.015391503
2014-02-04 00:00:00+00,LONG,974,0.6966250752195287,118.85,-0.011272241
2014-02-04 00:00:00+00,LONG,3124,0.5659485534843036,76.46,-0.03381943
2014-02-04 00:00:00+00,LONG,3198,0.20043187186771874,103.27,-0.036244467
2014-02-04 00:00:00+00,LONG,3330,0.5061075348327785,25.34,-0.028756622
2014-02-04 00:00:00+00,LONG,3359,0.4396325662455704,44.45,-0.009343134
2014-02-04 00:00:00+00,LONG,1715,0.5617669623447773,108.98,-0.005073426
2014-02-05 00:00:00+00,LONG,4176,0.5882352941176471,42.06,-0.029553853
2014-02-05 00:00:00+00,LONG,101,0.37766927648277643,19.59,-9.8773184E-5
2014-02-05 00:00:00+00,LONG,2350,0.20698583402466103,73.21,0.004576382
2014-02-05 00:00:00+00,LONG,558,0.11889573172350998,35.37,-3.574011E-4
2014-02-05 00:00:00+00,LONG,2686,0.7913794519679833,87.61,0.018273083
2014-02-05 00:00:00+00,LONG,988,0.39919328411208804,98.35,-0.013506713
2014-02-05 00:00:00+00,LONG,3124,0.49216609639311204,72.48,-0.027879719
2014-02-05 00:00:00+00,LONG,3241,0.14687843710550996,21.21,-0.033499204
2014-02-05 00:00:00+00,LONG,1250,0.9090909090909091,40.03,-0.024106603
2014-02-05 00:00:00+00,LONG,3359,0.44426124474462614,40.61,-0.00136612
2014-02-05 00:00:00+00,LONG,3586,1.0,99.19,0.0048386445
2014-02-05 00:00:00+00,LONG,1715,0.4377982123318869,108.98,-0.02141304
2014-02-05 00:00:00+00,LONG,1840,0.8431765644935026,59.24,0.0032128696
2014-02-06 00:00:00+00,LONG,15,0.0,34.32,-0.032287065
2014-02-06 00:00:00+00,LONG,28,0.4757745363648287,45.21,-0.031412512
2014-02-06 00:00:00+00,LONG,2084,0.7005093021223927,64.48,-0.011436401
2014-02-06 00:00:00+00,LONG,4136,0.35988619407180067,32.09,-0.020492263
2014-02-06 00:00:00+00,LONG,4176,0.5686274509803921,42.08,-0.03656568
2014-02-06 00:00:00+00,LONG,2350,0.33371451430373494,52.74,-0.025457203
2014-02-06 00:00:00+00,LONG,2410,0.9583333333333334,38.26,-0.0033044207
2014-02-06 00:00:00+00,LONG,465,0.7103010723657533,79.77,-0.02217924
2014-02-06 00:00:00+00,LONG,559,0.562018539965122,116.61,-0.014236581
2014-02-06 00:00:00+00,LONG,2613,0.0,91.28,-0.011853378
2014-02-06 00:00:00+00,LONG,594,0.5173385500024095,105.52,0.028757144
2014-02-06 00:00:00+00,LONG,2686,0.6483664597056656,81.0,-0.033940326
2014-02-06 00:00:00+00,LONG,773,0.6956293848568091,98.12,0.0038270894
2014-02-06 00:00:00+00,LONG,2971,0.09629982792178152,26.36,-0.036336932
