time,side,ticker_id,mv_dn_composite_labels,ma_cloud_diff_8_50_df007,dist_upper_bb_20_2.0_df055,dist_upper_bb_50_2.5_df055
2024-08-27 00:00:00+00,SHORT,903,0.0,0.0055046934,-0.0046626623,-0.030183956
2024-08-27 00:00:00+00,SHORT,1063,0.0,0.008190995,-0.010530888,-0.008428418
2024-08-27 00:00:00+00,SHORT,3236,0.0,-0.03091105,-0.011056025,-0.07987902
2024-08-27 00:00:00+00,SHORT,3708,0.3358458687301969,0.01697642,-0.006705894,-0.057830732
2024-08-27 00:00:00+00,SHORT,3947,0.0,-0.03161391,0.0027289302,-0.09702608
2024-08-27 00:00:00+00,SHORT,4086,0.5513859067974357,-0.031194814,-0.005093664,-0.12293204
2024-08-28 00:00:00+00,SHORT,2425,0.0,0.02122989,-0.015362819,-0.03923351
2024-08-28 00:00:00+00,SHORT,844,0.0,-0.04330549,-0.012898988,-0.18399112
2024-08-28 00:00:00+00,SHORT,3708,0.5957996024325127,0.017017208,-0.0075766407,-0.060461793
2024-08-28 00:00:00+00,SHORT,3947,0.0,-0.025011526,-0.012359131,-0.1126421
2024-08-28 00:00:00+00,SHORT,4086,0.3461905308303994,-0.025461365,-0.009438233,-0.12691924
2024-08-29 00:00:00+00,SHORT,2340,0.44143650039221843,0.01256323,-0.011281468,-0.02011226
2024-08-29 00:00:00+00,SHORT,487,0.5748381060145147,-0.058135174,-0.0017812691,-0.16807467
2024-08-29 00:00:00+00,SHORT,498,0.0,-0.0137322955,-0.01457498,-0.09010443
2024-08-29 00:00:00+00,SHORT,523,0.0,-0.0066702864,-0.014838479,-0.0783625
2024-08-29 00:00:00+00,SHORT,576,0.40655734533086774,-0.024103545,-0.007631878,-0.08161773
2024-08-29 00:00:00+00,SHORT,631,0.2359289645796934,0.021894353,-0.013621052,-0.03128414
2024-08-29 00:00:00+00,SHORT,2725,0.0,-0.027289627,-0.013030711,-0.108525425
2024-08-29 00:00:00+00,SHORT,759,0.0,0.029270723,-0.010336589,-0.090803586
2024-08-29 00:00:00+00,SHORT,897,0.4444565569932054,5.479017E-4,-0.005687406,-0.034818433
2024-08-29 00:00:00+00,SHORT,984,0.11407767738566998,-0.056786444,-0.008561426,-0.15787373
2024-08-29 00:00:00+00,SHORT,1012,0.06295951516977918,-0.03855176,-0.011550895,-0.11734611
2024-08-29 00:00:00+00,SHORT,1140,0.41504544723738795,0.0031174577,-0.012576439,-0.028264014
2024-08-29 00:00:00+00,SHORT,3236,0.0,-0.024190208,-0.01468222,-0.08837783
2024-08-29 00:00:00+00,SHORT,1280,0.0,0.006732282,-0.009758936,-0.023111422
2024-08-29 00:00:00+00,SHORT,3436,0.0,-0.027208956,-2.421843E-5,-0.12236629
2024-08-29 00:00:00+00,SHORT,3703,0.20565585764086938,-0.021569258,-0.0026698466,-0.15689696
2024-08-29 00:00:00+00,SHORT,3708,0.18416768169235748,0.01683364,-0.011666548,-0.061590824
2024-08-29 00:00:00+00,SHORT,1770,0.1016079148377815,-0.044762753,-0.01403605,-0.14393319
2024-08-29 00:00:00+00,SHORT,1960,0.29148214106651227,0.023722911,-0.010166512,-0.058405668
2024-08-29 00:00:00+00,SHORT,4086,0.3762188010332446,-0.02161343,-0.010306074,-0.12377391
2024-08-30 00:00:00+00,SHORT,4153,0.6875152709283624,-0.01592741,-1.9214209E-4,-0.09459012
2024-08-30 00:00:00+00,SHORT,2340,0.4567124040098283,0.014573223,-0.007890529,-0.016229048
2024-08-30 00:00:00+00,SHORT,388,0.0,0.018886877,-0.008714073,-0.06118841
2024-08-30 00:00:00+00,SHORT,487,0.5588258782728847,-0.05038288,-0.0038088309,-0.16541685
2024-08-30 00:00:00+00,SHORT,523,0.0,-0.004504236,-0.014386693,-0.07925206
2024-08-30 00:00:00+00,SHORT,631,0.0,0.027264396,-0.012939694,-0.027932795
2024-08-30 00:00:00+00,SHORT,2725,0.0,-0.021776503,-0.011459141,-0.10288491
2024-08-30 00:00:00+00,SHORT,2731,0.12612798995748575,-0.02963041,-0.006795395,-0.11068607
2024-08-30 00:00:00+00,SHORT,2877,0.2492106448147041,0.0033075658,-0.013672565,-0.077630766
2024-08-30 00:00:00+00,SHORT,897,0.8461538461538461,0.004517862,-0.013676368,-0.040452726
2024-08-30 00:00:00+00,SHORT,984,0.16364452691474507,-0.05357073,-0.013650996,-0.15964147
2024-08-30 00:00:00+00,SHORT,1012,0.06165456019797963,-0.03477722,-0.0071663163,-0.113259055
2024-08-30 00:00:00+00,SHORT,1063,0.0,0.022432005,0.0026962005,0.0031283977
2024-08-30 00:00:00+00,SHORT,3113,0.1895429326210394,-0.016887974,-4.6345426E-4,-0.040559933
2024-08-30 00:00:00+00,SHORT,3114,0.14306404729177208,-0.0018414665,-0.0075112144,-0.047844432
2024-08-30 00:00:00+00,SHORT,1185,0.2769220447725107,0.029154174,0.0017270511,-0.019522876
2024-08-30 00:00:00+00,SHORT,3236,0.0,-0.020632353,-0.014644019,-0.087598525
2024-08-30 00:00:00+00,SHORT,1362,0.0,-0.058218297,-0.0037959227,-0.1677082
2024-08-30 00:00:00+00,SHORT,3436,0.0,-0.015659828,-0.013828983,-0.12048605
2024-08-30 00:00:00+00,SHORT,3473,0.0,-0.0021858432,-0.0024921452,-0.08990225
2024-08-30 00:00:00+00,SHORT,3581,0.39494056409383893,-1.9780045E-5,-0.014502374,-0.08088725
2024-08-30 00:00:00+00,SHORT,3640,0.0,0.017261224,-0.009430566,-0.063652225
2024-08-30 00:00:00+00,SHORT,3703,0.2776086534989503,-0.016064364,-7.8313623E-4,-0.14988467
2024-08-30 00:00:00+00,SHORT,3708,0.3644500048090126,0.020087346,-0.008052899,-0.054402873
2024-08-30 00:00:00+00,SHORT,1684,0.2894622514621378,0.024509057,-0.011523277,-0.034366883
2024-08-30 00:00:00+00,SHORT,1770,0.08947383337154644,-0.041775037,-0.015237347,-0.14365299
2024-08-30 00:00:00+00,SHORT,1851,0.0,-6.775068E-4,-0.009585766,-0.07969382
2024-08-30 00:00:00+00,SHORT,4034,0.3640890460068347,0.0068802815,-0.0035478277,-0.027431443
2024-09-03 00:00:00+00,SHORT,388,0.0,0.019427724,-0.007001768,-0.059210535
2024-09-03 00:00:00+00,SHORT,914,0.0,0.0036204876,-0.010670868,-0.054674063
2024-09-03 00:00:00+00,SHORT,1684,0.23578777153781166,0.023828162,-0.014691772,-0.035557028
2024-09-03 00:00:00+00,SHORT,1960,0.24453233378095973,0.028443066,-0.013702349,-0.056122385
2024-09-05 00:00:00+00,SHORT,2175,0.3365020202755165,-0.041477345,-0.011659858,-0.14185901
2024-09-13 00:00:00+00,SHORT,2067,0.0,0.007722565,-0.009159075,-0.1525428
2024-09-13 00:00:00+00,SHORT,2125,0.0,0.009332465,0.0017612543,0.0071480274
2024-09-16 00:00:00+00,SHORT,270,0.7198382651407604,0.014558755,5.2818883E-4,-0.04120675
2024-09-16 00:00:00+00,SHORT,898,1.0,0.015238461,-0.009820727,-0.042875703
2024-09-17 00:00:00+00,SHORT,270,0.7036393985224663,0.020276139,-0.009473818,-0.048607826
2024-09-18 00:00:00+00,SHORT,4153,0.0,-0.0099469535,-0.012563838,-0.07467769
2024-09-18 00:00:00+00,SHORT,270,0.5939382401897008,0.02688754,-0.012867459,-0.05154966
2024-09-18 00:00:00+00,SHORT,3685,0.37477353155383125,-0.013206731,0.034305323,-0.15004744
2024-09-19 00:00:00+00,SHORT,4153,0.0,-0.005516163,-0.009264848,-0.0665853
2024-09-19 00:00:00+00,SHORT,69,0.9286603916403532,-0.010360707,0.006564464,-0.05739605
2024-09-19 00:00:00+00,SHORT,2119,0.25178912572409884,0.023238052,-0.0024719504,-0.03216847
2024-09-19 00:00:00+00,SHORT,111,0.0,0.022187665,-0.0048716883,-0.009095996
2024-09-19 00:00:00+00,SHORT,2665,0.4389440543370294,0.022018831,-0.0033614435,-0.0050539756
2024-09-19 00:00:00+00,SHORT,759,0.0,-0.007581263,0.0014826993,-0.04384117
2024-09-19 00:00:00+00,SHORT,937,0.6975472769387395,-0.045494102,-0.008904723,-0.15800054
2024-09-19 00:00:00+00,SHORT,1410,0.5527947541554217,-0.0072901505,-0.011985212,-0.048926096
2024-09-19 00:00:00+00,SHORT,1551,0.0,0.00314973,0.006531,-0.029243225
2024-09-19 00:00:00+00,SHORT,1552,0.34786355868996527,-0.01025173,-0.001260116,-0.03630842
2024-09-19 00:00:00+00,SHORT,3685,0.0,0.01698897,0.012005958,-0.14288084
2024-09-19 00:00:00+00,SHORT,1745,0.05471302854078077,0.011917244,-0.0049453513,-0.04983181
2024-09-19 00:00:00+00,SHORT,1816,0.6632605042450249,0.020034246,-0.006234426,-0.0064828168
2024-09-19 00:00:00+00,SHORT,3923,0.0,0.015855798,-0.014620834,-0.036021404
2024-09-19 00:00:00+00,SHORT,1988,0.5711727246158852,0.012502768,-0.012824061,-0.03438681
2024-09-20 00:00:00+00,SHORT,2088,1.0,-0.0012158122,-0.014821658,-0.059580464
2024-09-20 00:00:00+00,SHORT,69,0.7416533495667446,-0.004671806,-0.012310014,-0.07112768
2024-09-20 00:00:00+00,SHORT,111,0.0,0.024324961,-0.012879195,-0.017346382
2024-09-20 00:00:00+00,SHORT,2665,0.5760453756677923,0.024655303,-0.0034011083,-0.0041291504
2024-09-20 00:00:00+00,SHORT,2728,0.0,0.02537077,-0.0052267974,-0.019643612
2024-09-20 00:00:00+00,SHORT,759,0.0,-0.0012910482,-0.014397925,-0.053916726
2024-09-20 00:00:00+00,SHORT,1551,0.0,0.005155841,-0.012402864,-0.0440039
2024-09-20 00:00:00+00,SHORT,1745,0.0,0.0149110565,-0.012808585,-0.05665414
2024-09-20 00:00:00+00,SHORT,4005,0.0,-0.021865785,-0.015356113,-0.08532942
2024-09-23 00:00:00+00,SHORT,2088,0.9375,0.0041063763,-0.013255591,-0.058338713
2024-09-23 00:00:00+00,SHORT,2915,0.04571928834586216,0.02523757,-0.014263317,-0.040213015
2024-09-23 00:00:00+00,SHORT,956,0.0,0.028397625,-0.0020635806,-0.16353081
2024-09-23 00:00:00+00,SHORT,3046,0.0,0.02939275,-0.014812943,-0.031067299
2024-09-23 00:00:00+00,SHORT,3273,0.4899989113325099,0.025294645,-0.015280738,-0.0361632
2024-09-23 00:00:00+00,SHORT,4005,0.0,-0.012104334,-0.011976551,-0.084290385
2024-09-24 00:00:00+00,SHORT,2088,0.875,0.00927608,-0.014692706,-0.059281297
2024-09-24 00:00:00+00,SHORT,2095,0.0,0.02499595,-0.009325891,-0.029841403
2024-09-24 00:00:00+00,SHORT,475,0.24511914183381545,-0.04220749,-0.004862108,-0.15801524
2024-09-24 00:00:00+00,SHORT,2626,0.0,0.024415301,0.001493999,-0.008964816
2024-09-24 00:00:00+00,SHORT,1022,0.4642235769154883,0.00249071,-0.011484288,-0.07102585
2024-09-24 00:00:00+00,SHORT,3273,0.40630615806618786,0.025762875,-0.011484191,-0.03312099
2024-09-24 00:00:00+00,SHORT,1551,0.0,0.010154645,-0.014652353,-0.04402368
2024-09-25 00:00:00+00,SHORT,3273,0.3751022870709574,0.025873918,-0.0111403195,-0.033874817
2024-09-26 00:00:00+00,SHORT,4113,0.3422048055393601,0.02015774,0.0071643298,-0.020259606
2024-09-26 00:00:00+00,SHORT,2133,1.0,-0.006305247,-0.011082083,-0.07013969
2024-09-26 00:00:00+00,SHORT,323,0.4072690590623216,0.022543954,0.0026461387,-0.06644127
2024-09-26 00:00:00+00,SHORT,2760,0.0,0.018082548,0.0020487239,-0.033646315
2024-09-26 00:00:00+00,SHORT,1551,0.0,0.011354145,-0.012535018,-0.039636556
2024-09-26 00:00:00+00,SHORT,1832,0.12541564834125418,0.0076432303,4.966702E-4,-0.043095425
2024-09-26 00:00:00+00,SHORT,3897,1.0,0.023361186,-0.0018929666,-0.057930212
2024-09-27 00:00:00+00,SHORT,4153,0.0,0.020861933,-0.012342316,-0.040815856
2024-09-27 00:00:00+00,SHORT,4164,0.7682669965663506,-0.0023474179,-0.013683349,-0.05792535
2024-09-27 00:00:00+00,SHORT,111,0.0,0.02714717,-0.01342934,-0.014375089
2024-09-27 00:00:00+00,SHORT,221,1.0,0.022580588,-0.0121155055,-0.036599085
2024-09-27 00:00:00+00,SHORT,2297,1.0,0.009887707,-0.004168587,-0.06743109
2024-09-27 00:00:00+00,SHORT,259,1.0,0.026214393,8.6576963E-4,0.0017527812
2024-09-27 00:00:00+00,SHORT,2393,0.7435834003203968,-0.024613203,-0.0065562176,-0.12134063
2024-09-27 00:00:00+00,SHORT,2567,0.06424471749396038,-0.020055555,0.025532369,-0.10817109
2024-09-27 00:00:00+00,SHORT,602,0.637351242957777,0.021228053,-0.008227939,-0.019222971
2024-09-27 00:00:00+00,SHORT,2665,0.2475099339793804,0.022640366,-0.0150624,-0.014821854
2024-09-27 00:00:00+00,SHORT,2760,0.0,0.020617984,-0.00976833,-0.043360148
2024-09-27 00:00:00+00,SHORT,739,0.787035492639498,0.014686493,0.0066967825,-0.040003818
2024-09-27 00:00:00+00,SHORT,2835,0.4660958042624371,-0.012883177,-0.015556346,-0.07365125
2024-09-27 00:00:00+00,SHORT,3378,0.0,0.0223926,-0.004306914,-0.048994575
2024-09-27 00:00:00+00,SHORT,1334,0.5508494490105481,-0.019437168,6.5026927E-4,-0.11756784
2024-09-27 00:00:00+00,SHORT,1551,0.0,0.01149221,-0.010106253,-0.03531694
2024-09-27 00:00:00+00,SHORT,1552,0.0,0.0023162751,-0.013540996,-0.04488121
2024-09-27 00:00:00+00,SHORT,3897,0.9333333333333333,0.025709199,-0.015539957,-0.07108161
2024-09-30 00:00:00+00,SHORT,2175,0.6286578834158034,-0.007539583,-0.0050926097,-0.024266003
2024-09-30 00:00:00+00,SHORT,2393,0.8464055660631806,-0.016381009,-0.0037809846,-0.11877904
2024-09-30 00:00:00+00,SHORT,2760,0.0,0.024392275,-0.010353463,-0.04304373
2024-09-30 00:00:00+00,SHORT,3127,0.2202831420852615,-0.0019276082,0.005618016,-0.04611917
2024-09-30 00:00:00+00,SHORT,3273,0.1535769778962981,0.0198016,-0.015109851,-0.039079178
2024-09-30 00:00:00+00,SHORT,1236,1.0,0.0038865004,-0.004754007,-0.05330156
2024-09-30 00:00:00+00,SHORT,3612,0.4344031394589651,0.028149046,-0.001725988,-0.00911422
2024-09-30 00:00:00+00,SHORT,3652,0.0,0.025263194,0.003926648,5.2684627E-4
2024-10-01 00:00:00+00,SHORT,1167,0.0,0.020831099,-0.014001832,-0.03727967
2024-10-01 00:00:00+00,SHORT,3652,0.0,0.02811377,-8.9104264E-4,-0.006503091
2024-10-02 00:00:00+00,SHORT,2508,0.0,-0.03179366,-0.014159962,-0.11589253
2024-10-02 00:00:00+00,SHORT,1167,0.0,0.019457541,-0.009719395,-0.03230173
2024-10-07 00:00:00+00,SHORT,576,0.6936471417122546,-0.029956622,-0.010324226,-0.07519288
2024-10-07 00:00:00+00,SHORT,897,0.357550947423578,0.0040099723,-0.005732784,-0.018062962
2024-10-07 00:00:00+00,SHORT,3420,0.5673155846712012,-0.035598915,-0.002613187,-0.07441472
2024-10-08 00:00:00+00,SHORT,1356,0.0,-0.011823006,-0.013657314,-0.063874096
2024-10-11 00:00:00+00,SHORT,4247,0.0,0.013835019,0.033358388,-0.064367235
2024-10-11 00:00:00+00,SHORT,1173,0.4970480380953101,-0.0054408684,-0.01493126,-0.09624161
2024-10-11 00:00:00+00,SHORT,3514,0.43186481141920147,-0.002200232,0.015941931,-0.06896723
2024-10-11 00:00:00+00,SHORT,3703,0.0,-0.01090268,-0.0036749393,-0.038818806
2024-10-11 00:00:00+00,SHORT,4092,0.24583921110059748,0.01710135,-0.0116763925,-0.017517988
2024-10-14 00:00:00+00,SHORT,4247,0.0,0.029699797,0.005733245,-0.07614429
2024-10-14 00:00:00+00,SHORT,2262,1.0,-6.9481967E-4,-0.011849904,-0.08263665
2024-10-14 00:00:00+00,SHORT,2305,0.47058823529411764,0.026103752,-0.0013791523,-0.0500375
2024-10-14 00:00:00+00,SHORT,730,1.0,0.018480938,-0.009326015,-0.03722707
2024-10-14 00:00:00+00,SHORT,3514,0.3077302164910966,0.011710866,-0.0032032786,-0.07685258
2024-10-15 00:00:00+00,SHORT,580,0.0,0.028338768,-0.005851274,0.0016663823
2024-10-15 00:00:00+00,SHORT,3430,0.1548252984782717,0.02763572,-4.2862384E-4,-0.02766508
2024-10-15 00:00:00+00,SHORT,3539,0.19051226293804147,0.019212458,-0.0014423755,-0.02490455
2024-10-15 00:00:00+00,SHORT,1922,1.0,0.011803389,-0.0029881636,-0.025762767
2024-10-16 00:00:00+00,SHORT,2061,0.0,-0.0017113712,0.0045067016,-0.02166895
2024-10-16 00:00:00+00,SHORT,2064,0.0,0.001400869,0.0069288053,-0.0021165519
2024-10-16 00:00:00+00,SHORT,111,0.0,0.006828181,-0.008715237,-0.01899449
2024-10-16 00:00:00+00,SHORT,2801,0.0,0.009162885,-0.008700652,-0.015405712
2024-10-16 00:00:00+00,SHORT,791,0.5460045716647606,-0.0023379682,-0.0032574984,-0.041819654
2024-10-16 00:00:00+00,SHORT,3539,0.17644046403802505,0.02135757,-0.0032596076,-0.023765069
2024-10-16 00:00:00+00,SHORT,3703,0.32795054207847585,0.018433759,-0.002362843,-0.034612045
2024-10-16 00:00:00+00,SHORT,1922,0.9444444444444444,0.016404364,-0.009174599,-0.029877068
2024-10-17 00:00:00+00,SHORT,2061,0.15215935109088238,0.004755829,-0.0090292245,-0.03158017
2024-10-17 00:00:00+00,SHORT,2276,0.27964389603586726,0.023425356,-3.1337643E-4,-0.014987308
2024-10-17 00:00:00+00,SHORT,2349,0.3921385971560865,0.009364742,0.006463203,-0.06357145
2024-10-17 00:00:00+00,SHORT,2397,0.08831669548441189,0.0051011113,-0.0156200165,-0.024145408
2024-10-17 00:00:00+00,SHORT,2437,0.0,0.009456464,-0.014024298,-0.035580683
2024-10-17 00:00:00+00,SHORT,2554,0.9285714285714286,0.029047705,-0.012988167,-0.033123203
2024-10-17 00:00:00+00,SHORT,578,0.32430760993949725,0.0119289495,-0.009941696,-0.013591405
2024-10-17 00:00:00+00,SHORT,2716,0.0,0.020919796,-0.011702235,-0.07726383
2024-10-17 00:00:00+00,SHORT,687,0.3404797796171309,0.015161325,0.009438032,-0.009129659
2024-10-17 00:00:00+00,SHORT,2801,0.0,0.016573507,-0.015240115,-0.026580375
2024-10-17 00:00:00+00,SHORT,1361,0.40726527470999524,0.024802491,-0.011122326,-0.03371159
2024-10-17 00:00:00+00,SHORT,1416,0.0,-0.0033019376,-0.0010176162,-0.0562261
2024-10-17 00:00:00+00,SHORT,3703,0.27851873972570285,0.02711813,-0.0034546899,-0.030941226
2024-10-17 00:00:00+00,SHORT,1780,0.1584185094811927,0.027743783,0.014140432,-0.0071730725
2024-10-17 00:00:00+00,SHORT,4073,0.9230769230769231,0.024868084,0.0075726807,-0.0754016
2024-10-18 00:00:00+00,SHORT,2061,0.13984978051156002,0.012752088,-0.010810164,-0.029368687
2024-10-18 00:00:00+00,SHORT,2064,0.0,0.0139112845,-0.015055169,-0.02138612
2024-10-18 00:00:00+00,SHORT,2230,0.40415326545455194,0.011012019,-0.010241848,-0.034584474
2024-10-18 00:00:00+00,SHORT,2276,0.36224700756693423,0.026706059,-0.001840938,-0.0136555
2024-10-18 00:00:00+00,SHORT,2285,0.5167659810584792,-0.008439469,-0.009515938,-0.049736135
2024-10-18 00:00:00+00,SHORT,2349,0.27503289706893863,0.016538655,-0.0068643983,-0.071001135
2024-10-18 00:00:00+00,SHORT,2397,0.12810227782936862,0.008467524,-0.007839489,-0.019665904
2024-10-18 00:00:00+00,SHORT,2554,0.8571428571428572,0.02947015,-0.004008552,-0.02487176
2024-10-18 00:00:00+00,SHORT,2568,0.0,0.027198514,0.004032475,-0.0040921816
2024-10-18 00:00:00+00,SHORT,2716,0.0,0.019694699,-0.01473981,-0.07898181
2024-10-18 00:00:00+00,SHORT,687,0.30299297329800645,0.02237996,0.0018336928,-0.012782812
2024-10-18 00:00:00+00,SHORT,838,0.0,0.020329662,-6.371145E-4,-0.02127841
2024-10-18 00:00:00+00,SHORT,3127,0.0,0.0038986055,-0.002447698,-0.034997836
2024-10-18 00:00:00+00,SHORT,1090,1.0,0.0072019435,-0.006922085,-0.03635427
2024-10-18 00:00:00+00,SHORT,1361,0.6086841774549288,0.027295364,-0.008834413,-0.031408947
2024-10-18 00:00:00+00,SHORT,3447,1.0,0.0011055913,-0.008748158,-0.01965225
2024-10-18 00:00:00+00,SHORT,3487,0.07215816269906299,-0.0010012216,-0.012244425,-0.059268802
2024-10-18 00:00:00+00,SHORT,3539,0.1308562373838483,0.022864733,-0.010432107,-0.029105207
2024-10-18 00:00:00+00,SHORT,3574,1.0,0.0226465,-0.0028591054,-0.012138033
2024-10-18 00:00:00+00,SHORT,1752,1.0,0.020599218,-0.0066194157,-0.018480955
2024-10-18 00:00:00+00,SHORT,2006,0.3348682499464952,0.0073338947,-0.0041710613,-0.021657936
2024-10-21 00:00:00+00,SHORT,11,0.13634858052430276,0.027482977,-1.5073366E-4,-0.0029193787
2024-10-21 00:00:00+00,SHORT,2285,0.7142857142857143,-4.03693E-4,0.014007622,-0.018599048
2024-10-21 00:00:00+00,SHORT,2397,0.1370118521588796,0.0111809755,-0.013142336,-0.023192262
2024-10-21 00:00:00+00,SHORT,411,0.3565813499786693,-0.048564773,0.0021552136,-0.12796944
2024-10-21 00:00:00+00,SHORT,687,0.4892355142325473,0.026987009,-0.013566178,-0.026612105
2024-10-21 00:00:00+00,SHORT,3539,0.13588790632926082,0.021899765,-0.013933992,-0.031588506
2024-10-21 00:00:00+00,SHORT,3574,0.9333333333333333,0.023739904,-0.011594411,-0.018996589
2024-10-21 00:00:00+00,SHORT,3855,0.3404972078703442,0.008335118,-0.009970722,-0.023405854
2024-10-22 00:00:00+00,SHORT,11,0.1113627947329711,0.029585596,-0.0068153418,-0.007567437
2024-10-22 00:00:00+00,SHORT,356,1.0,0.0073279156,0.010141144,-0.056246728
2024-10-22 00:00:00+00,SHORT,411,0.22491854181875998,-0.037749026,-0.0024028425,-0.127095
2024-10-23 00:00:00+00,SHORT,3153,0.5571133290576205,0.020887611,0.00132366,-0.0071982476
2024-10-24 00:00:00+00,SHORT,370,0.28710401879503217,0.008028049,-0.0028818133,-0.03271092
2024-10-24 00:00:00+00,SHORT,1160,1.0,0.02407061,-0.008892878,-0.0070570814
2024-10-24 00:00:00+00,SHORT,1210,1.0,0.029930567,-0.0110849375,-0.012905629
2024-10-24 00:00:00+00,SHORT,1299,0.5093863370030177,0.005128776,-5.496331E-4,-0.037242636
2024-10-25 00:00:00+00,SHORT,693,0.6934986997049467,0.014150188,-0.013314688,-0.018892953
2024-10-25 00:00:00+00,SHORT,3149,0.6330948443718567,-0.022132762,0.0025696324,-0.02892254
2024-10-25 00:00:00+00,SHORT,3912,0.5327828055818042,0.02845563,-0.006266962,-0.0073947413
2024-10-28 00:00:00+00,SHORT,370,0.2215791152072678,0.00899816,-0.010074121,-0.035328723
2024-10-28 00:00:00+00,SHORT,693,0.6095784891691725,0.014521748,-0.013276112,-0.018236082
2024-10-28 00:00:00+00,SHORT,3161,0.6533741379214831,0.021691134,-0.014562472,-0.023518175
2024-10-28 00:00:00+00,SHORT,1324,0.24407534680442508,-0.0039122063,-0.007449965,-0.05730153
2024-10-29 00:00:00+00,SHORT,68,0.5616841596374016,0.008353067,-0.0015489223,-0.014894137
2024-10-29 00:00:00+00,SHORT,2770,1.0,0.007052844,0.02219904,-0.013848349
2024-10-29 00:00:00+00,SHORT,1324,0.0,-0.0030292433,-0.013583888,-0.060505807
2024-10-29 00:00:00+00,SHORT,3596,1.0,-0.027225906,-0.004019149,-0.10072791
2024-10-29 00:00:00+00,SHORT,3631,0.0,-0.03486826,-0.01472273,-0.10990054
2024-10-29 00:00:00+00,SHORT,1897,0.21590537013574504,0.013684744,0.014283927,-0.017091978
2024-10-30 00:00:00+00,SHORT,2543,0.0,0.0135539435,-0.0010570483,-0.02425072
2024-10-30 00:00:00+00,SHORT,2835,0.6139712463102069,-0.0135144405,-0.011592654,-0.054880686
2024-10-30 00:00:00+00,SHORT,1677,0.0,0.026985334,0.021131098,-0.002542669
2024-10-30 00:00:00+00,SHORT,1678,0.0,0.025498925,0.02097192,-0.0017411683
2024-10-30 00:00:00+00,SHORT,1897,0.19932579365699926,0.018496355,0.005566418,-0.017747631
2024-10-30 00:00:00+00,SHORT,1904,0.39095928501739047,0.025139906,-0.013530434,-0.0116900345
2024-10-30 00:00:00+00,SHORT,3973,0.0,-0.014987061,-0.011828958,0.014388423
2024-10-31 00:00:00+00,SHORT,2370,0.6210851029169948,0.008621142,-0.0018493336,0.0051703006
2024-10-31 00:00:00+00,SHORT,693,0.55359994200264,0.015270268,-0.012225072,-0.016143098
2024-10-31 00:00:00+00,SHORT,1471,1.0,-0.009079811,-0.0061609843,-0.03717911
2024-11-04 00:00:00+00,SHORT,2508,0.49911496930547133,0.022258194,0.01823618,-0.027215054
2024-11-04 00:00:00+00,SHORT,588,0.0,0.0069948304,-0.0152224,-0.059906427
2024-11-05 00:00:00+00,SHORT,91,0.5,-0.02294549,-0.013565437,-0.05173718
2024-11-05 00:00:00+00,SHORT,2508,0.7789948554483863,0.029162515,6.9068956E-5,-0.033683743
2024-11-05 00:00:00+00,SHORT,2725,0.8744515743218253,0.0153009705,0.007614474,-0.006461054
2024-11-05 00:00:00+00,SHORT,3749,1.0,0.008184083,-0.0010731348,-0.037592646
2024-11-05 00:00:00+00,SHORT,1897,0.2739134882543495,0.027313447,-0.01494812,-0.028032016
2024-11-06 00:00:00+00,SHORT,64,0.0,-0.061372295,-0.01370482,-0.15676518
2024-11-06 00:00:00+00,SHORT,2349,0.0,0.0077597667,-0.014891675,-0.019166334
2024-11-06 00:00:00+00,SHORT,304,0.898527740305948,-0.0059254253,-0.011754886,-0.02844163
2024-11-06 00:00:00+00,SHORT,588,0.32448352456897517,0.02176281,-0.0105467625,-0.040219817
2024-11-06 00:00:00+00,SHORT,3233,0.9709060898153246,-0.014453143,0.022137187,-0.04221221
2024-11-06 00:00:00+00,SHORT,3882,1.0,-0.05275609,-9.3818695E-4,-0.1341871
2024-11-06 00:00:00+00,SHORT,4083,0.0,0.020759111,-0.0032256788,-0.01982547
2024-11-06 00:00:00+00,SHORT,2041,1.0,-0.04257055,-0.004423911,-0.09251397
2024-11-07 00:00:00+00,SHORT,85,0.8246447092984355,0.029986544,0.012497934,-3.3526687E-4
2024-11-07 00:00:00+00,SHORT,2349,0.4109635022461764,0.014001483,-0.0010153141,-0.0027502654
2024-11-07 00:00:00+00,SHORT,3004,1.0,0.02601283,-0.014062762,-0.049966328
2024-11-07 00:00:00+00,SHORT,1063,0.4857087263305893,-0.0055753263,-0.0071589146,-0.045456927
2024-11-07 00:00:00+00,SHORT,3142,0.0,-0.022056567,-0.012499545,-0.070476554
2024-11-07 00:00:00+00,SHORT,3233,0.7760404934088804,0.0018774337,-0.010562538,-0.059946842
2024-11-07 00:00:00+00,SHORT,3236,0.8944943136433966,0.005696801,-0.0019915868,-0.07904031
2024-11-07 00:00:00+00,SHORT,3310,0.48468250797034856,0.014718244,0.011771014,-0.0053950865
2024-11-07 00:00:00+00,SHORT,3433,0.7851609015238487,-0.032938015,0.0017634118,-0.11731794
2024-11-07 00:00:00+00,SHORT,3594,0.6099953453612783,-0.04604482,-0.0076672775,-0.1854849
2024-11-07 00:00:00+00,SHORT,1613,0.5197315092230149,-0.003708544,-9.9690835E-5,-0.00953169
2024-11-07 00:00:00+00,SHORT,3868,0.7366592111602731,0.028168922,-0.011514365,-0.0290797
2024-11-07 00:00:00+00,SHORT,1838,0.5542819591244061,-0.020437177,0.010799785,-0.03644298
