time,side,ticker_id,mv_dn_composite_labels,normalized_6m_df004,skew_weighted_10_df037,weighted_neg_sum_20_df036,dist_upper_bb_50_2.0_df055
2021-11-16 00:00:00+00,SHORT,3610,0.0,0.25757575,0.58396304,0.070583664,0.01242658
2021-11-16 00:00:00+00,SHORT,3973,0.5244944988457507,0.41379312,0.7448987,0.093230374,0.006952308
2021-11-17 00:00:00+00,SHORT,3443,0.17254309770004758,0.36842105,0.3514579,0.05932165,0.007688715
2021-11-18 00:00:00+00,SHORT,3915,1.0,0.10810811,0.31655195,0.09303001,0.0148250535
2021-11-19 00:00:00+00,SHORT,2070,0.22403262180598474,0.21153846,0.85614264,0.06170189,0.013825595
2021-11-19 00:00:00+00,SHORT,3861,1.0,0.29333332,0.62413925,0.08864655,0.007470845
2021-11-19 00:00:00+00,SHORT,1988,1.0,0.2,0.57551336,0.09046754,0.050763052
2021-11-22 00:00:00+00,SHORT,3782,0.619554769225938,0.41333333,0.55312186,0.08118057,0.009080393
2021-11-22 00:00:00+00,SHORT,3824,0.0,0.3882353,0.31918773,0.059264977,0.0067374767
2021-11-23 00:00:00+00,SHORT,2731,0.0,0.18181819,0.24909258,0.1761943,0.0060820905
2021-11-23 00:00:00+00,SHORT,1988,0.5,0.16470589,0.3607971,0.13482437,0.0017172246
2021-11-24 00:00:00+00,SHORT,1988,0.25,0.16470589,0.47797066,0.13482437,0.011681552
2021-12-01 00:00:00+00,SHORT,3897,0.5538582692822999,0.21428572,0.41117433,0.08381903,0.01138418
2021-12-02 00:00:00+00,SHORT,3897,0.37643256406645265,0.22352941,0.37738913,0.09036032,0.0017382957
2021-12-07 00:00:00+00,SHORT,323,1.0,0.22727273,0.2774712,0.14628708,0.00506799
2021-12-07 00:00:00+00,SHORT,2770,1.0,0.34117648,0.3623481,0.13140751,0.01058315
2021-12-07 00:00:00+00,SHORT,3355,1.0,0.33333334,0.30687264,0.10085495,0.0016730843
2021-12-07 00:00:00+00,SHORT,3897,0.8571428571428572,0.21176471,0.39274216,0.0994329,0.026275977
2021-12-08 00:00:00+00,SHORT,2932,0.0,0.20689656,0.59577394,0.0959285,0.0026283984
2021-12-17 00:00:00+00,SHORT,3447,0.0,0.3181818,0.49706766,0.09661526,0.002918737
2021-12-17 00:00:00+00,SHORT,1633,0.23065654839755964,0.4,0.49256462,0.084653094,0.0184486
2021-12-20 00:00:00+00,SHORT,1633,0.0,0.5,0.48681775,0.0709806,0.015381163
2021-12-28 00:00:00+00,SHORT,2686,1.0,0.3529412,0.36816806,0.08402567,0.015400417
2021-12-29 00:00:00+00,SHORT,2686,0.9473684210526316,0.4,0.38489434,0.08205426,0.009043494
2021-12-31 00:00:00+00,SHORT,710,1.0,0.1764706,0.5255519,0.054693528,0.007238518
2021-12-31 00:00:00+00,SHORT,3614,0.0,0.18518518,0.84942245,0.07014235,0.005009326
2022-01-04 00:00:00+00,SHORT,735,1.0,0.4659091,0.7268996,0.108215705,0.006400364
2022-01-04 00:00:00+00,SHORT,1514,1.0,0.41666666,0.8595258,0.059904013,0.009588575
2022-01-04 00:00:00+00,SHORT,1586,0.7142857142857143,0.092307694,0.8517031,0.07658687,0.013309792
2022-01-05 00:00:00+00,SHORT,2731,1.0,0.1923077,0.54200125,0.19251585,0.023903845
2022-01-05 00:00:00+00,SHORT,4083,1.0,0.1904762,0.74531317,0.108882606,0.02335361
2022-01-06 00:00:00+00,SHORT,786,1.0,0.5106383,0.8272858,0.06182206,0.009568912
2022-01-07 00:00:00+00,SHORT,1690,0.6476520923953568,0.09259259,0.6002931,0.09262664,0.018156858
2022-01-07 00:00:00+00,SHORT,3907,0.49754432044497554,0.24074075,0.4516918,0.069231264,0.0038207152
2022-01-11 00:00:00+00,SHORT,2061,0.40941768732728234,0.46,0.6297448,0.06570863,0.04859548
2022-01-11 00:00:00+00,SHORT,1690,0.5489875109222988,0.09259259,0.5388565,0.101538695,0.004425943
2022-01-12 00:00:00+00,SHORT,2061,0.2948364426132224,0.46,0.41445485,0.07376435,0.010346928
2022-01-12 00:00:00+00,SHORT,3013,1.0,0.1891892,0.52699745,0.10144184,0.010069722
2022-01-12 00:00:00+00,SHORT,3241,1.0,0.15294118,0.40665442,0.09537411,0.019466784
2022-01-12 00:00:00+00,SHORT,1985,1.0,0.31034482,0.63498765,0.04903186,0.022617709
2022-01-13 00:00:00+00,SHORT,2550,0.6081774601453352,0.23076923,0.8484507,0.08293921,0.033258997
2022-01-13 00:00:00+00,SHORT,2728,1.0,0.41333333,0.84800506,0.058006424,0.020351397
2022-01-13 00:00:00+00,SHORT,881,0.40785717066941857,0.32,0.70588946,0.09311623,0.0012663208
2022-01-13 00:00:00+00,SHORT,3187,0.13481758713778766,0.4883721,0.8561112,0.06159455,0.0035311377
2022-01-13 00:00:00+00,SHORT,3241,0.0,0.15116279,0.40752748,0.10632601,0.0036217351
2022-01-13 00:00:00+00,SHORT,3470,0.4199327952090063,0.16666667,0.66758645,0.07525282,0.009061603
2022-01-13 00:00:00+00,SHORT,3594,1.0,0.24489796,0.7764416,0.089710996,0.0019132819
2022-01-13 00:00:00+00,SHORT,3607,1.0,0.21333334,0.7351821,0.05393996,0.0072708987
2022-01-13 00:00:00+00,SHORT,3868,0.0,0.29333332,0.68227667,0.06573048,0.016221793
2022-01-13 00:00:00+00,SHORT,1985,0.9285714285714286,0.3409091,0.47538754,0.06338421,0.0033141891
2022-01-14 00:00:00+00,SHORT,4097,0.9014019454823666,0.49333334,0.86012614,0.10236811,0.045587998
2022-01-14 00:00:00+00,SHORT,2550,0.9166666666666666,0.23076923,0.8307293,0.08454865,0.022325614
2022-01-14 00:00:00+00,SHORT,622,1.0,0.14705883,0.687944,0.054301523,0.039625674
2022-01-14 00:00:00+00,SHORT,2728,0.9166666666666666,0.42666668,0.8494456,0.058006424,0.017401636
2022-01-14 00:00:00+00,SHORT,1063,0.5374209002202358,0.46153846,0.5039807,0.0758871,0.0074218735
2022-01-14 00:00:00+00,SHORT,3470,0.4332536985085842,0.16666667,0.76852435,0.05848627,0.004787695
2022-01-14 00:00:00+00,SHORT,3594,0.875,0.26530612,0.7856003,0.089710996,0.0048211482
2022-01-14 00:00:00+00,SHORT,3607,0.875,0.21333334,0.7720393,0.05393996,0.0068638586
2022-01-14 00:00:00+00,SHORT,3868,0.0,0.29333332,0.7243467,0.06573048,0.014005203
2022-01-14 00:00:00+00,SHORT,1985,0.8571428571428572,0.35227272,0.57724583,0.06338421,0.011305238
2022-01-18 00:00:00+00,SHORT,2340,0.8571428571428572,0.26923078,0.62200564,0.04393919,0.0020864694
2022-01-18 00:00:00+00,SHORT,2508,0.0,0.4054054,0.46893916,0.09518146,0.029710812
2022-01-18 00:00:00+00,SHORT,2568,0.0,0.44,0.7121074,0.07817785,0.008128299
2022-01-18 00:00:00+00,SHORT,555,0.3702532675564229,0.48,0.7525593,0.045857627,0.014059965
2022-01-18 00:00:00+00,SHORT,622,0.9090909090909091,0.14705883,0.4098828,0.06801834,0.017646989
2022-01-18 00:00:00+00,SHORT,2728,0.8333333333333334,0.42666668,0.69592196,0.05346027,0.002038271
2022-01-18 00:00:00+00,SHORT,897,1.0,0.4,0.7674894,0.040661816,0.051314116
2022-01-18 00:00:00+00,SHORT,1004,0.0,0.33333334,0.8473836,0.052292768,0.038941648
2022-01-18 00:00:00+00,SHORT,3652,0.33656837894438774,0.11111111,0.5156844,0.07333419,0.017732121
2022-01-19 00:00:00+00,SHORT,2513,0.0,0.13333334,0.6112897,0.046058692,0.003510242
2022-01-19 00:00:00+00,SHORT,2815,0.6919456199341354,0.30952382,0.81081444,0.038417276,0.04651229
2022-01-19 00:00:00+00,SHORT,897,0.8,0.36666667,0.6884,0.043144338,0.036577776
2022-01-19 00:00:00+00,SHORT,1004,0.0,0.33333334,0.8354264,0.040767945,0.027339583
2022-01-19 00:00:00+00,SHORT,3113,0.0,0.1,0.73447466,0.046505474,0.005646072
2022-01-19 00:00:00+00,SHORT,3357,0.07442209676933573,0.5,0.5917512,0.043369163,0.017790215
2022-01-19 00:00:00+00,SHORT,3693,0.0,0.35135135,0.7636187,0.038534947,0.045805983
2022-01-20 00:00:00+00,SHORT,629,0.0,0.10810811,0.6758284,0.09508935,0.048102327
2022-01-20 00:00:00+00,SHORT,897,0.6,0.36666667,0.6726387,0.062049013,0.0087246625
2022-01-20 00:00:00+00,SHORT,1004,0.0,0.33333334,0.7196093,0.05085537,0.00848677
2022-01-20 00:00:00+00,SHORT,3357,0.0,0.5,0.53271043,0.049067244,0.0055653206
2022-01-21 00:00:00+00,SHORT,629,0.0,0.10810811,0.7293583,0.10638879,0.024931025
2022-01-25 00:00:00+00,SHORT,897,0.0,0.36666667,0.36859018,0.096032426,0.006762937
2022-02-01 00:00:00+00,SHORT,4215,0.0,0.18604651,0.20643468,0.22367886,0.0012790093
2022-02-03 00:00:00+00,SHORT,2462,1.0,0.5,0.49794343,0.08575979,0.0064042895
2022-02-07 00:00:00+00,SHORT,4187,0.0,0.23333333,0.72214365,0.05547803,0.013098087
2022-02-07 00:00:00+00,SHORT,433,0.042137851348694876,0.093333334,0.64247394,0.04897371,0.0017758749
2022-02-08 00:00:00+00,SHORT,3825,0.6783547253704492,0.1764706,0.49897623,0.09641589,0.02021996
2022-02-09 00:00:00+00,SHORT,4140,0.0,0.42352942,0.7859911,0.080898024,0.026147468
2022-02-09 00:00:00+00,SHORT,465,0.6504781507377714,0.35820895,0.62680817,0.08037505,0.01829799
2022-02-09 00:00:00+00,SHORT,843,0.1671019742574165,0.48,0.7659495,0.0813389,0.03426431
2022-02-09 00:00:00+00,SHORT,3443,0.3556461348095418,0.4827586,0.7847393,0.088500716,0.015866278
2022-02-09 00:00:00+00,SHORT,3825,0.9166666666666666,0.1764706,0.49079078,0.09641589,0.013362048
2022-02-10 00:00:00+00,SHORT,4140,0.0,0.43023255,0.84746987,0.08823984,0.012767079
2022-02-10 00:00:00+00,SHORT,2536,1.0,0.29333332,0.5393033,0.13413988,0.0037791946
2022-02-10 00:00:00+00,SHORT,843,0.0822563769782923,0.48,0.5243214,0.10322179,0.007420058
2022-02-11 00:00:00+00,SHORT,2896,0.0,0.16666667,0.6323301,0.10469002,0.017278485
2022-02-11 00:00:00+00,SHORT,3694,1.0,0.4489796,0.53540254,0.06479237,0.005408943
2022-02-15 00:00:00+00,SHORT,3556,0.0,0.43243244,0.5085739,0.19126035,0.04291743
2022-02-15 00:00:00+00,SHORT,3694,0.7777777777777778,0.4489796,0.73926127,0.064507194,0.008450595
2022-02-15 00:00:00+00,SHORT,3748,0.0,0.41379312,0.48931712,0.0637471,0.011254893
2022-02-16 00:00:00+00,SHORT,4164,0.5100687345176108,0.093023255,0.2646551,0.13697411,0.014055723
2022-02-16 00:00:00+00,SHORT,4171,0.9,0.42168674,0.41043624,0.18224874,0.0049740793
2022-02-16 00:00:00+00,SHORT,4189,0.41910607672548983,0.12790698,0.4310478,0.144367,0.03258719
2022-02-16 00:00:00+00,SHORT,2365,0.308968139056451,0.36734694,0.70800585,0.08025571,0.03586229
2022-02-16 00:00:00+00,SHORT,3556,0.0,0.43243244,0.7201912,0.19126035,0.038306985
2022-02-16 00:00:00+00,SHORT,3748,0.0,0.44827586,0.5825528,0.0637471,0.0083411075
2022-02-17 00:00:00+00,SHORT,4164,0.41559159753608643,0.11627907,0.36665255,0.11081166,0.00899285
2022-02-17 00:00:00+00,SHORT,2365,0.24398135058040227,0.3469388,0.47101253,0.10803045,0.0014307185
2022-02-17 00:00:00+00,SHORT,799,0.0,0.45348838,0.33828115,0.09491516,0.0112190945
2022-02-18 00:00:00+00,SHORT,799,0.0,0.43023255,0.24067454,0.08882115,0.0016556742
2022-02-18 00:00:00+00,SHORT,3378,1.0,0.4698795,0.45177144,0.120349735,0.0034827716
2022-02-22 00:00:00+00,SHORT,3378,0.9166666666666666,0.46341464,0.56894636,0.11331064,0.0010080916
2022-02-22 00:00:00+00,SHORT,3882,1.0,0.4883721,0.58065295,0.12434372,0.0010124319
2022-02-23 00:00:00+00,SHORT,19,0.23618823313043213,0.3529412,0.5945022,0.11274163,0.0070192004
2022-02-25 00:00:00+00,SHORT,19,0.8823529411764706,0.2647059,0.31846783,0.12543173,0.001974909
2022-03-02 00:00:00+00,SHORT,405,0.0,0.19402985,0.19249581,0.1380292,0.008512882
2022-03-02 00:00:00+00,SHORT,1184,1.0,0.2,0.6061015,0.08740643,0.0122917
2022-03-03 00:00:00+00,SHORT,498,0.0,0.28,0.25583684,0.1356971,0.0073654074
2022-03-04 00:00:00+00,SHORT,498,0.0,0.30769232,0.31983614,0.1356971,0.0035107136
2022-03-04 00:00:00+00,SHORT,1404,0.13970815998894093,0.3846154,0.79289764,0.07669821,0.03621548
2022-03-07 00:00:00+00,SHORT,2272,0.21670258592212155,0.13333334,0.7284849,0.10309929,0.03875756
2022-03-07 00:00:00+00,SHORT,2462,0.4202844359769878,0.4117647,0.39647648,0.097879246,0.0050851195
2022-03-07 00:00:00+00,SHORT,984,1.0,0.30232558,0.65014005,0.15796028,0.05101595
2022-03-08 00:00:00+00,SHORT,984,0.9166666666666666,0.27906978,0.4664577,0.18523327,0.0038088912
2022-03-08 00:00:00+00,SHORT,1298,0.0,0.23333333,0.5533454,0.15029147,0.009309161
2022-03-08 00:00:00+00,SHORT,1673,1.0,0.3846154,0.6800669,0.09198823,0.03931815
2022-03-09 00:00:00+00,SHORT,1198,0.0,0.5,0.6870116,0.06796054,0.007947308
2022-03-09 00:00:00+00,SHORT,1483,0.2705834520075539,0.5,0.59491515,0.11005167,0.015883418
2022-03-10 00:00:00+00,SHORT,1198,0.0,0.5,0.71506536,0.06796054,0.0037553078
2022-03-10 00:00:00+00,SHORT,1532,0.0,0.37209302,0.43997645,0.2187969,0.029271489
2022-03-11 00:00:00+00,SHORT,2690,0.5062151626777278,0.39534885,0.48905534,0.1981241,0.030845696
2022-03-11 00:00:00+00,SHORT,753,0.0,0.3243243,0.6711391,0.154731,0.040444963
2022-03-11 00:00:00+00,SHORT,1198,0.0,0.5,0.723111,0.06047245,0.0031855742
2022-03-14 00:00:00+00,SHORT,753,0.0,0.3243243,0.57654303,0.1663916,0.01375542
2022-03-16 00:00:00+00,SHORT,2116,1.0,0.13043478,0.3214542,0.13234554,0.008234399
2022-03-18 00:00:00+00,SHORT,3255,1.0,0.43283582,0.13183004,0.11547619,0.014120316
2022-03-24 00:00:00+00,SHORT,2661,0.9285714285714286,0.14285715,0.69156635,0.18902321,0.05187702
2022-03-25 00:00:00+00,SHORT,3595,0.0,0.3243243,0.84531206,0.12188296,0.027685259
2022-03-28 00:00:00+00,SHORT,3111,1.0,0.203125,0.8073258,0.13217473,0.012368234
2022-03-29 00:00:00+00,SHORT,641,1.0,0.375,0.6673837,0.057920106,0.016888535
2022-03-29 00:00:00+00,SHORT,4062,0.7597487508111029,0.4893617,0.8582795,0.08674734,0.011491803
2022-03-30 00:00:00+00,SHORT,4062,0.6379544343478947,0.4680851,0.6773301,0.09156758,0.0023615868
2022-04-04 00:00:00+00,SHORT,2041,1.0,0.5064935,0.6367366,0.048758734,0.0028722552
2022-04-05 00:00:00+00,SHORT,93,0.8559694701021067,0.2777778,0.65305513,0.061386373,0.012046344
2022-04-05 00:00:00+00,SHORT,3994,1.0,0.5,0.7645228,0.02585046,0.0169998
2022-04-06 00:00:00+00,SHORT,3994,0.9411764705882353,0.5,0.68223727,0.028416755,0.005998488
2022-04-07 00:00:00+00,SHORT,2262,1.0,0.50793654,0.5627746,0.046488155,0.005159566
2022-04-08 00:00:00+00,SHORT,2262,0.9285714285714286,0.50793654,0.5824251,0.046488155,0.0062324097
2022-04-08 00:00:00+00,SHORT,1817,0.21176834840852532,0.42592594,0.67102987,0.027205005,0.01443247
2022-04-18 00:00:00+00,SHORT,984,0.0,0.31578946,0.6216282,0.10864005,0.029623177
2022-04-18 00:00:00+00,SHORT,3693,0.46654899098538194,0.14285715,0.18653443,0.20704344,0.0123047745
2022-04-18 00:00:00+00,SHORT,1770,0.0,0.114285715,0.45852414,0.087197684,0.0010688319
2022-04-19 00:00:00+00,SHORT,984,0.0,0.28947368,0.69746786,0.11838981,0.008558353
2022-04-19 00:00:00+00,SHORT,1300,0.13437050546641285,0.21052632,0.60811937,0.09670357,0.018365309
2022-04-20 00:00:00+00,SHORT,984,0.0,0.28947368,0.7802796,0.11838981,0.012175676
2022-04-20 00:00:00+00,SHORT,1300,0.18223950278467008,0.21052632,0.64329255,0.08896254,0.012132219
2022-04-20 00:00:00+00,SHORT,1371,1.0,0.42857143,0.6774742,0.06494191,0.008215663
2022-04-28 00:00:00+00,SHORT,2129,0.7857142857142857,0.4090909,0.35380554,0.09411372,0.01444743
2022-05-04 00:00:00+00,SHORT,386,1.0,0.43373495,0.43719202,0.13044398,0.007741691
2022-05-04 00:00:00+00,SHORT,739,0.9036206501509669,0.34285715,0.27887392,0.10399953,0.034941338
2022-05-04 00:00:00+00,SHORT,3114,1.0,0.37662336,0.5662715,0.15971048,0.009941169
2022-05-04 00:00:00+00,SHORT,3430,0.85,0.42857143,0.42975754,0.15162612,0.01650815
2022-05-04 00:00:00+00,SHORT,1694,1.0,0.18181819,0.14894576,0.15217015,0.011077319
2022-05-05 00:00:00+00,SHORT,739,0.0,0.31428573,0.12111055,0.11842866,0.0013051599
2022-05-06 00:00:00+00,SHORT,897,0.0,0.44444445,0.4306641,0.21303253,0.008572221
2022-05-06 00:00:00+00,SHORT,984,0.0,0.42105263,0.531506,0.14175288,0.0048720646
2022-05-06 00:00:00+00,SHORT,1280,0.0,0.41666666,0.5205834,0.18604591,0.03299546
2022-05-06 00:00:00+00,SHORT,3486,0.0,0.27631578,0.42987967,0.23193969,0.030791067
2022-05-27 00:00:00+00,SHORT,2262,1.0,0.46031746,0.51167476,0.11196507,0.03210707
2022-05-31 00:00:00+00,SHORT,4219,1.0,0.4939759,0.5894921,0.21267684,0.007549661
2022-05-31 00:00:00+00,SHORT,1667,1.0,0.39759037,0.442842,0.13972735,0.002607449
2022-06-07 00:00:00+00,SHORT,4140,0.7239645143378546,0.2857143,0.75108737,0.069089144,0.011033767
2022-06-07 00:00:00+00,SHORT,4219,0.7058823529411764,0.5060241,0.34425154,0.13271904,0.006237515
2022-06-07 00:00:00+00,SHORT,2557,0.3564576709960943,0.33333334,0.44527474,0.1049035,0.0069054365
2022-06-07 00:00:00+00,SHORT,3473,1.0,0.17857143,0.5814107,0.12557586,0.022066504
2022-06-08 00:00:00+00,SHORT,3831,1.0,0.25,0.7294405,0.047532365,0.011997948
2022-06-28 00:00:00+00,SHORT,1410,0.41308800034163995,0.23076923,0.6318013,0.1960395,0.008756146
2022-07-12 00:00:00+00,SHORT,2528,0.0,0.21875,0.7004598,0.17533106,0.034277897
2022-07-13 00:00:00+00,SHORT,2528,0.0,0.21875,0.77023536,0.10834562,0.010261442
2022-07-22 00:00:00+00,SHORT,3137,1.0,0.28985506,0.5114356,0.12262848,0.017300813
2022-07-25 00:00:00+00,SHORT,3137,0.8333333333333334,0.26086956,0.6806736,0.12555626,0.0060794004
2022-07-29 00:00:00+00,SHORT,345,0.23263945749767964,0.14285715,0.7252255,0.07418059,0.0073676
2022-07-29 00:00:00+00,SHORT,370,0.22266985425477115,0.18181819,0.7695675,0.05673258,0.011085704
2022-07-29 00:00:00+00,SHORT,1910,1.0,0.509434,0.5903242,0.14910653,0.021904256
2022-08-01 00:00:00+00,SHORT,4224,1.0,0.44047618,0.8272255,0.10289697,0.009440127
2022-08-01 00:00:00+00,SHORT,535,1.0,0.25490198,0.7270558,0.045677762,0.012371391
2022-08-04 00:00:00+00,SHORT,4124,1.0,0.17021276,0.55421317,0.09583226,0.007930331
2022-08-04 00:00:00+00,SHORT,4194,0.852608548559525,0.4117647,0.56094164,0.12412236,0.022271037
2022-08-04 00:00:00+00,SHORT,234,1.0,0.4347826,0.6264913,0.12501484,0.038977496
2022-08-05 00:00:00+00,SHORT,234,0.9375,0.36231884,0.4433166,0.1387882,0.005700959
2022-08-10 00:00:00+00,SHORT,1910,0.0,0.49056605,0.27040815,0.120442815,0.0056381454
2022-08-11 00:00:00+00,SHORT,4247,1.0,0.10144927,0.54604,0.21084477,0.016857825
2022-08-11 00:00:00+00,SHORT,424,0.6963950353797361,0.45783132,0.5332816,0.066885635,0.0025330628
2022-08-11 00:00:00+00,SHORT,2801,0.8343434996227271,0.4117647,0.44064128,0.08048481,0.0080254
2022-08-11 00:00:00+00,SHORT,974,1.0,0.28,0.58285576,0.041229732,0.005008326
2022-08-11 00:00:00+00,SHORT,1910,1.0,0.49056605,0.16490032,0.115490876,0.0010775096
2022-08-12 00:00:00+00,SHORT,4247,0.875,0.10144927,0.55923986,0.21084477,0.028289061
2022-08-12 00:00:00+00,SHORT,2760,1.0,0.17721519,0.5019901,0.080496944,0.007972792
2022-08-12 00:00:00+00,SHORT,2986,1.0,0.44,0.5645045,0.030064909,0.00938661
2022-08-12 00:00:00+00,SHORT,974,0.95,0.28,0.5325887,0.041229732,0.0049979566
2022-08-12 00:00:00+00,SHORT,3538,1.0,0.45454547,0.41202468,0.06640656,0.013805861
2022-08-12 00:00:00+00,SHORT,1495,1.0,0.22916667,0.75242656,0.102912426,0.020009777
2022-08-12 00:00:00+00,SHORT,1496,1.0,0.20833333,0.7757947,0.11188655,0.022026232
2022-08-15 00:00:00+00,SHORT,4247,0.75,0.10144927,0.5848979,0.21593675,0.014328647
2022-08-15 00:00:00+00,SHORT,2421,1.0,0.46,0.6902294,0.14753811,0.03683797
2022-08-15 00:00:00+00,SHORT,1495,0.9473684210526316,0.25,0.6596791,0.09857769,0.010160425
2022-08-15 00:00:00+00,SHORT,1496,0.9473684210526316,0.22916667,0.70917636,0.101813175,0.013811008
2022-08-15 00:00:00+00,SHORT,3774,0.0,0.22891566,0.5060888,0.18990809,0.043455467
2022-08-16 00:00:00+00,SHORT,9,1.0,0.26506025,0.53401434,0.09562322,0.023824489
2022-08-16 00:00:00+00,SHORT,2119,0.79606892942813,0.4698795,0.6818955,0.08424953,0.015094194
2022-08-16 00:00:00+00,SHORT,4234,1.0,0.16666667,0.6669956,0.17965254,0.035952073
2022-08-16 00:00:00+00,SHORT,4237,0.30265378931865444,0.38554215,0.81528646,0.07466404,0.018260045
2022-08-16 00:00:00+00,SHORT,2351,0.775064105244328,0.4090909,0.7683017,0.049702086,0.0013918363
2022-08-16 00:00:00+00,SHORT,413,0.548349503778979,0.35443038,0.70116603,0.07992079,0.007886805
2022-08-16 00:00:00+00,SHORT,2761,1.0,0.23529412,0.5461398,0.10005536,0.0018526647
2022-08-16 00:00:00+00,SHORT,2764,0.6738356609065763,0.5,0.50837845,0.064941205,0.0023475692
2022-08-16 00:00:00+00,SHORT,759,0.6595600765815545,0.36144578,0.58620936,0.0468331,0.019091379
2022-08-16 00:00:00+00,SHORT,836,0.8613557051543895,0.27710843,0.7707141,0.08585634,0.027444068
2022-08-16 00:00:00+00,SHORT,844,0.6563390121471712,0.3137255,0.752,0.06922784,0.012575049
2022-08-16 00:00:00+00,SHORT,918,1.0,0.18181819,0.85914403,0.042268917,0.009742571
2022-08-16 00:00:00+00,SHORT,3046,1.0,0.24050634,0.6558694,0.053915445,0.0043787886
2022-08-16 00:00:00+00,SHORT,3065,1.0,0.25925925,0.70668995,0.057574358,0.0016014016
2022-08-16 00:00:00+00,SHORT,3127,1.0,0.37349397,0.60028404,0.15383062,0.0041845012
2022-08-16 00:00:00+00,SHORT,1139,1.0,0.3529412,0.6030222,0.059514638,0.007494735
2022-08-16 00:00:00+00,SHORT,1149,0.6774781999791479,0.28915662,0.6062327,0.10399408,0.018406624
2022-08-16 00:00:00+00,SHORT,3216,0.6932744453748765,0.22891566,0.81116074,0.07238299,0.009471467
2022-08-16 00:00:00+00,SHORT,3359,0.49785185306208657,0.278481,0.8448719,0.0813989,0.052505016
2022-08-16 00:00:00+00,SHORT,3436,1.0,0.18072289,0.34704018,0.22728194,0.024672072
2022-08-16 00:00:00+00,SHORT,1495,0.8947368421052632,0.25,0.7514423,0.09857769,0.010258539
2022-08-16 00:00:00+00,SHORT,1496,0.8947368421052632,0.22916667,0.8219291,0.101813175,0.011869371
2022-08-16 00:00:00+00,SHORT,1586,1.0,0.45238096,0.779415,0.09369453,0.022085942
2022-08-16 00:00:00+00,SHORT,3907,1.0,0.5,0.79278046,0.061460827,0.015328128
2022-08-17 00:00:00+00,SHORT,9,0.9411764705882353,0.28915662,0.5358109,0.09562322,0.018005293
2022-08-17 00:00:00+00,SHORT,4128,0.6504918974521342,0.34285715,0.47780412,0.13425872,0.02232849
2022-08-17 00:00:00+00,SHORT,4234,0.9375,0.2857143,0.46981344,0.19845463,0.002853223
2022-08-17 00:00:00+00,SHORT,4237,0.3235188518534084,0.40963855,0.70798934,0.08008868,0.009708584
2022-08-17 00:00:00+00,SHORT,2291,1.0,0.24,0.6010712,0.10034781,0.026472157
2022-08-17 00:00:00+00,SHORT,759,0.42883172410820963,0.37349397,0.4708172,0.05333403,0.0057616346
2022-08-17 00:00:00+00,SHORT,836,0.8279430789153976,0.27710843,0.6137293,0.09683773,0.011913147
2022-08-17 00:00:00+00,SHORT,1099,0.9444444444444444,0.46666667,0.55912197,0.105083376,0.027634507
2022-08-17 00:00:00+00,SHORT,1149,0.46510800487392917,0.30120483,0.37501082,0.11627544,0.0017104715
2022-08-17 00:00:00+00,SHORT,3359,0.4522303254581967,0.278481,0.56925744,0.097830035,0.020452624
2022-08-17 00:00:00+00,SHORT,1586,0.9411764705882353,0.4642857,0.64147294,0.1023297,0.005468051
2022-08-17 00:00:00+00,SHORT,3743,0.3456877018370628,0.10810811,0.7569136,0.06921809,0.0105840545
2022-08-17 00:00:00+00,SHORT,3793,0.9444444444444444,0.15662651,0.82851607,0.13713324,0.02082708
2022-08-17 00:00:00+00,SHORT,1761,1.0,0.46,0.5083722,0.07454004,0.0057644667
2022-08-17 00:00:00+00,SHORT,3907,0.9411764705882353,0.5,0.72359425,0.052071244,0.00803583
2022-08-18 00:00:00+00,SHORT,2070,0.8461538461538461,0.1,0.59727705,0.04049287,0.0022667607
2022-08-18 00:00:00+00,SHORT,2119,0.8461538461538461,0.5060241,0.7271005,0.10143861,0.009585893
2022-08-18 00:00:00+00,SHORT,2291,0.9285714285714286,0.26,0.59167206,0.10034781,0.023113782
2022-08-18 00:00:00+00,SHORT,2557,0.7799587800893591,0.26506025,0.7197529,0.048056524,0.001934071
2022-08-18 00:00:00+00,SHORT,759,0.464974724133241,0.36144578,0.8329674,0.05333403,0.002156724
2022-08-18 00:00:00+00,SHORT,836,0.8615294132330077,0.28915662,0.844355,0.09683773,0.018634465
2022-08-18 00:00:00+00,SHORT,959,1.0,0.46376812,0.7325665,0.05528977,0.04663113
2022-08-18 00:00:00+00,SHORT,1099,0.8888888888888888,0.5,0.61153847,0.106223345,0.01640875
2022-08-18 00:00:00+00,SHORT,3359,0.43099387957918417,0.29113925,0.57855344,0.097830035,0.015592891
2022-08-18 00:00:00+00,SHORT,3743,0.28009538643774634,0.10810811,0.75292593,0.048809923,0.005965787
2022-08-18 00:00:00+00,SHORT,3793,0.8666666666666667,0.09638554,0.82491744,0.11540547,0.00603931
2022-08-18 00:00:00+00,SHORT,3828,0.5985822937232845,0.2,0.6829155,0.03147447,0.007033135
2022-08-18 00:00:00+00,SHORT,1790,1.0,0.4117647,0.48684022,0.09483208,0.020927634
2022-08-18 00:00:00+00,SHORT,3907,0.8823529411764706,0.46,0.7129661,0.04018036,0.00755961
2022-08-19 00:00:00+00,SHORT,578,0.690360697529656,0.43373495,0.7739682,0.09319567,0.0059700976
2022-08-19 00:00:00+00,SHORT,959,0.9333333333333333,0.42028984,0.6564416,0.06616897,0.025232706
