time,side,ticker_id,mv_dn_composite_labels,ev_ebitda_minmax_sector_df077,skew_weighted_20_df037
2005-12-14 00:00:00+00,SHORT,2816,0.0,0.247,0.487902
2005-12-14 00:00:00+00,SHORT,2932,0.0,0.1988,0.5070169
2005-12-14 00:00:00+00,SHORT,1173,0.2203135379287504,0.1809,0.58242154
2005-12-15 00:00:00+00,SHORT,2638,0.0,0.2539,0.47253057
2005-12-16 00:00:00+00,SHORT,1368,0.314011506275418,0.2903,0.6365264
2005-12-19 00:00:00+00,SHORT,1072,0.0,0.172,0.6853386
2005-12-19 00:00:00+00,SHORT,1368,0.9333333333333333,0.2863,0.50236505
2005-12-20 00:00:00+00,SHORT,1072,0.0,0.1724,0.66715664
2005-12-21 00:00:00+00,SHORT,1072,0.0,0.1697,0.5774023
2005-12-22 00:00:00+00,SHORT,1072,0.0,0.1705,0.5750298
2005-12-23 00:00:00+00,SHORT,1072,0.0,0.1699,0.522185
2006-01-04 00:00:00+00,SHORT,1410,0.24156040499581788,0.0682,0.47505543
2006-01-04 00:00:00+00,SHORT,3838,0.6572552599700084,0.2479,0.53144085
2006-01-05 00:00:00+00,SHORT,323,1.0,0.624,0.66240513
2006-01-05 00:00:00+00,SHORT,3179,0.7629626183983198,0.4574,0.6603837
2006-01-05 00:00:00+00,SHORT,3310,0.253823788421968,0.0621,0.48799258
2006-01-06 00:00:00+00,SHORT,5,0.6069152584367744,0.0607,0.5390551
2006-01-06 00:00:00+00,SHORT,323,0.5292188592673859,0.6306,0.6842863
2006-01-06 00:00:00+00,SHORT,3179,0.731314074929761,0.4574,0.6732233
2006-01-09 00:00:00+00,SHORT,5,0.4744775840976101,0.061,0.5305933
2006-01-09 00:00:00+00,SHORT,323,0.6511488241208354,0.619,0.7471542
2006-01-09 00:00:00+00,SHORT,429,0.18792032021594396,0.3778,0.4873592
2006-01-09 00:00:00+00,SHORT,2548,0.40751120322521006,0.6349,0.72583926
2006-01-09 00:00:00+00,SHORT,2801,0.4505117477477748,0.0624,0.48254266
2006-01-09 00:00:00+00,SHORT,3199,1.0,0.348,0.70873547
2006-01-10 00:00:00+00,SHORT,323,0.0,0.6204,0.5364185
2006-01-10 00:00:00+00,SHORT,2548,0.0,0.6356,0.603135
2006-01-10 00:00:00+00,SHORT,3199,0.6843427853967714,0.3508,0.6136537
2006-01-11 00:00:00+00,SHORT,158,1.0,0.543,0.5627444
2006-01-11 00:00:00+00,SHORT,394,0.0,0.1104,0.47374845
2006-01-11 00:00:00+00,SHORT,2548,0.26275085406759235,0.6359,0.6151812
2006-01-11 00:00:00+00,SHORT,3199,0.0,0.3403,0.5487754
2006-01-11 00:00:00+00,SHORT,1678,1.0,0.4741,0.5088628
2006-01-11 00:00:00+00,SHORT,3794,0.0,0.6498,0.54178125
2006-01-12 00:00:00+00,SHORT,158,0.8888888888888888,0.5391,0.53306973
2006-01-12 00:00:00+00,SHORT,2548,0.0,0.6354,0.52695453
2006-01-12 00:00:00+00,SHORT,3199,0.0,0.3396,0.48223475
2006-01-12 00:00:00+00,SHORT,3794,0.0,0.6497,0.52106124
2006-01-13 00:00:00+00,SHORT,158,0.0,0.5377,0.52038085
2006-01-13 00:00:00+00,SHORT,2548,0.27071921657627046,0.6289,0.579963
2006-01-13 00:00:00+00,SHORT,3199,0.0,0.3386,0.49550965
2006-01-17 00:00:00+00,SHORT,158,0.0,0.5457,0.5062417
2006-01-17 00:00:00+00,SHORT,2548,0.11492981267688605,0.6318,0.5461577
2006-01-18 00:00:00+00,SHORT,158,0.1190266199550815,0.5377,0.48623693
2006-01-19 00:00:00+00,SHORT,158,0.0,0.5354,0.58380616
2006-01-19 00:00:00+00,SHORT,2261,0.0,0.0733,0.47117308
2006-01-19 00:00:00+00,SHORT,2548,0.07091200363929537,0.6398,0.50495887
2006-01-19 00:00:00+00,SHORT,3199,0.0,0.3366,0.55754757
2006-01-19 00:00:00+00,SHORT,1867,0.2926697191679461,0.2215,0.57136273
2006-01-20 00:00:00+00,SHORT,158,0.0,0.5394,0.46869406
2006-01-24 00:00:00+00,SHORT,158,0.0,0.5386,0.5185583
2006-01-25 00:00:00+00,SHORT,158,0.0,0.5402,0.4865159
2006-01-25 00:00:00+00,SHORT,3271,0.0,0.0996,0.49046132
2006-01-25 00:00:00+00,SHORT,1288,0.519995311273171,0.256,0.48315415
2006-01-26 00:00:00+00,SHORT,3271,0.010593863553576109,0.0998,0.58001363
2006-01-26 00:00:00+00,SHORT,1288,0.40935354088005116,0.2543,0.54911846
2006-01-26 00:00:00+00,SHORT,1444,1.0,0.6257,0.5743979
2006-01-27 00:00:00+00,SHORT,394,0.0,0.1232,0.47179997
2006-01-27 00:00:00+00,SHORT,2661,0.3393293686489831,0.3229,0.6255659
2006-01-27 00:00:00+00,SHORT,897,0.6152421529901773,0.1316,0.4716572
2006-01-27 00:00:00+00,SHORT,1444,0.9333333333333333,0.6305,0.47970986
2006-01-27 00:00:00+00,SHORT,3531,0.5913949333582947,0.6216,0.4997679
2006-01-30 00:00:00+00,SHORT,2661,0.0,0.3268,0.47447836
2006-01-30 00:00:00+00,SHORT,897,0.5163922110659335,0.132,0.54145753
2006-01-30 00:00:00+00,SHORT,3466,0.5730513368363318,0.3102,0.6615536
2006-01-30 00:00:00+00,SHORT,3815,0.0,0.6516,0.6056593
2006-01-31 00:00:00+00,SHORT,4112,0.6727770906766102,0.5666,0.4924401
2006-01-31 00:00:00+00,SHORT,2261,1.0,0.0813,0.55113995
2006-01-31 00:00:00+00,SHORT,394,0.0,0.1208,0.47037733
2006-01-31 00:00:00+00,SHORT,576,0.37492036143999,0.6347,0.6377771
2006-01-31 00:00:00+00,SHORT,773,1.0,0.2802,0.47897255
2006-01-31 00:00:00+00,SHORT,2896,0.4207641580533378,0.1694,0.49520624
2006-01-31 00:00:00+00,SHORT,897,0.7,0.1318,0.46939874
2006-01-31 00:00:00+00,SHORT,3271,0.0,0.1062,0.47326803
2006-01-31 00:00:00+00,SHORT,3466,0.42319327733560513,0.3054,0.57608026
2006-01-31 00:00:00+00,SHORT,3815,0.0,0.6503,0.61933625
2006-01-31 00:00:00+00,SHORT,4000,1.0,0.171,0.5518908
2006-02-01 00:00:00+00,SHORT,4171,0.0,0.1001,0.5120021
2006-02-01 00:00:00+00,SHORT,158,1.0,0.5395,0.47200647
2006-02-01 00:00:00+00,SHORT,3815,0.0,0.6474,0.47209495
2006-02-01 00:00:00+00,SHORT,1869,0.7375582099907911,0.2329,0.5958523
2006-02-02 00:00:00+00,SHORT,335,0.0,0.0723,0.6537998
2006-02-02 00:00:00+00,SHORT,3430,1.0,0.2272,0.59249294
2006-02-02 00:00:00+00,SHORT,1869,0.6122943133121508,0.2331,0.5450292
2006-02-03 00:00:00+00,SHORT,335,0.0,0.0724,0.5795944
2006-02-03 00:00:00+00,SHORT,3430,0.9411764705882353,0.2296,0.5071688
2006-02-03 00:00:00+00,SHORT,3613,0.0,0.2179,0.4763015
2006-02-03 00:00:00+00,SHORT,1869,0.6964419820576097,0.2358,0.5081892
2006-02-06 00:00:00+00,SHORT,335,0.13302053015907792,0.0743,0.6072823
2006-02-06 00:00:00+00,SHORT,870,1.0,0.1758,0.5300187
2006-02-06 00:00:00+00,SHORT,3357,1.0,0.2115,0.65938604
2006-02-06 00:00:00+00,SHORT,3430,0.8823529411764706,0.2294,0.5004339
2006-02-06 00:00:00+00,SHORT,1462,0.42083923331671375,0.1072,0.6319499
2006-02-06 00:00:00+00,SHORT,3613,0.4893790935513212,0.2222,0.47579584
2006-02-07 00:00:00+00,SHORT,3357,0.47332283610802117,0.2152,0.51756954
2006-02-07 00:00:00+00,SHORT,1462,0.3003577484216545,0.1066,0.4795625
2006-02-08 00:00:00+00,SHORT,3430,0.7647058823529411,0.2304,0.48557842
2006-02-09 00:00:00+00,SHORT,4112,0.170425188886246,0.0658,0.47378442
2006-02-09 00:00:00+00,SHORT,3357,0.5105860296468102,0.2091,0.49743477
2006-02-10 00:00:00+00,SHORT,3430,0.6470588235294118,0.2302,0.48851123
2006-02-13 00:00:00+00,SHORT,2518,0.9333333333333333,0.0889,0.47126684
2006-02-13 00:00:00+00,SHORT,3430,0.5882352941176471,0.2298,0.506354
2006-02-14 00:00:00+00,SHORT,394,0.3470640881936,0.0693,0.4804054
2006-02-15 00:00:00+00,SHORT,3818,0.0,0.0522,0.48856413
2006-02-16 00:00:00+00,SHORT,3818,0.0,0.0522,0.48837477
2006-02-17 00:00:00+00,SHORT,3818,0.0,0.0522,0.56032604
2006-02-21 00:00:00+00,SHORT,3744,0.0,0.2273,0.4775046
2006-02-21 00:00:00+00,SHORT,3818,0.0,0.0521,0.579555
2006-02-22 00:00:00+00,SHORT,443,0.0,0.0709,0.5182065
2006-02-22 00:00:00+00,SHORT,3818,0.0,0.0527,0.5726107
2006-02-22 00:00:00+00,SHORT,3882,0.20187325408233828,0.6178,0.46697542
2006-02-23 00:00:00+00,SHORT,3744,0.42529288011051897,0.2288,0.4950257
2006-02-24 00:00:00+00,SHORT,3744,0.6,0.2301,0.4900503
2006-02-27 00:00:00+00,SHORT,3791,0.23311760975623494,0.1002,0.54176515
2006-02-28 00:00:00+00,SHORT,610,0.8313918904947415,0.2385,0.5153061
2006-03-01 00:00:00+00,SHORT,845,0.32360113312948474,0.0987,0.4879917
2006-03-03 00:00:00+00,SHORT,845,0.22095601675361712,0.0996,0.50078434
2006-03-03 00:00:00+00,SHORT,1919,0.4227629138069218,0.6356,0.5847859
2006-03-06 00:00:00+00,SHORT,3142,0.5571954629721776,0.4111,0.773282
2006-03-06 00:00:00+00,SHORT,1919,0.33827629463775244,0.6398,0.63295466
2006-03-06 00:00:00+00,SHORT,4034,0.7777777777777778,0.0467,0.49654236
2006-03-07 00:00:00+00,SHORT,3142,0.383041581162545,0.1905,0.6228239
2006-03-07 00:00:00+00,SHORT,1919,0.2083453180008139,0.641,0.50542426
2006-03-08 00:00:00+00,SHORT,3142,0.40604425963681706,0.1868,0.5838687
2006-03-08 00:00:00+00,SHORT,1919,0.0,0.6437,0.49273783
2006-03-09 00:00:00+00,SHORT,3142,0.2990769068666243,0.1868,0.65793014
2006-03-10 00:00:00+00,SHORT,3142,0.21736521523927121,0.1843,0.5868815
2006-03-13 00:00:00+00,SHORT,3142,0.3376494546415508,0.1833,0.59060156
2006-03-14 00:00:00+00,SHORT,3142,0.3035791620198528,0.1793,0.5745476
2006-03-15 00:00:00+00,SHORT,2142,0.1079452204467013,0.0774,0.5869056
2006-03-15 00:00:00+00,SHORT,3142,0.14575898305340995,0.1795,0.4858146
2006-03-16 00:00:00+00,SHORT,2497,0.0,0.2504,0.6147684
2006-03-16 00:00:00+00,SHORT,1099,0.3431262317180798,0.225,0.4794961
2006-03-17 00:00:00+00,SHORT,2497,0.0,0.2544,0.5920367
2006-03-17 00:00:00+00,SHORT,1064,0.16080566085845885,0.142,0.64933306
2006-03-20 00:00:00+00,SHORT,2497,0.0,0.2498,0.5556774
2006-03-20 00:00:00+00,SHORT,1064,0.14531697293770698,0.1434,0.56036186
2006-03-20 00:00:00+00,SHORT,1099,0.271854417017777,0.2251,0.4977017
2006-03-21 00:00:00+00,SHORT,2582,0.2237550659785469,0.1258,0.6146446
2006-03-21 00:00:00+00,SHORT,1064,0.0,0.1419,0.49578226
2006-03-22 00:00:00+00,SHORT,2497,0.0,0.2413,0.4736417
2006-03-22 00:00:00+00,SHORT,1303,0.7930369898173947,0.0843,0.48586646
2006-03-23 00:00:00+00,SHORT,1303,0.6542338901943808,0.084,0.5129292
2006-03-23 00:00:00+00,SHORT,3862,0.4592077783231649,0.0615,0.57755214
2006-03-24 00:00:00+00,SHORT,1303,0.6553201401997784,0.0864,0.54246676
2006-03-24 00:00:00+00,SHORT,3862,0.5911288902185017,0.0609,0.63902706
2006-03-27 00:00:00+00,SHORT,773,0.0,0.1384,0.5996425
2006-03-27 00:00:00+00,SHORT,3862,0.8666666666666667,0.0604,0.7150181
2006-03-28 00:00:00+00,SHORT,773,0.0,0.1369,0.5769468
2006-03-28 00:00:00+00,SHORT,3862,0.6225899660107614,0.0683,0.5045428
2006-03-29 00:00:00+00,SHORT,773,0.3386259604714599,0.1393,0.59370685
2006-03-29 00:00:00+00,SHORT,918,0.261397309871237,0.0861,0.6571578
2006-03-29 00:00:00+00,SHORT,2999,0.680065050872031,0.1289,0.60775346
2006-03-29 00:00:00+00,SHORT,3470,0.37525452253896036,0.2873,0.5829354
2006-03-30 00:00:00+00,SHORT,641,0.5155346756383786,0.0646,0.49626002
2006-03-30 00:00:00+00,SHORT,773,0.4637618259803698,0.1393,0.55732733
2006-03-30 00:00:00+00,SHORT,918,0.23985620319412376,0.0876,0.5520978
2006-03-30 00:00:00+00,SHORT,2999,0.6923636409027536,0.1283,0.5373916
2006-03-31 00:00:00+00,SHORT,918,0.1639899218621267,0.0872,0.61139905
2006-03-31 00:00:00+00,SHORT,2999,0.6420493373824687,0.1279,0.5409521
2006-03-31 00:00:00+00,SHORT,1297,0.324617360116782,0.3516,0.6410812
2006-04-03 00:00:00+00,SHORT,135,0.0,0.4614,0.5804003
2006-04-03 00:00:00+00,SHORT,1297,0.17824047335024257,0.3472,0.49534896
2006-04-04 00:00:00+00,SHORT,135,0.0,0.4571,0.55711555
2006-04-04 00:00:00+00,SHORT,2999,0.5686853094766361,0.1736,0.49332932
2006-04-04 00:00:00+00,SHORT,1463,0.501200625779593,0.0475,0.59744257
2006-04-04 00:00:00+00,SHORT,1474,0.37135979080728854,0.48,0.56296647
2006-04-05 00:00:00+00,SHORT,135,0.0,0.4557,0.54756665
2006-04-05 00:00:00+00,SHORT,2999,0.5196712252071887,0.1737,0.5003006
2006-04-05 00:00:00+00,SHORT,1463,0.5616266456087012,0.0467,0.5065794
2006-04-05 00:00:00+00,SHORT,1474,0.48938635857109364,0.4833,0.54712546
2006-04-06 00:00:00+00,SHORT,135,0.0,0.4616,0.5433872
2006-04-06 00:00:00+00,SHORT,2999,0.43261596720577145,0.1728,0.50129336
2006-04-11 00:00:00+00,SHORT,786,1.0,0.278,0.63840777
2006-04-12 00:00:00+00,SHORT,786,0.9375,0.2857,0.626352
2006-04-13 00:00:00+00,SHORT,786,0.875,0.292,0.60234815
2006-04-20 00:00:00+00,SHORT,248,1.0,0.3963,0.6050547
2006-04-21 00:00:00+00,SHORT,248,0.0,0.4029,0.5212362
2006-04-21 00:00:00+00,SHORT,3273,0.7537655381478169,0.0692,0.6384333
2006-04-21 00:00:00+00,SHORT,1678,1.0,0.1858,0.6422151
2006-04-24 00:00:00+00,SHORT,335,0.0,0.0581,0.5687644
2006-04-24 00:00:00+00,SHORT,487,0.6145385765254086,0.2027,0.5962944
2006-04-24 00:00:00+00,SHORT,1678,0.9230769230769231,0.1877,0.5750468
2006-04-25 00:00:00+00,SHORT,335,0.0,0.0575,0.48546252
2006-04-25 00:00:00+00,SHORT,487,0.0,0.1996,0.5260178
2006-04-25 00:00:00+00,SHORT,3273,0.5472531905438597,0.0695,0.53870606
2006-04-26 00:00:00+00,SHORT,335,0.0,0.0569,0.49535072
2006-04-26 00:00:00+00,SHORT,487,0.0,0.1977,0.48993132
2006-04-26 00:00:00+00,SHORT,4062,1.0,0.0601,0.5752986
2006-05-02 00:00:00+00,SHORT,3179,0.593963942118747,0.4574,0.50330156
2006-05-03 00:00:00+00,SHORT,1108,0.586660164146963,0.0628,0.49227175
2006-05-03 00:00:00+00,SHORT,3791,0.32810540748135114,0.3305,0.5283893
2006-05-03 00:00:00+00,SHORT,2032,0.7108027600858678,0.5164,0.6492724
2006-05-04 00:00:00+00,SHORT,323,1.0,0.4343,0.64941865
2006-05-04 00:00:00+00,SHORT,3791,0.34421927114577894,0.3352,0.47399855
2006-05-04 00:00:00+00,SHORT,2032,0.6816475779844293,0.4606,0.5897201
2006-05-05 00:00:00+00,SHORT,192,1.0,0.0617,0.4760622
2006-05-05 00:00:00+00,SHORT,323,0.95,0.4318,0.5561
2006-05-05 00:00:00+00,SHORT,974,1.0,0.3318,0.6337397
2006-05-05 00:00:00+00,SHORT,1108,0.46273881168621983,0.0698,0.47858152
2006-05-05 00:00:00+00,SHORT,2032,0.5935542059136374,0.4577,0.56296086
2006-05-08 00:00:00+00,SHORT,323,0.9,0.4171,0.5645701
2006-05-08 00:00:00+00,SHORT,2661,1.0,0.6315,0.52613014
2006-05-08 00:00:00+00,SHORT,2665,0.852528031246247,0.2145,0.53932667
2006-05-08 00:00:00+00,SHORT,780,0.75,0.4287,0.55309325
2006-05-08 00:00:00+00,SHORT,974,0.9473684210526316,0.336,0.5585707
2006-05-08 00:00:00+00,SHORT,1260,0.6213817631250428,0.3385,0.48209462
2006-05-08 00:00:00+00,SHORT,3694,0.3913058283921888,0.1444,0.48028436
2006-05-08 00:00:00+00,SHORT,2032,0.4963936352307147,0.4432,0.5917471
2006-05-09 00:00:00+00,SHORT,135,1.0,0.5083,0.50091356
2006-05-09 00:00:00+00,SHORT,2665,0.7344160323497132,0.2186,0.47826543
2006-05-09 00:00:00+00,SHORT,710,0.3369433110142392,0.1852,0.63066643
2006-05-09 00:00:00+00,SHORT,974,0.8947368421052632,0.3293,0.5455478
2006-05-09 00:00:00+00,SHORT,1260,0.5716784646871041,0.3319,0.542569
2006-05-09 00:00:00+00,SHORT,3343,1.0,0.444,0.51482135
2006-05-09 00:00:00+00,SHORT,1462,0.7810497531165805,0.34,0.55026853
2006-05-09 00:00:00+00,SHORT,1463,0.883197257664175,0.0679,0.5214785
2006-05-09 00:00:00+00,SHORT,2004,0.8009504332377197,0.5666,0.47586352
2006-05-10 00:00:00+00,SHORT,5,0.24999145628605896,0.0463,0.5165506
2006-05-10 00:00:00+00,SHORT,2064,0.4183547314491373,0.0566,0.5489861
2006-05-10 00:00:00+00,SHORT,2365,0.4405825745809458,0.1471,0.5566925
2006-05-10 00:00:00+00,SHORT,2665,0.5152225594751647,0.1025,0.4905067
2006-05-10 00:00:00+00,SHORT,710,0.30872110996371926,0.1918,0.69686824
2006-05-10 00:00:00+00,SHORT,974,0.8421052631578947,0.3206,0.5437255
2006-05-10 00:00:00+00,SHORT,1260,0.47838177996261294,0.323,0.47521567
2006-05-10 00:00:00+00,SHORT,1462,0.5772464883201984,0.3305,0.5245552
2006-05-10 00:00:00+00,SHORT,1463,0.9285714285714286,0.0668,0.65390575
2006-05-10 00:00:00+00,SHORT,1474,0.9230769230769231,0.4642,0.5743703
2006-05-10 00:00:00+00,SHORT,3677,0.21610923825826694,0.0959,0.5141085
2006-05-10 00:00:00+00,SHORT,3694,0.2443891347963463,0.1439,0.51270145
2006-05-10 00:00:00+00,SHORT,3703,0.8333333333333334,0.0684,0.47108635
2006-05-10 00:00:00+00,SHORT,3841,1.0,0.1118,0.52756464
2006-05-10 00:00:00+00,SHORT,1910,0.17492818864847667,0.1775,0.51729786
2006-05-10 00:00:00+00,SHORT,2032,0.3667533128650356,0.2559,0.5361826
2006-05-11 00:00:00+00,SHORT,5,0.14289892126190062,0.0474,0.46800846
2006-05-11 00:00:00+00,SHORT,2064,0.1744600873457991,0.0579,0.5240985
2006-05-11 00:00:00+00,SHORT,2196,0.7813920867768837,0.0788,0.5529852
2006-05-11 00:00:00+00,SHORT,335,1.0,0.326,0.50721705
2006-05-11 00:00:00+00,SHORT,710,0.2492219258171519,0.3806,0.662659
2006-05-11 00:00:00+00,SHORT,988,1.0,0.1333,0.47680196
2006-05-11 00:00:00+00,SHORT,3677,0.208658503787886,0.0781,0.4720902
2006-05-11 00:00:00+00,SHORT,3694,0.23603405466810148,0.1504,0.47956458
2006-05-11 00:00:00+00,SHORT,1700,0.16364644642967474,0.0884,0.4759939
2006-05-11 00:00:00+00,SHORT,1910,0.2547236771080132,0.1775,0.4784797
2006-05-12 00:00:00+00,SHORT,2064,0.1834458289439274,0.06,0.5192884
2006-05-12 00:00:00+00,SHORT,1910,0.16301778627448726,0.1775,0.4725882
2006-05-15 00:00:00+00,SHORT,1910,0.21413095876864743,0.1775,0.4863163
2006-05-16 00:00:00+00,SHORT,1715,0.6342963561368693,0.5179,0.5950888
2006-05-16 00:00:00+00,SHORT,1910,0.2021825020405772,0.1775,0.47753012
2006-06-02 00:00:00+00,SHORT,2504,0.614488103642243,0.5217,0.53159714
2006-06-27 00:00:00+00,SHORT,2067,0.869428839287423,0.0891,0.5042893
2006-07-03 00:00:00+00,SHORT,2142,0.10981134991994275,0.3511,0.50365525
2006-07-03 00:00:00+00,SHORT,220,0.9166666666666666,0.3812,0.6682057
2006-07-05 00:00:00+00,SHORT,2142,0.0,0.349,0.47699362
2006-07-06 00:00:00+00,SHORT,2175,0.06605383891891464,0.0492,0.50210214
2006-07-10 00:00:00+00,SHORT,3703,1.0,0.3224,0.49669954
2006-07-11 00:00:00+00,SHORT,4172,0.5687968561509149,0.0501,0.4914181
2006-07-11 00:00:00+00,SHORT,405,0.0,0.5935,0.49263465
2006-07-11 00:00:00+00,SHORT,714,0.3318100701318865,0.2651,0.51756537
2006-07-11 00:00:00+00,SHORT,739,0.5173850419878527,0.3008,0.5384903
2006-07-11 00:00:00+00,SHORT,995,0.20106196451193784,0.2651,0.50724936
2006-07-11 00:00:00+00,SHORT,1139,0.22926456845848042,0.3255,0.5010882
2006-07-11 00:00:00+00,SHORT,3703,0.8571428571428572,0.3264,0.7386196
2006-07-12 00:00:00+00,SHORT,4137,0.0,0.3444,0.48952034
2006-07-12 00:00:00+00,SHORT,4172,0.5143726289479197,0.0513,0.53245795
2006-07-12 00:00:00+00,SHORT,3271,0.5555555555555556,0.3379,0.53532195
2006-07-12 00:00:00+00,SHORT,3357,0.0,0.0469,0.5073619
2006-07-12 00:00:00+00,SHORT,1453,0.8333333333333334,0.3356,0.520348
2006-07-12 00:00:00+00,SHORT,3595,0.0,0.201,0.498181
2006-07-12 00:00:00+00,SHORT,1610,0.7392031272202128,0.2384,0.640501
2006-07-12 00:00:00+00,SHORT,3703,0.7142857142857143,0.3248,0.6913641
2006-07-12 00:00:00+00,SHORT,1966,0.0,0.315,0.64029056
2006-07-13 00:00:00+00,SHORT,1610,0.6143257483964628,0.2393,0.51745814
2006-07-13 00:00:00+00,SHORT,1966,0.0,0.3139,0.47554746
2006-07-14 00:00:00+00,SHORT,1610,0.5650512108089175,0.2342,0.47406614
2006-07-17 00:00:00+00,SHORT,1610,0.8,0.248,0.47472295
2006-07-18 00:00:00+00,SHORT,1610,0.5229999597268459,0.2465,0.52030766
2006-07-19 00:00:00+00,SHORT,1610,0.20574774524038048,0.2445,0.51095736
2006-07-20 00:00:00+00,SHORT,3903,0.0,0.4733,0.53014433
2006-07-21 00:00:00+00,SHORT,3903,0.17749362001156385,0.4617,0.4888157
2006-07-24 00:00:00+00,SHORT,3903,0.28615945889723765,0.4442,0.4846427
2006-07-25 00:00:00+00,SHORT,3903,0.30085104281339375,0.4273,0.54996496
2006-07-26 00:00:00+00,SHORT,1453,0.0,0.3305,0.49684957
2006-07-26 00:00:00+00,SHORT,3903,0.2151432663378576,0.4142,0.534053
2006-07-27 00:00:00+00,SHORT,1939,1.0,0.6601,0.46738666
2006-08-02 00:00:00+00,SHORT,2550,0.2208250513570111,0.1773,0.48751718
2006-08-03 00:00:00+00,SHORT,11,0.0,0.343,0.48288274
2006-08-04 00:00:00+00,SHORT,1112,0.0,0.1535,0.5048781
2006-08-09 00:00:00+00,SHORT,2527,0.18027783206032258,0.3235,0.50605613
2006-08-10 00:00:00+00,SHORT,2527,0.14241614375632758,0.3211,0.4732439
2006-08-11 00:00:00+00,SHORT,11,0.0,0.065,0.51074225
2006-08-14 00:00:00+00,SHORT,11,0.0,0.0647,0.4783683
2006-08-15 00:00:00+00,SHORT,11,0.0,0.0684,0.5108552
2006-08-15 00:00:00+00,SHORT,1803,0.33883655728804535,0.2718,0.4819476
2006-08-16 00:00:00+00,SHORT,11,0.0,0.0677,0.5112681
2006-08-16 00:00:00+00,SHORT,1803,0.361413387404603,0.4149,0.46762946
2006-08-17 00:00:00+00,SHORT,2546,0.0,0.0611,0.5277905
2006-08-17 00:00:00+00,SHORT,3436,0.42378235086832455,0.4863,0.59139943
2006-08-18 00:00:00+00,SHORT,64,0.0,0.0727,0.52351296
2006-08-18 00:00:00+00,SHORT,2546,0.0,0.0624,0.5895935
2006-08-18 00:00:00+00,SHORT,2582,0.5292158891306085,0.6048,0.49609855
2006-08-18 00:00:00+00,SHORT,730,0.41774400374305365,0.0653,0.47435382
2006-08-18 00:00:00+00,SHORT,858,1.0,0.6286,0.5690946
2006-08-18 00:00:00+00,SHORT,3436,0.3703245412033829,0.479,0.50032187
2006-08-18 00:00:00+00,SHORT,3743,0.6638461225319983,0.1512,0.5171022
2006-08-18 00:00:00+00,SHORT,3853,0.2799766506124214,0.0649,0.64290065
2006-08-18 00:00:00+00,SHORT,3882,0.4879802348616252,0.3314,0.51120675
2006-08-21 00:00:00+00,SHORT,2546,0.0,0.0653,0.48085237
2006-08-21 00:00:00+00,SHORT,858,0.9285714285714286,0.6276,0.50882864
2006-08-21 00:00:00+00,SHORT,3436,0.3573190994580426,0.4905,0.5123364
2006-08-21 00:00:00+00,SHORT,3837,0.0,0.1137,0.5426971
2006-08-21 00:00:00+00,SHORT,3853,0.0,0.0679,0.5438954
2006-08-21 00:00:00+00,SHORT,3882,0.443947351631657,0.3352,0.60360336
2006-08-22 00:00:00+00,SHORT,3837,0.0,0.1137,0.49633035
2006-08-22 00:00:00+00,SHORT,3882,0.2582319557012065,0.3337,0.48709542
2006-08-24 00:00:00+00,SHORT,64,0.0,0.0756,0.5095572
2006-08-24 00:00:00+00,SHORT,858,0.7142857142857143,0.6349,0.52336824
2006-09-05 00:00:00+00,SHORT,522,0.0,0.4224,0.59763
2006-09-05 00:00:00+00,SHORT,3677,0.6993464026203878,0.3722,0.5662575
2006-09-06 00:00:00+00,SHORT,1368,1.0,0.4494,0.68924606
2006-09-06 00:00:00+00,SHORT,3677,0.95,0.3748,0.49842983
2006-09-07 00:00:00+00,SHORT,1368,0.35716738870902726,0.4532,0.58149844
2006-09-07 00:00:00+00,SHORT,3677,0.9,0.3801,0.6065591
2006-09-08 00:00:00+00,SHORT,4169,0.0,0.0515,0.4837552
2006-09-08 00:00:00+00,SHORT,3677,0.5005036746447635,0.3646,0.56376517
2006-09-11 00:00:00+00,SHORT,3677,0.4839490479507581,0.3717,0.6876858
2006-09-12 00:00:00+00,SHORT,4169,0.12013291232938154,0.0474,0.47159022
2006-09-12 00:00:00+00,SHORT,3677,0.37182272044218456,0.3633,0.58885187
2006-09-12 00:00:00+00,SHORT,1832,0.0,0.059,0.49577522
2006-09-15 00:00:00+00,SHORT,2815,0.2556719699097932,0.3994,0.59588856
2006-09-18 00:00:00+00,SHORT,2815,0.13490044113528143,0.4077,0.48851097
2006-09-19 00:00:00+00,SHORT,2815,0.09595409223287858,0.4114,0.52447665
2006-09-20 00:00:00+00,SHORT,2142,0.0,0.6171,0.55339265
2006-09-20 00:00:00+00,SHORT,1360,1.0,0.6401,0.58544683
2006-09-21 00:00:00+00,SHORT,1360,0.9411764705882353,0.633,0.4774315
2006-09-25 00:00:00+00,SHORT,2142,0.0,0.6341,0.49078336
2006-09-25 00:00:00+00,SHORT,1185,0.0,0.2061,0.5695078
2006-09-25 00:00:00+00,SHORT,3862,0.0,0.1947,0.49048486
2006-09-26 00:00:00+00,SHORT,2142,0.0,0.628,0.48764488
2006-09-26 00:00:00+00,SHORT,1185,0.22411857683774852,0.2043,0.5352267
2006-09-26 00:00:00+00,SHORT,3825,1.0,0.5194,0.59449196
2006-09-27 00:00:00+00,SHORT,2142,0.0,0.6221,0.48854518
2006-09-27 00:00:00+00,SHORT,1185,0.0,0.2017,0.50254
