time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,skew_weighted_20_df037,velocity_eps_9m_univ_zscore_df051,price_drift_abs_1_df006
2021-12-13 00:00:00+00,LONG,88,0.3569637631628098,-0.03782143,-0.47873974,-0.016022759,0.023075309
2021-12-13 00:00:00+00,LONG,835,0.3266641405675986,-0.024382742,-0.38468423,-0.041664787,0.010927004
2021-12-13 00:00:00+00,LONG,4050,0.0,-0.03693894,-0.49448943,-0.029069666,0.011811024
2021-12-14 00:00:00+00,LONG,2061,0.7297297297297297,-0.048025087,-0.43982497,-0.011945601,0.023131672
2021-12-14 00:00:00+00,LONG,88,0.0,-0.043727495,-0.45517713,-0.016022759,0.010457248
2021-12-15 00:00:00+00,LONG,88,0.0,-0.04991343,-0.4357652,-0.015989238,0.006899351
2021-12-15 00:00:00+00,LONG,2527,0.8723404255319149,-0.041756697,-0.39542103,-0.021031553,0.0212968
2021-12-15 00:00:00+00,LONG,3109,1.0,-0.047596898,-0.38401622,-0.021273239,0.013959391
2021-12-15 00:00:00+00,LONG,3179,1.0,-0.022391018,-0.42698318,-0.032286044,0.015067583
2021-12-16 00:00:00+00,LONG,3280,0.0,0.018137854,-0.39790273,-0.028161723,0.019189766
2021-12-20 00:00:00+00,LONG,2248,1.0,-0.039942965,-0.39692846,-0.010501641,0.028423026
2021-12-20 00:00:00+00,LONG,2370,0.0,0.0058872127,-0.40111837,-0.0106379,0.023267087
2021-12-20 00:00:00+00,LONG,3708,0.0,-0.04714282,-0.44523507,-0.004109629,0.012514221
2021-12-20 00:00:00+00,LONG,1667,0.0,-0.024716733,-0.44612595,-0.01471807,0.016004743
2021-12-21 00:00:00+00,LONG,3708,0.0,-0.049205486,-0.42948493,-0.004109629,0.010368664
2021-12-22 00:00:00+00,LONG,1667,0.0,-0.029887473,-0.37681636,-0.014645883,0.00810081
2021-12-23 00:00:00+00,LONG,4123,0.4333073521373489,-0.037256263,-0.38489702,-0.0065804333,0.0066199377
2022-01-10 00:00:00+00,LONG,3882,1.0,0.017711265,-0.40670326,-0.0014851915,0.038135592
2022-01-24 00:00:00+00,LONG,1534,0.0,-0.0051821033,-0.37408197,-0.011009533,0.0059587737
2022-01-28 00:00:00+00,LONG,4136,0.0,-0.0023888606,-0.40147454,-0.0089505855,0.024318028
2022-01-28 00:00:00+00,LONG,3699,0.0,-0.01574593,-0.47176385,-0.0028073213,0.007910823
2022-01-31 00:00:00+00,LONG,2923,0.0,-0.006269153,-0.4627904,-0.044054274,0.021069974
2022-01-31 00:00:00+00,LONG,918,0.0,-0.023273356,-0.38635042,-0.004637209,0.011116023
2022-01-31 00:00:00+00,LONG,1904,0.0,-0.021886565,-0.37947977,-0.003124849,0.018576598
2022-02-03 00:00:00+00,LONG,3078,0.0,0.019544374,-0.37742308,-0.0485224,0.024526794
2022-02-04 00:00:00+00,LONG,4136,0.49254993140696046,-0.014999322,-0.3696266,-0.007758521,0.018210683
2022-02-07 00:00:00+00,LONG,4136,0.4855352026206443,-0.017428478,-0.40343648,-0.007756536,0.008744049
2022-02-10 00:00:00+00,LONG,4136,0.6388888888888888,-0.024825368,-0.3942005,-0.045164492,0.016269308
2022-02-24 00:00:00+00,LONG,2665,0.0,-0.039801765,-0.40534505,-0.013736853,0.023564065
2022-02-24 00:00:00+00,LONG,3716,0.0,-0.042134866,-0.36832696,-0.014406134,0.008688783
2022-02-28 00:00:00+00,LONG,2665,0.0,-0.043280154,-0.41649127,-0.027349826,0.008547009
2022-03-02 00:00:00+00,LONG,2665,0.0,-0.048414107,-0.37391308,-0.025899736,0.021520803
2022-03-07 00:00:00+00,LONG,3694,1.0,0.034858048,-0.3972189,-0.039079186,0.035128806
2022-03-08 00:00:00+00,LONG,2105,0.0,0.017215114,-0.5006562,-0.010385099,0.008543062
2022-03-08 00:00:00+00,LONG,3837,0.0,-0.0033811992,-0.44477957,-5.609582E-4,0.012025316
2022-03-09 00:00:00+00,LONG,2105,0.0,0.012309654,-0.433286,-0.010563089,0.035165347
2022-03-11 00:00:00+00,LONG,663,0.5110628946509498,-0.008140975,-0.45755154,-0.03503668,0.018584937
2022-03-11 00:00:00+00,LONG,3694,0.8947368421052632,0.01409394,-0.38382432,-0.031140242,0.013793103
2022-03-11 00:00:00+00,LONG,3837,0.0,-0.009390249,-0.42721465,-0.0013983563,0.030324088
2022-03-14 00:00:00+00,LONG,3683,0.0,0.06343363,-0.37322986,-0.028034022,0.021242937
2022-03-15 00:00:00+00,LONG,2105,0.0,-0.017705603,-0.43713814,-0.011222511,0.020986827
2022-04-22 00:00:00+00,LONG,2776,0.0,0.016753802,-0.5127478,-0.009879128,0.027624309
2022-04-29 00:00:00+00,LONG,1434,0.01411652641230422,0.023970129,-0.4684231,-0.037463978,0.015831135
2022-05-02 00:00:00+00,LONG,1434,0.006793863361980502,0.017670548,-0.42318612,-0.03682401,0.0058087576
2022-05-03 00:00:00+00,LONG,2866,0.0,-0.047410533,-0.39015615,-0.024561252,0.032051284
2022-05-03 00:00:00+00,LONG,3052,0.0,0.024057405,-0.43967605,-0.021769244,0.013756317
2022-05-05 00:00:00+00,LONG,3052,0.0,0.014749842,-0.46330184,-0.005783471,0.019132309
2022-05-10 00:00:00+00,LONG,143,0.9583333333333334,-0.019155197,-0.5001635,-0.028566359,0.01618677
2022-05-11 00:00:00+00,LONG,990,0.9565217391304348,0.02050036,-0.42424476,-0.02956317,0.014767134
2022-05-12 00:00:00+00,LONG,219,0.0,0.0036384622,-0.39477888,-0.047549713,0.022245215
2022-05-12 00:00:00+00,LONG,2330,1.0,-0.03993082,-0.37012035,-0.047360472,0.006264425
2022-05-12 00:00:00+00,LONG,498,0.0,-0.035223242,-0.50820047,-0.05109857,0.012586077
2022-05-12 00:00:00+00,LONG,604,0.0,-0.024981763,-0.41010934,-0.04647736,0.007886435
2022-05-12 00:00:00+00,LONG,990,0.0,0.01400375,-0.40860403,-0.045341928,0.008395523
2022-05-12 00:00:00+00,LONG,1244,0.0,-0.020998895,-0.4188223,-0.011248293,0.027025454
2022-05-12 00:00:00+00,LONG,4034,0.5073020549214087,0.027481338,-0.41397676,-0.0438911,0.025068097
2022-05-12 00:00:00+00,LONG,2032,0.0,-0.016220743,-0.36923632,-0.044395734,0.011561874
2022-05-12 00:00:00+00,LONG,2041,0.0,-0.039065607,-0.38693482,-0.0463512,0.023809524
2022-05-13 00:00:00+00,LONG,219,0.0,-0.004201129,-0.44056672,-0.04765654,0.025809716
2022-05-13 00:00:00+00,LONG,498,0.0,-0.042414833,-0.4269112,-0.051194556,0.025170498
2022-05-16 00:00:00+00,LONG,4016,0.0,-0.032542933,-0.38137645,-0.04642309,0.026657553
2022-05-17 00:00:00+00,LONG,2032,0.0,-0.034763966,-0.37815577,-0.044517394,0.0056031253
2022-05-18 00:00:00+00,LONG,1260,0.0,-0.04420384,-0.4619522,-0.04454675,0.032758422
2022-05-19 00:00:00+00,LONG,2514,0.0,-0.024386559,-0.3847465,-0.046183664,0.030774215
2022-05-19 00:00:00+00,LONG,663,0.0,0.031193348,-0.43660846,-0.003969408,0.018249305
2022-06-14 00:00:00+00,LONG,2408,0.22431266727299828,-0.021477561,-0.45549053,-0.04521861,0.012331081
2022-06-14 00:00:00+00,LONG,1631,0.7863438823920782,0.011734272,-0.3738537,-0.045407243,0.022992393
2022-06-15 00:00:00+00,LONG,2408,0.269321204468894,-0.025554782,-0.38910142,-0.04521861,0.009748589
2022-06-15 00:00:00+00,LONG,1631,0.7341116542701809,0.009524975,-0.40811196,-0.045407243,0.010382419
2022-06-16 00:00:00+00,LONG,1631,0.7259486261140662,0.0059959064,-0.4465002,-0.04545297,0.011474567
2022-06-17 00:00:00+00,LONG,4123,0.13815261414814578,0.006845096,-0.44924778,-0.045288317,0.023316912
2022-06-17 00:00:00+00,LONG,2139,1.0,-8.963091E-5,-0.49830925,-0.04761479,0.038922157
2022-06-17 00:00:00+00,LONG,1160,1.0,-0.020828614,-0.43223745,-0.041830048,0.0076322784
2022-06-17 00:00:00+00,LONG,1235,1.0,-0.026285166,-0.37340212,-0.044848174,0.023371456
2022-06-17 00:00:00+00,LONG,1262,0.0,0.0029613683,-0.373943,-0.04459666,0.01171589
2022-06-17 00:00:00+00,LONG,3586,0.0,-0.03115728,-0.3899656,-0.04390501,0.011739376
2022-06-17 00:00:00+00,LONG,4088,1.0,-0.0065954165,-0.4469011,-0.044533785,0.009209516
2022-06-21 00:00:00+00,LONG,4176,0.9523809523809523,-0.016154945,-0.46864074,-0.045481075,0.013299953
2022-06-21 00:00:00+00,LONG,3586,0.0,-0.03253642,-0.38586614,-0.043909132,0.012449424
2022-06-21 00:00:00+00,LONG,3648,0.21626586705730938,-0.023359658,-0.4946774,-0.049522847,0.018292682
2022-06-21 00:00:00+00,LONG,4088,0.9523809523809523,-0.009401947,-0.3958272,-0.04453791,0.016930398
2022-06-21 00:00:00+00,LONG,4089,0.0,-0.048005924,-0.3754608,-0.045166686,0.013264649
2022-06-22 00:00:00+00,LONG,4123,0.0,-0.0014699367,-0.42138553,-0.04529244,0.011639185
2022-06-22 00:00:00+00,LONG,4176,0.9047619047619048,-0.019222386,-0.43335643,-0.045481075,0.015750464
2022-06-22 00:00:00+00,LONG,2139,0.9636363636363636,-0.006742123,-0.404418,-0.047618914,0.01861862
2022-06-22 00:00:00+00,LONG,1160,0.9047619047619048,-0.023239903,-0.41470227,-0.041834168,0.0064879633
2022-06-22 00:00:00+00,LONG,3648,0.18980147994161656,-0.025042202,-0.46401584,-0.049522847,0.021706587
2022-06-22 00:00:00+00,LONG,4088,0.9047619047619048,-0.012004973,-0.38728797,-0.04453791,0.015995648
2022-06-23 00:00:00+00,LONG,4176,0.8571428571428572,-0.022275548,-0.41278645,-0.04548146,0.022803284
2022-06-23 00:00:00+00,LONG,2139,0.9454545454545454,-0.010937305,-0.41227576,-0.047619298,0.006119951
2022-06-23 00:00:00+00,LONG,1160,0.8571428571428572,-0.024576819,-0.4422881,-0.041834556,0.020949958
2022-06-23 00:00:00+00,LONG,1235,0.9444444444444444,-0.02896251,-0.3819443,-0.04485268,0.00998004
2022-06-23 00:00:00+00,LONG,3648,0.1748408180220381,-0.027743224,-0.41403413,-0.049523234,0.005860806
2022-06-23 00:00:00+00,LONG,4088,0.0,-0.014928723,-0.4358192,-0.044538293,0.021098854
2022-06-24 00:00:00+00,LONG,2139,0.0,-0.014877943,-0.4060024,-0.04755202,0.014778325
2022-06-27 00:00:00+00,LONG,4123,0.0,-0.018355992,-0.4721456,-0.04517422,0.01797005
2022-06-27 00:00:00+00,LONG,2139,0.0,-0.018796284,-0.37269887,-0.04750782,0.021237863
2022-06-27 00:00:00+00,LONG,2365,0.3830501204724015,-0.04632329,-0.42352846,-0.042651407,0.0057392926
2022-06-27 00:00:00+00,LONG,842,0.0,-0.02208066,-0.38393834,-0.044921935,0.0065706344
2022-06-27 00:00:00+00,LONG,3430,0.0,-0.03756198,-0.39950544,-0.048390802,0.017686486
2022-06-28 00:00:00+00,LONG,4123,0.0,-0.023323167,-0.3894383,-0.04517126,0.037593983
2022-06-28 00:00:00+00,LONG,2365,0.321304440833155,-0.05056335,-0.48369396,-0.042648453,0.010699765
2022-06-28 00:00:00+00,LONG,842,0.0,-0.023811674,-0.426668,-0.04491898,0.017574692
2022-06-28 00:00:00+00,LONG,3430,0.0,-0.044353735,-0.4748077,-0.048387844,0.016948406
2022-06-29 00:00:00+00,LONG,4123,0.0,-0.029359223,-0.3842697,-0.045166768,0.007246377
2022-06-30 00:00:00+00,LONG,4123,0.0,-0.03506074,-0.43287823,-0.045212995,0.009520787
2022-06-30 00:00:00+00,LONG,2139,0.0,-0.032172125,-0.43174008,-0.047544222,0.009456265
2022-07-01 00:00:00+00,LONG,64,0.64,-0.020945514,-0.43261224,-0.043608464,0.006610938
2022-07-01 00:00:00+00,LONG,2139,0.0,-0.037069127,-0.38151267,-0.0475738,0.013126492
2022-07-01 00:00:00+00,LONG,248,0.8163265306122449,-0.031134127,-0.41925907,-0.044678476,0.0097856475
2022-07-01 00:00:00+00,LONG,2659,0.0,-0.025739336,-0.40548077,-0.047259092,0.009980431
2022-07-01 00:00:00+00,LONG,638,0.0,-0.033562616,-0.4750151,-0.04190903,0.017538091
2022-07-05 00:00:00+00,LONG,4123,0.3302335120924247,-0.048375834,-0.4916339,-0.04524495,0.036113773
2022-07-05 00:00:00+00,LONG,2139,0.0,-0.04243662,-0.41322416,-0.0475738,0.023557127
2022-07-05 00:00:00+00,LONG,2305,1.0,-0.038281776,-0.50660115,-0.04618908,0.015348378
2022-07-05 00:00:00+00,LONG,638,0.0,-0.042722814,-0.43758896,-0.04190903,0.012926855
2022-07-05 00:00:00+00,LONG,2835,1.0,-0.0010731869,-0.45057797,-0.04014666,0.009820666
2022-07-05 00:00:00+00,LONG,1262,0.0,-0.015879214,-0.392582,-0.04455259,0.02859822
2022-07-05 00:00:00+00,LONG,3531,0.0,-0.011209011,-0.43905312,-0.046617083,0.008937316
2022-07-05 00:00:00+00,LONG,3824,0.0,-0.03622178,-0.50474286,-0.0429161,0.011558441
2022-07-05 00:00:00+00,LONG,1832,0.0,-0.035676423,-0.49514428,-0.044300824,0.010354565
2022-07-06 00:00:00+00,LONG,2133,0.9818181818181818,-0.0183673,-0.3906034,-0.03756604,0.008661523
2022-07-06 00:00:00+00,LONG,2139,0.8,-0.04876729,-0.4216207,-0.0475738,0.013268999
2022-07-06 00:00:00+00,LONG,2305,0.96,-0.047789596,-0.49783948,-0.04618908,0.0075108674
2022-07-06 00:00:00+00,LONG,259,0.6666666666666666,-0.029757673,-0.40104413,-0.048329104,0.03409467
2022-07-06 00:00:00+00,LONG,2513,1.0,-0.0055696545,-0.4821877,-0.034985423,0.029728407
2022-07-06 00:00:00+00,LONG,2728,0.0,-0.04399946,-0.37870008,-0.045748487,0.008177208
2022-07-06 00:00:00+00,LONG,1288,1.0,-0.028820856,-0.42992228,-0.045056127,0.01625
2022-07-06 00:00:00+00,LONG,1328,0.7460304562176276,-0.03931395,-0.4048693,-0.04455259,0.034412954
2022-07-06 00:00:00+00,LONG,3531,0.0,-0.016782578,-0.44644225,-0.046617083,0.007659049
2022-07-06 00:00:00+00,LONG,3594,0.782562242656733,-0.03806805,-0.48952672,-0.04511907,0.011955594
2022-07-06 00:00:00+00,LONG,3695,0.0,-0.032592803,-0.38802928,-0.044111997,0.01130349
2022-07-06 00:00:00+00,LONG,3824,0.0,-0.041588686,-0.50497484,-0.0429161,0.007226383
2022-07-06 00:00:00+00,LONG,1832,0.0,-0.04406889,-0.5000246,-0.044300824,0.011731135
2022-07-07 00:00:00+00,LONG,2728,0.0,-0.048421223,-0.37400585,-0.045748793,0.015549989
2022-07-07 00:00:00+00,LONG,1262,0.0,-0.024845239,-0.39061934,-0.0445529,0.017441861
2022-07-07 00:00:00+00,LONG,1328,0.6148448312981901,-0.045745336,-0.41407135,-0.0445529,0.034591194
2022-07-14 00:00:00+00,LONG,3040,0.0,-0.033862088,-0.3745319,-0.045693062,0.011362383
2022-07-15 00:00:00+00,LONG,1967,0.0,-0.026485272,-0.4078691,-0.04683696,0.008073818
2022-07-20 00:00:00+00,LONG,3040,0.0,-0.04207535,-0.38063034,-0.045569092,0.017499726
2022-07-26 00:00:00+00,LONG,1074,0.0,-0.0373549,-0.38332283,-0.047202718,0.009578107
2022-07-27 00:00:00+00,LONG,1896,0.0,-0.0045225066,-0.39726314,-0.045678534,0.008119925
2022-08-01 00:00:00+00,LONG,2950,0.0,0.015307886,-0.48831078,-0.04479354,0.026933279
2022-08-02 00:00:00+00,LONG,773,0.0,0.034643415,-0.3983458,-0.045442116,0.01738149
2022-08-02 00:00:00+00,LONG,2950,0.0,-8.170952E-4,-0.4901118,-0.044807583,0.027049696
2022-08-02 00:00:00+00,LONG,3758,0.0,0.009628243,-0.3845476,-0.025567621,0.03626943
2022-08-03 00:00:00+00,LONG,2950,0.0,-0.018470882,-0.38133308,-0.044476066,0.013679053
2022-08-04 00:00:00+00,LONG,773,0.0,0.02736249,-0.399445,-0.04509504,0.0066247857
2022-08-04 00:00:00+00,LONG,1960,0.017688537327462426,0.03626183,-0.43097046,-0.02814816,0.008684863
2022-08-05 00:00:00+00,LONG,2971,0.0,-0.0016577427,-0.4121542,-0.039042268,0.011833133
2022-08-10 00:00:00+00,LONG,773,0.0,0.014118526,-0.3991613,-5.905296E-4,0.00801007
2022-08-11 00:00:00+00,LONG,773,0.0,0.0102103595,-0.40891033,-3.387984E-4,0.005676013
2022-08-23 00:00:00+00,LONG,773,0.0,-0.016649572,-0.38406277,-5.7634205E-4,0.017466258
2022-08-26 00:00:00+00,LONG,3255,0.0,0.043045707,-0.36865684,-0.0076273517,0.03524844
2022-08-26 00:00:00+00,LONG,3273,0.020408163265306145,0.028423084,-0.48995847,-0.03101119,0.033361368
2022-08-26 00:00:00+00,LONG,3890,0.0,0.020595707,-0.38847062,-0.014324241,0.02105935
2022-08-29 00:00:00+00,LONG,1966,0.0,0.03521512,-0.3712381,-0.0078117093,0.013412017
2022-08-31 00:00:00+00,LONG,1463,0.0,0.07105317,-0.3872172,-0.039977223,0.017096775
2022-09-01 00:00:00+00,LONG,3273,1.0,1.7976205E-4,-0.46885136,-0.02971487,0.011848342
2022-09-02 00:00:00+00,LONG,3273,0.9824561403508771,-0.0048586247,-0.48981747,-0.02971487,0.012295082
2022-09-02 00:00:00+00,LONG,1463,0.0,0.05756937,-0.4463773,-0.039649684,0.0075782537
2022-09-02 00:00:00+00,LONG,4062,0.0,0.04233947,-0.4055615,-0.016941538,0.0056399633
2022-09-06 00:00:00+00,LONG,2230,0.0,0.029204713,-0.41125107,-0.01808557,0.017079748
2022-09-08 00:00:00+00,LONG,2230,0.0,0.016921801,-0.41042122,-0.018716123,0.006546855
2022-09-14 00:00:00+00,LONG,2230,0.0,-0.012350407,-0.48935053,-0.01829714,0.010642597
2022-09-16 00:00:00+00,LONG,1879,0.0,0.0027693047,-0.3869365,-0.037313156,0.019830855
2022-09-26 00:00:00+00,LONG,4092,1.0,-0.0018241752,-0.40769708,-0.021201706,0.024237359
2022-09-27 00:00:00+00,LONG,523,0.975,-0.027266918,-0.39880297,-0.009944258,0.015158924
2022-09-28 00:00:00+00,LONG,1514,0.0,-0.04631425,-0.38066024,-0.033793546,0.033102036
2022-09-29 00:00:00+00,LONG,4123,0.47318498477758464,-0.03557291,-0.36959052,-0.017098874,0.015300918
2022-09-29 00:00:00+00,LONG,617,0.24917575654091723,-0.024185369,-0.4439983,-0.013839435,0.018816471
2022-09-29 00:00:00+00,LONG,2932,0.0,-0.025808373,-0.3976509,-0.013839435,0.009787928
2022-09-29 00:00:00+00,LONG,1514,0.7202678008798551,-0.05024943,-0.39657733,-0.033590227,0.022351906
2022-09-30 00:00:00+00,LONG,617,0.23162395158812132,-0.026751325,-0.4625941,-0.013408522,0.013340745
2022-09-30 00:00:00+00,LONG,2932,0.0,-0.033801857,-0.37643364,-0.013408522,0.016474465
2022-10-10 00:00:00+00,LONG,2018,0.5898517571481422,-0.048342135,-0.39557955,-0.04189746,0.012486309
2022-12-06 00:00:00+00,LONG,3187,1.0,-0.012014847,-0.38652435,-0.016959533,0.013015185
2022-12-12 00:00:00+00,LONG,2690,0.0,0.041061647,-0.3727469,-0.041147333,0.03790239
2022-12-14 00:00:00+00,LONG,2067,0.0,0.035442453,-0.40866187,-0.034099605,0.014084507
2022-12-15 00:00:00+00,LONG,2067,0.0,0.027011424,-0.40198416,-0.03413983,0.035714287
2022-12-19 00:00:00+00,LONG,1910,1.0,0.029979791,-0.4364737,-0.027639221,0.013910438
2022-12-20 00:00:00+00,LONG,2209,1.0,0.025764255,-0.38347447,-0.010930302,0.007763082
2022-12-20 00:00:00+00,LONG,1910,0.08277219796846666,0.02327836,-0.3718997,-0.027705535,0.013244684
2022-12-21 00:00:00+00,LONG,2209,0.9787234042553191,0.018499667,-0.40357178,-0.010903395,0.03409415
2022-12-21 00:00:00+00,LONG,836,0.0,-0.022933194,-0.3763541,-0.0011629355,0.02264507
2022-12-22 00:00:00+00,LONG,2209,0.9574468085106383,0.009168349,-0.40245983,-0.010925439,0.0073113535
2022-12-22 00:00:00+00,LONG,2437,1.0,0.02977503,-0.41192323,-0.024441319,0.0265252
2022-12-22 00:00:00+00,LONG,1368,1.0,-6.802336E-4,-0.3711315,-0.023900682,0.0227772
2022-12-23 00:00:00+00,LONG,2437,0.0,0.022377176,-0.3831246,-0.024347998,0.007266122
2022-12-23 00:00:00+00,LONG,714,1.0,0.00253981,-0.40543565,-0.004867224,0.008883249
2022-12-27 00:00:00+00,LONG,401,0.0,-0.019526022,-0.43049875,-0.015148744,0.009738503
2022-12-27 00:00:00+00,LONG,714,0.9767441860465116,-0.009594257,-0.37619662,-0.004867224,0.017925736
2022-12-27 00:00:00+00,LONG,3107,0.0,0.060232155,-0.45802206,-0.04707557,0.038934425
2022-12-28 00:00:00+00,LONG,2067,1.0,-0.03917419,-0.50464374,-0.034088384,0.029780565
2022-12-28 00:00:00+00,LONG,401,0.0,-0.024728706,-0.48565286,-0.015148744,0.016729178
2022-12-28 00:00:00+00,LONG,3107,0.0,0.041424986,-0.4996447,-0.04707557,0.012793177
2022-12-28 00:00:00+00,LONG,1106,1.0,-0.040507108,-0.41732645,-0.03300612,0.012832264
2022-12-28 00:00:00+00,LONG,1368,0.9090909090909091,-0.019152977,-0.42157274,-0.023806866,0.033156194
2022-12-28 00:00:00+00,LONG,1816,0.0,0.011542354,-0.45537835,-0.012443081,0.017556693
2022-12-29 00:00:00+00,LONG,401,0.0,-0.029338207,-0.42912093,-0.015203224,0.012412206
2022-12-29 00:00:00+00,LONG,643,0.6336849808227752,-0.0015435771,-0.4704697,-0.042234916,0.023584906
2022-12-29 00:00:00+00,LONG,1816,0.0,0.0041723093,-0.49184006,-0.012500054,0.017622238
2022-12-30 00:00:00+00,LONG,401,0.0,-0.034663122,-0.4607235,-0.015144028,0.009568806
2022-12-30 00:00:00+00,LONG,1816,0.0,-0.0048468555,-0.4358082,-0.012438364,0.014634146
2022-12-30 00:00:00+00,LONG,1851,0.0,-0.032396134,-0.44747064,-0.041118387,0.0151802655
2023-01-03 00:00:00+00,LONG,4194,1.0,0.012154557,-0.4034738,-0.024327923,0.028236708
2023-01-03 00:00:00+00,LONG,401,0.0,-0.040247403,-0.3886256,-0.015128677,0.0158203
2023-01-03 00:00:00+00,LONG,714,0.8837209302325582,-0.04932434,-0.44493434,-0.004847168,0.011166253
2023-01-03 00:00:00+00,LONG,1816,0.0,-0.014292343,-0.49338153,-0.012423017,0.011538462
2023-01-03 00:00:00+00,LONG,1851,0.0,-0.03840911,-0.44923842,-0.041103017,0.0074766357
2023-01-04 00:00:00+00,LONG,1816,0.0,-0.023125242,-0.37058562,-0.012423017,0.017996108
2023-01-05 00:00:00+00,LONG,304,0.0,0.0010005776,-0.38492757,-0.020623798,0.03735712
2023-01-05 00:00:00+00,LONG,1371,0.25461668091463907,-0.036732983,-0.4304374,-0.0053740563,0.023741953
2023-01-05 00:00:00+00,LONG,2018,0.5056463354103308,0.0022731912,-0.3861526,-0.047655508,0.03793239
2023-01-06 00:00:00+00,LONG,1838,0.0,-0.036454123,-0.44297287,-0.049818043,0.02745098
2023-01-09 00:00:00+00,LONG,1838,0.0,-0.04067639,-0.5012548,-0.04991723,0.014721919
2023-01-10 00:00:00+00,LONG,1838,0.0,-0.04482299,-0.45990112,-0.049801067,0.0060874377
2023-01-18 00:00:00+00,LONG,907,0.0,0.034500312,-0.42649522,-0.044855233,0.03805342
2023-01-25 00:00:00+00,LONG,1585,0.0,-0.014077801,-0.39848244,-0.030408885,0.036398385
2023-01-26 00:00:00+00,LONG,1585,0.0,-0.016707337,-0.38550973,-0.0404917,0.005421368
2023-02-24 00:00:00+00,LONG,580,0.0,0.03177472,-0.36891282,-0.02943283,0.012872534
2023-03-01 00:00:00+00,LONG,2370,0.0,0.013670807,-0.3811173,-0.017120486,0.009449694
2023-03-01 00:00:00+00,LONG,3273,1.0,-0.016462643,-0.39316252,-0.045105223,0.018465908
2023-03-07 00:00:00+00,LONG,3519,0.0,0.04558495,-0.37666246,-0.04983917,0.039570104
2023-03-16 00:00:00+00,LONG,2716,0.9642857142857143,-0.008542072,-0.48069093,-0.040158987,0.015233415
2023-03-16 00:00:00+00,LONG,3032,0.0,0.061453335,-0.40178692,-0.008571785,0.010126582
2023-03-17 00:00:00+00,LONG,2557,0.6546069222391062,-0.0109512955,-0.47010607,-0.002963025,0.032786883
2023-03-17 00:00:00+00,LONG,2716,0.9285714285714286,-0.013690486,-0.47362933,-0.04164793,0.008228461
2023-03-17 00:00:00+00,LONG,2866,0.8116912926743409,0.003410741,-0.48842323,-0.04516474,0.036199097
2023-03-17 00:00:00+00,LONG,3032,0.0,0.04430627,-0.37120694,-0.009996644,0.012531328
2023-03-17 00:00:00+00,LONG,1175,1.0,-0.03652052,-0.4962435,-0.0064798347,0.023434171
2023-03-17 00:00:00+00,LONG,1848,0.0,-0.034892432,-0.4693163,-0.04868155,0.011260397
2023-03-20 00:00:00+00,LONG,2557,0.6011861070246631,-0.015434356,-0.38508227,-0.0038396278,0.017756255
2023-03-20 00:00:00+00,LONG,1175,0.9615384615384616,-0.043139175,-0.45864803,-0.007355534,0.010471204
2023-03-20 00:00:00+00,LONG,1710,0.4756722714428921,-0.032051753,-0.44986978,-0.0029163386,0.019733807
2023-03-24 00:00:00+00,LONG,2930,0.0,-0.049545567,-0.42587987,-0.02028575,0.02253521
2023-03-24 00:00:00+00,LONG,1710,0.392336749705391,-0.04955772,-0.37123978,-0.002913712,0.0072415434
2023-05-02 00:00:00+00,LONG,2820,0.9545454545454546,-0.04055774,-0.4430997,-0.034083094,0.023892773
2023-05-02 00:00:00+00,LONG,1423,0.664981310526536,-0.009235508,-0.3925389,-0.036155086,0.01839714
2023-05-02 00:00:00+00,LONG,3860,0.0,-0.0062213205,-0.37664068,-0.042112052,0.025575448
2023-05-02 00:00:00+00,LONG,3861,0.0,-0.016425937,-0.39928845,-0.042112052,0.022041764
2023-05-04 00:00:00+00,LONG,323,0.38489730718773585,-0.026899932,-0.3988182,-0.046594907,0.023426061
2023-05-04 00:00:00+00,LONG,3502,1.0,-0.04539501,-0.42003873,-0.042735796,0.019826518
2023-05-04 00:00:00+00,LONG,2006,0.0,0.02587693,-0.38131508,-0.04993947,0.012694749
2023-05-05 00:00:00+00,LONG,1423,0.7516793943198005,-0.018823951,-0.4055392,-0.033499673,0.015938383
2023-05-08 00:00:00+00,LONG,3004,0.962962962962963,-0.013629934,-0.5037843,-0.04430369,0.027605902
2023-05-09 00:00:00+00,LONG,2085,0.0,-0.020727387,-0.5011617,-0.0456592,0.0069204154
2023-05-11 00:00:00+00,LONG,2120,0.0,-0.039927274,-0.431774,-0.043914773,0.007963205
2023-05-11 00:00:00+00,LONG,224,0.7619047619047619,-0.028019117,-0.40670028,-0.040984087,0.015788728
2023-05-11 00:00:00+00,LONG,959,0.84375,-0.03285023,-0.4384399,-0.045013778,0.007278955
2023-05-12 00:00:00+00,LONG,959,0.8125,-0.036106594,-0.37306014,-0.044972394,0.007332327
2023-05-12 00:00:00+00,LONG,3607,0.3202661300118916,-0.047613952,-0.46137914,-0.048346102,0.017569762
2023-05-15 00:00:00+00,LONG,1039,0.0,0.011310546,-0.39953566,-0.046707105,0.0076100742
2023-05-15 00:00:00+00,LONG,3853,0.0438410937381505,-0.031907033,-0.3817587,-0.048978385,0.020879664
2023-05-16 00:00:00+00,LONG,4187,0.0,0.011663619,-0.45792538,-0.039795246,0.024269534
2023-05-16 00:00:00+00,LONG,2327,0.9607843137254902,-0.020492911,-0.3786441,-0.044991918,0.017555937
