time,side,ticker_id,mv_dn_composite_labels,ev_ebitda_minmax_sector_df077,dist_upper_bb_20_2.5_df055
2024-02-27 00:00:00+00,SHORT,2285,0.48296178040058657,0.1481,-0.017246682
2024-02-27 00:00:00+00,SHORT,502,0.6248778691467395,0.2238,-0.009706283
2024-02-27 00:00:00+00,SHORT,557,0.2689283994476476,0.8258,-0.014915805
2024-03-01 00:00:00+00,SHORT,1590,0.909194383206468,0.5146,0.049186677
2024-03-04 00:00:00+00,SHORT,2661,0.0,0.4878,0.033127636
2024-03-04 00:00:00+00,SHORT,2728,0.0,0.5933,-0.0015618087
2024-03-04 00:00:00+00,SHORT,1552,0.7024921061350773,0.499,-0.018247189
2024-03-05 00:00:00+00,SHORT,2661,0.0,0.4922,-0.009270477
2024-03-05 00:00:00+00,SHORT,2728,0.0,0.5824,-0.0057030898
2024-03-05 00:00:00+00,SHORT,759,0.7821570831001531,0.6852,-0.0050404607
2024-03-06 00:00:00+00,SHORT,3716,0.0,0.7971,0.023608183
2024-03-07 00:00:00+00,SHORT,309,0.9222911947241701,0.157,0.0066581136
2024-03-07 00:00:00+00,SHORT,3704,0.0,0.3599,-0.018913511
2024-03-07 00:00:00+00,SHORT,3716,0.0,0.7974,-0.012364373
2024-03-08 00:00:00+00,SHORT,2132,0.26321774117033553,0.3615,-0.017173026
2024-03-08 00:00:00+00,SHORT,4237,0.3779506855256535,0.8193,-0.016767992
2024-03-08 00:00:00+00,SHORT,761,0.5445911303697974,0.8471,-0.01333295
2024-03-08 00:00:00+00,SHORT,836,0.22070465736450864,0.8143,-0.014429642
2024-03-08 00:00:00+00,SHORT,3487,0.5368057992380411,0.8434,-0.012061103
2024-03-08 00:00:00+00,SHORT,3502,1.0,0.2958,0.010958313
2024-03-08 00:00:00+00,SHORT,3704,0.0,0.3637,-0.01348094
2024-03-11 00:00:00+00,SHORT,2765,0.39399857702805996,0.5007,-0.016104365
2024-03-12 00:00:00+00,SHORT,2084,1.0,0.5034,-0.011896982
2024-03-12 00:00:00+00,SHORT,2132,0.15944853174051662,0.3793,-0.015336012
2024-03-12 00:00:00+00,SHORT,565,0.5073957452693969,0.4867,-0.010989529
2024-03-12 00:00:00+00,SHORT,3148,0.4806236308893266,0.1504,-0.016077101
2024-03-12 00:00:00+00,SHORT,1796,1.0,0.5036,-0.015846297
2024-03-13 00:00:00+00,SHORT,429,0.5842158071850547,0.1424,-0.010556066
2024-03-13 00:00:00+00,SHORT,602,0.6965813158901362,0.8399,-0.009654351
2024-03-13 00:00:00+00,SHORT,1236,1.0,0.8183,0.007188774
2024-03-13 00:00:00+00,SHORT,1548,0.4037656009956307,0.8398,-0.004966339
2024-03-15 00:00:00+00,SHORT,2285,1.0,0.1497,-0.0142574655
2024-03-20 00:00:00+00,SHORT,2132,0.0,0.377,-0.017559987
2024-03-20 00:00:00+00,SHORT,2728,0.0,0.7133,-0.0133726755
2024-03-21 00:00:00+00,SHORT,2132,0.5317664246914008,0.3681,0.0022184479
2024-03-21 00:00:00+00,SHORT,424,0.35452774567621786,0.8256,-0.0067823376
2024-03-21 00:00:00+00,SHORT,1668,0.2529697260615264,0.8382,-0.014369492
2024-03-21 00:00:00+00,SHORT,3794,0.9248330744274111,0.1517,-0.0021373401
2024-03-22 00:00:00+00,SHORT,2132,0.14277699229477336,0.3967,-0.011650331
2024-03-22 00:00:00+00,SHORT,3794,0.36861424320947583,0.1451,-0.013239042
2024-03-25 00:00:00+00,SHORT,2132,0.22866404126360934,0.417,-0.015097671
2024-03-26 00:00:00+00,SHORT,2132,0.1980216726068192,0.4328,-0.017206961
2024-03-27 00:00:00+00,SHORT,759,0.0,0.8216,-0.018452778
2024-03-27 00:00:00+00,SHORT,1668,0.1835795115239743,0.8215,-0.016040321
2024-03-28 00:00:00+00,SHORT,2119,0.3775874594167132,0.8406,-0.0077798814
2024-03-28 00:00:00+00,SHORT,131,0.3783571782160759,0.8301,0.0031257276
2024-03-28 00:00:00+00,SHORT,2188,0.3038315582581624,0.8313,-0.013579029
2024-03-28 00:00:00+00,SHORT,237,0.6047504793878052,0.3902,-0.010121903
2024-03-28 00:00:00+00,SHORT,2381,0.3885216603460092,0.8282,-0.014855198
2024-03-28 00:00:00+00,SHORT,2430,0.0,0.4,0.0043269075
2024-03-28 00:00:00+00,SHORT,578,0.08162404904533908,0.8356,-0.012311568
2024-03-28 00:00:00+00,SHORT,594,0.3436628183403262,0.8307,-0.0058285315
2024-03-28 00:00:00+00,SHORT,2728,0.4169783489002062,0.6923,-0.011770954
2024-03-28 00:00:00+00,SHORT,799,1.0,0.83,-0.013101056
2024-03-28 00:00:00+00,SHORT,857,0.37396548113085293,0.8288,6.9636555E-4
2024-03-28 00:00:00+00,SHORT,881,0.31553198241859265,0.3921,0.0062423577
2024-03-28 00:00:00+00,SHORT,3046,0.45832572925144144,0.3908,-0.005712317
2024-03-28 00:00:00+00,SHORT,3216,0.4452930123691428,0.833,-4.1428374E-4
2024-03-28 00:00:00+00,SHORT,3447,1.0,0.3202,-0.014841653
2024-03-28 00:00:00+00,SHORT,1447,0.13038441664415704,0.3939,-0.016840981
2024-03-28 00:00:00+00,SHORT,1668,0.08065676578378292,0.8307,-0.014091411
2024-03-28 00:00:00+00,SHORT,3794,0.48695114845277676,0.1438,-0.010370991
2024-03-28 00:00:00+00,SHORT,3802,0.7008930532988924,0.3898,-0.0067174956
2024-03-28 00:00:00+00,SHORT,3923,0.4358362243955022,0.3941,-0.010400034
2024-03-28 00:00:00+00,SHORT,4020,0.2515232248297217,0.8055,-0.01856729
2024-03-28 00:00:00+00,SHORT,2041,0.6116118671381928,0.7122,-0.018987922
2024-04-01 00:00:00+00,SHORT,131,0.3421904630126386,0.845,-0.008801562
2024-04-01 00:00:00+00,SHORT,594,0.19297426853817437,0.8452,-0.018941894
2024-04-01 00:00:00+00,SHORT,857,0.15106467045357452,0.8448,-0.013136597
2024-04-01 00:00:00+00,SHORT,990,0.585139460281243,0.8244,-0.00801777
2024-04-02 00:00:00+00,SHORT,131,0.296915893939144,0.845,-0.016163541
2024-04-03 00:00:00+00,SHORT,906,0.7,0.1548,-0.012919808
2024-04-03 00:00:00+00,SHORT,3581,0.0,0.1542,-0.015443576
2024-04-03 00:00:00+00,SHORT,3686,0.0,0.1545,-0.0128002465
2024-04-03 00:00:00+00,SHORT,1668,0.1518368889882223,0.8451,-0.015092816
2024-04-04 00:00:00+00,SHORT,2159,0.5496059069996694,0.7812,-0.017072303
2024-04-04 00:00:00+00,SHORT,2343,0.06579327291066776,0.8325,-0.013650601
2024-04-04 00:00:00+00,SHORT,2760,0.0,0.8272,-0.012404497
2024-04-04 00:00:00+00,SHORT,753,0.3530066224804264,0.8834,-0.016434168
2024-04-04 00:00:00+00,SHORT,1615,1.0,0.8806,-0.0063981977
2024-04-04 00:00:00+00,SHORT,3683,0.47380568401231,0.1531,-0.015115956
2024-04-08 00:00:00+00,SHORT,2343,0.11262182847267324,0.8325,-0.010902222
2024-04-08 00:00:00+00,SHORT,2426,1.0,0.1453,-0.017504897
2024-04-08 00:00:00+00,SHORT,2716,0.0,0.1562,-0.015840251
2024-04-08 00:00:00+00,SHORT,1615,0.8333333333333334,0.9121,-0.012460311
2024-04-08 00:00:00+00,SHORT,1780,0.18146270079099694,0.845,-0.018683093
2024-04-09 00:00:00+00,SHORT,4124,0.8256561490683324,0.1701,-0.0042221826
2024-04-09 00:00:00+00,SHORT,4224,0.0,0.154,-0.0102760205
2024-04-09 00:00:00+00,SHORT,2211,0.4372753288932107,0.1577,-0.009249838
2024-04-09 00:00:00+00,SHORT,167,0.4240555330915309,0.8979,-0.013886495
2024-04-09 00:00:00+00,SHORT,2508,0.5212716875579565,0.8462,-0.012646486
2024-04-09 00:00:00+00,SHORT,761,0.75,0.8454,-0.016012382
2024-04-09 00:00:00+00,SHORT,2920,1.0,0.1518,-6.342607E-4
2024-04-09 00:00:00+00,SHORT,1423,1.0,0.1533,-0.0010848126
2024-04-09 00:00:00+00,SHORT,3683,0.4239909075939099,0.153,-0.016436065
2024-04-09 00:00:00+00,SHORT,3708,0.0,0.8468,-0.017065296
2024-04-09 00:00:00+00,SHORT,1745,0.11607265077192491,0.8457,-0.017289605
2024-04-09 00:00:00+00,SHORT,3947,0.0,0.8443,-0.010067629
2024-04-10 00:00:00+00,SHORT,4124,0.9230769230769231,0.1699,-0.017314347
2024-04-10 00:00:00+00,SHORT,3824,1.0,0.1566,-0.008457842
2024-04-11 00:00:00+00,SHORT,2211,0.44577623920466286,0.159,-0.013641754
2024-04-11 00:00:00+00,SHORT,2213,0.634808788393304,0.1591,-0.01584071
2024-04-11 00:00:00+00,SHORT,323,0.2671683895160924,0.1584,-0.015616578
2024-04-11 00:00:00+00,SHORT,3111,0.0,0.2521,-0.010049656
2024-04-11 00:00:00+00,SHORT,3148,0.5294117647058824,0.1623,-0.014688563
2024-04-11 00:00:00+00,SHORT,1423,0.8333333333333334,0.1611,-0.016896604
2024-04-11 00:00:00+00,SHORT,3824,0.9,0.158,-0.009960435
2024-04-24 00:00:00+00,SHORT,759,1.0,0.8453,4.2523237E-4
2024-04-25 00:00:00+00,SHORT,2127,1.0,0.8214,-0.014282734
2024-04-25 00:00:00+00,SHORT,1051,0.5440677694187019,0.8454,0.032946616
2024-04-26 00:00:00+00,SHORT,221,0.7123713278850292,0.2493,0.00749013
2024-04-26 00:00:00+00,SHORT,1051,0.27708484650658005,0.8454,4.1638687E-4
2024-04-26 00:00:00+00,SHORT,1067,1.0,0.1733,-0.0077659474
2024-04-26 00:00:00+00,SHORT,3649,0.9309896482392037,0.8613,6.526538E-4
2024-04-26 00:00:00+00,SHORT,1742,0.685533176127082,0.2844,-0.018604668
2024-04-29 00:00:00+00,SHORT,356,0.6014044574922138,0.7702,-0.017642323
2024-04-29 00:00:00+00,SHORT,3693,0.4067394992965598,0.7718,-0.0103684785
2024-04-29 00:00:00+00,SHORT,3822,0.6901860440618478,0.3671,-0.008916973
2024-05-02 00:00:00+00,SHORT,4192,0.8646357777853887,0.2001,0.024552787
2024-05-03 00:00:00+00,SHORT,3161,0.47882925735403975,0.3164,-0.005957167
2024-05-06 00:00:00+00,SHORT,3032,0.21393371087600313,0.1698,0.019221641
2024-05-06 00:00:00+00,SHORT,3161,0.34809614605966127,0.328,-0.014054371
2024-05-06 00:00:00+00,SHORT,3531,0.6216539531724347,0.1441,-0.011191884
2024-05-07 00:00:00+00,SHORT,1613,0.37393230515910947,0.1478,0.010698689
2024-05-08 00:00:00+00,SHORT,1613,0.0,0.1445,-0.018907517
2024-05-10 00:00:00+00,SHORT,255,0.47765669647710696,0.1466,0.007537887
2024-05-14 00:00:00+00,SHORT,2142,0.21815523729615954,0.6073,0.005971734
2024-05-14 00:00:00+00,SHORT,2175,1.0,0.5738,-0.0060214787
2024-05-14 00:00:00+00,SHORT,2215,0.6769408083525685,0.527,-0.0054916902
2024-05-14 00:00:00+00,SHORT,429,1.0,0.1806,0.050586138
2024-05-14 00:00:00+00,SHORT,789,0.0,0.5927,-0.011452248
2024-05-14 00:00:00+00,SHORT,1064,0.0,0.1846,-0.0032309848
2024-05-14 00:00:00+00,SHORT,1631,0.0,0.4251,-0.010532665
2024-05-15 00:00:00+00,SHORT,84,1.0,0.3363,-0.0069776797
2024-05-15 00:00:00+00,SHORT,2915,0.5129763719268626,0.1754,2.0876371E-4
2024-05-15 00:00:00+00,SHORT,1131,1.0,0.1946,-0.0063854204
2024-05-15 00:00:00+00,SHORT,1361,0.9369836197869353,0.1994,-0.0027677852
2024-05-15 00:00:00+00,SHORT,3773,1.0,0.5047,-0.0097361095
2024-05-16 00:00:00+00,SHORT,84,0.9090909090909091,0.3355,-0.009102529
2024-05-16 00:00:00+00,SHORT,789,0.0,0.4744,-0.012287265
2024-05-16 00:00:00+00,SHORT,1308,0.35631233348198527,0.3881,-0.015974345
2024-05-16 00:00:00+00,SHORT,1361,0.6648403071512331,0.1982,-0.00557482
2024-05-16 00:00:00+00,SHORT,1631,0.0,0.4164,-0.01202919
2024-05-16 00:00:00+00,SHORT,3748,1.0,0.3609,-0.011181112
2024-05-16 00:00:00+00,SHORT,3903,0.5053912619447986,0.4172,-0.012818693
2024-05-16 00:00:00+00,SHORT,1916,0.5908548931505319,0.4185,-0.015154115
2024-05-16 00:00:00+00,SHORT,3973,0.75,0.3497,-0.014538466
2024-05-16 00:00:00+00,SHORT,4088,0.7142857142857143,0.2863,-0.015859136
2024-05-17 00:00:00+00,SHORT,84,0.5342921005541212,0.335,-0.011304003
2024-05-17 00:00:00+00,SHORT,2410,0.7226642893012326,0.4302,-0.010495326
2024-05-17 00:00:00+00,SHORT,2720,1.0,0.3608,-0.016656443
2024-05-17 00:00:00+00,SHORT,2820,1.0,0.9014,-0.010376881
2024-05-17 00:00:00+00,SHORT,3373,0.32627156859248246,0.1804,0.0048475456
2024-05-17 00:00:00+00,SHORT,1361,0.5969234034102059,0.1989,-0.009480877
2024-05-17 00:00:00+00,SHORT,1631,0.0,0.4299,-0.016666697
2024-05-17 00:00:00+00,SHORT,3903,0.459381097526657,0.4307,-0.014887754
2024-05-17 00:00:00+00,SHORT,4088,0.6428571428571429,0.2872,-0.018082872
2024-05-20 00:00:00+00,SHORT,84,0.5476539946754606,0.3343,-0.015807912
2024-05-20 00:00:00+00,SHORT,3373,0.363025364756251,0.1801,-0.017971471
2024-05-20 00:00:00+00,SHORT,1361,0.5057166970270535,0.1991,-0.014414278
2024-05-20 00:00:00+00,SHORT,1631,0.0,0.4173,-0.016744336
2024-05-20 00:00:00+00,SHORT,3976,0.6943478853256829,0.3494,0.061293773
2024-05-21 00:00:00+00,SHORT,4176,0.8118116980839472,0.2317,-0.007765962
2024-05-21 00:00:00+00,SHORT,84,0.5062341716396269,0.3344,-0.0136168515
2024-05-21 00:00:00+00,SHORT,1361,0.609007390445603,0.1989,-0.01459229
2024-05-21 00:00:00+00,SHORT,1927,0.4448170565021665,0.3853,-0.009638375
2024-05-22 00:00:00+00,SHORT,73,1.0,0.1479,-0.007874561
2024-05-22 00:00:00+00,SHORT,4244,0.6217283103254386,0.1452,-0.018370999
2024-05-22 00:00:00+00,SHORT,2835,0.31115470493752306,0.1448,-0.01273151
2024-05-22 00:00:00+00,SHORT,2923,0.8961136172967691,0.1469,-0.015683554
2024-05-29 00:00:00+00,SHORT,1074,1.0,0.1468,-0.0076057585
2024-05-29 00:00:00+00,SHORT,1865,1.0,0.2228,-1.4627274E-4
2024-05-31 00:00:00+00,SHORT,2617,1.0,0.2539,-0.017451687
2024-05-31 00:00:00+00,SHORT,664,0.0,0.374,-0.018682336
2024-06-03 00:00:00+00,SHORT,2095,0.16999049685992396,0.4768,6.876317E-5
2024-06-03 00:00:00+00,SHORT,842,0.03640582631484061,0.7559,-0.01893625
2024-06-03 00:00:00+00,SHORT,3240,0.0,0.4119,-0.008218999
2024-06-03 00:00:00+00,SHORT,1453,0.37834096720809385,0.4933,4.0027782E-4
2024-06-03 00:00:00+00,SHORT,3782,0.48941648309240215,0.4586,-0.018883087
2024-06-03 00:00:00+00,SHORT,1816,0.257456927529166,0.4577,-0.0027019721
2024-06-04 00:00:00+00,SHORT,2971,0.0,0.3666,-0.011338559
2024-06-05 00:00:00+00,SHORT,2971,0.0,0.3599,-0.012915871
2024-06-06 00:00:00+00,SHORT,4059,0.8526651350839467,0.7672,-0.017495293
2024-06-10 00:00:00+00,SHORT,2383,1.0,0.652,0.0031958066
2024-06-10 00:00:00+00,SHORT,3782,0.5071977937523037,0.3782,-0.015568226
2024-06-12 00:00:00+00,SHORT,2835,0.5752594396311246,0.1741,-0.007959046
2024-06-12 00:00:00+00,SHORT,3853,0.0,0.1772,-0.018231098
2024-06-18 00:00:00+00,SHORT,2133,0.8555921931380811,0.1801,-0.008494591
2024-06-18 00:00:00+00,SHORT,2567,1.0,0.1768,5.3950836E-4
2024-06-18 00:00:00+00,SHORT,3137,1.0,0.179,-6.432518E-4
2024-06-20 00:00:00+00,SHORT,1149,1.0,0.6447,-0.0034518603
2024-06-21 00:00:00+00,SHORT,1149,0.9333333333333333,0.6226,-0.014157177
2024-06-21 00:00:00+00,SHORT,1631,0.0,0.3405,0.018048203
2024-06-24 00:00:00+00,SHORT,386,1.0,0.6301,-0.0068144626
2024-06-24 00:00:00+00,SHORT,1149,0.8666666666666667,0.6218,-0.013510501
2024-06-24 00:00:00+00,SHORT,1631,0.0,0.3245,8.1067183E-4
2024-06-24 00:00:00+00,SHORT,2004,0.42683449634278864,0.62,0.0017375492
2024-06-25 00:00:00+00,SHORT,2004,0.40278092860171005,0.6377,-0.017693462
2024-06-27 00:00:00+00,SHORT,3240,0.0,0.5814,0.003515955
2024-06-28 00:00:00+00,SHORT,1867,0.0,0.3381,0.0050867186
2024-07-01 00:00:00+00,SHORT,1867,0.0,0.3421,-0.004277475
2024-07-02 00:00:00+00,SHORT,1867,0.0,0.3215,-0.007792223
2024-07-08 00:00:00+00,SHORT,2426,1.0,0.7698,-0.012093014
2024-07-09 00:00:00+00,SHORT,234,0.9444444444444444,0.1583,-0.012944158
2024-07-09 00:00:00+00,SHORT,2426,0.9444444444444444,0.7588,-0.016151361
2024-07-10 00:00:00+00,SHORT,191,1.0,0.2064,0.003317497
2024-07-10 00:00:00+00,SHORT,234,0.8888888888888888,0.1985,-0.0053645987
2024-07-10 00:00:00+00,SHORT,2426,0.8888888888888888,0.7597,-0.015418725
2024-07-10 00:00:00+00,SHORT,1867,0.0,0.2944,-0.014975438
2024-07-11 00:00:00+00,SHORT,234,0.8333333333333334,0.2059,-0.01713858
2024-07-12 00:00:00+00,SHORT,4192,1.0,0.6045,-0.009931924
2024-07-12 00:00:00+00,SHORT,234,0.7777777777777778,0.237,-0.012205232
2024-07-12 00:00:00+00,SHORT,248,0.24056741125580272,0.2337,-0.011387459
2024-07-12 00:00:00+00,SHORT,2617,0.0,0.3549,-0.0031601232
2024-07-12 00:00:00+00,SHORT,912,1.0,0.1852,-0.013997084
2024-07-12 00:00:00+00,SHORT,3531,1.0,0.2293,-0.015871827
2024-07-12 00:00:00+00,SHORT,3782,0.4362236853294534,0.6372,-0.0079215355
2024-07-12 00:00:00+00,SHORT,3976,0.5930477834541175,0.587,-0.007980534
2024-07-12 00:00:00+00,SHORT,4061,1.0,0.7292,0.0028619817
2024-07-15 00:00:00+00,SHORT,234,0.7222222222222222,0.2439,-0.01845441
2024-07-15 00:00:00+00,SHORT,248,0.24537947343222694,0.2405,-0.01536374
2024-07-16 00:00:00+00,SHORT,2120,1.0,0.2724,0.014844267
2024-07-16 00:00:00+00,SHORT,76,0.27128353628993657,0.2767,-0.0099389
2024-07-16 00:00:00+00,SHORT,234,0.6666666666666667,0.2765,-0.011603988
2024-07-16 00:00:00+00,SHORT,248,0.2563356624333989,0.2727,-0.010408444
2024-07-16 00:00:00+00,SHORT,2518,0.06893614718922245,0.2923,-0.0027975696
2024-07-16 00:00:00+00,SHORT,2764,0.18094482889483476,0.1616,-0.0048846253
2024-07-16 00:00:00+00,SHORT,2765,0.20262820979557866,0.1616,-0.003639406
2024-07-16 00:00:00+00,SHORT,1250,0.2584710114952245,0.3352,0.00689271
2024-07-16 00:00:00+00,SHORT,1368,1.0,0.6542,0.015750423
2024-07-16 00:00:00+00,SHORT,3429,1.0,0.293,0.006316465
2024-07-16 00:00:00+00,SHORT,3866,1.0,0.2789,-4.012803E-4
2024-07-16 00:00:00+00,SHORT,4061,0.8461538461538461,0.7388,-0.0060697612
2024-07-17 00:00:00+00,SHORT,2764,0.111004443021628,0.1622,-0.0181972
2024-07-17 00:00:00+00,SHORT,1832,0.3946568187605525,0.2666,-0.013247877
2024-07-18 00:00:00+00,SHORT,4124,1.0,0.1629,-0.0067373095
2024-07-18 00:00:00+00,SHORT,2261,1.0,0.6377,-0.018582562
2024-07-18 00:00:00+00,SHORT,842,0.0,0.7383,-0.011482494
2024-07-18 00:00:00+00,SHORT,4059,1.0,0.7408,-0.0073038395
2024-07-19 00:00:00+00,SHORT,4124,0.9285714285714286,0.1625,-0.01864274
2024-07-19 00:00:00+00,SHORT,4059,0.301173628689267,0.7382,-0.016640894
2024-07-22 00:00:00+00,SHORT,2028,0.0,0.3217,-0.007347924
2024-07-23 00:00:00+00,SHORT,610,0.08657179379567564,0.3195,-0.006638524
2024-07-23 00:00:00+00,SHORT,2764,0.17074178647232985,0.1559,-0.008240588
2024-07-23 00:00:00+00,SHORT,2765,0.3024081370643247,0.1559,-0.010916106
2024-07-23 00:00:00+00,SHORT,2776,0.34731983782818654,0.1645,-0.009703635
2024-07-23 00:00:00+00,SHORT,3641,0.0,0.3183,-0.013871633
2024-07-24 00:00:00+00,SHORT,610,0.0,0.3233,-0.017552415
2024-07-24 00:00:00+00,SHORT,3641,0.0,0.3222,-0.018030781
2024-07-29 00:00:00+00,SHORT,558,0.0,0.335,-0.016200196
2024-07-30 00:00:00+00,SHORT,2410,0.0,0.3311,-0.018069346
2024-07-30 00:00:00+00,SHORT,1011,1.0,0.3309,-0.0042250887
2024-07-30 00:00:00+00,SHORT,1867,1.0,0.3308,-0.015542587
2024-07-31 00:00:00+00,SHORT,85,0.40157741736684016,0.8748,-0.0098851845
2024-07-31 00:00:00+00,SHORT,2032,0.23339197994758562,0.4244,0.0017775992
2024-08-01 00:00:00+00,SHORT,1009,0.36852793691637437,0.7379,-0.010890784
2024-08-01 00:00:00+00,SHORT,3471,0.6208668833085933,0.7289,-0.00783691
2024-08-13 00:00:00+00,SHORT,1009,0.0,0.7261,-0.01284723
2024-08-13 00:00:00+00,SHORT,3973,0.0,0.7167,-0.015548801
2024-08-20 00:00:00+00,SHORT,191,0.0,0.8186,-0.016784873
2024-08-21 00:00:00+00,SHORT,3447,0.4660249434101097,0.1881,-0.01737904
2024-08-21 00:00:00+00,SHORT,3716,0.48425931772540304,0.7518,-0.0035481951
2024-08-22 00:00:00+00,SHORT,3447,0.40611260684375183,0.187,-0.015871057
2024-08-23 00:00:00+00,SHORT,3447,0.44246088674561135,0.188,-0.010879349
2024-08-26 00:00:00+00,SHORT,2215,0.8029180599063959,0.6343,-0.006700903
2024-08-26 00:00:00+00,SHORT,2999,0.5184448518384313,0.685,-0.014190298
2024-08-26 00:00:00+00,SHORT,3078,1.0,0.7749,-0.018746821
2024-08-26 00:00:00+00,SHORT,1076,0.0,0.1768,-0.018298486
2024-08-26 00:00:00+00,SHORT,3447,0.3232638285645143,0.1874,-0.017573688
2024-08-27 00:00:00+00,SHORT,903,0.0,0.2567,-0.016737757
2024-08-28 00:00:00+00,SHORT,2061,0.36781508832129367,0.7239,-0.014723784
2024-08-29 00:00:00+00,SHORT,487,0.5748381060145147,0.184,-0.011324331
2024-08-29 00:00:00+00,SHORT,2686,0.5862307051604346,0.6039,-0.012642102
2024-08-30 00:00:00+00,SHORT,4153,0.6875152709283624,0.5248,-0.011276833
2024-08-30 00:00:00+00,SHORT,487,0.5588258782728847,0.1818,-0.014193404
2024-08-30 00:00:00+00,SHORT,3114,0.14306404729177208,0.6121,-0.016695853
2024-08-30 00:00:00+00,SHORT,3192,0.5825485691561145,0.709,-0.016684659
2024-08-30 00:00:00+00,SHORT,3471,0.352681567267899,0.6855,-0.013469932
2024-08-30 00:00:00+00,SHORT,3473,0.0,0.3527,-0.015646253
2024-08-30 00:00:00+00,SHORT,4034,0.3640890460068347,0.517,-0.013070257
2024-08-30 00:00:00+00,SHORT,4050,0.4856577646839819,0.7319,-0.010785152
2024-09-03 00:00:00+00,SHORT,2504,0.8571646100052891,0.7314,-0.010707061
2024-09-03 00:00:00+00,SHORT,858,0.9460947515364933,0.461,-0.010194178
2024-09-06 00:00:00+00,SHORT,3645,0.5602044828295794,0.7629,-0.015274293
2024-09-09 00:00:00+00,SHORT,3645,0.563838217492303,0.7628,-0.018948939
2024-09-10 00:00:00+00,SHORT,3645,0.5185046301895521,0.765,-0.01817296
2024-09-11 00:00:00+00,SHORT,76,0.0,0.3628,-0.016742019
2024-09-12 00:00:00+00,SHORT,64,0.8725664524809673,0.3651,-0.0033388743
2024-09-12 00:00:00+00,SHORT,76,0.0,0.3672,-0.015143062
2024-09-13 00:00:00+00,SHORT,76,0.0,0.3725,-0.004805463
2024-09-16 00:00:00+00,SHORT,133,0.3840875774013763,0.9114,-0.013746098
2024-09-16 00:00:00+00,SHORT,898,1.0,0.4855,-0.015316542
2024-09-17 00:00:00+00,SHORT,28,0.6176926403428254,0.378,-0.014727619
2024-09-18 00:00:00+00,SHORT,3685,0.37477353155383125,0.7088,-5.232974E-4
2024-09-19 00:00:00+00,SHORT,4153,0.0,0.3822,-0.017834041
2024-09-19 00:00:00+00,SHORT,2106,0.7428527227963272,0.6342,-0.012736025
2024-09-19 00:00:00+00,SHORT,69,0.9286603916403532,0.7862,-2.8860325E-4
2024-09-19 00:00:00+00,SHORT,384,1.0,0.7446,-0.013204975
2024-09-19 00:00:00+00,SHORT,1916,0.9023543215056807,0.3907,-0.018794011
2024-09-20 00:00:00+00,SHORT,69,0.7416533495667446,0.7881,-0.018933745
2024-09-20 00:00:00+00,SHORT,2397,0.6034902617790249,0.9114,0.0010411004
2024-09-20 00:00:00+00,SHORT,714,0.0,0.6507,-0.017201412
2024-09-23 00:00:00+00,SHORT,1752,0.8825738375423211,0.3558,-0.011688496
2024-09-24 00:00:00+00,SHORT,2626,0.0,0.4645,-0.014344652
2024-09-24 00:00:00+00,SHORT,3885,1.0,0.701,-0.018147044
2024-09-25 00:00:00+00,SHORT,1464,0.3297926459092307,0.1456,-0.014774379
2024-09-25 00:00:00+00,SHORT,1752,0.8571428571428572,0.3665,-0.017958557
2024-09-26 00:00:00+00,SHORT,2567,0.10146507392070155,0.3982,0.047977228
2024-09-26 00:00:00+00,SHORT,1074,0.0,0.3861,-0.011134113
2024-09-26 00:00:00+00,SHORT,1464,0.3881061318253113,0.1455,-0.012330536
2024-09-26 00:00:00+00,SHORT,1803,1.0,0.6586,-0.013575238
2024-09-26 00:00:00+00,SHORT,1832,0.12541564834125418,0.3992,-0.013720486
2024-09-27 00:00:00+00,SHORT,259,1.0,0.6625,-0.013637892
2024-09-27 00:00:00+00,SHORT,2393,0.7435834003203968,0.4083,-0.01814932
2024-09-27 00:00:00+00,SHORT,2567,0.06424471749396038,0.4017,-0.0053376947
2024-09-27 00:00:00+00,SHORT,631,0.6098841197997436,0.6555,-0.0031612737
2024-09-27 00:00:00+00,SHORT,1076,1.0,0.1772,-0.010922384
2024-09-27 00:00:00+00,SHORT,1334,0.5508494490105481,0.6847,-0.011537706
2024-09-27 00:00:00+00,SHORT,3890,0.8483949511072905,0.1747,-0.00814871
2024-09-30 00:00:00+00,SHORT,2393,0.8464055660631806,0.4052,-0.014171173
2024-09-30 00:00:00+00,SHORT,443,0.7454791784365301,0.6804,0.0010508761
2024-09-30 00:00:00+00,SHORT,3127,0.2202831420852615,0.6708,-0.0043878336
2024-09-30 00:00:00+00,SHORT,3612,0.4344031394589651,0.6943,-0.00817097
2024-09-30 00:00:00+00,SHORT,3652,0.0,0.173,-0.0041556126
2024-09-30 00:00:00+00,SHORT,3890,0.828559350413345,0.1728,-0.01542212
2024-10-01 00:00:00+00,SHORT,2462,0.4582155843998344,0.204,-0.011192117
2024-10-01 00:00:00+00,SHORT,443,0.6743437457423492,0.6745,-0.01868583
2024-10-01 00:00:00+00,SHORT,2655,0.861772020293188,0.63,-0.015212206
2024-10-01 00:00:00+00,SHORT,663,0.5263157894736843,0.1833,-0.016455991
2024-10-01 00:00:00+00,SHORT,3612,0.37183279270873065,0.6936,-0.011137178
2024-10-01 00:00:00+00,SHORT,3652,0.0,0.1723,-0.009277697
2024-10-02 00:00:00+00,SHORT,2655,0.8377725305725839,0.6293,-0.018691812
