time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_21_50_df059,weighted_neg_sum_10_df036,skew_weighted_20_df037,joint_fall_flag_1_10_df042
2013-12-04 00:00:00+00,LONG,3822,0.8387096774193549,22.0,0.11682517,-0.23841935,0.0
2013-12-05 00:00:00+00,LONG,2176,0.34501516062889726,21.0,0.11802886,-0.24285734,0.0
2013-12-12 00:00:00+00,LONG,2176,0.24221521440302948,26.0,0.10249899,-0.2890668,0.0
2013-12-12 00:00:00+00,LONG,858,1.0,24.0,0.121515736,-0.26995096,0.0
2013-12-12 00:00:00+00,LONG,1673,1.0,13.0,0.10647496,-0.24522425,0.0
2013-12-13 00:00:00+00,LONG,2176,0.19926984952416157,27.0,0.10249899,-0.2841819,0.0
2013-12-13 00:00:00+00,LONG,3994,1.0,24.0,0.13136777,-0.27631858,0.0
2013-12-16 00:00:00+00,LONG,1286,0.9696969696969697,13.0,0.117591366,-0.25401232,0.0
2013-12-18 00:00:00+00,LONG,3443,0.0,27.0,0.10155626,-0.2677971,0.0
2013-12-19 00:00:00+00,LONG,3443,0.2271339495569507,28.0,0.1053039,-0.26159215,0.0
2013-12-24 00:00:00+00,LONG,1377,0.19665839555215242,25.0,0.12071641,-0.45923877,0.0
2013-12-26 00:00:00+00,LONG,1377,0.19796336519084237,26.0,0.11345688,-0.39256212,0.0
2013-12-27 00:00:00+00,LONG,1377,0.23051699878655108,27.0,0.11419506,-0.4557882,0.0
2013-12-30 00:00:00+00,LONG,1377,0.2156443090764349,28.0,0.11550225,-0.47784194,0.0
2013-12-31 00:00:00+00,LONG,1377,0.19451161835812691,29.0,0.11550225,-0.41342634,0.0
2014-01-02 00:00:00+00,LONG,1377,0.18326306050607008,30.0,0.10601233,-0.3255473,0.0
2014-02-05 00:00:00+00,LONG,397,0.2952663801557632,27.0,0.1221344,-0.38778514,0.0
2014-02-05 00:00:00+00,LONG,901,1.0,28.0,0.117019415,-0.45789248,0.0
2014-02-05 00:00:00+00,LONG,2983,0.7362363135191429,22.0,0.13232471,-0.58733165,0.0
2014-02-05 00:00:00+00,LONG,3793,0.9459459459459459,24.0,0.12513456,-0.37610355,0.0
2014-02-06 00:00:00+00,LONG,397,0.5666658466265552,28.0,0.10244169,-0.3172828,0.0
2014-02-06 00:00:00+00,LONG,901,0.9615384615384616,29.0,0.117019415,-0.38738745,0.0
2014-02-06 00:00:00+00,LONG,2972,0.3707252285984109,19.0,0.12191716,-0.44480503,0.0
2014-02-06 00:00:00+00,LONG,2983,0.64780642551932,23.0,0.12366671,-0.47724372,0.0
2014-02-06 00:00:00+00,LONG,3793,0.9189189189189189,25.0,0.11143261,-0.32845455,0.0
2014-02-07 00:00:00+00,LONG,2983,0.5976481357623419,24.0,0.108184375,-0.45842823,0.0
2014-02-10 00:00:00+00,LONG,2569,0.5079717866013814,13.0,0.13204953,-0.32525218,0.0
2014-02-11 00:00:00+00,LONG,2569,0.3463150719231241,14.0,0.13204953,-0.28373244,0.0
2014-03-14 00:00:00+00,LONG,2990,0.0,20.0,0.10148956,-0.32583117,0.0
2014-04-15 00:00:00+00,LONG,2213,0.4816261054187999,30.0,0.123311535,-0.29679328,0.0
2014-04-15 00:00:00+00,LONG,2343,0.2386562261718983,23.0,0.10229938,-0.30937818,0.0
2014-04-17 00:00:00+00,LONG,4031,0.7439685631040759,20.0,0.09981329,-0.37418267,0.0
2014-05-01 00:00:00+00,LONG,3049,0.0,13.0,0.103060946,-0.25636882,0.0
2014-05-05 00:00:00+00,LONG,664,0.8381076701448421,15.0,0.113348685,-0.24632753,0.0
2014-05-06 00:00:00+00,LONG,3699,0.43539529046271724,13.0,0.12334505,-0.33979294,0.0
2014-05-08 00:00:00+00,LONG,64,0.9836065573770492,20.0,0.10969119,-0.24204218,0.0
2014-05-08 00:00:00+00,LONG,638,0.3267245820818186,18.0,0.114835836,-0.23894377,0.0
2014-05-08 00:00:00+00,LONG,664,0.8888888888888888,18.0,0.11449046,-0.31106,0.0
2014-05-09 00:00:00+00,LONG,1176,0.9545454545454546,22.0,0.12541734,-0.30986217,0.0
2014-05-12 00:00:00+00,LONG,1176,0.9318181818181819,23.0,0.10384754,-0.23358642,0.0
2014-05-15 00:00:00+00,LONG,4074,0.2929494059057231,22.0,0.098603934,-0.33665088,0.0
2014-05-16 00:00:00+00,LONG,3861,0.9722222222222222,22.0,0.1087525,-0.29558834,0.0
2014-05-16 00:00:00+00,LONG,4074,0.23464942772513656,23.0,0.098603934,-0.24718723,0.0
2014-05-19 00:00:00+00,LONG,960,0.0,25.0,0.10812438,-0.28809792,0.0
2014-05-19 00:00:00+00,LONG,3078,0.8852459016393442,26.0,0.13484128,-0.2717272,0.0
2014-05-19 00:00:00+00,LONG,3794,0.0,13.0,0.11723195,-0.5216297,0.0
2014-05-19 00:00:00+00,LONG,3861,0.9444444444444444,23.0,0.10342937,-0.24616703,0.0
2014-05-20 00:00:00+00,LONG,3078,0.5413768809963438,27.0,0.117595784,-0.49990672,0.0
2014-05-20 00:00:00+00,LONG,3683,0.20182295766985453,13.0,0.12595381,-0.500385,0.0
2014-05-21 00:00:00+00,LONG,4194,0.9696969696969697,26.0,0.11469128,-0.48733515,0.0
2014-05-21 00:00:00+00,LONG,3683,0.17595596905027022,14.0,0.1180567,-0.4461045,0.0
2014-05-29 00:00:00+00,LONG,356,0.0,13.0,0.1125315,-0.57223684,0.0
2014-05-30 00:00:00+00,LONG,356,0.0,14.0,0.10901243,-0.4862639,0.0
2014-06-02 00:00:00+00,LONG,356,0.0,15.0,0.105659865,-0.637923,0.0
2014-06-03 00:00:00+00,LONG,4172,1.0,14.0,0.13421623,-0.42084065,0.0
2014-06-03 00:00:00+00,LONG,356,0.0,16.0,0.105659865,-0.6310321,0.0
2014-06-04 00:00:00+00,LONG,356,0.0,17.0,0.117838286,-0.6515702,0.0
2014-06-05 00:00:00+00,LONG,356,0.0,18.0,0.117838286,-0.44878447,0.0
2014-06-06 00:00:00+00,LONG,356,0.0,19.0,0.12098492,-0.4283152,0.0
2014-06-09 00:00:00+00,LONG,356,0.0,20.0,0.11469701,-0.37022263,0.0
2014-07-23 00:00:00+00,LONG,2085,0.0,20.0,0.12104882,-0.27996078,0.0
2014-08-01 00:00:00+00,LONG,2099,0.0,22.0,0.10578047,-0.41143304,0.0
2014-08-01 00:00:00+00,LONG,3049,0.0,18.0,0.13461901,-0.4645266,0.0
2014-08-04 00:00:00+00,LONG,2099,0.0,23.0,0.10472259,-0.3076535,0.0
2014-08-04 00:00:00+00,LONG,3049,0.0,19.0,0.13461901,-0.30987543,0.0
2014-08-05 00:00:00+00,LONG,2099,0.7806336601245564,24.0,0.11535746,-0.36674336,0.0
2014-08-06 00:00:00+00,LONG,2986,0.0,13.0,0.12878482,-0.58149433,0.0
2014-08-06 00:00:00+00,LONG,3049,0.0,21.0,0.12981412,-0.31834117,0.0
2014-08-06 00:00:00+00,LONG,1258,0.0,13.0,0.122711,-0.46134016,0.0
2014-08-07 00:00:00+00,LONG,2099,0.0,26.0,0.1092029,-0.23771396,0.0
2014-08-07 00:00:00+00,LONG,2248,0.0,20.0,0.10144721,-0.3913069,0.0
2014-08-07 00:00:00+00,LONG,440,0.0,14.0,0.11415312,-0.27992472,0.0
2014-08-07 00:00:00+00,LONG,2866,0.0,22.0,0.1242545,-0.5663081,0.0
2014-08-07 00:00:00+00,LONG,2986,0.0,14.0,0.12878482,-0.53231883,0.0
2014-08-07 00:00:00+00,LONG,1258,0.0,14.0,0.12754685,-0.45981434,0.0
2014-08-08 00:00:00+00,LONG,2866,0.0,23.0,0.100954756,-0.54312605,0.0
2014-08-08 00:00:00+00,LONG,2986,0.0,15.0,0.1255415,-0.43659985,0.0
2014-08-08 00:00:00+00,LONG,1258,0.0,15.0,0.12754685,-0.38563034,0.0
2014-08-11 00:00:00+00,LONG,2986,0.0,16.0,0.115535796,-0.42487717,0.0
2014-08-11 00:00:00+00,LONG,1258,0.0,16.0,0.12709594,-0.38390732,0.0
2014-10-14 00:00:00+00,LONG,2106,0.0,13.0,0.104584746,-0.4618663,0.0
2014-10-14 00:00:00+00,LONG,245,1.0,19.0,0.11189482,-0.29055992,0.0
2014-10-14 00:00:00+00,LONG,3855,0.8406746325607898,16.0,0.13664022,-0.26840925,0.0
2014-10-15 00:00:00+00,LONG,2071,0.0,14.0,0.122263916,-0.27111152,0.0
2014-10-15 00:00:00+00,LONG,869,0.11595662391366438,18.0,0.12040689,-0.49423873,0.0
2014-10-15 00:00:00+00,LONG,984,0.0,17.0,0.11490083,-0.27367193,0.0
2014-10-15 00:00:00+00,LONG,1139,0.0,18.0,0.12145695,-0.640368,0.0
2014-10-15 00:00:00+00,LONG,3855,0.8054338216691641,17.0,0.12483439,-0.2650313,0.0
2014-10-15 00:00:00+00,LONG,2006,1.0,22.0,0.11831148,-0.29346442,0.0
2014-10-15 00:00:00+00,LONG,4083,0.6551470831581991,16.0,0.13713187,-0.43520463,0.0
2014-10-16 00:00:00+00,LONG,2071,0.0,15.0,0.122263916,-0.32883692,0.0
2014-10-16 00:00:00+00,LONG,2285,0.9300993251207382,23.0,0.106219694,-0.64142764,0.0
2014-10-16 00:00:00+00,LONG,2437,0.975609756097561,16.0,0.13090186,-0.6103426,0.0
2014-10-16 00:00:00+00,LONG,535,0.5333572634294126,13.0,0.13727534,-0.47553712,0.0
2014-10-16 00:00:00+00,LONG,869,0.0,19.0,0.119999394,-0.34297588,0.0
2014-10-16 00:00:00+00,LONG,1139,0.0,19.0,0.12145695,-0.57000214,0.0
2014-10-16 00:00:00+00,LONG,3855,0.7480810360485537,18.0,0.12468257,-0.26876697,0.0
2014-10-16 00:00:00+00,LONG,4016,0.6619415959114275,14.0,0.11466683,-0.45703194,0.0
2014-10-16 00:00:00+00,LONG,2006,0.9761904761904762,23.0,0.11272489,-0.252385,0.0
2014-10-16 00:00:00+00,LONG,4083,0.6586625430606716,17.0,0.13713187,-0.49437717,0.0
2014-10-17 00:00:00+00,LONG,2071,0.0,16.0,0.122263916,-0.26165274,0.0
2014-10-17 00:00:00+00,LONG,153,0.554101625505554,13.0,0.1039285,-0.6001571,0.0
2014-10-17 00:00:00+00,LONG,2285,0.7068360910237271,24.0,0.10423399,-0.29904836,0.0
2014-10-17 00:00:00+00,LONG,2430,0.0,19.0,0.11894929,-0.50042725,0.0
2014-10-17 00:00:00+00,LONG,2437,0.8187028540634748,17.0,0.13090186,-0.41469505,0.0
2014-10-17 00:00:00+00,LONG,535,0.3999029940977795,14.0,0.12820092,-0.30919996,0.0
2014-10-17 00:00:00+00,LONG,1139,0.0,20.0,0.12145695,-0.4849424,0.0
2014-10-17 00:00:00+00,LONG,1650,0.92,13.0,0.10427128,-0.49640095,0.0
2014-10-17 00:00:00+00,LONG,4016,0.5670385732830113,15.0,0.11466683,-0.30092666,0.0
2014-10-17 00:00:00+00,LONG,2006,0.9523809523809523,24.0,0.11272489,-0.23210216,0.0
2014-10-17 00:00:00+00,LONG,4083,0.6164203502554646,18.0,0.13713187,-0.40419912,0.0
2014-10-20 00:00:00+00,LONG,142,0.0,13.0,0.11490572,-0.44752353,0.0
2014-10-20 00:00:00+00,LONG,2285,0.6781348356595778,25.0,0.1046972,-0.2592956,0.0
2014-10-20 00:00:00+00,LONG,2430,0.0,20.0,0.12120027,-0.47321844,0.0
2014-10-20 00:00:00+00,LONG,684,0.0,17.0,0.09878627,-0.28323874,0.0
2014-10-20 00:00:00+00,LONG,1139,0.0,21.0,0.115942314,-0.44773033,0.0
2014-10-20 00:00:00+00,LONG,3469,0.0,13.0,0.119072385,-0.4391716,0.0
2014-10-20 00:00:00+00,LONG,1650,0.88,14.0,0.10427128,-0.3842108,0.0
2014-10-20 00:00:00+00,LONG,4016,0.9636363636363636,16.0,0.11466683,-0.24038392,0.0
2014-10-20 00:00:00+00,LONG,4083,0.601318302935138,19.0,0.12979433,-0.3466524,0.0
2014-10-21 00:00:00+00,LONG,2430,0.0,21.0,0.10465425,-0.29490077,0.0
2014-10-21 00:00:00+00,LONG,2437,0.6464561364571287,19.0,0.11320629,-0.2680746,0.0
2014-10-21 00:00:00+00,LONG,3469,0.0,14.0,0.10088054,-0.25136986,0.0
2014-10-22 00:00:00+00,LONG,142,0.0,15.0,0.12008137,-0.39523444,0.0
2014-10-22 00:00:00+00,LONG,2297,0.0,14.0,0.11410223,-0.25412953,0.0
2014-10-22 00:00:00+00,LONG,2430,0.0,22.0,0.12278612,-0.34177414,0.0
2014-10-22 00:00:00+00,LONG,2437,0.6273550842467436,20.0,0.12277262,-0.28584388,0.0
2014-10-22 00:00:00+00,LONG,1262,0.8648648648648649,15.0,0.09932202,-0.280277,0.0
2014-10-22 00:00:00+00,LONG,3469,0.0,15.0,0.11667606,-0.29648417,0.0
2014-10-22 00:00:00+00,LONG,4016,0.9,18.0,0.12089217,-0.2808851,0.0
2014-10-22 00:00:00+00,LONG,4083,0.4865942432015535,21.0,0.13066663,-0.27802417,0.0
2014-10-23 00:00:00+00,LONG,2298,0.43403854535202074,19.0,0.1244503,-0.40459645,0.0
2014-10-24 00:00:00+00,LONG,2071,0.0,21.0,0.10164173,-0.27581096,0.0
2014-10-24 00:00:00+00,LONG,220,1.0,15.0,0.12450525,-0.40248078,0.0
2014-10-24 00:00:00+00,LONG,844,0.31268051427989113,20.0,0.1087042,-0.2689578,0.0
2014-10-27 00:00:00+00,LONG,220,0.962962962962963,16.0,0.108640894,-0.34407553,0.0
2014-10-28 00:00:00+00,LONG,220,0.9259259259259259,17.0,0.108640894,-0.26712486,0.0
2014-10-29 00:00:00+00,LONG,220,0.8888888888888888,18.0,0.106024235,-0.24105747,0.0
2014-10-31 00:00:00+00,LONG,2298,0.3748176356221222,25.0,0.11587802,-0.23625492,0.0
2014-11-05 00:00:00+00,LONG,220,0.7037037037037037,23.0,0.11866624,-0.25374702,0.0
2014-11-14 00:00:00+00,LONG,1752,0.7505177104840997,17.0,0.12790592,-0.3477632,0.0
2014-12-04 00:00:00+00,LONG,1865,0.15909090909090906,22.0,0.11866613,-0.37144858,0.0
2014-12-05 00:00:00+00,LONG,1865,0.13636363636363635,23.0,0.11866613,-0.28758076,0.0
2014-12-08 00:00:00+00,LONG,1865,0.07168606939260425,24.0,0.11866613,-0.24781668,0.0
2014-12-12 00:00:00+00,LONG,1865,0.022727272727272707,28.0,0.13327816,-0.34513256,0.0
2014-12-26 00:00:00+00,LONG,3677,0.0,16.0,0.09884808,-0.3095505,0.0
2015-01-07 00:00:00+00,LONG,2105,0.5973011217816828,25.0,0.1298078,-0.3263465,0.0
2015-01-20 00:00:00+00,LONG,522,0.7101722509269636,18.0,0.105868876,-0.28083217,0.0
2015-01-20 00:00:00+00,LONG,761,0.6944732172462034,25.0,0.11888287,-0.3114249,0.0
2015-01-20 00:00:00+00,LONG,3918,0.23373202436271545,17.0,0.13373138,-0.42074582,0.0
2015-01-21 00:00:00+00,LONG,836,0.9523809523809523,21.0,0.11036606,-0.41528773,0.0
2015-01-21 00:00:00+00,LONG,2999,0.37904357065987204,18.0,0.13590658,-0.2559692,0.0
2015-01-21 00:00:00+00,LONG,3918,0.191444784188091,18.0,0.10272867,-0.31790948,0.0
2015-01-22 00:00:00+00,LONG,2999,0.3335386713580991,19.0,0.13692863,-0.27432057,0.0
2015-01-23 00:00:00+00,LONG,3918,0.1863466939906235,20.0,0.11114099,-0.35978958,0.0
2015-01-26 00:00:00+00,LONG,739,1.0,13.0,0.12948567,-0.27610034,0.0
2015-01-27 00:00:00+00,LONG,739,0.9714285714285714,14.0,0.1362016,-0.31577834,0.0
2015-01-28 00:00:00+00,LONG,739,0.9428571428571428,15.0,0.13518605,-0.3516425,0.0
2015-01-29 00:00:00+00,LONG,652,0.6617551207288324,15.0,0.100324154,-0.4066932,0.0
2015-01-29 00:00:00+00,LONG,739,0.9142857142857143,16.0,0.110620335,-0.3203902,0.0
2015-01-29 00:00:00+00,LONG,1447,0.9327397653906394,15.0,0.10624713,-0.45286426,0.0
2015-01-30 00:00:00+00,LONG,739,0.8857142857142857,17.0,0.11210622,-0.30762243,0.0
2015-02-02 00:00:00+00,LONG,2381,0.38499699911763885,27.0,0.105342776,-0.44892645,0.0
2015-02-02 00:00:00+00,LONG,739,1.0,18.0,0.11861663,-0.32276407,0.0
2015-02-02 00:00:00+00,LONG,1081,0.3689500356107104,19.0,0.11277079,-0.5643864,0.0
2015-02-02 00:00:00+00,LONG,3330,0.4730174370316467,19.0,0.10177292,-0.4955683,0.0
2015-02-02 00:00:00+00,LONG,1447,0.8324363588994684,17.0,0.1049771,-0.3069768,0.0
2015-02-02 00:00:00+00,LONG,3918,0.17332063477820608,26.0,0.10463569,-0.35965058,0.0
2015-02-03 00:00:00+00,LONG,2381,0.3108720089415298,28.0,0.105342776,-0.31872037,0.0
2015-02-03 00:00:00+00,LONG,1081,0.3189686806771454,20.0,0.11277079,-0.42563972,0.0
2015-02-04 00:00:00+00,LONG,2381,0.34084893542341427,29.0,0.10902083,-0.30659077,0.0
2015-02-04 00:00:00+00,LONG,1081,0.25643681630343423,21.0,0.11227793,-0.33906442,0.0
2015-02-05 00:00:00+00,LONG,3330,0.20414158358462509,22.0,0.12413193,-0.25786394,0.0
2015-03-17 00:00:00+00,LONG,368,0.1577677699946963,15.0,0.13510494,-0.4740268,0.0
2015-03-18 00:00:00+00,LONG,368,0.94,16.0,0.13510494,-0.4488291,0.0
2015-03-25 00:00:00+00,LONG,1807,0.0,14.0,0.121207185,-0.34022254,0.0
2015-03-27 00:00:00+00,LONG,3822,0.6322759285948144,16.0,0.115381904,-0.23999217,0.0
2015-03-31 00:00:00+00,LONG,1807,0.0,18.0,0.11844881,-0.4217914,0.0
2015-05-07 00:00:00+00,LONG,3486,0.0,29.0,0.12200369,-0.25573578,0.0
2015-05-26 00:00:00+00,LONG,3275,0.24479526495285014,18.0,0.10621671,-0.2611866,0.0
2015-07-09 00:00:00+00,LONG,3831,0.0,23.0,0.11985032,-0.24479844,0.0
2015-07-13 00:00:00+00,LONG,3610,0.0,26.0,0.11465928,-0.5216843,0.0
2015-07-16 00:00:00+00,LONG,3430,0.0,20.0,0.114866294,-0.26032677,0.0
2015-07-21 00:00:00+00,LONG,3430,0.0,23.0,0.10603844,-0.24485372,0.0
2015-08-24 00:00:00+00,LONG,2345,0.22528389351953404,27.0,0.10943745,-0.24212079,0.0
2015-08-24 00:00:00+00,LONG,791,0.37797061090788225,13.0,0.10964787,-0.3278735,0.0
2015-08-25 00:00:00+00,LONG,2345,0.11050308900984766,28.0,0.10256513,-0.36331666,0.0
2015-08-25 00:00:00+00,LONG,791,0.4056491063013963,14.0,0.11722181,-0.37009743,0.0
2015-08-25 00:00:00+00,LONG,1748,0.0,14.0,0.10049098,-0.35249233,0.0
2015-08-26 00:00:00+00,LONG,2345,0.07280862086229721,29.0,0.10256513,-0.3191462,0.0
2015-08-26 00:00:00+00,LONG,2437,0.0,30.0,0.12912269,-0.41294917,0.0
2015-08-26 00:00:00+00,LONG,1748,0.0,15.0,0.10049098,-0.30336395,0.0
2015-08-27 00:00:00+00,LONG,1748,0.0,16.0,0.10049098,-0.25744164,0.0
2015-08-28 00:00:00+00,LONG,558,0.0,13.0,0.106839456,-0.29604504,0.0
2015-08-31 00:00:00+00,LONG,558,0.3922225524857222,14.0,0.12564823,-0.3326878,0.0
2015-09-01 00:00:00+00,LONG,3716,0.0,16.0,0.12216731,-0.25200132,0.0
2015-09-02 00:00:00+00,LONG,1144,0.22164390422260505,14.0,0.12385753,-0.24852674,0.0
2015-09-02 00:00:00+00,LONG,1473,0.72,13.0,0.10899298,-0.51177186,0.0
2015-09-03 00:00:00+00,LONG,558,0.6666666666666667,17.0,0.13695152,-0.2505057,0.0
2015-09-03 00:00:00+00,LONG,602,0.0,16.0,0.112784326,-0.23969913,0.0
2015-09-04 00:00:00+00,LONG,558,0.625,18.0,0.13548024,-0.3032282,0.0
2015-09-04 00:00:00+00,LONG,3629,0.1615626290924649,17.0,0.113593124,-0.22989978,0.0
2015-09-04 00:00:00+00,LONG,1631,0.0,28.0,0.12813136,-0.27728462,0.0
2015-09-08 00:00:00+00,LONG,2720,0.9245283018867925,16.0,0.123087056,-0.42866546,0.0
2015-09-09 00:00:00+00,LONG,2720,0.9056603773584906,17.0,0.123087056,-0.33936122,0.0
2015-09-10 00:00:00+00,LONG,2720,0.0,18.0,0.11339989,-0.24182017,0.0
2015-09-14 00:00:00+00,LONG,765,0.4545454545454546,29.0,0.11748563,-0.2999066,0.0
2015-09-24 00:00:00+00,LONG,3868,0.0,17.0,0.13556351,-0.59388965,0.0
2015-09-25 00:00:00+00,LONG,3868,0.0,18.0,0.13556351,-0.49082813,0.0
2015-09-28 00:00:00+00,LONG,28,0.17623830005760746,23.0,0.122756034,-0.5364752,0.0
2015-09-28 00:00:00+00,LONG,2731,0.39935834581080243,14.0,0.1217973,-0.4806013,0.0
2015-09-28 00:00:00+00,LONG,3868,0.0,19.0,0.13587154,-0.550759,0.0
2015-09-29 00:00:00+00,LONG,28,0.1430791887105372,24.0,0.122756034,-0.45265794,0.0
2015-09-29 00:00:00+00,LONG,2670,0.0,25.0,0.13159773,-0.24280564,0.0
2015-09-29 00:00:00+00,LONG,2731,0.3558055211702772,15.0,0.1217973,-0.46004143,0.0
2015-09-29 00:00:00+00,LONG,1051,0.0,20.0,0.13616012,-0.30011052,0.0
2015-09-29 00:00:00+00,LONG,3535,0.0992241512588916,21.0,0.129159,-0.43350303,0.0
2015-09-29 00:00:00+00,LONG,3686,0.0,16.0,0.10728651,-0.4820644,0.0
2015-09-29 00:00:00+00,LONG,3868,0.0,20.0,0.124574885,-0.45482802,0.0
2015-09-30 00:00:00+00,LONG,28,0.0,25.0,0.122756034,-0.28045177,0.0
2015-09-30 00:00:00+00,LONG,2731,0.30434001855460924,16.0,0.1217973,-0.3580948,0.0
2015-09-30 00:00:00+00,LONG,3535,0.04858579272107194,22.0,0.129159,-0.3599667,0.0
2015-09-30 00:00:00+00,LONG,3686,0.0,17.0,0.10728651,-0.32391465,0.0
2015-09-30 00:00:00+00,LONG,3868,0.0,21.0,0.123084575,-0.33614334,0.0
2015-10-01 00:00:00+00,LONG,28,0.0,26.0,0.122756034,-0.28962058,0.0
2015-10-01 00:00:00+00,LONG,2731,0.0,17.0,0.11483284,-0.43702087,0.0
2015-10-01 00:00:00+00,LONG,3535,0.03057501138984879,23.0,0.129159,-0.3132258,0.0
2015-10-01 00:00:00+00,LONG,3686,0.0,18.0,0.1035468,-0.31627235,0.0
2015-10-01 00:00:00+00,LONG,3868,0.0,22.0,0.109154224,-0.32933703,0.0
2015-10-02 00:00:00+00,LONG,3153,1.0,19.0,0.11499695,-0.27604628,0.0
2015-10-06 00:00:00+00,LONG,28,0.13153507072198806,29.0,0.11879705,-0.34788814,0.0
2015-10-06 00:00:00+00,LONG,195,0.29782951626311904,22.0,0.114653446,-0.25734717,0.0
2015-10-06 00:00:00+00,LONG,401,0.7777777777777778,16.0,0.13518217,-0.36414433,0.0
2015-10-06 00:00:00+00,LONG,906,0.0,21.0,0.124270335,-0.23997381,0.0
2015-10-07 00:00:00+00,LONG,4016,0.0,28.0,0.10022886,-0.2797229,0.0
2015-10-08 00:00:00+00,LONG,1191,1.0,26.0,0.1221152,-0.24958861,0.0
2015-10-09 00:00:00+00,LONG,1191,0.0,27.0,0.111181974,-0.2507967,0.0
2015-12-03 00:00:00+00,LONG,3763,0.6109461783622466,29.0,0.13267471,-0.30963808,0.0
2015-12-04 00:00:00+00,LONG,3763,0.0,30.0,0.13267471,-0.27185044,0.0
2015-12-17 00:00:00+00,LONG,2638,0.8636363636363636,23.0,0.1342545,-0.46866798,0.0
2016-01-15 00:00:00+00,LONG,1684,0.0,16.0,0.120185964,-0.39316028,0.0
2016-01-19 00:00:00+00,LONG,1684,0.0,17.0,0.10056935,-0.36245537,0.0
2016-01-20 00:00:00+00,LONG,1585,1.0,27.0,0.12253615,-0.43272656,0.0
2016-01-20 00:00:00+00,LONG,1684,0.9230769230769231,18.0,0.10056935,-0.23353402,0.0
2016-01-21 00:00:00+00,LONG,974,0.0,27.0,0.13582414,-0.33080295,0.0
2016-01-21 00:00:00+00,LONG,1463,0.9777777777777777,26.0,0.13276881,-0.37909338,0.0
2016-01-21 00:00:00+00,LONG,1585,0.9777777777777777,28.0,0.11243662,-0.49435055,0.0
2016-01-21 00:00:00+00,LONG,3683,0.6769362522535914,16.0,0.10182471,-0.3566378,0.0
2016-01-22 00:00:00+00,LONG,974,0.6455158244872415,28.0,0.10504848,-0.42594448,0.0
2016-01-22 00:00:00+00,LONG,1463,0.9555555555555556,27.0,0.107942596,-0.26663652,0.0
2016-01-26 00:00:00+00,LONG,974,0.6931048295920518,30.0,0.11920119,-0.46646142,0.0
2016-01-26 00:00:00+00,LONG,1463,0.9111111111111111,29.0,0.100311495,-0.3828546,0.0
2016-01-27 00:00:00+00,LONG,3862,0.10601166038240155,28.0,0.12304903,-0.5965585,0.0
2016-01-29 00:00:00+00,LONG,3794,0.7083333333333334,16.0,0.10037662,-0.34383368,0.0
2016-02-04 00:00:00+00,LONG,558,0.9655172413793104,13.0,0.11178706,-0.33339357,0.0
2016-02-05 00:00:00+00,LONG,558,0.9310344827586207,14.0,0.112959586,-0.2771459,0.0
2016-02-08 00:00:00+00,LONG,2247,1.0,20.0,0.13212316,-0.47418916,0.0
2016-02-08 00:00:00+00,LONG,664,0.3662998887400303,17.0,0.11094038,-0.26618207,0.0
2016-02-08 00:00:00+00,LONG,4073,1.0,14.0,0.12051115,-0.3113656,0.0
2016-02-09 00:00:00+00,LONG,2247,0.96,21.0,0.13212316,-0.3872465,0.0
2016-02-09 00:00:00+00,LONG,898,0.0,14.0,0.11504986,-0.46634963,0.0
2016-02-09 00:00:00+00,LONG,3142,0.2151588634637716,16.0,0.11799007,-0.43521228,0.0
2016-02-09 00:00:00+00,LONG,3695,0.7142264532772312,29.0,0.12862869,-0.28644544,0.0
2016-02-10 00:00:00+00,LONG,2247,0.92,22.0,0.13212316,-0.29053882,0.0
2016-02-10 00:00:00+00,LONG,898,0.0,15.0,0.103215545,-0.40985686,0.0
2016-02-10 00:00:00+00,LONG,3142,0.27347668948317344,17.0,0.103050895,-0.37023014,0.0
2016-02-10 00:00:00+00,LONG,3695,0.6920561227835009,30.0,0.11459853,-0.2595949,0.0
2016-02-10 00:00:00+00,LONG,2013,0.9827586206896551,17.0,0.12807696,-0.345494,0.0
2016-02-11 00:00:00+00,LONG,158,0.0,16.0,0.13351637,-0.5184494,0.0
2016-02-11 00:00:00+00,LONG,2247,0.88,23.0,0.13576719,-0.2936757,0.0
2016-02-11 00:00:00+00,LONG,3046,0.5170237021189432,23.0,0.119521946,-0.34749097,0.0
2016-02-11 00:00:00+00,LONG,3142,0.35467264124739445,18.0,0.11143142,-0.38120586,0.0
2016-02-11 00:00:00+00,LONG,1434,0.6720173858077817,29.0,0.12206443,-0.3166318,0.0
2016-02-11 00:00:00+00,LONG,1985,0.6115227541552956,20.0,0.107909285,-0.3553522,0.0
2016-02-11 00:00:00+00,LONG,2013,0.45009079944476166,18.0,0.10385606,-0.2487168,0.0
2016-02-12 00:00:00+00,LONG,158,0.0,17.0,0.13351637,-0.4803731,0.0
2016-02-12 00:00:00+00,LONG,2247,0.84,24.0,0.13576719,-0.22995181,0.0
2016-02-12 00:00:00+00,LONG,3142,0.34413523759521947,19.0,0.11143142,-0.2877179,0.0
2016-02-12 00:00:00+00,LONG,1191,0.935483870967742,30.0,0.10261707,-0.31179452,0.0
2016-02-12 00:00:00+00,LONG,3335,0.4334064864188714,27.0,0.10449381,-0.29514694,0.0
2016-02-12 00:00:00+00,LONG,3699,0.4101229542614908,19.0,0.119453,-0.26263696,0.0
