time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,dist_upper_bb_50_2.5_df055,co_fall_count_1_5_df044
2023-05-03 00:00:00+00,SHORT,3652,0.0,-0.02040027,0.026559623,1.0
2023-05-04 00:00:00+00,SHORT,1610,0.764515762867703,0.010067215,-0.10222291,1.0
2023-05-04 00:00:00+00,SHORT,1807,0.8631395910688843,0.01404434,-0.070917055,1.0
2023-05-04 00:00:00+00,SHORT,1888,1.0,-0.016857103,-0.07977748,1.0
2023-05-05 00:00:00+00,SHORT,4222,0.2970810243568323,-0.0025273217,0.011284274,1.0
2023-05-05 00:00:00+00,SHORT,4231,0.38711484763791054,-4.6196076E-4,0.015266641,1.0
2023-05-05 00:00:00+00,SHORT,167,0.4418202014745941,-0.0037779715,-0.017583072,1.0
2023-05-05 00:00:00+00,SHORT,2659,0.7532271064118625,-0.021709865,-0.028435666,1.0
2023-05-05 00:00:00+00,SHORT,3053,0.5280765404333214,3.457103E-4,-0.049303845,1.0
2023-05-05 00:00:00+00,SHORT,1324,0.0,-0.01597659,-0.07166676,1.0
2023-05-05 00:00:00+00,SHORT,1673,0.9473684210526316,-0.01655855,-0.075427264,1.0
2023-05-05 00:00:00+00,SHORT,1807,0.9473684210526316,-0.007040142,-0.076016404,1.0
2023-05-05 00:00:00+00,SHORT,1851,0.4777761743802338,0.014541896,0.0011735529,1.0
2023-05-08 00:00:00+00,SHORT,4201,0.0,-0.011131647,-0.018753553,1.0
2023-05-08 00:00:00+00,SHORT,167,0.33814023333588006,-0.017693875,-0.030748073,1.0
2023-05-08 00:00:00+00,SHORT,2659,0.7085670080078114,-0.01726745,-0.027760081,1.0
2023-05-08 00:00:00+00,SHORT,3271,0.0,-0.021146078,-0.080587454,1.0
2023-05-08 00:00:00+00,SHORT,1667,0.369266587919647,-0.0047278833,-0.014616175,1.0
2023-05-08 00:00:00+00,SHORT,1851,0.25839819668540853,-0.016203875,-0.020460451,1.0
2023-05-09 00:00:00+00,SHORT,24,1.0,-0.0063358517,-0.017231368,1.0
2023-05-09 00:00:00+00,SHORT,4201,0.0,-0.018698383,-0.026152024,1.0
2023-05-09 00:00:00+00,SHORT,1171,0.3553422566393932,0.03625754,0.0559931,1.0
2023-05-10 00:00:00+00,SHORT,857,0.311567311350206,-0.019278392,-0.07749069,1.0
2023-05-10 00:00:00+00,SHORT,1072,0.3021438591339068,-0.017232105,-0.04807078,1.0
2023-05-10 00:00:00+00,SHORT,1244,0.0,-0.015801946,-0.07374993,1.0
2023-05-10 00:00:00+00,SHORT,1262,0.6261450997966148,-0.021054093,-0.04064057,1.0
2023-05-10 00:00:00+00,SHORT,1483,0.7362779173466358,-0.021514948,-0.06455797,1.0
2023-05-10 00:00:00+00,SHORT,4040,0.26716093212116165,-0.008579777,-0.05235123,1.0
2023-05-11 00:00:00+00,SHORT,1297,0.17848359608359582,-0.020818187,-0.010631425,1.0
2023-05-11 00:00:00+00,SHORT,3522,0.3465556111117465,-0.018970998,-0.05693025,1.0
2023-05-12 00:00:00+00,SHORT,4122,0.27458478237623857,-0.018509252,-0.04804721,1.0
2023-05-12 00:00:00+00,SHORT,2116,0.3020698864924609,-0.011257222,-0.020115476,1.0
2023-05-12 00:00:00+00,SHORT,2778,0.49443164256631594,-0.020983286,-0.043474257,1.0
2023-05-15 00:00:00+00,SHORT,133,0.4871672296732011,-0.020367049,-0.048211798,1.0
2023-05-15 00:00:00+00,SHORT,3487,0.41905592119482277,-0.020616727,-0.04286105,1.0
2023-05-15 00:00:00+00,SHORT,3586,0.08974799855147654,-0.006963567,0.022219848,1.0
2023-05-15 00:00:00+00,SHORT,1715,0.2695441345721007,-0.015102157,-0.064089976,1.0
2023-05-16 00:00:00+00,SHORT,693,0.3716509778850369,-0.020452142,-0.069455214,1.0
2023-05-17 00:00:00+00,SHORT,219,0.306412979913908,-0.01930552,0.001979345,1.0
2023-05-17 00:00:00+00,SHORT,664,0.0,-0.017199587,-0.052306194,1.0
2023-05-18 00:00:00+00,SHORT,2230,0.0,-0.009563265,-0.040858462,1.0
2023-05-18 00:00:00+00,SHORT,1444,0.0,-0.020395907,-0.045277566,1.0
2023-05-19 00:00:00+00,SHORT,693,0.23281876224354042,-0.013448836,-0.05988172,1.0
2023-05-19 00:00:00+00,SHORT,2013,0.0,-0.013323587,-0.04014329,1.0
2023-05-22 00:00:00+00,SHORT,68,1.0,-0.011770952,-0.03226823,1.0
2023-05-22 00:00:00+00,SHORT,2159,1.0,-0.007258382,-0.012856077,1.0
2023-05-22 00:00:00+00,SHORT,2421,0.5119632278840041,-0.017573131,-0.026702149,1.0
2023-05-22 00:00:00+00,SHORT,2710,0.12382997771720647,-0.018560696,-0.0015601875,1.0
2023-05-22 00:00:00+00,SHORT,693,0.2503965495582721,-0.010567865,-0.053590376,1.0
2023-05-22 00:00:00+00,SHORT,1356,0.1706202153564574,-0.00890254,-0.046993308,1.0
2023-05-22 00:00:00+00,SHORT,3695,0.0,-0.009311274,-0.052414943,1.0
2023-05-22 00:00:00+00,SHORT,2013,0.0,5.7462155E-4,-0.030404566,1.0
2023-05-23 00:00:00+00,SHORT,3233,0.0,-0.0145655135,-0.10915844,1.0
2023-05-23 00:00:00+00,SHORT,1464,0.6244934218697762,-0.02160033,-0.07126946,1.0
2023-05-23 00:00:00+00,SHORT,3681,0.10281289392837735,-0.02077938,-0.04331996,1.0
2023-05-24 00:00:00+00,SHORT,19,0.15869495753593274,-0.020422664,-0.043942254,1.0
2023-05-24 00:00:00+00,SHORT,3233,0.0,-0.0012843229,-0.07991642,1.0
2023-05-30 00:00:00+00,SHORT,2285,0.9411764705882353,-0.019524284,-0.06941796,1.0
2023-05-30 00:00:00+00,SHORT,374,0.0,-0.008569632,0.07813125,1.0
2023-05-30 00:00:00+00,SHORT,3127,0.12934224321320809,-0.017793441,-0.06781567,1.0
2023-06-02 00:00:00+00,SHORT,2710,0.0,-0.019687423,-0.018477544,1.0
2023-06-02 00:00:00+00,SHORT,906,0.0,-0.020138288,-0.050296653,1.0
2023-06-02 00:00:00+00,SHORT,1851,0.0,-0.017721813,-0.02604184,1.0
2023-06-05 00:00:00+00,SHORT,2896,0.2176651525510705,-0.017327908,-0.10874112,1.0
2023-06-05 00:00:00+00,SHORT,1106,0.0,-0.015795605,-0.085075565,1.0
2023-06-05 00:00:00+00,SHORT,3903,0.16059081472756392,-0.00954036,-0.050028805,1.0
2023-06-06 00:00:00+00,SHORT,901,0.0,-0.0076975706,-0.07397032,1.0
2023-06-08 00:00:00+00,SHORT,2896,0.11144688728698178,-0.01464296,-0.10288719,1.0
2023-06-08 00:00:00+00,SHORT,1514,0.0,-0.012990494,-0.074833475,1.0
2023-06-12 00:00:00+00,SHORT,3903,0.0,-0.020388285,-0.05755044,1.0
2023-06-13 00:00:00+00,SHORT,413,0.11684476253368228,-0.020893682,-0.041985836,1.0
2023-06-13 00:00:00+00,SHORT,2499,0.2969444875648787,-0.0043828506,-0.043354996,1.0
2023-06-13 00:00:00+00,SHORT,2835,0.0,-0.01847625,-0.019884368,1.0
2023-06-13 00:00:00+00,SHORT,1011,0.0,-0.018940035,-0.08685258,1.0
2023-06-13 00:00:00+00,SHORT,1586,0.0,-0.014198654,-0.070896186,1.0
2023-06-14 00:00:00+00,SHORT,2105,0.0,-0.017527701,-0.008355971,1.0
2023-06-14 00:00:00+00,SHORT,2550,0.20564271927815564,-0.019642672,-0.08628027,1.0
2023-06-15 00:00:00+00,SHORT,2176,0.3630489895832164,-0.0082258815,-0.008215456,1.0
2023-06-15 00:00:00+00,SHORT,1298,0.21589075084415768,-0.019158049,-0.011829829,1.0
2023-06-15 00:00:00+00,SHORT,1677,0.02624617328303201,-0.01796095,-0.07866808,1.0
2023-06-15 00:00:00+00,SHORT,1678,0.02990624449123765,-0.017899074,-0.079351105,1.0
2023-06-15 00:00:00+00,SHORT,2006,0.5400103258086023,-0.017840486,-0.01326491,1.0
2023-06-16 00:00:00+00,SHORT,2340,0.0,-0.021000458,-0.067771435,1.0
2023-06-16 00:00:00+00,SHORT,405,0.4692625676160484,-0.010235013,-0.019419754,1.0
2023-06-16 00:00:00+00,SHORT,631,0.3739100346511812,-0.014027709,-0.042898603,1.0
2023-06-16 00:00:00+00,SHORT,835,0.290390214027016,-0.009820156,-0.008058029,1.0
2023-06-20 00:00:00+00,SHORT,388,0.3707847519074126,-0.014228033,-0.04104504,1.0
2023-06-20 00:00:00+00,SHORT,4086,0.2409760677331731,-0.019682515,-0.0045228307,1.0
2023-06-21 00:00:00+00,SHORT,388,0.3844648034814337,-0.01360654,-0.03609466,1.0
2023-06-22 00:00:00+00,SHORT,388,0.48301297514138936,-0.0165954,-0.035266876,1.0
2023-06-30 00:00:00+00,SHORT,2253,0.2707719073076764,-0.014767601,-0.0053353067,1.0
2023-06-30 00:00:00+00,SHORT,2262,0.0,-0.008277969,-0.044592347,1.0
2023-06-30 00:00:00+00,SHORT,2396,0.0,-0.02034854,-0.024693314,1.0
2023-06-30 00:00:00+00,SHORT,429,0.683848282655877,-0.01411342,-0.09698321,1.0
2023-06-30 00:00:00+00,SHORT,3335,0.0,-0.013183995,-0.01449499,1.0
2023-06-30 00:00:00+00,SHORT,3352,0.41999540079473957,-0.019435309,-0.0527702,1.0
2023-07-03 00:00:00+00,SHORT,2133,0.38289085581339455,-0.017052064,-0.08995122,1.0
2023-07-06 00:00:00+00,SHORT,212,0.9,-0.017810725,-0.04719557,1.0
2023-07-11 00:00:00+00,SHORT,2381,0.32990604510060034,-0.020373665,-0.10924326,1.0
2023-07-11 00:00:00+00,SHORT,3335,0.0,-0.014953135,-0.015600441,1.0
2023-07-12 00:00:00+00,SHORT,1009,1.0,0.017049013,0.011236658,1.0
2023-07-12 00:00:00+00,SHORT,3918,0.37388830827514147,-0.018371796,-0.038916945,1.0
2023-07-13 00:00:00+00,SHORT,2730,1.0,-0.009139882,-0.09587343,1.0
2023-07-13 00:00:00+00,SHORT,3838,0.5384615384615384,-0.010863499,-0.08468906,1.0
2023-07-14 00:00:00+00,SHORT,4153,0.22404559039622818,-0.016728297,-0.024405152,1.0
2023-07-17 00:00:00+00,SHORT,4153,0.0,-0.021472273,-0.031097548,1.0
2023-07-17 00:00:00+00,SHORT,2133,0.40340496457877084,-0.009107325,-0.075991176,1.0
2023-07-17 00:00:00+00,SHORT,3161,0.4718568813901469,-0.021556672,-0.017766869,1.0
2023-07-18 00:00:00+00,SHORT,1694,0.6618082346035251,-0.017163599,-0.036862154,1.0
2023-07-18 00:00:00+00,SHORT,1966,0.48244569642577906,0.0040414347,0.04237913,1.0
2023-07-19 00:00:00+00,SHORT,3153,1.0,-0.012771396,-0.022329293,1.0
2023-07-19 00:00:00+00,SHORT,1483,0.4342666051411514,-0.020883502,-0.08443963,1.0
2023-07-19 00:00:00+00,SHORT,1694,0.6856930502616352,-0.018758543,-0.032202292,1.0
2023-07-19 00:00:00+00,SHORT,3973,0.4803212100108505,0.0076915855,-0.08164445,1.0
2023-07-21 00:00:00+00,SHORT,2528,0.4359137815184553,-0.017158924,-0.06287795,1.0
2023-07-24 00:00:00+00,SHORT,918,0.43812605366533836,-0.011142942,-0.03177829,1.0
2023-07-24 00:00:00+00,SHORT,960,0.625,-0.021443151,-0.065231785,1.0
2023-07-25 00:00:00+00,SHORT,245,0.4077064273116733,-0.013226451,-0.017157355,1.0
2023-07-25 00:00:00+00,SHORT,960,0.5,-0.012260613,-0.05474381,1.0
2023-07-25 00:00:00+00,SHORT,3052,0.5758725630402148,-0.012629595,-0.02241129,1.0
2023-07-25 00:00:00+00,SHORT,3420,0.17607290104042678,-0.02004283,-0.012646014,1.0
2023-07-25 00:00:00+00,SHORT,2041,0.5451717507945569,-0.015175088,-0.05608533,1.0
2023-07-26 00:00:00+00,SHORT,433,0.8344836577391527,-0.019809294,-0.044305548,1.0
2023-07-26 00:00:00+00,SHORT,2681,0.5576787419341404,-0.019801559,-0.023017665,1.0
2023-07-26 00:00:00+00,SHORT,796,0.6228633966822051,-0.013846702,-0.04589086,1.0
2023-07-26 00:00:00+00,SHORT,3052,0.4885945914548402,-0.02159429,-0.030644935,1.0
2023-07-26 00:00:00+00,SHORT,3124,1.0,-0.021409014,-0.047280323,1.0
2023-07-26 00:00:00+00,SHORT,1195,0.8507977983491023,-0.013647053,-0.06869004,1.0
2023-07-26 00:00:00+00,SHORT,1262,0.846521686711561,-0.01757613,-0.031595204,1.0
2023-07-26 00:00:00+00,SHORT,3685,0.1428571428571429,0.025530731,0.06759537,1.0
2023-07-26 00:00:00+00,SHORT,1897,0.3227893021633959,-0.018288707,0.0061625214,1.0
2023-07-27 00:00:00+00,SHORT,2567,0.2578146166663063,0.014743252,-0.021925677,1.0
2023-07-28 00:00:00+00,SHORT,2567,0.17685608471650666,-0.0046866727,-0.0244292,1.0
2023-07-28 00:00:00+00,SHORT,3716,0.6133561754654138,-0.015749788,-0.11389851,1.0
2023-07-28 00:00:00+00,SHORT,2041,0.3293723435305168,-0.019055894,-0.061185118,1.0
2023-07-31 00:00:00+00,SHORT,2071,1.0,-0.01663607,-0.0069516473,1.0
2023-07-31 00:00:00+00,SHORT,68,0.7451183232921729,-0.017415948,-0.029321337,1.0
2023-07-31 00:00:00+00,SHORT,2835,0.6695202349701066,-0.019600559,-0.015917413,1.0
2023-07-31 00:00:00+00,SHORT,3716,0.6240153119017446,-0.009601359,-0.08493233,1.0
2023-07-31 00:00:00+00,SHORT,1734,1.0,-0.013425207,-0.0060864734,1.0
2023-07-31 00:00:00+00,SHORT,1851,0.6233770987819296,0.002932437,-0.004381998,1.0
2023-07-31 00:00:00+00,SHORT,4072,1.0,-8.744832E-5,-0.070488825,1.0
2023-07-31 00:00:00+00,SHORT,2041,0.29619175541544385,-0.019357702,-0.061448153,1.0
2023-07-31 00:00:00+00,SHORT,2042,0.868494788208685,-0.0072491555,-0.033128224,1.0
2023-08-01 00:00:00+00,SHORT,68,0.95,-0.02170548,-0.032115698,1.0
2023-08-01 00:00:00+00,SHORT,2133,0.6046749145670928,-0.016777474,-0.007924165,1.0
2023-08-01 00:00:00+00,SHORT,956,0.14416320460856924,0.0019995822,0.011316647,1.0
2023-08-01 00:00:00+00,SHORT,1851,0.6835797125978377,-0.0061248224,-0.009504836,1.0
2023-08-01 00:00:00+00,SHORT,4082,0.2773098473004979,-0.00787537,-0.024635086,1.0
2023-08-02 00:00:00+00,SHORT,397,0.09829053764472158,-0.0063831094,-0.0015359976,1.0
2023-08-02 00:00:00+00,SHORT,684,0.3269031551614897,-0.0030459734,-0.010750507,1.0
2023-08-03 00:00:00+00,SHORT,397,0.0,-0.012007421,-0.002432146,1.0
2023-08-03 00:00:00+00,SHORT,1700,0.2379179318551632,-0.020487243,-0.026655303,1.0
2023-08-04 00:00:00+00,SHORT,2226,0.9,-0.020065906,-0.07676628,1.0
2023-08-04 00:00:00+00,SHORT,253,0.0,-0.009388817,-0.04020842,1.0
2023-08-04 00:00:00+00,SHORT,3244,1.0,-0.017974397,-0.05647225,1.0
2023-08-04 00:00:00+00,SHORT,3905,0.5185987987663877,-0.005623784,-0.021862416,1.0
2023-08-07 00:00:00+00,SHORT,220,0.4802750318279417,0.00367496,0.013524474,1.0
2023-08-07 00:00:00+00,SHORT,1700,0.1854372855381778,-0.021552848,-0.028212035,1.0
2023-08-08 00:00:00+00,SHORT,3828,0.2165133699624426,-0.021495942,-0.050858162,1.0
2023-08-08 00:00:00+00,SHORT,1828,0.4026155885486387,0.0070776613,-0.037998203,1.0
2023-08-08 00:00:00+00,SHORT,3918,0.37603691105351056,-0.0203362,-0.083374776,1.0
2023-08-08 00:00:00+00,SHORT,4005,0.3233369912768616,-0.011526332,-0.05188025,1.0
2023-08-09 00:00:00+00,SHORT,2776,0.4187467396476304,-0.009166906,-0.019453092,1.0
2023-08-09 00:00:00+00,SHORT,912,0.8067723111124382,0.010179132,0.012571247,1.0
2023-08-09 00:00:00+00,SHORT,1298,0.2765682371631978,0.0035604318,-0.01731763,1.0
2023-08-09 00:00:00+00,SHORT,1496,0.6949716644330487,-0.0046190904,-0.01910228,1.0
2023-08-10 00:00:00+00,SHORT,2421,0.4899933828849275,-0.020425675,0.01633269,1.0
2023-08-10 00:00:00+00,SHORT,424,0.6428571428571429,-0.01609637,-0.055085443,1.0
2023-08-10 00:00:00+00,SHORT,2473,0.6365524605226696,-0.018322518,-0.051456828,1.0
2023-08-10 00:00:00+00,SHORT,2659,0.9127855183682515,-0.019180218,-0.049273785,1.0
2023-08-10 00:00:00+00,SHORT,739,0.31464173226777026,-0.014787003,-0.045987707,1.0
2023-08-10 00:00:00+00,SHORT,912,0.6808876957285714,-0.00680259,0.0060208174,1.0
2023-08-10 00:00:00+00,SHORT,3355,0.5466179514535408,-0.018135784,-0.026802605,1.0
2023-08-10 00:00:00+00,SHORT,1514,0.8229739077714812,-0.020316858,-0.055663437,1.0
2023-08-10 00:00:00+00,SHORT,1967,0.7435191233633539,-0.0077479477,-0.05453529,1.0
2023-08-11 00:00:00+00,SHORT,2132,0.10551469485688307,-0.01935041,-0.04773239,1.0
2023-08-11 00:00:00+00,SHORT,394,0.6279623806372722,0.0023980923,-0.0026685703,1.0
2023-08-11 00:00:00+00,SHORT,912,0.562351764271923,-0.020944161,-8.1003294E-4,1.0
2023-08-11 00:00:00+00,SHORT,1416,0.4557297743620749,-0.021402624,-0.052772976,1.0
2023-08-11 00:00:00+00,SHORT,3573,0.6641267067739238,-0.01966034,-0.039630473,1.0
2023-08-11 00:00:00+00,SHORT,1799,0.5278203013227414,-0.01837003,-0.036354274,1.0
2023-08-14 00:00:00+00,SHORT,2473,0.4922538837250062,-0.017263925,-0.0435698,1.0
2023-08-14 00:00:00+00,SHORT,1416,0.2299919360596768,-0.0138428435,-0.04450082,1.0
2023-08-14 00:00:00+00,SHORT,1463,0.2563034482858861,-0.019904852,-0.015157253,1.0
2023-08-14 00:00:00+00,SHORT,1523,0.0,-0.0063693468,-0.011776889,1.0
2023-08-14 00:00:00+00,SHORT,3794,0.8201690751851205,-0.021341996,-0.025809418,1.0
2023-08-14 00:00:00+00,SHORT,1799,0.5228016723965742,-0.016754799,-0.03460247,1.0
2023-08-14 00:00:00+00,SHORT,3973,0.9285714285714286,-0.019797057,-0.009849629,1.0
2023-08-15 00:00:00+00,SHORT,2473,0.39342094455043874,-0.021596704,-0.048200488,1.0
2023-08-15 00:00:00+00,SHORT,1910,0.31781863757381884,-0.017917823,-0.03754862,1.0
2023-08-23 00:00:00+00,SHORT,3111,0.7129220503845308,-0.015273051,-0.031679288,1.0
2023-08-25 00:00:00+00,SHORT,2527,0.4999716954736664,-0.018624516,-0.05115825,1.0
2023-08-28 00:00:00+00,SHORT,2801,0.0,-0.0152333435,-0.090957806,1.0
2023-08-29 00:00:00+00,SHORT,335,0.024779280043862595,-0.011773969,-0.08492922,1.0
2023-08-29 00:00:00+00,SHORT,838,0.0,-0.016855957,-0.060054027,1.0
2023-08-29 00:00:00+00,SHORT,3286,0.0,-0.016582876,-0.058073096,1.0
2023-08-29 00:00:00+00,SHORT,1244,0.6421605023742568,-0.013916084,-0.025473895,1.0
2023-08-30 00:00:00+00,SHORT,4118,0.5905847180972472,-0.015687307,-0.08405743,1.0
2023-08-30 00:00:00+00,SHORT,2221,0.0,-0.011488594,-0.055422064,1.0
2023-08-30 00:00:00+00,SHORT,796,0.0,-0.01244677,-0.07662601,1.0
2023-08-30 00:00:00+00,SHORT,3161,0.41630272376754385,-0.005735655,-0.031372655,1.0
2023-08-30 00:00:00+00,SHORT,3684,0.0,-0.020781733,-0.021338878,1.0
2023-08-31 00:00:00+00,SHORT,2213,1.0,-0.020090412,-0.05219743,1.0
2023-08-31 00:00:00+00,SHORT,374,1.0,-0.005354707,-0.019500602,1.0
2023-09-01 00:00:00+00,SHORT,3114,0.32362222359678994,-0.017280286,-0.021356253,1.0
2023-09-01 00:00:00+00,SHORT,1865,1.0,-0.003442648,-0.062347926,1.0
2023-09-05 00:00:00+00,SHORT,4244,0.7713704415706031,0.0036012365,-0.02347313,1.0
2023-09-05 00:00:00+00,SHORT,3004,1.0,0.0014816932,-0.044698056,1.0
2023-09-05 00:00:00+00,SHORT,3631,0.70946132719772,-0.021142185,-0.07208256,1.0
2023-09-05 00:00:00+00,SHORT,3851,0.586825546906684,-0.01781054,-0.08532722,1.0
2023-09-06 00:00:00+00,SHORT,4244,0.7355269301846539,-0.0051321145,-0.018322192,1.0
2023-09-11 00:00:00+00,SHORT,2340,0.9357479172960348,-0.012823776,-0.039008893,1.0
2023-09-11 00:00:00+00,SHORT,3641,0.7018797358229849,0.002625092,-0.02802605,1.0
2023-09-11 00:00:00+00,SHORT,3649,0.0,-0.020173248,-0.07482793,1.0
2023-09-12 00:00:00+00,SHORT,2499,0.6069349354763868,-0.010972087,-0.04741387,1.0
2023-09-12 00:00:00+00,SHORT,3641,0.5954955044259336,-0.019837772,-0.04092253,1.0
2023-09-12 00:00:00+00,SHORT,3837,0.23376552463715605,-0.019782182,-0.08750237,1.0
2023-09-12 00:00:00+00,SHORT,1966,0.6614143155884268,-0.010635983,-0.013409528,1.0
2023-09-13 00:00:00+00,SHORT,3641,0.6632540920784248,-0.018812401,-0.032441013,1.0
2023-09-13 00:00:00+00,SHORT,3943,0.40561961014215053,-0.019842928,-0.008991986,1.0
2023-09-13 00:00:00+00,SHORT,1966,0.6938612122893372,-0.019255523,-0.019948583,1.0
2023-09-14 00:00:00+00,SHORT,2426,0.0,-0.0103291795,-0.04932862,1.0
2023-09-14 00:00:00+00,SHORT,984,0.0,-0.005763802,-0.037148915,1.0
2023-09-14 00:00:00+00,SHORT,1144,0.8031952422250936,-0.009636737,-0.059715103,1.0
2023-09-14 00:00:00+00,SHORT,3538,0.7104486429538831,-0.009090253,-0.09204133,1.0
2023-09-14 00:00:00+00,SHORT,3539,0.3438622411540732,-0.0120015405,-0.0798578,1.0
2023-09-14 00:00:00+00,SHORT,1514,1.0,-0.0019777727,-0.05703835,1.0
2023-09-15 00:00:00+00,SHORT,200,0.7595605768578416,-0.019577872,-0.038806435,1.0
2023-09-15 00:00:00+00,SHORT,370,0.6442891862213782,-0.013443415,-0.08539221,1.0
2023-09-15 00:00:00+00,SHORT,2965,0.0,-0.019449236,-0.07772239,1.0
2023-09-15 00:00:00+00,SHORT,1167,0.36685129871018163,-0.011573539,-0.018740421,1.0
2023-09-15 00:00:00+00,SHORT,3241,0.9375,-0.020892717,-0.044427205,1.0
2023-09-15 00:00:00+00,SHORT,1210,1.0,-0.016205084,-0.07066101,1.0
2023-09-15 00:00:00+00,SHORT,1361,0.6111517482121458,-0.005089054,-0.03922634,1.0
2023-09-15 00:00:00+00,SHORT,1411,0.38928291447993485,-0.010263204,-0.11079199,1.0
2023-09-15 00:00:00+00,SHORT,3538,0.710029090963728,-0.020064397,-0.09928242,1.0
2023-09-15 00:00:00+00,SHORT,1514,0.9473684210526316,-0.011770019,-0.06530337,1.0
2023-09-15 00:00:00+00,SHORT,1710,1.0,-0.0064411787,-0.07251056,1.0
2023-09-15 00:00:00+00,SHORT,1992,1.0,-0.0034972234,-0.035122115,1.0
2023-09-18 00:00:00+00,SHORT,2064,1.0,-0.012619711,-0.089454256,1.0
2023-09-18 00:00:00+00,SHORT,200,0.6475605862032332,-0.021607758,-0.038823575,1.0
2023-09-18 00:00:00+00,SHORT,1210,0.9375,-0.018462833,-0.06972998,1.0
2023-09-18 00:00:00+00,SHORT,1235,0.9411764705882353,-0.018225443,-0.02957641,1.0
2023-09-18 00:00:00+00,SHORT,3287,0.23091535088857923,-0.019158779,-0.0435499,1.0
2023-09-18 00:00:00+00,SHORT,1361,0.9333333333333333,-0.013046896,-0.043341473,1.0
2023-09-19 00:00:00+00,SHORT,4097,0.3998880091811033,-0.015170655,-0.10004726,1.0
2023-09-19 00:00:00+00,SHORT,4122,0.0,-0.012061394,-0.08008963,1.0
2023-09-19 00:00:00+00,SHORT,2818,0.0,-0.020363625,-0.014476742,1.0
2023-09-19 00:00:00+00,SHORT,869,1.0,-0.019129854,-0.08239095,1.0
2023-09-19 00:00:00+00,SHORT,3287,0.1963412804070512,-0.019250533,-0.041229617,1.0
2023-09-19 00:00:00+00,SHORT,3837,0.31528675557267277,-0.015777199,-0.08225473,1.0
2023-09-19 00:00:00+00,SHORT,4079,0.8666666666666667,-0.016399795,-0.029874848,1.0
2023-09-20 00:00:00+00,SHORT,4122,0.26258325458923937,-0.011238899,-0.07477383,1.0
2023-09-20 00:00:00+00,SHORT,2090,0.5967019897023397,-0.020067187,-0.084597215,1.0
2023-09-20 00:00:00+00,SHORT,91,1.0,-0.02039967,-0.10894137,1.0
2023-09-20 00:00:00+00,SHORT,133,0.1870278995088988,-0.007223659,-0.01500873,1.0
2023-09-20 00:00:00+00,SHORT,2425,0.6058833281617949,-0.020573327,-0.017443135,1.0
2023-09-20 00:00:00+00,SHORT,2479,0.48916062134853355,-0.014093737,-0.015374878,1.0
2023-09-20 00:00:00+00,SHORT,835,0.7351733179599105,-0.018745774,-0.10238716,1.0
2023-09-20 00:00:00+00,SHORT,857,0.16207069754894146,-0.0015103578,-0.039227914,1.0
2023-09-20 00:00:00+00,SHORT,2938,0.40436507194775434,-0.018854976,-0.057779666,1.0
2023-09-20 00:00:00+00,SHORT,3040,0.5302010109586821,-0.0092566665,-0.035316154,1.0
2023-09-20 00:00:00+00,SHORT,3067,0.16394711280729227,-0.019753354,-0.101974696,1.0
2023-09-20 00:00:00+00,SHORT,3287,0.1804941193760593,-0.020861136,-0.040783457,1.0
2023-09-20 00:00:00+00,SHORT,3522,0.34541807015181725,-0.019754237,-0.042436875,1.0
2023-09-20 00:00:00+00,SHORT,3594,0.41890947650954374,-0.00821393,-0.038188282,1.0
2023-09-20 00:00:00+00,SHORT,3614,0.4890461450151619,-0.018272394,-0.1167669,1.0
2023-09-20 00:00:00+00,SHORT,3694,1.0,-0.017450584,-0.018072663,1.0
2023-09-20 00:00:00+00,SHORT,1807,1.0,0.013789906,-0.06907737,1.0
2023-09-20 00:00:00+00,SHORT,4079,0.8,-0.014884154,-0.026660025,1.0
2023-09-21 00:00:00+00,SHORT,133,0.045260603285814376,-0.01695919,-0.025898552,1.0
2023-09-21 00:00:00+00,SHORT,2619,0.9285714285714286,-0.019482069,-0.117049694,1.0
2023-09-21 00:00:00+00,SHORT,857,0.0,-0.013239464,-0.046667874,1.0
2023-09-22 00:00:00+00,SHORT,2343,0.4089238290271393,-0.015617356,-0.10323853,1.0
2023-09-22 00:00:00+00,SHORT,2479,0.24512158072963688,-0.020065071,-0.025149263,1.0
2023-09-22 00:00:00+00,SHORT,2619,1.0,-0.019189885,-0.104557596,1.0
2023-09-25 00:00:00+00,SHORT,2479,0.20083648182936725,-0.020300882,-0.025544362,1.0
2023-09-25 00:00:00+00,SHORT,741,0.0,-0.020386817,-0.046369076,1.0
2023-09-25 00:00:00+00,SHORT,906,0.7857142857142857,-0.019179314,-0.058455165,1.0
2023-09-27 00:00:00+00,SHORT,2816,1.0,-0.0026086261,0.002295822,1.0
2023-09-28 00:00:00+00,SHORT,2090,0.22154000067635207,-0.021595417,-0.08819926,1.0
2023-09-28 00:00:00+00,SHORT,576,0.7267098365526953,-0.00983491,-0.015935492,1.0
2023-09-28 00:00:00+00,SHORT,874,0.5229805289921183,-0.017722981,-0.06878586,1.0
2023-09-28 00:00:00+00,SHORT,1328,0.5895330968105443,-0.0087671075,-0.020475786,1.0
2023-09-28 00:00:00+00,SHORT,3831,0.3869294778955546,-0.016910963,-0.026887072,1.0
2023-09-29 00:00:00+00,SHORT,2176,0.4193958601355443,-0.010048767,-0.016248249,1.0
2023-09-29 00:00:00+00,SHORT,1328,0.4719239980505303,-0.010129124,-0.022921752,1.0
