time,side,ticker_id,mv_dn_composite_labels,earnings_price_gap_df010,dist_lower_bb_20_2.0_df055,dist_upper_bb_20_2.0_df055
2020-01-22 00:00:00+00,SHORT,3236,1.0,0.0,-0.0446895,-1.0008544E-4
2020-01-22 00:00:00+00,SHORT,1514,1.0,0.0,-0.052437797,-0.0030931658
2020-01-22 00:00:00+00,SHORT,3760,0.44845693376287465,0.0,-0.06483711,-9.354058E-4
2020-01-22 00:00:00+00,SHORT,4086,0.6600628123304427,0.0,-0.03445853,-0.004785268
2020-01-23 00:00:00+00,SHORT,2835,0.6,0.0,-0.060693875,-0.0038881116
2020-01-23 00:00:00+00,SHORT,881,0.9,0.0,-0.06371071,0.00123095
2020-01-23 00:00:00+00,SHORT,1514,0.8888888888888888,0.0,-0.057513736,-0.0034241653
2020-01-23 00:00:00+00,SHORT,1633,0.9333333333333333,0.0,-0.05119286,-0.004706287
2020-01-23 00:00:00+00,SHORT,2028,1.0,0.0,-0.058843464,0.002823326
2020-01-24 00:00:00+00,SHORT,1330,0.0,0.0,-0.037667766,-0.00444455
2020-02-03 00:00:00+00,SHORT,2032,1.0,0.0,-0.04259578,-3.1833193E-4
2020-02-04 00:00:00+00,SHORT,2557,1.0,0.0,-0.046010587,0.0030068546
2020-02-05 00:00:00+00,SHORT,2381,1.0,0.0,-0.04051854,-0.005187758
2020-02-06 00:00:00+00,SHORT,2410,1.0,0.0,-0.04579262,-0.0051866523
2020-02-06 00:00:00+00,SHORT,2557,0.8888888888888888,0.0,-0.060080558,-0.003012916
2020-02-06 00:00:00+00,SHORT,4032,1.0,0.0,-0.045708705,-1.4568126E-4
2020-02-11 00:00:00+00,SHORT,4164,1.0,0.0,-0.059664693,-0.0043387576
2020-02-11 00:00:00+00,SHORT,2381,0.7777777777777778,0.0,-0.05116927,4.241808E-4
2020-02-12 00:00:00+00,SHORT,11,1.0,0.0,-0.06392643,-0.005059653
2020-02-12 00:00:00+00,SHORT,934,1.0,0.0,-0.047014356,-0.0013844662
2020-02-12 00:00:00+00,SHORT,1897,1.0,0.0,-0.06690351,0.0028373704
2020-02-13 00:00:00+00,SHORT,2391,1.0,0.0,-0.04194144,-0.0027513248
2020-02-13 00:00:00+00,SHORT,395,0.0,0.0,-0.03929152,-0.003079902
2020-02-14 00:00:00+00,SHORT,2866,1.0,0.0,-0.04421447,-0.0043497174
2020-02-18 00:00:00+00,SHORT,93,1.0,0.0,-0.0573271,-0.0049785716
2020-02-18 00:00:00+00,SHORT,2276,1.0,0.0,-0.046385936,-1.0958963E-4
2020-02-18 00:00:00+00,SHORT,345,1.0,0.0,-0.048469525,3.5003692E-4
2020-02-18 00:00:00+00,SHORT,3100,1.0,0.0,-0.05870451,0.002379012
2020-02-19 00:00:00+00,SHORT,388,1.0,0.0,-0.042143293,-0.0026095917
2020-02-19 00:00:00+00,SHORT,427,1.0,0.0,-0.04540428,-0.0040746797
2020-02-19 00:00:00+00,SHORT,450,1.0,0.0,-0.054929122,-0.00198374
2020-02-20 00:00:00+00,SHORT,395,1.0,0.0,-0.05763825,-0.004549556
2020-02-20 00:00:00+00,SHORT,2818,1.0,0.0,-0.049702793,-9.346922E-4
2020-02-20 00:00:00+00,SHORT,2923,1.0,0.0,-0.047051586,-0.0033984229
2020-02-20 00:00:00+00,SHORT,4020,1.0,0.0,-0.06523035,-0.0014413081
2020-02-21 00:00:00+00,SHORT,405,1.0,0.0,-0.042035315,-0.004915703
2020-02-21 00:00:00+00,SHORT,2643,1.0,0.0,-0.062697805,9.5856865E-4
2020-02-21 00:00:00+00,SHORT,3309,1.0,0.0,-0.04790122,2.5798677E-4
2020-02-21 00:00:00+00,SHORT,1966,1.0,0.0,-0.05884813,0.0025358386
2020-02-25 00:00:00+00,SHORT,3078,1.0,0.0,-0.06225644,-0.003268068
2020-06-03 00:00:00+00,SHORT,1817,0.0,0.0,-0.05619913,-0.0051103225
2020-06-04 00:00:00+00,SHORT,900,0.0,0.0,-0.04020628,-0.0034064641
2020-06-05 00:00:00+00,SHORT,4163,1.0,0.0,-0.051382348,-0.002628625
2020-06-05 00:00:00+00,SHORT,237,0.09239587274714242,0.0,-0.05892106,-0.0038990108
2020-06-05 00:00:00+00,SHORT,900,0.0,0.0,-0.04561016,-0.0025137803
2020-06-10 00:00:00+00,SHORT,2751,0.0,0.0,-0.056536876,-0.0016237666
2020-07-09 00:00:00+00,SHORT,4032,0.29152749103832126,0.0,-0.056463923,-0.0046339817
2020-07-17 00:00:00+00,SHORT,15,0.6149331433883833,0.0,-0.060447942,-0.0033955446
2020-07-20 00:00:00+00,SHORT,1631,1.0,0.0,-0.05202109,-2.5551172E-4
2020-07-22 00:00:00+00,SHORT,2116,0.11930634651270164,0.0,-0.0568982,-0.0021355944
2020-07-30 00:00:00+00,SHORT,918,0.2961799856156934,0.0,-0.062107824,-0.0015412837
2020-08-05 00:00:00+00,SHORT,834,1.0,0.0,-0.06483902,4.982702E-4
2020-08-17 00:00:00+00,SHORT,2127,1.0,0.0,-0.052155197,5.835451E-4
2020-08-26 00:00:00+00,SHORT,2099,0.0,0.0,-0.032015923,-0.0016366728
2020-08-26 00:00:00+00,SHORT,3824,0.0,0.0,-0.061999906,-9.2381873E-4
2020-08-27 00:00:00+00,SHORT,663,1.0,0.0,-0.045661174,-6.696637E-4
2020-08-28 00:00:00+00,SHORT,918,0.0,0.0,-0.051841885,0.0017152934
2020-08-31 00:00:00+00,SHORT,50,0.0,0.0,-0.039046004,0.0017561866
2020-09-01 00:00:00+00,SHORT,50,0.0,0.0,-0.043512426,0.0014060744
2020-09-02 00:00:00+00,SHORT,192,0.0,0.0,-0.052636094,-0.0026840852
2020-09-02 00:00:00+00,SHORT,773,1.0,0.0,-0.05180418,0.0029565175
2020-09-02 00:00:00+00,SHORT,2884,1.0,0.0,-0.044888586,-3.0870622E-5
2020-09-02 00:00:00+00,SHORT,1092,0.0,0.0,-0.041645795,-0.0021279617
2020-09-02 00:00:00+00,SHORT,1141,0.7229976485302231,0.0,-0.053902112,-8.891355E-4
2020-09-02 00:00:00+00,SHORT,1198,1.0,0.0,-0.057378348,-0.0049161166
2020-09-02 00:00:00+00,SHORT,3802,0.10092778513752089,0.0,-0.047854986,0.001527128
2020-09-02 00:00:00+00,SHORT,4031,0.30758042348449177,0.0,-0.047794748,0.0019539094
2020-09-03 00:00:00+00,SHORT,3179,0.4893156457780709,0.0,-0.053040273,-0.0048484392
2020-09-04 00:00:00+00,SHORT,3708,0.0,0.0,-0.062501974,-8.6997333E-4
2020-09-04 00:00:00+00,SHORT,1803,0.6195842965651794,0.0,-0.04584426,-0.0023068665
2020-09-14 00:00:00+00,SHORT,1160,0.0,0.0,-0.0470064,-0.0027301942
2020-09-14 00:00:00+00,SHORT,3868,1.0,0.0,-0.045467023,0.001400462
2020-09-15 00:00:00+00,SHORT,914,0.0,0.0,-0.054300733,-0.0032634225
2020-09-15 00:00:00+00,SHORT,3521,0.8596375770124254,0.0,-0.06444614,-0.003640999
2020-09-15 00:00:00+00,SHORT,3890,0.4713699501236922,0.0,-0.06672791,0.0017842386
2020-09-16 00:00:00+00,SHORT,111,0.47153798025513605,0.0,-0.06573431,0.0027011656
2020-09-16 00:00:00+00,SHORT,2479,0.8694750320697283,0.0,-0.062764496,-0.0049141673
2020-09-16 00:00:00+00,SHORT,2986,0.5304792084780156,0.0,-0.059592042,-0.0016956109
2020-09-16 00:00:00+00,SHORT,3203,0.9810458184997057,0.0,-0.046654224,-0.0023535076
2020-09-16 00:00:00+00,SHORT,1752,1.0,0.0,-0.0555749,-0.00430772
2020-09-17 00:00:00+00,SHORT,111,0.0,0.0,-0.06517885,-0.002656051
2020-09-17 00:00:00+00,SHORT,3293,1.0,0.0,-0.06326697,-0.0047906246
2020-09-18 00:00:00+00,SHORT,101,0.7208522759122779,0.0,-0.04982707,-0.0026140478
2020-09-18 00:00:00+00,SHORT,2248,0.5672860074863072,0.0,-0.049642384,-0.0012156622
2020-09-18 00:00:00+00,SHORT,487,0.0,0.0,-0.058169343,3.7777547E-5
2020-09-18 00:00:00+00,SHORT,2764,0.5153327697852769,0.0,-0.058201402,0.0015589665
2020-09-28 00:00:00+00,SHORT,2568,0.0,0.0,-0.05309575,0.0020329452
2020-09-28 00:00:00+00,SHORT,3648,0.5454545454545454,0.0,-0.062436294,-0.0021537053
2020-10-12 00:00:00+00,SHORT,2084,1.0,0.0,-0.05981231,0.0017856598
2020-10-12 00:00:00+00,SHORT,2863,0.9064091154225417,0.0,-0.04965005,-0.001772834
2020-10-12 00:00:00+00,SHORT,3838,0.0,0.0,-0.0643456,-0.0020862701
2020-10-13 00:00:00+00,SHORT,450,0.3045949125892707,0.0,-0.053345334,0.0017546947
2020-10-13 00:00:00+00,SHORT,2541,0.0,0.0,-0.060994353,-0.0036533661
2020-10-15 00:00:00+00,SHORT,450,0.16205011896952806,0.0,-0.051003896,-0.0043325257
2020-10-19 00:00:00+00,SHORT,2971,0.0,0.0,-0.06446806,0.0028844662
2020-10-21 00:00:00+00,SHORT,1586,1.0,0.0,-0.06585274,-0.0041926065
2020-10-23 00:00:00+00,SHORT,4122,0.4666666666666667,0.0,-0.03930765,-0.0014094089
2020-10-23 00:00:00+00,SHORT,345,0.0,0.0,-0.04248267,4.607676E-4
2020-10-26 00:00:00+00,SHORT,345,0.0,0.0,-0.04035088,-0.0042783306
2020-11-11 00:00:00+00,SHORT,853,0.5848206792486665,0.0,-0.06310524,-0.002807651
2020-11-24 00:00:00+00,SHORT,2391,1.0,0.0,-0.039217707,0.0029518642
2020-11-25 00:00:00+00,SHORT,2391,0.9230769230769231,0.0,-0.03830641,-0.0016347236
2020-12-03 00:00:00+00,SHORT,1678,0.5831178758017337,0.0,-0.06384783,0.002711497
2020-12-04 00:00:00+00,SHORT,1677,0.0,0.0,-0.065538436,-0.0012887155
2020-12-04 00:00:00+00,SHORT,1678,0.32575028325539795,0.0,-0.06696524,-0.001359865
2020-12-31 00:00:00+00,SHORT,3684,1.0,0.0,-0.04714475,7.5360615E-4
2021-01-07 00:00:00+00,SHORT,3973,0.5666385511310117,0.0,-0.06348773,-0.004006423
2021-01-08 00:00:00+00,SHORT,1853,0.31100333248327133,0.0,-0.024208043,-0.0040313075
2021-01-11 00:00:00+00,SHORT,427,0.5386660354233754,0.0,-0.05825578,0.0019696774
2021-01-13 00:00:00+00,SHORT,427,0.8823529411764706,0.0,-0.055377867,-0.0029125973
2021-01-13 00:00:00+00,SHORT,1082,1.0,0.0,-0.061039638,-0.0039018218
2021-01-21 00:00:00+00,SHORT,1700,0.0,0.0,-0.05173903,-7.5244054E-4
2021-01-22 00:00:00+00,SHORT,1700,0.0,0.0,-0.051692512,-0.0036966896
2021-01-28 00:00:00+00,SHORT,3629,0.0,0.0,-0.058873676,-0.004584831
2021-02-10 00:00:00+00,SHORT,270,0.19058461922263492,0.0,-0.046132848,-0.0014441246
2021-02-12 00:00:00+00,SHORT,1144,0.4638058336587703,0.0,-0.044884868,-0.0037959432
2021-02-16 00:00:00+00,SHORT,617,0.0,0.0,-0.0570874,-0.0011592339
2021-02-18 00:00:00+00,SHORT,1853,0.0,0.0,-0.060440637,-3.3183236E-4
2021-02-24 00:00:00+00,SHORT,1160,0.0,0.0,-0.053447213,-0.0036440038
2021-04-16 00:00:00+00,SHORT,368,0.8333333333333334,0.0,-0.04551326,-5.6291174E-4
2021-04-19 00:00:00+00,SHORT,3330,0.0,0.0,-0.055554118,-0.0023423033
2021-04-20 00:00:00+00,SHORT,2262,0.0,0.0,-0.06305683,0.0016325822
2021-04-20 00:00:00+00,SHORT,2462,0.0,0.0,-0.03978168,-0.0014554942
2021-04-21 00:00:00+00,SHORT,2137,0.7233961402491556,0.0,-0.051028088,-2.293883E-4
2021-04-21 00:00:00+00,SHORT,195,0.8135691497842124,0.0,-0.06420496,-0.0023538102
2021-04-21 00:00:00+00,SHORT,2262,0.0,0.0,-0.066447474,-0.001712593
2021-04-22 00:00:00+00,SHORT,773,0.7217896579901325,0.0,-0.045888137,-8.750426E-4
2021-04-26 00:00:00+00,SHORT,1299,0.0,0.0,-0.060428802,-0.003200883
2021-04-27 00:00:00+00,SHORT,2120,1.0,0.0,-0.050781697,-0.0034741324
2021-04-27 00:00:00+00,SHORT,1780,0.2685423171509792,0.0,-0.064435445,0.0029992948
2021-05-03 00:00:00+00,SHORT,1108,0.4119546247379097,0.0,-0.043368716,-2.7403148E-4
2021-05-03 00:00:00+00,SHORT,4089,0.07187578969472416,0.019458883,-0.027934803,-0.0041617933
2021-05-04 00:00:00+00,SHORT,1108,0.3922495324792373,0.0,-0.04583139,-0.0013406848
2021-05-10 00:00:00+00,SHORT,3271,0.0,0.0,-0.042796504,-0.0049496326
2021-05-21 00:00:00+00,SHORT,3648,0.6213440935006044,0.0,-0.06031929,1.1560218E-4
2021-05-25 00:00:00+00,SHORT,4032,0.09703193776522,0.0,-0.037973586,-0.0020811197
2021-06-03 00:00:00+00,SHORT,413,0.6977053558537604,0.0,-0.04817759,1.4087203E-4
2021-06-04 00:00:00+00,SHORT,368,1.0,0.0,-0.06448863,-0.004836889
2021-06-04 00:00:00+00,SHORT,413,0.5047623913511942,0.0,-0.049374107,-0.0029470776
2021-06-04 00:00:00+00,SHORT,1633,1.0,0.0,-0.0299982,-9.025551E-4
2021-06-07 00:00:00+00,SHORT,3686,0.7681152315546882,0.0,-0.052979473,-0.0051114983
2021-06-08 00:00:00+00,SHORT,3686,0.9230769230769231,0.0,-0.06463493,-9.981983E-4
2021-06-11 00:00:00+00,SHORT,2139,1.0,0.0,-0.05111967,2.1708188E-4
2021-06-11 00:00:00+00,SHORT,2196,0.28151865137664267,0.0,-0.06460429,-0.003866759
2021-06-11 00:00:00+00,SHORT,959,0.2183359448367955,0.0,-0.056142144,-9.3850517E-4
2021-06-11 00:00:00+00,SHORT,1742,0.0,0.0,-0.042907294,0.0016327936
2021-06-11 00:00:00+00,SHORT,3885,0.11016848629731127,0.0,-0.020024821,-0.005022236
2021-06-15 00:00:00+00,SHORT,2276,0.33328414871273093,0.0,-0.03468328,-0.0037195517
2021-06-15 00:00:00+00,SHORT,3109,0.5431279723532693,0.0,-0.044022337,-0.0043817144
2021-06-15 00:00:00+00,SHORT,1411,0.0,0.0,-0.043646608,-0.004302658
2021-06-25 00:00:00+00,SHORT,1495,0.6709341258079001,0.0,-0.03537203,-0.003128767
2021-07-01 00:00:00+00,SHORT,3378,0.1569368505887149,0.0,-0.031675972,-0.00338384
2021-07-02 00:00:00+00,SHORT,3378,0.1605368778876743,0.0,-0.035414975,-0.0028517128
2021-07-07 00:00:00+00,SHORT,158,0.0,0.0,-0.06607622,-0.0035919822
2021-07-15 00:00:00+00,SHORT,2085,0.0,0.0,-0.04403744,6.77658E-4
2021-07-15 00:00:00+00,SHORT,1063,0.3741990871214435,0.0,-0.05436256,-0.005122213
2021-07-26 00:00:00+00,SHORT,3686,1.0,0.0,-0.06306204,-0.0030964615
2021-07-27 00:00:00+00,SHORT,9,0.6165902813261839,0.0,-0.057581704,-0.002580311
2021-07-27 00:00:00+00,SHORT,2408,0.7803213013860012,0.0,-0.057568338,-0.0019549434
2021-07-28 00:00:00+00,SHORT,427,0.24381659454848653,0.0,-0.024620965,-0.0033975646
2021-07-29 00:00:00+00,SHORT,4033,0.6961338876341563,0.0,-0.0658778,-0.0012642038
2021-08-02 00:00:00+00,SHORT,465,0.21123067413783947,0.0,-0.050416082,-0.0027927533
2021-08-05 00:00:00+00,SHORT,4034,0.39946369840573953,0.0,-0.039444312,-0.0038423312
2021-08-11 00:00:00+00,SHORT,93,0.25317706293437053,0.0,-0.064044334,-0.0022495477
2021-08-11 00:00:00+00,SHORT,1262,0.24704356077109624,0.0,-0.0611185,2.3465924E-5
2021-08-11 00:00:00+00,SHORT,1761,0.3119774209107916,0.0,-0.054428402,7.347844E-4
2021-08-12 00:00:00+00,SHORT,2226,0.5437457027204409,0.0,-0.055173296,0.0011699576
2021-08-13 00:00:00+00,SHORT,2226,0.3941809404741084,0.0,-0.060045015,-7.237126E-4
2021-08-13 00:00:00+00,SHORT,1099,0.0,0.0,-0.05092729,-0.0016155946
2021-08-16 00:00:00+00,SHORT,1633,0.0,0.0,-0.045037694,-0.0041966112
2021-08-16 00:00:00+00,SHORT,1761,0.19738485054175417,0.0,-0.0360629,-0.004889565
2021-08-25 00:00:00+00,SHORT,3309,0.5297366768053146,0.0,-0.05638986,-0.00460751
2021-08-30 00:00:00+00,SHORT,2884,1.0,0.0,-0.035651427,8.5859734E-4
2021-08-30 00:00:00+00,SHORT,1383,0.4946390431441273,0.0,-0.030115658,-0.0010673244
2021-08-31 00:00:00+00,SHORT,2884,0.9411764705882353,0.0,-0.034829758,-0.002583769
2021-09-01 00:00:00+00,SHORT,622,1.0,0.0,-0.041084636,-0.0023570722
2021-09-01 00:00:00+00,SHORT,3335,1.0,0.0,-0.034115214,-0.0037570188
2021-09-02 00:00:00+00,SHORT,2111,0.22453951425996327,0.0,-0.0562491,3.9962222E-4
2021-09-02 00:00:00+00,SHORT,1171,0.9375,0.0,-0.029770372,-0.0021376149
2021-09-02 00:00:00+00,SHORT,3378,0.5956200240525205,0.0,-0.055098798,-0.004774703
2021-09-02 00:00:00+00,SHORT,1383,0.27946139011580234,0.0,-0.03221432,-0.0017272177
2021-09-02 00:00:00+00,SHORT,1838,0.0,0.0,-0.049607776,-4.7149093E-4
2021-09-03 00:00:00+00,SHORT,1299,0.3837268344317529,0.0,-0.064414844,-0.0021873077
2021-09-08 00:00:00+00,SHORT,2617,0.44465743724750983,0.0,-0.051480938,-0.003126908
2021-09-08 00:00:00+00,SHORT,1838,0.2029975260063864,0.0,-0.046231374,-2.9802218E-4
2021-09-09 00:00:00+00,SHORT,388,0.6281954027201981,0.0,-0.060790926,-0.004482256
2021-09-09 00:00:00+00,SHORT,1585,0.13403953857764933,0.0,-0.04384081,-0.0029251387
2021-09-10 00:00:00+00,SHORT,3355,0.5318039368767343,0.0,-0.05198962,9.921144E-6
2021-09-13 00:00:00+00,SHORT,2979,0.7042623674707532,0.0,-0.026839025,-9.444248E-4
2021-09-13 00:00:00+00,SHORT,3355,0.45752826433389265,0.0,-0.051791366,-0.0044402936
2021-09-14 00:00:00+00,SHORT,2979,0.5311165012400761,0.0,-0.025487518,-0.0035869256
2021-09-15 00:00:00+00,SHORT,3161,0.0,0.0,-0.038235184,-0.004313375
2021-09-15 00:00:00+00,SHORT,3594,0.35894629841289527,0.0,-0.066646785,-0.0022654345
2021-09-16 00:00:00+00,SHORT,1423,0.34680936687715014,0.0,-0.04919751,-0.0012434566
2021-09-24 00:00:00+00,SHORT,2541,0.2542125417370004,0.0,-0.04961237,-0.0043659806
2021-09-24 00:00:00+00,SHORT,1988,0.0,0.0,-0.046179492,-6.8303995E-4
2021-09-24 00:00:00+00,SHORT,4079,0.0,0.0,-0.03983522,-0.0045644045
2021-09-27 00:00:00+00,SHORT,3111,0.3035412127066992,0.0,-0.06687699,-0.0049480367
2021-09-29 00:00:00+00,SHORT,1803,0.7347211079631113,0.0,-0.044343974,7.272904E-6
2021-10-21 00:00:00+00,SHORT,1473,1.0,0.0,-0.046167757,-7.733096E-4
2021-10-22 00:00:00+00,SHORT,2884,1.0,0.0,-0.05864382,-0.003925832
2021-11-02 00:00:00+00,SHORT,388,0.0,0.0,-0.050504796,-0.0035223877
2021-11-02 00:00:00+00,SHORT,857,0.3788263335803262,0.0,-0.055014104,-0.0051927
2021-11-03 00:00:00+00,SHORT,1780,0.24859491857457172,0.0,-0.037566863,-0.0027308725
2021-11-09 00:00:00+00,SHORT,2514,0.4999093757565998,0.0,-0.06335681,0.0019362464
2021-11-09 00:00:00+00,SHORT,1819,0.6079079076524438,0.0,-0.06453069,-1.6663362E-4
2021-11-12 00:00:00+00,SHORT,2482,0.3510613628760179,0.0,-0.02876212,-0.0022911788
2021-11-16 00:00:00+00,SHORT,3794,0.1919319543159649,0.0,-0.050487015,-0.0015081231
2021-11-16 00:00:00+00,SHORT,3825,0.04823607915031637,0.0,-0.049188755,-0.004863197
2021-11-24 00:00:00+00,SHORT,39,0.0,0.0,-0.065512836,-0.0021970111
2021-11-24 00:00:00+00,SHORT,4140,0.0774156049047434,0.0,-0.057750892,-0.0027108714
2021-11-29 00:00:00+00,SHORT,3760,0.5329974516910363,0.0,-0.048817914,-8.461515E-4
2021-12-07 00:00:00+00,SHORT,2801,1.0,0.0,-0.052238993,-0.0017468987
2021-12-08 00:00:00+00,SHORT,843,0.22403584185670694,0.0,-0.06011044,0.0010565318
2021-12-08 00:00:00+00,SHORT,1012,0.0,0.0,-0.06271807,-0.0026734849
2021-12-13 00:00:00+00,SHORT,3760,0.0,0.0,-0.03784316,-0.0038206438
2021-12-30 00:00:00+00,SHORT,960,1.0,0.0,-0.04247313,-0.003955098
2021-12-31 00:00:00+00,SHORT,2617,1.0,0.0,-0.056478173,-0.0010264082
2022-01-04 00:00:00+00,SHORT,370,0.44764275444722534,0.0,-0.06544362,-0.0015476363
2022-01-04 00:00:00+00,SHORT,1324,0.7671155206064739,0.0,-0.058901414,-0.003285447
2022-01-04 00:00:00+00,SHORT,3742,1.0,0.0,-0.063542664,0.0028006956
2022-01-04 00:00:00+00,SHORT,3872,0.5016836099600261,0.0,-0.05721747,0.0021099807
2022-01-04 00:00:00+00,SHORT,4005,0.37230707659972995,0.0,-0.05967834,-0.005059082
2022-01-06 00:00:00+00,SHORT,2391,0.8888888888888888,0.0,-0.034720406,-0.004523706
2022-01-06 00:00:00+00,SHORT,1114,0.25741767080664735,0.0,-0.055350732,-0.0029361953
2022-01-07 00:00:00+00,SHORT,2084,1.0,0.0,-0.049420062,-0.0034589984
2022-01-07 00:00:00+00,SHORT,3907,0.49754432044497554,0.0,-0.062114544,-0.0048046336
2022-01-10 00:00:00+00,SHORT,2137,0.7453192162145286,0.0,-0.05561182,-0.0042511714
2022-02-03 00:00:00+00,SHORT,1167,0.0986565952179567,0.0,-0.040744785,-0.0031631272
2022-02-03 00:00:00+00,SHORT,3522,1.0,0.0,-0.035276156,-0.003763903
2022-02-08 00:00:00+00,SHORT,3521,0.5140371950642604,0.0,-0.06180808,0.0024373813
2022-02-09 00:00:00+00,SHORT,3521,0.5329471597539402,0.0,-0.06334061,-0.0016524324
2022-02-10 00:00:00+00,SHORT,2247,0.41878838551377573,0.0,-0.06687592,-0.0019903344
2022-02-16 00:00:00+00,SHORT,3218,0.3567192578604601,0.0,-0.06616334,-0.0031160489
2022-02-16 00:00:00+00,SHORT,1258,0.6807196572386703,0.0,-0.06288439,-2.3570599E-4
2022-02-24 00:00:00+00,SHORT,787,0.33298031875027895,0.0,-0.050141275,-0.0050571985
2022-02-25 00:00:00+00,SHORT,787,0.39662468365625975,0.0,-0.06215173,-5.119902E-4
2022-03-02 00:00:00+00,SHORT,2751,0.0,0.0,-0.029943924,-0.0050859665
2022-03-03 00:00:00+00,SHORT,907,0.19217919215575624,0.0,-0.06420928,-0.002786252
2022-04-14 00:00:00+00,SHORT,1848,0.5227661386928547,0.0,-0.06282567,-0.004342549
2022-04-20 00:00:00+00,SHORT,160,0.42903467604563883,0.0,-0.054892696,-0.0020598373
2022-04-20 00:00:00+00,SHORT,2221,0.4213689230895575,0.0,-0.030915946,-5.173518E-4
2022-04-20 00:00:00+00,SHORT,1846,0.36621123685746676,0.0,-0.04355278,-4.2217627E-5
2022-04-21 00:00:00+00,SHORT,28,1.0,0.0,-0.06440513,-0.0034885108
2022-04-21 00:00:00+00,SHORT,2221,0.3731189312982121,0.0,-0.028577127,-0.0026078268
2022-04-21 00:00:00+00,SHORT,857,0.5414345322564029,0.0,-0.039834987,-0.004478036
2022-04-25 00:00:00+00,SHORT,2084,0.6333662078522656,0.0,-0.06229411,0.0024313924
2022-04-28 00:00:00+00,SHORT,2965,0.7363141629163775,0.015155848,-0.05797362,0.0015435579
2022-05-04 00:00:00+00,SHORT,1108,0.3906560658851823,0.0,-0.032058217,-0.003590508
2022-05-04 00:00:00+00,SHORT,1761,0.5,0.0,-0.066153504,-0.0029458352
2022-05-05 00:00:00+00,SHORT,3471,1.0,0.0,-0.06541996,-0.0042602853
2022-05-27 00:00:00+00,SHORT,2084,0.4792990884364417,0.0,-0.03950142,-0.0037820092
2022-05-31 00:00:00+00,SHORT,39,0.6673794994652698,0.0,-0.059187062,-0.004907339
2022-05-31 00:00:00+00,SHORT,3811,1.0,0.0,-0.06453633,0.0016050007
2022-06-07 00:00:00+00,SHORT,687,1.0,0.0,-0.055175096,-0.0011838231
2022-06-07 00:00:00+00,SHORT,1139,1.0,0.0,-0.06347648,-0.0044008517
2022-07-15 00:00:00+00,SHORT,3192,0.7898010490494864,0.0,-0.06431237,-0.0030367612
2022-07-25 00:00:00+00,SHORT,3645,0.7018064459047831,0.0,-0.041524023,-0.0050601754
2022-07-27 00:00:00+00,SHORT,427,1.0,0.0,-0.05335001,-0.0041931584
2022-07-28 00:00:00+00,SHORT,773,0.7619047619047619,0.0,-0.03804951,-0.0028766356
2022-07-28 00:00:00+00,SHORT,3648,0.708625522545992,0.0,-0.058431357,-0.0044095847
2022-08-15 00:00:00+00,SHORT,2350,1.0,0.0,-0.0651604,-0.003539797
2022-08-15 00:00:00+00,SHORT,1817,0.6120596750257574,0.0,-0.057306174,0.001211668
2022-08-16 00:00:00+00,SHORT,28,1.0,0.0,-0.043093946,-3.6013336E-4
2022-08-16 00:00:00+00,SHORT,195,0.8042566229268756,0.0,-0.04043307,-4.613989E-4
2022-08-16 00:00:00+00,SHORT,450,1.0,0.0,-0.05016955,8.1775314E-4
2022-08-19 00:00:00+00,SHORT,3903,0.3363422836987616,0.0,-0.038623016,-0.00268144
2022-08-26 00:00:00+00,SHORT,4219,0.5320920161978386,0.0,-0.059561912,-0.004344404
2022-09-07 00:00:00+00,SHORT,1651,0.0,0.0,-0.063819006,-0.0040774965
2022-09-12 00:00:00+00,SHORT,791,0.08420226974208665,0.0,-0.03919013,-0.004262019
2022-09-12 00:00:00+00,SHORT,3153,1.0,0.0,-0.065274306,0.0029340663
2022-09-12 00:00:00+00,SHORT,3192,0.3714314491383432,0.0,-0.048962068,-0.0031794186
2022-09-12 00:00:00+00,SHORT,1684,1.0,0.0,-0.057643563,-0.0016459629
2022-11-25 00:00:00+00,SHORT,266,0.4460348032179833,0.0,-0.036672942,-0.0030786586
2022-12-01 00:00:00+00,SHORT,1745,0.255254007676413,0.0,-0.062828034,-0.0024052043
2022-12-02 00:00:00+00,SHORT,3681,0.4600401942232709,0.0,-0.06272284,-0.0031137948
2022-12-08 00:00:00+00,SHORT,3199,0.47369290057805546,0.0,-0.06003025,-0.0041779047
2022-12-12 00:00:00+00,SHORT,3646,0.875,0.0,-0.029653661,-0.0030390872
2022-12-13 00:00:00+00,SHORT,4169,0.08097254246716293,0.0,-0.059695963,-0.00480489
2022-12-13 00:00:00+00,SHORT,2253,1.0,0.0,-0.04487964,-0.0041581457
2022-12-13 00:00:00+00,SHORT,3343,0.2798110892533522,0.0,-0.056952722,-0.0030947921
2022-12-13 00:00:00+00,SHORT,1896,0.8160443675731789,0.0,-0.042649016,-0.0012403226
2022-12-13 00:00:00+00,SHORT,4005,0.41861983320615276,0.0,-0.064903334,-0.0051686103
2022-12-14 00:00:00+00,SHORT,4201,1.0,0.0,-0.049758915,-0.0044609476
2022-12-14 00:00:00+00,SHORT,248,0.2600803510830615,0.0,-0.058956124,-0.004612304
2022-12-14 00:00:00+00,SHORT,3708,0.0,0.0,-0.04731562,-0.0045083202
2022-12-14 00:00:00+00,SHORT,3907,0.8007895302752897,0.0,-0.046601985,-0.0040654503
2022-12-14 00:00:00+00,SHORT,4050,0.0,0.0,-0.049911983,-0.0027436726
