time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,normalized_6m_df004,ma_cloud_diff_8_50_df007
2022-05-19 00:00:00+00,LONG,1144,0.9,-0.075424746,0.61445785,-0.11362085
2022-05-19 00:00:00+00,LONG,3283,0.0,-0.24495201,0.23684211,-0.06983246
2022-05-19 00:00:00+00,LONG,1260,0.0,-0.434913,0.46153846,-0.09479092
2022-05-19 00:00:00+00,LONG,1381,0.0,-0.20644861,0.33333334,-0.036801003
2022-05-19 00:00:00+00,LONG,3581,0.0,-0.16432314,0.59210527,-0.08581022
2022-05-19 00:00:00+00,LONG,3708,0.0,-0.3479297,0.4047619,-0.0894581
2022-05-19 00:00:00+00,LONG,1910,0.0,-0.2416764,0.44444445,-0.100497425
2022-05-19 00:00:00+00,LONG,2014,0.0,-0.14172095,0.6122449,-0.075310856
2022-05-19 00:00:00+00,LONG,4072,0.0,-0.092732124,0.39130434,-0.09731719
2022-05-20 00:00:00+00,LONG,2071,0.0,-0.16117127,0.5714286,-0.09415503
2022-05-20 00:00:00+00,LONG,412,0.0,-0.082639426,0.26530612,-0.11336535
2022-05-20 00:00:00+00,LONG,2514,0.0,-0.32700258,0.6111111,-0.065176986
2022-05-20 00:00:00+00,LONG,2518,0.0,-0.09698266,0.35526314,-0.04675832
2022-05-20 00:00:00+00,LONG,2569,0.0,-0.21305263,0.21052632,-0.11091885
2022-05-20 00:00:00+00,LONG,562,0.0,-0.15182987,0.5974026,-0.07741743
2022-05-20 00:00:00+00,LONG,602,0.0,-0.10030265,0.52380955,-0.08689174
2022-05-20 00:00:00+00,LONG,693,0.5713218279657355,-0.25902376,0.32142857,-0.053703148
2022-05-20 00:00:00+00,LONG,2747,0.0,-0.12363136,0.4920635,-0.053502362
2022-05-20 00:00:00+00,LONG,838,0.0,-0.29911387,0.4857143,-0.098186135
2022-05-20 00:00:00+00,LONG,874,0.0,-0.16287336,0.6315789,-0.04795025
2022-05-20 00:00:00+00,LONG,960,0.0,-0.10404266,0.1904762,-0.09206732
2022-05-20 00:00:00+00,LONG,3283,0.0,-0.22345704,0.23684211,-0.06350626
2022-05-20 00:00:00+00,LONG,1260,0.0,-0.34062505,0.5,-0.09257592
2022-05-20 00:00:00+00,LONG,1298,0.0,-0.23630077,0.3611111,-0.04857556
2022-05-20 00:00:00+00,LONG,1381,0.0,-0.33946443,0.33333334,-0.035848815
2022-05-20 00:00:00+00,LONG,1910,0.0,-0.14369738,0.44444445,-0.09633064
2022-05-24 00:00:00+00,LONG,2071,0.6190476190476191,-0.09689709,0.5625,-0.08829272
2022-05-24 00:00:00+00,LONG,2518,0.0,-0.102694236,0.34210527,-0.038704038
2022-05-24 00:00:00+00,LONG,693,0.5864222847689282,-0.09710584,0.33333334,-0.052602533
2022-05-24 00:00:00+00,LONG,3895,0.5202561579141586,-0.4305968,0.5060241,-0.07452552
2022-05-25 00:00:00+00,LONG,663,0.2676447256119758,-0.48845673,0.5263158,-0.03569597
2022-05-25 00:00:00+00,LONG,3895,0.6082477292600116,-0.21915929,0.4939759,-0.08730131
2022-05-26 00:00:00+00,LONG,663,0.0,-0.4312223,0.5263158,-0.046096884
2022-05-27 00:00:00+00,LONG,663,0.0,-0.4397182,0.5263158,-0.054559186
2022-05-31 00:00:00+00,LONG,663,0.0,-0.44258416,0.5263158,-0.05315588
2022-06-01 00:00:00+00,LONG,4192,0.0,-0.08888855,0.24489796,-0.114302
2022-06-01 00:00:00+00,LONG,663,0.22866980211221188,-0.448978,0.5263158,-0.05062969
2022-06-01 00:00:00+00,LONG,1106,0.0,-0.08401955,0.33734939,-0.09876962
2022-06-02 00:00:00+00,LONG,4072,0.0,-0.108296014,0.54347825,-0.05538969
2022-06-03 00:00:00+00,LONG,4124,0.0,-0.07225746,0.1521739,-0.09470568
2022-06-03 00:00:00+00,LONG,1106,0.0,-0.24605651,0.38554215,-0.09348331
2022-06-06 00:00:00+00,LONG,4124,0.0,-0.12881938,0.17391305,-0.084999815
2022-06-06 00:00:00+00,LONG,1106,0.0,-0.14161827,0.4698795,-0.089883596
2022-06-07 00:00:00+00,LONG,912,0.0,-0.41346475,0.42857143,-0.10260395
2022-06-07 00:00:00+00,LONG,1106,0.0,-0.14913523,0.42168674,-0.09333879
2022-06-08 00:00:00+00,LONG,663,0.0,-0.090916075,0.5263158,-0.05353705
2022-06-09 00:00:00+00,LONG,663,0.2866689002370213,-0.19585249,0.57894737,-0.056177534
2022-06-09 00:00:00+00,LONG,912,0.0,-0.25907353,0.46938777,-0.101240106
2022-06-10 00:00:00+00,LONG,4124,0.0,-0.28204405,0.17391305,-0.074759856
2022-06-10 00:00:00+00,LONG,4197,0.0,-0.07551247,0.5925926,-0.0445281
2022-06-10 00:00:00+00,LONG,663,0.2531094539008908,-0.14539425,0.57894737,-0.05688601
2022-06-10 00:00:00+00,LONG,912,0.0,-0.38799363,0.4489796,-0.10986487
2022-06-10 00:00:00+00,LONG,1106,0.0,-0.12490437,0.4939759,-0.08120081
2022-06-10 00:00:00+00,LONG,3373,0.0,-0.06774772,0.10204082,-0.08065989
2022-06-10 00:00:00+00,LONG,3574,0.0,-0.3527533,0.5394737,-0.03840924
2022-06-10 00:00:00+00,LONG,3774,0.0,-0.10520578,0.15789473,-0.07335996
2022-06-10 00:00:00+00,LONG,2032,0.0,-0.18561782,0.5131579,-0.04432269
2022-06-13 00:00:00+00,LONG,4124,0.0,-0.62245756,0.17391305,-0.08095124
2022-06-13 00:00:00+00,LONG,4197,0.0,-0.33549455,0.5925926,-0.045707397
2022-06-13 00:00:00+00,LONG,2215,0.0,-0.47975156,0.12244898,-0.033169888
2022-06-13 00:00:00+00,LONG,2528,0.06625353571058847,-0.5763342,0.14285715,-0.05897902
2022-06-13 00:00:00+00,LONG,663,0.24404681883673937,-0.3635265,0.57894737,-0.05791727
2022-06-13 00:00:00+00,LONG,956,0.0,-0.1451598,0.17105263,-0.076711036
2022-06-13 00:00:00+00,LONG,3133,0.0,-0.4189819,0.15584415,-0.06272359
2022-06-13 00:00:00+00,LONG,1106,0.0,-0.40174615,0.40963855,-0.09188919
2022-06-13 00:00:00+00,LONG,3373,0.0,-0.30746007,0.10204082,-0.08334712
2022-06-13 00:00:00+00,LONG,3436,0.0,-0.062920935,0.21686748,-0.059632376
2022-06-13 00:00:00+00,LONG,3774,0.0,-0.4584368,0.15789473,-0.07675981
2022-06-13 00:00:00+00,LONG,3844,0.0,-0.32585585,0.20238096,-0.0737462
2022-06-14 00:00:00+00,LONG,4153,1.0,-0.47492188,0.22222222,-0.088363945
2022-06-14 00:00:00+00,LONG,405,0.0,-0.5538091,0.2857143,-0.045354392
2022-06-14 00:00:00+00,LONG,2528,0.09245454792271282,-0.41213873,0.12698413,-0.0679736
2022-06-14 00:00:00+00,LONG,2613,0.6219072949209495,-0.5927106,0.24675325,-0.049369063
2022-06-14 00:00:00+00,LONG,663,0.26329776033384594,-0.3527438,0.57894737,-0.058560465
2022-06-14 00:00:00+00,LONG,843,0.07694998913463379,-0.07766121,0.25974026,-0.06057781
2022-06-14 00:00:00+00,LONG,858,1.0,-0.44196007,0.41269842,-0.03585789
2022-06-14 00:00:00+00,LONG,3100,1.0,-0.6043795,0.61904764,-0.11199666
2022-06-14 00:00:00+00,LONG,1076,1.0,-0.60546136,0.15151516,-0.07065139
2022-06-14 00:00:00+00,LONG,3161,1.0,-0.50407535,0.3877551,-0.0873954
2022-06-14 00:00:00+00,LONG,1297,0.0,-0.5200517,0.52380955,-0.0572776
2022-06-14 00:00:00+00,LONG,1356,1.0,-0.6060515,0.34920636,-0.11376602
2022-06-14 00:00:00+00,LONG,1495,0.0,-0.6224815,0.73913044,-0.06478268
2022-06-14 00:00:00+00,LONG,1496,0.0,-0.6173232,0.76086956,-0.06766427
2022-06-14 00:00:00+00,LONG,3704,0.0,-0.43855482,0.66233766,-0.033021435
2022-06-14 00:00:00+00,LONG,3844,0.0,-0.33014038,0.20238096,-0.07443457
2022-06-15 00:00:00+00,LONG,4153,0.9803921568627451,-0.2532425,0.22222222,-0.08935925
2022-06-15 00:00:00+00,LONG,2351,0.0,-0.5386362,0.23809524,-0.10613745
2022-06-15 00:00:00+00,LONG,2408,0.269321204468894,-0.5547408,0.18181819,-0.04284396
2022-06-15 00:00:00+00,LONG,405,0.96,-0.3864542,0.26984128,-0.053332634
2022-06-15 00:00:00+00,LONG,2528,0.0,-0.21392055,0.12698413,-0.06977498
2022-06-15 00:00:00+00,LONG,2613,0.5840192083439465,-0.12952338,0.27272728,-0.04875176
2022-06-15 00:00:00+00,LONG,663,0.25621674141414125,-0.18385124,0.57894737,-0.057456203
2022-06-15 00:00:00+00,LONG,2778,0.0,-0.30769613,0.7619048,-0.046731383
2022-06-15 00:00:00+00,LONG,858,0.9803921568627451,-0.28497353,0.33333334,-0.041077487
2022-06-15 00:00:00+00,LONG,918,0.0,-0.5289189,0.3043478,-0.11022396
2022-06-15 00:00:00+00,LONG,1076,0.9807692307692307,-0.35692087,0.15151516,-0.07606996
2022-06-15 00:00:00+00,LONG,3161,0.39813052783693376,-0.20844424,0.4,-0.09042586
2022-06-15 00:00:00+00,LONG,1297,0.0,-0.24230078,0.52380955,-0.060615472
2022-06-15 00:00:00+00,LONG,1495,0.0,-0.32093334,0.73913044,-0.06598785
2022-06-15 00:00:00+00,LONG,1496,0.0,-0.3400976,0.76086956,-0.06871001
2022-06-15 00:00:00+00,LONG,3704,0.0,-0.30914444,0.6363636,-0.03596717
2022-06-16 00:00:00+00,LONG,11,1.0,-0.5963025,0.40789473,-0.09281598
2022-06-16 00:00:00+00,LONG,4153,0.9607843137254902,-0.50208586,0.22222222,-0.09242693
2022-06-16 00:00:00+00,LONG,2132,0.24737454696809624,-0.6033127,0.20779221,-0.048975535
2022-06-16 00:00:00+00,LONG,4250,0.0,-0.52246976,0.34920636,-0.057547033
2022-06-16 00:00:00+00,LONG,234,1.0,-0.5785551,0.56578946,-0.08547144
2022-06-16 00:00:00+00,LONG,2351,0.0,-0.60572904,0.23809524,-0.10982132
2022-06-16 00:00:00+00,LONG,2408,0.3043519715308445,-0.60945594,0.21875,-0.049074758
2022-06-16 00:00:00+00,LONG,405,0.0,-0.43931153,0.31746033,-0.056612037
2022-06-16 00:00:00+00,LONG,2528,0.12572855151710277,-0.27166507,0.12698413,-0.08106835
2022-06-16 00:00:00+00,LONG,2613,0.9636363636363636,-0.38506028,0.27272728,-0.049117655
2022-06-16 00:00:00+00,LONG,663,0.25763426351591234,-0.19335355,0.57894737,-0.057842426
2022-06-16 00:00:00+00,LONG,858,0.9607843137254902,-0.47504234,0.33333334,-0.04912319
2022-06-16 00:00:00+00,LONG,914,1.0,-0.6018656,0.23076923,-0.046571516
2022-06-16 00:00:00+00,LONG,918,0.0,-0.60412395,0.3043478,-0.11543228
2022-06-16 00:00:00+00,LONG,956,0.2316191605803752,-0.2172907,0.15789473,-0.07345476
2022-06-16 00:00:00+00,LONG,3111,0.4664226368607951,-0.628464,0.42105263,-0.055254195
2022-06-16 00:00:00+00,LONG,1076,0.9615384615384616,-0.5878788,0.15625,-0.0833276
2022-06-16 00:00:00+00,LONG,1087,0.0,-0.5875651,0.6481481,-0.037270814
2022-06-16 00:00:00+00,LONG,3161,0.9574468085106383,-0.46629438,0.3877551,-0.09772852
2022-06-16 00:00:00+00,LONG,1297,0.0,-0.47970927,0.52380955,-0.070035525
2022-06-16 00:00:00+00,LONG,3436,0.0,-0.20033464,0.21686748,-0.068604976
2022-06-16 00:00:00+00,LONG,3539,1.0,-0.51739484,0.54545456,-0.08099851
2022-06-16 00:00:00+00,LONG,1495,0.0,-0.3670428,0.73913044,-0.06954221
2022-06-16 00:00:00+00,LONG,1496,0.0,-0.35566542,0.76086956,-0.0717057
2022-06-16 00:00:00+00,LONG,3683,0.0,-0.64899534,0.27631578,-0.06726299
2022-06-16 00:00:00+00,LONG,3704,0.0,-0.5272211,0.6883117,-0.04152763
2022-06-16 00:00:00+00,LONG,3844,0.0,-0.18950866,0.20238096,-0.06635489
2022-06-16 00:00:00+00,LONG,1816,1.0,-0.5955762,0.3253012,-0.08991149
2022-06-16 00:00:00+00,LONG,1840,0.1812699885666531,-0.2842604,0.53125,-0.10018229
2022-06-16 00:00:00+00,LONG,1853,0.8309595375289963,-0.34878942,0.34375,-0.043021798
2022-06-16 00:00:00+00,LONG,1910,0.0,-0.5940335,0.42592594,-0.0415445
2022-06-16 00:00:00+00,LONG,2013,1.0,-0.610545,0.36507937,-0.03940592
2022-06-17 00:00:00+00,LONG,11,0.9795918367346939,-0.44094825,0.40789473,-0.10213308
2022-06-17 00:00:00+00,LONG,4153,0.9411764705882353,-0.43614975,0.22222222,-0.09829084
2022-06-17 00:00:00+00,LONG,73,1.0,-0.6204992,0.4473684,-0.049931467
2022-06-17 00:00:00+00,LONG,2132,0.0,-0.56932366,0.23376623,-0.07282092
2022-06-17 00:00:00+00,LONG,2151,0.9565217391304348,-0.5927001,0.6060606,-0.047567412
2022-06-17 00:00:00+00,LONG,111,0.9803921568627451,-0.5212792,0.5217391,-0.063115746
2022-06-17 00:00:00+00,LONG,4250,0.0,-0.3730338,0.36507937,-0.06484166
2022-06-17 00:00:00+00,LONG,2209,0.0,-0.46260223,0.39130434,-0.060997028
2022-06-17 00:00:00+00,LONG,234,0.9803921568627451,-0.3995678,0.55263156,-0.0945256
2022-06-17 00:00:00+00,LONG,266,0.5699691228340333,-0.5584145,0.7380952,-0.07973263
2022-06-17 00:00:00+00,LONG,2350,0.0,-0.625545,0.44155845,-0.05094
2022-06-17 00:00:00+00,LONG,2351,0.0,-0.5327443,0.23809524,-0.11491377
2022-06-17 00:00:00+00,LONG,2397,1.0,-0.54865515,0.20779221,-0.11304372
2022-06-17 00:00:00+00,LONG,354,0.0,-0.32422313,0.5,-0.10863298
2022-06-17 00:00:00+00,LONG,2408,0.33924433025984807,-0.5274637,0.21212122,-0.056502264
2022-06-17 00:00:00+00,LONG,2430,0.0,-0.56942636,0.66233766,-0.08249273
2022-06-17 00:00:00+00,LONG,405,0.0,-0.35748982,0.2857143,-0.06288267
2022-06-17 00:00:00+00,LONG,444,0.98,-0.48573145,0.25301206,-0.09581061
2022-06-17 00:00:00+00,LONG,2528,0.0,-0.10074268,0.14285715,-0.092915475
2022-06-17 00:00:00+00,LONG,2557,0.2937023229528279,-0.5145576,0.27380952,-0.046688497
2022-06-17 00:00:00+00,LONG,2613,0.9454545454545454,-0.32887486,0.25974026,-0.04961483
2022-06-17 00:00:00+00,LONG,663,0.27356647018238145,-0.21156865,0.47368422,-0.060708467
2022-06-17 00:00:00+00,LONG,694,0.2534931682286461,-0.5125008,0.42857143,-0.10832145
2022-06-17 00:00:00+00,LONG,788,0.0,-0.39713055,0.34375,-0.06043327
2022-06-17 00:00:00+00,LONG,842,0.0,-0.5474819,0.40625,-0.061291207
2022-06-17 00:00:00+00,LONG,858,0.9411764705882353,-0.46459177,0.34920636,-0.057255484
2022-06-17 00:00:00+00,LONG,2920,0.5074424733512504,-0.4049605,0.17105263,-0.038966365
2022-06-17 00:00:00+00,LONG,881,0.0,-0.4109251,0.6363636,-0.105015345
2022-06-17 00:00:00+00,LONG,914,0.9811320754716981,-0.4230255,0.25,-0.05592288
2022-06-17 00:00:00+00,LONG,3111,0.37811569983299376,-0.35258844,0.46052632,-0.06208257
2022-06-17 00:00:00+00,LONG,1076,0.9423076923076923,-0.4585138,0.18181819,-0.089458525
2022-06-17 00:00:00+00,LONG,1081,0.0,-0.39386293,0.3116883,-0.10473633
2022-06-17 00:00:00+00,LONG,1087,0.0,-0.2940926,0.6481481,-0.043270092
2022-06-17 00:00:00+00,LONG,3161,0.5058546312968578,-0.30161947,0.38,-0.10322426
2022-06-17 00:00:00+00,LONG,3187,1.0,-0.5065935,0.1904762,-0.07376227
2022-06-17 00:00:00+00,LONG,1191,0.9833333333333333,-0.44584453,0.32,-0.1053986
2022-06-17 00:00:00+00,LONG,3255,1.0,-0.37620836,0.6666667,-0.033323422
2022-06-17 00:00:00+00,LONG,1220,0.9795918367346939,-0.5499401,0.115384616,-0.09998056
2022-06-17 00:00:00+00,LONG,1297,0.0,-0.28084964,0.5714286,-0.077059
2022-06-17 00:00:00+00,LONG,3436,0.0,-0.10023154,0.21686748,-0.077104464
2022-06-17 00:00:00+00,LONG,3501,0.5635414773099808,-0.58419657,0.59183675,-0.042839088
2022-06-17 00:00:00+00,LONG,3539,0.9803921568627451,-0.3223836,0.5584416,-0.084917665
2022-06-17 00:00:00+00,LONG,1495,0.0,-0.35648704,0.7173913,-0.07516573
2022-06-17 00:00:00+00,LONG,1496,0.0,-0.3485232,0.76086956,-0.07714509
2022-06-17 00:00:00+00,LONG,1631,0.7554928217570988,-0.54873395,0.7619048,-0.040781114
2022-06-17 00:00:00+00,LONG,3683,0.0,-0.366008,0.28947368,-0.07296001
2022-06-17 00:00:00+00,LONG,3704,0.0,-0.38424852,0.6753247,-0.047062825
2022-06-17 00:00:00+00,LONG,3838,0.0,-0.5398144,0.5625,-0.0744914
2022-06-17 00:00:00+00,LONG,3855,0.3434250622245018,-0.46350718,0.53061223,-0.06128278
2022-06-17 00:00:00+00,LONG,1816,0.8643020959480627,-0.45134172,0.31325302,-0.10193236
2022-06-17 00:00:00+00,LONG,1840,0.27014411814597705,-0.16568078,0.4848485,-0.099633455
2022-06-17 00:00:00+00,LONG,1853,0.7138513241131298,-0.12602858,0.36363637,-0.044934023
2022-06-17 00:00:00+00,LONG,3903,1.0,-0.5476378,0.50793654,-0.0591849
2022-06-17 00:00:00+00,LONG,3912,1.0,-0.5964243,0.40384614,-0.038378824
2022-06-17 00:00:00+00,LONG,3943,1.0,-0.61805767,0.54545456,-0.043581296
2022-06-17 00:00:00+00,LONG,1910,0.0,-0.44532588,0.4074074,-0.053958483
2022-06-17 00:00:00+00,LONG,1966,1.0,-0.56987566,0.57894737,-0.07407877
2022-06-17 00:00:00+00,LONG,1992,0.9803921568627451,-0.6395808,0.33333334,-0.090356946
2022-06-17 00:00:00+00,LONG,2013,0.9795918367346939,-0.5819017,0.3968254,-0.051892243
2022-06-21 00:00:00+00,LONG,2055,0.15673919760123178,-0.5490084,0.59183675,-0.08699168
2022-06-21 00:00:00+00,LONG,11,0.9591836734693877,-0.27982244,0.42105263,-0.107830204
2022-06-21 00:00:00+00,LONG,4123,0.0,-0.6445817,0.7222222,-0.07923535
2022-06-21 00:00:00+00,LONG,4153,0.9215686274509804,-0.29764745,0.20634921,-0.10002622
2022-06-21 00:00:00+00,LONG,73,0.5687681503234218,-0.3159415,0.4868421,-0.054706752
2022-06-21 00:00:00+00,LONG,2132,0.0,-0.54728496,0.20779221,-0.089632
2022-06-21 00:00:00+00,LONG,2137,0.0,-0.4454843,0.6363636,-0.05791519
2022-06-21 00:00:00+00,LONG,2139,0.0,-0.60375136,0.5,-0.068533376
2022-06-21 00:00:00+00,LONG,101,0.9622641509433962,-0.51983625,0.7532467,-0.07875698
2022-06-21 00:00:00+00,LONG,2151,0.9130434782608696,-0.29336601,0.6666667,-0.05105227
2022-06-21 00:00:00+00,LONG,111,0.9607843137254902,-0.36645362,0.5217391,-0.07364394
2022-06-21 00:00:00+00,LONG,4218,0.0,-0.41315585,0.72,-0.038610246
2022-06-21 00:00:00+00,LONG,4250,0.0,-0.30677867,0.34920636,-0.0676906
2022-06-21 00:00:00+00,LONG,2209,0.0,-0.4724886,0.3478261,-0.07042819
2022-06-21 00:00:00+00,LONG,234,0.9607843137254902,-0.3374959,0.56578946,-0.100493096
2022-06-21 00:00:00+00,LONG,248,0.9795918367346939,-0.6336553,0.65789473,-0.06320388
2022-06-21 00:00:00+00,LONG,259,0.0,-0.60728663,0.14,-0.0711803
2022-06-21 00:00:00+00,LONG,266,0.5686962820062119,-0.60883135,0.6904762,-0.089870125
2022-06-21 00:00:00+00,LONG,2350,0.0,-0.5206903,0.45454547,-0.065403044
2022-06-21 00:00:00+00,LONG,2408,0.0,-0.32801446,0.21212122,-0.061111305
2022-06-21 00:00:00+00,LONG,2430,0.0,-0.3864898,0.66233766,-0.08945168
2022-06-21 00:00:00+00,LONG,388,0.9811320754716981,-0.5816024,0.68421054,-0.08931764
2022-06-21 00:00:00+00,LONG,444,0.96,-0.59983426,0.26506025,-0.10671441
2022-06-21 00:00:00+00,LONG,2528,0.0,-0.11246652,0.14285715,-0.10563626
2022-06-21 00:00:00+00,LONG,2557,0.31580177338599447,-0.56456494,0.27380952,-0.06646455
2022-06-21 00:00:00+00,LONG,540,0.9622641509433962,-0.36905357,0.41558442,-0.058215216
2022-06-21 00:00:00+00,LONG,2613,0.5867528281475956,-0.06636048,0.25974026,-0.046953972
2022-06-21 00:00:00+00,LONG,694,0.13255792825982482,-0.49932894,0.47619048,-0.116178535
2022-06-21 00:00:00+00,LONG,2778,0.0,-0.13452959,0.7619048,-0.055138953
2022-06-21 00:00:00+00,LONG,2801,0.9818181818181818,-0.60534036,0.23076923,-0.08335364
2022-06-21 00:00:00+00,LONG,773,0.0,-0.180531,0.27272728,-0.1102954
2022-06-21 00:00:00+00,LONG,788,0.9285714285714286,-0.3903626,0.34375,-0.06900081
2022-06-21 00:00:00+00,LONG,808,0.0,-0.2961647,0.54545456,-0.035066366
2022-06-21 00:00:00+00,LONG,2870,0.96,-0.5262355,0.74,-0.068839066
2022-06-21 00:00:00+00,LONG,842,0.0,-0.5236395,0.40625,-0.070201695
2022-06-21 00:00:00+00,LONG,858,0.0,-0.13114819,0.42857143,-0.058130503
2022-06-21 00:00:00+00,LONG,869,0.967741935483871,-0.56295377,0.44444445,-0.08132501
2022-06-21 00:00:00+00,LONG,2920,0.96,-0.33164096,0.16883117,-0.052445967
2022-06-21 00:00:00+00,LONG,914,0.9622641509433962,-0.35362464,0.25,-0.062438183
2022-06-21 00:00:00+00,LONG,2971,0.0,-0.4523424,0.33333334,-0.045146063
2022-06-21 00:00:00+00,LONG,2979,0.9464285714285714,-0.39403415,0.6060606,-0.09610834
2022-06-21 00:00:00+00,LONG,2986,0.0,-0.5561475,0.30769232,-0.06263898
2022-06-21 00:00:00+00,LONG,975,0.9607843137254902,-0.48013353,0.75,-0.07103479
2022-06-21 00:00:00+00,LONG,3067,0.9696969696969697,-0.59596723,0.5,-0.07603322
2022-06-21 00:00:00+00,LONG,3111,0.6387740381675399,-0.2965188,0.46753246,-0.06642599
2022-06-21 00:00:00+00,LONG,1076,0.0,-0.42021334,0.18181819,-0.09101378
2022-06-21 00:00:00+00,LONG,1087,0.0,-0.19274798,0.6481481,-0.045748103
2022-06-21 00:00:00+00,LONG,1092,0.9607843137254902,-0.43486255,0.41269842,-0.04644272
2022-06-21 00:00:00+00,LONG,3142,0.0,-0.44713336,0.33333334,-0.035255287
2022-06-21 00:00:00+00,LONG,3153,0.9166666666666666,-0.43491605,0.76,-0.09051853
2022-06-21 00:00:00+00,LONG,3161,0.0,-0.15861918,0.38,-0.104569934
2022-06-21 00:00:00+00,LONG,3187,0.9772727272727273,-0.6035256,0.1904762,-0.08818736
2022-06-21 00:00:00+00,LONG,1191,0.9666666666666667,-0.51279867,0.34,-0.11477289
2022-06-21 00:00:00+00,LONG,3255,0.7257119472830684,-0.3023551,0.6507937,-0.03507353
2022-06-21 00:00:00+00,LONG,1220,0.9591836734693877,-0.46689653,0.115384616,-0.10861115
2022-06-21 00:00:00+00,LONG,1250,0.73157955985685,-0.43395922,0.61904764,-0.06508151
2022-06-21 00:00:00+00,LONG,1262,0.9803921568627451,-0.6494443,0.4722222,-0.04032053
2022-06-21 00:00:00+00,LONG,1297,0.0,-0.3313129,0.5714286,-0.07903697
2022-06-21 00:00:00+00,LONG,3436,0.0,-0.17517254,0.21686748,-0.083194025
2022-06-21 00:00:00+00,LONG,3501,0.4912404839555107,-0.5600783,0.63265306,-0.055891115
2022-06-21 00:00:00+00,LONG,3539,0.9607843137254902,-0.3961733,0.5584416,-0.086600564
2022-06-21 00:00:00+00,LONG,1495,0.0,-0.24011648,0.7173913,-0.07740366
2022-06-21 00:00:00+00,LONG,1496,0.0,-0.23323983,0.76086956,-0.07939981
2022-06-21 00:00:00+00,LONG,3586,0.0,-0.6146629,0.5873016,-0.09176046
2022-06-21 00:00:00+00,LONG,1631,0.6833751888745941,-0.1484006,0.7619048,-0.044402495
2022-06-21 00:00:00+00,LONG,3683,0.0,-0.15723807,0.27272728,-0.07412109
2022-06-21 00:00:00+00,LONG,3704,0.0,-0.3130375,0.71428573,-0.04951023
2022-06-21 00:00:00+00,LONG,3838,0.0,-0.49404222,0.53125,-0.08392863
2022-06-21 00:00:00+00,LONG,3855,0.34973445019539007,-0.4454329,0.53061223,-0.07391442
2022-06-21 00:00:00+00,LONG,1816,0.7851629656726268,-0.40427378,0.3493976,-0.11241448
2022-06-21 00:00:00+00,LONG,1840,0.22479498963122604,-0.102220245,0.4848485,-0.09765182
2022-06-21 00:00:00+00,LONG,3903,0.7312767885591915,-0.09565342,0.5714286,-0.06035635
2022-06-21 00:00:00+00,LONG,3912,0.9807692307692307,-0.4717069,0.40384614,-0.039856736
2022-06-21 00:00:00+00,LONG,3943,0.9795918367346939,-0.44218776,0.5064935,-0.0531529
2022-06-21 00:00:00+00,LONG,1904,0.98,-0.35119635,0.23376623,-0.10064113
2022-06-21 00:00:00+00,LONG,1910,0.0,-0.46087268,0.42592594,-0.06368695
2022-06-21 00:00:00+00,LONG,1966,0.0,-0.15272312,0.6447368,-0.07179857
2022-06-21 00:00:00+00,LONG,4032,0.9830508474576272,-0.4920389,0.40789473,-0.10350731
2022-06-21 00:00:00+00,LONG,1992,0.9607843137254902,-0.5306068,0.33333334,-0.09803445
2022-06-21 00:00:00+00,LONG,2013,0.9591836734693877,-0.5554184,0.36507937,-0.060177866
2022-06-22 00:00:00+00,LONG,11,0.9387755102040817,-0.3884951,0.4473684,-0.10976947
2022-06-22 00:00:00+00,LONG,4153,0.9019607843137255,-0.44640842,0.20634921,-0.09914002
2022-06-22 00:00:00+00,LONG,73,0.624844837173915,-0.39222854,0.5394737,-0.056840885
2022-06-22 00:00:00+00,LONG,2132,0.0,-0.59735507,0.19480519,-0.10303665
2022-06-22 00:00:00+00,LONG,2137,0.0,-0.24921544,0.6969697,-0.058023512
2022-06-22 00:00:00+00,LONG,101,0.9433962264150944,-0.60672754,0.7532467,-0.08251204
2022-06-22 00:00:00+00,LONG,2151,0.8695652173913043,-0.27825955,0.6363636,-0.05153062
2022-06-22 00:00:00+00,LONG,111,0.9411764705882353,-0.36084417,0.5217391,-0.08517731
2022-06-22 00:00:00+00,LONG,4218,0.0,-0.48091727,0.74,-0.043636747
2022-06-22 00:00:00+00,LONG,4250,0.0,-0.32726085,0.34920636,-0.06544007
2022-06-22 00:00:00+00,LONG,2209,0.0,-0.33598185,0.39130434,-0.075997
2022-06-22 00:00:00+00,LONG,2230,0.6574618888343908,-0.64431393,0.28,-0.103530966
2022-06-22 00:00:00+00,LONG,2261,0.962962962962963,-0.454255,0.5903614,-0.03460618
2022-06-22 00:00:00+00,LONG,234,0.9411764705882353,-0.42035523,0.6052632,-0.10313729
2022-06-22 00:00:00+00,LONG,259,0.0,-0.5886549,0.14,-0.08799492
2022-06-22 00:00:00+00,LONG,266,0.5650904454176103,-0.6280668,0.71428573,-0.09758173
2022-06-22 00:00:00+00,LONG,2350,0.0,-0.6010145,0.42857143,-0.075336695
2022-06-22 00:00:00+00,LONG,2351,0.0,-0.4406258,0.23809524,-0.113999
2022-06-22 00:00:00+00,LONG,2408,0.0,-0.38157928,0.21212122,-0.062061656
2022-06-22 00:00:00+00,LONG,2430,0.0,-0.48889914,0.64935064,-0.095635034
2022-06-22 00:00:00+00,LONG,388,0.9622641509433962,-0.53136474,0.7368421,-0.096569315
