time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_21_10_df042,skew_weighted_10_df037,ma_cloud_diff_8_50_df007,volume_spike_10_df057,ev_ebitda_sector_relative_df085
2007-10-09 00:00:00+00,LONG,2742,0.0,1.0,0.15867397,-0.124997325,0.11810916,0.8763
2007-11-12 00:00:00+00,LONG,786,1.0,1.0,-0.5132357,-0.08897934,0.47479022,0.0583
2007-11-13 00:00:00+00,LONG,786,0.9583333333333334,1.0,-0.28000998,-0.0902959,0.064946234,0.0592
2007-11-14 00:00:00+00,LONG,786,0.9166666666666666,1.0,-0.3858726,-0.09153448,0.16649553,0.0601
2007-11-16 00:00:00+00,LONG,786,0.8333333333333334,1.0,-0.11817942,-0.09297357,0.46628797,0.04
2007-11-19 00:00:00+00,LONG,786,0.8717948717948718,1.0,-0.2023591,-0.09330707,0.39576438,0.0398
2007-11-19 00:00:00+00,LONG,817,0.9482265371755892,1.0,-0.34135845,-0.10799877,0.27537966,0.5613
2007-11-20 00:00:00+00,LONG,2731,0.0,1.0,-0.41054884,-0.090618394,-0.002663308,0.4609
2007-11-20 00:00:00+00,LONG,786,0.75,1.0,-0.19692874,-0.095535584,0.053026874,0.0395
2007-11-20 00:00:00+00,LONG,1462,0.0,1.0,-0.36445618,-0.09122954,0.08815208,0.0445
2007-11-20 00:00:00+00,LONG,3837,0.4847003675045087,1.0,-0.58498925,-0.12620889,0.013847848,1.0453
2007-11-21 00:00:00+00,LONG,2731,0.0,1.0,-0.29364347,-0.09617582,0.12242311,0.4661
2007-11-21 00:00:00+00,LONG,817,0.9411764705882353,1.0,-0.35312337,-0.12647866,0.23568796,0.5646
2007-11-21 00:00:00+00,LONG,1474,1.0,1.0,-0.50332093,-0.11481323,0.1335587,0.7684
2007-11-21 00:00:00+00,LONG,3837,0.0,1.0,-0.32100016,-0.12839547,-0.008695097,1.0763
2007-11-21 00:00:00+00,LONG,3853,0.0,1.0,-0.3657097,-0.08056797,-0.049588185,0.6625
2007-11-26 00:00:00+00,LONG,817,0.8823529411764706,1.0,0.011236248,-0.11931294,0.58641464,0.584
2007-11-26 00:00:00+00,LONG,3286,0.0,1.0,-0.28824568,-0.09885203,0.28945014,0.6148
2007-11-26 00:00:00+00,LONG,1383,0.0,1.0,-0.4798102,-0.108670436,0.099449515,0.0391
2007-11-27 00:00:00+00,LONG,2070,0.0,1.0,0.041172322,-0.08037625,0.28198704,0.0208
2007-11-27 00:00:00+00,LONG,684,0.0,1.0,-0.100602984,-0.08567261,-0.06459608,0.0189
2007-11-27 00:00:00+00,LONG,3241,0.0,1.0,-0.1494948,-0.09925142,0.19268364,0.0
2007-11-28 00:00:00+00,LONG,2072,0.0,1.0,0.11366489,-0.07985791,0.34039432,0.0
2007-11-28 00:00:00+00,LONG,684,0.0,1.0,0.023678387,-0.08170587,-0.08361177,0.0184
2007-11-28 00:00:00+00,LONG,3241,0.0,1.0,-0.07912816,-0.09632294,0.37399572,0.0
2007-11-28 00:00:00+00,LONG,3286,0.0,1.0,-0.018435374,-0.10086719,0.3821511,0.6172
2007-11-28 00:00:00+00,LONG,1474,0.8947368421052632,1.0,-0.13462694,-0.1266737,0.118243665,0.7531
2007-11-29 00:00:00+00,LONG,3515,0.0,1.0,0.028970744,-0.09759813,0.018099803,1.0608
2007-11-29 00:00:00+00,LONG,3837,0.0,1.0,0.0090063345,-0.12519784,0.2358958,1.0571
2007-11-30 00:00:00+00,LONG,2742,0.0,1.0,0.0033944412,-0.114123285,0.3097638,1.0092
2007-11-30 00:00:00+00,LONG,3286,0.0,1.0,0.15551229,-0.08762359,0.0401974,0.6495
2007-11-30 00:00:00+00,LONG,1383,0.0,1.0,-0.039654113,-0.09481956,-0.024005147,0.0388
2007-12-03 00:00:00+00,LONG,2742,0.0,1.0,-0.021916848,-0.10580636,0.15681708,0.9937
2007-12-07 00:00:00+00,LONG,2776,0.0,1.0,-0.19341701,-0.104669936,0.557487,0.8074
2008-01-11 00:00:00+00,LONG,3621,0.21955938101807604,1.0,-0.44168076,-0.10531123,0.1446328,0.3269
2008-01-16 00:00:00+00,LONG,2327,0.4590567933741264,1.0,0.10758784,-0.098085046,0.28932747,0.0075
2008-01-16 00:00:00+00,LONG,3621,0.26034385231489066,1.0,-0.28455907,-0.1043615,0.025040638,0.3288
2008-01-17 00:00:00+00,LONG,2327,0.0,1.0,0.12271165,-0.094878525,0.23606302,0.0076
2008-01-17 00:00:00+00,LONG,2370,0.46568845622714605,1.0,-0.14919761,-0.11465907,0.40058458,0.4701
2008-01-18 00:00:00+00,LONG,2370,0.4283605920079275,1.0,0.020901652,-0.10918935,0.2399547,0.477
2008-01-18 00:00:00+00,LONG,2437,0.16297190552366753,1.0,-0.12663762,-0.10478862,0.09143357,0.5391
2008-01-18 00:00:00+00,LONG,631,0.0,1.0,0.15371971,-0.080961354,-0.029911075,0.7593
2008-01-18 00:00:00+00,LONG,3621,0.19858828090386518,1.0,-0.062440075,-0.09869491,0.5650477,0.3363
2008-01-22 00:00:00+00,LONG,2095,0.0,1.0,-0.016400145,-0.096094154,0.36476007,0.6723
2008-01-22 00:00:00+00,LONG,4237,0.23644318761367084,1.0,-0.030980464,-0.120956,0.08438351,0.0
2008-01-22 00:00:00+00,LONG,248,0.0,1.0,-0.3215665,-0.087794326,0.5429736,0.8342
2008-01-22 00:00:00+00,LONG,370,0.0,1.0,-0.0148288915,-0.09933533,0.18091854,0.8683
2008-01-22 00:00:00+00,LONG,2686,0.0,1.0,-0.4055369,-0.0976151,0.11882319,0.9497
2008-01-22 00:00:00+00,LONG,2877,0.0,1.0,-0.2507487,-0.081309415,0.09404116,0.0139
2008-01-22 00:00:00+00,LONG,1063,0.5305007964694448,1.0,-0.42396662,-0.10239997,0.60141456,-0.0043
2008-01-22 00:00:00+00,LONG,3179,0.0,1.0,-0.38535365,-0.10966935,-0.034886595,1.014
2008-01-22 00:00:00+00,LONG,1447,0.0,1.0,0.057397176,-0.117182046,0.3991061,0.0
2008-01-22 00:00:00+00,LONG,3621,0.08367767011038274,1.0,0.12839845,-0.0917742,0.19911303,0.3409
2008-01-22 00:00:00+00,LONG,3703,0.0,1.0,-0.10411287,-0.12381695,0.27792105,0.007
2008-01-22 00:00:00+00,LONG,1684,0.0,1.0,-0.4600428,-0.10312757,0.56715244,0.7259
2008-01-22 00:00:00+00,LONG,3851,0.0,1.0,-0.24418245,-0.08471329,0.6271911,-0.0035
2008-01-22 00:00:00+00,LONG,1851,0.0,1.0,0.005598378,-0.08294324,0.41978094,0.273
2008-01-22 00:00:00+00,LONG,3907,1.0,1.0,-0.42923942,-0.09152288,0.23985423,0.0013
2008-01-23 00:00:00+00,LONG,411,0.3792912391695667,1.0,-0.22197732,-0.09621342,0.3279616,0.0088
2008-01-23 00:00:00+00,LONG,2877,0.0,1.0,-0.058974862,-0.08226526,0.15199244,0.0134
2008-01-23 00:00:00+00,LONG,1063,0.3536270617739011,1.0,-0.06754305,-0.10098274,0.3414987,-0.0043
2008-01-23 00:00:00+00,LONG,3539,0.0,1.0,-0.08946646,-0.08842407,0.58797973,0.0
2008-01-23 00:00:00+00,LONG,3703,0.5720117951555379,1.0,0.026044473,-0.12256827,0.52268636,0.0066
2008-01-23 00:00:00+00,LONG,3708,0.6250914967993241,1.0,0.015034825,-0.07990508,0.60712326,0.0
2008-01-23 00:00:00+00,LONG,3851,0.9818181818181818,1.0,-0.35627297,-0.08974307,0.6422702,-0.0035
2008-01-24 00:00:00+00,LONG,50,0.5196822434517818,1.0,-0.55840087,-0.111667044,0.2817214,0.0153
2008-01-24 00:00:00+00,LONG,730,0.4999463277881607,1.0,-0.11533235,-0.09449325,0.09500433,0.5786
2008-01-24 00:00:00+00,LONG,3179,0.0,1.0,-0.17052677,-0.111394875,0.13683411,1.0427
2008-01-24 00:00:00+00,LONG,3501,0.9310344827586207,1.0,-0.22035335,-0.105952606,-0.009614853,0.0068
2008-01-24 00:00:00+00,LONG,1684,0.0,1.0,-0.5539823,-0.10851165,0.43370724,0.693
2008-01-25 00:00:00+00,LONG,50,0.88,1.0,-0.67397213,-0.117940046,0.69263756,0.015
2008-01-25 00:00:00+00,LONG,4194,0.6701340932653486,1.0,-0.052862246,-0.089558356,0.52901024,0.0103
2008-01-25 00:00:00+00,LONG,248,0.0,1.0,-0.093089744,-0.08921335,0.07529485,0.837
2008-01-25 00:00:00+00,LONG,2430,0.0,1.0,-0.2565805,-0.088266455,-0.010281049,0.0
2008-01-25 00:00:00+00,LONG,386,0.5821184645574992,1.0,-0.47493276,-0.07972065,-0.04150383,0.8242
2008-01-25 00:00:00+00,LONG,2686,0.0,1.0,0.048495162,-0.092367105,0.3869094,1.0293
2008-01-25 00:00:00+00,LONG,2776,0.9090909090909091,1.0,-0.4145724,-0.110849336,0.38569152,0.9922
2008-01-25 00:00:00+00,LONG,730,0.8032278335973158,1.0,-0.16866656,-0.09628575,0.25027794,0.5767
2008-01-25 00:00:00+00,LONG,1236,0.9444444444444444,1.0,-0.23570919,-0.08108124,0.04122058,0.6586
2008-01-25 00:00:00+00,LONG,3447,0.9464285714285714,1.0,-0.62326235,-0.08141509,0.13043478,0.9249
2008-01-25 00:00:00+00,LONG,1684,0.0,1.0,-0.3746579,-0.111935176,0.30781344,0.7101
2008-01-25 00:00:00+00,LONG,3744,0.0,1.0,-0.1916301,-0.10671667,0.10626944,0.8647
2008-01-28 00:00:00+00,LONG,50,0.0,1.0,-0.31827888,-0.11881561,0.19776635,0.0153
2008-01-28 00:00:00+00,LONG,2391,1.0,1.0,-0.3624069,-0.087272845,0.4969216,0.9027
2008-01-28 00:00:00+00,LONG,2430,0.0,1.0,-0.06709071,-0.08429865,0.06585396,0.0
2008-01-28 00:00:00+00,LONG,559,0.0,1.0,0.007381478,-0.10391777,5.509275E-4,0.0
2008-01-28 00:00:00+00,LONG,730,0.8395602241639265,1.0,-0.077498406,-0.093591906,0.15831387,0.5731
2008-01-28 00:00:00+00,LONG,739,0.8888888888888888,1.0,-0.04827373,-0.09954108,0.58609205,-0.0051
2008-01-28 00:00:00+00,LONG,2815,0.9090909090909091,1.0,-0.11719789,-0.081925236,0.23647633,0.6586
2008-01-28 00:00:00+00,LONG,3179,0.0,1.0,-0.08957392,-0.10528118,-0.023924807,1.0429
2008-01-28 00:00:00+00,LONG,3501,0.8620689655172413,1.0,0.023502395,-0.10363227,0.42628452,0.0068
2008-01-28 00:00:00+00,LONG,1684,0.0,1.0,-0.10892511,-0.10981833,-0.0046052,0.7216
2008-01-28 00:00:00+00,LONG,3851,0.9272727272727272,1.0,-0.14397514,-0.08897652,0.21646912,-0.0035
2008-01-29 00:00:00+00,LONG,50,0.0,1.0,-0.1315482,-0.116125785,0.43487898,0.015
2008-01-29 00:00:00+00,LONG,248,0.0,1.0,-0.1560353,-0.08982374,0.35860136,0.8293
2008-01-29 00:00:00+00,LONG,2391,0.9583333333333334,1.0,-0.4895587,-0.08898974,0.59957826,0.8948
2008-01-29 00:00:00+00,LONG,411,0.0,1.0,-0.032018535,-0.09328874,0.1672012,0.0086
2008-01-29 00:00:00+00,LONG,2659,0.6275869737852575,1.0,-0.303751,-0.09023995,0.008162792,0.8241
2008-01-29 00:00:00+00,LONG,2686,0.0,1.0,-0.031481706,-0.08795983,-0.024983723,1.0136
2008-01-29 00:00:00+00,LONG,739,0.8518518518518519,1.0,-0.13587245,-0.09465336,-0.010557328,-0.0051
2008-01-29 00:00:00+00,LONG,2877,0.0,1.0,-0.11685465,-0.091499045,0.6394187,0.0129
2008-01-29 00:00:00+00,LONG,3501,0.8275862068965517,1.0,0.07659155,-0.09744757,0.019856611,0.0066
2008-01-29 00:00:00+00,LONG,1463,0.8484848484848485,1.0,-0.447154,-0.10427951,0.31733975,0.0088
2008-01-29 00:00:00+00,LONG,1514,0.0,1.0,0.033838417,-0.11997393,-0.0049859486,0.9172
2008-01-29 00:00:00+00,LONG,3695,0.0,1.0,-0.21548471,-0.080646396,0.12585771,0.7736
2008-01-29 00:00:00+00,LONG,3851,0.9090909090909091,1.0,-0.13031515,-0.08044084,0.16974522,-0.0035
2008-01-30 00:00:00+00,LONG,248,0.0,1.0,-0.06996006,-0.08231629,0.14786926,0.8341
2008-01-30 00:00:00+00,LONG,2391,0.9166666666666666,1.0,-0.35634777,-0.08914341,0.345144,0.9193
2008-01-30 00:00:00+00,LONG,559,0.0,1.0,0.03853911,-0.09165674,-0.021911576,0.0
2008-01-30 00:00:00+00,LONG,576,0.0,1.0,-0.42029402,-0.110672705,0.078369595,0.9665
2008-01-30 00:00:00+00,LONG,588,0.9534883720930233,1.0,-0.23404028,-0.116202645,0.0013513046,0.9357
2008-01-30 00:00:00+00,LONG,3703,0.7777777777777778,1.0,0.049791023,-0.09392969,0.14085516,0.0064
2008-01-31 00:00:00+00,LONG,2391,0.6329124664981506,1.0,0.15200296,-0.08512835,0.38190815,0.9356
2008-01-31 00:00:00+00,LONG,576,0.0,1.0,-0.16009611,-0.110426635,0.0073037734,0.9781
2008-01-31 00:00:00+00,LONG,2979,0.2207957315897628,1.0,-0.46789864,-0.086101465,0.33084062,1.1106
2008-01-31 00:00:00+00,LONG,1298,0.0,1.0,-0.07972193,-0.11771923,0.6588237,0.637
2008-01-31 00:00:00+00,LONG,3352,0.7878787878787878,1.0,-0.3517639,-0.108693846,-0.027154498,0.0932
2008-01-31 00:00:00+00,LONG,1463,0.7878787878787878,1.0,-0.1464438,-0.099388205,-0.012456253,0.0085
2008-01-31 00:00:00+00,LONG,1690,1.0,1.0,-0.09397361,-0.107870385,0.22482015,0.0075
2008-02-04 00:00:00+00,LONG,796,0.9230769230769231,1.0,-0.25589523,-0.1269289,0.16556834,0.066
2008-02-05 00:00:00+00,LONG,1298,0.0,1.0,0.11522889,-0.096951574,-0.031948965,0.6698
2008-02-06 00:00:00+00,LONG,2032,0.7586206896551724,1.0,0.12307341,-0.11237342,0.27758446,0.5876
2008-02-07 00:00:00+00,LONG,2066,0.0,1.0,0.115405574,-0.10999173,0.013181004,1.05
2008-02-07 00:00:00+00,LONG,248,0.0,1.0,-0.38364872,-0.08301363,0.33116326,0.8459
2008-02-07 00:00:00+00,LONG,433,0.6670544635826087,1.0,-0.47381055,-0.12080637,-0.009959507,0.0
2008-02-07 00:00:00+00,LONG,576,0.0,1.0,-0.08455925,-0.0928437,-0.0043301918,0.9985
2008-02-07 00:00:00+00,LONG,3130,0.6842105263157895,1.0,-0.065634914,-0.110341966,-0.020522036,0.0098
2008-02-07 00:00:00+00,LONG,3179,0.0,1.0,-0.2936304,-0.08336959,0.1784991,0.892
2008-02-08 00:00:00+00,LONG,576,0.0,1.0,0.16425672,-0.09000363,-0.032573503,0.9896
2008-02-08 00:00:00+00,LONG,959,0.9777777777777777,1.0,-0.1879548,-0.09304458,0.201589,0.7859
2008-02-08 00:00:00+00,LONG,1298,0.625,1.0,0.065571725,-0.08726171,0.014841641,0.6386
2008-02-08 00:00:00+00,LONG,2041,0.9230769230769231,1.0,-0.3362101,-0.12536633,0.22477607,0.0
2008-02-11 00:00:00+00,LONG,433,0.4774374409863049,1.0,-0.33281988,-0.1266603,0.066035874,0.0
2008-02-11 00:00:00+00,LONG,959,0.48774076021519913,1.0,-0.16816281,-0.09391537,0.14022556,0.7209
2008-02-11 00:00:00+00,LONG,1298,0.59375,1.0,-0.035940222,-0.084809124,0.048960056,0.6345
2008-02-11 00:00:00+00,LONG,3743,0.0,1.0,0.10137767,-0.0832795,0.4272503,0.3157
2008-02-11 00:00:00+00,LONG,3828,0.426895315213713,1.0,-0.36249247,-0.11571901,0.4943202,0.0065
2008-02-12 00:00:00+00,LONG,394,0.0,1.0,0.13315822,-0.12142746,-0.073316626,0.0173
2008-02-12 00:00:00+00,LONG,1012,0.5939789041507781,1.0,-0.13607292,-0.08802024,0.34205514,0.9459
2008-02-12 00:00:00+00,LONG,3130,0.6052631578947368,1.0,-0.006881659,-0.10434786,0.6966765,0.0098
2008-02-12 00:00:00+00,LONG,3828,0.30387643090277217,1.0,-0.21367,-0.11319042,0.098048896,0.0066
2008-02-14 00:00:00+00,LONG,248,0.0,1.0,-0.14619604,-0.08958857,-0.004530839,0.7652
2008-02-14 00:00:00+00,LONG,3828,0.21770814387679965,1.0,0.025498323,-0.100215964,0.057430483,0.0065
2008-02-19 00:00:00+00,LONG,1610,0.0,1.0,0.08678448,-0.108398266,0.11519531,-0.0046
2008-02-20 00:00:00+00,LONG,3890,0.0,1.0,-0.11407452,-0.08769047,-0.021185547,0.6962
2008-02-22 00:00:00+00,LONG,2863,0.6499611440260993,1.0,-0.13141568,-0.08205681,0.041113712,0.8037
2008-02-25 00:00:00+00,LONG,2863,0.5438401475372034,1.0,-0.09057887,-0.082845256,0.48246467,0.7975
2008-02-25 00:00:00+00,LONG,3890,0.0,1.0,-0.051970545,-0.08416716,-0.0602835,0.6855
2008-02-26 00:00:00+00,LONG,2863,0.47352920171339524,1.0,-0.0941982,-0.0836441,0.07924642,0.794
2008-02-27 00:00:00+00,LONG,2863,0.4979108817158718,1.0,-0.09016686,-0.08090661,0.034146976,0.7638
2008-02-28 00:00:00+00,LONG,2548,0.053218078795819745,1.0,-0.0510922,-0.10451071,0.70059115,0.8585
2008-03-03 00:00:00+00,LONG,2543,0.0,1.0,-0.4852116,-0.12421787,0.1229086,0.6836
2008-03-14 00:00:00+00,LONG,11,0.7916666666666667,1.0,0.07639811,-0.100788236,-0.07872681,0.9638
2008-03-14 00:00:00+00,LONG,13,0.0,1.0,-0.21578667,-0.08725166,0.523502,0.0
2008-03-17 00:00:00+00,LONG,13,0.0,1.0,-0.22841461,-0.08618056,-0.06143655,0.0
2008-03-17 00:00:00+00,LONG,2188,1.0,1.0,-0.3450348,-0.08076793,0.42779619,0.0
2008-03-17 00:00:00+00,LONG,405,1.0,1.0,-0.29688996,-0.08790863,0.6267517,0.9607
2008-03-17 00:00:00+00,LONG,2866,0.0,1.0,-0.42126217,-0.08056011,0.39931887,0.0
2008-03-17 00:00:00+00,LONG,1368,0.0,1.0,-0.41101742,-0.11657901,0.10284398,0.5677
2008-03-17 00:00:00+00,LONG,3436,1.0,1.0,-0.6397626,-0.101851255,0.22761,0.5578
2008-03-17 00:00:00+00,LONG,1437,0.0,1.0,-0.47017616,-0.09098785,0.18481393,0.4631
2008-03-17 00:00:00+00,LONG,1988,0.4751628911156097,1.0,-0.66201055,-0.09592302,0.66624737,0.1734
2008-03-17 00:00:00+00,LONG,4059,1.0,1.0,-0.28416458,-0.08371381,0.0045686853,0.4467
2008-03-18 00:00:00+00,LONG,405,0.9833333333333333,1.0,-0.059646476,-0.08706893,0.6319516,0.7813
2008-03-18 00:00:00+00,LONG,675,0.0,1.0,-0.24834928,-0.085699655,-0.048204158,0.0037
2008-03-18 00:00:00+00,LONG,835,0.0,1.0,-0.21439111,-0.082344465,0.20901807,0.0
2008-03-18 00:00:00+00,LONG,3127,0.0,1.0,0.0028951417,-0.09799839,0.23364665,0.5644
2008-03-18 00:00:00+00,LONG,1437,0.36548551886334135,1.0,-0.04455628,-0.08792382,-0.05950098,0.4802
2008-03-18 00:00:00+00,LONG,3743,0.3096887473871987,1.0,0.024517061,-0.107300535,0.15165365,0.0
2008-03-18 00:00:00+00,LONG,1988,0.0,1.0,0.011215351,-0.0932375,0.5220548,0.1819
2008-03-18 00:00:00+00,LONG,4059,0.9811320754716981,1.0,-0.058558404,-0.080129854,-0.022146357,0.4443
2008-03-19 00:00:00+00,LONG,443,0.0,1.0,-0.2253359,-0.09519798,0.0053142933,0.2961
2008-03-19 00:00:00+00,LONG,675,0.0,1.0,-0.20780188,-0.09211525,0.045638893,0.0038
2008-03-19 00:00:00+00,LONG,835,0.0,1.0,-0.28152132,-0.0869913,0.6981201,0.0
2008-03-19 00:00:00+00,LONG,3127,0.75,1.0,-0.080505766,-0.09403509,0.5392588,0.5639
2008-03-19 00:00:00+00,LONG,1368,0.0,1.0,-0.22559065,-0.10558584,-0.058786217,0.5628
2008-03-19 00:00:00+00,LONG,1437,0.33216568944891633,1.0,-0.27686834,-0.08514029,0.010047726,0.4908
2008-03-20 00:00:00+00,LONG,559,1.0,1.0,-0.16019975,-0.09262766,0.5721369,0.0
2008-03-20 00:00:00+00,LONG,675,0.0,1.0,0.11960422,-0.08601321,0.04653156,0.0038
2008-03-20 00:00:00+00,LONG,1368,0.0,1.0,0.056055766,-0.09860223,0.6471196,0.556
2008-03-20 00:00:00+00,LONG,1437,0.0,1.0,-0.12621662,-0.08172154,0.056874514,0.4892
2008-03-20 00:00:00+00,LONG,3539,0.9375,1.0,-0.14939655,-0.10151735,0.097238295,0.0
2008-03-20 00:00:00+00,LONG,3596,0.9830508474576272,1.0,-0.28072688,-0.1178848,0.5516399,0.3464
2008-03-24 00:00:00+00,LONG,397,0.0,1.0,-0.30361006,-0.08581951,-0.040663067,0.0
2008-03-24 00:00:00+00,LONG,559,0.0,1.0,-0.01622508,-0.09291509,0.3258296,0.0
2008-03-24 00:00:00+00,LONG,2983,0.8947368421052632,1.0,-0.2075913,-0.11641794,0.17334202,0.0
2008-03-24 00:00:00+00,LONG,1377,0.9148936170212766,1.0,0.10118558,-0.111690566,0.2601464,0.9973
2008-03-24 00:00:00+00,LONG,3436,0.0,1.0,0.036246054,-0.1181292,0.4362881,0.5453
2008-03-24 00:00:00+00,LONG,3539,0.0,1.0,0.0039559337,-0.09540122,-0.025415678,0.0
2008-03-24 00:00:00+00,LONG,3596,0.9661016949152542,1.0,-0.093110554,-0.11881592,0.4174021,0.345
2008-03-25 00:00:00+00,LONG,2983,0.868421052631579,1.0,-0.1344874,-0.11060093,0.47031727,0.0
2008-03-25 00:00:00+00,LONG,3539,0.8958333333333334,1.0,0.097819,-0.08871071,0.35600042,0.0
2008-03-25 00:00:00+00,LONG,3596,0.0,1.0,0.047092892,-0.11661137,-0.07565471,0.3468
2008-03-26 00:00:00+00,LONG,397,0.0,1.0,-0.26524964,-0.08542198,-0.04966508,0.0
2008-03-26 00:00:00+00,LONG,559,0.9464285714285714,1.0,-0.16900143,-0.09141562,0.2523322,0.0
2008-03-26 00:00:00+00,LONG,1308,0.3633015075456441,1.0,-0.29612473,-0.08565273,0.50588256,0.8732
2008-03-27 00:00:00+00,LONG,397,0.0,1.0,-0.2594915,-0.0844062,0.37742087,0.0
2008-03-27 00:00:00+00,LONG,1377,0.851063829787234,1.0,0.09497148,-0.082574405,0.02515507,1.0267
2008-03-27 00:00:00+00,LONG,3596,0.9152542372881356,1.0,-0.14426687,-0.11386956,0.25154763,0.3435
2008-03-28 00:00:00+00,LONG,1308,0.5072390374655623,1.0,-0.39454088,-0.08310908,-0.041745756,0.8756
2008-03-28 00:00:00+00,LONG,3596,0.8983050847457628,1.0,-0.12997593,-0.10836703,-0.0060017193,0.3469
2008-03-31 00:00:00+00,LONG,3596,0.0,1.0,0.07521948,-0.10364413,4.4662252E-4,0.3519
2008-04-01 00:00:00+00,LONG,356,0.0,1.0,-0.1315722,-0.110476844,0.082299195,-0.019
2008-04-02 00:00:00+00,LONG,2983,0.7105263157894737,1.0,0.13743147,-0.081130676,-0.029368408,0.0
2008-04-10 00:00:00+00,LONG,2665,0.0,1.0,0.040069968,-0.105944134,0.20125379,0.7527
2008-04-14 00:00:00+00,LONG,3519,1.0,1.0,-0.3111472,-0.085594505,0.24417451,0.0
2008-04-21 00:00:00+00,LONG,3683,0.4555377403230373,1.0,-0.04687014,-0.0838604,-0.03455985,0.9882
2008-04-22 00:00:00+00,LONG,3683,0.5174916505213347,1.0,-0.23322469,-0.087531395,0.05708288,0.9792
2008-04-23 00:00:00+00,LONG,836,1.0,1.0,-0.52659464,-0.08959516,0.4661852,0.0
2008-04-23 00:00:00+00,LONG,3686,0.8870967741935484,1.0,-0.20206021,-0.094780736,-0.06793131,0.2936
2008-04-24 00:00:00+00,LONG,836,0.0,1.0,-0.123888746,-0.08379737,0.27942038,0.0
2008-04-24 00:00:00+00,LONG,1447,0.0,1.0,0.02104105,-0.09794101,0.18945181,0.0
2008-04-24 00:00:00+00,LONG,3683,0.8292682926829268,1.0,-0.1233156,-0.082480825,-0.040059023,0.9763
2008-04-30 00:00:00+00,LONG,266,0.0,1.0,-0.033935383,-0.09423091,-0.0054741777,0.0
2008-05-02 00:00:00+00,LONG,2619,0.0,1.0,-0.15193401,-0.082345635,-0.036511958,-0.009
2008-05-05 00:00:00+00,LONG,3610,0.0,1.0,-0.07912074,-0.0804232,0.12895812,0.3613
2008-05-09 00:00:00+00,LONG,1673,0.0,1.0,-0.015805962,-0.12835094,-0.08569455,-0.0071
2008-05-12 00:00:00+00,LONG,1673,0.7586206896551724,1.0,-0.011990927,-0.122663334,0.07004787,-0.0091
2008-06-20 00:00:00+00,LONG,558,0.0,1.0,-0.5155216,-0.08011361,0.1808904,0.992
2008-06-27 00:00:00+00,LONG,2971,0.0,1.0,-0.32297143,-0.08555485,0.36423904,0.7688
2008-07-01 00:00:00+00,LONG,2971,0.0,1.0,0.01602147,-0.08253617,0.22783752,0.7804
2008-07-02 00:00:00+00,LONG,858,1.0,1.0,-0.35069117,-0.08578377,0.45046392,0.7906
2008-07-07 00:00:00+00,LONG,1840,0.0,1.0,-0.1162771,-0.088366844,0.07261824,1.1054
2008-07-08 00:00:00+00,LONG,858,0.9090909090909091,1.0,0.12394967,-0.08770427,0.28441185,0.8219
2008-07-08 00:00:00+00,LONG,1220,0.0,1.0,-0.19662724,-0.08670312,0.019742459,0.0274
2008-07-08 00:00:00+00,LONG,1840,0.0,1.0,0.07880829,-0.08509561,0.36015436,1.1039
2008-07-09 00:00:00+00,LONG,4136,0.0,1.0,-0.58654064,-0.08927475,0.24808308,0.4024
2008-07-09 00:00:00+00,LONG,2640,0.0,1.0,-0.034272008,-0.09810064,-0.008041716,1.0512
2008-07-09 00:00:00+00,LONG,1220,0.0,1.0,-0.22825314,-0.086394094,0.31535986,0.0276
2008-07-10 00:00:00+00,LONG,4136,0.0,1.0,-0.58117294,-0.09257686,0.10060772,0.4027
2008-07-10 00:00:00+00,LONG,2640,0.0,1.0,-0.22742447,-0.090959236,0.3228656,1.044
2008-07-10 00:00:00+00,LONG,3241,0.0,1.0,-0.25206518,-0.086009406,-0.04786989,0.0
2008-07-10 00:00:00+00,LONG,1220,0.0,1.0,-0.011261397,-0.08175453,0.58400893,0.0289
2008-07-11 00:00:00+00,LONG,4136,0.0,1.0,-0.50587016,-0.09699326,0.4712543,0.3987
2008-07-11 00:00:00+00,LONG,2640,0.0,1.0,-0.2122593,-0.08338674,-0.006723287,1.0063
2008-07-11 00:00:00+00,LONG,3065,1.0,1.0,-0.32101685,-0.08520286,0.47201198,0.4828
2008-07-11 00:00:00+00,LONG,3241,0.0,1.0,-0.13991317,-0.086391225,0.5330577,0.0
2008-07-11 00:00:00+00,LONG,3287,0.9787234042553191,1.0,-0.5842327,-0.096588,0.6009437,0.0383
2008-07-11 00:00:00+00,LONG,1383,0.9166666666666666,1.0,-1.8019369E-4,-0.08140225,0.55274653,0.0379
2008-07-14 00:00:00+00,LONG,4136,0.0,1.0,-0.36430988,-0.0976929,0.36399963,0.4067
2008-07-14 00:00:00+00,LONG,3065,0.0,1.0,-0.34963873,-0.08788627,0.44783098,0.4763
2008-07-15 00:00:00+00,LONG,2070,1.0,1.0,-0.4000966,-0.092055835,0.022813685,0.0241
2008-07-15 00:00:00+00,LONG,2248,0.0,1.0,-0.2982355,-0.120323546,0.5417566,0.0277
2008-07-15 00:00:00+00,LONG,2425,1.0,1.0,-0.5440572,-0.1001233,0.40334493,0.0
2008-07-15 00:00:00+00,LONG,2681,0.0,1.0,-0.30341816,-0.08263318,0.20980014,0.0332
2008-07-15 00:00:00+00,LONG,2930,0.0,1.0,-0.5231992,-0.08728111,0.3187149,0.0347
