time,side,ticker_id,mv_dn_composite_labels,accel_eps_qoq_df017,dist_upper_bb_20_2.0_df055,joint_fall_flag_1_20_df042
2019-04-30 00:00:00+00,SHORT,3704,0.2895416774802927,0.02,-0.0016805022,1.0
2019-04-30 00:00:00+00,SHORT,1927,0.626796741010767,-0.1,-0.0039576483,1.0
2019-05-13 00:00:00+00,SHORT,3648,0.8333333333333334,0.1182,4.350499E-4,1.0
2019-05-21 00:00:00+00,SHORT,3763,0.4044278257893298,0.12,-7.22509E-4,1.0
2019-05-22 00:00:00+00,SHORT,638,0.0,-0.18,0.002095091,1.0
2019-06-05 00:00:00+00,SHORT,2125,0.0,0.11,-0.0020283693,1.0
2019-06-05 00:00:00+00,SHORT,221,0.5594202276796383,-0.33,-0.0034731042,1.0
2019-06-10 00:00:00+00,SHORT,2497,0.4329292752228072,-0.02,0.0026711912,1.0
2019-06-18 00:00:00+00,SHORT,1514,0.3891397564451676,-0.04,-9.200433E-4,1.0
2019-06-19 00:00:00+00,SHORT,1270,0.0,0.02,-0.003537632,1.0
2019-07-01 00:00:00+00,SHORT,194,0.5229572494848923,-0.35,-0.0014371474,1.0
2019-07-01 00:00:00+00,SHORT,3743,0.0,-0.2,9.1667625E-4,1.0
2019-07-02 00:00:00+00,SHORT,2567,0.0,0.6,-0.002758139,1.0
2019-07-11 00:00:00+00,SHORT,220,1.0,0.02,-0.0021940556,1.0
2019-07-11 00:00:00+00,SHORT,796,0.5446793806799315,0.0777,5.546415E-4,1.0
2019-07-15 00:00:00+00,SHORT,1377,0.8681227871872406,0.13,-0.0017521456,1.0
2019-07-17 00:00:00+00,SHORT,4150,0.20670744263817528,-0.14,2.5238498E-4,1.0
2019-07-17 00:00:00+00,SHORT,903,0.4335135811222292,-0.14,4.7418426E-4,1.0
2019-07-19 00:00:00+00,SHORT,356,0.0,0.0,-0.0012146776,1.0
2019-07-25 00:00:00+00,SHORT,68,0.5137144850252006,0.25,-8.364712E-4,1.0
2019-07-25 00:00:00+00,SHORT,845,0.9285714285714286,-0.08,-0.002637323,1.0
2019-07-25 00:00:00+00,SHORT,3359,1.0,-0.07,-0.0029252174,1.0
2019-07-25 00:00:00+00,SHORT,3629,0.95,0.55,-9.955463E-4,1.0
2019-07-25 00:00:00+00,SHORT,2042,0.5089813679265393,-0.09,0.0017357172,1.0
2019-07-26 00:00:00+00,SHORT,3293,0.35307482435806015,0.25,-0.0039114086,1.0
2019-08-01 00:00:00+00,SHORT,2568,0.0,0.1952,-0.004627289,1.0
2019-08-08 00:00:00+00,SHORT,2159,0.0,0.24,0.0022554293,1.0
2019-09-12 00:00:00+00,SHORT,2534,0.5512934131733805,-0.01,-0.0033783736,1.0
2019-09-12 00:00:00+00,SHORT,959,1.0,0.1,-0.004330201,1.0
2019-09-12 00:00:00+00,SHORT,1423,0.3145707508404989,-0.18,-0.0018606357,1.0
2019-09-12 00:00:00+00,SHORT,3686,0.38560428014680126,0.41,0.0027257835,1.0
2019-09-12 00:00:00+00,SHORT,3822,0.0,-0.14,0.006819891,1.0
2019-09-13 00:00:00+00,SHORT,1306,0.3970633214452405,0.27,7.322721E-4,1.0
2019-09-13 00:00:00+00,SHORT,1650,0.17541250160435579,-0.14,-9.3971955E-4,1.0
2019-09-13 00:00:00+00,SHORT,4061,0.6122644722867978,-0.39,-0.004513611,1.0
2019-09-16 00:00:00+00,SHORT,457,0.0,-0.0181,-0.002856636,1.0
2019-09-17 00:00:00+00,SHORT,2440,0.36714955604453753,0.53,-0.0047004004,1.0
2019-09-17 00:00:00+00,SHORT,394,0.7273382498030373,0.18,0.001218372,1.0
2019-09-20 00:00:00+00,SHORT,2253,0.10848766443697735,0.6,-0.0048716334,1.0
2019-10-11 00:00:00+00,SHORT,450,0.5533085555494286,0.12,-0.0027571847,1.0
2019-10-14 00:00:00+00,SHORT,450,0.4983598806620971,0.12,-0.0029465007,1.0
2019-10-16 00:00:00+00,SHORT,450,0.3360419427765864,0.12,-0.0033193438,1.0
2019-10-17 00:00:00+00,SHORT,450,0.3731056840228899,0.12,-0.004413362,1.0
2019-10-21 00:00:00+00,SHORT,710,0.6458869354458858,0.14,-0.0033344394,1.0
2019-10-23 00:00:00+00,SHORT,1495,0.3363606983033334,-0.01,-0.003545736,1.0
2019-10-25 00:00:00+00,SHORT,1423,0.5396624822047239,0.15,-0.0046342923,1.0
2019-10-25 00:00:00+00,SHORT,1807,0.5805104098784575,0.2476,0.0034371347,1.0
2019-10-31 00:00:00+00,SHORT,1299,0.7622696878585552,0.46,-0.0018382175,1.0
2019-11-05 00:00:00+00,SHORT,3233,1.0,-0.12,0.012399427,1.0
2019-11-05 00:00:00+00,SHORT,3815,0.23475245354165805,-0.26,0.0060326024,1.0
2019-11-07 00:00:00+00,SHORT,1832,0.0,0.08,0.011447529,1.0
2019-11-18 00:00:00+00,SHORT,2925,0.28603965253183333,0.22,-0.0038289283,1.0
2019-11-18 00:00:00+00,SHORT,956,0.5592354736759672,0.04,0.0011576056,1.0
2019-11-21 00:00:00+00,SHORT,2405,0.3370146380465805,-0.04,0.00967395,1.0
2019-11-27 00:00:00+00,SHORT,443,0.0,0.11,0.0037385207,1.0
2019-12-04 00:00:00+00,SHORT,88,0.2512923058245156,0.23,-0.0042464337,1.0
2019-12-20 00:00:00+00,SHORT,1651,0.5856648713817237,-0.19,-5.1191024E-4,1.0
2019-12-23 00:00:00+00,SHORT,444,0.0,0.2,4.539193E-5,1.0
2019-12-23 00:00:00+00,SHORT,3378,0.6639402173990917,-0.37,-0.0021266385,1.0
2020-01-10 00:00:00+00,SHORT,610,0.8333333333333334,0.08,-0.0028835956,1.0
2020-01-13 00:00:00+00,SHORT,3521,0.48620793982645943,0.45,-0.0030406567,1.0
2020-01-14 00:00:00+00,SHORT,3357,0.7034693089888284,-0.26,0.0034292573,1.0
2020-01-14 00:00:00+00,SHORT,1537,0.7913424703988426,0.4,-0.0028379988,1.0
2020-01-16 00:00:00+00,SHORT,4016,0.9375,0.0857,-0.002124617,1.0
2020-01-17 00:00:00+00,SHORT,248,0.7857142857142857,0.11,-0.0045783455,1.0
2020-01-17 00:00:00+00,SHORT,1260,1.0,0.22,-0.0037239878,1.0
2020-01-21 00:00:00+00,SHORT,405,0.8571428571428572,0.39,-0.0046679755,1.0
2020-01-21 00:00:00+00,SHORT,3137,0.9166666666666666,-0.05,0.0033672124,1.0
2020-01-22 00:00:00+00,SHORT,4250,0.0,0.02,-0.0026928238,1.0
2020-01-22 00:00:00+00,SHORT,2659,0.7870201047863448,0.14,-0.0028174398,1.0
2020-01-22 00:00:00+00,SHORT,1514,1.0,-0.01,-0.0030931658,1.0
2020-01-23 00:00:00+00,SHORT,3433,0.9084615394743538,0.44,-0.0046476317,1.0
2020-01-24 00:00:00+00,SHORT,1330,0.0,0.46,-0.00444455,1.0
2020-01-24 00:00:00+00,SHORT,3882,1.0,0.0147,-0.003051523,1.0
2020-02-06 00:00:00+00,SHORT,2262,1.0,0.1,0.005947184,1.0
2020-02-07 00:00:00+00,SHORT,2262,0.9444444444444444,0.1,-0.0038049556,1.0
2020-02-11 00:00:00+00,SHORT,4164,1.0,0.16,-0.0043387576,1.0
2020-02-13 00:00:00+00,SHORT,2391,1.0,-0.2,-0.0027513248,1.0
2020-02-18 00:00:00+00,SHORT,1371,1.0,0.15,0.00586787,1.0
2020-02-20 00:00:00+00,SHORT,395,1.0,-0.06,-0.004549556,1.0
2020-02-24 00:00:00+00,SHORT,2778,1.0,0.05,-9.971205E-4,1.0
2020-02-25 00:00:00+00,SHORT,1888,1.0,0.0,0.0060554156,1.0
2020-04-23 00:00:00+00,SHORT,3502,0.0,-0.06,0.010064978,1.0
2020-04-30 00:00:00+00,SHORT,424,0.0,-0.49,0.004048587,1.0
2020-04-30 00:00:00+00,SHORT,1051,0.0,0.51,-6.1866606E-4,1.0
2020-04-30 00:00:00+00,SHORT,3473,0.0,0.44,0.012240613,1.0
2020-04-30 00:00:00+00,SHORT,1454,0.8333333333333334,0.03,-2.5177898E-4,1.0
2020-04-30 00:00:00+00,SHORT,3802,0.0,-0.26,0.003755311,1.0
2020-04-30 00:00:00+00,SHORT,3868,0.0,-0.17,0.0012688157,1.0
2020-04-30 00:00:00+00,SHORT,1838,0.0,0.39,-0.0015427745,1.0
2020-05-11 00:00:00+00,SHORT,323,1.0,-0.08,-0.0027793858,1.0
2020-05-11 00:00:00+00,SHORT,394,0.0,0.12,0.01084098,1.0
2020-05-12 00:00:00+00,SHORT,2541,0.4587758476620929,0.08,-0.0024482287,1.0
2020-05-20 00:00:00+00,SHORT,412,0.1498949533170808,0.56,-0.0018606433,1.0
2020-05-21 00:00:00+00,SHORT,1832,0.0,0.07,-8.012676E-4,1.0
2020-05-28 00:00:00+00,SHORT,2681,1.0,-0.01,0.005807801,1.0
2020-06-01 00:00:00+00,SHORT,663,1.0,-0.36,-0.0046980265,1.0
2020-06-08 00:00:00+00,SHORT,2116,1.0,-0.1326,-0.0020199972,1.0
2020-06-08 00:00:00+00,SHORT,2479,0.0,0.03,0.0037529662,1.0
2020-06-08 00:00:00+00,SHORT,843,0.39089015785499337,0.29,0.0055246577,1.0
2020-06-08 00:00:00+00,SHORT,1171,0.33070030728445976,0.3,0.011679031,1.0
2020-06-09 00:00:00+00,SHORT,843,0.33863467309778456,0.29,-0.004182327,1.0
2020-06-09 00:00:00+00,SHORT,874,1.0,0.4208,0.029486353,1.0
2020-06-09 00:00:00+00,SHORT,2930,0.5176452120160432,-0.02,0.012767661,1.0
2020-06-09 00:00:00+00,SHORT,1012,0.8333333333333334,-0.14,-0.0048743263,1.0
2020-06-10 00:00:00+00,SHORT,2751,0.0,0.15,-0.0016237666,1.0
2020-07-16 00:00:00+00,SHORT,1799,0.0,-0.31,0.0094331065,1.0
2020-07-22 00:00:00+00,SHORT,2569,0.0,-0.26,-0.0010768824,1.0
2020-07-22 00:00:00+00,SHORT,3613,0.7678821438541117,-0.5,-1.4352861E-4,1.0
2020-07-22 00:00:00+00,SHORT,1897,0.0,-0.3,-0.0030241343,1.0
2020-07-24 00:00:00+00,SHORT,984,0.0,-0.15,-0.0038923395,1.0
2020-08-05 00:00:00+00,SHORT,834,1.0,0.22,4.982702E-4,1.0
2020-08-07 00:00:00+00,SHORT,3053,0.15791086092655593,0.07,6.271655E-4,1.0
2020-08-12 00:00:00+00,SHORT,516,0.9,0.06,-0.0029156087,1.0
2020-08-12 00:00:00+00,SHORT,1434,0.7354774452274956,-0.27,-0.004100504,1.0
2020-08-12 00:00:00+00,SHORT,3621,0.0,-0.33,-0.0036765824,1.0
2020-08-28 00:00:00+00,SHORT,28,1.0,-0.49,0.020845473,1.0
2020-09-03 00:00:00+00,SHORT,3179,0.4893156457780709,-0.4,-0.0048484392,1.0
2020-09-15 00:00:00+00,SHORT,88,0.46306401188662966,-0.19,0.0026311618,1.0
2020-09-15 00:00:00+00,SHORT,3065,0.0,-0.32,-8.0423115E-4,1.0
2020-09-15 00:00:00+00,SHORT,1610,1.0,0.382,0.02084714,1.0
2020-09-16 00:00:00+00,SHORT,3982,0.6727615356924587,0.23,-5.320808E-4,1.0
2020-09-18 00:00:00+00,SHORT,2248,0.5672860074863072,-0.29,-0.0012156622,1.0
2020-09-18 00:00:00+00,SHORT,1377,0.0,0.45,-0.0022301816,1.0
2020-09-18 00:00:00+00,SHORT,3703,0.0,0.05,0.0076860464,1.0
2020-09-24 00:00:00+00,SHORT,2659,0.11248742134419412,0.09,0.0015892284,1.0
2020-10-09 00:00:00+00,SHORT,3702,0.48626200417773935,-0.11,-0.0030065964,1.0
2020-10-12 00:00:00+00,SHORT,2350,1.0,-0.34,-0.002996991,1.0
2020-10-13 00:00:00+00,SHORT,374,0.061692427151720554,0.029,-0.0031453222,1.0
2020-10-14 00:00:00+00,SHORT,429,0.0,-0.04,-9.544042E-4,1.0
2020-10-19 00:00:00+00,SHORT,2971,0.0,0.23,0.0028844662,1.0
2020-10-22 00:00:00+00,SHORT,2686,0.9230769230769231,-0.21,-0.004100698,1.0
2020-10-23 00:00:00+00,SHORT,2866,0.0,0.15,0.0031253188,1.0
2020-11-09 00:00:00+00,SHORT,3830,0.0,0.1,0.013208481,1.0
2020-11-11 00:00:00+00,SHORT,853,0.5848206792486665,-0.09,-0.002807651,1.0
2020-12-03 00:00:00+00,SHORT,1677,0.38601070458453096,0.6005,0.0031551179,1.0
2020-12-03 00:00:00+00,SHORT,1678,0.5831178758017337,0.6005,0.002711497,1.0
2020-12-17 00:00:00+00,SHORT,1191,0.0,0.12,6.055055E-4,1.0
2020-12-17 00:00:00+00,SHORT,3748,0.40878494938983323,0.092,0.0015656636,1.0
2020-12-18 00:00:00+00,SHORT,1699,0.0,-0.07,-0.0022015714,1.0
2020-12-24 00:00:00+00,SHORT,1396,0.0,-0.12,0.0044691064,1.0
2020-12-30 00:00:00+00,SHORT,354,0.5560922634502653,-0.0067,0.003476347,1.0
2021-01-07 00:00:00+00,SHORT,440,0.09781333132206421,0.3069,0.011979389,1.0
2021-01-07 00:00:00+00,SHORT,2619,1.0,0.57,0.005544794,1.0
2021-01-07 00:00:00+00,SHORT,3378,0.7424812500425472,0.14,7.290297E-5,1.0
2021-01-08 00:00:00+00,SHORT,2055,0.0,0.5,-0.002788658,1.0
2021-01-08 00:00:00+00,SHORT,440,0.0,0.3069,-0.0037488523,1.0
2021-01-08 00:00:00+00,SHORT,3947,0.43027302812726975,0.33,0.01621532,1.0
2021-01-20 00:00:00+00,SHORT,3521,0.7085611847286042,0.17,-0.0031428111,1.0
2021-02-10 00:00:00+00,SHORT,3825,0.0,-0.08,0.0028482953,1.0
2021-02-12 00:00:00+00,SHORT,1144,0.4638058336587703,-0.52,-0.0037959432,1.0
2021-03-08 00:00:00+00,SHORT,2690,0.8810907789926763,-0.31,5.6403736E-4,1.0
2021-03-17 00:00:00+00,SHORT,1552,0.3978430141599577,0.14,-0.004304054,1.0
2021-03-22 00:00:00+00,SHORT,2568,0.651721373952138,-0.1585,-2.7673616E-4,1.0
2021-03-22 00:00:00+00,SHORT,3487,0.5150418483096718,0.1078,8.254844E-5,1.0
2021-04-05 00:00:00+00,SHORT,3824,1.0,0.16,-0.0013969817,1.0
2021-04-14 00:00:00+00,SHORT,2740,0.0,-0.12,0.05157317,1.0
2021-04-21 00:00:00+00,SHORT,2137,0.7233961402491556,0.45,-2.293883E-4,1.0
2021-04-22 00:00:00+00,SHORT,773,0.7217896579901325,-0.18,-8.750426E-4,1.0
2021-04-27 00:00:00+00,SHORT,2120,1.0,-0.17,-0.0034741324,1.0
2021-04-27 00:00:00+00,SHORT,4234,1.0,-0.03,1.8325173E-4,1.0
2021-05-10 00:00:00+00,SHORT,838,0.4873347854121282,-0.33,-0.0043566893,1.0
2021-05-10 00:00:00+00,SHORT,1306,0.0,0.02,0.004147794,1.0
2021-05-25 00:00:00+00,SHORT,2013,0.0,0.55,0.001884865,1.0
2021-06-07 00:00:00+00,SHORT,2725,0.7575898720102988,0.14,-2.174838E-4,1.0
2021-06-11 00:00:00+00,SHORT,959,0.2183359448367955,0.01,-9.3850517E-4,1.0
2021-06-11 00:00:00+00,SHORT,1423,0.4024181451140481,-0.25,-0.0029120583,1.0
2021-06-16 00:00:00+00,SHORT,2925,0.3317609966047138,0.0,0.0013329152,1.0
2021-06-16 00:00:00+00,SHORT,3420,0.8,0.58,-0.004561309,1.0
2021-06-28 00:00:00+00,SHORT,559,0.0,0.05,0.0022005767,1.0
2021-07-01 00:00:00+00,SHORT,3378,0.1569368505887149,-0.04,-0.00338384,1.0
2021-07-07 00:00:00+00,SHORT,158,0.0,-0.35,-0.0035919822,1.0
2021-07-12 00:00:00+00,SHORT,4169,0.29868771430324725,0.47,0.0025813158,1.0
2021-07-28 00:00:00+00,SHORT,427,0.24381659454848653,-0.07,-0.0033975646,1.0
2021-07-28 00:00:00+00,SHORT,3885,0.0,-0.54,-0.004549484,1.0
2021-08-11 00:00:00+00,SHORT,1064,0.6223785932115893,-0.09,0.042322062,1.0
2021-08-11 00:00:00+00,SHORT,3556,0.0,0.25,0.0047184825,1.0
2021-08-12 00:00:00+00,SHORT,2226,0.5437457027204409,-0.06,0.0011699576,1.0
2021-08-12 00:00:00+00,SHORT,1064,0.460883818082856,-0.09,-0.0038366814,1.0
2021-08-30 00:00:00+00,SHORT,2905,1.0,-0.56,-0.0024835097,1.0
2021-08-31 00:00:00+00,SHORT,2884,0.9411764705882353,0.16,-0.002583769,1.0
2021-09-02 00:00:00+00,SHORT,1838,0.0,0.41,-4.7149093E-4,1.0
2021-09-13 00:00:00+00,SHORT,3355,0.45752826433389265,0.4,-0.0044402936,1.0
2021-09-14 00:00:00+00,SHORT,2979,0.5311165012400761,0.25,-0.0035869256,1.0
2021-09-14 00:00:00+00,SHORT,1523,0.0849775463112272,0.06,0.017234527,1.0
2021-09-15 00:00:00+00,SHORT,1523,0.0,0.06,-9.364558E-4,1.0
2021-09-17 00:00:00+00,SHORT,2132,0.0,0.55,0.0033357565,1.0
2021-09-24 00:00:00+00,SHORT,1865,0.0,-0.34,0.0039564413,1.0
2021-10-15 00:00:00+00,SHORT,3187,0.5253290688932905,-0.04,-0.004635697,1.0
2021-10-18 00:00:00+00,SHORT,3913,0.9166666666666666,0.39,-0.0011586681,1.0
2021-10-20 00:00:00+00,SHORT,3640,0.9090909090909091,-0.22,-0.004195277,1.0
2021-10-20 00:00:00+00,SHORT,1762,0.7804399705193977,0.04,-3.817249E-4,1.0
2021-10-22 00:00:00+00,SHORT,2554,1.0,-0.02,-0.0039554397,1.0
2021-10-25 00:00:00+00,SHORT,1700,0.9166666666666666,-0.2,-0.0048896917,1.0
2021-10-26 00:00:00+00,SHORT,3283,0.8,0.15,0.0075476607,1.0
2021-11-09 00:00:00+00,SHORT,1173,0.2828707810910622,-0.0889,-0.0031761958,1.0
2021-11-10 00:00:00+00,SHORT,1767,0.27636086286499223,0.05,0.0014453472,1.0
2021-11-12 00:00:00+00,SHORT,255,0.6395529482826424,0.4531,0.01952671,1.0
2021-11-16 00:00:00+00,SHORT,2437,0.5323328365271996,-0.33,-0.001781098,1.0
2021-11-16 00:00:00+00,SHORT,2469,1.0,-0.2,-0.002485616,1.0
2021-11-19 00:00:00+00,SHORT,1908,0.056965712930263944,0.0,-0.0010066645,1.0
2021-11-24 00:00:00+00,SHORT,4140,0.0774156049047434,0.16,-0.0027108714,1.0
2021-12-08 00:00:00+00,SHORT,3355,0.9,-0.4,0.0019427165,1.0
2022-01-05 00:00:00+00,SHORT,4062,1.0,0.34,0.0051276237,1.0
2022-01-06 00:00:00+00,SHORT,4062,0.16880291115654084,0.34,-0.00442473,1.0
2022-01-20 00:00:00+00,SHORT,2619,0.0,0.0,-0.0016676364,1.0
2022-02-09 00:00:00+00,SHORT,2431,0.35849641539426086,-0.117,-2.48153E-4,1.0
2022-02-10 00:00:00+00,SHORT,2920,1.0,0.24,0.005716607,1.0
2022-02-10 00:00:00+00,SHORT,3860,1.0,0.11,-0.0012070223,1.0
2022-02-17 00:00:00+00,SHORT,3913,0.0,0.31,0.030468341,1.0
2022-03-01 00:00:00+00,SHORT,1381,0.0,0.15,-0.0026374725,1.0
2022-03-03 00:00:00+00,SHORT,3273,0.0,-0.12,-0.0044279047,1.0
2022-03-07 00:00:00+00,SHORT,4122,0.0,0.01,0.0032877133,1.0
2022-03-07 00:00:00+00,SHORT,974,0.5384612920036671,-0.05,0.007919672,1.0
2022-03-30 00:00:00+00,SHORT,641,0.5989858430339364,0.35,-0.0045851744,1.0
2022-04-18 00:00:00+00,SHORT,335,0.437256251028057,0.09,-0.0036420801,1.0
2022-04-18 00:00:00+00,SHORT,1908,0.9166666666666666,0.03,-0.002917622,1.0
2022-04-20 00:00:00+00,SHORT,505,1.0,-0.47,0.0023760144,1.0
2022-04-20 00:00:00+00,SHORT,3640,1.0,-0.11,0.00573704,1.0
2022-04-21 00:00:00+00,SHORT,2221,0.3731189312982121,-0.52,-0.0026078268,1.0
2022-04-21 00:00:00+00,SHORT,857,0.5414345322564029,0.48,-0.004478036,1.0
2022-04-21 00:00:00+00,SHORT,3742,1.0,-0.11,-0.0039849584,1.0
2022-04-22 00:00:00+00,SHORT,708,0.0,-0.55,-8.853099E-4,1.0
2022-05-05 00:00:00+00,SHORT,397,0.4240004790073894,-0.17,-0.001865759,1.0
2022-05-10 00:00:00+00,SHORT,2099,1.0,0.01,-0.004294174,1.0
2022-05-31 00:00:00+00,SHORT,2176,0.7544907914483646,0.1888,-0.002464972,1.0
2022-05-31 00:00:00+00,SHORT,1667,1.0,0.09,-0.0036194513,1.0
2022-06-27 00:00:00+00,SHORT,3844,0.8333333333333334,0.09,-0.0013166588,1.0
2022-07-15 00:00:00+00,SHORT,3192,0.7898010490494864,-0.26,-0.0030367612,1.0
2022-07-20 00:00:00+00,SHORT,221,0.8888888888888888,0.37,0.0029928682,1.0
2022-07-21 00:00:00+00,SHORT,4234,0.0,0.05,5.672131E-4,1.0
2022-07-21 00:00:00+00,SHORT,2730,1.0,3.0E-4,0.014664362,1.0
2022-07-22 00:00:00+00,SHORT,2209,1.0,0.48,-0.0029501605,1.0
2022-07-22 00:00:00+00,SHORT,780,0.8728488470174942,-0.11,-7.529535E-4,1.0
2022-08-01 00:00:00+00,SHORT,684,0.5417445527891555,0.1,0.0023166025,1.0
2022-08-01 00:00:00+00,SHORT,3116,0.5213692016857631,0.43,0.0015989455,1.0
2022-08-02 00:00:00+00,SHORT,1888,1.0,0.09,-0.0011686699,1.0
2022-08-15 00:00:00+00,SHORT,4197,0.8947368421052632,-0.15,-9.5489837E-4,1.0
2022-08-26 00:00:00+00,SHORT,4219,0.5320920161978386,0.36,-0.004344404,1.0
2022-09-15 00:00:00+00,SHORT,1762,0.5418817410247813,0.1132,-0.004250072,1.0
2022-09-20 00:00:00+00,SHORT,4113,0.0,0.39,-0.0026863527,1.0
2022-10-19 00:00:00+00,SHORT,3378,0.0,-0.37,-6.208534E-4,1.0
2022-10-26 00:00:00+00,SHORT,4124,0.0,-0.12,0.011172236,1.0
2022-10-26 00:00:00+00,SHORT,64,0.0,-0.14,-0.004457293,1.0
2022-10-27 00:00:00+00,SHORT,773,1.0,-0.26,0.001110546,1.0
2022-10-31 00:00:00+00,SHORT,2079,1.0,0.08,-0.0016036861,1.0
2022-11-01 00:00:00+00,SHORT,1328,0.6091185149258844,0.01,-0.0035622683,1.0
2022-11-08 00:00:00+00,SHORT,262,0.5092780052575812,-0.21,-0.0038997594,1.0
2022-11-14 00:00:00+00,SHORT,559,0.0,-0.11,0.004625887,1.0
2022-11-14 00:00:00+00,SHORT,1699,0.0,-0.264,0.021320533,1.0
2022-12-01 00:00:00+00,SHORT,253,0.1888440992008435,-0.18,0.0040350934,1.0
2022-12-14 00:00:00+00,SHORT,4201,1.0,0.48,-0.0044609476,1.0
2022-12-14 00:00:00+00,SHORT,248,0.2600803510830615,0.16,-0.004612304,1.0
2022-12-14 00:00:00+00,SHORT,4050,0.0,-0.19,-0.0027436726,1.0
2022-12-14 00:00:00+00,SHORT,2028,0.8293228030506938,0.23,-0.0014206057,1.0
2023-01-09 00:00:00+00,SHORT,3742,0.6415368076819643,0.28,-0.0025478203,1.0
2023-01-09 00:00:00+00,SHORT,1828,0.7516450542827778,0.22,0.001348558,1.0
2023-01-10 00:00:00+00,SHORT,4124,1.0,-0.02,-0.0032554322,1.0
2023-01-19 00:00:00+00,SHORT,1908,0.613158213491303,-0.41,-5.340506E-4,1.0
2023-02-02 00:00:00+00,SHORT,1790,0.0,-0.5,2.170114E-4,1.0
2023-02-03 00:00:00+00,SHORT,3133,0.6619290236552452,0.1,7.949058E-4,1.0
2023-02-03 00:00:00+00,SHORT,1131,0.0,0.29,-0.0035387431,1.0
2023-02-03 00:00:00+00,SHORT,3695,0.4948849842698069,-0.38,0.008429555,1.0
2023-02-14 00:00:00+00,SHORT,1828,1.0,0.22,-0.0036090242,1.0
2023-02-16 00:00:00+00,SHORT,4250,1.0,-0.07,-0.0046765497,1.0
2023-02-16 00:00:00+00,SHORT,3174,0.09476597218336133,0.22,0.0090682395,1.0
2023-02-17 00:00:00+00,SHORT,4089,1.0,0.21,-2.2519889E-4,1.0
2023-03-03 00:00:00+00,SHORT,938,0.09637312131093845,0.07,0.018742623,1.0
2023-03-03 00:00:00+00,SHORT,1462,1.0,0.42,-0.00406443,1.0
2023-03-06 00:00:00+00,SHORT,335,0.47081788245268114,-0.13,-0.0047652093,1.0
2023-03-06 00:00:00+00,SHORT,2884,1.0,0.01,0.0014289381,1.0
2023-03-06 00:00:00+00,SHORT,4062,1.0,0.09,-0.0010843809,1.0
2023-03-07 00:00:00+00,SHORT,3004,0.8333333333333334,0.18,-0.004284522,1.0
2023-04-03 00:00:00+00,SHORT,3695,0.5469597452343111,-0.38,-0.0028496976,1.0
2023-04-14 00:00:00+00,SHORT,3142,0.27294998750749694,0.02,-0.0038226747,1.0
2023-04-17 00:00:00+00,SHORT,3032,0.0,0.01,-0.0013526718,1.0
2023-04-20 00:00:00+00,SHORT,3487,0.3947667707439228,-0.03,-0.003979109,1.0
2023-04-20 00:00:00+00,SHORT,1447,0.38774171140213987,-0.45,-0.002651584,1.0
2023-04-24 00:00:00+00,SHORT,3791,0.6891667586963723,0.19,-0.0019969353,1.0
2023-04-28 00:00:00+00,SHORT,457,0.3164393608933688,0.216,-0.004162403,1.0
2023-05-01 00:00:00+00,SHORT,3378,1.0,0.04,-0.0030818323,1.0
2023-05-03 00:00:00+00,SHORT,3078,1.0,0.06,-0.003160868,1.0
2023-05-08 00:00:00+00,SHORT,4201,0.0,-0.07,-0.0035207933,1.0
2023-05-23 00:00:00+00,SHORT,2655,0.0,0.36,0.0017873985,1.0
2023-05-23 00:00:00+00,SHORT,3233,0.0,-0.36,-4.985156E-4,1.0
2023-06-05 00:00:00+00,SHORT,1063,0.05397221362418175,0.08,0.0046308753,1.0
2023-06-16 00:00:00+00,SHORT,3912,0.0,-0.49,0.004929442,1.0
2023-06-26 00:00:00+00,SHORT,1715,0.3526320925355239,-0.43,0.004687062,1.0
2023-07-05 00:00:00+00,SHORT,3838,1.0,-0.07,-0.0033194246,1.0
2023-07-11 00:00:00+00,SHORT,1919,1.0,0.26,0.03391747,1.0
2023-07-14 00:00:00+00,SHORT,3429,1.0,0.03,-0.00252342,1.0
2023-07-18 00:00:00+00,SHORT,2518,1.0,-0.53,-0.0034068439,1.0
2023-07-19 00:00:00+00,SHORT,2626,1.0,-0.2354,0.007131501,1.0
2023-07-24 00:00:00+00,SHORT,1087,1.0,-0.32,-0.0033778546,1.0
2023-08-01 00:00:00+00,SHORT,2820,0.0,0.29,0.0068235323,1.0
2023-08-01 00:00:00+00,SHORT,1851,0.6835797125978377,0.24,0.0031932157,1.0
2023-08-09 00:00:00+00,SHORT,2776,0.4187467396476304,-0.21,0.004783626,1.0
2023-08-30 00:00:00+00,SHORT,1051,0.2581847246351817,-0.46,-0.0037636769,1.0
2023-08-30 00:00:00+00,SHORT,3161,0.41630272376754385,0.62,2.1473775E-4,1.0
2023-08-30 00:00:00+00,SHORT,3471,1.0,-0.01,-0.0025548695,1.0
2023-09-06 00:00:00+00,SHORT,1173,0.409904521959466,0.04,0.002511034,1.0
2023-09-14 00:00:00+00,SHORT,220,1.0,0.28,2.3991433E-4,1.0
2023-09-14 00:00:00+00,SHORT,3287,0.3282686975198997,0.27,0.0027830685,1.0
2023-09-15 00:00:00+00,SHORT,652,0.2961401123980561,0.27,-0.004367654,1.0
2023-09-15 00:00:00+00,SHORT,3287,0.30498275872271535,0.27,-0.0029747747,1.0
2023-09-15 00:00:00+00,SHORT,1361,0.6111517482121458,0.3,0.0019284507,1.0
