time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,dist_lower_bb_50_2.0_df055
2016-02-11 00:00:00+00,LONG,1324,1.0,15.0,0.038172077
2016-02-11 00:00:00+00,LONG,1586,0.9473684210526316,22.0,0.046170544
2016-02-11 00:00:00+00,LONG,3822,0.5908025568153057,22.0,0.037428875
2016-02-11 00:00:00+00,LONG,3872,1.0,18.0,0.024916396
2016-02-11 00:00:00+00,LONG,3963,1.0,21.0,0.022158453
2016-02-11 00:00:00+00,LONG,4000,0.0,22.0,0.036178313
2016-02-12 00:00:00+00,LONG,1286,1.0,25.0,0.04240727
2016-05-04 00:00:00+00,LONG,4000,0.0,13.0,0.028866615
2016-05-13 00:00:00+00,LONG,3973,0.0,14.0,0.024767302
2016-05-16 00:00:00+00,LONG,2175,0.7055881881232191,30.0,0.049908407
2016-05-16 00:00:00+00,LONG,2686,0.5800755054977439,11.0,0.028345667
2016-05-17 00:00:00+00,LONG,2175,0.9473684210526316,31.0,0.05856427
2016-05-17 00:00:00+00,LONG,2686,0.5700461079817642,12.0,0.0365433
2016-05-18 00:00:00+00,LONG,900,0.4462030936649199,22.0,0.021575052
2016-05-19 00:00:00+00,LONG,4224,1.0,21.0,0.04826714
2016-05-23 00:00:00+00,LONG,335,0.9230769230769231,11.0,0.049394656
2016-05-24 00:00:00+00,LONG,335,0.8846153846153846,12.0,0.039445113
2016-06-14 00:00:00+00,LONG,844,0.2096434117592698,10.0,0.03536698
2016-06-15 00:00:00+00,LONG,844,0.2716723856772844,11.0,0.037903905
2016-06-16 00:00:00+00,LONG,844,0.2523864064796324,12.0,0.021603532
2016-06-27 00:00:00+00,LONG,4169,0.4501943164410103,27.0,0.04897621
2016-06-27 00:00:00+00,LONG,2142,0.3014459844805907,11.0,0.02747094
2016-06-27 00:00:00+00,LONG,2365,0.44270619803061345,10.0,0.03898393
2016-06-27 00:00:00+00,LONG,2367,0.13101702493246667,10.0,0.025991289
2016-06-27 00:00:00+00,LONG,440,1.0,14.0,0.035683785
2016-06-27 00:00:00+00,LONG,444,0.18137461134764588,27.0,0.051568665
2016-06-27 00:00:00+00,LONG,517,0.0,11.0,0.061994143
2016-06-27 00:00:00+00,LONG,557,1.0,10.0,0.03603791
2016-06-27 00:00:00+00,LONG,2936,1.0,10.0,0.05818803
2016-06-27 00:00:00+00,LONG,1022,1.0,31.0,0.036847584
2016-06-27 00:00:00+00,LONG,3133,0.7197376010613374,26.0,0.035939157
2016-06-27 00:00:00+00,LONG,3199,0.19703223354538002,11.0,0.03083418
2016-06-27 00:00:00+00,LONG,1368,0.7056879753666517,11.0,0.036955226
2016-06-27 00:00:00+00,LONG,1377,0.0720169825728272,12.0,0.042272396
2016-06-27 00:00:00+00,LONG,3501,0.2800228422190746,11.0,0.021791479
2016-06-27 00:00:00+00,LONG,3573,0.4995827079953429,12.0,0.01896332
2016-06-27 00:00:00+00,LONG,3586,0.3240740361330079,24.0,0.03931705
2016-06-27 00:00:00+00,LONG,1710,0.8000345165474154,15.0,0.024291158
2016-06-27 00:00:00+00,LONG,3841,0.09212620727724855,15.0,0.018593349
2016-06-28 00:00:00+00,LONG,2425,0.962962962962963,11.0,0.0526945
2016-06-28 00:00:00+00,LONG,517,0.0,12.0,0.03059169
2016-06-28 00:00:00+00,LONG,540,0.22625923125735528,10.0,0.026806576
2016-06-28 00:00:00+00,LONG,714,0.37996728692948367,24.0,0.038116038
2016-06-28 00:00:00+00,LONG,2936,0.4758340651022382,11.0,0.031142822
2016-06-28 00:00:00+00,LONG,995,0.44021866967200435,23.0,0.047180526
2016-06-28 00:00:00+00,LONG,1377,0.0,13.0,0.018764047
2016-06-28 00:00:00+00,LONG,1416,0.32506441796725194,13.0,0.024019446
2016-06-28 00:00:00+00,LONG,3708,0.41270926609530106,10.0,0.028462218
2016-06-28 00:00:00+00,LONG,4074,0.32714896739623583,12.0,0.025936466
2016-06-29 00:00:00+00,LONG,995,0.3601636164271611,24.0,0.02461259
2016-06-30 00:00:00+00,LONG,995,0.4173711087480399,25.0,0.019666463
2016-07-05 00:00:00+00,LONG,2425,0.8148148148148149,15.0,0.02139283
2016-07-06 00:00:00+00,LONG,2350,0.5593983796412066,15.0,0.028459422
2016-07-06 00:00:00+00,LONG,694,0.35124515430598924,12.0,0.034892738
2016-07-06 00:00:00+00,LONG,714,0.5598977058836908,29.0,0.01841322
2016-07-06 00:00:00+00,LONG,3124,1.0,17.0,0.03488296
2016-07-06 00:00:00+00,LONG,4020,1.0,16.0,0.02634271
2016-07-07 00:00:00+00,LONG,694,0.4471844497206891,13.0,0.02858078
2016-07-07 00:00:00+00,LONG,3124,0.7374280882359258,18.0,0.020652197
2016-08-19 00:00:00+00,LONG,1171,0.0,11.0,0.057799697
2016-08-22 00:00:00+00,LONG,1171,0.0,12.0,0.036684677
2016-08-23 00:00:00+00,LONG,1171,0.0,13.0,0.022715755
2016-08-24 00:00:00+00,LONG,1171,0.0,14.0,0.025973994
2016-08-25 00:00:00+00,LONG,1171,0.0,15.0,0.019442946
2016-09-09 00:00:00+00,LONG,937,0.0,18.0,0.020611947
2016-09-12 00:00:00+00,LONG,1652,0.42591679992693143,16.0,0.02286117
2016-09-14 00:00:00+00,LONG,142,1.0,21.0,0.026065122
2016-09-19 00:00:00+00,LONG,2999,0.967741935483871,11.0,0.032662425
2016-09-19 00:00:00+00,LONG,1368,0.0,13.0,0.021218244
2016-09-20 00:00:00+00,LONG,2999,0.935483870967742,12.0,0.024517909
2016-09-20 00:00:00+00,LONG,1770,1.0,12.0,0.023660364
2016-10-03 00:00:00+00,LONG,988,0.7440800807467384,17.0,0.02590172
2016-10-04 00:00:00+00,LONG,988,0.7689566634586978,18.0,0.023140443
2016-10-11 00:00:00+00,LONG,88,0.0,31.0,0.023550102
2016-10-27 00:00:00+00,LONG,153,0.566816397492124,17.0,0.030909326
2016-10-27 00:00:00+00,LONG,693,1.0,20.0,0.018482532
2016-10-27 00:00:00+00,LONG,3629,0.6522170645994892,11.0,0.020679878
2016-10-28 00:00:00+00,LONG,3629,0.6980034996118574,12.0,0.020956092
2016-10-31 00:00:00+00,LONG,2070,0.3763150899472522,12.0,0.0437828
2016-10-31 00:00:00+00,LONG,1416,0.7899657659320253,13.0,0.0296407
2016-10-31 00:00:00+00,LONG,3629,0.8674646537241456,13.0,0.020370934
2016-11-01 00:00:00+00,LONG,791,1.0,19.0,0.025283588
2016-11-01 00:00:00+00,LONG,1416,0.7686153398257544,14.0,0.022937605
2016-11-02 00:00:00+00,LONG,2050,0.5924259491742286,11.0,0.03037068
2016-11-02 00:00:00+00,LONG,335,1.0,12.0,0.05724636
2016-11-02 00:00:00+00,LONG,3142,1.0,13.0,0.024383167
2016-11-02 00:00:00+00,LONG,3261,1.0,15.0,0.020194497
2016-11-03 00:00:00+00,LONG,335,0.9523809523809523,13.0,0.024691287
2016-11-03 00:00:00+00,LONG,643,0.614588487984413,13.0,0.02994686
2016-11-03 00:00:00+00,LONG,3261,0.9523809523809523,16.0,0.0189478
2016-11-03 00:00:00+00,LONG,1867,1.0,16.0,0.021008514
2016-11-03 00:00:00+00,LONG,2004,1.0,20.0,0.020808045
2016-11-04 00:00:00+00,LONG,195,1.0,25.0,0.05625153
2016-11-04 00:00:00+00,LONG,517,0.0,22.0,0.043405056
2016-11-04 00:00:00+00,LONG,2716,1.0,12.0,0.062017262
2016-11-23 00:00:00+00,LONG,2262,1.0,24.0,0.053079348
2016-11-25 00:00:00+00,LONG,2262,0.0,25.0,0.028286703
2016-11-28 00:00:00+00,LONG,2262,0.95,26.0,0.043602206
2016-11-29 00:00:00+00,LONG,2262,0.0,27.0,0.033346526
2016-11-30 00:00:00+00,LONG,2262,0.9,28.0,0.023468161
2016-12-01 00:00:00+00,LONG,2262,0.875,29.0,0.02893867
2017-01-09 00:00:00+00,LONG,401,0.0,11.0,0.058497112
2017-01-10 00:00:00+00,LONG,401,0.0,12.0,0.021515047
2017-01-31 00:00:00+00,LONG,2050,0.6254564276085849,10.0,0.019535018
2017-02-02 00:00:00+00,LONG,3137,0.5777459387814329,26.0,0.031401336
2017-02-02 00:00:00+00,LONG,3802,0.5603820145252689,11.0,0.03337495
2017-04-07 00:00:00+00,LONG,1828,0.0,24.0,0.04657744
2017-04-10 00:00:00+00,LONG,1828,0.0,25.0,0.030509563
2017-04-11 00:00:00+00,LONG,1828,0.0,26.0,0.022266107
2017-04-13 00:00:00+00,LONG,3594,0.0,10.0,0.030695876
2017-04-28 00:00:00+00,LONG,1454,0.2591077325259331,11.0,0.021760687
2017-05-04 00:00:00+00,LONG,487,0.9642857142857143,15.0,0.046880126
2017-05-04 00:00:00+00,LONG,1454,0.3719664076726072,15.0,0.021665158
2017-05-05 00:00:00+00,LONG,487,0.25888323245714173,16.0,0.04010507
2017-05-08 00:00:00+00,LONG,487,0.8928571428571429,17.0,0.024768414
2017-05-08 00:00:00+00,LONG,3851,0.858339088069832,13.0,0.032455463
2017-05-09 00:00:00+00,LONG,191,0.441685335760589,18.0,0.049719427
2017-05-09 00:00:00+00,LONG,487,0.8571428571428572,18.0,0.023915678
2017-05-09 00:00:00+00,LONG,2703,0.975609756097561,10.0,0.03052271
2017-05-16 00:00:00+00,LONG,2778,0.535145570177978,11.0,0.022813993
2017-05-22 00:00:00+00,LONG,3352,1.0,24.0,0.043065652
2017-05-24 00:00:00+00,LONG,304,0.0,13.0,0.052164484
2017-06-06 00:00:00+00,LONG,2175,1.0,17.0,0.019260006
2017-06-08 00:00:00+00,LONG,2175,0.9565217391304348,19.0,0.020603802
2017-06-16 00:00:00+00,LONG,1694,1.0,16.0,0.030889798
2017-06-21 00:00:00+00,LONG,874,0.5974717436882154,17.0,0.021578835
2017-06-21 00:00:00+00,LONG,3573,0.38699430372727744,11.0,0.034195587
2017-06-21 00:00:00+00,LONG,1694,0.5177622305574441,19.0,0.019679168
2017-06-30 00:00:00+00,LONG,1879,0.4932346810683425,10.0,0.047734223
2017-07-03 00:00:00+00,LONG,1879,0.9642857142857143,11.0,0.029330317
2017-07-11 00:00:00+00,LONG,2099,0.0,11.0,0.022197042
2017-07-11 00:00:00+00,LONG,663,0.3861021087599418,16.0,0.0382306
2017-07-12 00:00:00+00,LONG,663,0.38358641551037487,17.0,0.02049375
2017-08-10 00:00:00+00,LONG,1473,0.8045862827369882,10.0,0.019458342
2017-08-14 00:00:00+00,LONG,1790,0.3761091518759145,14.0,0.030127505
2017-08-15 00:00:00+00,LONG,1790,0.37723745973502076,15.0,0.021811226
2017-08-16 00:00:00+00,LONG,2504,1.0,10.0,0.019849023
2017-08-16 00:00:00+00,LONG,4050,0.9814814814814815,10.0,0.026959307
2017-08-21 00:00:00+00,LONG,2055,1.0,20.0,0.02098731
2017-08-21 00:00:00+00,LONG,4197,1.0,17.0,0.02609763
2017-08-21 00:00:00+00,LONG,1383,1.0,10.0,0.033612065
2017-09-07 00:00:00+00,LONG,4140,0.8128208732804116,23.0,0.032756656
2017-09-07 00:00:00+00,LONG,2553,1.0,17.0,0.024485555
2017-09-07 00:00:00+00,LONG,687,0.4758495737257101,10.0,0.028813608
2017-09-07 00:00:00+00,LONG,836,1.0,18.0,0.03610264
2017-09-08 00:00:00+00,LONG,4237,0.8412419637692217,10.0,0.019367915
2017-09-08 00:00:00+00,LONG,397,0.0,20.0,0.040745422
2017-09-08 00:00:00+00,LONG,836,1.0,19.0,0.024415284
2017-09-08 00:00:00+00,LONG,3216,0.8640644018615723,15.0,0.027025875
2017-10-19 00:00:00+00,LONG,2938,0.0,16.0,0.04837882
2017-10-20 00:00:00+00,LONG,2938,0.0,17.0,0.022409827
2017-10-23 00:00:00+00,LONG,2938,0.0,18.0,0.020501394
2017-10-25 00:00:00+00,LONG,1762,0.3063914678005366,19.0,0.023807582
2017-10-26 00:00:00+00,LONG,2085,0.33888088527054466,10.0,0.018719183
2017-10-27 00:00:00+00,LONG,712,0.2868920607027087,22.0,0.037254203
2017-10-27 00:00:00+00,LONG,788,0.48511789278326056,28.0,0.033804413
2017-10-30 00:00:00+00,LONG,712,0.3830384643879859,23.0,0.050322216
2017-10-31 00:00:00+00,LONG,712,0.34110178586609446,24.0,0.030127034
2017-11-03 00:00:00+00,LONG,3822,0.18046600024947304,10.0,0.024163904
2017-11-06 00:00:00+00,LONG,3822,0.16077255376881927,11.0,0.024694575
2017-11-07 00:00:00+00,LONG,3763,0.6483210325436908,27.0,0.043247655
2017-11-08 00:00:00+00,LONG,3763,0.5568174386577989,28.0,0.021340134
2017-11-09 00:00:00+00,LONG,3763,0.4741808189975724,29.0,0.018541444
2017-11-10 00:00:00+00,LONG,93,0.27458397833531595,13.0,0.020002646
2017-11-15 00:00:00+00,LONG,1262,1.0,17.0,0.029151421
2017-11-15 00:00:00+00,LONG,3793,1.0,30.0,0.022150539
2017-11-16 00:00:00+00,LONG,1262,0.9787234042553191,18.0,0.019533275
2017-11-29 00:00:00+00,LONG,862,0.0,18.0,0.024485711
2017-12-05 00:00:00+00,LONG,2285,0.5165848032783367,27.0,0.02425317
2017-12-06 00:00:00+00,LONG,2285,0.5215756628221199,28.0,0.022515012
2017-12-06 00:00:00+00,LONG,610,1.0,23.0,0.023509841
2017-12-06 00:00:00+00,LONG,1552,0.0,24.0,0.04183745
2017-12-07 00:00:00+00,LONG,610,0.975609756097561,24.0,0.02211366
2018-02-08 00:00:00+00,LONG,374,0.755302969143628,17.0,0.026861325
2018-02-08 00:00:00+00,LONG,388,1.0,23.0,0.025529047
2018-02-09 00:00:00+00,LONG,984,0.0,16.0,0.033275153
2018-02-09 00:00:00+00,LONG,3686,0.6860224695497487,14.0,0.03199862
2018-02-12 00:00:00+00,LONG,3686,0.6195496035834063,15.0,0.018516913
2018-02-26 00:00:00+00,LONG,2107,0.5438008960317203,12.0,0.062576726
2018-02-27 00:00:00+00,LONG,2107,0.5194828434074719,13.0,0.03779517
2018-02-28 00:00:00+00,LONG,2107,0.6107758185548452,14.0,0.05107626
2018-03-01 00:00:00+00,LONG,2107,0.5760664866000196,15.0,0.026829902
2018-03-01 00:00:00+00,LONG,88,0.40861962779677563,13.0,0.02078812
2018-03-02 00:00:00+00,LONG,88,0.5573656816490233,14.0,0.023484813
2018-03-08 00:00:00+00,LONG,1114,0.0,19.0,0.062096715
2018-03-09 00:00:00+00,LONG,1114,0.0,20.0,0.036325473
2018-03-21 00:00:00+00,LONG,3841,1.0,25.0,0.028740529
2018-04-02 00:00:00+00,LONG,259,0.3731096778276669,18.0,0.019790528
2018-04-02 00:00:00+00,LONG,516,0.5066549930801615,11.0,0.020977762
2018-04-03 00:00:00+00,LONG,3822,0.4614598666563921,16.0,0.030769624
2018-04-06 00:00:00+00,LONG,2345,0.92,11.0,0.026457269
2018-04-09 00:00:00+00,LONG,2064,0.5573817647396869,10.0,0.028423095
2018-04-09 00:00:00+00,LONG,2345,0.88,12.0,0.025559852
2018-04-30 00:00:00+00,LONG,1537,0.9565217391304348,13.0,0.025177795
2018-06-07 00:00:00+00,LONG,3067,1.0,16.0,0.024161903
2018-06-11 00:00:00+00,LONG,2938,0.5750508919823271,20.0,0.02230761
2018-06-12 00:00:00+00,LONG,2938,0.5498258291879792,21.0,0.025876604
2018-07-02 00:00:00+00,LONG,2550,0.0,22.0,0.03300267
2018-07-03 00:00:00+00,LONG,2550,0.0,23.0,0.02614452
2018-07-03 00:00:00+00,LONG,995,0.0,21.0,0.020505382
2018-07-18 00:00:00+00,LONG,1434,0.0,14.0,0.01876633
2018-07-20 00:00:00+00,LONG,2006,0.6306718720845905,12.0,0.02501755
2018-07-25 00:00:00+00,LONG,2770,0.0,14.0,0.026260868
2018-07-31 00:00:00+00,LONG,3640,0.0,24.0,0.056881066
2018-07-31 00:00:00+00,LONG,3825,0.11054204336273456,20.0,0.058917765
2018-08-01 00:00:00+00,LONG,3640,0.0,25.0,0.037159912
2018-08-01 00:00:00+00,LONG,3825,0.059747377275944605,21.0,0.047199767
2018-08-02 00:00:00+00,LONG,3825,0.08281512740886639,22.0,0.036217768
2018-08-03 00:00:00+00,LONG,3825,0.0,23.0,0.021980586
2018-08-15 00:00:00+00,LONG,576,0.0,22.0,0.025466556
2018-08-16 00:00:00+00,LONG,901,0.0,17.0,0.052222703
2018-08-21 00:00:00+00,LONG,901,0.0,20.0,0.025025284
2018-09-11 00:00:00+00,LONG,498,0.21875253231070554,18.0,0.023724614
2018-09-11 00:00:00+00,LONG,1949,0.0,21.0,0.027484741
2018-10-04 00:00:00+00,LONG,1090,0.0,14.0,0.018530423
2018-10-11 00:00:00+00,LONG,2613,0.0,19.0,0.041566648
2018-10-11 00:00:00+00,LONG,1072,1.0,18.0,0.026757607
2018-10-12 00:00:00+00,LONG,475,0.6281918786072475,27.0,0.026535872
2018-10-12 00:00:00+00,LONG,2613,0.0,20.0,0.027685491
2018-10-12 00:00:00+00,LONG,730,0.962962962962963,15.0,0.033385687
2018-10-12 00:00:00+00,LONG,3109,0.47792216013246264,25.0,0.022359991
2018-10-12 00:00:00+00,LONG,1299,0.7080561035988864,10.0,0.022936879
2018-10-12 00:00:00+00,LONG,1514,0.7890183107248102,11.0,0.019732095
2018-10-12 00:00:00+00,LONG,3838,0.6337288833852908,12.0,0.025605679
2018-10-15 00:00:00+00,LONG,2613,0.4241011804366604,21.0,0.018961875
2018-10-15 00:00:00+00,LONG,730,0.96,16.0,0.037816726
2018-10-23 00:00:00+00,LONG,3378,1.0,17.0,0.060156
2018-10-23 00:00:00+00,LONG,1731,0.0,11.0,0.046128962
2018-10-24 00:00:00+00,LONG,2479,1.0,19.0,0.023274602
2018-10-24 00:00:00+00,LONG,975,1.0,19.0,0.043884233
2018-10-24 00:00:00+00,LONG,3046,0.0,29.0,0.047046307
2018-10-24 00:00:00+00,LONG,3130,0.0,19.0,0.028916689
2018-10-24 00:00:00+00,LONG,3378,0.962962962962963,18.0,0.05524795
2018-10-24 00:00:00+00,LONG,1434,0.0,27.0,0.029956693
2018-10-24 00:00:00+00,LONG,1447,0.519739664633027,30.0,0.03930887
2018-10-24 00:00:00+00,LONG,1699,0.47582843934504554,11.0,0.06229
2018-10-24 00:00:00+00,LONG,1731,0.549247772684442,12.0,0.03653319
2018-10-24 00:00:00+00,LONG,1803,0.0,13.0,0.020067638
2018-10-24 00:00:00+00,LONG,2004,0.0,18.0,0.02991961
2018-10-24 00:00:00+00,LONG,4070,0.9666666666666667,12.0,0.019383918
2018-10-25 00:00:00+00,LONG,4122,1.0,17.0,0.03227182
2018-10-25 00:00:00+00,LONG,505,0.4658921104441935,10.0,0.0546328
2018-10-25 00:00:00+00,LONG,3287,1.0,17.0,0.021168571
2018-10-25 00:00:00+00,LONG,3378,0.9259259259259259,19.0,0.030731017
2018-10-25 00:00:00+00,LONG,3430,0.6022246994672086,14.0,0.05806244
2018-10-25 00:00:00+00,LONG,3501,0.0,10.0,0.025079397
2018-10-25 00:00:00+00,LONG,1731,0.4739465679113858,13.0,0.022268582
2018-10-25 00:00:00+00,LONG,1799,0.967741935483871,13.0,0.021179719
2018-10-25 00:00:00+00,LONG,4079,0.0,15.0,0.028725522
2018-10-25 00:00:00+00,LONG,2042,0.9655172413793104,10.0,0.018783115
2018-10-26 00:00:00+00,LONG,4122,1.0,18.0,0.025421774
2018-10-26 00:00:00+00,LONG,2137,1.0,18.0,0.030571092
2018-10-26 00:00:00+00,LONG,101,1.0,11.0,0.034142576
2018-10-26 00:00:00+00,LONG,245,1.0,10.0,0.01959132
2018-10-26 00:00:00+00,LONG,386,0.0,16.0,0.04679991
2018-10-26 00:00:00+00,LONG,2482,0.0,10.0,0.032209042
2018-10-26 00:00:00+00,LONG,505,0.464630915195658,11.0,0.039209507
2018-10-26 00:00:00+00,LONG,2731,0.0,10.0,0.023081297
2018-10-26 00:00:00+00,LONG,2877,1.0,17.0,0.057650533
2018-10-26 00:00:00+00,LONG,2936,0.7662952933729557,11.0,0.041837446
2018-10-26 00:00:00+00,LONG,974,0.0,11.0,0.021024449
2018-10-26 00:00:00+00,LONG,1063,0.0,21.0,0.03766875
2018-10-26 00:00:00+00,LONG,3430,0.6478863257050965,15.0,0.03871114
2018-10-26 00:00:00+00,LONG,3471,0.0,14.0,0.049562905
2018-10-26 00:00:00+00,LONG,3501,0.0,11.0,0.02163601
2018-10-26 00:00:00+00,LONG,1816,0.3506235992363091,11.0,0.05708074
2018-10-26 00:00:00+00,LONG,3885,1.0,12.0,0.045404326
2018-10-29 00:00:00+00,LONG,2137,0.962962962962963,19.0,0.02383222
2018-10-29 00:00:00+00,LONG,2226,0.7894501654233238,21.0,0.04859278
2018-10-29 00:00:00+00,LONG,192,1.0,12.0,0.025905244
2018-10-29 00:00:00+00,LONG,2425,0.0,10.0,0.031836774
2018-10-29 00:00:00+00,LONG,386,0.0,17.0,0.02182728
2018-10-29 00:00:00+00,LONG,2482,0.0,11.0,0.02033024
2018-10-29 00:00:00+00,LONG,505,0.4520152921528501,12.0,0.027696306
2018-10-29 00:00:00+00,LONG,558,0.0,10.0,0.034571934
2018-10-29 00:00:00+00,LONG,2801,1.0,13.0,0.021719439
2018-10-29 00:00:00+00,LONG,808,1.0,17.0,0.05225534
2018-10-29 00:00:00+00,LONG,2877,0.9655172413793104,18.0,0.035315573
2018-10-29 00:00:00+00,LONG,858,0.0,11.0,0.05955477
2018-10-29 00:00:00+00,LONG,2923,1.0,13.0,0.020453036
2018-10-29 00:00:00+00,LONG,2936,0.0,12.0,0.020445118
2018-10-29 00:00:00+00,LONG,2986,0.6575618802686815,11.0,0.024091683
2018-10-29 00:00:00+00,LONG,1063,0.0,22.0,0.020383598
2018-10-29 00:00:00+00,LONG,3430,0.6169716038145516,16.0,0.034870166
2018-10-29 00:00:00+00,LONG,3471,0.9705882352941176,15.0,0.044792537
2018-10-29 00:00:00+00,LONG,3629,1.0,14.0,0.045543723
2018-10-29 00:00:00+00,LONG,1816,0.0,12.0,0.031937152
2018-10-30 00:00:00+00,LONG,2327,0.0,14.0,0.06106919
2018-10-30 00:00:00+00,LONG,2608,0.0,12.0,0.05860378
2018-10-30 00:00:00+00,LONG,858,0.0,12.0,0.02687222
2018-10-30 00:00:00+00,LONG,920,0.5465662440253548,11.0,0.036400143
2018-10-30 00:00:00+00,LONG,3182,0.0,11.0,0.040774666
2018-10-30 00:00:00+00,LONG,1330,0.8187675389626818,11.0,0.026952878
2018-10-31 00:00:00+00,LONG,2327,0.9259259259259259,15.0,0.04709728
2018-10-31 00:00:00+00,LONG,427,1.0,14.0,0.055390887
2018-11-01 00:00:00+00,LONG,427,0.9615384615384616,15.0,0.036097467
2018-11-01 00:00:00+00,LONG,4062,0.0,31.0,0.019107517
2018-11-02 00:00:00+00,LONG,427,0.9230769230769231,16.0,0.038038887
2018-11-05 00:00:00+00,LONG,427,0.8846153846153846,17.0,0.022379242
2018-12-24 00:00:00+00,LONG,13,0.4667492355197784,11.0,0.059227247
2018-12-24 00:00:00+00,LONG,4128,1.0,19.0,0.020102477
2018-12-24 00:00:00+00,LONG,914,1.0,10.0,0.022782238
2018-12-24 00:00:00+00,LONG,2999,1.0,10.0,0.035492744
2018-12-24 00:00:00+00,LONG,1099,1.0,19.0,0.060910273
2018-12-24 00:00:00+00,LONG,3373,0.9772727272727273,10.0,0.03922138
2018-12-24 00:00:00+00,LONG,1922,0.6468723325609115,11.0,0.030021926
2018-12-24 00:00:00+00,LONG,4050,0.4504238002070967,21.0,0.029907297
2018-12-26 00:00:00+00,LONG,2764,0.0,19.0,0.023517327
2018-12-26 00:00:00+00,LONG,2765,0.0,19.0,0.019573605
2018-12-26 00:00:00+00,LONG,898,0.0,21.0,0.01933864
2018-12-26 00:00:00+00,LONG,1410,1.0,13.0,0.03773694
2019-01-02 00:00:00+00,LONG,918,1.0,10.0,0.02717805
2019-01-02 00:00:00+00,LONG,4013,0.3993595968861717,10.0,0.019534942
2019-01-03 00:00:00+00,LONG,2504,1.0,10.0,0.021622522
2019-01-08 00:00:00+00,LONG,2410,0.6806992670206287,11.0,0.023212235
2019-02-27 00:00:00+00,LONG,3837,1.0,24.0,0.02088697
2019-03-25 00:00:00+00,LONG,3359,0.0,10.0,0.022224111
2019-04-11 00:00:00+00,LONG,765,0.0,13.0,0.026852805
2019-04-22 00:00:00+00,LONG,1250,0.9583333333333334,16.0,0.03627953
2019-04-23 00:00:00+00,LONG,3179,0.16806919526032307,19.0,0.043451864
2019-04-24 00:00:00+00,LONG,3179,0.16076499396852567,20.0,0.033613935
2019-04-25 00:00:00+00,LONG,3179,0.11575165348289501,21.0,0.019655507
2019-05-13 00:00:00+00,LONG,3142,0.0,14.0,0.025924472
2019-05-20 00:00:00+00,LONG,167,0.507062174533027,18.0,0.020057473
2019-05-20 00:00:00+00,LONG,304,0.46993104871873986,12.0,0.029199308
2019-05-23 00:00:00+00,LONG,1,0.0,24.0,0.018446743
2019-05-23 00:00:00+00,LONG,2725,0.0,12.0,0.027884392
2019-05-23 00:00:00+00,LONG,1069,0.9411764705882353,10.0,0.024968633
2019-05-23 00:00:00+00,LONG,3548,1.0,27.0,0.055335283
2019-05-24 00:00:00+00,LONG,3548,0.9824561403508771,28.0,0.023865432
2019-05-28 00:00:00+00,LONG,3548,0.9649122807017544,29.0,0.01896551
2019-05-29 00:00:00+00,LONG,2071,0.5082808210902554,14.0,0.019997196
2019-05-29 00:00:00+00,LONG,2120,1.0,16.0,0.046531953
2019-05-29 00:00:00+00,LONG,2291,0.6220081263678897,11.0,0.036412306
2019-05-30 00:00:00+00,LONG,2291,0.6102573349928115,12.0,0.021321831
2019-05-31 00:00:00+00,LONG,4107,1.0,12.0,0.05439703
2019-05-31 00:00:00+00,LONG,13,0.17279639955347487,16.0,0.018806621
2019-05-31 00:00:00+00,LONG,4187,0.06319235141494842,20.0,0.019328987
2019-05-31 00:00:00+00,LONG,111,0.0,21.0,0.01986764
2019-05-31 00:00:00+00,LONG,2291,0.5617446719881518,13.0,0.018778272
2019-05-31 00:00:00+00,LONG,259,1.0,18.0,0.022521025
2019-05-31 00:00:00+00,LONG,2367,0.6982440800202124,16.0,0.029246476
2019-05-31 00:00:00+00,LONG,412,0.3218853961375595,13.0,0.03291422
2019-05-31 00:00:00+00,LONG,2513,1.0,30.0,0.032659024
2019-05-31 00:00:00+00,LONG,2659,0.7533773170444749,16.0,0.02836021
2019-05-31 00:00:00+00,LONG,1171,1.0,12.0,0.053459767
2019-05-31 00:00:00+00,LONG,1258,0.0,20.0,0.02112139
2019-05-31 00:00:00+00,LONG,3466,0.0,21.0,0.020962771
2019-05-31 00:00:00+00,LONG,1532,0.27599429277852433,15.0,0.026995216
2019-05-31 00:00:00+00,LONG,3594,0.08715733612311737,14.0,0.025358994
2019-05-31 00:00:00+00,LONG,1748,0.0,18.0,0.03330985
2019-05-31 00:00:00+00,LONG,3815,0.0,19.0,0.058226682
2019-05-31 00:00:00+00,LONG,3855,0.0,13.0,0.023675248
2019-05-31 00:00:00+00,LONG,1896,1.0,23.0,0.020986484
2019-05-31 00:00:00+00,LONG,4000,0.5842133809619502,14.0,0.06276882
2019-06-03 00:00:00+00,LONG,5,0.0,10.0,0.033042926
2019-06-03 00:00:00+00,LONG,4107,0.8164229435308592,13.0,0.024966106
2019-06-03 00:00:00+00,LONG,2127,0.9787234042553191,15.0,0.031424254
2019-06-03 00:00:00+00,LONG,2330,0.19873903586999048,10.0,0.034815118
2019-06-03 00:00:00+00,LONG,643,0.35246773910671525,19.0,0.0405118
2019-06-03 00:00:00+00,LONG,675,0.0,13.0,0.021447703
2019-06-03 00:00:00+00,LONG,2742,0.7780306230138665,15.0,0.032887116
2019-06-03 00:00:00+00,LONG,2801,1.0,15.0,0.020970482
2019-06-03 00:00:00+00,LONG,838,0.9772727272727273,16.0,0.021801632
