time,side,ticker_id,mv_up_composite_labels,price_drift_abs_21_df006,dist_lower_bb_20_2.5_df055,price_drift_21_df005,accel_price_1_df021,price_eps_diff_pct_df082
2023-03-17 00:00:00+00,LONG,1140,0.962962962962963,0.16298528,-0.03137089,-0.16298528,-0.026000056,68.37
2023-03-17 00:00:00+00,LONG,1298,0.0,0.15322076,-0.025070524,-0.15322076,0.0073059797,-57.58
2023-03-17 00:00:00+00,LONG,3420,0.6820569127151669,0.1362472,-0.0042201495,-0.1362472,0.0037535268,-44.07
2023-03-17 00:00:00+00,LONG,1381,0.5928593724383682,0.15462784,-0.03277051,-0.15462784,-0.041929573,-33.65
2023-03-17 00:00:00+00,LONG,1404,0.4498405990652716,0.14370126,-0.07044619,-0.14370126,-0.01301393,7.88
2023-03-17 00:00:00+00,LONG,3613,0.0,0.17208633,-0.021398168,-0.17208633,-0.010296252,-54.69
2023-03-17 00:00:00+00,LONG,1690,0.467865077435562,0.16454731,-0.06916436,-0.16454731,-0.037959218,-39.93
2023-03-17 00:00:00+00,LONG,1922,0.0,0.1454827,-0.065594345,-0.1454827,-0.02331679,32.11
2023-03-17 00:00:00+00,LONG,1949,0.4989890067645833,0.14017259,-0.008724107,-0.14017259,-0.022929633,-55.3
2023-03-20 00:00:00+00,LONG,2132,0.8030087674324019,0.15551694,-0.06081434,-0.15551694,0.029438961,10.65
2023-03-20 00:00:00+00,LONG,2431,0.7920484295115618,0.1486068,-0.056291904,-0.1486068,0.017857144,-54.32
2023-03-20 00:00:00+00,LONG,2765,0.6120675300120563,0.1406417,-0.07563145,-0.1406417,0.030376766,55.4
2023-03-20 00:00:00+00,LONG,1173,0.4389310469424991,0.15649676,-0.090713724,-0.15649676,0.021011675,-20.72
2023-03-20 00:00:00+00,LONG,1184,0.5141902054569563,0.1682035,-0.044621002,-0.1682035,0.029596373,-53.34
2023-03-20 00:00:00+00,LONG,1298,0.0,0.13617693,-0.051707804,-0.13617693,0.010707784,-57.94
2023-03-20 00:00:00+00,LONG,1690,0.0,0.14929697,-0.09125006,-0.14929697,0.03647228,-39.73
2023-03-21 00:00:00+00,LONG,194,0.0,0.1708675,-0.12569089,-0.1708675,0.023848074,-60.96
2023-03-21 00:00:00+00,LONG,2764,1.0,0.14704344,-0.07571275,-0.14704344,-0.0013003276,54.92
2023-03-21 00:00:00+00,LONG,2765,0.6301542756003651,0.1468421,-0.077776596,-0.1468421,-0.0013446826,54.07
2023-03-21 00:00:00+00,LONG,3124,0.41947548842402266,0.17274168,-0.11851267,-0.17274168,0.037268084,62.3
2023-03-21 00:00:00+00,LONG,1175,0.7336634243489815,0.16446453,-0.1444533,-0.16446453,0.027093563,-56.53
2023-03-21 00:00:00+00,LONG,1710,0.4151557651025223,0.13899593,-0.10842819,-0.13899593,0.005304153,96.11
2023-03-22 00:00:00+00,LONG,498,0.0,0.13188471,-0.053244453,-0.13188471,-0.0019817348,-30.21
2023-03-22 00:00:00+00,LONG,2764,0.96,0.13579576,-0.05360486,-0.13579576,-0.030720698,54.39
2023-03-22 00:00:00+00,LONG,2765,0.7666666666666666,0.13307777,-0.055362735,-0.13307777,-0.032154206,53.61
2023-03-23 00:00:00+00,LONG,131,0.5744796756958233,0.13919975,-0.11294195,-0.13919975,0.014676368,-26.77
2023-03-23 00:00:00+00,LONG,194,0.104269263180442,0.14998755,-0.13751188,-0.14998755,0.030000325,-60.48
2023-03-23 00:00:00+00,LONG,262,0.5724913510529261,0.1562249,-0.11743321,-0.1562249,0.037389684,-42.8
2023-03-23 00:00:00+00,LONG,857,0.12496300418102785,0.1505302,-0.10217984,-0.1505302,0.0058040963,-23.15
2023-03-23 00:00:00+00,LONG,3124,0.21850366431883925,0.13695435,-0.14476481,-0.13695435,0.008432226,65.31
2023-03-23 00:00:00+00,LONG,1175,0.8461538461538461,0.17141838,-0.13927029,-0.17141838,5.646067E-4,-58.2
2023-03-23 00:00:00+00,LONG,3693,0.4266126992644874,0.16508539,-0.15467536,-0.16508539,0.030812427,-49.38
2023-03-23 00:00:00+00,LONG,1690,0.8518518518518519,0.13603652,-0.09639038,-0.13603652,0.029603425,-38.86
2023-03-23 00:00:00+00,LONG,1840,0.6210124992971904,0.164281,-0.092380315,-0.164281,0.0025451065,66.0
2023-03-24 00:00:00+00,LONG,2050,0.0,0.15163472,-0.06388051,-0.15163472,0.027831776,-18.9
2023-03-24 00:00:00+00,LONG,194,0.06378084037414408,0.14493932,-0.14789683,-0.14493932,-0.0073883072,-60.54
2023-03-24 00:00:00+00,LONG,397,0.5793619294683754,0.13865131,-0.0891119,-0.13865131,0.032688636,-43.56
2023-03-24 00:00:00+00,LONG,2536,0.0,0.14284256,-0.07226271,-0.14284256,-0.0024860112,40.01
2023-03-24 00:00:00+00,LONG,652,0.3513815575690359,0.14430329,-0.09857085,-0.14430329,-0.0018767908,-17.64
2023-03-24 00:00:00+00,LONG,857,0.2018531804760785,0.14889245,-0.122744285,-0.14889245,0.033943977,-22.45
2023-03-24 00:00:00+00,LONG,2930,0.0,0.17577197,-0.12722167,-0.17577197,0.015405168,-13.31
2023-03-24 00:00:00+00,LONG,1004,0.845870866637597,0.13961218,-0.104308344,-0.13961218,0.037406214,12.71
2023-03-24 00:00:00+00,LONG,3124,0.2985678666487931,0.15705235,-0.13845582,-0.15705235,-0.024324473,60.99
2023-03-24 00:00:00+00,LONG,1081,1.0,0.16124661,-0.13072738,-0.16124661,0.0050716326,-48.24
2023-03-24 00:00:00+00,LONG,1173,0.31794423869378935,0.15327273,-0.1361575,-0.15327273,0.018564928,-20.59
2023-03-24 00:00:00+00,LONG,3241,0.5973823268080349,0.16932401,-0.15270093,-0.16932401,-0.01962562,-18.24
2023-03-24 00:00:00+00,LONG,1298,0.0,0.13241424,-0.07923719,-0.13241424,-0.012026625,-57.92
2023-03-24 00:00:00+00,LONG,3613,0.19638854661192384,0.13263473,-0.10767822,-0.13263473,-0.008948964,-54.7
2023-03-24 00:00:00+00,LONG,3681,0.532324605888451,0.15318958,-0.10751897,-0.15318958,0.010942941,-46.71
2023-03-24 00:00:00+00,LONG,1690,0.8333333333333334,0.13468131,-0.10314672,-0.13468131,0.0047508213,-39.03
2023-03-24 00:00:00+00,LONG,1710,0.392336749705391,0.14020465,-0.10890695,-0.14020465,-0.011003459,97.85
2023-03-24 00:00:00+00,LONG,1840,0.428819440566599,0.14604507,-0.10314176,-0.14604507,0.024469418,66.17
2023-03-27 00:00:00+00,LONG,397,0.4662749737017213,0.13424477,-0.09892721,-0.13424477,-0.0023266363,-44.16
2023-03-27 00:00:00+00,LONG,2536,0.3578133164997866,0.13367452,-0.09016772,-0.13367452,0.030236885,39.16
2023-03-27 00:00:00+00,LONG,857,0.14674942398554378,0.14340647,-0.14376412,-0.14340647,0.0047011813,-22.32
2023-03-27 00:00:00+00,LONG,3111,0.0,0.14631541,-0.15221964,-0.14631541,0.023345444,-21.9
2023-03-27 00:00:00+00,LONG,3681,0.44654713398315005,0.13485663,-0.13380268,-0.13485663,0.021031998,-46.18
2023-03-27 00:00:00+00,LONG,1840,0.3382212853318395,0.13592018,-0.09729398,-0.13592018,-0.010165892,65.77
2023-03-28 00:00:00+00,LONG,3111,0.0,0.16567634,-0.11556443,-0.16567634,-0.013421821,-22.02
2023-03-29 00:00:00+00,LONG,3111,0.0,0.13665031,-0.08011692,-0.13665031,0.036845222,-31.63
2023-03-30 00:00:00+00,LONG,4164,0.78,0.1415241,-0.15094538,-0.1415241,-0.0054504317,-29.31
2023-03-30 00:00:00+00,LONG,3111,0.5,0.1403265,-0.085986525,-0.1403265,-0.027793778,-31.91
2023-03-31 00:00:00+00,LONG,4164,0.76,0.13297045,-0.1317865,-0.13297045,0.010868746,-28.82
2023-04-03 00:00:00+00,LONG,4164,0.74,0.13795792,-0.09869095,-0.13795792,-0.018035516,-28.86
2023-04-03 00:00:00+00,LONG,413,0.4822222961998717,0.16305621,-0.14649937,-0.16305621,-0.010950357,-30.77
2023-04-03 00:00:00+00,LONG,3241,0.35892814256075767,0.1467482,-0.14423777,-0.1467482,-0.024259163,-17.22
2023-04-03 00:00:00+00,LONG,3905,0.6674436553927857,0.13675402,-0.15640505,-0.13675402,-0.02319905,-43.58
2023-04-04 00:00:00+00,LONG,121,0.6666666666666667,0.17351674,-0.1567561,-0.17351674,-0.012099791,77.95
2023-04-04 00:00:00+00,LONG,2536,0.0,0.1378329,-0.0616209,-0.1378329,-0.019557884,39.32
2023-04-04 00:00:00+00,LONG,3098,0.5503459062300338,0.16558442,-0.15483345,-0.16558442,0.0014416903,-29.67
2023-04-04 00:00:00+00,LONG,1081,0.0,0.13488372,-0.14078003,-0.13488372,-0.002226311,-45.88
2023-04-04 00:00:00+00,LONG,3241,0.3600994363397693,0.1578554,-0.10240078,-0.1578554,-0.008519834,-18.52
2023-04-04 00:00:00+00,LONG,3905,0.6662503960496488,0.13287489,-0.12430871,-0.13287489,0.0062939785,-43.43
2023-04-05 00:00:00+00,LONG,4097,0.3410378003959186,0.17007874,-0.06895197,-0.17007874,0.026298456,26.3
2023-04-05 00:00:00+00,LONG,85,0.5882352941176471,0.1496063,-0.15072863,-0.1496063,-0.016102718,-49.88
2023-04-05 00:00:00+00,LONG,121,0.6190476190476191,0.14104976,-0.1351292,-0.14104976,0.018327659,80.9
2023-04-05 00:00:00+00,LONG,253,0.0,0.13764045,-0.14663088,-0.13764045,-0.0077419267,-9.7
2023-04-05 00:00:00+00,LONG,413,0.2410788093009696,0.16242424,-0.054803804,-0.16242424,0.009184594,-32.09
2023-04-05 00:00:00+00,LONG,3098,0.0,0.13672364,-0.12915052,-0.13672364,0.0096007055,-28.51
2023-04-05 00:00:00+00,LONG,3241,0.31759219456806653,0.14924666,-0.061377414,-0.14924666,0.016849332,-18.12
2023-04-06 00:00:00+00,LONG,4097,0.2570295435218344,0.1354927,-0.08819163,-0.1354927,0.02520537,30.01
2023-04-06 00:00:00+00,LONG,2070,1.0,0.13903414,-0.020501658,-0.13903414,0.03261073,24.2
2023-04-06 00:00:00+00,LONG,2132,0.26590886286823484,0.13491228,-0.03017697,-0.13491228,0.0134866545,12.15
2023-04-06 00:00:00+00,LONG,85,0.48678667738446574,0.15384616,-0.13509417,-0.15384616,0.02769283,-48.85
2023-04-06 00:00:00+00,LONG,253,0.0,0.14544433,-0.109607324,-0.14544433,0.0032766717,-10.3
2023-04-06 00:00:00+00,LONG,413,0.18203691928974008,0.14496315,-0.052386884,-0.14496315,0.019387428,-31.47
2023-04-06 00:00:00+00,LONG,2553,0.0,0.16248754,-0.08187876,-0.16248754,-6.0004636E-4,-42.66
2023-04-06 00:00:00+00,LONG,3241,0.29279489947573206,0.16126913,-0.040565006,-0.16126913,-5.7475606E-4,-18.36
2023-04-10 00:00:00+00,LONG,759,0.0,0.13627656,-0.0736682,-0.13627656,-0.01119996,-25.75
2023-04-10 00:00:00+00,LONG,1447,0.0,0.17040075,-0.06575322,-0.17040075,-0.0039773444,-45.22
2023-04-11 00:00:00+00,LONG,3704,0.0,0.1323378,-0.113640584,-0.1323378,0.0028445122,-46.48
2023-04-11 00:00:00+00,LONG,1745,0.0,0.1473448,-0.10369029,-0.1473448,-9.80648E-4,-43.97
2023-04-21 00:00:00+00,LONG,735,0.92,0.14448291,-0.0073862844,-0.14448291,-0.0067474646,3.54
2023-04-24 00:00:00+00,LONG,735,0.88,0.13165882,-0.04672487,-0.13165882,0.026637718,2.99
2023-04-25 00:00:00+00,LONG,735,0.84,0.13875124,-0.06200663,-0.13875124,-0.022227334,7.31
2023-04-26 00:00:00+00,LONG,735,0.8,0.13851933,-0.081000015,-0.13851933,0.0050623734,2.04
2023-04-28 00:00:00+00,LONG,3822,0.975,0.15251702,-0.14999637,-0.15251702,-0.01616672,1.33
2023-05-01 00:00:00+00,LONG,3822,0.95,0.1712925,-0.12520012,-0.1712925,-0.04081288,-0.12
2023-05-02 00:00:00+00,LONG,323,1.0,0.15432873,-0.06869736,-0.15432873,-0.011704431,-1.06
2023-05-02 00:00:00+00,LONG,2383,0.22383964805643858,0.14952622,-0.06985168,-0.14952622,-0.012836646,37.13
2023-05-02 00:00:00+00,LONG,735,0.64,0.13869362,-0.12669508,-0.13869362,-0.0187479,-11.29
2023-05-03 00:00:00+00,LONG,323,0.975609756097561,0.13762626,-0.084465064,-0.13762626,0.027972998,-0.32
2023-05-03 00:00:00+00,LONG,2383,0.22183219220969247,0.1691634,-0.07869781,-0.1691634,-0.0027616415,35.3
2023-05-03 00:00:00+00,LONG,735,0.6,0.14827818,-0.11577477,-0.14827818,-0.0027733275,6.74
2023-05-03 00:00:00+00,LONG,3822,0.9,0.17538635,-0.12891686,-0.17538635,0.011263947,-0.72
2023-05-04 00:00:00+00,LONG,2085,0.1754615543859092,0.1672525,-0.063766174,-0.1672525,-0.009397856,-47.72
2023-05-04 00:00:00+00,LONG,2383,0.25599464524933246,0.17449027,-0.077771574,-0.17449027,-0.013738844,30.21
2023-05-04 00:00:00+00,LONG,735,0.56,0.13425265,-0.11673747,-0.13425265,0.010488233,-28.75
2023-05-04 00:00:00+00,LONG,1131,0.024356570424364166,0.16537921,-0.08665597,-0.16537921,0.024625413,-35.44
2023-05-04 00:00:00+00,LONG,3216,0.4607409252400054,0.1398143,0.0066267927,-0.1398143,-0.013914344,-48.34
2023-05-04 00:00:00+00,LONG,3822,0.875,0.16294527,-0.1405165,-0.16294527,0.0018021206,-0.72
2023-05-05 00:00:00+00,LONG,2085,0.0,0.15913728,-0.092242874,-0.15913728,0.032395795,-50.22
2023-05-05 00:00:00+00,LONG,224,0.96875,0.15276925,-0.07365962,-0.15276925,-1.5755126E-4,-20.08
2023-05-08 00:00:00+00,LONG,2085,0.0,0.14217868,-0.102238014,-0.14217868,-0.013040025,-51.04
2023-05-08 00:00:00+00,LONG,224,0.9375,0.13625273,-0.09394582,-0.13625273,-0.01885416,-21.49
2023-05-09 00:00:00+00,LONG,2085,0.0,0.14209905,-0.114681356,-0.14209905,0.005187313,-50.37
2023-05-09 00:00:00+00,LONG,224,0.90625,0.15086128,-0.11518562,-0.15086128,0.002606948,-20.7
2023-05-09 00:00:00+00,LONG,3443,0.8596491228070176,0.16176471,-0.011472826,-0.16176471,-0.015147453,-21.68
2023-05-10 00:00:00+00,LONG,2085,0.0,0.13585018,-0.11446808,-0.13585018,-0.007951343,-50.2
2023-05-10 00:00:00+00,LONG,761,1.0,0.13649951,-0.06668495,-0.13649951,0.0022931192,-7.28
2023-05-10 00:00:00+00,LONG,3691,0.9523809523809523,0.1563114,-0.119610235,-0.1563114,0.007917107,109.26
2023-05-11 00:00:00+00,LONG,2085,0.147759874490528,0.14336494,-0.10353898,-0.14336494,-0.0041290307,-53.31
2023-05-11 00:00:00+00,LONG,224,0.7619047619047619,0.13877703,-0.1377314,-0.13877703,-0.03542488,-24.66
2023-05-11 00:00:00+00,LONG,3216,0.8529411764705882,0.1533006,-0.0667391,-0.1533006,-0.022542294,-49.5
2023-05-12 00:00:00+00,LONG,2085,0.0,0.14696392,-0.09817875,-0.14696392,0.010692462,-52.51
2023-05-12 00:00:00+00,LONG,224,0.8125,0.1587475,-0.14145878,-0.1587475,0.013055112,-24.0
2023-05-12 00:00:00+00,LONG,3607,0.3202661300118916,0.15569091,-0.039967537,-0.15569091,-0.0063288864,-10.98
2023-05-15 00:00:00+00,LONG,2085,0.0,0.13827597,-0.09111535,-0.13827597,0.0016889545,-52.49
2023-05-15 00:00:00+00,LONG,224,0.78125,0.15660147,-0.14051928,-0.15660147,-0.0019551236,-24.88
2023-05-15 00:00:00+00,LONG,2518,0.9814814814814815,0.13558364,-0.103970125,-0.13558364,0.032037765,7.06
2023-05-15 00:00:00+00,LONG,3607,0.18464250181831166,0.15031864,-0.06793308,-0.15031864,0.039511453,-10.64
2023-05-15 00:00:00+00,LONG,1745,0.9642857142857143,0.16213848,-0.15289482,-0.16213848,0.030172413,-51.04
2023-05-16 00:00:00+00,LONG,2085,0.0,0.14000596,-0.060558543,-0.14000596,-0.021560824,-52.88
2023-05-16 00:00:00+00,LONG,224,0.75,0.16693184,-0.12959212,-0.16693184,-0.008646526,-25.42
2023-05-16 00:00:00+00,LONG,761,0.8666666666666667,0.14638105,-0.12062207,-0.14638105,-0.008674841,-17.89
2023-05-16 00:00:00+00,LONG,2920,0.07594110386588476,0.13656631,-0.05606394,-0.13656631,-0.035618927,-15.51
2023-05-16 00:00:00+00,LONG,3912,0.0,0.13803093,-0.07976487,-0.13803093,-0.015343364,12.29
2023-05-17 00:00:00+00,LONG,2085,0.0,0.13307181,-0.051560607,-0.13307181,0.00949004,-53.4
2023-05-17 00:00:00+00,LONG,224,0.71875,0.16509926,-0.13381079,-0.16509926,0.011058198,-26.04
2023-05-18 00:00:00+00,LONG,2728,0.9166666666666666,0.16208759,-0.15515769,-0.16208759,-0.024502646,-7.27
2023-05-18 00:00:00+00,LONG,761,0.2872912016987792,0.13210543,-0.15857264,-0.13210543,-0.018165909,-16.66
2023-05-18 00:00:00+00,LONG,3847,0.43857195979666547,0.17045455,-0.13343652,-0.17045455,0.0045981333,-21.32
2023-05-19 00:00:00+00,LONG,2728,0.875,0.1590962,-0.12412513,-0.1590962,-0.020283127,-8.0
2023-05-22 00:00:00+00,LONG,2728,0.8333333333333334,0.14384525,-0.09555754,-0.14384525,0.020962164,-7.36
2023-05-23 00:00:00+00,LONG,2728,0.0,0.1530245,-0.08837479,-0.1530245,-0.012591285,-6.85
2023-05-23 00:00:00+00,LONG,3912,0.0,0.13306102,-0.040939417,-0.13306102,-0.013421772,19.07
2023-05-24 00:00:00+00,LONG,3357,0.35952008545959563,0.13969873,-0.049394976,-0.13969873,0.014892328,47.0
2023-05-25 00:00:00+00,LONG,3357,0.3343587809674776,0.13644108,-0.073194906,-0.13644108,0.026910461,50.03
2023-05-31 00:00:00+00,LONG,1,0.0,0.1499853,-0.019551557,-0.1499853,0.004840818,-26.83
2023-05-31 00:00:00+00,LONG,2050,0.18477378608816414,0.14302741,-0.040872794,-0.14302741,-0.024988467,-25.82
2023-05-31 00:00:00+00,LONG,4197,0.0,0.14791225,-0.033264395,-0.14791225,0.0042028506,-25.6
2023-05-31 00:00:00+00,LONG,259,1.0,0.13807613,-0.013300529,-0.13807613,-0.024759311,-50.93
2023-05-31 00:00:00+00,LONG,427,1.0,0.14056563,-0.047424436,-0.14056563,0.0329204,-44.56
2023-05-31 00:00:00+00,LONG,617,0.0,0.13971785,-0.029722052,-0.13971785,-0.010284806,-22.25
2023-05-31 00:00:00+00,LONG,3078,1.0,0.14864145,-0.07355989,-0.14864145,0.03578265,-42.94
2023-05-31 00:00:00+00,LONG,3357,0.2646542940495454,0.13240099,-0.12315245,-0.13240099,-7.617502E-4,54.06
2023-05-31 00:00:00+00,LONG,1927,0.0,0.14380454,-0.045230627,-0.14380454,0.020949766,13.06
2023-06-01 00:00:00+00,LONG,1,0.0,0.1357419,-0.03678964,-0.1357419,0.022598382,-27.37
2023-06-01 00:00:00+00,LONG,4171,0.0,0.14770319,-0.035096236,-0.14770319,-0.014352515,80.15
2023-06-01 00:00:00+00,LONG,2323,0.4348415776068,0.13762312,-0.041173223,-0.13762312,0.0032058007,-59.59
2023-06-01 00:00:00+00,LONG,2440,0.0,0.14863983,-0.032855026,-0.14863983,0.0045026643,-51.86
2023-06-01 00:00:00+00,LONG,3078,0.9836065573770492,0.14779373,-0.075110786,-0.14779373,-0.008263494,-43.47
2023-06-01 00:00:00+00,LONG,1790,0.8620689655172413,0.16126761,-0.11729252,-0.16126761,-3.516154E-5,-28.48
2023-06-05 00:00:00+00,LONG,2508,0.9607843137254902,0.13863695,-0.079810314,-0.13863695,-0.03836728,-31.77
2023-06-06 00:00:00+00,LONG,3133,0.0,0.13271976,-0.11596672,-0.13271976,-6.933734E-4,3.87
2023-06-07 00:00:00+00,LONG,3133,0.0,0.1520127,-0.09346808,-0.1520127,-0.022978036,1.89
2023-06-14 00:00:00+00,LONG,1790,0.5517241379310345,0.16438356,-0.12702255,-0.16438356,-0.037124276,-34.77
2023-06-28 00:00:00+00,LONG,2383,0.2690543392380309,0.15551618,-0.14460418,-0.15551618,-0.026779244,45.31
2023-06-30 00:00:00+00,LONG,2383,0.23818269730193892,0.13798518,-0.14257753,-0.13798518,0.029050974,43.86
2023-07-06 00:00:00+00,LONG,1131,0.0,0.14121939,-0.06934328,-0.14121939,-0.012460475,-52.81
2023-07-07 00:00:00+00,LONG,2613,0.0,0.14283213,-0.09291711,-0.14283213,0.01822156,24.77
2023-07-10 00:00:00+00,LONG,2119,0.9285714285714286,0.13793103,-0.0918179,-0.13793103,-0.026351903,-44.34
2023-07-10 00:00:00+00,LONG,2613,0.0,0.13935144,-0.07419694,-0.13935144,0.0030629332,25.07
2023-07-11 00:00:00+00,LONG,2613,0.0,0.1380267,-0.03909477,-0.1380267,0.009768939,26.13
2023-07-12 00:00:00+00,LONG,2613,0.0,0.13539685,-0.045101963,-0.13539685,-0.006589789,25.13
2023-08-04 00:00:00+00,LONG,4224,0.0,0.13646355,-0.07361319,-0.13646355,-0.027379675,-31.62
2023-08-07 00:00:00+00,LONG,4224,0.0,0.15916944,-0.09791993,-0.15916944,-0.020102078,-33.71
2023-08-08 00:00:00+00,LONG,4224,0.0,0.17141365,-0.15038224,-0.17141365,0.034604106,-30.36
2023-08-10 00:00:00+00,LONG,817,1.1102230246251565E-16,0.13884006,0.006483957,-0.13884006,-0.03389176,-27.8
2023-08-14 00:00:00+00,LONG,1067,0.0,0.17276329,-0.12510912,-0.17276329,0.017910779,99.78
2023-08-15 00:00:00+00,LONG,13,0.0,0.13495117,-0.056542978,-0.13495117,-0.018065955,-44.48
2023-08-16 00:00:00+00,LONG,2050,0.0,0.14365567,-0.023876797,-0.14365567,0.021583544,-44.5
2023-08-16 00:00:00+00,LONG,13,0.0,0.13171017,-0.080197334,-0.13171017,0.036698293,-45.51
2023-08-17 00:00:00+00,LONG,2050,0.0,0.14689578,-0.03505614,-0.14689578,0.021257252,-43.96
2023-08-17 00:00:00+00,LONG,2440,0.0,0.14780693,-0.044546854,-0.14780693,-0.01679816,-34.66
2023-08-18 00:00:00+00,LONG,2050,0.0,0.14907873,-0.030984312,-0.14907873,-0.014315779,-44.73
2023-08-18 00:00:00+00,LONG,24,0.0,0.13917951,-0.053347494,-0.13917951,-0.016372193,15.21
2023-08-18 00:00:00+00,LONG,234,0.0,0.14070484,-0.10273593,-0.14070484,0.029477367,53.32
2023-08-18 00:00:00+00,LONG,761,0.0,0.15852273,-0.0724803,-0.15852273,0.019218372,-62.16
2023-08-18 00:00:00+00,LONG,2910,1.0,0.13369139,-0.11784941,-0.13369139,0.040124156,59.83
2023-08-18 00:00:00+00,LONG,3830,0.0,0.14478673,-0.102997184,-0.14478673,0.035215218,116.13
2023-08-21 00:00:00+00,LONG,2050,0.0,0.15975337,-0.017542964,-0.15975337,-0.0066576106,-45.54
2023-08-21 00:00:00+00,LONG,24,0.0,0.16649862,-0.06781054,-0.16649862,0.014416482,14.27
2023-08-21 00:00:00+00,LONG,234,0.0,0.1323736,-0.12105472,-0.1323736,0.0048137493,49.83
2023-08-21 00:00:00+00,LONG,761,0.0,0.15542099,-0.078972325,-0.15542099,-0.017939217,-62.52
2023-08-21 00:00:00+00,LONG,2915,0.9565217391304348,0.13566114,-0.11376814,-0.13566114,0.0017348423,10.98
2023-08-22 00:00:00+00,LONG,24,0.0,0.13914104,-0.10730042,-0.13914104,0.03331464,15.97
2023-08-22 00:00:00+00,LONG,475,0.0,0.14053504,-0.022416692,-0.14053504,0.0012380666,-54.23
2023-08-22 00:00:00+00,LONG,761,0.0,0.15589684,-0.08852069,-0.15589684,0.0056785056,-62.4
2023-08-23 00:00:00+00,LONG,24,0.0,0.13804238,-0.122810744,-0.13804238,-0.016576197,15.55
2023-08-23 00:00:00+00,LONG,761,0.0,0.13928777,-0.12423419,-0.13928777,0.034298867,-61.58
2023-08-24 00:00:00+00,LONG,24,0.0,0.1694746,-0.10425342,-0.1694746,-0.03487611,13.67
2023-08-24 00:00:00+00,LONG,761,0.0,0.14588101,-0.12568189,-0.14588101,-0.03250659,-61.36
2023-08-24 00:00:00+00,LONG,3947,0.5507049317880188,0.15695365,-0.12417119,-0.15695365,-0.04056886,54.3
2023-08-25 00:00:00+00,LONG,24,0.0,0.15292929,-0.11001494,-0.15292929,0.035192814,14.4
2023-08-25 00:00:00+00,LONG,3793,1.0,0.13842618,-0.117618166,-0.13842618,0.023483278,-60.68
2023-08-25 00:00:00+00,LONG,3947,0.493844204187571,0.13860717,-0.12530753,-0.13860717,0.019289786,54.07
2023-08-28 00:00:00+00,LONG,761,0.0,0.13973923,-0.120407104,-0.13973923,0.008322807,-60.93
2023-08-28 00:00:00+00,LONG,2915,0.3987823776622813,0.13482502,-0.10168174,-0.13482502,-0.023312664,30.36
2023-08-28 00:00:00+00,LONG,1610,0.0,0.17209908,-0.15608376,-0.17209908,0.03469669,-40.09
2023-08-28 00:00:00+00,LONG,1613,0.0,0.15952191,-0.06816036,-0.15952191,-0.002519956,-5.37
2023-08-28 00:00:00+00,LONG,3793,0.9615384615384616,0.16234125,-0.108792596,-0.16234125,0.010666222,-60.99
2023-08-29 00:00:00+00,LONG,2915,0.4263493000064095,0.13495575,-0.10674494,-0.13495575,0.0338086,32.88
2023-08-29 00:00:00+00,LONG,1613,0.0,0.14382164,-0.09882475,-0.14382164,0.029751202,-3.84
2023-08-29 00:00:00+00,LONG,3793,0.9230769230769231,0.17426273,-0.09469547,-0.17426273,0.0038281695,-60.34
2023-08-30 00:00:00+00,LONG,3793,0.8846153846153846,0.17573449,-0.057725843,-0.17573449,-0.031395268,-60.7
2023-08-31 00:00:00+00,LONG,3793,0.8461538461538461,0.14245176,-0.05876716,-0.14245176,0.013593502,-60.9
2023-09-05 00:00:00+00,LONG,356,0.0,0.14174455,-0.05845407,-0.14174455,-0.02880693,16.56
2023-10-05 00:00:00+00,LONG,2330,0.774069559881492,0.1588785,-0.04329597,-0.1588785,0.008688039,-4.04
2023-10-06 00:00:00+00,LONG,1306,1.0,0.13466667,-0.056685727,-0.13466667,0.01927587,-13.53
2023-10-10 00:00:00+00,LONG,1022,0.6561449872379562,0.13900709,-0.10085547,-0.13900709,0.016790908,-13.64
2023-10-12 00:00:00+00,LONG,2408,1.0,0.14377894,-0.027484972,-0.14377894,-0.018098172,-26.93
2023-10-13 00:00:00+00,LONG,2408,0.9772727272727273,0.14990328,-0.052388668,-0.14990328,0.03759827,-26.38
2023-10-16 00:00:00+00,LONG,2111,0.28337324561159644,0.14384384,-0.06994445,-0.14384384,0.0067029297,-38.97
2023-10-16 00:00:00+00,LONG,2497,0.5463011282914234,0.1330602,-0.07422163,-0.1330602,0.01612151,12.19
2023-10-17 00:00:00+00,LONG,2111,0.24286407727493506,0.14472511,-0.08730717,-0.14472511,-0.00475945,-39.16
2023-10-18 00:00:00+00,LONG,2111,0.291160908935882,0.13828196,-0.08868939,-0.13828196,-0.009122898,-38.03
2023-10-18 00:00:00+00,LONG,1022,0.5400455388970553,0.14466292,-0.08808958,-0.14466292,-0.031552944,-13.21
2023-10-19 00:00:00+00,LONG,2111,0.3059953738426197,0.15753627,-0.07869041,-0.15753627,-0.01215712,-38.37
2023-10-19 00:00:00+00,LONG,1022,0.5393504445400846,0.15308988,-0.07718054,-0.15308988,0.034103826,-15.09
2023-10-20 00:00:00+00,LONG,2111,0.20977191768109418,0.14041404,-0.084930286,-0.14041404,0.018839533,-37.4
2023-10-23 00:00:00+00,LONG,2111,0.2165378037197195,0.1446256,-0.07509042,-0.1446256,-0.01819916,-37.71
2023-10-23 00:00:00+00,LONG,335,0.8321809659108155,0.14265403,-0.04564462,-0.14265403,0.04073172,36.58
