time,side,ticker_id,mv_up_composite_labels,price_drift_21_df005,dist_lower_bb_20_2.5_df055
2008-01-16 00:00:00+00,LONG,4107,1.0,-0.13396482,-0.04767219
2008-01-18 00:00:00+00,LONG,588,0.0,-0.14400643,-0.0066016926
2008-01-22 00:00:00+00,LONG,3641,0.0,-0.13493654,-0.012184252
2008-01-23 00:00:00+00,LONG,2253,1.0,-0.15385483,-0.024846151
2008-01-23 00:00:00+00,LONG,576,1.0,-0.15501101,-0.03171793
2008-01-23 00:00:00+00,LONG,617,1.0,-0.13872686,0.0063184695
2008-01-23 00:00:00+00,LONG,870,1.0,-0.15323634,-0.01709279
2008-01-23 00:00:00+00,LONG,1108,1.0,-0.13679948,0.019122818
2008-01-23 00:00:00+00,LONG,1615,1.0,-0.1393145,-0.03430807
2008-01-23 00:00:00+00,LONG,1668,0.23365856137865273,-0.13874239,-0.020943264
2008-01-23 00:00:00+00,LONG,1740,0.975609756097561,-0.13355227,-0.039252475
2008-01-23 00:00:00+00,LONG,3905,0.6211050071659114,-0.13570206,-0.038171574
2008-01-24 00:00:00+00,LONG,617,0.4121269951173676,-0.1391086,-0.025205968
2008-01-24 00:00:00+00,LONG,3760,0.7612928506813715,-0.143688,-0.029949985
2008-01-25 00:00:00+00,LONG,2072,0.9285714285714286,-0.14744115,-0.043360665
2008-01-25 00:00:00+00,LONG,4136,0.0,-0.13144301,-0.04582873
2008-01-28 00:00:00+00,LONG,2391,1.0,-0.14712758,-0.050696604
2008-01-29 00:00:00+00,LONG,3078,0.9642857142857143,-0.15322804,-0.040872134
2008-01-31 00:00:00+00,LONG,2261,1.0,-0.1489058,-0.026539104
2008-02-04 00:00:00+00,LONG,323,0.0,-0.13177614,-0.047522433
2008-02-05 00:00:00+00,LONG,323,0.7567567567567568,-0.1347666,-0.012255443
2008-02-07 00:00:00+00,LONG,4137,0.0,-0.14555097,-0.04553162
2008-02-07 00:00:00+00,LONG,2548,0.33790274513664326,-0.15582973,-0.051869113
2008-02-08 00:00:00+00,LONG,2548,0.18709157685200242,-0.15353586,-0.036374837
2008-02-08 00:00:00+00,LONG,3882,1.0,-0.13086969,-0.0373548
2008-02-11 00:00:00+00,LONG,3882,0.96,-0.15403226,-0.043936808
2008-02-12 00:00:00+00,LONG,3683,0.0,-0.1553398,-0.026791845
2008-02-12 00:00:00+00,LONG,3882,0.92,-0.13503149,-0.03782953
2008-02-13 00:00:00+00,LONG,3882,0.88,-0.13132137,-0.04278523
2008-03-03 00:00:00+00,LONG,4237,0.0,-0.15765436,0.014839228
2008-03-03 00:00:00+00,LONG,675,0.0,-0.14082398,-0.030483807
2008-03-03 00:00:00+00,LONG,3436,0.0,-0.1465704,-0.021632172
2008-03-03 00:00:00+00,LONG,3704,0.0,-0.1551629,0.004543391
2008-03-04 00:00:00+00,LONG,2452,0.0,-0.1511138,-0.031504314
2008-03-04 00:00:00+00,LONG,2553,0.0,-0.15558864,-0.0021935804
2008-03-04 00:00:00+00,LONG,2613,0.0,-0.13637355,-0.02692976
2008-03-04 00:00:00+00,LONG,1745,0.0,-0.14032601,-0.022239126
2008-03-05 00:00:00+00,LONG,3436,0.0,-0.13136531,-0.04156822
2008-03-06 00:00:00+00,LONG,2553,0.02777777777777779,-0.14253445,-0.005736574
2008-03-07 00:00:00+00,LONG,4237,0.0,-0.14772727,-0.046725012
2008-03-07 00:00:00+00,LONG,1453,0.0,-0.13003096,-0.0040229415
2008-03-10 00:00:00+00,LONG,2452,0.0,-0.14985333,-0.017817114
2008-03-10 00:00:00+00,LONG,2553,1.0,-0.1419326,-0.051180236
2008-03-10 00:00:00+00,LONG,937,0.5882423741409656,-0.1433998,-0.030320944
2008-03-10 00:00:00+00,LONG,2028,1.0,-0.14421582,3.0425604E-4
2008-03-12 00:00:00+00,LONG,791,0.0,-0.1525244,-0.0367841
2008-03-12 00:00:00+00,LONG,874,0.0,-0.1494559,-0.028592404
2008-03-13 00:00:00+00,LONG,3641,0.5892335468473182,-0.13100752,-0.03221106
2008-03-14 00:00:00+00,LONG,1108,0.0,-0.14104919,-0.0026559632
2008-03-17 00:00:00+00,LONG,638,0.3791363644342509,-0.13547237,-0.03196856
2008-03-17 00:00:00+00,LONG,835,1.0,-0.15021522,-0.021885695
2008-03-17 00:00:00+00,LONG,1710,1.0,-0.14465338,-0.035722174
2008-03-19 00:00:00+00,LONG,3236,0.024390243902439046,-0.1349708,8.176953E-5
2008-03-20 00:00:00+00,LONG,4194,0.5366200949218816,-0.15063146,-0.0075575616
2008-03-20 00:00:00+00,LONG,195,1.0,-0.15290391,-0.021004895
2008-03-20 00:00:00+00,LONG,498,1.0,-0.13257737,-0.020634994
2008-03-20 00:00:00+00,LONG,2816,0.30195246206317167,-0.13895668,-0.040872436
2008-03-20 00:00:00+00,LONG,3179,1.0,-0.15082383,-0.042952765
2008-03-20 00:00:00+00,LONG,3236,1.0,-0.14174972,-0.011249938
2008-03-26 00:00:00+00,LONG,2961,1.0,-0.14895,-0.009590386
2008-03-27 00:00:00+00,LONG,2961,0.9655172413793104,-0.15531915,-0.039540254
2008-03-27 00:00:00+00,LONG,3610,0.0,-0.1366512,-0.010840514
2008-03-27 00:00:00+00,LONG,3994,0.8189548145148502,-0.13418862,-0.03905292
2008-03-28 00:00:00+00,LONG,559,0.9107142857142857,-0.13831645,-0.040330466
2008-03-28 00:00:00+00,LONG,2866,0.0,-0.13105802,-0.044553034
2008-03-28 00:00:00+00,LONG,3610,0.0,-0.13946587,-0.015621059
2008-03-28 00:00:00+00,LONG,3681,0.0,-0.14159548,-0.012217782
2008-03-31 00:00:00+00,LONG,1306,0.0,-0.1392157,-0.046512105
2008-04-15 00:00:00+00,LONG,2504,0.9583333333333334,-0.14025974,-0.036992252
2008-04-23 00:00:00+00,LONG,540,1.0,-0.14630382,-0.048585724
2008-04-24 00:00:00+00,LONG,844,0.0,-0.13043478,0.012449341
2008-04-29 00:00:00+00,LONG,88,1.0,-0.13602127,-0.035058215
2008-04-30 00:00:00+00,LONG,535,0.0,-0.13060686,-0.016695462
2008-05-01 00:00:00+00,LONG,1673,1.0,-0.14781022,-0.050391737
2008-05-20 00:00:00+00,LONG,1090,0.0,-0.13942307,-0.038871743
2008-05-21 00:00:00+00,LONG,3357,0.0,-0.13184232,-0.032029696
2008-05-23 00:00:00+00,LONG,1960,0.0,-0.12989324,-0.04787187
2008-05-27 00:00:00+00,LONG,753,1.0,-0.1391799,-0.0010496181
2008-05-29 00:00:00+00,LONG,3513,0.0,-0.14208207,-0.047534358
2008-06-02 00:00:00+00,LONG,1081,0.0,-0.15324676,-0.027983427
2008-06-05 00:00:00+00,LONG,3519,0.0,-0.14641744,-0.035379715
2008-06-06 00:00:00+00,LONG,3519,0.0,-0.13491414,-0.023816539
2008-06-09 00:00:00+00,LONG,3142,0.0,-0.15761276,-0.030268922
2008-06-11 00:00:00+00,LONG,835,0.0,-0.15329866,-0.04795746
2008-06-11 00:00:00+00,LONG,3443,0.0,-0.14634146,-0.02504188
2008-06-13 00:00:00+00,LONG,557,0.0,-0.13654822,-6.5777614E-4
2008-06-16 00:00:00+00,LONG,557,0.0,-0.13013346,-0.020156987
2008-06-18 00:00:00+00,LONG,557,0.0,-0.15544832,-0.035936907
2008-06-23 00:00:00+00,LONG,858,0.09259259259259267,-0.13600396,-0.016922718
2008-06-24 00:00:00+00,LONG,153,0.0,-0.12971698,-0.005425136
2008-06-24 00:00:00+00,LONG,858,0.07407407407407418,-0.13383839,-0.028342241
2008-06-26 00:00:00+00,LONG,153,0.0,-0.14498432,-0.035245784
2008-06-30 00:00:00+00,LONG,2640,0.0,-0.14130434,-0.0046928753
2008-07-01 00:00:00+00,LONG,2226,0.0,-0.14001049,-0.014017855
2008-07-01 00:00:00+00,LONG,2370,0.0,-0.14759035,-0.036786113
2008-07-01 00:00:00+00,LONG,2686,0.0,-0.13225806,-0.047619928
2008-07-02 00:00:00+00,LONG,2686,0.0,-0.14021067,-0.030429948
2008-07-02 00:00:00+00,LONG,1299,0.98,-0.1309718,-0.040004447
2008-07-02 00:00:00+00,LONG,3851,0.0,-0.15541145,0.009523829
2008-07-03 00:00:00+00,LONG,234,0.0,-0.1422689,0.0019403402
2008-07-03 00:00:00+00,LONG,1383,1.0,-0.14008015,-0.050374072
2008-07-03 00:00:00+00,LONG,4073,1.0,-0.13456246,-0.032828875
2008-07-07 00:00:00+00,LONG,234,0.0,-0.1459404,-0.017919304
2008-07-07 00:00:00+00,LONG,3199,0.7741935483870968,-0.13029316,-0.0067854417
2008-07-07 00:00:00+00,LONG,2028,1.0,-0.13112126,-0.037972603
2008-07-10 00:00:00+00,LONG,2393,0.0,-0.14482154,-0.035687584
2008-07-15 00:00:00+00,LONG,388,1.0,-0.15542653,8.894107E-4
2008-07-15 00:00:00+00,LONG,502,0.0,-0.13707012,1.0941049E-4
2008-07-15 00:00:00+00,LONG,2930,0.0,-0.13012575,-0.050260082
2008-07-15 00:00:00+00,LONG,3244,1.0,-0.14063679,-0.030437926
2008-07-15 00:00:00+00,LONG,1236,1.0,-0.13677314,-0.0072853467
2008-07-15 00:00:00+00,LONG,1410,1.0,-0.15084903,-0.05084953
2008-07-15 00:00:00+00,LONG,3629,0.0,-0.14253207,-0.014977338
2008-07-15 00:00:00+00,LONG,3828,0.0,-0.13329813,-0.04232755
2008-07-15 00:00:00+00,LONG,1819,0.0,-0.15312272,-0.051408507
2008-07-15 00:00:00+00,LONG,3915,0.0,-0.1435364,-0.02887797
2008-07-16 00:00:00+00,LONG,388,0.0,-0.14725275,-0.049137395
2008-07-17 00:00:00+00,LONG,791,0.0,-0.14937656,-0.043900385
2008-07-23 00:00:00+00,LONG,2111,0.92,-0.14364406,-0.031841233
2008-07-24 00:00:00+00,LONG,2527,0.9473684210526316,-0.12989467,-0.036424022
2008-07-28 00:00:00+00,LONG,2213,1.0,-0.13019212,-0.010476419
2008-07-29 00:00:00+00,LONG,1471,0.0,-0.15125015,-0.03869331
2008-08-21 00:00:00+00,LONG,555,0.0,-0.14042208,-0.033602625
2008-09-04 00:00:00+00,LONG,3825,0.0,-0.14108911,-0.01229946
2008-09-05 00:00:00+00,LONG,3199,0.0,-0.14866072,-0.0014581451
2008-09-15 00:00:00+00,LONG,3538,0.0,-0.14369689,0.038026813
2008-09-15 00:00:00+00,LONG,3791,0.0,-0.15220518,0.033567507
2008-09-15 00:00:00+00,LONG,1960,0.0,-0.13769531,-0.007810523
2008-09-15 00:00:00+00,LONG,4013,0.0,-0.12962371,0.018587146
2008-09-16 00:00:00+00,LONG,1250,0.0,-0.14486712,-0.04256232
2008-09-17 00:00:00+00,LONG,1250,0.0,-0.14760543,-0.022044996
2008-09-17 00:00:00+00,LONG,1444,0.0,-0.12989873,0.011164778
2008-09-29 00:00:00+00,LONG,3098,0.0,-0.13122232,0.0067221983
2008-09-29 00:00:00+00,LONG,1144,0.0,-0.15723732,0.0053198026
2008-09-29 00:00:00+00,LONG,3684,0.0,-0.13414311,-0.030248087
2008-10-01 00:00:00+00,LONG,3244,0.0,-0.1372859,-0.038285874
2008-10-02 00:00:00+00,LONG,2367,0.0,-0.14387195,-0.013398598
2008-10-03 00:00:00+00,LONG,2367,0.0,-0.1515008,-0.0022076578
2008-10-07 00:00:00+00,LONG,759,0.0,-0.14704873,-0.008298684
2008-10-08 00:00:00+00,LONG,2554,0.2656888740137544,-0.13264006,-0.010457372
2008-10-08 00:00:00+00,LONG,759,0.0,-0.15816507,-0.0061731576
2008-10-08 00:00:00+00,LONG,808,0.0,-0.13653137,0.009595953
2008-10-10 00:00:00+00,LONG,2159,1.0,-0.1567376,-0.0038793292
2008-10-10 00:00:00+00,LONG,1210,1.0,-0.13060564,0.014251858
2008-10-10 00:00:00+00,LONG,4088,0.0,-0.15304077,0.018550454
2008-10-15 00:00:00+00,LONG,1210,0.0,-0.1369802,-0.044781785
2008-11-18 00:00:00+00,LONG,1288,0.0,-0.13717695,-0.028045
2008-11-20 00:00:00+00,LONG,2971,1.0,-0.13679469,-0.0034004694
2008-12-01 00:00:00+00,LONG,2554,0.7180395254866765,-0.15801369,-0.049373526
2008-12-03 00:00:00+00,LONG,2462,0.10550825791449782,-0.13043478,-0.039096262
2008-12-03 00:00:00+00,LONG,1011,0.0,-0.14596173,-0.049575835
2008-12-04 00:00:00+00,LONG,2462,0.1287699947312444,-0.13880597,-0.034030583
2008-12-04 00:00:00+00,LONG,1210,0.0,-0.13945654,-0.04935403
2008-12-15 00:00:00+00,LONG,858,0.9795918367346939,-0.138722,-0.039392877
2008-12-18 00:00:00+00,LONG,3837,0.0,-0.14244466,0.026864013
2008-12-19 00:00:00+00,LONG,3837,0.0,-0.14154786,0.028789625
2008-12-29 00:00:00+00,LONG,4118,0.0,-0.13,-0.045573268
2008-12-29 00:00:00+00,LONG,1383,0.0,-0.15605427,-0.051523436
2008-12-29 00:00:00+00,LONG,3742,0.4,-0.13039647,-0.044620223
2009-01-08 00:00:00+00,LONG,3114,0.0,-0.15390879,-0.031971592
2009-01-12 00:00:00+00,LONG,4172,0.0,-0.15063763,-0.03589882
2009-01-14 00:00:00+00,LONG,1851,0.0,-0.14758621,-0.02569477
2009-01-20 00:00:00+00,LONG,19,0.0,-0.13735047,-0.0070266007
2009-01-20 00:00:00+00,LONG,842,0.0,-0.14198287,-0.03274722
2009-01-20 00:00:00+00,LONG,1949,0.033333333333333326,-0.1344858,-0.023817182
2009-01-22 00:00:00+00,LONG,687,0.0,-0.13657318,-0.02048634
2009-01-22 00:00:00+00,LONG,1108,0.0,-0.15168366,0.034276757
2009-01-30 00:00:00+00,LONG,39,0.0,-0.14059949,-0.011153797
2009-02-02 00:00:00+00,LONG,39,0.0,-0.1535005,-0.017381702
2009-02-02 00:00:00+00,LONG,1330,0.0,-0.13659224,-0.04782441
2009-02-03 00:00:00+00,LONG,2546,0.0,-0.13490364,-0.01258867
2009-02-04 00:00:00+00,LONG,1474,0.0,-0.13776797,-0.017877005
2009-02-05 00:00:00+00,LONG,1474,0.0,-0.14968553,-0.009934728
2009-02-17 00:00:00+00,LONG,4136,0.0,-0.14599986,0.01690214
2009-02-20 00:00:00+00,LONG,192,0.0,-0.13343777,0.014399613
2009-02-20 00:00:00+00,LONG,1700,1.0,-0.14535211,-0.011009417
2009-02-23 00:00:00+00,LONG,4074,0.9615384615384616,-0.13002767,-0.040023677
2009-02-27 00:00:00+00,LONG,3586,0.0,-0.13890964,0.010492542
2009-03-06 00:00:00+00,LONG,2085,1.0,-0.13515358,-0.034807127
2009-03-09 00:00:00+00,LONG,834,1.0,-0.13608131,-0.050033774
2009-03-09 00:00:00+00,LONG,1205,0.9787234042553191,-0.1424878,-0.046927016
2009-03-09 00:00:00+00,LONG,3646,1.0,-0.13638493,-0.027521173
2009-03-10 00:00:00+00,LONG,2619,1.0,-0.15651336,-5.7850144E-4
2009-03-13 00:00:00+00,LONG,3142,1.0,-0.15565374,-0.040530477
2009-03-20 00:00:00+00,LONG,3535,0.0,-0.15652625,-0.03381805
2009-03-23 00:00:00+00,LONG,3535,0.0,-0.13608503,-0.048999123
2009-04-22 00:00:00+00,LONG,2462,0.4417646812856759,-0.13965312,-0.022656208
2009-04-22 00:00:00+00,LONG,2508,1.0,-0.13803886,-0.03369574
2009-04-22 00:00:00+00,LONG,2569,0.6285402021611322,-0.13689893,-0.046576906
2009-04-23 00:00:00+00,LONG,2508,0.96875,-0.15107754,-0.05025437
2009-04-24 00:00:00+00,LONG,2527,0.9473684210526316,-0.14727272,-0.04817201
2009-04-30 00:00:00+00,LONG,417,1.0,-0.13087557,-0.023247503
2009-05-01 00:00:00+00,LONG,417,0.98,-0.13340935,-0.045184337
2009-05-01 00:00:00+00,LONG,1610,0.7982266230109282,-0.1500812,-0.04830501
2009-05-05 00:00:00+00,LONG,4136,1.0,-0.14381097,-0.038800288
2009-05-11 00:00:00+00,LONG,1919,0.0,-0.13592568,-0.02303402
2009-05-15 00:00:00+00,LONG,2437,1.0,-0.14246042,-0.024230842
2009-06-03 00:00:00+00,LONG,664,0.0,-0.1310671,0.032537106
2009-06-03 00:00:00+00,LONG,4000,0.0,-0.15789425,0.019922009
2009-07-06 00:00:00+00,LONG,1897,0.0,-0.13140728,-0.044413984
2009-07-07 00:00:00+00,LONG,2536,0.0,-0.15563448,-0.032205638
2009-07-07 00:00:00+00,LONG,505,0.495603424862704,-0.14639294,-0.044460762
2009-07-07 00:00:00+00,LONG,2936,0.03125,-0.13157895,-0.03653686
2009-07-07 00:00:00+00,LONG,1816,0.9841269841269842,-0.13909559,-0.017193304
2009-07-08 00:00:00+00,LONG,4136,1.0,-0.15664168,0.0035931333
2009-07-08 00:00:00+00,LONG,2226,1.0,-0.13345633,-0.042106017
2009-07-08 00:00:00+00,LONG,2497,1.0,-0.15586649,-0.008147137
2009-07-08 00:00:00+00,LONG,487,1.0,-0.13806206,-0.023691358
2009-07-08 00:00:00+00,LONG,2550,1.0,-0.13185109,-0.0355738
2009-07-08 00:00:00+00,LONG,2731,0.2547731738293751,-0.13601369,-0.038763132
2009-07-08 00:00:00+00,LONG,2936,0.0,-0.15418118,-0.02663246
2009-07-08 00:00:00+00,LONG,3699,1.0,-0.13409415,-0.035560377
2009-07-08 00:00:00+00,LONG,3872,0.0,-0.15666965,-0.010081709
2009-07-08 00:00:00+00,LONG,4000,1.0,-0.13267574,-0.035154566
2009-07-09 00:00:00+00,LONG,4136,0.9830508474576272,-0.13891973,-0.030608466
2009-07-09 00:00:00+00,LONG,2226,0.9836065573770492,-0.13064714,-0.045383666
2009-07-09 00:00:00+00,LONG,2497,0.9615384615384616,-0.15529321,-0.028447164
2009-07-09 00:00:00+00,LONG,2936,0.975,-0.13352855,-0.0482938
2009-07-09 00:00:00+00,LONG,2993,0.9821428571428571,-0.13912134,-0.04313956
2009-07-09 00:00:00+00,LONG,3098,0.9821428571428571,-0.13085295,-0.04657864
2009-07-09 00:00:00+00,LONG,3802,0.975,-0.15868397,-0.029870074
2009-07-10 00:00:00+00,LONG,2613,0.0,-0.13290559,-0.03845044
2009-07-10 00:00:00+00,LONG,576,0.9672131147540983,-0.13305214,-0.039842818
2009-07-10 00:00:00+00,LONG,2993,0.9642857142857143,-0.13496281,-0.04108543
2009-07-10 00:00:00+00,LONG,3021,1.0,-0.13127615,-0.043087702
2009-07-10 00:00:00+00,LONG,1324,1.0,-0.13743575,-0.013509799
2009-07-10 00:00:00+00,LONG,3420,1.0,-0.14950046,-0.0453793
2009-07-10 00:00:00+00,LONG,3802,0.95,-0.14575268,-0.03825627
2009-07-10 00:00:00+00,LONG,3831,1.0,-0.13866484,-0.026198447
2009-07-10 00:00:00+00,LONG,3943,0.9642857142857143,-0.13584524,-0.033481408
2009-07-10 00:00:00+00,LONG,4000,0.9512195121951219,-0.14403675,-0.030400297
2009-07-14 00:00:00+00,LONG,753,0.5766714975035837,-0.15478788,-0.039246634
2009-07-14 00:00:00+00,LONG,1244,0.8571428571428572,-0.1360464,-0.029010378
2009-07-30 00:00:00+00,LONG,135,1.0,-0.13920751,0.0025742664
2009-08-18 00:00:00+00,LONG,191,0.6274509803921569,-0.14628297,-0.02409334
2009-08-19 00:00:00+00,LONG,191,1.0,-0.13725491,-0.015011653
2009-08-31 00:00:00+00,LONG,523,1.0,-0.14938271,-0.01588634
2009-08-31 00:00:00+00,LONG,3067,0.4279413945224457,-0.12992024,-0.0282682
2009-09-01 00:00:00+00,LONG,3067,0.46866469308754144,-0.13861074,-0.0239417
2009-09-02 00:00:00+00,LONG,85,1.0,-0.13544303,-0.030251281
2009-09-02 00:00:00+00,LONG,835,1.0,-0.13450849,-0.0011004255
2009-09-02 00:00:00+00,LONG,844,0.5419794317212775,-0.1577209,-0.042343337
2009-09-02 00:00:00+00,LONG,3148,0.0,-0.15254237,-0.011427496
2009-09-03 00:00:00+00,LONG,835,0.5534790187306275,-0.12974487,-0.04059187
2009-09-03 00:00:00+00,LONG,1396,0.0,-0.1446384,-0.048096262
2009-09-14 00:00:00+00,LONG,1185,0.0,-0.13966745,-0.045064177
2009-09-15 00:00:00+00,LONG,1185,0.0,-0.15218413,-0.043675266
2009-09-25 00:00:00+00,LONG,2582,0.0,-0.13758498,-0.0052819885
2009-09-25 00:00:00+00,LONG,3773,0.0,-0.13742438,-0.008495976
2009-10-21 00:00:00+00,LONG,2006,0.0,-0.14305556,0.0034554491
2009-10-23 00:00:00+00,LONG,1396,0.0,-0.13073395,-0.019670188
2009-10-28 00:00:00+00,LONG,411,1.0,-0.1354815,-0.0054821577
2009-10-28 00:00:00+00,LONG,557,0.0,-0.14457174,0.012669563
2009-10-28 00:00:00+00,LONG,2778,1.0,-0.14230621,-4.6521138E-5
2009-10-30 00:00:00+00,LONG,1897,0.5607174367295753,-0.15206255,-0.0088815605
2009-11-02 00:00:00+00,LONG,88,0.0,-0.14560826,-0.04117936
2009-11-03 00:00:00+00,LONG,2731,0.5949586719275873,-0.14197803,-0.048227403
2009-11-04 00:00:00+00,LONG,2473,0.6247005817514756,-0.14842579,-0.037640143
2009-11-04 00:00:00+00,LONG,1306,0.48846086980185727,-0.131365,-0.039969794
2009-11-09 00:00:00+00,LONG,2582,0.4366957584959552,-0.14483532,-0.018563848
2009-11-18 00:00:00+00,LONG,2582,0.30494281818621227,-0.13423832,-0.04545563
2009-11-27 00:00:00+00,LONG,4000,0.7363277902570001,-0.14438452,-0.03682281
2009-11-30 00:00:00+00,LONG,1306,0.3364023622486647,-0.13304904,-0.027912498
2009-11-30 00:00:00+00,LONG,1437,0.7796610169491526,-0.14878732,-0.044421133
2009-12-09 00:00:00+00,LONG,2107,0.941137628713333,-0.15684411,-0.04980224
2009-12-10 00:00:00+00,LONG,588,0.5203996297632543,-0.15436241,-0.039295465
2009-12-10 00:00:00+00,LONG,3283,0.3760025626593029,-0.1537279,-0.045549545
2009-12-11 00:00:00+00,LONG,2569,0.0,-0.13640736,-0.046071522
2009-12-11 00:00:00+00,LONG,2993,0.790988768042554,-0.1368524,-0.04865101
2009-12-11 00:00:00+00,LONG,3283,0.4604590624992813,-0.15273437,-0.041136216
2009-12-14 00:00:00+00,LONG,2159,0.8730714071671087,-0.14137931,-0.05035822
2009-12-17 00:00:00+00,LONG,1303,1.0,-0.14041746,-0.021364827
2009-12-17 00:00:00+00,LONG,1897,0.0,-0.13807005,-0.0055690557
2009-12-17 00:00:00+00,LONG,2032,0.8648648648648649,-0.13789682,-0.043759376
2009-12-18 00:00:00+00,LONG,920,0.7714285714285715,-0.1414226,-0.027908128
2009-12-18 00:00:00+00,LONG,1303,0.9523809523809523,-0.13645038,-0.028481744
2009-12-21 00:00:00+00,LONG,1396,0.16421821816391835,-0.14589666,-0.033954874
2009-12-31 00:00:00+00,LONG,356,0.0,-0.13236882,-0.048509046
2010-01-22 00:00:00+00,LONG,675,0.0,-0.13749062,0.0011321738
2010-01-22 00:00:00+00,LONG,838,0.0,-0.13628422,-9.994148E-4
2010-01-26 00:00:00+00,LONG,838,0.0,-0.13255955,-0.0045601963
2010-01-27 00:00:00+00,LONG,838,0.0,-0.15066026,-0.025724767
2010-01-27 00:00:00+00,LONG,984,0.0,-0.13076755,-0.004417527
2010-01-28 00:00:00+00,LONG,2066,0.0,-0.1474943,-0.010800065
2010-01-28 00:00:00+00,LONG,1904,0.645018978538688,-0.15268397,-0.034385674
2010-01-29 00:00:00+00,LONG,2452,0.0,-0.15524276,-0.018144304
2010-01-29 00:00:00+00,LONG,2534,0.0,-0.13968411,-0.014717253
2010-01-29 00:00:00+00,LONG,2742,0.0,-0.14594895,-0.029588252
2010-01-29 00:00:00+00,LONG,1904,0.5989025150749999,-0.15204263,-0.050797883
2010-01-29 00:00:00+00,LONG,4083,0.0,-0.13639691,-0.017218834
2010-02-05 00:00:00+00,LONG,19,0.7174945425849975,-0.13463378,-0.038308293
2010-02-05 00:00:00+00,LONG,2518,0.0,-0.15844156,-0.03407416
2010-02-05 00:00:00+00,LONG,588,0.6572227809204481,-0.13487862,-0.047814976
2010-02-05 00:00:00+00,LONG,2761,0.7631558361645323,-0.1313394,-0.048702784
2010-02-05 00:00:00+00,LONG,1297,0.0,-0.15100886,-0.039898854
2010-02-05 00:00:00+00,LONG,1897,1.0,-0.13310933,-0.029244151
2010-02-08 00:00:00+00,LONG,2055,0.9836065573770492,-0.13408428,-0.04552698
2010-02-08 00:00:00+00,LONG,19,0.753162289305891,-0.13920015,-0.041320667
2010-02-08 00:00:00+00,LONG,50,0.0,-0.14484587,-0.049454134
2010-02-08 00:00:00+00,LONG,2107,0.9824561403508771,-0.14604561,-0.038526166
2010-02-08 00:00:00+00,LONG,2518,0.0,-0.14197803,-0.049289074
2010-02-08 00:00:00+00,LONG,540,0.0,-0.13736565,-0.041775156
2010-02-08 00:00:00+00,LONG,1297,0.0,-0.14474788,-0.037725415
2010-02-08 00:00:00+00,LONG,3596,1.0,-0.14346895,-0.047966562
2010-02-08 00:00:00+00,LONG,1897,0.9777777777777777,-0.12979275,-0.04037576
2010-02-09 00:00:00+00,LONG,730,1.0,-0.14037855,-0.01254358
2010-02-09 00:00:00+00,LONG,1185,0.2032226546105381,-0.1326087,0.005504141
2010-02-10 00:00:00+00,LONG,3420,0.0,-0.13940461,-0.051139884
2010-02-11 00:00:00+00,LONG,3130,0.9827586206896551,-0.1457018,-0.049455836
2010-02-11 00:00:00+00,LONG,3335,0.435827842397325,-0.13602422,-0.037553977
2010-02-12 00:00:00+00,LONG,934,1.0,-0.13681869,-0.034238484
2010-02-12 00:00:00+00,LONG,3130,0.9655172413793104,-0.15220553,-0.04091345
2010-02-12 00:00:00+00,LONG,3335,0.0,-0.14685453,-0.044695534
2010-02-12 00:00:00+00,LONG,3652,0.6049155576459404,-0.14222713,-0.033486787
2010-02-12 00:00:00+00,LONG,3828,1.0,-0.14776249,-0.041568458
2010-02-18 00:00:00+00,LONG,4171,0.8367346938775511,-0.13053842,-0.04874513
2010-02-18 00:00:00+00,LONG,1250,0.0,-0.13150162,-0.044090275
2010-02-19 00:00:00+00,LONG,1250,0.0,-0.13608156,-0.04196515
2010-02-25 00:00:00+00,LONG,405,0.6485616470639548,-0.13840623,-0.049761515
2010-03-04 00:00:00+00,LONG,4164,1.0,-0.15013263,-0.03135003
2010-04-29 00:00:00+00,LONG,1437,0.0,-0.14057632,0.04309387
2010-05-03 00:00:00+00,LONG,498,0.0,-0.13468966,-0.011540001
2010-05-03 00:00:00+00,LONG,1404,0.0,-0.14534076,-0.03692162
2010-05-03 00:00:00+00,LONG,1437,0.0,-0.15698586,-0.015598423
2010-05-03 00:00:00+00,LONG,3693,0.0,-0.14606492,-0.035984784
2010-05-04 00:00:00+00,LONG,557,0.0,-0.12990692,0.01338396
2010-05-04 00:00:00+00,LONG,3357,0.0,-0.15785936,-0.044043466
2010-05-04 00:00:00+00,LONG,3596,0.0,-0.14829268,-0.02782809
2010-05-04 00:00:00+00,LONG,3947,0.0,-0.13460954,-0.008258955
2010-05-05 00:00:00+00,LONG,557,0.0,-0.1490482,0.01220084
2010-05-07 00:00:00+00,LONG,791,0.0,-0.14281814,-0.04630542
2010-05-20 00:00:00+00,LONG,2297,0.0,-0.15035678,-0.008297933
2010-05-24 00:00:00+00,LONG,1280,0.0,-0.14386211,-0.04108219
2010-05-25 00:00:00+00,LONG,69,1.0,-0.13150492,-0.026763285
2010-05-25 00:00:00+00,LONG,433,1.0,-0.132521,-0.04412534
2010-05-25 00:00:00+00,LONG,617,1.0,-0.1583469,-0.04294546
2010-05-25 00:00:00+00,LONG,853,1.0,-0.13111782,-0.02633712
2010-05-25 00:00:00+00,LONG,897,0.4500193374969803,-0.14374045,-0.039686423
2010-05-25 00:00:00+00,LONG,1262,1.0,-0.13614744,-0.030148823
