time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,revenue_growth_yoy_df063,dist_upper_bb_50_2.0_df055,price_to_sales_zscore_universe_df070
2021-05-10 00:00:00+00,SHORT,397,0.789385998587095,-0.042778067,11.62,-0.010627036,-0.0846
2021-05-10 00:00:00+00,SHORT,3153,0.3879267515234097,-0.03056522,2.86,-0.010773651,-0.0826
2021-05-10 00:00:00+00,SHORT,1139,0.46602359988047853,-0.03819006,12.8,-0.0086473385,-0.0834
2021-05-10 00:00:00+00,SHORT,1742,0.665722415500953,-0.014331223,0.83,-0.0112043535,-0.0834
2021-05-11 00:00:00+00,SHORT,2085,0.0,-0.026680617,7.66,-0.005854262,-0.0827
2021-05-13 00:00:00+00,SHORT,3286,0.3894854428298058,-0.066571444,10.32,-0.014232842,-0.0835
2021-05-13 00:00:00+00,SHORT,1848,0.4442288285631966,-0.065142475,20.42,-0.008699236,-0.0835
2021-05-14 00:00:00+00,SHORT,2085,0.0,-0.039723903,7.66,-0.014127681,-0.0827
2021-05-14 00:00:00+00,SHORT,4201,0.11403655654441312,-0.04133377,11.84,-0.0058629294,-0.0813
2021-05-14 00:00:00+00,SHORT,2226,0.5018974399685295,-0.07635198,10.08,-0.0065028328,-0.0829
2021-05-14 00:00:00+00,SHORT,189,0.7777777777777778,-0.037381016,2.1,-0.0055770916,-0.083
2021-05-14 00:00:00+00,SHORT,1848,0.45843324735504015,-0.06385737,20.42,-0.0065545803,-0.0833
2021-05-17 00:00:00+00,SHORT,189,0.6153086102170056,-0.04540968,2.1,-0.013921151,-0.0828
2021-05-17 00:00:00+00,SHORT,1022,0.0,-0.06503852,10.57,-0.013984734,-0.0831
2021-05-17 00:00:00+00,SHORT,1848,0.42950954043580275,-0.06844391,20.42,-0.013328411,-0.0831
2021-05-18 00:00:00+00,SHORT,2553,0.6551234643795348,-0.04283872,-1.27,-0.006275865,-0.0817
2021-05-18 00:00:00+00,SHORT,838,0.2613877535566729,-0.062869474,9.05,-0.014167541,-0.0835
2021-05-18 00:00:00+00,SHORT,1173,0.0,-0.09665491,-15.57,-0.00922496,-0.0823
2021-05-18 00:00:00+00,SHORT,3471,0.6965089184141267,-0.0243845,20.16,-0.00955717,-0.0833
2021-05-20 00:00:00+00,SHORT,2085,0.0,-0.04271735,7.66,-0.014470902,-0.083
2021-05-26 00:00:00+00,SHORT,1453,0.0,-0.037261825,-1.44,-0.009464398,-0.0829
2021-05-27 00:00:00+00,SHORT,2349,0.0,-0.055751834,-17.93,-0.011464452,-0.0833
2021-05-27 00:00:00+00,SHORT,3153,0.0,-0.020133767,2.86,-0.0087246485,-0.0809
2021-05-27 00:00:00+00,SHORT,1453,0.31401149425123,-0.034167204,-1.44,-0.00875891,-0.083
2021-05-28 00:00:00+00,SHORT,2764,0.34298560031852743,-0.038738478,3.05,-0.00902216,-0.0824
2021-06-01 00:00:00+00,SHORT,3216,0.695456250200217,-0.010788922,11.82,-0.0057036146,-0.0812
2021-06-02 00:00:00+00,SHORT,121,0.5769876816609888,-0.021058707,-0.44,-0.00895108,-0.0853
2021-06-03 00:00:00+00,SHORT,2090,0.4244139117535029,-0.013634474,14.05,-0.0066278963,-0.0831
2021-06-03 00:00:00+00,SHORT,3811,1.0,-0.017753337,5.12,-0.010148389,-0.0845
2021-06-03 00:00:00+00,SHORT,4000,1.0,-0.020215042,-5.86,-0.0096582575,-0.0849
2021-06-04 00:00:00+00,SHORT,2090,0.7638124568151923,-0.015352007,14.05,-0.008024131,-0.0836
2021-06-04 00:00:00+00,SHORT,121,0.708083067685092,-0.019731874,-0.44,-0.009889952,-0.0853
2021-06-04 00:00:00+00,SHORT,2425,0.7711292066486427,-0.019007452,-15.01,-0.014687198,-0.0852
2021-06-04 00:00:00+00,SHORT,684,1.0,-0.01356728,11.77,-0.0057584425,-0.0842
2021-06-04 00:00:00+00,SHORT,1593,0.6519767150772747,-0.046355385,-16.59,-0.007193066,-0.0851
2021-06-07 00:00:00+00,SHORT,652,0.34765835002847273,-0.03066792,-6.29,-0.010301253,-0.0877
2021-06-07 00:00:00+00,SHORT,1280,0.0,-0.027305521,6.32,-0.009924042,-0.087
2021-06-07 00:00:00+00,SHORT,1330,0.0,-0.020219678,-2.03,-0.013563132,-0.0871
2021-06-07 00:00:00+00,SHORT,1593,0.5554765252818751,-0.05338648,-16.59,-0.012210402,-0.0882
2021-06-07 00:00:00+00,SHORT,1633,0.9375,-0.010639318,8.13,-0.009461319,-0.0876
2021-06-08 00:00:00+00,SHORT,2725,0.6014844050923099,-0.01872221,16.01,-0.008076173,-0.0884
2021-06-08 00:00:00+00,SHORT,2760,0.48076146784953716,-0.06015106,-15.8,-0.01164975,-0.0872
2021-06-08 00:00:00+00,SHORT,1280,0.9,-0.02962078,6.32,-0.0129294405,-0.0871
2021-06-08 00:00:00+00,SHORT,1330,0.0,-0.018038409,-2.03,-0.012527816,-0.0873
2021-06-08 00:00:00+00,SHORT,3466,0.8461538461538461,-0.050678987,-29.94,-0.009887425,-0.0876
2021-06-08 00:00:00+00,SHORT,1593,0.8421052631578947,-0.057212695,-16.59,-0.014535896,-0.0883
2021-06-08 00:00:00+00,SHORT,3695,0.2435139627586214,-0.024734316,17.0,-0.0102975555,-0.0873
2021-06-09 00:00:00+00,SHORT,2725,0.8,-0.020296577,16.01,-0.0069636763,-0.0896
2021-06-09 00:00:00+00,SHORT,3640,1.0,-0.045570817,16.63,-0.013418494,-0.0891
2021-06-10 00:00:00+00,SHORT,3113,1.0,-0.04248375,3.59,-0.012157621,-0.0883
2021-06-10 00:00:00+00,SHORT,1260,0.16989228752603247,-0.028536262,6.46,-0.0077895676,-0.0868
2021-06-10 00:00:00+00,SHORT,3538,0.5422249080682838,-0.05732944,-8.38,-0.008373522,-0.084
2021-06-10 00:00:00+00,SHORT,3594,0.5434547278457293,-0.07945668,-5.4,-0.010585293,-0.0882
2021-06-11 00:00:00+00,SHORT,2863,0.0,-0.034997575,2.95,-0.011999219,-0.0857
2021-06-11 00:00:00+00,SHORT,1260,0.1338041784534492,-0.03534179,6.46,-0.014920142,-0.087
2021-06-11 00:00:00+00,SHORT,3456,1.0,-0.03722523,-7.58,-0.013458851,-0.0887
2021-06-11 00:00:00+00,SHORT,3538,0.37030430568952744,-0.05915749,-8.38,-0.014996522,-0.0841
2021-06-11 00:00:00+00,SHORT,3594,0.4524197759464843,-0.07280968,-5.4,-0.007382183,-0.0884
2021-06-14 00:00:00+00,SHORT,959,0.28791522692635474,-0.02028841,6.84,-0.007101994,-0.0854
2021-06-14 00:00:00+00,SHORT,1260,0.12527344147387184,-0.0333359,6.46,-0.012992472,-0.086
2021-06-14 00:00:00+00,SHORT,3443,0.1884547251530837,-0.06942221,5.43,-0.006143699,-0.086
2021-06-15 00:00:00+00,SHORT,617,0.6778151341516897,-0.0134901,-20.2,-0.0125058405,-0.0841
2021-06-15 00:00:00+00,SHORT,1330,0.0,-0.013214317,-2.03,-0.009925275,-0.0844
2021-06-15 00:00:00+00,SHORT,3521,0.4696515905092775,-0.021937683,-4.62,-0.012729686,-0.0841
2021-06-16 00:00:00+00,SHORT,1184,0.7142857142857143,-0.025343522,4.48,-0.0057718633,-0.0861
2021-06-16 00:00:00+00,SHORT,1260,0.06790872688068517,-0.030440535,6.46,-0.00946743,-0.0848
2021-06-16 00:00:00+00,SHORT,1473,0.4380468252561277,-0.016736416,-6.19,-0.01046428,-0.085
2021-06-17 00:00:00+00,SHORT,3420,0.19458113448171238,-0.029063553,-7.27,-0.006594402,-0.0865
2021-06-17 00:00:00+00,SHORT,1473,0.6038300421752777,-0.020523695,-6.19,-0.012360769,-0.0853
2021-06-22 00:00:00+00,SHORT,3420,0.0,-0.038146418,-7.27,-0.014922521,-0.085
2021-06-23 00:00:00+00,SHORT,2159,0.0,-0.038557798,6.38,-0.009288421,-0.0864
2021-06-23 00:00:00+00,SHORT,3420,0.24409382378258332,-0.03401762,-7.27,-0.01043725,-0.0862
2021-06-24 00:00:00+00,SHORT,2159,0.0,-0.037335094,6.38,-0.012411667,-0.0866
2021-06-25 00:00:00+00,SHORT,4187,1.0,-0.026833069,4.39,-0.011648655,-0.0863
2021-06-25 00:00:00+00,SHORT,2159,0.0,-0.030868063,6.38,-0.013029464,-0.0868
2021-06-28 00:00:00+00,SHORT,2159,0.0,-0.024996089,-0.6,-0.011581251,-0.0877
2021-06-28 00:00:00+00,SHORT,559,0.0,-0.005903837,-1.06,-0.014099462,-0.0873
2021-06-29 00:00:00+00,SHORT,559,0.0,-0.0057900613,-1.06,-0.009601551,-0.0861
2021-07-13 00:00:00+00,SHORT,1250,0.5306151396979905,-0.003383645,9.33,-0.011741918,-0.0963
2021-07-14 00:00:00+00,SHORT,1099,0.35941568799930146,-0.011404894,-13.38,-0.0063553764,-0.0924
2021-07-14 00:00:00+00,SHORT,1473,1.0,-0.01733204,-5.2,-0.014580755,-0.0939
2021-07-16 00:00:00+00,SHORT,3335,0.1499101955478647,-0.03787969,-1.08,-0.007164596,-0.0906
2021-07-21 00:00:00+00,SHORT,3596,0.0,-0.024304911,12.23,-0.011944883,-0.0941
2021-08-02 00:00:00+00,SHORT,2391,0.4102876651410562,-0.036557615,8.7,-0.011332389,-0.0898
2021-08-03 00:00:00+00,SHORT,3531,0.0,-0.037051484,14.62,-0.011767305,-0.0943
2021-08-04 00:00:00+00,SHORT,465,0.0,-0.019182298,15.38,-0.006714744,-0.0917
2021-08-04 00:00:00+00,SHORT,1250,0.521577752578162,-0.020655034,15.67,-0.012712776,-0.0933
2021-08-05 00:00:00+00,SHORT,898,0.3845953814280508,-0.05637493,17.72,-0.014505671,-0.0946
2021-08-06 00:00:00+00,SHORT,3538,0.4316520492167414,-0.0076579824,18.09,-0.013677811,-0.0911
2021-08-10 00:00:00+00,SHORT,694,0.18016322150861225,-0.08886892,20.02,-0.00984694,-0.0967
2021-08-11 00:00:00+00,SHORT,3897,0.7647058823529411,-0.10689715,14.69,-0.009461139,-0.0971
2021-08-12 00:00:00+00,SHORT,3897,0.0,-0.105882965,14.69,-0.007915209,-0.0979
2021-08-13 00:00:00+00,SHORT,787,0.7058823529411764,-0.03211255,3.75,-0.007842122,-0.0968
2021-08-13 00:00:00+00,SHORT,990,1.0,-0.029112611,8.4,-0.007836962,-0.096
2021-08-13 00:00:00+00,SHORT,3607,0.0,-0.045527603,3.3,-0.005600696,-0.0954
2021-08-16 00:00:00+00,SHORT,4097,0.3239821399134327,-0.059838105,13.45,-0.008144067,-0.093
2021-08-16 00:00:00+00,SHORT,440,0.26462624009569113,-0.055873204,-9.92,-0.006428302,-0.0933
2021-08-16 00:00:00+00,SHORT,787,0.6470588235294118,-0.029328195,3.75,-0.006791727,-0.0943
2021-08-17 00:00:00+00,SHORT,787,0.5882352941176471,-0.030538263,3.75,-0.010236152,-0.0988
2021-08-17 00:00:00+00,SHORT,1210,0.598797832256968,-0.02571008,9.27,-0.0129561685,-0.0978
2021-08-17 00:00:00+00,SHORT,1710,0.0,-0.056413367,15.74,-0.007313391,-0.0978
2021-08-24 00:00:00+00,SHORT,1710,0.0,-0.050831806,15.74,-0.010733746,-0.0986
2021-08-25 00:00:00+00,SHORT,4005,0.17736574037886577,-0.030566556,2.91,-0.00947096,-0.0973
2021-08-26 00:00:00+00,SHORT,1074,0.0,-0.015481085,3.16,-0.011197768,-0.0994
2021-08-26 00:00:00+00,SHORT,3309,0.3536202623789434,-0.024816426,-1.48,-0.0078140795,-0.0982
2021-08-26 00:00:00+00,SHORT,3811,0.3512818232128455,-0.04153166,17.38,-0.0081962375,-0.0991
2021-08-27 00:00:00+00,SHORT,3309,0.3692470586878887,-0.022706632,-1.48,-0.006218462,-0.0985
2021-08-27 00:00:00+00,SHORT,3897,0.0,-0.047945738,14.69,-0.012889878,-0.0999
2021-08-30 00:00:00+00,SHORT,516,0.15233394869404326,-0.034410946,-0.97,-0.014334042,-0.0979
2021-08-30 00:00:00+00,SHORT,2728,0.39119799497507235,-0.032603726,11.61,-0.010781924,-0.0975
2021-08-30 00:00:00+00,SHORT,3309,0.29765728397976604,-0.027039966,-1.48,-0.013577059,-0.0979
2021-08-30 00:00:00+00,SHORT,1383,0.4946390431441273,-0.0048329546,-0.09,-0.012820771,-0.0967
2021-08-30 00:00:00+00,SHORT,3607,0.2975027045024517,-0.03463909,3.3,-0.012201191,-0.0981
2021-08-30 00:00:00+00,SHORT,3897,0.0,-0.048111543,14.69,-0.013995965,-0.0993
2021-08-31 00:00:00+00,SHORT,2728,0.3774847954087619,-0.03004632,11.61,-0.00880641,-0.0974
2021-08-31 00:00:00+00,SHORT,3607,0.35127950233371547,-0.034565456,3.3,-0.011779263,-0.098
2021-09-01 00:00:00+00,SHORT,1191,0.1470380804363951,-0.07086118,14.16,-0.011002972,-0.0967
2021-09-02 00:00:00+00,SHORT,2111,0.22453951425996327,-0.0061690155,9.64,-0.0062233116,-0.0977
2021-09-02 00:00:00+00,SHORT,1185,0.35013936448508065,-0.019435233,6.31,-0.007848362,-0.0963
2021-09-02 00:00:00+00,SHORT,1191,0.27817118797406204,-0.069586866,14.16,-0.009698968,-0.0974
2021-09-02 00:00:00+00,SHORT,1210,0.0,-0.019479873,9.27,-0.011251813,-0.0986
2021-09-02 00:00:00+00,SHORT,1299,0.4456706105631442,-0.0027085675,-8.49,-0.011951914,-0.0929
2021-09-02 00:00:00+00,SHORT,1383,0.27946139011580234,-0.0058136047,-0.09,-0.012570732,-0.097
2021-09-03 00:00:00+00,SHORT,1191,0.27969830016101205,-0.066079564,14.16,-0.012653263,-0.0972
2021-09-03 00:00:00+00,SHORT,1260,0.698147743223971,-0.016569154,20.01,-0.013498519,-0.0978
2021-09-03 00:00:00+00,SHORT,1967,0.0,-0.013519943,-3.02,-0.01367078,-0.098
2021-09-03 00:00:00+00,SHORT,4073,0.5321819640911268,-0.014206604,12.07,-0.010459499,-0.0993
2021-09-07 00:00:00+00,SHORT,1185,0.2645516767440131,-0.024998875,6.31,-0.011840832,-0.096
2021-09-07 00:00:00+00,SHORT,4073,0.5266325553318704,-0.023386903,12.07,-0.013911424,-0.0991
2021-09-08 00:00:00+00,SHORT,3343,0.39649621559087955,-0.015372967,13.47,-0.0070450506,-0.0892
2021-09-08 00:00:00+00,SHORT,4073,0.4636041178211101,-0.026420116,12.07,-0.009998869,-0.098
2021-09-09 00:00:00+00,SHORT,2070,0.2739412801399553,-0.011602289,18.68,-0.007691929,-0.0978
2021-09-09 00:00:00+00,SHORT,2397,0.25987213339248477,-0.015954932,8.22,-0.014232964,-0.0931
2021-09-09 00:00:00+00,SHORT,1585,0.13403953857764933,-0.008477885,-0.47,-0.009238369,-0.0981
2021-09-10 00:00:00+00,SHORT,234,1.0,-0.014831616,15.82,-0.011784599,-0.0888
2021-09-10 00:00:00+00,SHORT,2397,0.1831535785863845,-0.01659728,8.22,-0.012542043,-0.0922
2021-09-10 00:00:00+00,SHORT,1185,0.3123991752576891,-0.023604197,6.31,-0.012845038,-0.0947
2021-09-10 00:00:00+00,SHORT,3897,0.9205451349015566,-0.07197776,14.69,-0.013946359,-0.098
2021-09-13 00:00:00+00,SHORT,2640,0.0,-0.07470947,19.41,-0.0136389155,-0.0897
2021-09-13 00:00:00+00,SHORT,2979,0.7042623674707532,-0.0043119984,7.05,-0.008905426,-0.0918
2021-09-14 00:00:00+00,SHORT,4163,0.0,-0.03730757,8.19,-0.01208402,-0.0919
2021-09-14 00:00:00+00,SHORT,2979,0.5311165012400761,-0.007105721,7.05,-0.010969918,-0.0912
2021-09-14 00:00:00+00,SHORT,1185,0.10644752266891139,-0.021635354,6.31,-0.012697734,-0.0902
2021-09-15 00:00:00+00,SHORT,2070,0.29530713389361135,-0.011417308,18.68,-0.010685334,-0.0924
2021-09-15 00:00:00+00,SHORT,2643,0.43451828902359896,-0.020615706,-15.88,-0.009442837,-0.0916
2021-09-15 00:00:00+00,SHORT,2979,0.546983072420232,-0.009530874,7.05,-0.01311171,-0.0912
2021-09-16 00:00:00+00,SHORT,234,0.7894736842105263,-0.011718023,15.82,-0.012386299,-0.0857
2021-09-16 00:00:00+00,SHORT,2643,0.3128454163537079,-0.015051025,-15.88,-0.006093479,-0.0927
2021-09-17 00:00:00+00,SHORT,3561,0.3014948347304144,-0.024110558,8.51,-0.014039155,-0.094
2021-09-23 00:00:00+00,SHORT,2514,0.0,-0.024189714,19.3,-0.014032871,-0.095
2021-09-27 00:00:00+00,SHORT,2393,1.0,-0.013834718,19.83,-0.014037876,-0.0934
2021-09-28 00:00:00+00,SHORT,3487,0.5343569008373671,-0.031076608,8.19,-0.011925403,-0.0953
2021-09-28 00:00:00+00,SHORT,3918,0.0,-0.021929368,17.95,-0.008130885,-0.094
2021-09-29 00:00:00+00,SHORT,3918,0.0,-0.028654033,17.95,-0.011147535,-0.0937
2021-12-07 00:00:00+00,SHORT,3754,0.0,-0.02273692,11.39,-0.007668239,-0.0874
2021-12-08 00:00:00+00,SHORT,1074,0.0,-0.023165049,12.53,-0.013973338,-0.0861
2021-12-08 00:00:00+00,SHORT,3255,1.0,-0.0102079185,20.22,-0.008928735,-0.0855
2021-12-13 00:00:00+00,SHORT,975,1.0,-0.020330591,8.61,-0.010367631,-0.0901
2021-12-13 00:00:00+00,SHORT,1220,1.0,-0.016472803,14.47,-0.013516599,-0.09
2021-12-13 00:00:00+00,SHORT,1383,1.0,-0.015134281,9.97,-0.011422024,-0.0901
2021-12-15 00:00:00+00,SHORT,975,0.75,-0.02649223,8.61,-0.00881471,-0.0902
2021-12-28 00:00:00+00,SHORT,2397,1.0,-0.019219121,12.54,-0.01499,-0.0889
2021-12-28 00:00:00+00,SHORT,858,0.23194641793405638,-0.085292436,11.4,-0.009861846,-0.0899
2021-12-28 00:00:00+00,SHORT,3515,1.0,-0.02701498,12.38,-0.008940651,-0.0889
2021-12-28 00:00:00+00,SHORT,1633,0.0,-0.046380438,6.45,-0.007315791,-0.0898
2021-12-29 00:00:00+00,SHORT,3515,0.9,-0.02880426,12.38,-0.0068875705,-0.0897
2021-12-30 00:00:00+00,SHORT,3515,0.8,-0.034415394,12.38,-0.014774279,-0.0895
2022-01-03 00:00:00+00,SHORT,959,0.6666666666666667,-0.052463893,8.14,-0.006778682,-0.0857
2022-01-03 00:00:00+00,SHORT,3203,0.7692307692307692,-0.02538586,6.68,-0.0068288706,-0.0861
2022-01-04 00:00:00+00,SHORT,2686,0.37228353604343384,-0.037064068,1.98,-0.011660115,-0.0868
2022-01-04 00:00:00+00,SHORT,3203,0.396030700808234,-0.032465346,6.68,-0.014205051,-0.0861
2022-01-04 00:00:00+00,SHORT,4005,0.37230707659972995,-0.0125993155,15.77,-0.010176904,-0.0859
2022-01-05 00:00:00+00,SHORT,2253,1.0,-0.016764164,11.86,-0.0065002264,-0.0826
2022-01-05 00:00:00+00,SHORT,1076,0.8892198515594317,-0.036604095,15.76,-0.011440729,-0.0832
2022-01-05 00:00:00+00,SHORT,1752,1.0,-0.030789869,14.76,-0.013775095,-0.084
2022-01-05 00:00:00+00,SHORT,4089,0.0,-0.019974342,19.57,-0.0100789545,-0.082
2022-01-06 00:00:00+00,SHORT,2391,0.8888888888888888,-0.009220898,14.46,-0.012424295,-0.0816
2022-01-06 00:00:00+00,SHORT,735,0.8947368421052632,-0.050561756,11.43,-0.008799141,-0.0837
2022-01-06 00:00:00+00,SHORT,3065,0.7896268529694855,-0.037594326,18.64,-0.013560786,-0.0834
2022-01-06 00:00:00+00,SHORT,1896,0.5744120401658718,-0.052077156,-24.54,-0.011608361,-0.0834
2022-01-10 00:00:00+00,SHORT,2084,0.9090909090909091,-0.013900456,10.7,-0.010898888,-0.082
2022-01-10 00:00:00+00,SHORT,160,0.16582029106012558,-0.034417387,8.52,-0.013067412,-0.0833
2022-01-10 00:00:00+00,SHORT,1690,0.582171202460129,-0.0627026,14.84,-0.0059261643,-0.0821
2022-01-10 00:00:00+00,SHORT,4059,0.4780644952394705,-0.027272496,4.35,-0.006466276,-0.083
2022-01-10 00:00:00+00,SHORT,4089,0.5638056181535066,-0.029231455,19.57,-0.010696811,-0.0811
2022-01-11 00:00:00+00,SHORT,2137,0.9166666666666666,-0.02250426,6.98,-0.014142618,-0.0837
2022-01-11 00:00:00+00,SHORT,160,0.25354360132329873,-0.03424573,8.52,-0.010937045,-0.0842
2022-01-11 00:00:00+00,SHORT,3531,0.7647058823529411,-0.03908609,12.42,-0.013241979,-0.0844
2022-01-11 00:00:00+00,SHORT,4059,0.5210229282591924,-0.029547904,4.35,-0.012356165,-0.0839
2022-01-12 00:00:00+00,SHORT,160,0.12493927368753731,-0.037637755,8.52,-0.011373325,-0.0846
2022-01-12 00:00:00+00,SHORT,3531,1.0,-0.03358453,12.42,-0.008335766,-0.0848
2022-01-13 00:00:00+00,SHORT,160,0.18433464991498744,-0.039778974,8.52,-0.007629609,-0.0831
2022-01-13 00:00:00+00,SHORT,4089,0.3701517334922672,-0.032955006,19.57,-0.012190464,-0.0809
2022-01-14 00:00:00+00,SHORT,160,0.24102052926760992,-0.04542379,8.52,-0.0066107525,-0.083
2022-01-14 00:00:00+00,SHORT,2437,0.875,-0.038124826,-13.25,-0.011334724,-0.083
2022-01-14 00:00:00+00,SHORT,2751,0.4240713354015929,-0.015654176,6.61,-0.0069428217,-0.0822
2022-01-14 00:00:00+00,SHORT,881,0.5211754754883813,-0.034231093,6.6,-0.006697943,-0.0826
2022-01-14 00:00:00+00,SHORT,1051,0.0,-0.06957492,7.03,-0.006492966,-0.0829
2022-01-14 00:00:00+00,SHORT,1967,1.0,-0.03070758,10.91,-0.00990904,-0.0823
2022-01-18 00:00:00+00,SHORT,2159,0.9230769230769231,-0.052104454,7.19,-0.009436541,-0.0816
2022-01-18 00:00:00+00,SHORT,516,0.8333333333333334,-0.051262032,5.24,-0.0065657008,-0.0807
2022-01-18 00:00:00+00,SHORT,562,0.19176350623100655,-0.028510977,1.81,-0.0066616097,-0.0808
2022-01-18 00:00:00+00,SHORT,1063,0.4056676076927077,-0.04407243,-16.19,-0.009647647,-0.0809
2022-01-18 00:00:00+00,SHORT,1074,0.5324952187647478,-0.048589617,12.53,-0.012359238,-0.0816
2022-01-18 00:00:00+00,SHORT,1377,0.75,-0.11974001,-4.85,-0.009780488,-0.0815
2022-01-18 00:00:00+00,SHORT,1985,0.7857142857142857,-0.052735284,4.69,-0.009397063,-0.0808
2022-01-19 00:00:00+00,SHORT,2159,0.8461538461538461,-0.05790716,7.19,-0.014394114,-0.0808
2022-01-19 00:00:00+00,SHORT,2568,0.0,-0.07623469,12.62,-0.014856126,-0.0808
2022-01-19 00:00:00+00,SHORT,3469,0.5262834437710734,-0.028288106,11.57,-0.014214712,-0.0806
2022-05-09 00:00:00+00,SHORT,3430,0.7,-0.0639842,7.36,-0.0129520865,-0.0869
2022-05-13 00:00:00+00,SHORT,2408,0.7,-0.016244555,7.27,-0.013101565,-0.0817
2022-05-13 00:00:00+00,SHORT,3890,0.44362901971924557,-0.016474376,6.57,-0.012151935,-0.0822
2022-05-17 00:00:00+00,SHORT,1819,0.3129950608252349,-0.028681088,-0.92,-0.014878683,-0.0822
2022-05-17 00:00:00+00,SHORT,1832,0.6200961514482352,-0.013055901,8.83,-0.0135808475,-0.083
2022-05-17 00:00:00+00,SHORT,1896,0.0,-0.02986378,7.66,-0.009731764,-0.0826
2022-05-24 00:00:00+00,SHORT,3521,1.0,-0.0054472946,13.13,-0.010870031,-0.0808
2022-05-26 00:00:00+00,SHORT,2396,0.3295452003807375,-0.027647695,11.77,-0.00959237,-0.0823
2022-05-26 00:00:00+00,SHORT,3040,0.6775273449816138,-0.02677051,2.12,-0.0073635187,-0.081
2022-05-27 00:00:00+00,SHORT,2396,0.32627063046959126,-0.033001706,11.77,-0.014797679,-0.0834
2022-06-01 00:00:00+00,SHORT,2262,0.0,-0.044065237,14.76,-0.013685044,-0.0814
2022-06-01 00:00:00+00,SHORT,1631,0.32861347483584064,-0.026240127,2.6,-0.0072827614,-0.0829
2022-06-01 00:00:00+00,SHORT,1967,0.9,-0.052627318,-2.19,-0.00956694,-0.0831
2022-06-02 00:00:00+00,SHORT,3890,0.40183408535008797,-0.029290222,6.57,-0.012269772,-0.084
2022-06-06 00:00:00+00,SHORT,4123,0.9375,-0.040352825,-3.37,-0.008608775,-0.0834
2022-06-06 00:00:00+00,SHORT,3890,0.2981466658238975,-0.03618717,6.57,-0.0135748405,-0.0844
2022-06-06 00:00:00+00,SHORT,1967,0.6,-0.07666955,-2.19,-0.014636332,-0.084
2022-06-07 00:00:00+00,SHORT,2262,0.5714285714285714,-0.04598083,14.76,-0.014575161,-0.087
2022-06-07 00:00:00+00,SHORT,2553,0.9,-0.042774778,-2.82,-0.01287967,-0.088
2022-06-07 00:00:00+00,SHORT,3890,0.27115510519701247,-0.039261695,6.57,-0.014140153,-0.0893
2022-06-07 00:00:00+00,SHORT,1967,0.5,-0.07593117,-2.19,-0.014879033,-0.0889
2022-06-08 00:00:00+00,SHORT,4123,0.8125,-0.044010777,-3.37,-0.013227446,-0.0851
2022-06-08 00:00:00+00,SHORT,2262,0.5,-0.042825148,14.76,-0.01297839,-0.084
2022-06-08 00:00:00+00,SHORT,502,0.6270865661629258,-0.07936826,0.98,-0.010000244,-0.0862
2022-06-08 00:00:00+00,SHORT,3982,0.07199600868694254,-0.06167901,11.3,-0.013258265,-0.082
2022-06-09 00:00:00+00,SHORT,845,0.34214748563440883,-0.03986354,4.81,-0.013895989,-0.0863
2022-06-10 00:00:00+00,SHORT,2720,1.0,-0.052623734,12.84,-0.007793558,-0.0877
2022-06-15 00:00:00+00,SHORT,2071,0.0,-0.073500305,5.44,-0.013792867,-0.0867
2022-06-29 00:00:00+00,SHORT,558,0.5260338223161455,-0.035197362,5.19,-0.010579896,-0.0875
2023-01-06 00:00:00+00,SHORT,808,1.0,-0.008025722,0.93,-0.0142422095,-0.0861
2023-01-09 00:00:00+00,SHORT,1780,0.14446619542908679,-0.024513563,-1.86,-0.013112221,-0.0822
2023-01-11 00:00:00+00,SHORT,4176,1.0,-0.0051184483,17.74,-0.005662859,-0.0829
2023-01-11 00:00:00+00,SHORT,388,1.0,-0.012368212,-0.92,-0.01122349,-0.0811
2023-01-12 00:00:00+00,SHORT,3046,1.0,-0.021998163,6.79,-0.0072001233,-0.088
2023-01-12 00:00:00+00,SHORT,1330,0.0,-0.005487815,7.92,-0.014764052,-0.088
2023-01-13 00:00:00+00,SHORT,604,0.7777777777777778,-0.06364989,-13.71,-0.014348288,-0.0832
2023-07-03 00:00:00+00,SHORT,2253,0.2905000638170033,-0.023839246,-0.22,-0.005922594,-0.1038
2023-07-03 00:00:00+00,SHORT,3596,0.0,-0.04170816,12.74,-0.011103775,-0.1043
2023-07-05 00:00:00+00,SHORT,974,0.8390073185934969,-0.024428034,8.58,-0.009110436,-0.098
2023-07-07 00:00:00+00,SHORT,412,0.0,-0.029652972,-14.17,-0.006118664,-0.0886
2023-07-11 00:00:00+00,SHORT,3335,0.0,-0.014953135,0.52,-0.008602321,-0.0875
2023-07-13 00:00:00+00,SHORT,498,0.0,-0.04171807,-14.88,-0.013949845,-0.0869
2023-07-13 00:00:00+00,SHORT,3343,0.3400416698515869,-0.02928204,8.99,-0.0065046963,-0.0863
2023-07-13 00:00:00+00,SHORT,3556,0.7192061861291914,-0.054749884,-21.05,-0.008169595,-0.0868
2023-07-13 00:00:00+00,SHORT,1650,0.7993115245011073,-0.016339662,-13.64,-0.0127423555,-0.0868
2023-07-13 00:00:00+00,SHORT,1651,1.0,-0.027861055,11.13,-0.013697531,-0.087
2023-07-14 00:00:00+00,SHORT,4153,0.22404559039622818,-0.016728297,-0.47,-0.007071047,-0.0874
