time,side,ticker_id,mv_up_composite_labels,delta_pe_qoq_df028,joint_fall_flag_1_20_df042,ma_cloud_diff_13_100_df007,skew_weighted_20_df037
2021-12-03 00:00:00+00,LONG,4050,0.9714285714285714,-0.6608476,0.0,-0.07187996,-0.38518533
2021-12-06 00:00:00+00,LONG,2066,0.0,-7.1338677,0.0,0.0014746548,-0.355396
2021-12-06 00:00:00+00,LONG,2127,0.9545454545454546,1.9166666,0.0,-0.057778224,-0.3959466
2021-12-06 00:00:00+00,LONG,401,0.0,-3.8558164,0.0,0.0943412,-0.39090136
2021-12-06 00:00:00+00,LONG,475,0.0,-9.786719,0.0,0.0534562,-0.36190468
2021-12-06 00:00:00+00,LONG,2751,0.0,-0.57048935,0.0,-0.061822347,-0.3949275
2021-12-06 00:00:00+00,LONG,835,0.28191873151230873,7.514042,0.0,-0.020357158,-0.3867075
2021-12-06 00:00:00+00,LONG,3182,0.0,-0.41849232,0.0,-0.0986181,-0.41419926
2021-12-06 00:00:00+00,LONG,1496,0.0,-2.4362204,0.0,-0.02546322,-0.41220537
2021-12-06 00:00:00+00,LONG,1848,0.9375,5.6192083,0.0,-0.037206862,-0.4084775
2021-12-07 00:00:00+00,LONG,401,0.0,-3.8558164,0.0,0.08509049,-0.38085565
2021-12-07 00:00:00+00,LONG,780,0.9444444444444444,-1.4088839,0.0,-0.06462662,-0.34547934
2021-12-07 00:00:00+00,LONG,1496,0.9310344827586207,-2.4362204,0.0,-0.033376172,-0.3679321
2021-12-08 00:00:00+00,LONG,2127,0.9090909090909091,1.9166666,0.0,-0.06390738,-0.43094498
2021-12-08 00:00:00+00,LONG,88,0.0,-2.7806933,0.0,-0.09516213,-0.36541128
2021-12-08 00:00:00+00,LONG,780,0.9166666666666666,-1.4088839,0.0,-0.066730425,-0.35883653
2021-12-09 00:00:00+00,LONG,2127,0.8863636363636364,1.9166666,0.0,-0.06631754,-0.40029418
2021-12-09 00:00:00+00,LONG,780,0.8888888888888888,-1.4088839,0.0,-0.06901477,-0.34274584
2021-12-09 00:00:00+00,LONG,1496,0.896551724137931,-2.4362204,0.0,-0.044794228,-0.36182874
2021-12-10 00:00:00+00,LONG,780,0.8611111111111112,-1.4088839,0.0,-0.0693917,-0.35041088
2021-12-10 00:00:00+00,LONG,1496,0.0,-2.4362204,0.0,-0.048780713,-0.3792198
2021-12-13 00:00:00+00,LONG,502,0.0,-0.07601237,0.0,-0.06673737,-0.34763366
2021-12-13 00:00:00+00,LONG,835,0.3266641405675986,7.514042,0.0,-0.038954988,-0.38468423
2021-12-13 00:00:00+00,LONG,1496,0.8620689655172413,-2.4362204,0.0,-0.05448265,-0.40555695
2021-12-14 00:00:00+00,LONG,835,0.19990539158491172,7.514042,0.0,-0.043254394,-0.3578056
2021-12-15 00:00:00+00,LONG,424,1.0,-3.7029889,0.0,-0.0071003707,-0.43098608
2021-12-15 00:00:00+00,LONG,457,0.0,6.2075987,0.0,-0.0480798,-0.42997172
2021-12-15 00:00:00+00,LONG,2527,0.8723404255319149,-6.492857,0.0,-0.055722885,-0.39542103
2021-12-15 00:00:00+00,LONG,1496,0.10568346384485312,-2.4362204,0.0,-0.062116127,-0.3656037
2021-12-16 00:00:00+00,LONG,457,0.0,6.2075987,0.0,-0.049755428,-0.34943712
2021-12-17 00:00:00+00,LONG,457,0.0,6.2075987,0.0,-0.05155505,-0.37912035
2021-12-17 00:00:00+00,LONG,2527,0.8297872340425532,-6.492857,0.0,-0.053393837,-0.3452178
2021-12-17 00:00:00+00,LONG,2720,0.0,7.340069,0.0,0.07307461,-0.34541175
2021-12-20 00:00:00+00,LONG,13,0.0,5.3712025,0.0,-0.042799078,-0.39343128
2021-12-20 00:00:00+00,LONG,266,0.3107943506875166,-1.2800593,0.0,-0.008675778,-0.35538366
2021-12-20 00:00:00+00,LONG,487,1.0,0.33465594,0.0,0.0366152,-0.34831467
2021-12-20 00:00:00+00,LONG,2898,0.3589256493942762,28.693405,0.0,-0.0733463,-0.38558796
2021-12-21 00:00:00+00,LONG,2557,0.060576870530550456,1.7724974,0.0,-0.06566852,-0.36400902
2021-12-22 00:00:00+00,LONG,2527,0.7659574468085106,-6.492857,0.0,-0.046815816,-0.34467503
2021-12-22 00:00:00+00,LONG,3216,0.2736854464979517,6.9663005,0.0,0.0030621276,-0.35541537
2021-12-23 00:00:00+00,LONG,4123,0.4333073521373489,12.242857,0.0,-0.012896593,-0.38489702
2021-12-27 00:00:00+00,LONG,3556,0.8260869565217391,-16.252598,0.0,-0.036989775,-0.38615647
2021-12-28 00:00:00+00,LONG,3556,0.0,-16.252598,0.0,-0.047664728,-0.37921154
2021-12-29 00:00:00+00,LONG,3556,0.0,-16.252598,0.0,-0.05629594,-0.34663072
2022-01-05 00:00:00+00,LONG,3556,0.5217391304347826,-16.252598,0.0,-0.09416099,-0.37869096
2022-01-21 00:00:00+00,LONG,50,0.0,-7.241502,0.0,0.060214095,-0.43194073
2022-01-24 00:00:00+00,LONG,273,0.0,-15.745441,0.0,-0.056508772,-0.36533818
2022-01-24 00:00:00+00,LONG,1149,0.0,20.43047,0.0,-0.036675774,-0.3775757
2022-01-25 00:00:00+00,LONG,1149,0.0,20.43047,0.0,-0.042257033,-0.39428475
2022-01-26 00:00:00+00,LONG,417,0.0,-12.44474,0.0,-0.029161867,-0.3491223
2022-01-26 00:00:00+00,LONG,1149,0.0,20.43047,0.0,-0.046830922,-0.38951382
2022-01-26 00:00:00+00,LONG,3610,0.0,2.0377681,0.0,0.086337864,-0.41341886
2022-01-27 00:00:00+00,LONG,4172,0.8636363636363636,-1.5695536,0.0,-0.0547181,-0.37949464
2022-01-27 00:00:00+00,LONG,273,0.0,-15.745441,0.0,-0.060313147,-0.3483821
2022-01-27 00:00:00+00,LONG,1149,0.0,20.43047,0.0,-0.05138376,-0.41430318
2022-01-28 00:00:00+00,LONG,50,0.23514729747990462,-7.241502,0.0,0.0172494,-0.42822912
2022-01-31 00:00:00+00,LONG,50,0.0,-7.241502,0.0,0.010102012,-0.3953257
2022-01-31 00:00:00+00,LONG,900,0.0,22.876217,0.0,-0.018940197,-0.38118285
2022-01-31 00:00:00+00,LONG,3699,0.0,20.909122,0.0,0.025012532,-0.3799984
2022-01-31 00:00:00+00,LONG,1904,0.0,13.685763,0.0,-0.025614303,-0.37947977
2022-02-01 00:00:00+00,LONG,50,0.0,-7.241502,0.0,0.0042040832,-0.344676
2022-02-01 00:00:00+00,LONG,2923,0.0,-3.187271,0.0,-0.017830927,-0.42262533
2022-02-01 00:00:00+00,LONG,900,0.0,22.876217,0.0,-0.022423424,-0.34795067
2022-02-01 00:00:00+00,LONG,3699,0.0,20.909122,0.0,-3.4293637E-4,-0.41267484
2022-02-02 00:00:00+00,LONG,50,0.0,-7.241502,0.0,-0.0014162646,-0.36439005
2022-02-02 00:00:00+00,LONG,2923,0.0,-3.187271,0.0,-0.022749523,-0.3422763
2022-02-02 00:00:00+00,LONG,3699,0.0,20.909122,0.0,-0.022835765,-0.4102778
2022-02-03 00:00:00+00,LONG,3699,0.0,20.909122,0.0,-0.051363297,-0.4171223
2022-02-03 00:00:00+00,LONG,4073,0.0,-3.0320911,0.0,0.037915874,-0.3689707
2022-02-04 00:00:00+00,LONG,588,0.0,26.449612,0.0,-0.014607238,-0.356625
2022-02-04 00:00:00+00,LONG,3699,0.0,20.909122,0.0,-0.07387691,-0.41885674
2022-02-07 00:00:00+00,LONG,3699,0.0,20.909122,0.0,-0.09229103,-0.38991195
2022-02-10 00:00:00+00,LONG,2527,0.0,-2.9684126,0.0,0.0012705325,-0.3729641
2022-02-11 00:00:00+00,LONG,2527,0.0,-2.9684126,0.0,-0.0020576941,-0.37682495
2022-02-17 00:00:00+00,LONG,786,0.7692307692307693,-3.3404162,0.0,-0.07218001,-0.4226127
2022-02-18 00:00:00+00,LONG,786,0.7435897435897436,-3.3404162,0.0,-0.0823658,-0.36863205
2022-02-23 00:00:00+00,LONG,786,0.6923076923076923,-3.3404162,0.0,-0.08113187,-0.41338077
2022-02-24 00:00:00+00,LONG,3612,0.6429305823606628,-12.9837265,0.0,-0.021872599,-0.36541694
2022-02-24 00:00:00+00,LONG,1761,0.0,10.008082,0.0,-0.08238972,-0.4068764
2022-02-25 00:00:00+00,LONG,684,0.0,-0.6539462,0.0,-0.038030516,-0.43839118
2022-02-25 00:00:00+00,LONG,2971,0.962962962962963,8.161415,0.0,-0.032068767,-0.3880266
2022-02-25 00:00:00+00,LONG,1761,0.0,10.008082,0.0,-0.09049525,-0.35408255
2022-02-28 00:00:00+00,LONG,1453,0.0,-4.048773,0.0,-0.10114842,-0.36415085
2022-02-28 00:00:00+00,LONG,3612,0.6428493815117047,-12.9837265,0.0,-0.036718957,-0.37079126
2022-03-01 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.03921392,-0.3835884
2022-03-01 00:00:00+00,LONG,3612,0.6439957908305068,-12.9837265,0.0,-0.045790788,-0.43642923
2022-03-01 00:00:00+00,LONG,1992,0.9318181818181819,-7.5,0.0,-0.04976242,-0.35680658
2022-03-02 00:00:00+00,LONG,3443,0.3459025012420488,20.9,0.0,-0.02411572,-0.35440862
2022-03-02 00:00:00+00,LONG,3612,0.5892417171345073,-12.9837265,0.0,-0.0528967,-0.3547769
2022-03-02 00:00:00+00,LONG,1896,0.8620689655172413,-10.492182,0.0,-0.024134424,-0.4166215
2022-03-03 00:00:00+00,LONG,2971,0.8148148148148149,8.161415,0.0,-0.060248908,-0.38715145
2022-03-03 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.04532403,-0.36751193
2022-03-03 00:00:00+00,LONG,3612,0.6065102105292993,-12.9837265,0.0,-0.058703266,-0.40672386
2022-03-03 00:00:00+00,LONG,1896,0.46606042253475427,-10.492182,0.0,-0.02687014,-0.39016265
2022-03-03 00:00:00+00,LONG,4034,0.5709220860734614,9.393094,0.0,0.097465776,-0.3431509
2022-03-04 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.047049757,-0.35338566
2022-03-04 00:00:00+00,LONG,3612,0.6415136049203262,-12.9837265,0.0,-0.06399845,-0.38582382
2022-03-04 00:00:00+00,LONG,1896,0.5321108789122775,-10.492182,0.0,-0.027787808,-0.3797961
2022-03-07 00:00:00+00,LONG,2211,0.0,-1.1664159,0.0,-0.065180145,-0.37467787
2022-03-07 00:00:00+00,LONG,2213,0.09416761386162047,-2.3001175,0.0,-0.06446585,-0.3513183
2022-03-07 00:00:00+00,LONG,2270,0.0,19.099611,0.0,-0.051964715,-0.38058683
2022-03-07 00:00:00+00,LONG,3098,0.0,7.216482,0.0,-0.0023276776,-0.37623778
2022-03-07 00:00:00+00,LONG,1175,1.0,-0.7210145,0.0,0.019557359,-0.36646244
2022-03-07 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.049970362,-0.3871519
2022-03-07 00:00:00+00,LONG,3594,0.0,-0.37673107,0.0,-0.08210463,-0.3989493
2022-03-07 00:00:00+00,LONG,3612,0.615576550928299,-12.9837265,0.0,-0.06594456,-0.43474916
2022-03-07 00:00:00+00,LONG,3694,1.0,27.351442,0.0,0.039871752,-0.3972189
2022-03-07 00:00:00+00,LONG,1715,1.0,19.440304,0.0,-0.020445568,-0.40974075
2022-03-07 00:00:00+00,LONG,1896,0.4966025361064635,-10.492182,0.0,-0.029018825,-0.37914127
2022-03-08 00:00:00+00,LONG,2211,0.0,-1.1664159,0.0,-0.0781395,-0.38769504
2022-03-08 00:00:00+00,LONG,2213,0.08363252646008043,-2.3001175,0.0,-0.07624818,-0.3702547
2022-03-08 00:00:00+00,LONG,200,1.0,-7.03182,0.0,-0.0446295,-0.35731804
2022-03-08 00:00:00+00,LONG,2298,0.5061844828280601,13.478319,0.0,0.009168589,-0.3597776
2022-03-08 00:00:00+00,LONG,395,0.0,9.395041,0.0,0.049736887,-0.36576864
2022-03-08 00:00:00+00,LONG,440,0.0,2.2044144,0.0,-0.061886616,-0.35002106
2022-03-08 00:00:00+00,LONG,2760,0.0,21.151255,0.0,-0.038074587,-0.42474994
2022-03-08 00:00:00+00,LONG,714,0.0,2.7282946,0.0,-0.065128244,-0.370652
2022-03-08 00:00:00+00,LONG,881,0.0,5.1498756,0.0,-0.049497176,-0.42520216
2022-03-08 00:00:00+00,LONG,2971,0.3643721737023957,8.161415,0.0,-0.0715048,-0.34719875
2022-03-08 00:00:00+00,LONG,3098,0.0,7.216482,0.0,-0.012034459,-0.3466317
2022-03-08 00:00:00+00,LONG,3182,0.0,0.3512173,0.0,-0.04209031,-0.34109277
2022-03-08 00:00:00+00,LONG,3241,0.23095282961391528,-6.974714,0.0,0.02208131,-0.3847289
2022-03-08 00:00:00+00,LONG,3309,0.0,4.4394774,0.0,0.011304514,-0.3948938
2022-03-08 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.053364407,-0.40663764
2022-03-08 00:00:00+00,LONG,1473,0.0,4.29078,0.0,-0.03318835,-0.3705376
2022-03-08 00:00:00+00,LONG,3612,0.5720557595369842,-12.9837265,0.0,-0.06784711,-0.39680582
2022-03-08 00:00:00+00,LONG,3694,0.9736842105263158,27.351442,0.0,0.027677616,-0.36498427
2022-03-08 00:00:00+00,LONG,1690,0.0,1.1817418,0.0,-0.04235861,-0.41993254
2022-03-08 00:00:00+00,LONG,1715,0.9696969696969697,19.440304,0.0,-0.02683155,-0.36903474
2022-03-08 00:00:00+00,LONG,3862,1.0,-14.979028,0.0,-0.070720606,-0.3471256
2022-03-08 00:00:00+00,LONG,3868,0.16446981189672039,24.04929,0.0,-0.025603672,-0.4081968
2022-03-08 00:00:00+00,LONG,1846,0.9705882352941176,9.479832,0.0,0.07616227,-0.40121645
2022-03-08 00:00:00+00,LONG,1896,0.4391855584844007,-10.492182,0.0,-0.029978631,-0.39203557
2022-03-08 00:00:00+00,LONG,2004,0.08042620619233011,9.436624,0.0,-0.08200273,-0.34345195
2022-03-09 00:00:00+00,LONG,2105,0.0,20.904242,0.0,-0.008710235,-0.433286
2022-03-09 00:00:00+00,LONG,85,0.9444444444444444,23.308126,0.0,-0.05976204,-0.43432334
2022-03-09 00:00:00+00,LONG,881,0.0,5.1498756,0.0,-0.058783773,-0.35680673
2022-03-09 00:00:00+00,LONG,2972,0.1518722510992376,-2.0783305,0.0,-0.04069636,-0.37530136
2022-03-09 00:00:00+00,LONG,1175,0.3962439144890488,-0.7210145,0.0,-0.0071084597,-0.42163953
2022-03-09 00:00:00+00,LONG,3241,0.2548559533109873,-6.974714,0.0,0.012474157,-0.36350095
2022-03-09 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.05478209,-0.3565942
2022-03-09 00:00:00+00,LONG,3612,0.567718097148319,-12.9837265,0.0,-0.068999045,-0.425568
2022-03-09 00:00:00+00,LONG,3868,0.0,24.04929,0.0,-0.039229978,-0.34997562
2022-03-09 00:00:00+00,LONG,1846,0.9411764705882353,9.479832,0.0,0.06475772,-0.37811515
2022-03-09 00:00:00+00,LONG,3943,0.9545454545454546,-1.2862356,0.0,-0.025034565,-0.40502796
2022-03-09 00:00:00+00,LONG,1896,0.25654857711409,-10.492182,0.0,-0.02792267,-0.36068025
2022-03-10 00:00:00+00,LONG,85,0.9166666666666666,23.308126,0.0,-0.07410764,-0.37720448
2022-03-10 00:00:00+00,LONG,2211,0.0,-1.1664159,0.0,-0.0912828,-0.3532942
2022-03-10 00:00:00+00,LONG,2213,0.0,-2.3001175,0.0,-0.087389074,-0.3450137
2022-03-10 00:00:00+00,LONG,2728,0.0,-4.9891195,0.0,-0.08374314,-0.34443524
2022-03-10 00:00:00+00,LONG,2760,0.0,21.151255,0.0,-0.058971886,-0.358235
2022-03-10 00:00:00+00,LONG,881,0.0,5.1498756,0.0,-0.06850192,-0.4323212
2022-03-10 00:00:00+00,LONG,2965,1.0,13.989885,0.0,-0.02469548,-0.41839287
2022-03-10 00:00:00+00,LONG,2972,0.0,-2.0783305,0.0,-0.047724657,-0.42008758
2022-03-10 00:00:00+00,LONG,1081,0.0,8.12575,0.0,-0.03438422,-0.3440595
2022-03-10 00:00:00+00,LONG,1175,0.0,-0.7210145,0.0,-0.01861096,-0.40599537
2022-03-10 00:00:00+00,LONG,3241,0.0,-6.974714,0.0,0.0036803414,-0.3677756
2022-03-10 00:00:00+00,LONG,3443,0.0,20.9,0.0,-0.017405951,-0.3486305
2022-03-10 00:00:00+00,LONG,3469,0.0,-2.0207539,0.0,-0.05484576,-0.35182065
2022-03-10 00:00:00+00,LONG,3694,0.35966038689813923,27.351442,0.0,0.010035087,-0.35913464
2022-03-10 00:00:00+00,LONG,3868,0.0,24.04929,0.0,-0.053621292,-0.39517516
2022-03-10 00:00:00+00,LONG,1846,0.0,9.479832,0.0,0.05099607,-0.40083757
2022-03-10 00:00:00+00,LONG,1896,0.22155172566980869,-10.492182,0.0,-0.026378931,-0.4347762
2022-03-11 00:00:00+00,LONG,85,0.8888888888888888,23.308126,0.0,-0.08740461,-0.3923843
2022-03-11 00:00:00+00,LONG,2728,0.0,-4.9891195,0.0,-0.090390146,-0.34247193
2022-03-11 00:00:00+00,LONG,2760,0.16171215502698252,21.151255,0.0,-0.07158786,-0.37555262
2022-03-11 00:00:00+00,LONG,881,0.0,5.1498756,0.0,-0.0777709,-0.42296648
2022-03-11 00:00:00+00,LONG,2965,0.9795918367346939,13.989885,0.0,-0.031171858,-0.3793544
2022-03-11 00:00:00+00,LONG,2972,0.0,-2.0783305,0.0,-0.053751256,-0.42422223
2022-03-11 00:00:00+00,LONG,1081,0.0,8.12575,0.0,-0.04375984,-0.34749112
2022-03-11 00:00:00+00,LONG,3182,0.0,0.3512173,0.0,-0.08009311,-0.3485351
2022-03-11 00:00:00+00,LONG,1175,0.3476282789996692,-0.7210145,0.0,-0.02816155,-0.34687585
2022-03-11 00:00:00+00,LONG,3241,0.2933157605961001,-6.974714,0.0,-0.0053895293,-0.3482229
2022-03-11 00:00:00+00,LONG,3694,0.8947368421052632,27.351442,0.0,0.0018208679,-0.38382432
2022-03-11 00:00:00+00,LONG,3868,0.0,24.04929,0.0,-0.06519724,-0.39122453
2022-03-11 00:00:00+00,LONG,1846,0.8823529411764706,9.479832,0.0,0.036159657,-0.4120371
2022-03-11 00:00:00+00,LONG,1896,0.6206896551724138,-10.492182,0.0,-0.024951572,-0.357291
2022-03-14 00:00:00+00,LONG,2137,1.0,17.53172,0.0,-0.06567466,-0.43323913
2022-03-14 00:00:00+00,LONG,663,0.382656921042622,-11.461226,0.0,-0.010316694,-0.34215078
2022-03-14 00:00:00+00,LONG,1846,0.0,9.479832,0.0,0.02321687,-0.3428228
2022-03-14 00:00:00+00,LONG,3943,0.0,-1.2862356,0.0,-0.04385481,-0.357612
2022-03-15 00:00:00+00,LONG,2105,0.0,20.904242,0.0,-0.053191245,-0.43713814
2022-03-15 00:00:00+00,LONG,4164,0.0,1.0260416,0.0,-0.02058097,-0.37315097
2022-03-15 00:00:00+00,LONG,2137,0.9787234042553191,17.53172,0.0,-0.06923209,-0.34314895
2022-03-15 00:00:00+00,LONG,266,0.0,-9.559794,0.0,-0.0013720382,-0.36886734
2022-03-15 00:00:00+00,LONG,3040,0.3764612366972837,11.943554,0.0,-0.004880328,-0.41013306
2022-03-15 00:00:00+00,LONG,3825,0.0,4.440947,0.0,0.043329902,-0.40966195
2022-03-15 00:00:00+00,LONG,1846,0.0,9.479832,0.0,0.014679353,-0.34473538
2022-03-16 00:00:00+00,LONG,2105,0.0,20.904242,0.0,-0.057762623,-0.34989122
2022-03-16 00:00:00+00,LONG,4164,0.0,1.0260416,0.0,-0.024404097,-0.3480139
2022-03-16 00:00:00+00,LONG,3040,0.0,11.943554,0.0,-0.013684631,-0.38118702
2022-03-16 00:00:00+00,LONG,3882,0.9696969696969697,0.33333334,0.0,0.027126601,-0.36069506
2022-03-17 00:00:00+00,LONG,3882,0.9393939393939394,0.33333334,0.0,0.015662586,-0.36564025
2022-03-21 00:00:00+00,LONG,2137,0.8936170212765957,17.53172,0.0,-0.086898506,-0.4055483
2022-03-21 00:00:00+00,LONG,3040,0.3157312876651031,11.943554,0.0,-0.031620342,-0.4265653
2022-03-22 00:00:00+00,LONG,3040,0.37032720655398044,11.943554,0.0,-0.038500194,-0.39179888
2022-03-23 00:00:00+00,LONG,2137,0.851063829787234,17.53172,0.0,-0.09477451,-0.3423104
2022-03-23 00:00:00+00,LONG,3040,0.36263134863468593,11.943554,0.0,-0.044815067,-0.43217054
2022-03-24 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,0.08793513,-0.3633749
2022-03-25 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,0.06866459,-0.43625554
2022-03-25 00:00:00+00,LONG,2137,0.8085106382978724,17.53172,0.0,-0.09963973,-0.42694172
2022-03-28 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,0.04751785,-0.41579545
2022-03-29 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,0.025650263,-0.37187675
2022-03-30 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,0.0022558663,-0.42847797
2022-03-31 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,-0.020801872,-0.43428186
2022-03-31 00:00:00+00,LONG,1742,0.07600292313285335,28.941137,0.0,-0.09441942,-0.41062784
2022-04-01 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,-0.04447109,-0.40243772
2022-04-04 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,-0.068438314,-0.40989146
2022-04-05 00:00:00+00,LONG,4140,0.0,-9.431736,0.0,-0.09321983,-0.40156206
2022-04-07 00:00:00+00,LONG,535,0.0,4.324176,0.0,-0.08249549,-0.36565122
2022-04-08 00:00:00+00,LONG,535,0.0,4.324176,0.0,-0.09890357,-0.36089703
2022-04-13 00:00:00+00,LONG,221,0.5457833119746748,-3.1388888,0.0,-0.08407473,-0.3989902
2022-04-14 00:00:00+00,LONG,221,0.8333333333333334,-3.1388888,0.0,-0.08839001,-0.39364824
2022-04-22 00:00:00+00,LONG,224,0.0,-7.509558,0.0,-0.0010258101,-0.42760667
2022-04-25 00:00:00+00,LONG,200,0.0,-6.317553,0.0,-0.030181522,-0.42095414
2022-04-25 00:00:00+00,LONG,3868,0.0,24.04929,0.0,-0.034148593,-0.42168376
2022-04-26 00:00:00+00,LONG,3818,0.0,26.62098,0.0,-5.461975E-4,-0.34746116
2022-04-27 00:00:00+00,LONG,2425,0.0,3.6676779,0.0,0.051129878,-0.34747553
2022-04-27 00:00:00+00,LONG,3818,0.0,26.62098,0.0,-0.008385469,-0.37267995
2022-04-28 00:00:00+00,LONG,3868,0.0,-1.3398386,0.0,-0.0515685,-0.43688256
2022-04-29 00:00:00+00,LONG,3818,0.0,26.62098,0.0,-0.027594464,-0.3769897
2022-05-02 00:00:00+00,LONG,1848,0.0,7.5859814,0.0,0.06666203,-0.36588752
2022-05-02 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.025927408,-0.41227886
2022-05-03 00:00:00+00,LONG,2866,0.0,9.482684,0.0,-0.064012356,-0.39015615
2022-05-03 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.035519622,-0.34616393
2022-05-04 00:00:00+00,LONG,1536,0.0,-11.163061,0.0,0.038852777,-0.37678793
2022-05-06 00:00:00+00,LONG,1536,0.0,-11.163061,0.0,0.031362854,-0.3597644
2022-05-09 00:00:00+00,LONG,433,0.0,4.491948,0.0,5.4522464E-4,-0.3780111
2022-05-09 00:00:00+00,LONG,906,0.0,-5.394131,0.0,0.033696957,-0.34551322
2022-05-10 00:00:00+00,LONG,2778,1.0,3.1176472,0.0,0.0010364633,-0.42272434
2022-05-10 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.0763619,-0.35048562
2022-05-11 00:00:00+00,LONG,2778,0.32635283812439175,3.1176472,0.0,-0.009278577,-0.4014523
2022-05-11 00:00:00+00,LONG,4034,1.0,-6.9023385,0.0,0.0632623,-0.38321623
2022-05-11 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.081422545,-0.35241953
2022-05-11 00:00:00+00,LONG,2041,0.0,0.84615386,0.0,-0.008621314,-0.43964034
2022-05-12 00:00:00+00,LONG,2213,0.0,21.356316,0.0,-0.09569297,-0.42527893
2022-05-12 00:00:00+00,LONG,2514,0.0,0.1923077,0.0,-0.007041637,-0.4033835
2022-05-12 00:00:00+00,LONG,562,0.0,-1.2941307,0.0,-0.09895658,-0.41784692
2022-05-12 00:00:00+00,LONG,838,0.0,-1.9547153,0.0,0.02521392,-0.36642206
2022-05-12 00:00:00+00,LONG,1244,0.0,-9.339275,0.0,0.0051727425,-0.4188223
2022-05-12 00:00:00+00,LONG,1260,0.0,-15.365227,0.0,-0.058350693,-0.4004391
2022-05-12 00:00:00+00,LONG,4034,0.5073020549214087,-6.9023385,0.0,0.052443407,-0.41397676
2022-05-12 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.08378944,-0.3744814
2022-05-12 00:00:00+00,LONG,2041,0.0,0.84615386,0.0,-0.017969143,-0.38693482
2022-05-13 00:00:00+00,LONG,2298,0.9,-1.3682747,0.0,0.021018218,-0.41860956
2022-05-13 00:00:00+00,LONG,602,0.0,-11.307292,0.0,-0.038500346,-0.36807615
2022-05-13 00:00:00+00,LONG,838,0.0,-1.9547153,0.0,0.01736321,-0.36507654
2022-05-13 00:00:00+00,LONG,3130,0.9523809523809523,21.881435,0.0,0.0017181032,-0.37739444
2022-05-13 00:00:00+00,LONG,3947,0.0,-5.8129597,0.0,-0.07288079,-0.41592517
2022-05-13 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.08473895,-0.35134527
2022-05-16 00:00:00+00,LONG,2298,0.510251527422681,-1.3682747,0.0,0.011842262,-0.43187246
2022-05-16 00:00:00+00,LONG,3130,0.9047619047619048,21.881435,0.0,-0.0021470916,-0.40986678
2022-05-16 00:00:00+00,LONG,1260,0.0,-15.365227,0.0,-0.06710124,-0.3504318
2022-05-17 00:00:00+00,LONG,2298,0.39631516587566534,-1.3682747,0.0,0.0043356703,-0.38177738
2022-05-17 00:00:00+00,LONG,3130,0.8571428571428572,21.881435,0.0,-0.005791536,-0.42735443
2022-05-18 00:00:00+00,LONG,2391,0.0,0.66173,0.0,-0.01833326,-0.36859316
2022-05-18 00:00:00+00,LONG,2514,0.0,0.1923077,0.0,-0.024673834,-0.3416826
2022-05-18 00:00:00+00,LONG,602,0.0,-11.307292,0.0,-0.045548856,-0.35737857
2022-05-18 00:00:00+00,LONG,838,0.0,-1.9547153,0.0,-0.004876417,-0.38820314
2022-05-18 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.07727351,-0.3455088
2022-05-19 00:00:00+00,LONG,2107,0.04583590998598203,12.619455,0.0,-0.06491176,-0.42988583
2022-05-19 00:00:00+00,LONG,2514,0.0,0.1923077,0.0,-0.030773701,-0.3847465
2022-05-19 00:00:00+00,LONG,4059,0.0,0.8915682,0.0,-0.07240383,-0.3767297
2022-05-20 00:00:00+00,LONG,2107,0.0,12.619455,0.0,-0.06737615,-0.3486306
2022-05-20 00:00:00+00,LONG,663,0.3366185603460434,5.705819,0.0,0.01157064,-0.4151345
2022-05-20 00:00:00+00,LONG,1260,0.0,-15.365227,0.0,-0.08604398,-0.37880656
2022-06-02 00:00:00+00,LONG,663,0.26188236092815814,5.705819,0.0,-0.039282516,-0.37545583
2022-06-03 00:00:00+00,LONG,663,0.2544715563849401,5.705819,0.0,-0.046839125,-0.38120985
2022-06-06 00:00:00+00,LONG,663,0.2872068332951808,5.705819,0.0,-0.053303808,-0.37167192
2022-06-07 00:00:00+00,LONG,663,0.0,5.705819,0.0,-0.052438032,-0.41353247
