time,side,ticker_id,mv_dn_composite_labels,accel_price_21_df021,joint_fall_flag_1_10_df042,dist_upper_bb_20_2.0_df055,delta_volume_21_df024
2006-04-25 00:00:00+00,SHORT,1437,0.5799800635103297,-0.004299069,1.0,-0.02415692,-10300.0
2006-04-27 00:00:00+00,SHORT,3802,0.4227975405535859,0.0066112275,1.0,-0.022671096,550466.0
2006-05-01 00:00:00+00,SHORT,4163,0.307842759763929,-0.0074351453,1.0,-0.024650173,122121.0
2006-05-01 00:00:00+00,SHORT,558,1.0,-0.015638333,1.0,-0.01484368,469400.0
2006-05-02 00:00:00+00,SHORT,4163,0.21987555388567845,-0.005944303,1.0,-0.026383363,-78256.0
2006-05-05 00:00:00+00,SHORT,2393,1.0,-0.015775908,1.0,-0.014412428,73220.0
2006-05-05 00:00:00+00,SHORT,3100,0.53601713012345,-0.007880095,1.0,-0.016278379,358700.0
2006-05-05 00:00:00+00,SHORT,3471,1.0,0.007404854,1.0,-0.007296457,629788.0
2006-05-08 00:00:00+00,SHORT,2351,0.0,0.0064132954,1.0,-0.024282904,-72500.0
2006-05-08 00:00:00+00,SHORT,2961,0.0,0.014438586,1.0,-0.014150787,1336400.0
2006-05-08 00:00:00+00,SHORT,1260,0.6213817631250428,-0.0034293486,1.0,-0.021896986,680400.0
2006-05-08 00:00:00+00,SHORT,3471,0.9411764705882353,-0.012655567,1.0,-0.018608402,390860.0
2006-05-08 00:00:00+00,SHORT,1444,0.6220224744880561,0.0020624218,1.0,-0.022964733,97500.0
2006-05-09 00:00:00+00,SHORT,2095,0.4762695857827885,0.018611973,1.0,-0.012180221,275700.0
2006-05-09 00:00:00+00,SHORT,3621,0.20564974030847372,-0.0072938697,1.0,-0.013373166,-79200.0
2006-05-09 00:00:00+00,SHORT,3694,0.20785169465723727,0.011630184,1.0,-0.012184978,50100.0
2006-05-10 00:00:00+00,SHORT,2095,0.35891907901827436,0.0152683165,1.0,-0.014684116,96900.0
2006-05-10 00:00:00+00,SHORT,2352,0.26612369141546616,0.012643569,1.0,-0.014476738,-76800.0
2006-05-10 00:00:00+00,SHORT,934,0.7857142857142857,0.0029817529,1.0,-0.024418896,-300.0
2006-05-10 00:00:00+00,SHORT,3203,0.3747577258770179,-0.014095241,1.0,-0.01713856,4848.0
2006-05-10 00:00:00+00,SHORT,3556,0.27957905342050204,0.016947502,1.0,-0.020518113,76553.0
2006-05-10 00:00:00+00,SHORT,4049,0.26693951950366335,-0.0056236507,1.0,-0.014780659,16500.0
2006-05-11 00:00:00+00,SHORT,3124,1.0,-0.014770797,1.0,-0.019619282,-24900.0
2006-05-11 00:00:00+00,SHORT,3470,0.3616626142002017,-0.013222601,1.0,-0.019255174,272557.0
2006-05-12 00:00:00+00,SHORT,2367,0.6073722702607042,-0.018084805,1.0,-0.02382369,957300.0
2006-05-23 00:00:00+00,SHORT,2175,0.0,-0.005101491,1.0,-0.018912587,716200.0
2006-05-30 00:00:00+00,SHORT,631,0.4130941485553423,0.0067954725,1.0,-0.022727873,-98000.0
2006-06-05 00:00:00+00,SHORT,2425,0.23982690582306612,-0.010794438,1.0,-0.02364251,1488800.0
2006-06-06 00:00:00+00,SHORT,2425,0.10772766584516746,-0.018119259,1.0,-0.02457326,400100.0
2006-06-07 00:00:00+00,SHORT,2129,0.1101110297127249,-0.0056558927,1.0,-0.024487244,568100.0
2006-06-08 00:00:00+00,SHORT,2129,0.0,-0.007234099,1.0,-0.025847536,409200.0
2006-06-08 00:00:00+00,SHORT,370,0.0,-0.0084604155,1.0,-0.020982465,480900.0
2006-06-08 00:00:00+00,SHORT,3187,0.11248495118919583,-0.0042903917,1.0,-0.026011309,298500.0
2006-06-08 00:00:00+00,SHORT,3198,0.2991325531324617,-0.007473848,1.0,-0.023064839,156100.0
2006-06-12 00:00:00+00,SHORT,652,0.15488175980174906,0.0075052516,1.0,-0.019819142,-125800.0
2006-06-13 00:00:00+00,SHORT,1160,0.0,0.008097928,1.0,-0.012456375,517235.0
2006-06-14 00:00:00+00,SHORT,1160,0.0,-0.012045192,1.0,-0.018833889,170257.0
2006-06-16 00:00:00+00,SHORT,3078,0.5114581414249909,-0.0147978235,1.0,-0.022538295,264213.0
2006-06-20 00:00:00+00,SHORT,3539,0.0,-0.0038292168,1.0,-0.021230388,24200.0
2006-06-30 00:00:00+00,SHORT,2554,0.41057498726038705,-0.014444724,1.0,-0.020379413,1144591.0
2006-06-30 00:00:00+00,SHORT,3287,0.0,-0.015290046,1.0,-0.020813996,1070549.0
2006-07-05 00:00:00+00,SHORT,2285,0.06013862084596433,0.0053085126,1.0,-0.020845924,29472.0
2006-07-05 00:00:00+00,SHORT,1063,0.9333333333333333,-0.0011029668,1.0,-0.017440462,262142.0
2006-07-05 00:00:00+00,SHORT,1114,0.0,-0.002921382,1.0,-0.014627363,280000.0
2006-07-05 00:00:00+00,SHORT,1141,0.0,0.011195836,1.0,-0.014605632,210800.0
2006-07-05 00:00:00+00,SHORT,1260,0.2539367886607683,0.01091784,1.0,-0.021080656,-118800.0
2006-07-05 00:00:00+00,SHORT,3596,0.0,0.012388685,1.0,-0.023794401,276500.0
2006-07-05 00:00:00+00,SHORT,1819,0.32087747449577503,0.01743921,1.0,-0.018989317,555600.0
2006-07-05 00:00:00+00,SHORT,3868,0.0,0.0019200403,1.0,-0.022551546,481800.0
2006-07-06 00:00:00+00,SHORT,1471,0.5864044409094705,0.0031807232,1.0,-0.016068798,94000.0
2006-07-07 00:00:00+00,SHORT,1471,0.4954070537206405,0.01600645,1.0,-0.023725428,488000.0
2006-07-11 00:00:00+00,SHORT,101,0.3519719475066743,-0.0033592333,1.0,-0.025603145,398600.0
2006-07-13 00:00:00+00,SHORT,1328,0.13964887089628808,0.0090162335,1.0,-0.019773385,12000.0
2006-07-20 00:00:00+00,SHORT,3610,0.3402370834529055,0.012563442,1.0,-0.013447862,884300.0
2006-07-26 00:00:00+00,SHORT,1715,0.26541124450573705,-0.013196879,1.0,-0.023595467,1014160.0
2006-07-26 00:00:00+00,SHORT,1851,0.1195327272700223,-0.010017807,1.0,-0.023762733,1641142.0
2006-07-26 00:00:00+00,SHORT,1867,0.0,-0.006277641,1.0,-0.02603177,542700.0
2006-08-01 00:00:00+00,SHORT,4215,0.2793203794442697,0.011662219,1.0,-0.025293712,-1700.0
2006-08-03 00:00:00+00,SHORT,304,0.36538569183435327,0.0017253681,1.0,-0.01606657,1124100.0
2006-08-03 00:00:00+00,SHORT,517,0.09039943737385066,0.0070986976,1.0,-0.02283893,121900.0
2006-08-03 00:00:00+00,SHORT,787,0.7647058823529411,-0.0043144366,1.0,-0.024712248,-89240.0
2006-08-04 00:00:00+00,SHORT,2230,0.21462634796786195,8.393799E-4,1.0,-0.020577312,860094.0
2006-08-04 00:00:00+00,SHORT,2262,0.5299354559131055,-0.01452906,1.0,-0.018551264,494900.0
2006-08-04 00:00:00+00,SHORT,304,0.29597340008926337,-0.00287378,1.0,-0.019435318,429700.0
2006-08-07 00:00:00+00,SHORT,304,0.31639026737586073,0.00580249,1.0,-0.020754138,-12500.0
2006-08-07 00:00:00+00,SHORT,1462,0.6484775622021781,0.015313461,1.0,-0.022787351,577600.0
2006-08-17 00:00:00+00,SHORT,4122,0.09122872962389841,-0.002930434,1.0,-0.014833378,29300.0
2006-08-21 00:00:00+00,SHORT,1803,0.0,-0.015652345,1.0,-0.025847355,48000.0
2006-08-25 00:00:00+00,SHORT,3791,0.19585509245066593,0.015244868,1.0,-0.016537068,-16700.0
2006-08-29 00:00:00+00,SHORT,3831,0.5635184959918025,-0.006632475,1.0,-0.013247084,1192900.0
2006-08-30 00:00:00+00,SHORT,3831,0.33511331245169945,-0.002742836,1.0,-0.021522418,-25200.0
2006-09-05 00:00:00+00,SHORT,2055,0.9444444444444444,-5.7076605E-4,1.0,-0.014020225,403389.0
2006-09-05 00:00:00+00,SHORT,517,0.04376853167916372,-0.0051963045,1.0,-0.023210097,-99800.0
2006-09-06 00:00:00+00,SHORT,2176,0.4838100336666112,-0.015495958,1.0,-0.016432218,135900.0
2006-09-11 00:00:00+00,SHORT,2176,0.38523727527979423,-0.009490004,1.0,-0.020946201,-81600.0
2006-09-12 00:00:00+00,SHORT,2818,0.0,0.0029522905,1.0,-0.023452,-39800.0
2006-09-12 00:00:00+00,SHORT,1453,0.0,2.1882828E-4,1.0,-0.022650003,956100.0
2006-09-15 00:00:00+00,SHORT,2747,0.0,-0.00610094,1.0,-0.012151297,134000.0
2006-09-18 00:00:00+00,SHORT,2504,0.0,-0.013049949,1.0,-0.020862283,48900.0
2006-09-18 00:00:00+00,SHORT,517,0.022872443914107886,-0.0147620635,1.0,-0.023787782,-82300.0
2006-09-18 00:00:00+00,SHORT,588,0.16046801473966946,0.0093960585,1.0,-0.023553452,-120000.0
2006-09-19 00:00:00+00,SHORT,3744,0.0,0.0026763654,1.0,-0.017245136,571100.0
2006-09-20 00:00:00+00,SHORT,270,0.1770126476834931,-0.007289641,1.0,-0.011862182,2400.0
2006-09-20 00:00:00+00,SHORT,3021,0.1518681538167959,-0.010760235,1.0,-0.010057134,314800.0
2006-09-25 00:00:00+00,SHORT,517,0.018127457198902918,0.01094157,1.0,-0.02189869,-72500.0
2006-09-26 00:00:00+00,SHORT,2430,0.10592947565257801,-0.016619267,1.0,-0.015702758,378900.0
2006-09-26 00:00:00+00,SHORT,517,0.0048463602061699276,-0.006655878,1.0,-0.026004536,49300.0
2006-09-26 00:00:00+00,SHORT,3804,0.15484022236764003,-0.0034933665,1.0,-0.02258739,44300.0
2006-09-27 00:00:00+00,SHORT,2430,0.0,-0.015856566,1.0,-0.01825662,-42200.0
2006-09-29 00:00:00+00,SHORT,2430,0.0,-0.018012494,1.0,-0.02484766,6800.0
2006-09-29 00:00:00+00,SHORT,1262,0.0,-0.007662417,1.0,-0.02339883,15200.0
2006-10-02 00:00:00+00,SHORT,2397,0.0,-0.010667193,1.0,-0.015731376,-69500.0
2006-10-02 00:00:00+00,SHORT,2747,0.0,-0.002715007,1.0,-0.008931068,712000.0
2006-10-03 00:00:00+00,SHORT,1262,0.0,-0.013587918,1.0,-0.02494658,5200.0
2006-10-03 00:00:00+00,SHORT,3804,0.0,-0.0056348015,1.0,-0.0194072,-7200.0
2006-10-04 00:00:00+00,SHORT,2747,0.03376659967237751,0.020101584,1.0,-0.010752724,1438000.0
2006-10-04 00:00:00+00,SHORT,835,0.0,-0.0035928162,1.0,-0.020679308,-6200.0
2006-10-04 00:00:00+00,SHORT,3804,0.0,0.0103219785,1.0,-0.024956953,71100.0
2006-10-05 00:00:00+00,SHORT,3309,0.0,-0.002479156,1.0,-0.023517963,-15300.0
2006-10-06 00:00:00+00,SHORT,3046,0.6136175425691978,0.011409939,1.0,-0.0039774906,-63600.0
2006-10-09 00:00:00+00,SHORT,397,0.23823763246300161,-0.016335879,1.0,-0.016856939,-50500.0
2006-10-09 00:00:00+00,SHORT,3309,0.0,0.009203046,1.0,-0.023017835,-84800.0
2006-10-10 00:00:00+00,SHORT,194,0.16145616282574424,-0.0011182529,1.0,-0.009888654,84200.0
2006-10-13 00:00:00+00,SHORT,2226,0.569325147414825,-0.018227363,1.0,-0.02296883,364800.0
2006-10-17 00:00:00+00,SHORT,2226,0.4561460878947075,0.0012893004,1.0,-0.02082107,744400.0
2006-10-17 00:00:00+00,SHORT,3535,0.6718439214756804,-0.0071594226,1.0,-0.0079701515,-1134.0
2006-10-19 00:00:00+00,SHORT,2681,0.33692620213031305,-0.011218329,1.0,-0.01473143,-55672.0
2006-10-19 00:00:00+00,SHORT,4086,0.8,0.0025017315,1.0,-0.022919606,8400.0
2006-10-20 00:00:00+00,SHORT,2681,0.23041137730940264,0.0010834446,1.0,-0.016928703,415385.0
2006-10-24 00:00:00+00,SHORT,28,0.27816706885521114,-0.015872233,1.0,-0.022784939,504400.0
2006-10-24 00:00:00+00,SHORT,2870,0.5506730581862613,-0.01632946,1.0,-0.0038968562,-67800.0
2006-10-27 00:00:00+00,SHORT,3868,0.1892791019785996,-0.003577151,1.0,-0.015507524,-81900.0
2006-10-27 00:00:00+00,SHORT,4049,0.05375393317130089,-0.015679121,1.0,-0.016032185,-25300.0
2006-10-30 00:00:00+00,SHORT,881,0.30815468286102804,0.012942346,1.0,-0.02327415,-115100.0
2006-10-30 00:00:00+00,SHORT,3868,0.31033082610917945,-0.016695816,1.0,-0.023374936,347700.0
2006-10-30 00:00:00+00,SHORT,4049,0.03764442624877947,2.7585807E-4,1.0,-0.017685954,123900.0
2006-10-31 00:00:00+00,SHORT,4224,0.572561217922787,0.006862002,1.0,-0.011398579,-2360.0
2006-10-31 00:00:00+00,SHORT,1175,0.22007043596853265,0.0029875096,1.0,-0.023524774,608200.0
2006-10-31 00:00:00+00,SHORT,3614,0.0,-0.005788633,1.0,-0.015272389,57800.0
2006-10-31 00:00:00+00,SHORT,4049,0.0,-5.1848777E-4,1.0,-0.018409336,-98500.0
2006-11-01 00:00:00+00,SHORT,4224,0.4595098552317402,-0.0053219525,1.0,-0.022224268,392986.0
2006-11-09 00:00:00+00,SHORT,498,0.6229689676914113,0.0043885363,1.0,-0.022860436,480100.0
2006-11-10 00:00:00+00,SHORT,1803,0.0,-0.016636435,1.0,-0.019989971,95500.0
2006-11-15 00:00:00+00,SHORT,1803,0.0,0.014533404,1.0,-0.020706572,-8500.0
2006-11-16 00:00:00+00,SHORT,3994,0.0,-0.0017112554,1.0,-0.017651698,-30500.0
2006-11-17 00:00:00+00,SHORT,2079,0.5338977710512016,0.0027835404,1.0,-0.017256152,23989.0
2006-11-17 00:00:00+00,SHORT,602,0.45397214936023644,3.3931533E-4,1.0,-0.007491287,27274.0
2006-11-20 00:00:00+00,SHORT,2079,0.6883761186921369,0.0037592899,1.0,-0.019984467,9308.0
2006-11-20 00:00:00+00,SHORT,1826,0.0,0.018740375,1.0,-0.024378268,1049400.0
2006-11-24 00:00:00+00,SHORT,540,0.0,-0.0028584108,1.0,-0.026327223,-2300.0
2006-12-06 00:00:00+00,SHORT,2006,0.0,-0.013005776,1.0,-0.009413631,1435500.0
2006-12-08 00:00:00+00,SHORT,629,0.2290913275147899,-0.010690891,1.0,-0.024850966,648400.0
2006-12-08 00:00:00+00,SHORT,2877,0.2120916000610327,0.005746026,1.0,-0.014542435,-25600.0
2006-12-12 00:00:00+00,SHORT,3629,0.0,-0.0062149027,1.0,-0.022529881,130400.0
2006-12-12 00:00:00+00,SHORT,1949,0.9230769230769231,0.013987243,1.0,-0.020115629,6200.0
2006-12-13 00:00:00+00,SHORT,3629,0.0,-0.007487093,1.0,-0.022927526,-95100.0
2006-12-14 00:00:00+00,SHORT,1949,0.7692307692307692,-0.0042157313,1.0,-0.024052652,134600.0
2006-12-15 00:00:00+00,SHORT,397,0.0,-0.006532119,1.0,-0.014375751,491200.0
2006-12-15 00:00:00+00,SHORT,3586,0.30322050768115294,-0.014759384,1.0,-0.019970955,-116200.0
2006-12-18 00:00:00+00,SHORT,424,0.0,0.009029171,1.0,-0.010840661,-29500.0
2006-12-19 00:00:00+00,SHORT,1745,0.18906536735575857,-0.0012087042,1.0,-0.009417581,176092.0
2006-12-20 00:00:00+00,SHORT,397,0.0,-0.013338125,1.0,-0.013677765,-33000.0
2006-12-20 00:00:00+00,SHORT,1745,0.14940899925086024,-0.004030145,1.0,-0.011925963,175511.0
2006-12-21 00:00:00+00,SHORT,397,0.0,-0.018045709,1.0,-0.023574136,21300.0
2006-12-22 00:00:00+00,SHORT,2938,0.07581504469101323,-0.003955649,1.0,-0.019289931,193100.0
2006-12-28 00:00:00+00,SHORT,2105,0.0,-0.014129193,1.0,-0.02413042,-68886.0
2006-12-29 00:00:00+00,SHORT,2643,0.0,-0.002003773,1.0,-0.025360834,-3025.0
2006-12-29 00:00:00+00,SHORT,3309,0.37016804972895745,0.012090543,1.0,-0.00627904,-97200.0
2007-01-03 00:00:00+00,SHORT,2938,0.028252837511052294,-0.0019798528,1.0,-0.019717483,794800.0
2007-01-03 00:00:00+00,SHORT,1471,0.3460124849929169,6.989061E-4,1.0,-0.022212492,216800.0
2007-01-03 00:00:00+00,SHORT,3973,0.4625076603465229,-0.01435072,1.0,-0.0246231,831600.0
2007-01-04 00:00:00+00,SHORT,3994,0.0,-0.0017697163,1.0,-0.020481186,-17700.0
2007-01-08 00:00:00+00,SHORT,2557,0.0,-0.0049734293,1.0,-0.020427834,388200.0
2007-01-08 00:00:00+00,SHORT,3973,0.2149463267720901,-0.00773787,1.0,-0.026001904,930800.0
2007-01-10 00:00:00+00,SHORT,3973,0.1601469609467594,-0.008066269,1.0,-0.023632431,728800.0
2007-01-12 00:00:00+00,SHORT,3973,0.19992764153167428,-0.012542373,1.0,-0.024851548,1023200.0
2007-01-17 00:00:00+00,SHORT,3903,0.5908994669592789,0.005384347,1.0,-0.0084057795,196400.0
2007-01-25 00:00:00+00,SHORT,2431,0.37872856912316194,0.0034521096,1.0,-0.026004123,-56200.0
2007-01-25 00:00:00+00,SHORT,3742,0.9375,-0.0036297825,1.0,-0.022839481,309500.0
2007-02-01 00:00:00+00,SHORT,309,0.16630669540225212,-0.00402371,1.0,-0.024325043,1188735.0
2007-02-01 00:00:00+00,SHORT,3535,0.27770659527233077,1.1596094E-4,1.0,-0.026190536,-22648.0
2007-02-02 00:00:00+00,SHORT,3420,0.5602972632644247,-0.006576975,1.0,-0.025469517,201100.0
2007-02-05 00:00:00+00,SHORT,3255,0.7504899348881424,0.005455883,1.0,-0.006707581,1026600.0
2007-02-06 00:00:00+00,SHORT,3255,0.6304327150001224,0.01654402,1.0,-0.012656601,392000.0
2007-02-09 00:00:00+00,SHORT,221,0.9,-0.0054131285,1.0,-0.021652536,295700.0
2007-02-14 00:00:00+00,SHORT,221,0.75,6.618631E-4,1.0,-0.014060062,18209.0
2007-02-15 00:00:00+00,SHORT,2643,0.13626204598929686,-0.018190617,1.0,-0.018277869,-26859.0
2007-02-15 00:00:00+00,SHORT,3124,0.35250402379488327,-0.016988743,1.0,-0.025405614,21200.0
2007-02-16 00:00:00+00,SHORT,221,0.6499999999999999,-0.01335078,1.0,-0.020703798,137300.0
2007-02-16 00:00:00+00,SHORT,540,0.6369916525632098,0.0066057527,1.0,-0.013979769,-126400.0
2007-02-16 00:00:00+00,SHORT,2643,0.0035202650532562504,-0.005627441,1.0,-0.02568402,-9716.0
2007-02-16 00:00:00+00,SHORT,787,0.9166666666666666,0.013354096,1.0,-0.02377799,-78272.0
2007-02-16 00:00:00+00,SHORT,3124,0.2637628516969546,6.6561287E-4,1.0,-0.025097229,-12500.0
2007-02-16 00:00:00+00,SHORT,1585,0.3916630055499924,0.012189135,1.0,-0.01994762,144800.0
2007-02-21 00:00:00+00,SHORT,4107,0.5761924853193273,-0.00939357,1.0,-0.022387723,887700.0
2007-02-21 00:00:00+00,SHORT,4150,0.14147717262500817,-0.00637669,1.0,-0.016765108,153500.0
2007-02-21 00:00:00+00,SHORT,200,0.5244866038137561,0.010428564,1.0,-0.016791211,-103400.0
2007-02-21 00:00:00+00,SHORT,221,0.55,-0.0054075243,1.0,-0.025277637,517700.0
2007-02-21 00:00:00+00,SHORT,475,0.25361096138855177,-0.0023658755,1.0,-0.016870227,1017002.0
2007-02-21 00:00:00+00,SHORT,3241,0.35998141672072725,0.006859634,1.0,-0.016799685,-30000.0
2007-02-21 00:00:00+00,SHORT,3244,0.13177377664645648,0.01828438,1.0,-0.0029616875,304800.0
2007-02-21 00:00:00+00,SHORT,1260,0.5072065044362982,0.0058193807,1.0,-0.013575484,379300.0
2007-02-21 00:00:00+00,SHORT,3430,0.44899517438018366,-0.015115407,1.0,-0.019176763,1381202.0
2007-02-21 00:00:00+00,SHORT,1585,0.20120022313331348,0.002509857,1.0,-0.022865854,-96800.0
2007-02-21 00:00:00+00,SHORT,1690,1.0,0.005875074,1.0,-0.013153863,-118800.0
2007-02-22 00:00:00+00,SHORT,2129,0.5461151375881415,-0.009217826,1.0,-0.022501884,275700.0
2007-02-22 00:00:00+00,SHORT,475,0.20947569883677905,1.3611205E-4,1.0,-0.021806255,354301.0
2007-02-22 00:00:00+00,SHORT,3469,0.15029829590913327,-0.009760719,1.0,-0.023973146,114300.0
2007-02-22 00:00:00+00,SHORT,4089,0.18141062729551155,-0.003272661,1.0,-0.01549006,-3700.0
2007-02-23 00:00:00+00,SHORT,2643,0.0,-0.015704058,1.0,-0.024251087,-4767.0
2007-02-23 00:00:00+00,SHORT,2728,0.37458431842294687,-0.015532545,1.0,-0.020478802,16224.0
2007-02-23 00:00:00+00,SHORT,3046,0.46173280101349506,-0.01057803,1.0,-0.016281888,492100.0
2007-02-23 00:00:00+00,SHORT,3469,0.10320668154402891,-0.008402083,1.0,-0.025464071,-33700.0
2007-02-23 00:00:00+00,SHORT,1731,0.3956613592278286,-0.014968279,1.0,-0.019914176,-111300.0
2007-02-26 00:00:00+00,SHORT,2291,1.0,-0.0018033452,1.0,-0.01445968,355300.0
2007-02-26 00:00:00+00,SHORT,836,0.33904330886670725,0.011553703,1.0,-0.0212198,87446.0
2007-02-26 00:00:00+00,SHORT,1108,0.0,-0.0060661207,1.0,-0.026350807,-77600.0
2007-02-26 00:00:00+00,SHORT,1473,0.13559251246310491,0.010938226,1.0,-0.022829497,-35000.0
2007-02-26 00:00:00+00,SHORT,3586,0.9411764705882353,0.016573554,1.0,-0.014562448,-61850.0
2007-02-26 00:00:00+00,SHORT,2032,0.29999999999999993,-0.0022234495,1.0,-0.017944353,370483.0
2007-02-27 00:00:00+00,SHORT,555,0.2555854917243233,-0.014061687,1.0,-0.019502677,21500.0
2007-02-27 00:00:00+00,SHORT,1949,0.0,-0.0062477537,1.0,-0.01850137,59700.0
2007-03-12 00:00:00+00,SHORT,2088,0.10237605050150429,0.020244088,1.0,-0.023715805,-104400.0
2007-03-23 00:00:00+00,SHORT,2548,0.44825901592130535,-0.013961755,1.0,-0.014598298,41940.0
2007-03-23 00:00:00+00,SHORT,2004,0.0,0.009911982,1.0,-0.019000512,1545700.0
2007-04-10 00:00:00+00,SHORT,3699,0.16237762342304188,-0.011765637,1.0,-0.018600686,1539620.0
2007-04-12 00:00:00+00,SHORT,1853,0.40415625933307353,0.014703925,1.0,-0.02538998,348700.0
2007-04-17 00:00:00+00,SHORT,3815,0.2109469135049214,-3.6064006E-4,1.0,-0.024669481,738900.0
2007-04-18 00:00:00+00,SHORT,4164,0.23985287089695298,-0.012502483,1.0,-0.022423612,1710412.0
2007-04-18 00:00:00+00,SHORT,517,0.013558908449349334,-0.005026687,1.0,-0.024366887,-51600.0
2007-04-18 00:00:00+00,SHORT,1356,0.4106381847202152,-0.01531956,1.0,-0.013747464,362400.0
2007-04-19 00:00:00+00,SHORT,3519,0.18010725190950355,-0.005221965,1.0,-0.014353133,38112.0
2007-04-23 00:00:00+00,SHORT,13,0.2554957388193274,-0.007495825,1.0,-0.022225222,-117500.0
2007-04-23 00:00:00+00,SHORT,440,0.16442575894408726,-0.004809678,1.0,-0.0073316605,614050.0
2007-04-24 00:00:00+00,SHORT,335,0.34864204218827866,-0.0054870383,1.0,-0.016803354,627095.0
2007-04-24 00:00:00+00,SHORT,853,0.3784952659221989,-0.013665397,1.0,-0.012142856,1407252.0
2007-04-24 00:00:00+00,SHORT,918,0.0,-0.010752443,1.0,-0.018606262,-113800.0
2007-04-24 00:00:00+00,SHORT,1514,1.0,-0.009001041,1.0,-0.019027304,-38000.0
2007-04-24 00:00:00+00,SHORT,1853,0.20208080824695432,-0.0020394688,1.0,-0.026174467,-113626.0
2007-04-25 00:00:00+00,SHORT,664,0.3943046484093282,-0.0077475216,1.0,-0.008560035,656300.0
2007-04-25 00:00:00+00,SHORT,1514,0.7331507134804652,0.01500728,1.0,-0.023179365,-126100.0
2007-04-26 00:00:00+00,SHORT,4224,0.39657449320903876,-0.015610469,1.0,-0.024153078,-87251.0
2007-04-26 00:00:00+00,SHORT,853,0.39642748901368596,-0.018246084,1.0,-0.01562773,808188.0
2007-04-26 00:00:00+00,SHORT,3192,1.0,2.0581912E-4,1.0,-0.00458478,-56500.0
2007-04-26 00:00:00+00,SHORT,1514,0.0,0.007599071,1.0,-0.024267761,-77100.0
2007-04-26 00:00:00+00,SHORT,1853,0.12952867372795127,-0.0014344734,1.0,-0.023405984,-81154.0
2007-05-01 00:00:00+00,SHORT,3791,0.4111368125075799,0.009374235,1.0,-0.01193128,52700.0
2007-05-02 00:00:00+00,SHORT,3791,0.34762690599449964,0.0039297156,1.0,-0.015186725,29400.0
2007-05-03 00:00:00+00,SHORT,3791,0.262211478042597,1.1062087E-4,1.0,-0.020865755,-7000.0
2007-05-04 00:00:00+00,SHORT,3791,0.22165950807469234,-0.009372408,1.0,-0.025856882,189900.0
2007-05-04 00:00:00+00,SHORT,2018,0.44609715795166593,-0.0024365357,1.0,-0.020172477,279914.0
2007-05-07 00:00:00+00,SHORT,2095,0.39481850611983693,-0.0042749923,1.0,-0.023989363,1586025.0
2007-05-07 00:00:00+00,SHORT,4049,0.0,-0.01327715,1.0,-0.013033064,-51400.0
2007-05-07 00:00:00+00,SHORT,2018,0.4128294378522139,-0.004384643,1.0,-0.02154037,78877.0
2007-05-08 00:00:00+00,SHORT,853,0.15211353945461883,-0.015464037,1.0,-0.019771649,1167709.0
2007-05-08 00:00:00+00,SHORT,4049,0.5956511477697515,-0.0011675144,1.0,-0.015814045,74177.0
2007-05-09 00:00:00+00,SHORT,2088,1.0,-0.0155617725,1.0,-0.01337493,205400.0
2007-05-09 00:00:00+00,SHORT,853,0.10866568140616362,-0.007808768,1.0,-0.02129308,220418.0
2007-05-10 00:00:00+00,SHORT,1288,0.4120538847148871,-0.0076138005,1.0,-0.012589133,766400.0
2007-05-14 00:00:00+00,SHORT,602,0.3458691205016694,-0.012729176,1.0,-0.022777354,27793.0
2007-05-14 00:00:00+00,SHORT,3137,0.0,-0.013098647,1.0,-0.025395945,1637090.0
2007-05-14 00:00:00+00,SHORT,3515,0.6403874654900967,0.0015182148,1.0,-0.0118191065,165142.0
2007-05-17 00:00:00+00,SHORT,2269,0.3938330183509387,-0.016765831,1.0,-0.021512927,5800.0
2007-05-17 00:00:00+00,SHORT,2961,0.22945088527481544,-0.015643736,1.0,-0.020195043,-92000.0
2007-05-21 00:00:00+00,SHORT,68,0.4526553675293496,-0.004316891,1.0,-0.016119331,1716200.0
2007-05-30 00:00:00+00,SHORT,4223,0.3832603678007247,-0.0010821486,1.0,-0.024744894,412706.0
2007-06-04 00:00:00+00,SHORT,2643,0.610386600170651,-0.014534974,1.0,-0.011413233,2750.0
2007-06-04 00:00:00+00,SHORT,3203,0.3087919546217625,0.01043538,1.0,-0.016501162,-27356.0
2007-06-04 00:00:00+00,SHORT,3433,0.17230437262780568,-0.014519873,1.0,-0.022135904,460344.0
2007-06-05 00:00:00+00,SHORT,2643,0.5308396450294237,-0.010584912,1.0,-0.015509119,26125.0
2007-06-05 00:00:00+00,SHORT,1434,0.38481226314157646,-0.007765445,1.0,-0.018017108,485972.0
2007-06-05 00:00:00+00,SHORT,3641,0.11729110147131735,-0.017772865,1.0,-0.020403763,108795.0
2007-06-06 00:00:00+00,SHORT,3471,0.0,-0.017058311,1.0,-0.025850866,204456.0
2007-06-15 00:00:00+00,SHORT,2272,0.45613048147803664,-0.01289153,1.0,-0.016964665,146600.0
2007-06-15 00:00:00+00,SHORT,2028,0.0,0.0015527741,1.0,-0.024770264,613313.0
2007-06-18 00:00:00+00,SHORT,4122,0.12522468466415662,-1.8686366E-4,1.0,-0.017310565,415884.0
2007-06-18 00:00:00+00,SHORT,857,0.5,0.003832126,1.0,-0.02494538,-55800.0
2007-06-18 00:00:00+00,SHORT,3013,0.0,0.0013020613,1.0,-0.021976102,-109100.0
