time,side,ticker_id,mv_up_composite_labels,sessions_since_bearish_8_50_df059,skew_weighted_10_df037,joint_fall_flag_5_10_df042
2021-05-17 00:00:00+00,LONG,3443,0.875,8.0,-0.28849173,1.0
2021-05-17 00:00:00+00,LONG,1523,0.40801081940165396,7.0,-0.29826015,1.0
2021-05-17 00:00:00+00,LONG,3596,0.9347826086956522,6.0,-0.2590153,1.0
2021-05-18 00:00:00+00,LONG,191,0.9318181818181819,7.0,-0.37004727,1.0
2021-05-18 00:00:00+00,LONG,3004,0.9268292682926829,17.0,-0.2697495,1.0
2021-05-18 00:00:00+00,LONG,1235,0.0332703317556022,9.0,-0.26689318,1.0
2021-05-18 00:00:00+00,LONG,1334,0.9189189189189189,16.0,-0.26513338,1.0
2021-05-19 00:00:00+00,LONG,1904,0.2637510367743962,7.0,-0.39601722,1.0
2021-05-21 00:00:00+00,LONG,2323,0.5449588683714459,4.0,-0.2985792,1.0
2021-05-21 00:00:00+00,LONG,3897,0.935483870967742,6.0,-0.3946495,1.0
2021-05-25 00:00:00+00,LONG,901,0.0,5.0,-0.36526453,1.0
2021-05-26 00:00:00+00,LONG,1082,0.3051507998917654,4.0,-0.34638196,1.0
2021-06-01 00:00:00+00,LONG,3275,0.0,6.0,-0.35616052,1.0
2021-06-01 00:00:00+00,LONG,1904,0.691617285917108,15.0,-0.2834975,1.0
2021-06-02 00:00:00+00,LONG,3275,0.0,7.0,-0.2834301,1.0
2021-06-03 00:00:00+00,LONG,3275,0.0,8.0,-0.38964307,1.0
2021-06-04 00:00:00+00,LONG,2421,0.6666666666666666,18.0,-0.4083114,1.0
2021-06-04 00:00:00+00,LONG,3973,0.0,8.0,-0.43525562,1.0
2021-06-07 00:00:00+00,LONG,2421,0.20846479407943977,19.0,-0.3684463,1.0
2021-06-07 00:00:00+00,LONG,1904,0.6773209512403069,19.0,-0.281833,1.0
2021-06-08 00:00:00+00,LONG,2421,0.6222222222222222,20.0,-0.44107303,1.0
2021-06-08 00:00:00+00,LONG,3273,0.9722222222222222,9.0,-0.4343953,1.0
2021-06-09 00:00:00+00,LONG,2421,0.6,21.0,-0.37355328,1.0
2021-06-09 00:00:00+00,LONG,3273,0.9444444444444444,10.0,-0.3711755,1.0
2021-06-11 00:00:00+00,LONG,4124,0.6428571428571429,19.0,-0.28755397,1.0
2021-06-14 00:00:00+00,LONG,39,0.0,8.0,-0.40584502,1.0
2021-06-16 00:00:00+00,LONG,3355,0.13767998777970838,20.0,-0.26418698,1.0
2021-06-16 00:00:00+00,LONG,4072,0.0,5.0,-0.30448055,1.0
2021-06-17 00:00:00+00,LONG,39,0.0,11.0,-0.34729457,1.0
2021-06-17 00:00:00+00,LONG,2247,1.0,6.0,-0.29073492,1.0
2021-06-17 00:00:00+00,LONG,444,0.28314762232724716,16.0,-0.32702026,1.0
2021-06-18 00:00:00+00,LONG,2084,0.3047296657364182,7.0,-0.28601247,1.0
2021-06-18 00:00:00+00,LONG,2396,1.0,10.0,-0.4364775,1.0
2021-06-18 00:00:00+00,LONG,3742,1.0,16.0,-0.3999268,1.0
2021-06-22 00:00:00+00,LONG,221,0.9534883720930233,8.0,-0.26487684,1.0
2021-06-23 00:00:00+00,LONG,853,0.32801663061977154,14.0,-0.32351828,1.0
2021-06-24 00:00:00+00,LONG,2084,0.20130877586102155,11.0,-0.32103106,1.0
2021-06-28 00:00:00+00,LONG,1051,0.0,5.0,-0.3647424,1.0
2021-06-29 00:00:00+00,LONG,2863,0.7083333333333334,4.0,-0.3053724,1.0
2021-07-01 00:00:00+00,LONG,356,0.0,14.0,-0.34317756,1.0
2021-07-06 00:00:00+00,LONG,84,0.3369377876082414,9.0,-0.30616388,1.0
2021-07-06 00:00:00+00,LONG,523,0.0,5.0,-0.36713967,1.0
2021-07-06 00:00:00+00,LONG,1051,0.0,10.0,-0.41063923,1.0
2021-07-07 00:00:00+00,LONG,523,0.0,6.0,-0.41003135,1.0
2021-07-07 00:00:00+00,LONG,1051,0.0,11.0,-0.42598462,1.0
2021-07-12 00:00:00+00,LONG,4097,0.4602412894007663,15.0,-0.2915617,1.0
2021-07-12 00:00:00+00,LONG,1840,0.0,9.0,-0.34564254,1.0
2021-07-13 00:00:00+00,LONG,4097,0.8928571428571429,16.0,-0.32641962,1.0
2021-07-13 00:00:00+00,LONG,1840,0.0,10.0,-0.29503757,1.0
2021-07-19 00:00:00+00,LONG,4194,0.24984822832344647,9.0,-0.34597182,1.0
2021-07-19 00:00:00+00,LONG,2550,0.30610989273639927,19.0,-0.31960922,1.0
2021-07-19 00:00:00+00,LONG,1022,0.0,4.0,-0.3908727,1.0
2021-07-20 00:00:00+00,LONG,1590,0.98,10.0,-0.34757116,1.0
2021-07-20 00:00:00+00,LONG,4073,0.34802923747580544,21.0,-0.37890515,1.0
2021-07-21 00:00:00+00,LONG,3831,0.9767441860465116,15.0,-0.34142137,1.0
2021-07-22 00:00:00+00,LONG,3831,0.9534883720930233,16.0,-0.30005154,1.0
2021-07-23 00:00:00+00,LONG,3681,0.0,18.0,-0.31105325,1.0
2021-07-23 00:00:00+00,LONG,3831,0.9302325581395349,17.0,-0.47576347,1.0
2021-07-27 00:00:00+00,LONG,3359,0.7727272727272727,13.0,-0.34186378,1.0
2021-07-30 00:00:00+00,LONG,912,0.0,4.0,-0.47475472,1.0
2021-08-04 00:00:00+00,LONG,713,0.4667336886843749,9.0,-0.41861024,1.0
2021-08-04 00:00:00+00,LONG,3359,0.6055596597600205,19.0,-0.28632933,1.0
2021-08-06 00:00:00+00,LONG,3436,0.9565217391304348,11.0,-0.35009998,1.0
2021-08-09 00:00:00+00,LONG,2514,0.12095122587489517,17.0,-0.3195612,1.0
2021-08-09 00:00:00+00,LONG,3436,0.9130434782608696,12.0,-0.3806859,1.0
2021-08-17 00:00:00+00,LONG,1022,0.0,6.0,-0.3977032,1.0
2021-08-17 00:00:00+00,LONG,4032,0.7240874785528986,13.0,-0.36635157,1.0
2021-08-18 00:00:00+00,LONG,1022,0.0,7.0,-0.2572951,1.0
2021-08-18 00:00:00+00,LONG,4032,0.7710681163134465,14.0,-0.41725302,1.0
2021-08-19 00:00:00+00,LONG,1022,0.0,8.0,-0.3693738,1.0
2021-08-20 00:00:00+00,LONG,2820,0.0,5.0,-0.39719266,1.0
2021-08-20 00:00:00+00,LONG,1799,0.9838709677419355,5.0,-0.3416092,1.0
2021-08-23 00:00:00+00,LONG,220,0.30728047623290156,12.0,-0.2764923,1.0
2021-08-31 00:00:00+00,LONG,4061,0.0,4.0,-0.34155792,1.0
2021-09-02 00:00:00+00,LONG,4061,0.0,6.0,-0.26711762,1.0
2021-09-08 00:00:00+00,LONG,2365,0.7796610169491526,19.0,-0.27065375,1.0
2021-09-08 00:00:00+00,LONG,3447,0.9830508474576272,8.0,-0.40889627,1.0
2021-09-09 00:00:00+00,LONG,3447,0.9661016949152542,9.0,-0.4628729,1.0
2021-09-09 00:00:00+00,LONG,3702,0.0,14.0,-0.35261935,1.0
2021-09-10 00:00:00+00,LONG,221,0.19034311950214566,4.0,-0.45931616,1.0
2021-09-10 00:00:00+00,LONG,3447,0.9491525423728814,10.0,-0.26169398,1.0
2021-09-13 00:00:00+00,LONG,9,0.6693462036447281,9.0,-0.39169213,1.0
2021-09-13 00:00:00+00,LONG,221,0.13165616501379282,5.0,-0.3737009,1.0
2021-09-14 00:00:00+00,LONG,395,0.0,18.0,-0.30426636,1.0
2021-09-15 00:00:00+00,LONG,2381,1.0,10.0,-0.44843188,1.0
2021-09-16 00:00:00+00,LONG,2381,0.975,11.0,-0.45883256,1.0
2021-09-20 00:00:00+00,LONG,2105,0.5654338537868472,9.0,-0.40284723,1.0
2021-09-20 00:00:00+00,LONG,562,1.0,19.0,-0.4607893,1.0
2021-09-20 00:00:00+00,LONG,578,0.0,4.0,-0.3125394,1.0
2021-09-20 00:00:00+00,LONG,1434,0.5844872037012953,8.0,-0.3511171,1.0
2021-09-21 00:00:00+00,LONG,578,1.0,5.0,-0.26585317,1.0
2021-09-21 00:00:00+00,LONG,2710,1.0,16.0,-0.45524117,1.0
2021-09-21 00:00:00+00,LONG,3187,0.0,5.0,-0.392362,1.0
2021-09-21 00:00:00+00,LONG,3381,0.0,8.0,-0.30513942,1.0
2021-09-21 00:00:00+00,LONG,1434,0.9803921568627451,9.0,-0.36379412,1.0
2021-09-22 00:00:00+00,LONG,2088,0.42023137159241647,5.0,-0.4467487,1.0
2021-09-22 00:00:00+00,LONG,370,0.41692579032669586,4.0,-0.4125567,1.0
2021-09-23 00:00:00+00,LONG,2088,0.39568355185827686,6.0,-0.2807442,1.0
2021-09-23 00:00:00+00,LONG,2710,0.935483870967742,18.0,-0.28103623,1.0
2021-09-23 00:00:00+00,LONG,886,0.0,4.0,-0.4378681,1.0
2021-09-23 00:00:00+00,LONG,974,0.5629745147949619,11.0,-0.3759248,1.0
2021-09-23 00:00:00+00,LONG,3574,0.5613782502540555,12.0,-0.4516637,1.0
2021-09-24 00:00:00+00,LONG,2088,0.3652484358705312,7.0,-0.25958076,1.0
2021-09-24 00:00:00+00,LONG,886,0.0,5.0,-0.4113801,1.0
2021-09-27 00:00:00+00,LONG,886,0.0,6.0,-0.30234125,1.0
2021-09-27 00:00:00+00,LONG,3078,0.3055555555555556,4.0,-0.318605,1.0
2021-09-28 00:00:00+00,LONG,2923,1.0,13.0,-0.4238511,1.0
2021-09-28 00:00:00+00,LONG,886,0.0,7.0,-0.35532928,1.0
2021-09-29 00:00:00+00,LONG,2548,1.0,10.0,-0.47210512,1.0
2021-09-30 00:00:00+00,LONG,2548,0.0,11.0,-0.34635586,1.0
2021-09-30 00:00:00+00,LONG,974,0.47708212540923695,16.0,-0.40081823,1.0
2021-09-30 00:00:00+00,LONG,3594,0.0,7.0,-0.36056438,1.0
2021-09-30 00:00:00+00,LONG,3595,0.0,10.0,-0.3710763,1.0
2021-09-30 00:00:00+00,LONG,3861,1.0,11.0,-0.35566765,1.0
2021-10-01 00:00:00+00,LONG,4136,0.26269701951079705,15.0,-0.37320802,1.0
2021-10-01 00:00:00+00,LONG,2367,0.3507460048726757,13.0,-0.3100524,1.0
2021-10-01 00:00:00+00,LONG,2731,0.695073743590392,9.0,-0.3003712,1.0
2021-10-01 00:00:00+00,LONG,817,0.7948717948717949,12.0,-0.35927695,1.0
2021-10-01 00:00:00+00,LONG,2993,0.4086942337110452,17.0,-0.30796126,1.0
2021-10-01 00:00:00+00,LONG,1139,0.32647456486847737,9.0,-0.4054199,1.0
2021-10-01 00:00:00+00,LONG,1308,0.8695652173913043,11.0,-0.3117005,1.0
2021-10-01 00:00:00+00,LONG,3595,0.0,11.0,-0.2927054,1.0
2021-10-01 00:00:00+00,LONG,3838,0.8391106896200257,6.0,-0.30185038,1.0
2021-10-04 00:00:00+00,LONG,2132,0.9047619047619048,4.0,-0.26865104,1.0
2021-10-04 00:00:00+00,LONG,4192,0.0,17.0,-0.3566054,1.0
2021-10-04 00:00:00+00,LONG,2151,1.0,14.0,-0.35303524,1.0
2021-10-04 00:00:00+00,LONG,540,1.0,10.0,-0.30727094,1.0
2021-10-04 00:00:00+00,LONG,1139,0.20077366714040143,10.0,-0.4379461,1.0
2021-10-04 00:00:00+00,LONG,3271,0.0,8.0,-0.43862748,1.0
2021-10-05 00:00:00+00,LONG,4136,0.2643749596045324,17.0,-0.2617131,1.0
2021-10-05 00:00:00+00,LONG,3838,0.834465440127536,8.0,-0.29651043,1.0
2021-10-06 00:00:00+00,LONG,2550,0.0,16.0,-0.3155346,1.0
2021-10-06 00:00:00+00,LONG,1371,1.0,7.0,-0.40031752,1.0
2021-10-06 00:00:00+00,LONG,3594,0.0,11.0,-0.2686479,1.0
2021-10-07 00:00:00+00,LONG,2550,0.0,17.0,-0.37191814,1.0
2021-10-08 00:00:00+00,LONG,2070,0.9090909090909091,8.0,-0.4441355,1.0
2021-10-08 00:00:00+00,LONG,142,0.7727272727272727,8.0,-0.35514852,1.0
2021-10-08 00:00:00+00,LONG,2550,0.0,18.0,-0.3057987,1.0
2021-10-08 00:00:00+00,LONG,1537,0.0,9.0,-0.43579558,1.0
2021-10-08 00:00:00+00,LONG,3861,0.8571428571428572,17.0,-0.25948045,1.0
2021-10-08 00:00:00+00,LONG,1992,0.9130434782608696,13.0,-0.32031277,1.0
2021-10-11 00:00:00+00,LONG,4172,0.0,18.0,-0.2813767,1.0
2021-10-11 00:00:00+00,LONG,142,1.0,9.0,-0.28242907,1.0
2021-10-11 00:00:00+00,LONG,1361,1.0,5.0,-0.2679008,1.0
2021-10-11 00:00:00+00,LONG,1416,0.96875,6.0,-0.28242004,1.0
2021-10-11 00:00:00+00,LONG,3515,0.9,6.0,-0.476265,1.0
2021-10-11 00:00:00+00,LONG,1537,0.0,10.0,-0.47113028,1.0
2021-10-11 00:00:00+00,LONG,3794,0.0,9.0,-0.43590343,1.0
2021-10-11 00:00:00+00,LONG,3861,0.8157894736842105,18.0,-0.29694843,1.0
2021-10-12 00:00:00+00,LONG,2070,0.8727272727272728,10.0,-0.28933787,1.0
2021-10-12 00:00:00+00,LONG,2120,1.0,6.0,-0.39866558,1.0
2021-10-12 00:00:00+00,LONG,183,0.8421052631578947,7.0,-0.31092888,1.0
2021-10-12 00:00:00+00,LONG,309,0.0,7.0,-0.4056354,1.0
2021-10-12 00:00:00+00,LONG,429,0.0,19.0,-0.3344672,1.0
2021-10-12 00:00:00+00,LONG,540,0.8125,16.0,-0.33418572,1.0
2021-10-12 00:00:00+00,LONG,1072,0.0,11.0,-0.3866072,1.0
2021-10-12 00:00:00+00,LONG,1537,0.0,11.0,-0.44827574,1.0
2021-10-12 00:00:00+00,LONG,3794,0.0,10.0,-0.29700586,1.0
2021-10-12 00:00:00+00,LONG,3824,0.3553762686917661,12.0,-0.38913757,1.0
2021-10-12 00:00:00+00,LONG,2014,1.0,5.0,-0.35988232,1.0
2021-10-13 00:00:00+00,LONG,1,0.0,8.0,-0.47228134,1.0
2021-10-13 00:00:00+00,LONG,4201,0.0,8.0,-0.4523494,1.0
2021-10-13 00:00:00+00,LONG,2518,0.0,4.0,-0.3543911,1.0
2021-10-13 00:00:00+00,LONG,475,1.0,16.0,-0.3498926,1.0
2021-10-13 00:00:00+00,LONG,678,0.0,15.0,-0.30343977,1.0
2021-10-13 00:00:00+00,LONG,3596,0.23320439485938502,5.0,-0.3511099,1.0
2021-10-13 00:00:00+00,LONG,3802,0.0,15.0,-0.39407986,1.0
2021-10-14 00:00:00+00,LONG,2393,0.9833333333333333,5.0,-0.334556,1.0
2021-10-15 00:00:00+00,LONG,50,0.43864621545048416,6.0,-0.43520373,1.0
2021-10-15 00:00:00+00,LONG,143,0.0,6.0,-0.44415274,1.0
2021-10-15 00:00:00+00,LONG,2393,0.9666666666666667,6.0,-0.27660593,1.0
2021-10-15 00:00:00+00,LONG,1069,0.24143620929954623,21.0,-0.3227686,1.0
2021-10-18 00:00:00+00,LONG,153,0.0,11.0,-0.44479635,1.0
2021-10-18 00:00:00+00,LONG,3199,0.4107595953466712,12.0,-0.25910938,1.0
2021-10-18 00:00:00+00,LONG,3343,0.0,14.0,-0.3153547,1.0
2021-10-19 00:00:00+00,LONG,2159,0.967741935483871,21.0,-0.2858943,1.0
2021-10-20 00:00:00+00,LONG,3456,0.0,4.0,-0.32526207,1.0
2021-10-21 00:00:00+00,LONG,3456,0.0,5.0,-0.37158382,1.0
2021-10-22 00:00:00+00,LONG,3897,0.0,12.0,-0.33699644,1.0
2021-10-26 00:00:00+00,LONG,153,0.0,17.0,-0.39571926,1.0
2021-10-26 00:00:00+00,LONG,3754,0.6216216216216216,14.0,-0.31851995,1.0
2021-11-15 00:00:00+00,LONG,3124,0.0,4.0,-0.31506646,1.0
2021-11-17 00:00:00+00,LONG,3124,0.0,6.0,-0.2861114,1.0
2021-11-19 00:00:00+00,LONG,3124,0.0,8.0,-0.332662,1.0
2021-11-19 00:00:00+00,LONG,1985,0.0,19.0,-0.42956093,1.0
2021-11-26 00:00:00+00,LONG,143,0.0,4.0,-0.4167698,1.0
2021-11-26 00:00:00+00,LONG,2760,0.1405734651380853,13.0,-0.37167662,1.0
2021-11-29 00:00:00+00,LONG,143,0.0,5.0,-0.3007056,1.0
2021-11-30 00:00:00+00,LONG,143,0.0,6.0,-0.38074234,1.0
2021-12-01 00:00:00+00,LONG,3357,0.6434804372008015,5.0,-0.28583997,1.0
2021-12-02 00:00:00+00,LONG,143,0.0,8.0,-0.47271144,1.0
2021-12-02 00:00:00+00,LONG,912,0.0,9.0,-0.35304043,1.0
2021-12-02 00:00:00+00,LONG,3815,0.9444444444444444,5.0,-0.46492758,1.0
2021-12-03 00:00:00+00,LONG,3815,0.9166666666666666,6.0,-0.47143134,1.0
2021-12-06 00:00:00+00,LONG,3335,0.0,9.0,-0.33442867,1.0
2021-12-06 00:00:00+00,LONG,4050,0.9428571428571428,8.0,-0.4133741,1.0
2021-12-07 00:00:00+00,LONG,405,1.0,12.0,-0.34352016,1.0
2021-12-08 00:00:00+00,LONG,3521,0.9117647058823529,6.0,-0.39368638,1.0
2021-12-08 00:00:00+00,LONG,3716,0.0,5.0,-0.27077124,1.0
2021-12-09 00:00:00+00,LONG,3521,0.8823529411764706,7.0,-0.38453585,1.0
2021-12-10 00:00:00+00,LONG,405,0.8571428571428572,15.0,-0.4360858,1.0
2021-12-10 00:00:00+00,LONG,3192,0.0,15.0,-0.31629807,1.0
2021-12-13 00:00:00+00,LONG,2095,0.0,10.0,-0.43027994,1.0
2021-12-13 00:00:00+00,LONG,2716,0.0,20.0,-0.35523343,1.0
2021-12-13 00:00:00+00,LONG,3078,0.018164418820583218,19.0,-0.2688938,1.0
2021-12-13 00:00:00+00,LONG,1140,0.7941176470588236,10.0,-0.39490584,1.0
2021-12-15 00:00:00+00,LONG,3280,1.0,4.0,-0.25908872,1.0
2021-12-15 00:00:00+00,LONG,1673,1.0,9.0,-0.4565566,1.0
2021-12-16 00:00:00+00,LONG,1919,0.41124900864351455,18.0,-0.30803174,1.0
2021-12-20 00:00:00+00,LONG,2050,0.0,18.0,-0.3278547,1.0
2021-12-20 00:00:00+00,LONG,2067,0.0,21.0,-0.28889844,1.0
2021-12-20 00:00:00+00,LONG,2119,0.0,12.0,-0.31750223,1.0
2021-12-20 00:00:00+00,LONG,4171,0.0,14.0,-0.285965,1.0
2021-12-20 00:00:00+00,LONG,121,1.0,19.0,-0.29719248,1.0
2021-12-20 00:00:00+00,LONG,4237,0.1603841864655206,10.0,-0.41699463,1.0
2021-12-20 00:00:00+00,LONG,2270,0.1860086143011956,16.0,-0.3051599,1.0
2021-12-20 00:00:00+00,LONG,2272,1.0,7.0,-0.4291748,1.0
2021-12-20 00:00:00+00,LONG,243,1.0,10.0,-0.34153602,1.0
2021-12-20 00:00:00+00,LONG,2298,0.5047911527762047,14.0,-0.28554967,1.0
2021-12-20 00:00:00+00,LONG,2330,0.7894736842105263,15.0,-0.36024636,1.0
2021-12-20 00:00:00+00,LONG,2365,1.0,16.0,-0.40527454,1.0
2021-12-20 00:00:00+00,LONG,386,0.0,13.0,-0.34537694,1.0
2021-12-20 00:00:00+00,LONG,2437,0.0,13.0,-0.39912334,1.0
2021-12-20 00:00:00+00,LONG,2469,0.0,14.0,-0.34138602,1.0
2021-12-20 00:00:00+00,LONG,2513,0.6933078440360118,19.0,-0.2618658,1.0
2021-12-20 00:00:00+00,LONG,2514,0.34771782513533417,14.0,-0.3395113,1.0
2021-12-20 00:00:00+00,LONG,2553,0.3723580361093154,11.0,-0.33127168,1.0
2021-12-20 00:00:00+00,LONG,2728,0.0,11.0,-0.3608089,1.0
2021-12-20 00:00:00+00,LONG,708,0.0,19.0,-0.37024796,1.0
2021-12-20 00:00:00+00,LONG,2764,0.0,19.0,-0.34395754,1.0
2021-12-20 00:00:00+00,LONG,799,0.4830682483683675,16.0,-0.35280856,1.0
2021-12-20 00:00:00+00,LONG,2866,0.18378545419858125,11.0,-0.3684026,1.0
2021-12-20 00:00:00+00,LONG,2898,0.3589256493942762,18.0,-0.40108457,1.0
2021-12-20 00:00:00+00,LONG,1043,0.0,20.0,-0.33605692,1.0
2021-12-20 00:00:00+00,LONG,1184,0.10907545160086998,15.0,-0.3298258,1.0
2021-12-20 00:00:00+00,LONG,3241,0.25694065375036634,10.0,-0.28779697,1.0
2021-12-20 00:00:00+00,LONG,3293,1.0,19.0,-0.33312368,1.0
2021-12-20 00:00:00+00,LONG,1262,1.0,21.0,-0.30326647,1.0
2021-12-20 00:00:00+00,LONG,3466,1.0,18.0,-0.2969525,1.0
2021-12-20 00:00:00+00,LONG,3469,0.0,14.0,-0.2917352,1.0
2021-12-20 00:00:00+00,LONG,1447,1.0,14.0,-0.41933793,1.0
2021-12-20 00:00:00+00,LONG,3519,0.01287027013994519,11.0,-0.3638193,1.0
2021-12-20 00:00:00+00,LONG,3607,0.0,12.0,-0.29944146,1.0
2021-12-20 00:00:00+00,LONG,3613,1.0,7.0,-0.37042904,1.0
2021-12-20 00:00:00+00,LONG,3684,0.2832103893012969,16.0,-0.35696703,1.0
2021-12-20 00:00:00+00,LONG,3703,0.0,12.0,-0.39873946,1.0
2021-12-20 00:00:00+00,LONG,3704,1.0,14.0,-0.4483173,1.0
2021-12-20 00:00:00+00,LONG,3708,0.0,17.0,-0.44192454,1.0
2021-12-20 00:00:00+00,LONG,1667,0.0,12.0,-0.4361786,1.0
2021-12-20 00:00:00+00,LONG,1745,1.0,14.0,-0.3293776,1.0
2021-12-20 00:00:00+00,LONG,3862,0.0,18.0,-0.31127968,1.0
2021-12-20 00:00:00+00,LONG,1851,1.0,14.0,-0.37746787,1.0
2021-12-20 00:00:00+00,LONG,1869,0.6285714285714286,10.0,-0.26252222,1.0
2021-12-20 00:00:00+00,LONG,3923,1.0,21.0,-0.2674387,1.0
2021-12-20 00:00:00+00,LONG,1879,1.0,18.0,-0.28250316,1.0
2021-12-20 00:00:00+00,LONG,4013,0.09405393468717896,15.0,-0.47681683,1.0
2021-12-20 00:00:00+00,LONG,4020,0.24526291375859072,15.0,-0.30412456,1.0
2021-12-21 00:00:00+00,LONG,2430,0.9777777777777777,17.0,-0.36405113,1.0
2021-12-21 00:00:00+00,LONG,395,0.95,17.0,-0.2666959,1.0
2021-12-21 00:00:00+00,LONG,631,0.0,14.0,-0.44167507,1.0
2021-12-21 00:00:00+00,LONG,2761,0.22763553628826605,18.0,-0.31528047,1.0
2021-12-21 00:00:00+00,LONG,799,0.9545454545454546,17.0,-0.3416718,1.0
2021-12-21 00:00:00+00,LONG,845,0.0,21.0,-0.31437543,1.0
2021-12-21 00:00:00+00,LONG,2999,0.9523809523809523,18.0,-0.34766188,1.0
2021-12-21 00:00:00+00,LONG,3216,0.256231579937156,11.0,-0.38542408,1.0
2021-12-21 00:00:00+00,LONG,1434,0.49419283566466216,14.0,-0.33196983,1.0
2021-12-21 00:00:00+00,LONG,3703,0.0,13.0,-0.33846372,1.0
2021-12-21 00:00:00+00,LONG,3704,0.0,15.0,-0.37343863,1.0
2021-12-21 00:00:00+00,LONG,3708,0.0,18.0,-0.30743217,1.0
2021-12-21 00:00:00+00,LONG,1848,0.59375,20.0,-0.34995604,1.0
2021-12-21 00:00:00+00,LONG,1919,0.2724719998569264,21.0,-0.28104356,1.0
2021-12-22 00:00:00+00,LONG,13,0.0,15.0,-0.35609156,1.0
2021-12-22 00:00:00+00,LONG,2352,0.0,12.0,-0.34157223,1.0
2021-12-22 00:00:00+00,LONG,386,0.0,15.0,-0.29287684,1.0
2021-12-22 00:00:00+00,LONG,2898,0.33957547756947615,20.0,-0.28992656,1.0
2021-12-22 00:00:00+00,LONG,2999,0.9047619047619048,19.0,-0.30847576,1.0
2021-12-22 00:00:00+00,LONG,3216,0.2736854464979517,12.0,-0.34062594,1.0
2021-12-22 00:00:00+00,LONG,3470,0.19611318437532724,4.0,-0.3479832,1.0
2021-12-22 00:00:00+00,LONG,1434,0.4162239206248184,15.0,-0.3105235,1.0
2021-12-22 00:00:00+00,LONG,3703,0.0,14.0,-0.3724048,1.0
2021-12-22 00:00:00+00,LONG,3704,0.0,16.0,-0.27715492,1.0
2021-12-22 00:00:00+00,LONG,3708,0.0,19.0,-0.32444263,1.0
2021-12-22 00:00:00+00,LONG,3790,0.2592520836889352,14.0,-0.295257,1.0
2021-12-23 00:00:00+00,LONG,4123,0.4333073521373489,17.0,-0.32128364,1.0
2021-12-23 00:00:00+00,LONG,2569,0.8695652173913043,17.0,-0.33585718,1.0
2021-12-23 00:00:00+00,LONG,2761,0.31312880465442666,20.0,-0.34569764,1.0
2021-12-30 00:00:00+00,LONG,903,0.0,20.0,-0.3444241,1.0
2021-12-31 00:00:00+00,LONG,4097,0.0,19.0,-0.3564957,1.0
2022-01-03 00:00:00+00,LONG,3556,0.6086956521739131,15.0,-0.29719335,1.0
2022-01-10 00:00:00+00,LONG,3556,0.3913043478260869,20.0,-0.3043547,1.0
2022-01-24 00:00:00+00,LONG,1534,0.0,9.0,-0.4213134,1.0
2022-01-25 00:00:00+00,LONG,417,1.0,10.0,-0.3427435,1.0
2022-01-25 00:00:00+00,LONG,2504,0.3326967453597467,9.0,-0.46684542,1.0
2022-01-25 00:00:00+00,LONG,2910,0.0,8.0,-0.29727378,1.0
2022-01-25 00:00:00+00,LONG,1067,0.0,14.0,-0.37051347,1.0
2022-01-26 00:00:00+00,LONG,417,0.0,11.0,-0.31412935,1.0
2022-01-26 00:00:00+00,LONG,2910,0.0,9.0,-0.31973192,1.0
2022-01-26 00:00:00+00,LONG,1067,0.0,15.0,-0.34408128,1.0
2022-01-26 00:00:00+00,LONG,3763,0.8695652173913043,14.0,-0.38021457,1.0
2022-01-27 00:00:00+00,LONG,2504,0.3048449309683575,11.0,-0.3497245,1.0
2022-01-27 00:00:00+00,LONG,2910,0.9142857142857143,10.0,-0.2860555,1.0
2022-01-27 00:00:00+00,LONG,1067,0.0,16.0,-0.31489113,1.0
2022-01-31 00:00:00+00,LONG,3013,0.0,4.0,-0.45590347,1.0
2022-02-15 00:00:00+00,LONG,3743,0.09516652983708838,12.0,-0.28053525,1.0
2022-02-18 00:00:00+00,LONG,4072,0.0,4.0,-0.29085302,1.0
2022-02-24 00:00:00+00,LONG,2064,0.0,19.0,-0.3723836,1.0
2022-02-24 00:00:00+00,LONG,3013,0.0,21.0,-0.45880234,1.0
2022-02-24 00:00:00+00,LONG,1677,0.0,8.0,-0.32213664,1.0
2022-02-24 00:00:00+00,LONG,1678,0.0,7.0,-0.32223746,1.0
2022-02-24 00:00:00+00,LONG,1731,0.0,21.0,-0.42523986,1.0
2022-02-24 00:00:00+00,LONG,1966,0.0,20.0,-0.29454485,1.0
2022-03-01 00:00:00+00,LONG,3469,0.0,8.0,-0.38919666,1.0
2022-03-03 00:00:00+00,LONG,3837,0.0,7.0,-0.30520162,1.0
2022-03-04 00:00:00+00,LONG,142,0.8571428571428572,9.0,-0.298714,1.0
2022-03-07 00:00:00+00,LONG,142,0.8333333333333334,10.0,-0.31511587,1.0
2022-03-07 00:00:00+00,LONG,2972,0.0,8.0,-0.43332592,1.0
2022-03-08 00:00:00+00,LONG,2213,0.08363252646008043,9.0,-0.36707377,1.0
2022-03-08 00:00:00+00,LONG,2972,0.10153437084193928,9.0,-0.34484008,1.0
2022-03-08 00:00:00+00,LONG,3309,0.0,6.0,-0.394671,1.0
2022-03-08 00:00:00+00,LONG,1444,1.0,14.0,-0.42086735,1.0
2022-03-10 00:00:00+00,LONG,1453,0.0,11.0,-0.31015566,1.0
2022-03-11 00:00:00+00,LONG,2728,0.0,12.0,-0.4150135,1.0
2022-03-11 00:00:00+00,LONG,2815,0.9117647058823529,8.0,-0.33948827,1.0
