time,side,ticker_id,mv_up_composite_labels,price_roc_21_df020,dist_high52_vol_norm_20_df015,dist_lower_bb_20_2.5_df055,dist_lower_bb_20_2.0_df055,earnings_price_gap_df010
2014-12-16 00:00:00+00,LONG,2041,0.0,-0.124547385,-0.3431405,-0.056090996,-0.005666614,0.0
2014-12-17 00:00:00+00,LONG,266,0.7114592724361474,-0.0953106,-0.35334826,-0.026209155,-0.006277106,0.0
2014-12-22 00:00:00+00,LONG,4137,0.0,-0.08493665,-0.3562183,-0.043977454,-0.021335358,0.0
2014-12-22 00:00:00+00,LONG,88,0.6021252721964135,-0.14009662,-0.36036587,-0.08956525,-0.058154464,0.0
2014-12-23 00:00:00+00,LONG,4137,0.0,-0.08446739,-0.3392346,-0.054647464,-0.030456401,0.0
2014-12-23 00:00:00+00,LONG,88,0.6070224434430753,-0.13663663,-0.36853176,-0.088073365,-0.057022966,0.0
2014-12-24 00:00:00+00,LONG,88,0.8529411764705882,-0.08828065,-0.40162614,-0.10845438,-0.08056429,0.0
2014-12-26 00:00:00+00,LONG,1740,0.0,-0.17675093,-0.3872337,-0.0855855,-0.06804492,0.0
2014-12-26 00:00:00+00,LONG,3882,0.0,-0.10629371,-0.3415494,-0.10951084,-0.0842265,0.0
2014-12-29 00:00:00+00,LONG,3882,0.0,-0.116096206,-0.4165192,-0.09066738,-0.070318066,0.0
2014-12-30 00:00:00+00,LONG,2285,0.0,-0.08467742,-0.4094235,-0.04492067,-0.026349306,0.0
2014-12-30 00:00:00+00,LONG,3677,0.7647058823529411,-0.16568047,-0.419221,-0.114655346,-0.091659896,0.0
2014-12-30 00:00:00+00,LONG,3994,0.13209308666492878,-0.14105058,-0.3443453,-0.080666944,-0.060399022,0.0
2014-12-31 00:00:00+00,LONG,3994,0.10614069553275329,-0.08865979,-0.37105998,-0.078200825,-0.05954868,0.0
2015-01-02 00:00:00+00,LONG,3994,0.6333333333333333,-0.09403064,-0.43365034,-0.04657995,-0.029358234,0.0
2015-01-09 00:00:00+00,LONG,3694,0.43418205684670474,-0.16251557,-0.342507,-0.04999613,-0.022964852,0.0
2015-01-12 00:00:00+00,LONG,3694,0.44124066168721754,-0.15283018,-0.36741894,-0.051514544,-0.02635804,0.0
2015-01-13 00:00:00+00,LONG,3694,0.43627048519970807,-0.1451917,-0.36771244,-0.06463564,-0.039917644,0.0
2015-01-14 00:00:00+00,LONG,3694,0.18241724616008176,-0.11009772,-0.3650902,-0.07369819,-0.048872653,0.0
2015-01-15 00:00:00+00,LONG,3694,0.32822604782638326,-0.08896321,-0.368622,-0.07550521,-0.05050826,0.0
2015-01-20 00:00:00+00,LONG,3216,0.5297153829412263,-0.14481409,-0.36673772,-0.047585342,-0.0076325806,0.0
2015-01-21 00:00:00+00,LONG,3216,0.5036256830605548,-0.16570881,-0.34470785,-0.0711515,-0.026257476,0.0
2015-01-28 00:00:00+00,LONG,2550,0.5757050970341724,-0.15981525,-0.36141717,-0.07663568,-0.0447263,0.0
2015-01-29 00:00:00+00,LONG,2550,0.5176272350492978,-0.15040678,-0.3911211,-0.08180732,-0.052503977,0.0
2015-01-29 00:00:00+00,LONG,3216,0.48795648196574404,-0.17520969,-0.39823824,-0.11444595,-0.0748336,0.0
2015-01-29 00:00:00+00,LONG,3473,0.443663576479271,-0.116820164,-0.35656956,-0.044272866,-0.02291523,0.0
2015-01-30 00:00:00+00,LONG,1,0.3223773311248079,-0.08701958,-0.38891083,-0.02897136,-0.015621566,0.0
2015-01-30 00:00:00+00,LONG,4194,0.8181818181818181,-0.10115211,-0.3479258,-0.049118634,-0.03255581,0.0
2015-01-30 00:00:00+00,LONG,874,0.0,-0.15077695,-0.3528414,-0.035185568,-0.014607665,0.0
2015-01-30 00:00:00+00,LONG,3473,0.46032091834321914,-0.11852927,-0.3632433,-0.048753094,-0.027601445,0.0
2015-01-30 00:00:00+00,LONG,1447,0.9736842105263158,-0.16324063,-0.3381187,-0.06256005,-0.03656149,0.0
2015-02-02 00:00:00+00,LONG,4194,0.8,-0.10836689,-0.43002993,-0.033717986,-0.019778697,0.0
2015-02-02 00:00:00+00,LONG,262,0.0,-0.09931,-0.35022032,-0.10193595,-0.080273725,0.0
2015-02-02 00:00:00+00,LONG,2815,0.0,-0.1026306,-0.3699824,-0.09998933,-0.07935071,0.0
2015-02-02 00:00:00+00,LONG,3473,0.4101802035293622,-0.09175663,-0.36391518,-0.060131863,-0.041117463,0.0
2015-02-02 00:00:00+00,LONG,1447,0.8324363588994684,-0.12245399,-0.36518663,-0.08479304,-0.06256061,0.0
2015-02-03 00:00:00+00,LONG,2815,0.0,-0.088971965,-0.40460265,-0.09981032,-0.08128047,0.0
2015-02-03 00:00:00+00,LONG,3473,0.3814236953482028,-0.09593023,-0.35831726,-0.068047024,-0.04978828,0.008103727
2015-02-03 00:00:00+00,LONG,1447,0.2587602744963404,-0.09698169,-0.38923445,-0.09801685,-0.078315265,0.020693513
2015-03-11 00:00:00+00,LONG,3469,0.5708998817038076,-0.08460388,-0.3520555,-0.029998843,-0.019679243,0.0
2015-03-13 00:00:00+00,LONG,2703,0.0,-0.08995735,-0.41581413,-0.055646963,-0.034178145,0.0
2015-03-16 00:00:00+00,LONG,4172,0.0,-0.12995246,-0.4241833,-0.067747034,-0.036370404,0.0
2015-03-17 00:00:00+00,LONG,1740,0.19687188911864853,-0.08848156,-0.3616031,-0.025682632,-0.009401732,0.0
2015-03-18 00:00:00+00,LONG,1404,0.0,-0.12983294,-0.3914851,-0.10325813,-0.059340015,0.0
2015-03-26 00:00:00+00,LONG,262,0.0,-0.13892274,-0.37833977,-0.06404842,-0.04410784,0.0
2015-03-27 00:00:00+00,LONG,243,0.0,-0.096288405,-0.35012162,-0.0873181,-0.061351147,0.0
2015-03-27 00:00:00+00,LONG,2815,0.0,-0.11762467,-0.38407415,-0.07363493,-0.05199786,0.0
2015-03-27 00:00:00+00,LONG,1064,0.0,-0.09048569,-0.34637773,-0.05887255,-0.04157013,0.0
2015-03-31 00:00:00+00,LONG,874,0.0,-0.11404015,-0.3997018,-0.09313075,-0.070962146,0.0
2015-04-02 00:00:00+00,LONG,2370,0.2315184226524605,-0.14155771,-0.41284588,-0.06281871,-0.03662022,0.0
2015-04-02 00:00:00+00,LONG,2567,0.0,-0.086793095,-0.35597724,-0.03560962,-0.020632438,0.0
2015-04-02 00:00:00+00,LONG,2619,0.0,-0.113140136,-0.42616853,-0.045455534,-0.034961674,0.0
2015-04-06 00:00:00+00,LONG,2305,0.17796459048961338,-0.104246624,-0.4133443,-0.08979578,-0.059609547,0.0
2015-04-08 00:00:00+00,LONG,2305,0.15139152709451908,-0.09841545,-0.4050507,-0.10675602,-0.0763233,0.0
2015-05-06 00:00:00+00,LONG,2686,0.0,-0.1627907,-0.42172608,-0.088406086,-0.035271414,0.0
2015-05-26 00:00:00+00,LONG,712,0.0,-0.1283237,-0.40678746,-0.013777138,0.011073054,0.0
2015-07-06 00:00:00+00,LONG,2327,0.9459459459459459,-0.11495177,-0.34368414,-0.035067577,-0.021112641,0.0
2015-07-07 00:00:00+00,LONG,2327,0.9189189189189189,-0.101156846,-0.3927784,-0.040816903,-0.028914027,0.0
2015-07-08 00:00:00+00,LONG,2327,0.8918918918918919,-0.10384935,-0.38897792,-0.016744275,-0.004012858,0.0
2015-07-27 00:00:00+00,LONG,3831,0.0,-0.08717454,-0.3425501,-0.022995962,-0.012591525,0.0
2015-08-25 00:00:00+00,LONG,602,0.32808375381103416,-0.09305835,-0.3567152,-0.006907725,0.0127713615,0.0
2015-08-25 00:00:00+00,LONG,1652,0.96,-0.095327884,-0.35959384,-0.031879038,-0.0099948775,0.0
2015-08-26 00:00:00+00,LONG,1377,0.24090360606803202,-0.10923803,-0.39881736,-0.027029261,-0.001571553,0.0
2015-08-26 00:00:00+00,LONG,1652,0.92,-0.105306976,-0.35683697,-0.038512483,-0.015452701,0.0
2015-08-27 00:00:00+00,LONG,1377,0.11000120447078558,-0.108481266,-0.36019295,-0.063863836,-0.03663435,0.0
2015-08-28 00:00:00+00,LONG,1377,0.03778364551444277,-0.090066224,-0.34048787,-0.08457385,-0.056276623,0.0
2015-09-01 00:00:00+00,LONG,3130,0.7142857142857143,-0.15171407,-0.43296012,-0.08229854,-0.06066502,0.0
2015-09-01 00:00:00+00,LONG,1534,0.0,-0.14249738,-0.33789542,-0.070451416,-0.03355775,0.0
2015-09-02 00:00:00+00,LONG,3130,0.6666666666666667,-0.13282108,-0.4238458,-0.09992742,-0.078252904,0.0
2015-09-02 00:00:00+00,LONG,1699,0.2166445367972146,-0.086370595,-0.42608184,-0.050619695,-0.02862376,0.0
2015-09-04 00:00:00+00,LONG,602,0.0,-0.09474718,-0.3488846,-0.05285688,-0.032873783,0.0
2015-09-08 00:00:00+00,LONG,1306,0.16458960244608833,-0.110035844,-0.3487606,-0.07716076,-0.051830158,0.0
2015-09-09 00:00:00+00,LONG,602,0.0,-0.09646147,-0.41064647,-0.0550682,-0.038915668,0.0
2015-09-09 00:00:00+00,LONG,1306,0.18273047115955626,-0.150311,-0.3746752,-0.066913106,-0.043167356,0.0
2015-09-10 00:00:00+00,LONG,1306,0.1358704944317972,-0.105738,-0.40463117,-0.071383454,-0.049600653,0.0
2015-09-11 00:00:00+00,LONG,3613,0.0,-0.10930474,-0.34972793,-0.064545594,-0.042709395,0.0
2015-09-11 00:00:00+00,LONG,3988,0.3907905560426731,-0.14940135,-0.34857285,-0.11938918,-0.07016333,0.0
2015-09-14 00:00:00+00,LONG,3613,0.0,-0.10035461,-0.37521112,-0.0508111,-0.030123971,0.0
2015-09-15 00:00:00+00,LONG,3613,0.0,-0.11318102,-0.38416135,-0.049461998,-0.02899743,0.0
2015-09-15 00:00:00+00,LONG,4086,0.0,-0.15945381,-0.3475106,-0.10035491,-0.06223033,0.0
2015-09-18 00:00:00+00,LONG,4086,0.0,-0.1266172,-0.38973895,-0.11657429,-0.08413354,0.0
2015-09-21 00:00:00+00,LONG,4086,0.0,-0.10173488,-0.39739698,-0.11031954,-0.07881549,0.0
2015-09-22 00:00:00+00,LONG,88,0.7137482923160615,-0.120656736,-0.35050628,-0.10798564,-0.08272659,0.0
2015-09-22 00:00:00+00,LONG,4086,0.0,-0.08955192,-0.3941672,-0.11258684,-0.08067023,0.0
2015-09-25 00:00:00+00,LONG,4086,0.0,-0.10431377,-0.43234372,-0.09415498,-0.065893576,0.0
2015-09-28 00:00:00+00,LONG,576,1.0,-0.1105056,-0.34736335,-0.022616036,-0.005338466,0.0
2015-09-28 00:00:00+00,LONG,838,0.0,-0.117259555,-0.3823606,-0.026887031,-0.0022350042,0.0
2015-09-29 00:00:00+00,LONG,498,0.0,-0.16244127,-0.34984776,-0.024389846,3.1702442E-5,0.0
2015-09-29 00:00:00+00,LONG,576,0.9795918367346939,-0.109140106,-0.37453052,-0.02877891,-0.013282177,0.0
2015-09-29 00:00:00+00,LONG,838,0.0,-0.13203883,-0.3769088,-0.038313966,-0.012837207,0.0
2015-09-29 00:00:00+00,LONG,3594,1.0,-0.14853556,-0.34717652,-0.028483994,0.0059007653,0.0
2015-09-29 00:00:00+00,LONG,1949,0.0,-0.095997676,-0.38481846,-0.050178356,-0.033397675,0.0
2015-09-30 00:00:00+00,LONG,576,0.9591836734693877,-0.088849135,-0.3646428,-0.060551632,-0.045248937,0.0
2015-09-30 00:00:00+00,LONG,2816,0.0,-0.10360566,-0.42832005,-0.031603698,-0.017384375,0.0
2015-09-30 00:00:00+00,LONG,838,0.0,-0.13694267,-0.34920162,-0.06077121,-0.033319384,0.0
2015-09-30 00:00:00+00,LONG,1740,0.0,-0.10165184,-0.42003447,-0.027183065,-0.011262444,0.0
2015-09-30 00:00:00+00,LONG,1949,0.0,-0.10326241,-0.40882033,-0.061826598,-0.04626384,0.0
2015-10-02 00:00:00+00,LONG,1927,0.0,-0.10454814,-0.38830036,-0.032825474,-0.007553635,0.0
2015-10-06 00:00:00+00,LONG,427,1.0,-0.10708357,-0.36707726,-0.0434885,-0.017868992,0.0
2015-10-07 00:00:00+00,LONG,427,0.975609756097561,-0.09860312,-0.3584034,-0.07128173,-0.044577256,0.0
2015-10-14 00:00:00+00,LONG,427,0.8536585365853658,-0.088275865,-0.4069301,-0.08439214,-0.060405456,0.0
2015-10-14 00:00:00+00,LONG,3359,0.7241379310344828,-0.098637246,-0.39908373,-0.034481503,-0.023863385,0.0
2015-10-26 00:00:00+00,LONG,517,0.0,-0.13647541,-0.4304767,-0.036550887,-0.009340193,0.0
2015-10-29 00:00:00+00,LONG,517,0.0,-0.087543555,-0.35141176,-0.08147701,-0.045032453,0.0
2015-10-30 00:00:00+00,LONG,517,0.0,-0.11883692,-0.3616879,-0.085461564,-0.049622096,0.0
2015-11-02 00:00:00+00,LONG,517,0.0,-0.1275654,-0.39056483,-0.11442862,-0.08192637,0.0
2015-11-10 00:00:00+00,LONG,2993,0.0,-0.09502488,-0.42092353,-0.05999129,-0.043997418,0.0
2015-11-17 00:00:00+00,LONG,2619,1.0,-0.09002695,-0.4247962,-0.0486777,-0.01923941,0.0
2015-11-23 00:00:00+00,LONG,2619,0.0,-0.10179028,-0.4103188,-0.10308833,-0.07265764,0.0
2015-11-30 00:00:00+00,LONG,3556,0.0,-0.1163116,-0.42439026,-0.022856519,0.0026991756,0.0
2015-12-03 00:00:00+00,LONG,576,0.0,-0.10663444,-0.3802088,-0.009468763,1.6889434E-4,0.0
2015-12-04 00:00:00+00,LONG,576,0.0,-0.10148515,-0.356741,-0.0019852945,0.008877182,0.0
2015-12-07 00:00:00+00,LONG,243,0.0,-0.102496445,-0.36604023,-0.015965937,0.00994455,0.0
2015-12-14 00:00:00+00,LONG,2095,0.0,-0.13723019,-0.35552377,-0.0149472905,-0.0059919977,0.0
2015-12-14 00:00:00+00,LONG,1361,1.0,-0.10854342,-0.42690256,-0.008386183,0.0075434013,0.0
2015-12-15 00:00:00+00,LONG,1361,0.9583333333333334,-0.09491884,-0.4159591,-0.022960264,-0.006500693,0.0
2015-12-31 00:00:00+00,LONG,2349,0.007441765141619208,-0.110602595,-0.3452955,-0.071054325,-0.04669974,0.0
2016-01-04 00:00:00+00,LONG,1176,0.0,-0.08965437,-0.41687667,-0.024749815,-0.008380983,0.0
2016-01-08 00:00:00+00,LONG,1700,0.0,-0.108660996,-0.40029725,1.0367721E-5,0.015155112,0.0
2016-01-11 00:00:00+00,LONG,3273,1.0,-0.10283494,-0.36514157,-0.01886292,-7.4951805E-4,0.0
2016-01-11 00:00:00+00,LONG,1700,0.0,-0.11158683,-0.35120082,-0.00758311,0.010340994,0.0
2016-01-27 00:00:00+00,LONG,765,0.2784011439204809,-0.09,-0.34105074,-0.114975214,-0.08286645,0.0
2016-01-27 00:00:00+00,LONG,1664,0.6542385811253835,-0.09300065,-0.39969727,-0.07796625,-0.055157326,0.0
2016-01-28 00:00:00+00,LONG,765,0.20785984399283988,-0.09657143,-0.36714286,-0.1049062,-0.07489959,0.0
2016-01-29 00:00:00+00,LONG,765,0.25487827362345306,-0.09823868,-0.39544955,-0.10819805,-0.08089495,0.0
2016-01-29 00:00:00+00,LONG,3794,0.7083333333333334,-0.12556663,-0.35379967,-0.09594221,-0.070041716,0.0
2016-02-01 00:00:00+00,LONG,3794,0.6666666666666667,-0.11192998,-0.4001512,-0.08697593,-0.06434503,0.0
2016-02-02 00:00:00+00,LONG,4150,0.0,-0.125321,-0.3733226,-0.098828614,-0.072294936,0.0
2016-02-08 00:00:00+00,LONG,2877,0.0,-0.10600507,-0.36094427,-0.053101443,-0.03264515,0.0
2016-02-09 00:00:00+00,LONG,2345,0.5755003329742975,-0.15124945,-0.3392788,-0.011183488,0.015174543,0.0
2016-02-09 00:00:00+00,LONG,2877,0.8297872340425532,-0.10801494,-0.36199692,-0.039804414,-0.018951245,0.0
2016-02-10 00:00:00+00,LONG,2877,0.8085106382978724,-0.09456333,-0.36714128,-0.05194226,-0.031284623,0.0
2016-02-10 00:00:00+00,LONG,3142,0.27347668948317344,-0.111012794,-0.34485677,-0.02486992,-0.0057682456,0.0
2016-02-10 00:00:00+00,LONG,1816,0.4234523753124703,-0.09114219,-0.35558006,-0.048959266,-0.03324619,0.0
2016-02-10 00:00:00+00,LONG,3868,0.0,-0.16496018,-0.41448486,-0.061721697,-0.02878358,0.0
2016-02-11 00:00:00+00,LONG,2213,0.4562501675803448,-0.111892104,-0.39549893,-0.03382083,-0.011861114,0.0
2016-02-11 00:00:00+00,LONG,374,1.0,-0.10475677,-0.3769737,-0.050529145,-0.022910098,0.0
2016-02-11 00:00:00+00,LONG,675,0.75,-0.1569966,-0.3463126,-0.052891344,-0.03350875,0.0
2016-02-11 00:00:00+00,LONG,2877,0.7872340425531915,-0.12719424,-0.3578526,-0.03222333,-0.0103452625,0.0
2016-02-11 00:00:00+00,LONG,1740,1.0,-0.084842704,-0.3533601,-0.054308165,-0.03152996,0.0
2016-02-11 00:00:00+00,LONG,3841,0.34475033011582296,-0.12754159,-0.3603144,-0.036330793,-0.011026131,0.0
2016-02-11 00:00:00+00,LONG,1816,0.45070706627329576,-0.09988194,-0.37051243,-0.029990582,-0.014624817,0.0
2016-02-12 00:00:00+00,LONG,2764,0.34778936577793945,-0.10055866,-0.4177468,-0.087746486,-0.04648394,0.0
2016-02-12 00:00:00+00,LONG,1447,0.3519156815970718,-0.14195037,-0.42599323,-0.093990535,-0.06440079,0.0
2016-02-12 00:00:00+00,LONG,1651,0.3672167676011619,-0.091177434,-0.34965986,-0.031394985,-0.015754249,0.0
2016-02-12 00:00:00+00,LONG,1790,1.0,-0.10987039,-0.4281702,-0.051705252,-0.035613555,0.0
2016-02-12 00:00:00+00,LONG,3841,0.3739549641473243,-0.12369985,-0.3555081,-0.046218693,-0.020068688,0.0
2016-02-12 00:00:00+00,LONG,3868,0.0,-0.12847222,-0.4069238,-0.1059182,-0.07200706,0.0
2016-02-16 00:00:00+00,LONG,3868,0.0,-0.14408726,-0.41626528,-0.101049006,-0.06724844,0.0
2016-02-17 00:00:00+00,LONG,3773,0.307743779315564,-0.1323934,-0.3434619,-0.07275075,-0.04670636,0.0
2016-02-18 00:00:00+00,LONG,3773,0.17258611193075193,-0.123906195,-0.34649444,-0.07064721,-0.044426475,0.0
2016-02-19 00:00:00+00,LONG,3773,0.27506429038776853,-0.09360318,-0.35316393,-0.07615505,-0.05027969,0.0
2016-02-24 00:00:00+00,LONG,1803,0.8,-0.085365854,-0.34452364,-0.059828877,-0.040978193,0.0
2016-02-29 00:00:00+00,LONG,576,0.7905269272359586,-0.08780182,-0.35741755,-0.0752928,-0.05689667,0.0
2016-03-01 00:00:00+00,LONG,576,0.7481014792935615,-0.08464628,-0.41808364,-0.08277509,-0.06764401,0.0
2016-03-02 00:00:00+00,LONG,2582,0.0,-0.09500764,-0.3786581,-0.056315012,-0.046796806,0.0
2016-03-08 00:00:00+00,LONG,262,0.29014591079939617,-0.17114465,-0.41266748,-0.06852166,-0.03802345,0.0
2016-03-09 00:00:00+00,LONG,262,0.0,-0.17400722,-0.4300876,-0.085430935,-0.05611788,0.0
2016-03-29 00:00:00+00,LONG,753,0.0,-0.0869814,-0.3709699,-0.036123335,-0.011933473,0.0
2016-03-30 00:00:00+00,LONG,753,0.0,-0.12287439,-0.36081514,-0.04896168,-0.023594763,0.0
2016-03-31 00:00:00+00,LONG,753,0.0,-0.13544828,-0.3378905,-0.044887893,-0.017072847,0.0
2016-04-04 00:00:00+00,LONG,2272,0.4834776358129227,-0.10094467,-0.36261573,-0.0623675,-0.035575207,0.0
2016-04-05 00:00:00+00,LONG,2272,0.0,-0.12513144,-0.3860484,-0.061449364,-0.036344137,0.0
2016-04-05 00:00:00+00,LONG,2690,0.0,-0.106769234,-0.36237046,-0.024041057,-3.074249E-4,0.0
2016-04-06 00:00:00+00,LONG,2272,0.0,-0.116974264,-0.37520236,-0.08778107,-0.061603364,0.0
2016-04-11 00:00:00+00,LONG,4231,0.0,-0.09850107,-0.3699691,-0.012380218,0.014543864,0.0
2016-04-29 00:00:00+00,LONG,4224,0.0,-0.093333334,-0.3386502,-0.017501531,-0.0059940005,0.0
2016-05-16 00:00:00+00,LONG,2305,0.8422575269146793,-0.10019598,-0.42889482,-0.051325966,-0.02900815,0.0
2016-05-17 00:00:00+00,LONG,3773,0.2493182830789883,-0.09470846,-0.3414657,-0.07948519,-0.056885928,0.0
2016-05-18 00:00:00+00,LONG,3773,0.24642711736534392,-0.08883594,-0.3588781,-0.075772464,-0.054200333,0.0
2016-06-01 00:00:00+00,LONG,3861,0.2270974923201146,-0.17123914,-0.34668058,-0.020317411,-0.0070695505,0.0
2016-06-02 00:00:00+00,LONG,3861,0.3227671720305391,-0.14439504,-0.3562781,-0.030318538,-0.017510379,0.0
2016-06-09 00:00:00+00,LONG,2175,0.0,-0.09082079,-0.38667536,-0.11798709,-0.09990488,0.0
2016-06-24 00:00:00+00,LONG,4215,9.204591359644789E-4,-0.09860465,-0.36653966,-0.041894563,-0.019190846,0.0
2016-06-27 00:00:00+00,LONG,4215,0.0,-0.15119486,-0.35881412,-0.0157375,0.009660265,0.0
2016-06-27 00:00:00+00,LONG,3822,0.07343886216998231,-0.11802638,-0.35401613,-0.06034584,-0.02846605,0.0
2016-06-28 00:00:00+00,LONG,2107,0.40767214422889525,-0.1432488,-0.41768146,-0.046662476,-0.008928747,0.0
2016-06-28 00:00:00+00,LONG,3841,0.06918293362813456,-0.09801762,-0.42164415,-0.05260034,-0.03293216,0.0
2016-06-29 00:00:00+00,LONG,2107,0.22889640335141376,-0.10584193,-0.37525228,-0.10388886,-0.062154803,0.0
2016-07-05 00:00:00+00,LONG,2107,0.4219097939884866,-0.13511705,-0.39172283,-0.11620864,-0.07458209,0.0
2016-07-06 00:00:00+00,LONG,3868,1.0,-0.1683434,-0.4191075,-0.10378832,-0.05181634,0.0
2016-07-07 00:00:00+00,LONG,2930,0.08266821134531173,-0.09129066,-0.35777932,-0.06189385,-0.043487575,0.0
2016-07-08 00:00:00+00,LONG,3573,0.0,-0.1152949,-0.34748444,-0.059955902,-0.04509992,0.0
2016-07-08 00:00:00+00,LONG,4074,0.0,-0.086305276,-0.36147207,-0.09104094,-0.07416297,0.0
2016-07-25 00:00:00+00,LONG,3310,0.37754577648724313,-0.15232931,-0.381851,-0.04296603,-0.031072626,0.0
2016-07-26 00:00:00+00,LONG,3310,0.3896291969773192,-0.11867028,-0.42335963,-0.031113734,-0.020368122,0.0
2016-08-04 00:00:00+00,LONG,1198,0.37687673949670325,-0.12309368,-0.4317247,-0.08612463,-0.043173388,0.0
2016-08-05 00:00:00+00,LONG,1198,0.9393939393939394,-0.10165746,-0.40567642,-0.11319456,-0.06706295,0.0
2016-08-09 00:00:00+00,LONG,753,0.6113452714266056,-0.10336441,-0.3537873,-0.08068898,-0.033565704,0.0
2016-08-10 00:00:00+00,LONG,753,0.8518518518518519,-0.17134076,-0.3382451,-0.08260877,-0.031431843,0.0
2016-08-17 00:00:00+00,LONG,2327,0.8166666666666667,-0.13740636,-0.42624995,-0.040544342,-0.030906925,0.0
2016-08-18 00:00:00+00,LONG,2327,0.5769230769230769,-0.123483226,-0.4270982,-0.040904265,-0.031270012,0.0
2016-08-19 00:00:00+00,LONG,1377,0.0,-0.109913796,-0.3721268,-0.11764916,-0.08890387,0.0
2016-09-02 00:00:00+00,LONG,4215,0.0,-0.09583333,-0.42043608,-0.05849644,-0.04124821,0.0
2016-09-06 00:00:00+00,LONG,1838,0.5390934303855806,-0.101260506,-0.38027376,-0.02363005,0.0033397682,0.0
2016-09-12 00:00:00+00,LONG,3988,0.0,-0.09310114,-0.43324766,-0.08046144,-0.042713825,0.0
2016-09-13 00:00:00+00,LONG,3988,0.0,-0.1185567,-0.4330439,-0.09876494,-0.06071392,0.0
2016-09-19 00:00:00+00,LONG,1298,0.5177156810977582,-0.08761329,-0.339295,-0.03254425,-0.01633154,0.0
2016-09-20 00:00:00+00,LONG,535,0.0,-0.087955624,-0.37837338,-0.03278872,-9.856181E-4,0.0
2016-09-21 00:00:00+00,LONG,1022,0.5595572842559992,-0.1287703,-0.40766418,-0.083840296,-0.051489066,0.0
2016-09-27 00:00:00+00,LONG,3851,0.7857142857142857,-0.086115144,-0.3575537,-0.036189437,-0.020578746,0.0
2016-10-06 00:00:00+00,LONG,1673,1.0,-0.17292438,-0.39132294,-0.02381771,0.0039755343,0.0
2016-10-07 00:00:00+00,LONG,1673,0.6008941410556277,-0.14650027,-0.35445976,-0.04925796,-0.01767918,0.0
2016-10-28 00:00:00+00,LONG,3685,1.0,-0.103275955,-0.35949808,-0.10560923,-0.078308225,0.0
2016-10-31 00:00:00+00,LONG,3685,0.967741935483871,-0.11250683,-0.3924656,-0.104494154,-0.08005042,0.0061919503
2016-11-01 00:00:00+00,LONG,2816,0.21027561220527766,-0.10676025,-0.3418101,-0.044139132,-0.013468202,0.0
2016-11-01 00:00:00+00,LONG,1072,0.0,-0.13175507,-0.4206023,-0.09340641,-0.05003459,0.0
2016-11-02 00:00:00+00,LONG,1072,0.0,-0.13622598,-0.417111,-0.10700204,-0.062303714,0.0
2016-11-03 00:00:00+00,LONG,1072,0.0,-0.15754317,-0.42377335,-0.11595411,-0.07141743,0.0
2016-11-04 00:00:00+00,LONG,3124,1.0,-0.105552435,-0.35754696,-0.023209702,-0.009342467,0.0
2016-11-11 00:00:00+00,LONG,2297,0.5670598966130345,-0.12172573,-0.34163183,-0.05686768,-0.028113192,0.0
2016-11-14 00:00:00+00,LONG,1022,0.4434583559162315,-0.10406698,-0.3621775,-0.037921704,1.3017688E-4,0.0
2016-11-23 00:00:00+00,LONG,4215,0.5833333333333334,-0.09125067,-0.36439395,-0.11821911,-0.094601475,0.0
2016-11-29 00:00:00+00,LONG,2932,0.0,-0.17017692,-0.36009216,-0.10977307,-0.07358695,0.0
2016-12-02 00:00:00+00,LONG,3994,1.0,-0.12228654,-0.3430516,-0.05823457,-0.028559739,0.0
2016-12-06 00:00:00+00,LONG,3994,0.9655172413793104,-0.0886806,-0.34380558,-0.09560797,-0.069403015,0.0
2016-12-07 00:00:00+00,LONG,3994,0.9482758620689655,-0.09530387,-0.3846432,-0.109595776,-0.08978851,0.0
2016-12-09 00:00:00+00,LONG,1699,0.9545454545454546,-0.09179927,-0.3719091,-0.035408642,-0.021313775,0.0
2016-12-09 00:00:00+00,LONG,1790,0.4869949150728619,-0.0878305,-0.3705751,-0.08489532,-0.06595156,0.0
2016-12-12 00:00:00+00,LONG,1790,0.575077804760891,-0.089238845,-0.42405495,-0.046725865,-0.029422449,0.0
2016-12-15 00:00:00+00,LONG,2619,0.20706988971669257,-0.088469476,-0.3968941,-0.0056037693,0.0077779866,0.0
2016-12-22 00:00:00+00,LONG,3793,0.0,-0.09641605,-0.35772628,-0.03499764,-0.020161627,0.0
2016-12-27 00:00:00+00,LONG,2910,0.0,-0.10190107,-0.38870734,-0.032221667,-0.022740064,0.0
2016-12-30 00:00:00+00,LONG,3691,0.95,-0.11274871,-0.37609813,-0.055202615,-0.036179822,0.0
2016-12-30 00:00:00+00,LONG,3947,1.0,-0.1024735,-0.391225,-0.073811,-0.039339878,0.0
2017-01-06 00:00:00+00,LONG,3947,0.9111111111111111,-0.09307605,-0.37799278,-0.11234366,-0.08350361,0.0
2017-01-27 00:00:00+00,LONG,2569,0.0,-0.086254194,-0.3988031,0.0016344,0.00990634,0.0
2017-03-02 00:00:00+00,LONG,1748,0.3176056304448023,-0.14171235,-0.3906256,-0.103346,-0.07856754,0.0
2017-03-14 00:00:00+00,LONG,874,0.0,-0.11221992,-0.40833604,-0.0782965,-0.04866704,0.0
2017-03-15 00:00:00+00,LONG,3743,0.0,-0.12390244,-0.41963422,-0.055773538,-0.021128776,0.0
