time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_21_50_df007,accel_volume_5_df025,dist_lower_bb_20_2.0_df055
2021-10-13 00:00:00+00,LONG,3473,0.5951992807154344,-0.027351154,0.60210305,-0.0012045343
2021-10-13 00:00:00+00,LONG,3703,0.143964039647116,-0.08135118,0.15750931,0.0043514944
2021-10-22 00:00:00+00,LONG,19,0.0,-0.07015202,0.7543463,-0.0021748606
2021-10-27 00:00:00+00,LONG,557,0.3210698058073272,-0.022151673,0.3656582,0.004085873
2021-11-02 00:00:00+00,LONG,1631,0.0,-0.033333156,0.6143681,-0.009266016
2021-11-04 00:00:00+00,LONG,2469,0.0,-0.028516373,0.4112849,0.004041954
2021-11-05 00:00:00+00,LONG,1087,1.0,-0.028142376,0.2823933,-0.006622277
2021-11-08 00:00:00+00,LONG,1615,1.0,-0.026255747,0.8651539,0.010370384
2021-11-30 00:00:00+00,LONG,2681,0.851063829787234,-0.031222625,0.67818195,-0.0017860789
2021-11-30 00:00:00+00,LONG,3218,1.0,-0.031917065,0.057182755,0.0073065166
2021-11-30 00:00:00+00,LONG,1171,1.0,-0.06125055,0.29996186,0.006863779
2021-12-01 00:00:00+00,LONG,4163,0.6079556990056075,-0.02252464,0.68174076,-0.0049496177
2021-12-01 00:00:00+00,LONG,588,0.0,-0.07217744,0.13463472,0.017129116
2021-12-01 00:00:00+00,LONG,3943,0.601100216157197,-0.05327329,0.13978724,-0.008817492
2021-12-02 00:00:00+00,LONG,2340,1.0,-0.02978578,0.64713156,-0.0026302463
2021-12-03 00:00:00+00,LONG,3273,0.8442044599851823,-0.024634704,0.59368825,0.011993862
2021-12-20 00:00:00+00,LONG,13,0.0,-0.03992511,0.13507476,-0.0030284512
2021-12-20 00:00:00+00,LONG,3743,0.3371378335915558,-0.05700089,0.62638175,-0.009039635
2021-12-23 00:00:00+00,LONG,1919,0.2720659797279032,-0.060932897,0.075291365,-0.0060817176
2021-12-29 00:00:00+00,LONG,502,0.0,-0.074013665,0.189833,-0.006114269
2021-12-31 00:00:00+00,LONG,1919,0.19296092792145872,-0.053615823,0.061108112,-0.0029947597
2022-01-20 00:00:00+00,LONG,2095,0.0,-0.07287477,0.016788755,-1.8107667E-4
2022-02-14 00:00:00+00,LONG,2262,1.0,-0.044104084,0.07587257,-0.0037151617
2022-02-14 00:00:00+00,LONG,3853,0.0,-0.042982053,0.50041306,0.006345198
2022-02-18 00:00:00+00,LONG,3743,0.03566411781215348,-0.023806563,0.8387582,-0.008142492
2022-02-23 00:00:00+00,LONG,354,0.0,-0.0716692,0.4248807,0.008622881
2022-02-24 00:00:00+00,LONG,9,0.0,-0.030759014,0.41155067,0.0051846993
2022-02-24 00:00:00+00,LONG,406,1.0,-0.022217993,0.11106384,0.0016063346
2022-02-24 00:00:00+00,LONG,2971,1.0,-0.059643686,0.71373606,4.5671477E-5
2022-02-24 00:00:00+00,LONG,3716,0.0,-0.042134866,0.22966082,0.0034701654
2022-02-24 00:00:00+00,LONG,1992,1.0,-0.034494314,0.49514848,0.00487525
2022-03-01 00:00:00+00,LONG,684,0.9302325581395349,-0.046277665,0.28658766,-0.0069794105
2022-03-07 00:00:00+00,LONG,2050,0.0,-0.034935743,0.24068323,0.001269733
2022-03-07 00:00:00+00,LONG,224,0.0,-0.0333558,0.677672,-0.0037075188
2022-03-07 00:00:00+00,LONG,2473,0.0,-0.047062617,0.27831987,0.0018671845
2022-03-07 00:00:00+00,LONG,2550,0.0,-0.030777184,0.08630777,-0.008707565
2022-03-07 00:00:00+00,LONG,3794,0.0,-0.07550572,0.036040653,0.0070603034
2022-03-07 00:00:00+00,LONG,2032,0.0,-0.029438494,0.115739495,0.01990515
2022-03-08 00:00:00+00,LONG,5,0.2567665353300576,-0.021329183,0.007122129,0.0035961943
2022-03-08 00:00:00+00,LONG,2070,0.0,-0.08781997,0.005205943,0.001427028
2022-03-08 00:00:00+00,LONG,4153,0.7837837837837838,-0.032603946,0.23743722,-0.0046817716
2022-03-08 00:00:00+00,LONG,4163,0.8181818181818181,-0.024964465,0.4330374,-0.0078099007
2022-03-08 00:00:00+00,LONG,200,1.0,-0.025795786,0.0045636888,0.012698169
2022-03-08 00:00:00+00,LONG,304,1.0,-0.049776766,0.22426139,-0.0027219886
2022-03-08 00:00:00+00,LONG,309,0.0,-0.069701366,0.50175303,0.013222968
2022-03-08 00:00:00+00,LONG,2473,0.0,-0.044736728,0.520654,-0.0061730514
2022-03-08 00:00:00+00,LONG,2479,1.0,-0.031100381,0.182039,0.002633222
2022-03-08 00:00:00+00,LONG,2541,0.0,-0.031196386,0.15785247,0.0039732708
2022-03-08 00:00:00+00,LONG,2543,0.0,-0.03717459,0.29636624,0.00203904
2022-03-08 00:00:00+00,LONG,2778,0.0,-0.029629761,0.009113982,-0.0046749986
2022-03-08 00:00:00+00,LONG,761,0.0,-0.06005536,0.00744297,0.0012448413
2022-03-08 00:00:00+00,LONG,2920,0.0,-0.034047514,0.6058831,0.0029299743
2022-03-08 00:00:00+00,LONG,914,0.0,-0.060932666,0.3613801,0.019668767
2022-03-08 00:00:00+00,LONG,1092,0.0,-0.048614293,0.38084504,-0.0047414466
2022-03-08 00:00:00+00,LONG,3640,0.0,-0.05445504,0.1713382,0.009461749
2022-03-08 00:00:00+00,LONG,2013,0.0,-0.053415697,0.80483675,-0.0013294045
2022-03-08 00:00:00+00,LONG,2028,0.0,-0.046110786,0.35495153,0.010208104
2022-03-10 00:00:00+00,LONG,2613,0.0,-0.048200745,0.3698791,-0.0077320775
2022-03-10 00:00:00+00,LONG,2778,0.0,-0.030024117,0.19648588,-0.0067067267
2022-03-10 00:00:00+00,LONG,2965,1.0,-0.028984802,0.083020575,0.012900889
2022-03-14 00:00:00+00,LONG,4218,0.0,-0.035535187,0.021395674,-0.008542225
2022-03-14 00:00:00+00,LONG,153,0.0,-0.053120255,0.60393304,0.025512105
2022-03-14 00:00:00+00,LONG,505,0.5474931489631708,-0.056869164,0.0152258715,0.0073243515
2022-03-14 00:00:00+00,LONG,678,0.0,-0.05803918,0.43282828,-0.0034932536
2022-03-14 00:00:00+00,LONG,1112,0.0,-0.07511691,0.79348165,-0.0043213293
2022-03-14 00:00:00+00,LONG,3271,0.0,-0.087340295,0.07981624,-0.0021684596
2022-03-14 00:00:00+00,LONG,1236,0.0,-0.06643648,0.019570433,0.018436272
2022-03-14 00:00:00+00,LONG,1423,0.0,-0.062163644,0.14789526,0.007830452
2022-03-14 00:00:00+00,LONG,1514,0.0,-0.048335288,0.087245904,-0.0068550766
2022-03-31 00:00:00+00,LONG,1742,0.07600292313285335,-0.043600116,0.30847293,0.0042296643
2022-04-06 00:00:00+00,LONG,440,0.0,-0.050878786,0.27796525,0.012776336
2022-04-07 00:00:00+00,LONG,2226,0.6498888003505183,-0.028974432,0.7672632,-0.0047169365
2022-04-07 00:00:00+00,LONG,2440,0.0,-0.026835792,0.11136499,-0.005186463
2022-04-08 00:00:00+00,LONG,1667,0.29847854288937437,-0.030718122,0.24245241,-0.0033821973
2022-04-11 00:00:00+00,LONG,1236,0.0,-0.052284375,0.109420754,-0.008981657
2022-04-12 00:00:00+00,LONG,4219,0.0,-0.07956658,0.22757919,-0.0029952978
2022-04-12 00:00:00+00,LONG,255,0.0,-0.07256474,0.6574297,-0.008811886
2022-04-12 00:00:00+00,LONG,1236,0.0,-0.04697893,0.25002742,-0.00685355
2022-04-14 00:00:00+00,LONG,3261,0.0,-0.08452228,-0.014624222,-0.0034623728
2022-04-14 00:00:00+00,LONG,4072,0.0,-0.06081294,0.054143373,0.0015017865
2022-04-14 00:00:00+00,LONG,4083,0.0,-0.025818778,0.80377966,-0.008973619
2022-04-19 00:00:00+00,LONG,1303,0.0,-0.039600417,0.5808265,-0.0016958966
2022-04-21 00:00:00+00,LONG,4249,0.0,-0.047338672,0.43216476,0.022673495
2022-04-21 00:00:00+00,LONG,1360,0.0,-0.025510412,0.9194443,0.01966569
2022-04-21 00:00:00+00,LONG,1590,0.0,-0.07362581,0.3835186,9.48766E-4
2022-04-21 00:00:00+00,LONG,1865,0.0,-0.02613725,0.021422952,0.0027032527
2022-04-25 00:00:00+00,LONG,4249,0.10275689062931002,-0.04557277,0.44830927,-0.005562699
2022-04-25 00:00:00+00,LONG,3831,1.0,-0.02153977,0.8830512,0.0036781477
2022-04-26 00:00:00+00,LONG,4219,0.2857142857142858,-0.06834683,0.21856408,0.0010733773
2022-04-26 00:00:00+00,LONG,1306,0.0,-0.04012576,0.26745063,-0.0060651237
2022-04-26 00:00:00+00,LONG,3831,0.972972972972973,-0.021847328,0.76162314,0.0063631805
2022-04-27 00:00:00+00,LONG,1967,0.0,-0.051755946,0.34034926,0.026227254
2022-05-06 00:00:00+00,LONG,2548,0.0,-0.054809917,0.08486931,0.026961977
2022-05-06 00:00:00+00,LONG,1967,0.0,-0.027763046,0.42545044,-0.0029753572
2022-05-09 00:00:00+00,LONG,4219,0.0,-0.04607523,0.44708875,0.010692131
2022-05-09 00:00:00+00,LONG,2249,1.0,-0.07373495,0.5729052,0.024135208
2022-05-09 00:00:00+00,LONG,2541,0.5687900254969451,-0.053818833,0.35888323,0.004866566
2022-05-09 00:00:00+00,LONG,1474,0.0,-0.031002082,0.3970019,-0.008741653
2022-05-10 00:00:00+00,LONG,3708,0.0,-0.053204738,0.18156794,-0.002354367
2022-05-10 00:00:00+00,LONG,2014,0.0,-0.041255757,0.5600462,-0.0073581124
2022-05-11 00:00:00+00,LONG,4219,0.019780368694865835,-0.040273484,0.21829799,0.0075947125
2022-05-11 00:00:00+00,LONG,3531,0.0,-0.09111099,0.36861515,0.0018442476
2022-05-12 00:00:00+00,LONG,2120,1.0,-0.046262767,0.7521124,-0.0043458645
2022-05-12 00:00:00+00,LONG,4219,0.0,-0.035880215,0.036141012,-0.005582768
2022-05-12 00:00:00+00,LONG,4244,1.0,-0.064346485,0.31374863,0.0033306929
2022-05-12 00:00:00+00,LONG,259,0.0,-0.045033894,0.124004304,0.003786172
2022-05-12 00:00:00+00,LONG,2330,1.0,-0.03993082,0.44331267,0.0038464856
2022-05-12 00:00:00+00,LONG,730,1.0,-0.025244998,0.0036727036,-0.002985724
2022-05-12 00:00:00+00,LONG,3355,1.0,-0.068727,0.4075683,-0.0048284903
2022-05-12 00:00:00+00,LONG,1523,1.0,-0.040268574,0.34521505,0.021838853
2022-06-09 00:00:00+00,LONG,2778,0.0,-0.025850434,0.5665919,-0.006141747
2022-06-10 00:00:00+00,LONG,429,0.0,-0.032711264,0.36128724,-0.007053409
2022-06-10 00:00:00+00,LONG,602,0.0,-0.033428803,0.3779448,0.0030864226
2022-06-10 00:00:00+00,LONG,2778,0.0,-0.023150371,-0.0014704015,0.0012540029
2022-06-10 00:00:00+00,LONG,1551,0.0,-0.036065914,0.49707586,-0.0051867063
2022-06-13 00:00:00+00,LONG,2209,0.0,-0.030692197,0.19126508,0.0017784421
2022-06-13 00:00:00+00,LONG,2215,0.0,-0.041574858,0.3725546,0.0071121547
2022-06-13 00:00:00+00,LONG,862,0.0,-0.043926183,0.50711125,-5.035271E-4
2022-06-13 00:00:00+00,LONG,1495,1.0,-0.053921062,0.09533315,0.0107039595
2022-06-13 00:00:00+00,LONG,1534,0.0,-0.039718542,0.72363317,0.0018663073
2022-06-13 00:00:00+00,LONG,1552,0.10251671498423168,-0.033788167,0.43434656,0.013674467
2022-06-14 00:00:00+00,LONG,4153,1.0,-0.08033403,0.10668063,0.00893439
2022-06-14 00:00:00+00,LONG,2209,0.0,-0.028145064,0.11367181,8.2838803E-4
2022-06-14 00:00:00+00,LONG,2778,0.14429433515083115,-0.023822777,0.05027944,0.017233454
2022-06-14 00:00:00+00,LONG,918,0.0,-0.07746068,0.18226166,0.01913273
2022-06-14 00:00:00+00,LONG,1552,0.09528005112738243,-0.03230833,0.6614689,0.005689502
2022-06-15 00:00:00+00,LONG,2209,0.0,-0.02525674,0.565899,-0.0018788262
2022-06-15 00:00:00+00,LONG,2979,1.0,-0.0524842,0.75793236,0.017457716
2022-06-16 00:00:00+00,LONG,2196,1.0,-0.0849419,0.63001496,0.0070013884
2022-06-16 00:00:00+00,LONG,234,1.0,-0.057663385,0.1917342,-0.0020179881
2022-06-16 00:00:00+00,LONG,429,0.0,-0.023092292,0.25054365,-0.005800664
2022-06-16 00:00:00+00,LONG,444,1.0,-0.047884643,0.26877382,0.015447936
2022-06-16 00:00:00+00,LONG,663,0.25763426351591234,-0.053336978,0.12461534,-0.009395406
2022-06-16 00:00:00+00,LONG,881,0.0,-0.049019746,0.22256279,0.002439621
2022-06-16 00:00:00+00,LONG,914,1.0,-0.024927558,0.25864303,-0.0017336291
2022-06-16 00:00:00+00,LONG,3153,1.0,-0.061547853,0.6744964,0.00884622
2022-06-16 00:00:00+00,LONG,1191,1.0,-0.074450955,0.06692928,0.004476179
2022-06-16 00:00:00+00,LONG,1205,0.36489105162493757,-0.03792055,0.28963408,0.0038897637
2022-06-16 00:00:00+00,LONG,1220,1.0,-0.045229092,0.16748269,0.007128391
2022-06-16 00:00:00+00,LONG,3539,1.0,-0.05531117,-0.0056921802,-0.007744741
2022-06-17 00:00:00+00,LONG,2079,1.0,-0.026417073,0.2655775,9.131228E-4
2022-06-17 00:00:00+00,LONG,73,1.0,-0.02313671,0.14749503,-0.009113611
2022-06-17 00:00:00+00,LONG,2137,1.0,-0.024143524,0.5314463,-0.005109867
2022-06-17 00:00:00+00,LONG,663,0.27356647018238145,-0.053028718,0.23774014,-8.8740245E-7
2022-06-17 00:00:00+00,LONG,842,0.0,-0.021234412,0.7839587,-0.0077751097
2022-06-17 00:00:00+00,LONG,2979,0.9642857142857143,-0.057464223,0.48751047,-0.0057821134
2022-06-17 00:00:00+00,LONG,1235,1.0,-0.026285166,0.87285525,0.0030418388
2022-06-17 00:00:00+00,LONG,3343,0.0,-0.035506923,0.14252684,-0.0065645487
2022-06-17 00:00:00+00,LONG,3447,1.0,-0.06447224,0.6635746,-0.009167241
2022-06-17 00:00:00+00,LONG,3586,0.0,-0.03115728,0.871767,0.013684736
2022-06-17 00:00:00+00,LONG,1633,0.95,-0.0269218,0.37133887,-0.006680745
2022-06-23 00:00:00+00,LONG,1919,0.5772062837458859,-0.030250398,0.6452916,0.0024192266
2022-06-30 00:00:00+00,LONG,4150,1.0,-0.027308252,0.88577247,0.013131937
2022-06-30 00:00:00+00,LONG,3915,0.0,-0.049691286,0.25542608,0.013378309
2022-07-05 00:00:00+00,LONG,959,0.462588981742904,-0.053052127,0.2775517,-0.00519632
2022-07-11 00:00:00+00,LONG,4189,0.8461538461538461,-0.07410764,0.07977786,-7.660384E-4
2022-07-11 00:00:00+00,LONG,1790,1.0,-0.026831122,0.12095977,0.006680621
2022-07-14 00:00:00+00,LONG,2119,0.0,-0.05548376,0.48952228,0.009905907
2022-07-14 00:00:00+00,LONG,121,1.0,-0.07317834,-0.008326272,0.016406246
2022-07-14 00:00:00+00,LONG,4223,0.7632672958719359,-0.066025026,0.017849995,-0.007576859
2022-07-14 00:00:00+00,LONG,200,1.0,-0.0626978,0.77106416,0.0071363146
2022-07-14 00:00:00+00,LONG,2343,0.0,-0.03701907,0.111408345,0.009857131
2022-07-14 00:00:00+00,LONG,2410,0.2586115266024146,-0.06744895,0.1621761,-0.0038919214
2022-07-14 00:00:00+00,LONG,395,0.5491899756184025,-0.07888124,0.45469046,-0.0069668507
2022-07-14 00:00:00+00,LONG,413,0.7223901914283641,-0.06977875,0.05950083,0.009529249
2022-07-14 00:00:00+00,LONG,433,0.1343647817079942,-0.08973538,0.41077217,-0.007862174
2022-07-14 00:00:00+00,LONG,440,1.0,-0.082396,0.853697,0.01699036
2022-07-14 00:00:00+00,LONG,498,0.0,-0.057060253,0.28578264,-0.007233213
2022-07-14 00:00:00+00,LONG,2553,0.34088398886521626,-0.03702251,0.24069653,0.012121139
2022-07-14 00:00:00+00,LONG,516,0.0,-0.03191998,0.4542728,0.002888004
2022-07-14 00:00:00+00,LONG,555,0.0,-0.049770236,0.31990188,0.015920384
2022-07-14 00:00:00+00,LONG,559,0.0,-0.047151174,0.8184911,-0.007937153
2022-07-14 00:00:00+00,LONG,562,0.0,-0.052180745,0.6605888,0.007988128
2022-07-14 00:00:00+00,LONG,576,1.0,-0.0696839,0.222228,-0.009231998
2022-07-14 00:00:00+00,LONG,2638,0.17406393517840058,-0.042005245,0.1438169,-0.007471888
2022-07-14 00:00:00+00,LONG,652,0.0,-0.0465038,0.2950379,0.016812595
2022-07-14 00:00:00+00,LONG,2710,0.0,-0.043687414,0.18660183,-0.009019507
2022-07-14 00:00:00+00,LONG,753,1.0,-0.067967534,0.70712745,-0.007990082
2022-07-14 00:00:00+00,LONG,836,0.0,-0.034061212,0.29556292,0.0019990925
2022-07-14 00:00:00+00,LONG,2972,1.0,-0.039256044,0.307698,0.015264956
2022-07-14 00:00:00+00,LONG,3040,0.0,-0.033862088,0.22947034,8.670959E-4
2022-07-14 00:00:00+00,LONG,3098,0.8327837032466145,-0.050512735,0.045548934,4.2528947E-4
2022-07-14 00:00:00+00,LONG,1099,1.0,-0.066644736,0.037032172,-9.899844E-4
2022-07-14 00:00:00+00,LONG,1139,0.0,-0.05154645,0.6434937,-0.005998507
2022-07-14 00:00:00+00,LONG,1298,0.19150195411180107,-0.027426036,0.756788,4.3851254E-5
2022-07-14 00:00:00+00,LONG,3381,0.0,-0.027004464,0.6578988,-0.0050252285
2022-07-14 00:00:00+00,LONG,3420,1.0,-0.08153529,0.6110547,-0.008731642
2022-07-14 00:00:00+00,LONG,1447,0.6556958280625107,-0.05620717,0.46909437,0.007663216
2022-07-14 00:00:00+00,LONG,1463,1.0,-0.043643344,0.45660558,-8.642863E-4
2022-07-14 00:00:00+00,LONG,3573,0.0,-0.06263637,0.15366727,0.017264435
2022-07-14 00:00:00+00,LONG,3607,1.0,-0.055095676,0.45962167,0.004972869
2022-07-14 00:00:00+00,LONG,1585,1.0,-0.024672166,0.3220334,-0.0046888907
2022-07-14 00:00:00+00,LONG,1745,0.8,-0.05225628,0.1507998,-0.008459155
2022-07-14 00:00:00+00,LONG,3831,1.0,-0.04650564,0.6052963,0.010824167
2022-07-14 00:00:00+00,LONG,1807,0.0,-0.057738964,0.25126982,-1.5580449E-4
2022-07-14 00:00:00+00,LONG,3907,0.0,-0.0341544,0.43280637,-0.0055239303
2022-07-14 00:00:00+00,LONG,1967,0.0,-0.022348871,0.4261911,0.010585579
2022-07-14 00:00:00+00,LONG,4020,0.5531442172344733,-0.052136205,0.3735582,0.0028409564
2022-07-14 00:00:00+00,LONG,2014,1.0,-0.0487816,0.8370451,0.0032432075
2022-07-15 00:00:00+00,LONG,424,0.9615384615384616,-0.053873647,0.3132328,-0.006328246
2022-07-15 00:00:00+00,LONG,3469,0.0,-0.04380535,0.2921321,9.2640205E-4
2022-07-15 00:00:00+00,LONG,3681,0.0,-0.07025919,0.829897,-0.007787466
2022-07-18 00:00:00+00,LONG,1585,0.9428571428571428,-0.022366647,0.8280836,-0.006300846
2022-07-26 00:00:00+00,LONG,2159,0.0,-0.036389098,0.08774294,-0.0048335292
2022-07-26 00:00:00+00,LONG,3199,0.026544211619846374,-0.025731372,0.02107975,-0.008280118
2022-08-02 00:00:00+00,LONG,3905,0.9285714285714286,-0.04034585,0.4249274,-9.0302376E-4
2022-09-22 00:00:00+00,LONG,652,0.0,-0.034444477,0.3886035,0.00629648
2022-09-23 00:00:00+00,LONG,2770,0.0,-0.052321155,0.17629182,0.0019440594
2022-09-23 00:00:00+00,LONG,3594,0.0,-0.032479085,0.024293456,0.025286004
2022-09-26 00:00:00+00,LONG,76,0.9666666666666667,-0.037440084,0.57702976,-0.007395567
2022-09-26 00:00:00+00,LONG,4194,0.9836065573770492,-0.06848118,0.6922714,-0.0048076073
2022-09-26 00:00:00+00,LONG,2349,1.0,-0.048793606,0.3725385,0.0076402756
2022-09-26 00:00:00+00,LONG,643,1.0,-0.026408233,0.36228728,0.018887904
2022-09-26 00:00:00+00,LONG,2830,1.0,-0.026738362,0.42125586,0.0070717316
2022-09-26 00:00:00+00,LONG,799,1.0,-0.033448394,0.6634792,0.0123931
2022-09-26 00:00:00+00,LONG,1185,0.16576608830741552,-0.02611234,0.65389514,-0.0012124493
2022-09-26 00:00:00+00,LONG,1514,1.0,-0.03648323,0.90665334,0.015221857
2022-09-27 00:00:00+00,LONG,2270,1.0,-0.02284704,0.29255444,-0.008555
2022-09-27 00:00:00+00,LONG,401,0.8262298590016096,-0.05442044,0.08724134,-0.006587898
2022-09-27 00:00:00+00,LONG,2473,0.0,-0.023058347,0.27781242,0.0029748448
2022-09-27 00:00:00+00,LONG,3613,0.9795918367346939,-0.02599518,-0.014410056,0.0052148094
2022-09-29 00:00:00+00,LONG,1919,0.3606641182797557,-0.021364423,0.33361593,-0.008449981
2022-09-30 00:00:00+00,LONG,2064,1.0,-0.05212733,0.5651221,0.009244918
2022-09-30 00:00:00+00,LONG,2391,1.0,-0.02219097,0.031067565,0.0051963525
2022-10-14 00:00:00+00,LONG,2546,1.0,-0.046746533,0.29079905,0.012991855
2022-10-14 00:00:00+00,LONG,3716,0.6559858015298691,-0.046620823,0.41590664,-0.00476583
2022-10-14 00:00:00+00,LONG,1767,0.6664169272503097,-0.040053304,0.3645244,0.0014602258
2022-10-14 00:00:00+00,LONG,4079,0.4205498329864764,-0.022035168,0.32230923,-0.004493279
2022-10-20 00:00:00+00,LONG,2226,0.31375941648534517,-0.08531637,0.5493569,-0.00588236
2022-10-20 00:00:00+00,LONG,4005,0.9642857142857143,-0.045175716,0.221554,-0.006775616
2022-10-21 00:00:00+00,LONG,2999,1.0,-0.08790703,0.76720196,-0.007279072
2022-10-21 00:00:00+00,LONG,1220,1.0,-0.09043029,0.21812588,-0.005829859
2022-10-28 00:00:00+00,LONG,498,1.0,-0.030285679,0.8336121,-0.008359063
2022-11-02 00:00:00+00,LONG,417,0.8536585365853658,-0.06446344,0.7750112,-0.008683628
2022-11-03 00:00:00+00,LONG,4107,0.10473737881995798,-0.043394543,-0.013863232,-0.0060044928
2022-11-03 00:00:00+00,LONG,2367,1.0,-0.027867172,0.37753153,0.012183979
2022-11-03 00:00:00+00,LONG,1076,0.7692307692307693,-0.027093625,0.017732596,-0.0025699881
2022-11-03 00:00:00+00,LONG,3137,1.0,-0.057605084,0.8695975,0.015587827
2022-11-03 00:00:00+00,LONG,3586,0.6938775510204083,-0.06323228,0.057563018,0.001938377
2022-11-03 00:00:00+00,LONG,3782,0.0,-0.029209392,0.2659031,-0.0045227655
2022-11-04 00:00:00+00,LONG,427,0.0,-0.021401657,0.2492642,0.0068078297
2022-11-04 00:00:00+00,LONG,580,0.2700306701619831,-0.071803845,0.0119402595,0.0011835154
2022-11-04 00:00:00+00,LONG,730,1.0,-0.061902795,0.6796981,-0.006069466
2022-11-08 00:00:00+00,LONG,918,0.0,-0.05565704,-0.009984901,-0.008749721
2022-11-09 00:00:00+00,LONG,1453,1.0,-0.066359244,0.22294632,0.012338866
2022-11-09 00:00:00+00,LONG,3586,0.6122448979591837,-0.054444376,0.06344155,-0.0060770107
2022-11-14 00:00:00+00,LONG,3287,0.13274732701675276,-0.031188723,-0.0037294498,-0.004867993
2022-11-15 00:00:00+00,LONG,3287,0.0,-0.029710498,0.4940511,-6.4340874E-4
2022-12-15 00:00:00+00,LONG,604,0.9705882352941176,-0.058056097,0.5816076,0.006455049
2022-12-15 00:00:00+00,LONG,4074,0.0,-0.055374354,0.48025405,0.021497674
2022-12-16 00:00:00+00,LONG,4020,1.0,-0.021500463,0.13238224,-1.5752995E-4
2022-12-28 00:00:00+00,LONG,2410,0.9347826086956522,-0.03561276,0.18045352,-0.008247739
2022-12-28 00:00:00+00,LONG,1719,0.6395352495847029,-0.028273646,0.49258536,0.005992561
2023-01-05 00:00:00+00,LONG,870,0.0,-0.056632243,0.10355822,-0.009100875
2023-01-05 00:00:00+00,LONG,984,0.0,-0.07947795,0.6368042,-0.00820237
2023-01-19 00:00:00+00,LONG,3111,0.0,-0.0661658,0.5860211,-0.0048594736
2023-01-20 00:00:00+00,LONG,1684,0.0,-0.034176294,0.40664163,-5.0381006E-4
2023-02-09 00:00:00+00,LONG,3749,0.0,-0.023859886,0.29526323,0.01289308
2023-02-10 00:00:00+00,LONG,1548,0.0,-0.07666213,0.56489575,0.0074176285
2023-02-10 00:00:00+00,LONG,3749,0.0,-0.02146521,0.2043242,0.0036263464
2023-02-28 00:00:00+00,LONG,1585,0.0,-0.026349807,0.3310013,0.00120733
2023-03-01 00:00:00+00,LONG,2617,0.2522695273422712,-0.06211173,0.3164749,0.0095120575
2023-03-01 00:00:00+00,LONG,1585,0.0,-0.024995139,0.2906724,-6.3590164E-4
2023-03-09 00:00:00+00,LONG,4137,0.36775395400100014,-0.028170891,0.17992707,-0.008355938
2023-03-09 00:00:00+00,LONG,195,0.0,-0.056476515,0.22278091,0.0022992813
2023-03-09 00:00:00+00,LONG,808,1.0,-0.025875816,0.6565303,0.0012380598
2023-03-10 00:00:00+00,LONG,2099,1.0,-0.022531915,0.16797404,-0.008932693
2023-03-10 00:00:00+00,LONG,2137,1.0,-0.032104857,0.5039208,-0.0025935029
2023-03-13 00:00:00+00,LONG,663,0.0,-0.03327177,0.01872665,-0.0037208786
2023-03-13 00:00:00+00,LONG,808,0.9622641509433962,-0.023874173,0.52342576,-0.007823166
2023-03-15 00:00:00+00,LONG,133,1.0,-0.023594424,0.7895447,0.012411829
2023-03-15 00:00:00+00,LONG,237,1.0,-0.02569665,0.10651922,0.008835633
2023-03-15 00:00:00+00,LONG,2896,0.5666087547876237,-0.03507171,-0.0021510764,0.0053357575
2023-03-15 00:00:00+00,LONG,3573,0.0,-0.08747224,0.4442904,0.014565
2023-03-16 00:00:00+00,LONG,1770,0.8586284362952539,-0.05258508,0.7643655,-0.008838754
2023-03-16 00:00:00+00,LONG,4086,0.533673076857554,-0.043183718,0.17833966,-0.0062487414
2023-03-17 00:00:00+00,LONG,4187,0.9705882352941176,-0.021908993,0.6150243,0.012367524
2023-03-17 00:00:00+00,LONG,131,0.6499326393435243,-0.034104835,0.7254723,0.013456672
2023-03-17 00:00:00+00,LONG,304,0.0,-0.040178854,0.9113827,-0.006137856
2023-03-17 00:00:00+00,LONG,427,1.0,-0.07288638,0.13247794,-0.0012951506
2023-03-17 00:00:00+00,LONG,995,0.92,-0.02229293,0.77968556,-0.0058661858
2023-03-17 00:00:00+00,LONG,1140,0.962962962962963,-0.026732506,0.6527975,-0.0023918387
2023-03-17 00:00:00+00,LONG,1175,1.0,-0.03652052,0.18554634,-0.0065818056
2023-03-17 00:00:00+00,LONG,1381,0.5928593724383682,-0.027186122,0.66985255,-0.0019608322
2023-03-17 00:00:00+00,LONG,3649,0.0,-0.05071748,0.74608064,0.005615488
2023-03-17 00:00:00+00,LONG,1710,0.5569844875788621,-0.02576765,0.011752306,-0.0015815315
2023-03-17 00:00:00+00,LONG,1770,0.7985300671052564,-0.05944313,0.56093144,-0.006392428
2023-03-17 00:00:00+00,LONG,1819,0.5604164993315455,-0.03616166,0.79123676,0.009114265
2023-03-20 00:00:00+00,LONG,368,1.0,-0.036825716,0.066535145,0.0035901773
2023-03-22 00:00:00+00,LONG,1631,0.058635583504061575,-0.033324856,0.1441622,-0.0031666877
2023-03-23 00:00:00+00,LONG,2084,0.6489989616545955,-0.043078344,0.16617517,-0.0046609635
2023-03-23 00:00:00+00,LONG,2462,0.8545454545454545,-0.026429038,0.22430211,-0.007274343
2023-03-23 00:00:00+00,LONG,3067,0.4907038069327131,-0.04529119,0.043284297,0.004477717
2023-03-23 00:00:00+00,LONG,1039,1.0,-0.058967885,0.20873764,0.0069539277
