time,side,ticker_id,mv_up_composite_labels,accel_price_1_df021,dist_lower_bb_50_2.0_df055,ma_cloud_diff_13_50_df007,vola_roc_21_5_df040
2017-06-23 00:00:00+00,LONG,3573,0.2856749899451824,-0.0063629304,0.0026653293,-0.051233202,0.5067023
2017-06-26 00:00:00+00,LONG,3573,0.38612701738853195,3.084079E-4,-0.009180911,-0.053733867,0.32918152
2017-06-29 00:00:00+00,LONG,629,0.9116911507246246,-0.0036305883,-0.0031766484,-0.058073,0.85428363
2017-07-06 00:00:00+00,LONG,2370,0.0,-0.009061472,-0.030824672,-0.054598544,0.8447649
2017-07-07 00:00:00+00,LONG,3613,1.0,0.01075584,-0.0057374006,-0.051974945,0.8665997
2017-07-10 00:00:00+00,LONG,3573,0.2199611670577615,0.003596384,-0.021844257,-0.05626817,0.32981727
2017-07-10 00:00:00+00,LONG,3645,0.9615384615384616,-0.008541029,-0.0036776713,-0.059593264,0.46758243
2017-08-10 00:00:00+00,LONG,1667,0.4420883888929188,-0.022261756,-0.030704046,-0.05723659,0.6170987
2017-08-22 00:00:00+00,LONG,304,0.8852459016393442,0.010837037,-0.01569734,-0.05123812,0.7149466
2017-08-23 00:00:00+00,LONG,304,0.8688524590163934,-0.0070832386,-0.020847546,-0.051979337,0.32026413
2017-08-25 00:00:00+00,LONG,2061,0.0,-0.028065063,-0.027275195,-0.050497178,0.43614444
2017-08-25 00:00:00+00,LONG,1144,0.0,-0.0015421739,-0.010811074,-0.063138105,0.7696833
2017-08-28 00:00:00+00,LONG,4249,0.5457518325131444,-0.008930439,-0.020031346,-0.058956094,0.5331492
2017-08-29 00:00:00+00,LONG,1280,0.8373827598072431,0.010136939,-0.0100704925,-0.05046492,0.38492197
2017-08-30 00:00:00+00,LONG,3473,0.35045089707804206,-9.959114E-4,-0.014340932,-0.060394,0.3984882
2017-09-01 00:00:00+00,LONG,3677,0.0,0.008151726,-0.02639355,-0.060989384,0.8700739
2017-09-07 00:00:00+00,LONG,2553,1.0,-0.016537463,0.024485555,-0.05652872,0.36042228
2017-09-11 00:00:00+00,LONG,3098,0.9791666666666666,0.017787026,-0.03292514,-0.05863932,0.58238465
2017-09-12 00:00:00+00,LONG,131,0.22305929199068275,-0.020813854,-0.03135702,-0.07563429,0.3233802
2017-09-12 00:00:00+00,LONG,920,0.786477732946179,0.0057996875,-0.030345187,-0.05853665,0.5449072
2017-09-26 00:00:00+00,LONG,3963,0.0,0.0029109344,-0.014817752,-0.07225628,0.65538776
2017-10-31 00:00:00+00,LONG,2085,0.34657379503939795,0.007499554,0.0036300728,-0.055953357,0.32899067
2017-11-07 00:00:00+00,LONG,3646,0.9545454545454546,0.019606464,-0.01737872,-0.07510551,0.37844804
2017-11-08 00:00:00+00,LONG,2665,0.0,-0.010998504,-9.5486944E-4,-0.048909936,0.9013552
2017-11-08 00:00:00+00,LONG,773,0.7441846904099263,0.005610853,-0.013982167,-0.055333745,0.51976895
2017-11-08 00:00:00+00,LONG,3895,0.22108871584028877,0.0058343117,-0.032194644,-0.059170473,0.36792105
2017-11-10 00:00:00+00,LONG,2830,0.9722222222222222,-0.021596676,-0.026025107,-0.067876056,0.32979494
2017-11-10 00:00:00+00,LONG,1356,0.625,-0.004504778,-0.026766796,-0.05592548,0.53486425
2017-11-13 00:00:00+00,LONG,2095,0.49429129740655114,-0.032725457,-0.03489791,-0.08673719,0.6384044
2017-11-13 00:00:00+00,LONG,2830,0.0,0.0014643444,-0.034745604,-0.06885159,0.7819685
2017-11-17 00:00:00+00,LONG,69,0.5541236136559411,-3.4646666E-5,-0.011090352,-0.06192257,0.3988055
2017-11-17 00:00:00+00,LONG,1631,0.20628838927294152,-0.007941075,-0.024490178,-0.08051862,0.33458394
2017-11-20 00:00:00+00,LONG,1631,0.20153869375909728,-0.004693711,-0.025187045,-0.08026375,0.5238735
2017-11-21 00:00:00+00,LONG,69,0.5889249912270208,0.009152352,-0.017982742,-0.06269004,0.4747941
2017-11-27 00:00:00+00,LONG,475,0.0,0.0038613933,-0.028070787,-0.048703663,0.6761464
2017-11-29 00:00:00+00,LONG,2139,1.0,-0.019981733,-0.013289152,-0.062879756,0.5802436
2017-11-29 00:00:00+00,LONG,2818,0.5855532694457732,0.0065914504,-0.016141076,-0.057900444,0.6194677
2017-11-30 00:00:00+00,LONG,433,0.3667186103183864,-8.171594E-4,-0.02002773,-0.05914156,0.3800244
2017-12-01 00:00:00+00,LONG,761,0.15952055831023915,0.0073646544,-0.016538108,-0.083367035,0.9454938
2017-12-06 00:00:00+00,LONG,1185,0.7865808218572073,-0.027224703,0.0018889481,-0.059742827,0.5706026
2017-12-15 00:00:00+00,LONG,2932,1.0,0.010302062,1.4456037E-4,-0.049546905,0.551352
2017-12-19 00:00:00+00,LONG,259,0.0,0.018277502,-0.024856204,-0.08253919,0.6802171
2017-12-19 00:00:00+00,LONG,629,0.5517245631957036,-0.032132316,-0.03198563,-0.049664278,0.35355476
2017-12-20 00:00:00+00,LONG,1004,0.9285714285714286,0.010545486,-0.030944021,-0.066632956,0.4169706
2017-12-20 00:00:00+00,LONG,1552,0.0,-0.052916653,-0.011459989,-0.0667253,0.42332396
2017-12-21 00:00:00+00,LONG,3963,0.7317073170731707,-0.02335231,-0.026413716,-0.05609257,0.31900337
2017-12-27 00:00:00+00,LONG,3963,0.631578947368421,-0.0012589643,-0.026157152,-0.05258715,0.3422776
2018-01-09 00:00:00+00,LONG,1552,0.0,-0.019609988,-0.030075852,-0.053452395,0.4104434
2018-01-10 00:00:00+00,LONG,1551,0.0,0.006657761,-0.03163647,-0.05398521,0.34073588
2018-01-10 00:00:00+00,LONG,1552,0.19613392344235925,0.0109910695,-0.026665645,-0.05233207,0.46353963
2018-02-08 00:00:00+00,LONG,388,1.0,-0.011706832,0.025529047,-0.057944693,0.65930146
2018-02-21 00:00:00+00,LONG,3686,0.49613649047370234,-0.013269503,-0.035158265,-0.05853544,0.5960992
2018-02-21 00:00:00+00,LONG,3872,0.6636390920675932,-0.019099168,-0.013161199,-0.06960176,0.3212046
2018-02-27 00:00:00+00,LONG,622,0.0,-0.041638117,-0.03158796,-0.05059483,0.7325165
2018-02-27 00:00:00+00,LONG,3521,0.0,-0.024533745,-0.029786645,-0.06891665,0.695931
2018-03-01 00:00:00+00,LONG,3335,0.3935503706458245,-0.028055279,-0.0124393245,-0.051587224,0.48659378
2018-03-14 00:00:00+00,LONG,1888,0.4402892290959912,0.013871492,-0.005903988,-0.087385416,0.3720214
2018-03-15 00:00:00+00,LONG,2760,0.0,-0.021730611,-0.03191943,-0.06281157,0.57433885
2018-03-23 00:00:00+00,LONG,4215,0.0,0.011344868,-0.029633585,-0.063549474,0.5150544
2018-03-28 00:00:00+00,LONG,1471,0.7248183690337107,-0.019612895,0.015448626,-0.05311268,0.713534
2018-04-05 00:00:00+00,LONG,1149,0.9117647058823529,-0.028920727,-0.026586382,-0.062293135,0.71793115
2018-04-06 00:00:00+00,LONG,4107,0.0,-0.03346261,-0.027726924,-0.07077337,0.75452155
2018-04-06 00:00:00+00,LONG,4223,1.0,-0.03847941,-0.0014828186,-0.06780883,0.34374186
2018-04-06 00:00:00+00,LONG,2345,0.92,-0.045357656,0.026457269,-0.071751796,0.49401847
2018-04-09 00:00:00+00,LONG,4107,0.0,0.015152078,-0.020163853,-0.07157126,0.847844
2018-04-09 00:00:00+00,LONG,3013,0.0,0.0076069,-1.0160155E-4,-0.06555224,0.8497577
2018-04-11 00:00:00+00,LONG,3111,0.935483870967742,0.008100544,-0.027027583,-0.05472026,0.9436828
2018-04-11 00:00:00+00,LONG,3241,0.33605972014349744,-0.03207732,-0.023045624,-0.04975301,0.33689114
2018-04-13 00:00:00+00,LONG,2514,0.23461073640181423,0.009262695,-0.023268765,-0.048858393,0.48754403
2018-04-30 00:00:00+00,LONG,3677,0.0,0.0034354595,0.0017603437,-0.07417412,0.8634732
2018-05-07 00:00:00+00,LONG,1748,0.15125354797905713,-0.016386153,-4.441978E-4,-0.057372343,0.7908055
2018-05-07 00:00:00+00,LONG,1896,0.0,-0.018316742,-0.010731661,-0.05057313,0.68721175
2018-05-08 00:00:00+00,LONG,2408,0.7454044296595811,0.0025553457,-0.020068659,-0.059283607,0.56949717
2018-05-08 00:00:00+00,LONG,4050,0.39197202244275126,-0.024106057,0.0373595,-0.049512498,0.47486565
2018-05-14 00:00:00+00,LONG,3646,0.0,-0.01595365,-0.027145533,-0.07628448,0.5599883
2018-05-15 00:00:00+00,LONG,786,0.6025616167216801,0.0029565583,-0.025016405,-0.05651512,0.8256542
2018-05-16 00:00:00+00,LONG,3310,0.0,0.019026816,-0.02919553,-0.056745194,0.4817591
2018-05-29 00:00:00+00,LONG,2421,0.0,-0.053257603,-0.024959441,-0.0863514,0.53527415
2018-06-04 00:00:00+00,LONG,2125,0.0,-0.0028243328,-0.02043179,-0.055554207,0.52479506
2018-06-29 00:00:00+00,LONG,2305,0.0,0.0052862256,-0.02848033,-0.08203278,0.69933414
2018-07-03 00:00:00+00,LONG,194,0.0,-0.012762631,0.0065106126,-0.05589247,0.44088003
2018-07-05 00:00:00+00,LONG,2568,0.3304629070367894,-0.0018181342,-0.022160193,-0.085396916,0.32834676
2018-07-11 00:00:00+00,LONG,323,0.0,0.0020261733,-0.02978827,-0.07780003,0.4119741
2018-07-11 00:00:00+00,LONG,2513,0.9259259259259259,-0.027271947,-0.025659736,-0.066973455,0.66500145
2018-07-12 00:00:00+00,LONG,3046,0.0,0.002759765,-0.034767892,-0.05081688,0.71946293
2018-07-13 00:00:00+00,LONG,2270,0.0,6.2702945E-4,-0.026661996,-0.048847318,0.85304135
2018-07-13 00:00:00+00,LONG,1803,0.0,-0.0017476425,-0.029449536,-0.07052706,0.5749703
2018-07-19 00:00:00+00,LONG,1897,0.47588241629751393,-0.0026193897,-0.009021437,-0.056655526,0.41313195
2018-07-20 00:00:00+00,LONG,1434,0.0,0.005594542,-0.022765057,-0.049067236,0.50932395
2018-07-30 00:00:00+00,LONG,3053,0.0,0.00600915,-0.005628486,-0.054923765,0.6961778
2018-08-15 00:00:00+00,LONG,3381,0.0,-0.034529,-0.03340295,-0.050085384,0.47105557
2018-08-16 00:00:00+00,LONG,2370,0.0,0.011465985,-0.014384413,-0.051596977,0.42332405
2018-08-17 00:00:00+00,LONG,2370,0.0,0.013123042,-0.025917714,-0.052884646,0.70669585
2018-08-23 00:00:00+00,LONG,3703,0.0,-0.0059461277,-0.03419705,-0.068617985,0.3165047
2018-09-07 00:00:00+00,LONG,1004,0.0,0.020115087,-0.01321714,-0.057632662,0.6813219
2018-09-13 00:00:00+00,LONG,1615,0.19897703948602988,-0.032699734,-0.027962688,-0.06546653,0.4051625
2018-09-17 00:00:00+00,LONG,1004,0.0,-0.0012546356,-0.029337801,-0.069625154,0.93510795
2018-10-05 00:00:00+00,LONG,1897,0.343318156692817,-0.03005756,0.005903591,-0.055172008,0.38891053
2018-10-05 00:00:00+00,LONG,4049,0.8176630808827887,0.0015122513,-1.2079567E-4,-0.05121742,0.32977358
2018-10-08 00:00:00+00,LONG,4049,0.7073559873017987,0.014901344,-0.018785488,-0.055059507,0.62834305
2018-10-12 00:00:00+00,LONG,4107,1.0,0.0011148826,0.03889351,-0.084919155,0.3938429
2018-10-15 00:00:00+00,LONG,3793,0.9583333333333334,-0.023395242,0.027678961,-0.051879603,0.95949787
2018-10-15 00:00:00+00,LONG,4049,0.5498457281532836,0.011629209,-0.032035157,-0.058691543,0.412488
2018-10-17 00:00:00+00,LONG,1762,0.4569828145133399,-0.036562882,-0.024715833,-0.06482498,0.3615537
2018-10-24 00:00:00+00,LONG,4215,0.1413429991060514,-0.034371562,0.014896249,-0.04959221,0.5498754
2018-10-24 00:00:00+00,LONG,2866,0.374219581112069,-0.012423658,0.017312136,-0.05635778,0.48464647
2018-10-24 00:00:00+00,LONG,3049,0.5330302528980795,-0.03595531,0.007999399,-0.070061564,0.60467404
2018-10-24 00:00:00+00,LONG,1434,0.0,-0.04941464,0.029956693,-0.08578979,0.334686
2018-10-24 00:00:00+00,LONG,1803,0.0,-0.04563537,0.020067638,-0.058599126,0.723089
2018-10-26 00:00:00+00,LONG,3049,0.0,-0.006291779,-0.033395905,-0.078679085,0.31707022
2018-10-26 00:00:00+00,LONG,3130,0.0,-0.027651027,-0.0018054987,-0.05132354,0.4537726
2018-10-26 00:00:00+00,LONG,1447,0.0,-0.0364298,-0.007319165,-0.06983887,0.47304213
2018-10-26 00:00:00+00,LONG,1799,0.935483870967742,-0.047786858,0.003252906,-0.06666941,0.418401
2018-10-26 00:00:00+00,LONG,1803,0.9310344827586207,-0.018151253,-0.01740455,-0.06499319,0.5372572
2018-10-26 00:00:00+00,LONG,4032,1.0,0.006420668,-0.011505294,-0.07983987,0.5987801
2018-10-29 00:00:00+00,LONG,304,0.0,-0.016440755,0.005902478,-0.08723561,0.5878216
2018-10-29 00:00:00+00,LONG,2923,1.0,0.0126112215,0.020453036,-0.06875964,0.5680102
2018-10-29 00:00:00+00,LONG,2930,0.3286347720749987,-0.0107464,-0.02099585,-0.05304879,0.5674449
2018-10-29 00:00:00+00,LONG,1803,0.896551724137931,-0.0063753547,-0.02042099,-0.06589115,0.42544022
2018-11-01 00:00:00+00,LONG,808,0.0,0.01953308,-0.002411356,-0.05122312,0.6908161
2018-11-23 00:00:00+00,LONG,938,0.9,-0.036820605,-0.016972208,-0.087271005,0.7072146
2018-12-21 00:00:00+00,LONG,1176,1.0,0.014327911,0.017564274,-0.06738879,0.9139326
2018-12-24 00:00:00+00,LONG,4128,1.0,-0.013314119,0.020102477,-0.057215214,0.91402304
2018-12-24 00:00:00+00,LONG,540,1.0,-0.013265117,0.016543087,-0.04978062,0.6965809
2018-12-24 00:00:00+00,LONG,1699,0.4956537635828712,1.38517E-4,0.015276255,-0.06196551,0.8439166
2018-12-27 00:00:00+00,LONG,2090,0.6564242995952975,-0.03020396,-0.019132586,-0.07190474,0.3321235
2018-12-27 00:00:00+00,LONG,2327,0.4913077703455801,-0.050539922,-0.030407406,-0.06348667,0.7703087
2018-12-27 00:00:00+00,LONG,2430,0.9830508474576272,-0.02514463,-0.013846611,-0.083344996,0.58095133
2018-12-27 00:00:00+00,LONG,3330,0.36618977665228036,-0.029982923,-0.018164888,-0.050149653,0.49659362
2018-12-27 00:00:00+00,LONG,1851,0.6529455002948066,-0.056461733,-0.0026068303,-0.068316534,0.41863135
2018-12-28 00:00:00+00,LONG,2090,0.6892545990530295,-0.013418745,-0.022209167,-0.073134266,0.37883994
2018-12-28 00:00:00+00,LONG,2430,0.9661016949152542,-0.009270984,-0.015615505,-0.08624982,0.40374362
2018-12-28 00:00:00+00,LONG,786,0.0,-0.014940422,-0.019359984,-0.048867613,0.8124759
2018-12-28 00:00:00+00,LONG,3161,0.9047619047619048,-0.028387839,-0.022963692,-0.07514958,0.46965003
2018-12-28 00:00:00+00,LONG,1631,0.3729027393562519,-0.012412458,0.0033951746,-0.059699714,0.8791712
2018-12-28 00:00:00+00,LONG,1699,0.23919073767844165,0.009241276,-0.0335854,-0.07055323,0.35235822
2018-12-31 00:00:00+00,LONG,576,0.43942323637244673,-0.016109118,-0.03177226,-0.059035033,0.451164
2018-12-31 00:00:00+00,LONG,3198,0.0,0.0013632687,-0.020060558,-0.057047408,0.602327
2019-01-03 00:00:00+00,LONG,2437,1.0,-0.033142786,-0.01877465,-0.055372674,0.43571886
2019-01-03 00:00:00+00,LONG,1867,0.0,-0.025155256,0.008489277,-0.08895927,0.45230815
2019-01-07 00:00:00+00,LONG,153,0.975,0.0067475843,-0.030368311,-0.084063254,0.3588064
2019-01-08 00:00:00+00,LONG,907,0.84,-0.02885131,-0.022014327,-0.08775003,0.34951454
2019-01-09 00:00:00+00,LONG,2613,0.48766967666739075,0.007782583,-0.028752374,-0.0683269,0.3694356
2019-01-29 00:00:00+00,LONG,405,0.9767441860465116,0.008963345,-0.015724942,-0.053803287,0.7354559
2019-03-12 00:00:00+00,LONG,262,0.0,0.0020425583,-0.012260976,-0.08837801,0.4680106
2019-03-26 00:00:00+00,LONG,631,0.37711635833262724,0.0049165953,-0.0018410239,-0.05078727,0.50266284
2019-03-27 00:00:00+00,LONG,2067,0.6088401439548629,0.015793905,-0.029826164,-0.049589213,0.50537133
2019-03-27 00:00:00+00,LONG,3918,0.18745146504734672,-0.012204959,0.0032492215,-0.058598936,0.37711915
2019-05-28 00:00:00+00,LONG,195,0.8,-0.009364799,-0.03405434,-0.063467704,0.32396692
2019-05-30 00:00:00+00,LONG,368,0.3160245939471309,-0.011713651,-0.024175016,-0.082075156,0.35732552
2019-05-31 00:00:00+00,LONG,2340,0.0,-0.03606459,0.015446132,-0.07531418,0.40438867
2019-05-31 00:00:00+00,LONG,2731,0.27113715787370135,0.0031827905,0.04801267,-0.072875455,0.56640965
2019-05-31 00:00:00+00,LONG,1803,0.0,-0.024615467,0.0043986943,-0.062156007,0.87057334
2019-06-03 00:00:00+00,LONG,2127,0.9787234042553191,0.018724013,0.031424254,-0.051081974,0.95130706
2019-06-03 00:00:00+00,LONG,2330,0.19873903586999048,-0.027731823,0.034815118,-0.083145045,0.6749069
2019-06-05 00:00:00+00,LONG,1004,1.0,-0.034883145,-0.0014012982,-0.08884461,0.8076495
2019-06-06 00:00:00+00,LONG,1828,0.0,-0.0042663757,-0.032843426,-0.069828995,0.9239667
2019-06-10 00:00:00+00,LONG,3216,0.3479676264818541,0.019321084,-0.024650404,-0.049663197,0.4316988
2019-06-17 00:00:00+00,LONG,2305,1.0,-0.0054512313,-0.0039041578,-0.05451043,0.54308325
2019-08-09 00:00:00+00,LONG,3613,0.0,-0.01814301,-0.01832111,-0.058255535,0.4736816
2019-08-14 00:00:00+00,LONG,2557,0.41271296929791185,-0.03816866,0.014905472,-0.054992948,0.9178479
2019-08-16 00:00:00+00,LONG,411,0.25803017684399365,-0.01618694,-0.023921559,-0.056319777,0.7311806
2019-08-19 00:00:00+00,LONG,4187,0.10069399711044393,0.0012240988,-0.00961008,-0.056334924,0.3389842
2019-08-19 00:00:00+00,LONG,248,0.8934124159140765,-0.0079482775,-0.033783756,-0.06948089,0.6787674
2019-08-19 00:00:00+00,LONG,2536,0.8707531225418532,-0.010717227,-0.014631834,-0.05407726,0.3641811
2019-08-19 00:00:00+00,LONG,652,0.0,-0.022150064,-0.026135819,-0.05265915,0.63969755
2019-08-19 00:00:00+00,LONG,938,0.5438229616701368,-0.013911976,-0.02619632,-0.05516487,0.41204903
2019-08-19 00:00:00+00,LONG,3607,0.9375,-0.014732751,-0.016141415,-0.055228014,0.32116073
2019-08-19 00:00:00+00,LONG,1803,0.9411764705882353,-0.014782883,0.001444992,-0.060759403,0.75530803
2019-08-19 00:00:00+00,LONG,3868,0.44776766566426784,-0.01592974,-0.010727437,-0.072615,0.60031873
2019-08-19 00:00:00+00,LONG,1851,0.7464628772685749,-0.0071928333,5.217933E-4,-0.069938146,0.7865394
2019-08-19 00:00:00+00,LONG,3915,0.9090909090909091,-0.016151825,-0.007883656,-0.06432476,0.36789986
2019-08-20 00:00:00+00,LONG,248,0.9090909090909091,-0.034911446,-0.021236626,-0.07134205,0.4186555
2019-08-20 00:00:00+00,LONG,643,0.0,-0.0061654476,-0.019610735,-0.08247461,0.7796247
2019-08-20 00:00:00+00,LONG,652,0.8191822312082818,-0.0269142,-0.015818525,-0.057169866,0.3536
2019-08-20 00:00:00+00,LONG,3613,0.4889343523031974,-0.028971864,-0.030818488,-0.06914084,0.4213791
2019-08-20 00:00:00+00,LONG,3973,0.9591836734693877,-0.016484369,-0.006207877,-0.055327803,0.3432644
2019-08-23 00:00:00+00,LONG,1381,0.0,-0.03796797,-0.02733512,-0.05001471,0.42422432
2019-08-23 00:00:00+00,LONG,1848,1.0,-0.010641874,0.0036533677,-0.07827615,0.60336185
2019-08-27 00:00:00+00,LONG,9,0.6731533020716762,-4.4458156E-4,-0.016584186,-0.080904916,0.4939133
2019-08-27 00:00:00+00,LONG,2188,0.79354105943149,-0.025457164,-8.042285E-4,-0.07374501,0.7537943
2019-08-27 00:00:00+00,LONG,2936,0.7010831223641381,-0.0067568645,-0.018628111,-0.063887805,0.61317176
2019-08-27 00:00:00+00,LONG,2999,0.9047619047619048,-0.034266856,0.0031140966,-0.05377926,0.85469675
2019-08-27 00:00:00+00,LONG,1381,0.0,-4.5765453E-4,-0.01318612,-0.048845448,0.9120856
2019-08-27 00:00:00+00,LONG,3790,0.169751007013332,-0.016987441,0.0033724334,-0.0879246,0.4135931
2019-08-27 00:00:00+00,LONG,1848,0.9047619047619048,-0.025140474,-0.023622189,-0.07678477,0.63344926
2019-08-27 00:00:00+00,LONG,1896,0.28977203165526905,0.00583613,-0.02401401,-0.053540435,0.52955514
2019-08-27 00:00:00+00,LONG,1949,0.5722624072839018,-0.020483412,-0.0142164705,-0.0825921,0.45006728
2019-08-28 00:00:00+00,LONG,2188,0.6999106139043798,0.015696233,-0.012405612,-0.07652248,0.92607623
2019-08-28 00:00:00+00,LONG,2936,0.6348099515766185,0.0034540195,-0.030092882,-0.06342979,0.3801172
2019-08-28 00:00:00+00,LONG,1063,0.03991213011601936,0.006232011,-5.025057E-4,-0.062501974,0.5259691
2019-08-28 00:00:00+00,LONG,1074,0.5006118886063458,0.010873784,0.0027418428,-0.08431793,0.7450585
2019-08-28 00:00:00+00,LONG,1303,0.590110062916628,0.007087354,-0.0058966465,-0.07875319,0.85826576
2019-08-28 00:00:00+00,LONG,1848,0.8571428571428572,0.004779532,-0.028607512,-0.076506235,0.48682573
2019-08-29 00:00:00+00,LONG,2188,0.6246508127452151,0.002697753,-0.025904078,-0.07754781,0.5623939
2019-08-29 00:00:00+00,LONG,304,0.24920146143148575,-0.012080905,-0.026938792,-0.051048018,0.5530438
2019-08-29 00:00:00+00,LONG,2425,0.5381408556750883,0.013028758,-0.012447136,-0.064590976,0.3561036
2019-08-29 00:00:00+00,LONG,759,0.96,-0.014758813,-0.016085928,-0.06916612,0.45716923
2019-08-29 00:00:00+00,LONG,3487,0.6794869147999312,0.015561925,-0.017327473,-0.056029778,0.34895223
2019-08-29 00:00:00+00,LONG,4073,0.96,-0.0011022144,-0.026343988,-0.051768918,0.6887109
2019-10-02 00:00:00+00,LONG,2499,0.7,-0.02943763,-0.032704003,-0.08908693,0.45262676
2019-10-02 00:00:00+00,LONG,1919,0.47122333569280217,-0.0025937965,-0.025920833,-0.05651991,0.37987328
2019-10-03 00:00:00+00,LONG,1699,0.8190252579623228,0.018840188,-0.01589476,-0.04999312,0.4826138
2019-10-14 00:00:00+00,LONG,903,0.8974358974358975,-0.012211304,-0.027687797,-0.062371306,0.32923192
2019-10-24 00:00:00+00,LONG,1043,0.0,0.014998862,-0.03465194,-0.05143121,0.545036
2019-11-22 00:00:00+00,LONG,3621,0.0,-0.001453686,0.027283017,-0.049177036,0.95375556
2019-11-26 00:00:00+00,LONG,522,0.0,-0.01596976,-0.034238186,-0.04975975,0.563247
2019-12-03 00:00:00+00,LONG,4107,0.0,-0.0128048835,-0.0014853134,-0.05802558,0.3842741
2019-12-16 00:00:00+00,LONG,1761,0.0,-0.0028476573,-0.027923174,-0.053573485,0.42666134
2019-12-24 00:00:00+00,LONG,1548,0.0,0.014048387,-0.021747382,-0.05092789,0.7180582
2019-12-26 00:00:00+00,LONG,1548,0.0,-0.010056403,-0.021513218,-0.052054655,0.41709676
2020-01-02 00:00:00+00,LONG,2778,0.0,-0.020806346,-0.02905425,-0.049291056,0.9383002
2020-01-07 00:00:00+00,LONG,2142,0.0,0.004474378,-2.6856183E-5,-0.05105265,0.43404275
2020-01-08 00:00:00+00,LONG,2142,0.0,-0.003787369,-0.003711745,-0.058890637,0.4920752
2020-01-08 00:00:00+00,LONG,335,0.0,-0.04244134,-0.01469474,-0.07121571,0.76
2020-01-27 00:00:00+00,LONG,411,0.0,-0.03651776,-0.034672063,-0.050188206,0.5861443
2020-06-25 00:00:00+00,LONG,465,1.0,0.0044845166,-0.020163883,-0.057136785,0.43921793
2020-07-09 00:00:00+00,LONG,984,0.0,-3.1547033E-4,-0.032202784,-0.0863321,0.6248806
2020-07-09 00:00:00+00,LONG,3652,1.0,-0.045198176,-0.007035024,-0.06611815,0.6594731
2020-07-09 00:00:00+00,LONG,3885,1.0,-0.017887793,-0.026724365,-0.069409244,0.4785535
2020-07-14 00:00:00+00,LONG,2681,0.35079436131507624,0.009747154,-0.017803585,-0.056699798,0.8743056
2020-07-14 00:00:00+00,LONG,3275,1.0,-0.03212351,-0.0026345581,-0.062900975,0.3463584
2020-07-22 00:00:00+00,LONG,3648,0.0,-0.0034572647,-0.02781749,-0.051431395,0.45696506
2020-09-11 00:00:00+00,LONG,2305,1.0,-5.3247553E-4,0.03947064,-0.058071602,0.49178958
2020-09-22 00:00:00+00,LONG,907,0.448238511266906,-0.022763938,-0.026158646,-0.073352434,0.6721317
2020-09-22 00:00:00+00,LONG,1191,0.0,-0.015918564,-0.023773866,-0.06718599,0.7069949
2020-09-23 00:00:00+00,LONG,907,0.8333333333333334,-0.0016129828,-0.021033457,-0.07664004,0.49120227
2020-09-23 00:00:00+00,LONG,1114,0.9285714285714286,-0.0105761895,-0.005368261,-0.06285977,0.49556348
2020-09-24 00:00:00+00,LONG,2343,0.8888888888888888,0.016806724,0.008192933,-0.08829863,0.9420166
2020-09-24 00:00:00+00,LONG,345,0.0,0.016822342,-0.027671168,-0.064742796,0.37047765
2020-09-24 00:00:00+00,LONG,411,0.0,0.0019087768,0.04807769,-0.055827536,0.8993531
2020-09-24 00:00:00+00,LONG,858,0.9615384615384616,-0.022690661,0.008376423,-0.07510821,0.81774926
2020-09-24 00:00:00+00,LONG,3548,0.8064516129032258,0.008605035,-0.021474859,-0.07670724,0.34736785
2020-09-24 00:00:00+00,LONG,3607,1.0,0.017294,0.008908493,-0.049895056,0.73854506
2020-09-25 00:00:00+00,LONG,4237,1.0,0.009212195,0.026679916,-0.05894216,0.55098444
2020-09-25 00:00:00+00,LONG,759,1.0,0.010916504,0.013458846,-0.064191,0.86799526
2020-09-25 00:00:00+00,LONG,2990,0.9583333333333334,4.3885058E-4,-0.017182162,-0.07176187,0.5673976
2020-09-25 00:00:00+00,LONG,1288,0.96,0.00649939,0.02315055,-0.06389768,0.8691962
2020-09-25 00:00:00+00,LONG,1303,1.0,0.0075533274,0.009638254,-0.048756383,0.42229274
2020-09-29 00:00:00+00,LONG,2099,0.0,-0.0038091948,-0.020978786,-0.061971314,0.73126566
2020-10-19 00:00:00+00,LONG,2330,0.29166666666666674,-9.476086E-4,-0.03207825,-0.05276047,0.49769533
2020-10-29 00:00:00+00,LONG,3683,1.0,0.02002478,0.049665596,-0.0812048,0.5797479
2020-10-30 00:00:00+00,LONG,2661,0.9814814814814815,-0.041681483,-0.01856826,-0.069159664,0.31835845
2020-10-30 00:00:00+00,LONG,693,0.9666666666666667,0.016571973,-0.026755795,-0.06385631,0.5905341
2020-10-30 00:00:00+00,LONG,1922,0.9772727272727273,-0.017116139,0.031860612,-0.069428034,0.95733905
2020-11-02 00:00:00+00,LONG,2211,1.0,-0.008440303,0.015195607,-0.050176203,0.5235577
2020-11-02 00:00:00+00,LONG,3124,0.9047619047619048,0.002437558,0.022098005,-0.08216402,0.9293885
2020-11-20 00:00:00+00,LONG,1960,0.3695652551751888,0.015628291,-0.026582912,-0.05162276,0.54120225
2020-11-25 00:00:00+00,LONG,3192,0.8913043478260869,-0.04125946,-0.033930127,-0.050175898,0.43408626
2020-12-24 00:00:00+00,LONG,858,0.5816984932738337,-0.021752007,-0.011975907,-0.051474407,0.47384453
2021-01-29 00:00:00+00,LONG,411,0.9459459459459459,-0.03190577,-0.008803206,-0.049304873,0.4175356
