time,side,ticker_id,mv_up_composite_labels,skew_weighted_10_df037,price_drift_abs_21_df006
2022-05-12 00:00:00+00,LONG,1260,0.0,-0.807605,0.10848955
2022-05-12 00:00:00+00,LONG,3310,0.0,-0.7955503,0.122854955
2022-05-12 00:00:00+00,LONG,3574,0.0,-0.7425512,0.16354416
2022-05-12 00:00:00+00,LONG,2032,0.0,-0.69633585,0.14464366
2022-05-20 00:00:00+00,LONG,663,0.3366185603460434,-0.6818973,0.13238512
2022-06-08 00:00:00+00,LONG,1244,0.0,-0.7797311,0.14767917
2022-06-09 00:00:00+00,LONG,1244,0.0,-0.790387,0.11689013
2022-06-13 00:00:00+00,LONG,2452,0.0,-0.67298883,0.10907913
2022-06-14 00:00:00+00,LONG,2408,0.22431266727299828,-0.7287827,0.119162396
2022-06-14 00:00:00+00,LONG,918,0.0,-0.6935612,0.13692719
2022-06-14 00:00:00+00,LONG,3199,0.7595664586982025,-0.92063,0.1505298
2022-06-14 00:00:00+00,LONG,3203,0.0,-0.6992723,0.11591634
2022-06-14 00:00:00+00,LONG,1960,0.2175379889430817,-0.8191193,0.11642189
2022-06-15 00:00:00+00,LONG,2979,1.0,-0.67989975,0.14575812
2022-06-15 00:00:00+00,LONG,3199,0.7573041982990945,-0.71254313,0.14323446
2022-06-16 00:00:00+00,LONG,111,1.0,-0.7801257,0.17175888
2022-06-16 00:00:00+00,LONG,2196,1.0,-0.6637646,0.16056003
2022-06-16 00:00:00+00,LONG,2209,1.0,-0.9758021,0.1273939
2022-06-16 00:00:00+00,LONG,237,1.0,-0.7352822,0.10941476
2022-06-16 00:00:00+00,LONG,266,0.5854686953093775,-0.7270916,0.12205128
2022-06-16 00:00:00+00,LONG,386,1.0,-0.7475084,0.13943306
2022-06-16 00:00:00+00,LONG,2728,0.0,-0.85824627,0.13480276
2022-06-16 00:00:00+00,LONG,773,1.0,-0.8220682,0.15135247
2022-06-16 00:00:00+00,LONG,788,1.0,-0.88806504,0.12026349
2022-06-16 00:00:00+00,LONG,842,0.0,-0.7755966,0.115079366
2022-06-16 00:00:00+00,LONG,881,0.0,-0.68119705,0.15198073
2022-06-16 00:00:00+00,LONG,2979,0.9821428571428571,-0.73914564,0.13809155
2022-06-16 00:00:00+00,LONG,1081,0.4920958902112825,-0.65975755,0.17063455
2022-06-16 00:00:00+00,LONG,3199,0.7873495936811314,-0.6581576,0.16599257
2022-06-16 00:00:00+00,LONG,1173,0.0,-0.68178934,0.12827225
2022-06-16 00:00:00+00,LONG,1191,1.0,-0.6603363,0.12446718
2022-06-16 00:00:00+00,LONG,1205,0.36489105162493757,-0.9420154,0.10623542
2022-06-16 00:00:00+00,LONG,1220,1.0,-0.67396134,0.13668153
2022-06-16 00:00:00+00,LONG,1324,1.0,-0.68937254,0.1420946
2022-06-16 00:00:00+00,LONG,3838,0.0,-0.79129463,0.13766654
2022-06-17 00:00:00+00,LONG,9,1.0,-0.7673401,0.14163683
2022-06-17 00:00:00+00,LONG,2072,0.9795918367346939,-0.6543342,0.14511926
2022-06-17 00:00:00+00,LONG,4123,0.13815261414814578,-0.9121426,0.1558331
2022-06-17 00:00:00+00,LONG,4176,1.0,-0.86999893,0.14661503
2022-06-17 00:00:00+00,LONG,2139,1.0,-0.85713863,0.16839378
2022-06-17 00:00:00+00,LONG,2230,1.0,-0.87577474,0.10732044
2022-06-17 00:00:00+00,LONG,270,0.30427187612778206,-0.820363,0.16594937
2022-06-17 00:00:00+00,LONG,2728,0.98,-0.8266706,0.10834468
2022-06-17 00:00:00+00,LONG,2740,0.96,-0.7898504,0.16836369
2022-06-17 00:00:00+00,LONG,834,0.9818181818181818,-0.97459394,0.1584722
2022-06-17 00:00:00+00,LONG,869,1.0,-0.66515446,0.106618844
2022-06-17 00:00:00+00,LONG,2993,0.3101597264761913,-0.9520829,0.12944284
2022-06-17 00:00:00+00,LONG,3067,1.0,-0.6986307,0.13653387
2022-06-17 00:00:00+00,LONG,3430,0.0,-0.65371263,0.14199337
2022-06-17 00:00:00+00,LONG,3586,0.0,-0.6633718,0.120167956
2022-06-17 00:00:00+00,LONG,4088,1.0,-0.83692557,0.11358509
2022-06-21 00:00:00+00,LONG,4123,0.0,-0.6445817,0.11679041
2022-06-21 00:00:00+00,LONG,4176,0.9523809523809523,-0.73767316,0.13664845
2022-06-21 00:00:00+00,LONG,2129,0.35023520775633954,-0.6947283,0.15728843
2022-06-21 00:00:00+00,LONG,270,0.3317859414676594,-0.81773293,0.16601191
2022-06-21 00:00:00+00,LONG,2993,0.17309914287343775,-0.7613624,0.10799136
2022-06-21 00:00:00+00,LONG,3430,0.0,-0.80982816,0.15121256
2022-06-21 00:00:00+00,LONG,4088,0.9523809523809523,-0.679213,0.106639445
2022-06-22 00:00:00+00,LONG,4123,0.0,-0.721659,0.13595252
2022-06-22 00:00:00+00,LONG,4176,0.9047619047619048,-0.700955,0.11371598
2022-06-22 00:00:00+00,LONG,2129,0.37534891285339544,-0.8232054,0.13584734
2022-06-22 00:00:00+00,LONG,2139,0.9636363636363636,-0.7319088,0.14135575
2022-06-22 00:00:00+00,LONG,270,0.3505512319097339,-0.79854697,0.16479869
2022-06-22 00:00:00+00,LONG,2327,0.0,-0.79155445,0.16318874
2022-06-22 00:00:00+00,LONG,2367,0.0,-0.92617834,0.12820041
2022-06-22 00:00:00+00,LONG,2557,0.35250419670561495,-0.73404616,0.11330798
2022-06-22 00:00:00+00,LONG,2764,1.0,-0.93456566,0.14030184
2022-06-22 00:00:00+00,LONG,2993,0.26618282050556136,-0.6526676,0.112774916
2022-06-22 00:00:00+00,LONG,3187,0.9583333333333334,-0.7074374,0.1062591
2022-06-22 00:00:00+00,LONG,3430,0.0,-0.8318568,0.14246947
2022-06-22 00:00:00+00,LONG,1514,1.0,-0.8275526,0.13775137
2022-06-22 00:00:00+00,LONG,3773,0.0,-0.740164,0.11052852
2022-06-23 00:00:00+00,LONG,4123,0.0,-0.71823716,0.1557468
2022-06-23 00:00:00+00,LONG,4171,1.0,-0.79015726,0.16015498
2022-06-23 00:00:00+00,LONG,2139,0.9454545454545454,-0.72421247,0.15240084
2022-06-23 00:00:00+00,LONG,2327,0.0,-0.71476036,0.17150761
2022-06-23 00:00:00+00,LONG,2365,0.5813061601014342,-0.8759264,0.15763484
2022-06-23 00:00:00+00,LONG,401,0.8419163395021119,-0.78907275,0.116503686
2022-06-23 00:00:00+00,LONG,2728,0.0,-0.7005145,0.116406105
2022-06-23 00:00:00+00,LONG,2764,0.9791666666666666,-0.8064042,0.1266179
2022-06-23 00:00:00+00,LONG,2765,1.0,-0.8049744,0.12514351
2022-06-23 00:00:00+00,LONG,2925,1.0,-0.815235,0.16212809
2022-06-23 00:00:00+00,LONG,3430,0.0,-0.6868551,0.13260308
2022-06-23 00:00:00+00,LONG,1734,1.0,-0.7661011,0.1365345
2022-06-23 00:00:00+00,LONG,3831,0.0,-0.70310676,0.11503176
2022-06-23 00:00:00+00,LONG,3918,0.7684749731230764,-0.7940012,0.13974102
2022-06-24 00:00:00+00,LONG,4123,0.0,-0.6735997,0.17011875
2022-07-12 00:00:00+00,LONG,1832,0.0,-0.66523314,0.14562313
2022-07-14 00:00:00+00,LONG,562,0.0,-0.70387334,0.1291554
2022-07-14 00:00:00+00,LONG,604,1.0,-0.67416465,0.1646859
2022-07-14 00:00:00+00,LONG,3330,0.710934925792165,-0.79559183,0.15073529
2022-07-14 00:00:00+00,LONG,3681,1.0,-0.70025855,0.14803712
2022-07-14 00:00:00+00,LONG,1967,0.0,-0.7098222,0.10985626
2022-07-15 00:00:00+00,LONG,3330,0.7385833387785381,-0.6891497,0.13333334
2022-07-21 00:00:00+00,LONG,3947,0.0,-0.7090742,0.15013587
2022-08-05 00:00:00+00,LONG,1960,0.0,-0.7996986,0.106709585
2022-08-10 00:00:00+00,LONG,920,0.2179360673135786,-0.6612194,0.12151777
2022-08-26 00:00:00+00,LONG,4153,0.0,-0.7806135,0.10634855
2022-08-26 00:00:00+00,LONG,1865,0.0,-0.69320023,0.11505337
2022-08-29 00:00:00+00,LONG,535,0.005985420770405082,-0.6463088,0.11117647
2022-08-29 00:00:00+00,LONG,3273,1.1102230246251565E-16,-0.6407516,0.11744879
2022-08-29 00:00:00+00,LONG,1910,0.0,-0.79774827,0.13276684
2022-08-30 00:00:00+00,LONG,68,0.0,-0.7611351,0.109238304
2022-08-30 00:00:00+00,LONG,234,0.0,-0.6737778,0.10536872
2022-08-30 00:00:00+00,LONG,1910,0.0,-0.752794,0.11174034
2022-08-31 00:00:00+00,LONG,68,0.0,-0.69941866,0.11266616
2022-08-31 00:00:00+00,LONG,3691,0.0,-0.6712676,0.15615517
2022-09-01 00:00:00+00,LONG,68,0.0,-0.709352,0.14555454
2022-09-01 00:00:00+00,LONG,3137,0.0,-0.6556026,0.12898901
2022-09-01 00:00:00+00,LONG,3273,1.0,-0.74855345,0.10716153
2022-09-02 00:00:00+00,LONG,68,0.0,-0.7113321,0.16009268
2022-09-02 00:00:00+00,LONG,3273,0.9824561403508771,-0.73636717,0.10598834
2022-09-02 00:00:00+00,LONG,1463,0.0,-0.71562564,0.10992908
2022-09-06 00:00:00+00,LONG,68,0.0,-0.6679394,0.16372356
2022-09-06 00:00:00+00,LONG,1790,0.0,-0.64111423,0.12814975
2022-09-16 00:00:00+00,LONG,786,0.0,-0.669556,0.10610628
2022-09-21 00:00:00+00,LONG,786,0.0,-0.65529764,0.12510778
2022-09-22 00:00:00+00,LONG,652,0.0,-0.6665522,0.10539745
2022-09-22 00:00:00+00,LONG,786,0.0,-0.6612139,0.14253974
2022-09-23 00:00:00+00,LONG,76,1.0,-0.7126474,0.13929954
2022-09-23 00:00:00+00,LONG,2567,0.624557029772042,-0.76358855,0.14079918
2022-09-23 00:00:00+00,LONG,559,0.0,-0.66158515,0.14148541
2022-09-23 00:00:00+00,LONG,838,0.0,-0.75511646,0.15643378
2022-09-23 00:00:00+00,LONG,1069,1.0,-0.6551947,0.1236562
2022-09-23 00:00:00+00,LONG,1288,0.0,-0.72568816,0.12744735
2022-09-23 00:00:00+00,LONG,1404,0.0,-0.6517345,0.14814815
2022-09-23 00:00:00+00,LONG,3695,0.0,-0.7386858,0.112608425
2022-09-23 00:00:00+00,LONG,3815,1.0,-0.7980632,0.12876613
2022-09-23 00:00:00+00,LONG,1966,1.0,-0.85863966,0.13714285
2022-09-26 00:00:00+00,LONG,76,0.9666666666666667,-0.8780174,0.16425164
2022-09-26 00:00:00+00,LONG,4187,1.0,-0.750144,0.15248764
2022-09-26 00:00:00+00,LONG,2139,1.0,-0.7068283,0.16458982
2022-09-26 00:00:00+00,LONG,2261,0.962962962962963,-0.637796,0.15845133
2022-09-26 00:00:00+00,LONG,2473,0.0,-0.64126074,0.12786044
2022-09-26 00:00:00+00,LONG,576,1.0,-0.78474736,0.16559535
2022-09-26 00:00:00+00,LONG,2830,1.0,-0.7233053,0.11605996
2022-09-26 00:00:00+00,LONG,799,1.0,-0.7067874,0.12300816
2022-09-26 00:00:00+00,LONG,1012,0.0,-0.71898454,0.14372495
2022-09-26 00:00:00+00,LONG,1069,0.9655172413793104,-0.71632653,0.14404225
2022-09-26 00:00:00+00,LONG,3286,1.0,-0.6540781,0.13769706
2022-09-26 00:00:00+00,LONG,1288,1.0,-0.84175324,0.15864855
2022-09-26 00:00:00+00,LONG,3420,0.0,-0.72179294,0.14504932
2022-09-26 00:00:00+00,LONG,3716,0.0,-0.9495325,0.11217911
2022-09-26 00:00:00+00,LONG,1715,1.0,-0.87925106,0.14556774
2022-09-26 00:00:00+00,LONG,3815,0.975609756097561,-0.92686725,0.14629826
2022-09-26 00:00:00+00,LONG,1966,0.9814814814814815,-0.9147047,0.12982273
2022-09-27 00:00:00+00,LONG,576,0.9827586206896551,-0.6790045,0.14785029
2022-09-27 00:00:00+00,LONG,643,0.7938667790284573,-0.6698433,0.16205604
2022-09-27 00:00:00+00,LONG,2877,1.0,-0.65158755,0.1329558
2022-09-27 00:00:00+00,LONG,937,1.0,-0.7811765,0.10922318
2022-09-27 00:00:00+00,LONG,2986,1.0,-0.7446593,0.13725561
2022-09-27 00:00:00+00,LONG,1012,1.0,-0.68411213,0.13701732
2022-09-27 00:00:00+00,LONG,1185,0.11433363832948445,-0.80161464,0.12884921
2022-09-27 00:00:00+00,LONG,1280,0.5621525564776721,-0.68175066,0.153488
2022-09-27 00:00:00+00,LONG,1288,0.9803921568627451,-0.6442311,0.13132441
2022-09-27 00:00:00+00,LONG,1514,0.9827586206896551,-0.9498691,0.16060346
2022-09-27 00:00:00+00,LONG,1715,0.9705882352941176,-0.8583313,0.13648689
2022-09-28 00:00:00+00,LONG,1613,0.0,-0.8447647,0.11161924
2022-09-29 00:00:00+00,LONG,2765,1.0,-0.6849356,0.11988304
2022-09-30 00:00:00+00,LONG,617,0.23162395158812132,-0.64908427,0.11360799
2022-09-30 00:00:00+00,LONG,3640,0.9142857142857143,-0.65061224,0.13923664
2022-09-30 00:00:00+00,LONG,1593,1.0,-0.71214795,0.1569987
2022-09-30 00:00:00+00,LONG,2018,0.9818181818181818,-0.6877578,0.16422734
2022-10-18 00:00:00+00,LONG,1523,0.5904935231812207,-0.66587985,0.114784
2022-10-19 00:00:00+00,LONG,2534,0.0,-0.6423427,0.15875469
2022-11-09 00:00:00+00,LONG,4074,0.0,-0.66137123,0.15172414
2022-11-15 00:00:00+00,LONG,2504,0.0,-0.6838766,0.11470805
2022-11-17 00:00:00+00,LONG,2504,0.0,-0.7075765,0.116389684
2022-12-05 00:00:00+00,LONG,3613,0.0,-0.720534,0.11989796
2022-12-07 00:00:00+00,LONG,897,0.0,-0.9404647,0.14865866
2022-12-07 00:00:00+00,LONG,3283,0.0,-0.74099505,0.15286624
2022-12-08 00:00:00+00,LONG,897,0.0,-0.9380391,0.16245165
2022-12-08 00:00:00+00,LONG,4000,0.004928844567016552,-0.8609686,0.11606805
2022-12-09 00:00:00+00,LONG,3742,0.0,-0.704875,0.11386986
2022-12-12 00:00:00+00,LONG,937,0.20948705080236546,-0.805842,0.15044174
2022-12-14 00:00:00+00,LONG,424,0.0,-0.733022,0.13173041
2022-12-15 00:00:00+00,LONG,429,0.0,-0.69522625,0.11983471
2022-12-15 00:00:00+00,LONG,912,0.0,-0.87868416,0.15288612
2022-12-16 00:00:00+00,LONG,401,0.0,-0.67831737,0.11781884
2022-12-16 00:00:00+00,LONG,413,0.0,-0.8476639,0.15149893
2022-12-16 00:00:00+00,LONG,3182,0.0,-0.72135043,0.11190555
2022-12-16 00:00:00+00,LONG,1377,0.0,-0.6466551,0.12805755
2022-12-19 00:00:00+00,LONG,2323,0.0,-0.68844444,0.10542806
2022-12-19 00:00:00+00,LONG,2776,0.6485011412359261,-0.69468576,0.10649568
2022-12-19 00:00:00+00,LONG,759,0.0,-0.7048192,0.11994722
2022-12-19 00:00:00+00,LONG,3182,0.0,-0.74834377,0.10966961
2022-12-19 00:00:00+00,LONG,1377,0.0,-0.64813673,0.15959741
2022-12-20 00:00:00+00,LONG,221,0.0,-0.8467452,0.1330827
2022-12-20 00:00:00+00,LONG,1651,0.0,-0.6413721,0.11491074
2022-12-20 00:00:00+00,LONG,1816,0.0,-0.6801466,0.1318612
2022-12-22 00:00:00+00,LONG,13,0.0,-0.69933724,0.15423852
2022-12-22 00:00:00+00,LONG,2226,0.3592915488163236,-0.699666,0.10513036
2022-12-22 00:00:00+00,LONG,221,1.0,-0.6958922,0.12508333
2022-12-22 00:00:00+00,LONG,2349,0.0,-0.6946216,0.15205422
2022-12-22 00:00:00+00,LONG,2567,0.5590035388079615,-0.7363017,0.15677243
2022-12-22 00:00:00+00,LONG,3127,0.9393939393939394,-0.6557508,0.12593679
2022-12-22 00:00:00+00,LONG,3133,0.3075348196518183,-0.8015599,0.14190964
2022-12-22 00:00:00+00,LONG,1191,1.0,-0.70541054,0.11101263
2022-12-22 00:00:00+00,LONG,3581,1.1102230246251565E-16,-0.6695185,0.11576846
2022-12-22 00:00:00+00,LONG,1651,0.0,-0.6456863,0.16112085
2022-12-22 00:00:00+00,LONG,3794,0.13342090326421505,-0.69712895,0.1566286
2022-12-22 00:00:00+00,LONG,1748,1.0,-0.66334045,0.11773472
2022-12-22 00:00:00+00,LONG,3915,0.0,-0.7147404,0.12877698
2022-12-23 00:00:00+00,LONG,13,0.019607843137254943,-0.6974455,0.16271684
2022-12-23 00:00:00+00,LONG,424,0.0,-0.63491094,0.12506497
2022-12-23 00:00:00+00,LONG,3133,0.393261428494591,-0.65668684,0.14513932
2022-12-23 00:00:00+00,LONG,1191,0.96875,-0.6744142,0.11187265
2022-12-27 00:00:00+00,LONG,13,0.0,-0.7886604,0.17100462
2022-12-27 00:00:00+00,LONG,4244,0.0,-0.6989365,0.13183025
2022-12-27 00:00:00+00,LONG,2327,0.0,-0.66025096,0.1346252
2022-12-27 00:00:00+00,LONG,2567,0.5180718190363556,-0.653854,0.14363979
2022-12-27 00:00:00+00,LONG,2742,0.0,-0.6489389,0.1320836
2022-12-27 00:00:00+00,LONG,2912,1.0,-0.95978385,0.1702662
2022-12-27 00:00:00+00,LONG,1074,0.0,-0.76966786,0.11696169
2022-12-27 00:00:00+00,LONG,3133,0.4258479119787301,-0.7412361,0.14672828
2022-12-27 00:00:00+00,LONG,1191,0.9375,-0.7058216,0.110124335
2022-12-27 00:00:00+00,LONG,3794,0.11036120490543748,-0.79140276,0.16262385
2022-12-27 00:00:00+00,LONG,1985,0.9130434782608696,-0.7045573,0.115882754
2022-12-27 00:00:00+00,LONG,4083,0.9230769230769231,-0.65403485,0.16523835
2022-12-28 00:00:00+00,LONG,24,1.0,-0.66538656,0.13441762
2022-12-28 00:00:00+00,LONG,4222,1.0,-0.9063273,0.113346554
2022-12-28 00:00:00+00,LONG,4231,1.0,-0.87825054,0.12647313
2022-12-28 00:00:00+00,LONG,259,0.9423076923076923,-0.698759,0.11507548
2022-12-28 00:00:00+00,LONG,2352,0.0,-0.7191395,0.108151734
2022-12-28 00:00:00+00,LONG,2554,1.0,-0.68662804,0.17088073
2022-12-28 00:00:00+00,LONG,2567,0.609419817673175,-0.6869327,0.11892377
2022-12-28 00:00:00+00,LONG,2912,0.9666666666666667,-0.96473503,0.1626819
2022-12-28 00:00:00+00,LONG,3032,0.5111059610421264,-0.710161,0.15223464
2022-12-28 00:00:00+00,LONG,1074,0.0,-0.7997452,0.110601194
2022-12-28 00:00:00+00,LONG,3133,0.11285283490487759,-0.7643772,0.15488553
2022-12-28 00:00:00+00,LONG,3137,1.0,-0.74889624,0.105153084
2022-12-28 00:00:00+00,LONG,1099,1.0,-0.6580893,0.12038875
2022-12-28 00:00:00+00,LONG,3429,0.9642857142857143,-0.8137611,0.14173022
2022-12-28 00:00:00+00,LONG,1719,0.6395352495847029,-0.6697659,0.13039568
2022-12-28 00:00:00+00,LONG,3794,0.11608964500737702,-0.72429866,0.15489036
2022-12-28 00:00:00+00,LONG,1816,0.0,-0.82641035,0.14385891
2022-12-28 00:00:00+00,LONG,1822,0.4045251230838694,-0.9168534,0.16213275
2022-12-28 00:00:00+00,LONG,3915,0.43869778486296246,-0.7722457,0.17082602
2022-12-28 00:00:00+00,LONG,1985,0.8695652173913043,-0.74939847,0.11087903
2022-12-28 00:00:00+00,LONG,4083,0.8846153846153846,-0.71367216,0.16338964
2022-12-29 00:00:00+00,LONG,4231,0.9795918367346939,-0.71265,0.106578566
2022-12-29 00:00:00+00,LONG,1816,0.0,-0.6425401,0.10869565
2022-12-29 00:00:00+00,LONG,3915,0.3530927108414911,-0.7404233,0.15732306
2023-01-05 00:00:00+00,LONG,1838,0.0,-0.7346502,0.15502958
2023-02-09 00:00:00+00,LONG,2071,0.0,-0.6500482,0.12882954
2023-02-10 00:00:00+00,LONG,2071,0.0,-0.8012149,0.17052665
2023-02-22 00:00:00+00,LONG,2349,0.0,-0.6821073,0.10940171
2023-02-27 00:00:00+00,LONG,1144,0.7361470147419674,-0.6799847,0.16498137
2023-02-27 00:00:00+00,LONG,4083,0.0,-0.7225075,0.11997057
2023-02-28 00:00:00+00,LONG,1144,0.8005580466761771,-0.705327,0.17219923
2023-02-28 00:00:00+00,LONG,3456,0.11674464929552553,-0.67395145,0.10991581
2023-02-28 00:00:00+00,LONG,1985,1.0,-0.7945659,0.1147017
2023-02-28 00:00:00+00,LONG,4083,0.0,-0.7319459,0.14431843
2023-03-01 00:00:00+00,LONG,4083,0.0,-0.91441464,0.1383383
2023-03-02 00:00:00+00,LONG,4249,0.3552572633171078,-0.79168254,0.15012276
2023-03-02 00:00:00+00,LONG,559,0.0,-0.92070276,0.105645165
2023-03-02 00:00:00+00,LONG,2905,0.0,-0.8294298,0.16154608
2023-03-02 00:00:00+00,LONG,1144,0.9318181818181819,-0.6635671,0.13507082
2023-03-02 00:00:00+00,LONG,4083,0.0,-0.8372852,0.12673691
2023-03-03 00:00:00+00,LONG,1144,0.9090909090909091,-0.6528932,0.15295033
2023-03-03 00:00:00+00,LONG,4083,0.0,-0.73041105,0.10918514
2023-03-06 00:00:00+00,LONG,4083,0.0,-0.72572434,0.15253286
2023-03-07 00:00:00+00,LONG,4083,0.0,-0.6625979,0.13734072
2023-03-09 00:00:00+00,LONG,3137,0.0,-0.6472665,0.1420625
2023-03-09 00:00:00+00,LONG,3704,0.0,-0.68185467,0.16809914
2023-03-10 00:00:00+00,LONG,3137,0.0,-0.6551973,0.12847091
2023-03-13 00:00:00+00,LONG,3114,0.9022459515214826,-0.7218667,0.13101763
2023-03-13 00:00:00+00,LONG,1074,1.0,-0.7355693,0.13011418
2023-03-13 00:00:00+00,LONG,3137,0.0,-0.65277207,0.1233433
2023-03-13 00:00:00+00,LONG,3280,1.0,-0.836867,0.1362678
2023-03-13 00:00:00+00,LONG,1690,0.8372351969732552,-0.807411,0.1402723
2023-03-14 00:00:00+00,LONG,2079,1.0,-0.77480775,0.16794789
2023-03-15 00:00:00+00,LONG,101,1.0,-0.64801764,0.13758625
2023-03-15 00:00:00+00,LONG,237,1.0,-0.69088715,0.110692844
2023-03-15 00:00:00+00,LONG,2469,0.0,-0.69947153,0.13333334
2023-03-15 00:00:00+00,LONG,712,0.0,-0.7064681,0.15802214
2023-03-15 00:00:00+00,LONG,1191,1.0,-0.7561952,0.16595136
2023-03-15 00:00:00+00,LONG,3613,0.0,-0.7463729,0.1459002
2023-03-16 00:00:00+00,LONG,4187,0.34098876282612234,-0.65462506,0.13219377
2023-03-16 00:00:00+00,LONG,2340,0.5631527301107898,-0.72829604,0.15070409
2023-03-16 00:00:00+00,LONG,2469,0.0,-0.72409624,0.13328369
2023-03-16 00:00:00+00,LONG,576,0.3534042690922188,-0.8414656,0.1316431
2023-03-16 00:00:00+00,LONG,870,0.41072270243014053,-0.72882235,0.15592827
2023-03-16 00:00:00+00,LONG,897,0.0,-0.6525669,0.15103479
2023-03-16 00:00:00+00,LONG,1140,0.0,-0.802153,0.14809237
2023-03-16 00:00:00+00,LONG,1298,0.0,-0.8387543,0.16584615
2023-03-16 00:00:00+00,LONG,3420,0.7761387755489718,-0.8738223,0.12687759
2023-03-16 00:00:00+00,LONG,3613,0.0,-0.85422885,0.1612996
2023-03-16 00:00:00+00,LONG,1922,0.0,-0.6535356,0.12829325
2023-03-17 00:00:00+00,LONG,4187,0.9705882352941176,-0.82653224,0.13982941
2023-03-17 00:00:00+00,LONG,2340,0.6396816803387336,-0.7277535,0.15413046
2023-03-17 00:00:00+00,LONG,2431,0.707755741557213,-0.64602244,0.15123457
2023-03-17 00:00:00+00,LONG,2469,0.0,-0.761453,0.111872144
2023-03-17 00:00:00+00,LONG,444,0.0,-0.73728114,0.14809418
2023-03-17 00:00:00+00,LONG,498,0.0,-0.6715992,0.13772455
2023-03-17 00:00:00+00,LONG,576,0.3447419032103539,-0.8534459,0.1396771
2023-03-17 00:00:00+00,LONG,835,0.40027088480862794,-0.6458287,0.10977702
2023-03-17 00:00:00+00,LONG,870,0.5673598562913877,-0.96452403,0.15867408
2023-03-17 00:00:00+00,LONG,897,0.9642857142857143,-0.71486175,0.15459023
2023-03-17 00:00:00+00,LONG,1140,0.962962962962963,-0.81866425,0.16298528
2023-03-17 00:00:00+00,LONG,1298,0.0,-0.88073635,0.15322076
2023-03-17 00:00:00+00,LONG,1362,0.9696969696969697,-0.7277653,0.13335739
2023-03-17 00:00:00+00,LONG,3420,0.6820569127151669,-0.88227224,0.1362472
2023-03-17 00:00:00+00,LONG,1377,1.0,-0.7729898,0.12606342
2023-03-17 00:00:00+00,LONG,1381,0.5928593724383682,-0.73315424,0.15462784
2023-03-17 00:00:00+00,LONG,1404,0.4498405990652716,-0.6864721,0.14370126
2023-03-17 00:00:00+00,LONG,3804,0.0,-0.7029552,0.12083235
2023-03-17 00:00:00+00,LONG,1922,0.0,-0.76103806,0.1454827
2023-03-17 00:00:00+00,LONG,1949,0.4989890067645833,-0.8491717,0.14017259
2023-03-17 00:00:00+00,LONG,4086,0.7197483548183327,-0.9654486,0.15161422
2023-03-20 00:00:00+00,LONG,368,1.0,-0.79100025,0.123931624
2023-03-20 00:00:00+00,LONG,2431,0.7920484295115618,-0.6683399,0.1486068
2023-03-20 00:00:00+00,LONG,576,0.2857551215099966,-0.70980126,0.12576313
2023-03-20 00:00:00+00,LONG,870,0.3742282341245018,-0.671264,0.11818026
2023-03-20 00:00:00+00,LONG,1173,0.4389310469424991,-0.6696182,0.15649676
2023-03-20 00:00:00+00,LONG,1298,0.0,-0.7633764,0.13617693
2023-03-20 00:00:00+00,LONG,3420,0.5189654083964851,-0.67691094,0.10759289
2023-03-20 00:00:00+00,LONG,1377,0.9565217391304348,-0.77656716,0.13400465
2023-03-20 00:00:00+00,LONG,3613,0.0,-0.7101178,0.12407899
2023-03-20 00:00:00+00,LONG,4086,0.4526272347117101,-0.82410693,0.12422102
2023-03-24 00:00:00+00,LONG,3681,0.532324605888451,-0.63947964,0.15318958
2023-04-24 00:00:00+00,LONG,1966,0.6708593785012668,-0.91160196,0.12514758
2023-04-25 00:00:00+00,LONG,1966,0.6980111329678749,-0.95197153,0.119642854
2023-04-26 00:00:00+00,LONG,1966,0.9666666666666667,-0.8922437,0.12749706
2023-05-02 00:00:00+00,LONG,323,1.0,-0.7583062,0.15432873
2023-05-02 00:00:00+00,LONG,2910,1.0,-0.718089,0.11439872
2023-05-02 00:00:00+00,LONG,3352,0.0,-0.68773675,0.110889114
2023-05-04 00:00:00+00,LONG,2670,1.0,-0.85664827,0.119170986
2023-05-04 00:00:00+00,LONG,3032,1.0,-0.73150885,0.116167665
2023-05-04 00:00:00+00,LONG,3216,0.4607409252400054,-0.7456846,0.1398143
2023-05-08 00:00:00+00,LONG,1270,0.0,-0.66723347,0.14507854
2023-05-09 00:00:00+00,LONG,1306,0.3983608563387916,-0.81035763,0.16048594
2023-05-11 00:00:00+00,LONG,3851,0.35969036035358953,-0.67711776,0.10970363
2023-05-12 00:00:00+00,LONG,1063,0.4037909799815483,-0.65701985,0.10523362
2023-05-12 00:00:00+00,LONG,3581,0.0,-0.6656715,0.14993647
2023-05-12 00:00:00+00,LONG,3851,0.22678522600502676,-0.6541682,0.11892402
2023-05-16 00:00:00+00,LONG,3912,0.0,-0.6660799,0.13803093
2023-05-22 00:00:00+00,LONG,3621,0.0,-0.6922298,0.12431843
2023-05-25 00:00:00+00,LONG,3885,0.975609756097561,-0.68791217,0.10638
2023-05-26 00:00:00+00,LONG,2410,0.2777289884768066,-0.6884471,0.10855767
2023-05-26 00:00:00+00,LONG,1411,0.0,-0.8048196,0.107247084
2023-05-26 00:00:00+00,LONG,3885,0.9512195121951219,-0.64099723,0.12234262
2023-05-30 00:00:00+00,LONG,1235,0.0,-0.97160864,0.107065216
