time,side,ticker_id,mv_dn_composite_labels,skew_weighted_10_df037,vola_roc_1_5_df040,normalized_3m_df004,price_to_sales_minmax_universe_df071
2020-06-05 00:00:00+00,SHORT,3275,1.0,0.34197068,0.09662054,0.06666667,0.0104
2020-06-05 00:00:00+00,SHORT,1922,0.5744638098049154,0.4234113,0.0840265,0.1904762,0.0104
2020-06-08 00:00:00+00,SHORT,2554,0.0,0.34288687,-0.12845778,0.5555556,0.011
2020-06-08 00:00:00+00,SHORT,2681,1.0,0.39951155,0.00616474,0.44,0.011
2020-06-08 00:00:00+00,SHORT,843,0.39089015785499337,0.3595825,1.1473149,0.12345679,0.0111
2020-06-08 00:00:00+00,SHORT,914,0.24677237641448838,0.38799518,1.1463059,0.72,0.0111
2020-06-08 00:00:00+00,SHORT,974,0.35763089497174483,0.41098887,0.050100937,0.46,0.011
2020-06-08 00:00:00+00,SHORT,3742,1.0,0.41000772,0.24742006,0.08695652,0.011
2020-06-08 00:00:00+00,SHORT,1752,1.0,0.40201503,1.0002822,0.60294116,0.011
2020-06-08 00:00:00+00,SHORT,1966,0.0,0.4204133,0.031257514,0.14864865,0.011
2020-06-08 00:00:00+00,SHORT,4079,1.0,0.36237305,0.19312151,0.28,0.011
2020-06-09 00:00:00+00,SHORT,52,0.0,0.41470525,0.33067822,0.5,0.0106
2020-06-09 00:00:00+00,SHORT,153,0.0,0.42158017,0.8589814,0.89705884,0.0107
2020-06-09 00:00:00+00,SHORT,219,0.29066230809219645,0.3955708,0.59580857,0.055555556,0.0105
2020-06-09 00:00:00+00,SHORT,248,0.7142857142857143,0.37897363,0.4574787,0.7027027,0.0106
2020-06-09 00:00:00+00,SHORT,2343,0.8333333333333334,0.4567753,0.570096,0.7777778,0.0105
2020-06-09 00:00:00+00,SHORT,2546,0.8333333333333334,0.4266391,0.8218825,0.7567568,0.0106
2020-06-09 00:00:00+00,SHORT,2553,0.8333333333333334,0.38694945,0.8478293,0.7654321,0.0106
2020-06-09 00:00:00+00,SHORT,2567,0.15565394416554806,0.4326376,0.5902526,0.2837838,0.0106
2020-06-09 00:00:00+00,SHORT,2568,0.7600993228581677,0.34388635,1.4089676,0.09876543,0.0105
2020-06-09 00:00:00+00,SHORT,610,0.12425647146042056,0.3758286,1.2503031,0.8382353,0.0106
2020-06-09 00:00:00+00,SHORT,2659,0.3033073228128662,0.35281685,0.3018304,0.3478261,0.0106
2020-06-09 00:00:00+00,SHORT,638,0.222043339556889,0.38420695,-0.14987722,0.7407407,0.0104
2020-06-09 00:00:00+00,SHORT,2751,0.3666283097565892,0.3551194,0.17906529,0.29411766,0.0106
2020-06-09 00:00:00+00,SHORT,2760,0.5470455249538915,0.41014016,0.6623187,0.9259259,0.0106
2020-06-09 00:00:00+00,SHORT,903,0.0,0.45729095,0.5857539,0.62,0.0106
2020-06-09 00:00:00+00,SHORT,2986,0.38271406794340984,0.38925365,0.07951291,0.3,0.0106
2020-06-09 00:00:00+00,SHORT,988,0.0,0.34896252,0.38716567,0.24324325,0.0106
2020-06-09 00:00:00+00,SHORT,1012,0.8333333333333334,0.42898393,0.9006541,0.52,0.0106
2020-06-09 00:00:00+00,SHORT,3067,0.21997291818548542,0.35278827,-0.083159715,0.59090906,0.0106
2020-06-09 00:00:00+00,SHORT,1298,0.9444444444444444,0.4068961,0.913328,0.76,0.0105
2020-06-09 00:00:00+00,SHORT,1361,0.3673551265285411,0.40971595,1.5026124,0.77272725,0.0105
2020-06-09 00:00:00+00,SHORT,3420,0.8333333333333334,0.44578862,1.0678284,0.36,0.0105
2020-06-09 00:00:00+00,SHORT,3610,0.3635358187659725,0.44438544,0.43551382,0.22972973,0.0106
2020-06-09 00:00:00+00,SHORT,1593,0.5157429495580479,0.3681553,0.4268468,0.94,0.0105
2020-06-09 00:00:00+00,SHORT,3645,0.9090909090909091,0.38080427,1.6901277,0.825,0.0105
2020-06-09 00:00:00+00,SHORT,3646,0.8333333333333334,0.37119043,0.75781715,0.41666666,0.0106
2020-06-09 00:00:00+00,SHORT,3677,0.41006781037175183,0.4483422,0.2342949,0.10869565,0.0105
2020-06-09 00:00:00+00,SHORT,3681,0.45189351099711783,0.43387875,0.29102895,0.79012346,0.0106
2020-06-09 00:00:00+00,SHORT,3695,0.17137515348910792,0.34513336,-0.030714637,0.16216215,0.0106
2020-06-09 00:00:00+00,SHORT,1731,0.10901829719405583,0.45633578,0.36691254,0.32,0.0106
2020-06-09 00:00:00+00,SHORT,1762,0.0,0.45979735,-0.107420854,0.28395063,0.0105
2020-06-09 00:00:00+00,SHORT,2004,0.26148074633749513,0.40102902,0.62088436,0.7826087,0.0105
2020-06-09 00:00:00+00,SHORT,4073,0.6049189841863133,0.36840498,0.9828915,0.23529412,0.0105
2020-06-10 00:00:00+00,SHORT,52,0.0,0.3779174,0.2147057,0.47297296,0.0098
2020-06-10 00:00:00+00,SHORT,69,0.0636941485909674,0.38848352,0.17861308,0.7,0.0098
2020-06-10 00:00:00+00,SHORT,73,0.6666666666666667,0.4424126,0.609678,0.054054055,0.0098
2020-06-10 00:00:00+00,SHORT,2151,0.6666666666666667,0.36400187,0.5132269,0.15,0.0099
2020-06-10 00:00:00+00,SHORT,2248,0.6666666666666667,0.4424217,0.59747934,0.36,0.0098
2020-06-10 00:00:00+00,SHORT,2276,0.09087758354203201,0.42069906,-0.014866626,0.3181818,0.0098
2020-06-10 00:00:00+00,SHORT,417,0.1338623126736992,0.41644,-0.11206594,0.36956522,0.0098
2020-06-10 00:00:00+00,SHORT,424,0.6666666666666667,0.42532453,0.075228624,0.91358024,0.0098
2020-06-10 00:00:00+00,SHORT,2479,0.0,0.45639396,-0.14679068,0.18518518,0.0098
2020-06-10 00:00:00+00,SHORT,440,0.3025849675476349,0.3892914,-0.13080427,0.9382716,0.0098
2020-06-10 00:00:00+00,SHORT,2546,0.1709784897773138,0.43372098,-0.1397498,0.7567568,0.0098
2020-06-10 00:00:00+00,SHORT,2617,0.0,0.42511523,0.15574317,0.22727273,0.0099
2020-06-10 00:00:00+00,SHORT,641,0.6666666666666667,0.39111528,0.07382467,0.09090909,0.0099
2020-06-10 00:00:00+00,SHORT,684,0.0,0.41446328,0.1119241,0.82,0.0098
2020-06-10 00:00:00+00,SHORT,694,0.24162171827463513,0.4001988,-0.1316294,0.8181818,0.0098
2020-06-10 00:00:00+00,SHORT,2751,0.0,0.38204125,1.363644,0.27941176,0.0098
2020-06-10 00:00:00+00,SHORT,843,0.30944004618117266,0.41651544,0.13243437,0.12345679,0.01
2020-06-10 00:00:00+00,SHORT,906,0.8888888888888888,0.45106456,0.9443236,0.3783784,0.0099
2020-06-10 00:00:00+00,SHORT,975,0.0,0.44002318,-0.058762126,0.42,0.0098
2020-06-10 00:00:00+00,SHORT,1140,0.2008762679602191,0.36628374,-0.16088149,0.7619048,0.0098
2020-06-10 00:00:00+00,SHORT,1160,0.6666666666666667,0.34658006,0.025994968,0.72727275,0.0098
2020-06-10 00:00:00+00,SHORT,1184,0.3682181466062605,0.43660387,-0.17008694,0.92,0.0098
2020-06-10 00:00:00+00,SHORT,1288,0.6666666666666667,0.42403212,0.87198824,0.32,0.0098
2020-06-10 00:00:00+00,SHORT,1330,0.12989932007880645,0.36747614,-0.0015777436,0.74,0.0098
2020-06-10 00:00:00+00,SHORT,1410,0.0,0.34866992,0.17600195,0.84,0.0098
2020-06-10 00:00:00+00,SHORT,3538,0.8666666666666667,0.408403,0.17808738,0.4090909,0.0098
2020-06-10 00:00:00+00,SHORT,3610,0.28746959905298447,0.41969362,-0.10980021,0.24324325,0.0098
2020-06-10 00:00:00+00,SHORT,3613,0.6666666666666667,0.39921778,0.29437643,0.12,0.0098
2020-06-10 00:00:00+00,SHORT,3641,0.23388073827189818,0.36483485,0.74397594,0.75,0.0099
2020-06-10 00:00:00+00,SHORT,3912,0.0,0.44530752,0.4553133,0.86,0.0098
2020-06-10 00:00:00+00,SHORT,3943,0.36840407992559504,0.45659655,1.3458974,0.44444445,0.01
2020-06-10 00:00:00+00,SHORT,1967,0.223923631418182,0.4517281,-0.13987982,0.56790125,0.0098
2020-06-12 00:00:00+00,SHORT,411,0.0,0.35226715,0.043037035,0.74,0.0095
2020-06-12 00:00:00+00,SHORT,433,0.0,0.40972412,-0.084674455,0.7037037,0.0096
2020-06-12 00:00:00+00,SHORT,555,0.05858100935624476,0.38372722,-0.09726076,0.83950615,0.0095
2020-06-12 00:00:00+00,SHORT,3538,0.0,0.3736359,-0.15717459,0.36363637,0.0096
2020-06-12 00:00:00+00,SHORT,3994,0.3574869401428215,0.44636846,-0.05646386,0.41666666,0.0095
2020-06-12 00:00:00+00,SHORT,2041,0.0,0.38863495,-0.14769705,0.8271605,0.0095
2020-06-16 00:00:00+00,SHORT,15,0.0,0.3607165,0.10994089,0.4117647,0.0099
2020-06-16 00:00:00+00,SHORT,2770,0.0,0.36056972,0.66622627,0.6891892,0.0099
2020-06-16 00:00:00+00,SHORT,2778,0.5090368183937387,0.3431992,0.21207687,0.13636364,0.01
2020-06-17 00:00:00+00,SHORT,15,0.0,0.34609145,0.14584097,0.47058824,0.0096
2020-06-23 00:00:00+00,SHORT,938,0.04335441450290453,0.36601514,-0.07388772,0.17567568,0.01
2020-06-25 00:00:00+00,SHORT,200,0.0,0.36798126,0.2687139,0.32098764,0.0093
2020-06-25 00:00:00+00,SHORT,2426,0.0,0.42098898,0.018753741,0.8055556,0.0094
2020-06-25 00:00:00+00,SHORT,2659,0.16324212627560974,0.38215902,1.1505549,0.35555556,0.0093
2020-06-25 00:00:00+00,SHORT,799,0.0,0.4503933,-0.1933013,0.3580247,0.0088
2020-06-25 00:00:00+00,SHORT,2920,0.4794997172769426,0.36381587,0.26734504,0.08108108,0.0096
2020-06-25 00:00:00+00,SHORT,960,0.0,0.41131085,-0.14468732,0.6363636,0.0095
2020-06-26 00:00:00+00,SHORT,3685,0.0,0.42983636,-0.16974029,0.20588236,0.0091
2020-07-07 00:00:00+00,SHORT,2950,0.9473684210526316,0.37034565,1.2905722,0.23913044,0.0296
2020-07-07 00:00:00+00,SHORT,1762,0.0,0.3509717,0.966355,0.49315068,0.0294
2020-07-08 00:00:00+00,SHORT,2950,0.07435272682118951,0.35316348,2.0122066,0.23913044,0.0284
2020-07-09 00:00:00+00,SHORT,191,0.0,0.4458645,0.58206755,0.8333333,0.0293
2020-07-09 00:00:00+00,SHORT,224,0.0,0.34183192,0.8009512,0.20512821,0.0292
2020-07-09 00:00:00+00,SHORT,502,0.5227743114648955,0.3991788,1.7402999,0.94871795,0.0287
2020-07-09 00:00:00+00,SHORT,505,0.4662312923781764,0.44080076,0.8862821,0.18571429,0.0289
2020-07-09 00:00:00+00,SHORT,506,0.5177248305080264,0.3642763,0.48060617,0.6666667,0.0288
2020-07-09 00:00:00+00,SHORT,1067,1.0,0.37330905,0.3376892,0.43589744,0.032
2020-07-10 00:00:00+00,SHORT,2071,0.0,0.3795216,2.0348017,0.2173913,0.0294
2020-07-10 00:00:00+00,SHORT,505,0.434248032503979,0.46023673,0.53551865,0.15714286,0.0296
2020-07-10 00:00:00+00,SHORT,1067,0.9411764705882353,0.3477136,0.36381173,0.41025642,0.0326
2020-07-10 00:00:00+00,SHORT,1534,0.8571428571428572,0.37755218,0.96150136,0.75641024,0.03
2020-07-10 00:00:00+00,SHORT,4082,0.8571428571428572,0.42433497,0.7171292,0.5897436,0.0301
2020-07-13 00:00:00+00,SHORT,2151,0.0,0.39851144,0.795848,0.20512821,0.0302
2020-07-13 00:00:00+00,SHORT,2534,0.556328621350385,0.38559562,0.23303628,0.55128205,0.0304
2020-07-14 00:00:00+00,SHORT,2151,0.0,0.36983377,1.904567,0.20512821,0.0292
2020-07-14 00:00:00+00,SHORT,2499,0.0,0.40085006,2.063996,0.35897437,0.0291
2020-07-14 00:00:00+00,SHORT,2534,0.5236656451570278,0.39758983,0.016003601,0.5641026,0.0294
2020-07-14 00:00:00+00,SHORT,1131,0.0,0.40145615,-0.07619879,0.84615386,0.0307
2020-07-15 00:00:00+00,SHORT,220,0.0,0.3646063,-0.16784269,0.5869565,0.0322
2020-07-15 00:00:00+00,SHORT,2365,0.0,0.36808005,1.0627643,0.9130435,0.032
2020-07-15 00:00:00+00,SHORT,3685,0.0,0.4629055,-0.17908801,0.27142859,0.0335
2020-07-15 00:00:00+00,SHORT,1710,0.3198417977354288,0.4218372,0.8849489,0.2837838,0.0321
2020-07-15 00:00:00+00,SHORT,3830,0.0,0.3510171,0.3434987,0.9358974,0.0338
2020-07-16 00:00:00+00,SHORT,2640,0.2758451605038134,0.39897704,-0.10089289,0.35897437,0.0331
2020-07-16 00:00:00+00,SHORT,1710,0.19747875359412095,0.36243677,0.07753141,0.13513513,0.0326
2020-07-16 00:00:00+00,SHORT,3811,0.4663957240434153,0.43311143,0.83952177,0.5675676,0.0326
2020-07-17 00:00:00+00,SHORT,2536,0.1322601567757227,0.4418769,0.0962626,0.16216215,0.0344
2020-07-17 00:00:00+00,SHORT,1396,0.0,0.3479557,-0.018640928,0.2244898,0.0486
2020-07-17 00:00:00+00,SHORT,3811,0.0,0.34458086,0.37492728,0.5810811,0.0343
2020-07-20 00:00:00+00,SHORT,153,0.4295540980047148,0.35172883,1.8250375,0.9142857,0.0332
2020-07-20 00:00:00+00,SHORT,167,1.0,0.34775618,0.025772842,0.8,0.0353
2020-07-21 00:00:00+00,SHORT,412,0.0,0.37426388,0.063147895,0.76086956,0.0334
2020-07-21 00:00:00+00,SHORT,505,0.0,0.37442783,-0.05485255,0.21428572,0.0336
2020-07-21 00:00:00+00,SHORT,2818,0.5040655549580971,0.36239386,0.30835947,0.35714287,0.0335
2020-07-21 00:00:00+00,SHORT,3613,0.30221901460651895,0.42389822,0.24496686,0.10714286,0.0335
2020-07-21 00:00:00+00,SHORT,1677,0.0,0.4459664,0.5205039,0.7692308,0.0337
2020-07-21 00:00:00+00,SHORT,1762,0.34634845014563237,0.44561303,1.5938756,0.5890411,0.0334
2020-07-21 00:00:00+00,SHORT,1799,0.0,0.37218016,0.36786404,0.5652174,0.0335
2020-07-22 00:00:00+00,SHORT,2747,0.46525539915433034,0.4248376,1.2401699,0.22857143,0.0337
2020-07-22 00:00:00+00,SHORT,780,0.0,0.39097232,0.6968021,0.65384614,0.034
2020-07-22 00:00:00+00,SHORT,3613,0.7678821438541117,0.401927,-0.006091031,0.10714286,0.0337
2020-07-22 00:00:00+00,SHORT,1677,0.0,0.44179863,1.0301172,0.7692308,0.0339
2020-07-22 00:00:00+00,SHORT,4016,0.8333333333333334,0.35903203,-0.06897421,0.20512821,0.0336
2020-07-23 00:00:00+00,SHORT,219,0.759125426661388,0.45756176,-0.16534606,0.6923077,0.0344
2020-07-23 00:00:00+00,SHORT,638,0.4855597208191435,0.4482732,-0.15843531,0.7432432,0.034
2020-07-23 00:00:00+00,SHORT,3613,0.5413275944185082,0.34572747,0.20492451,0.14285715,0.0344
2020-07-23 00:00:00+00,SHORT,3818,0.0,0.44002274,-0.09668955,0.26086956,0.0345
2020-07-23 00:00:00+00,SHORT,3868,0.0,0.35413706,0.043966092,0.35135135,0.0344
2020-07-24 00:00:00+00,SHORT,91,1.0,0.42892838,-0.14782856,0.1904762,0.0348
2020-07-24 00:00:00+00,SHORT,1012,0.7062523442019498,0.35031033,0.8305617,0.5555556,0.0347
2020-07-24 00:00:00+00,SHORT,1210,0.5167415525055536,0.3915018,0.22783102,0.14285715,0.0348
2020-07-24 00:00:00+00,SHORT,1280,0.0,0.42304206,-0.030463709,0.7777778,0.0348
2020-07-27 00:00:00+00,SHORT,1280,0.0,0.42396837,2.0221965,0.8214286,0.0351
2020-07-27 00:00:00+00,SHORT,3868,0.0,0.43375564,0.7698293,0.36486486,0.0351
2020-07-27 00:00:00+00,SHORT,1832,0.0,0.36027476,0.21739075,0.67948717,0.035
2020-07-27 00:00:00+00,SHORT,3994,0.0,0.35114923,-0.1699596,0.61538464,0.035
2020-08-10 00:00:00+00,SHORT,2330,0.0,0.37491822,1.388057,0.3478261,0.0063
2020-08-13 00:00:00+00,SHORT,2209,0.3163445830603498,0.40365702,-0.09928363,0.07692308,0.0573
2020-08-14 00:00:00+00,SHORT,2330,0.0,0.38036227,0.83559084,0.3478261,0.0054
2020-09-04 00:00:00+00,SHORT,2608,0.9444444444444444,0.46239504,-0.106089875,0.4625,0.0058
2020-09-08 00:00:00+00,SHORT,2608,0.8888888888888888,0.3442245,0.050580025,0.3625,0.0058
2020-10-12 00:00:00+00,SHORT,2209,1.0,0.40082663,0.40073568,0.075,0.0275
2020-10-13 00:00:00+00,SHORT,2209,0.9285714285714286,0.4250972,0.46881866,0.075,0.0232
2020-10-16 00:00:00+00,SHORT,2209,0.7142857142857143,0.3890871,-0.10443894,0.05,0.027
2020-11-13 00:00:00+00,SHORT,2608,0.0,0.36589175,1.0255928,0.7866667,0.0062
2020-12-03 00:00:00+00,SHORT,1396,0.0,0.3906118,-0.18482077,0.92156863,0.0162
2021-01-06 00:00:00+00,SHORT,457,0.15252842242775083,0.42466715,0.49029493,0.14814815,0.0048
2021-01-06 00:00:00+00,SHORT,3052,0.3317980379777394,0.38680643,0.60329825,0.375,0.0048
2021-01-07 00:00:00+00,SHORT,2125,0.6828309991244849,0.36474746,1.5764931,0.3,0.0049
2021-01-07 00:00:00+00,SHORT,3378,0.7424812500425472,0.3501185,1.5429195,0.6891892,0.0049
2021-01-07 00:00:00+00,SHORT,3471,0.23754169233011874,0.41629958,2.15225,0.5945946,0.0049
2021-01-08 00:00:00+00,SHORT,1004,0.0,0.41082856,0.75493866,0.48979592,0.0048
2021-01-08 00:00:00+00,SHORT,1817,0.0,0.44208005,1.2157353,0.1521739,0.0049
2021-01-08 00:00:00+00,SHORT,4020,0.41638338716472373,0.4206891,1.8054625,0.2345679,0.0048
2021-01-11 00:00:00+00,SHORT,2055,0.10385372747718173,0.37292105,2.0082982,0.46938777,0.0048
2021-01-11 00:00:00+00,SHORT,2079,1.0,0.37568676,1.3093921,0.23076923,0.005
2021-01-11 00:00:00+00,SHORT,2211,0.3776194297430964,0.3944827,1.3371664,0.34210527,0.0048
2021-01-11 00:00:00+00,SHORT,1064,1.0,0.38148502,1.6426479,0.93846154,0.005
2021-01-11 00:00:00+00,SHORT,4020,0.05274776093585459,0.3488593,2.094501,0.24691358,0.0048
2021-01-12 00:00:00+00,SHORT,4194,0.33308372746911896,0.37581316,0.31236416,0.08163265,0.0048
2021-01-12 00:00:00+00,SHORT,2381,0.3588060380068664,0.39827538,1.6561303,0.9506173,0.0048
2021-01-12 00:00:00+00,SHORT,838,0.0,0.39543304,0.49807683,0.625,0.0048
2021-01-12 00:00:00+00,SHORT,3244,0.0,0.4386068,0.58960503,0.10810811,0.0048
2021-01-13 00:00:00+00,SHORT,2272,0.15758975924160162,0.4415132,-0.07784208,0.12244898,0.0048
2021-01-13 00:00:00+00,SHORT,384,0.0,0.35958815,0.41008908,0.5,0.0048
2021-01-13 00:00:00+00,SHORT,386,0.9090909090909091,0.3633989,0.11038905,0.6216216,0.0048
2021-01-13 00:00:00+00,SHORT,693,0.9230769230769231,0.42455232,0.38554078,0.8148148,0.0049
2021-01-13 00:00:00+00,SHORT,1684,0.23965438446678447,0.43720657,0.061714508,0.6486486,0.0048
2021-01-13 00:00:00+00,SHORT,3794,0.0,0.3956169,0.30367643,0.625,0.0049
2021-01-15 00:00:00+00,SHORT,243,0.9166666666666666,0.45051563,-0.16006678,0.85714287,0.0048
2021-01-19 00:00:00+00,SHORT,2067,0.0,0.36507925,1.5016032,0.8367347,0.0049
2021-01-19 00:00:00+00,SHORT,243,0.8333333333333334,0.43976405,0.4561632,0.85714287,0.0049
2021-01-19 00:00:00+00,SHORT,1064,0.0,0.4601806,0.80208254,0.93846154,0.0051
2021-01-19 00:00:00+00,SHORT,3556,0.3892701405333561,0.4041108,-0.165058,0.925,0.0051
2021-01-19 00:00:00+00,SHORT,1742,0.4370538254801373,0.40733624,-0.19158456,0.27027026,0.0049
2021-01-19 00:00:00+00,SHORT,3862,0.0,0.34297168,1.6228429,0.79591835,0.0049
2021-01-20 00:00:00+00,SHORT,2066,0.3086173094595095,0.44487196,0.2355909,0.2769231,0.0048
2021-01-20 00:00:00+00,SHORT,2067,0.0,0.42186174,2.1651363,0.877551,0.0049
2021-01-20 00:00:00+00,SHORT,4237,0.0,0.3735944,0.16721147,0.17283951,0.0049
2021-01-20 00:00:00+00,SHORT,2548,0.0,0.39034545,0.79405475,0.13846155,0.0052
2021-01-20 00:00:00+00,SHORT,523,0.0,0.45354167,0.13157018,0.08163265,0.0048
2021-01-20 00:00:00+00,SHORT,786,1.0,0.4262372,0.37337857,0.63265306,0.0048
2021-01-20 00:00:00+00,SHORT,1064,0.0,0.424622,0.76522547,0.93846154,0.005
2021-01-20 00:00:00+00,SHORT,3283,0.0,0.3717312,-0.18080765,0.59183675,0.0048
2021-01-20 00:00:00+00,SHORT,3381,0.24476082887603,0.42536166,0.75909805,0.49382716,0.005
2021-01-20 00:00:00+00,SHORT,1434,0.0,0.41998968,-0.12393183,0.33333334,0.0049
2021-01-20 00:00:00+00,SHORT,3581,0.0,0.3684326,0.13470782,0.07692308,0.0049
2021-01-20 00:00:00+00,SHORT,3703,0.0,0.393711,0.23055393,0.12244898,0.0048
2021-01-20 00:00:00+00,SHORT,1767,0.3279566172187576,0.37617004,-0.043258164,0.6938776,0.0052
2021-01-20 00:00:00+00,SHORT,3844,0.6666666666666667,0.3624263,0.93665904,0.5925926,0.0053
2021-01-20 00:00:00+00,SHORT,3895,0.0,0.38387528,1.3453888,0.47297296,0.0049
2021-01-20 00:00:00+00,SHORT,1851,0.0,0.41860068,-0.0903631,0.8518519,0.0052
2021-01-20 00:00:00+00,SHORT,3918,0.0,0.39870045,-0.06553365,0.5102041,0.0049
2021-01-21 00:00:00+00,SHORT,2066,0.2783101774050614,0.3418063,1.2004128,0.26153848,0.0048
2021-01-21 00:00:00+00,SHORT,2367,0.5907573560726548,0.3724085,0.11990849,0.36734694,0.0048
2021-01-21 00:00:00+00,SHORT,602,0.0,0.36608633,0.4607857,0.6296296,0.0048
2021-01-21 00:00:00+00,SHORT,2905,0.0,0.40998048,1.9581137,0.6923077,0.0048
2021-01-21 00:00:00+00,SHORT,2925,0.28945257696766885,0.44834685,1.102331,0.36734694,0.0048
2021-01-21 00:00:00+00,SHORT,3148,0.46558097166419204,0.36757323,0.93121904,0.2923077,0.0049
2021-01-21 00:00:00+00,SHORT,1910,0.8074058756465737,0.45683137,1.0118968,0.26086956,0.0049
2021-01-22 00:00:00+00,SHORT,937,0.3426302143897893,0.42271757,-0.09421267,0.32608697,0.0049
2021-02-01 00:00:00+00,SHORT,2528,0.0,0.43011487,-0.098476686,0.89705884,0.0295
2021-02-09 00:00:00+00,SHORT,2528,0.9166666666666666,0.41742158,0.06428316,0.9264706,0.0413
2021-02-22 00:00:00+00,SHORT,2716,1.0,0.37703168,2.1622648,0.23076923,0.0048
2021-02-24 00:00:00+00,SHORT,2764,0.0,0.37437788,0.08442757,0.078947365,0.0057
2021-02-25 00:00:00+00,SHORT,629,0.3994784840047709,0.3687613,2.0843642,0.075,0.0057
2021-02-25 00:00:00+00,SHORT,753,0.0,0.3476689,0.20897436,0.125,0.0056
2021-02-25 00:00:00+00,SHORT,3693,0.4386100957735876,0.39976132,-0.07898763,0.425,0.0056
2021-02-26 00:00:00+00,SHORT,629,0.0,0.43215603,0.017889276,0.075,0.006
2021-02-26 00:00:00+00,SHORT,1865,0.11347338098810734,0.41258192,-0.1453056,0.84615386,0.0067
2021-03-15 00:00:00+00,SHORT,714,1.0,0.34688535,0.20890662,0.8148148,0.0093
2021-03-15 00:00:00+00,SHORT,995,0.3079195480280079,0.34198293,0.23850162,0.7962963,0.0093
2021-03-23 00:00:00+00,SHORT,2209,0.0,0.3824474,4.6607893E-4,0.23076923,0.007
2021-08-02 00:00:00+00,SHORT,3182,0.0,0.3476054,0.048973225,0.50666666,0.0051
2021-11-18 00:00:00+00,SHORT,273,0.6554010254418502,0.37140587,0.5930874,0.7631579,0.0079
2021-11-19 00:00:00+00,SHORT,273,0.562404541918645,0.3992085,0.74255556,0.7631579,0.0075
2022-07-08 00:00:00+00,SHORT,1396,0.0,0.35934505,0.90278095,0.06,0.0092
2025-03-27 00:00:00+00,SHORT,3032,0.0,0.37607032,1.1950617,0.37349397,0.0059
