time,side,ticker_id,mv_dn_composite_labels,vola_roc_5_5_df040,price_drift_5_df005,joint_fall_flag_21_20_df042,accel_price_5_df021
2021-04-21 00:00:00+00,SHORT,2619,0.0,0.36008096,0.0803557,0.0,0.022685017
2021-04-27 00:00:00+00,SHORT,309,0.16670315274003145,0.008946109,0.09055986,0.0,0.026555162
2021-04-27 00:00:00+00,SHORT,2835,1.0,0.043197535,0.090554155,0.0,0.024082279
2021-04-28 00:00:00+00,SHORT,1762,0.022618073360707612,0.15150139,0.0838201,0.0,0.031879622
2021-04-29 00:00:00+00,SHORT,1009,0.3665572859456087,0.15544035,0.08954379,0.0,-0.0048331204
2021-04-29 00:00:00+00,SHORT,3174,0.0,-0.3450614,0.08976378,0.0,0.03569466
2021-04-29 00:00:00+00,SHORT,3502,1.0,-0.43252468,0.09167397,0.0,0.027523028
2021-05-04 00:00:00+00,SHORT,1051,0.0,0.20737772,0.085020244,0.0,-0.046775475
2021-05-11 00:00:00+00,SHORT,4172,0.7791646554979305,-0.2189483,0.08186256,0.0,-0.030374067
2021-05-18 00:00:00+00,SHORT,1300,0.48488148724746294,0.17785206,0.08552317,0.0,-0.018534107
2021-05-19 00:00:00+00,SHORT,675,0.0,0.15962884,0.0866173,0.0,0.043271754
2021-05-19 00:00:00+00,SHORT,1816,0.2720119028227831,0.23777753,0.08606921,0.0,0.024745462
2021-05-21 00:00:00+00,SHORT,3683,0.0,0.15231942,0.08305085,0.0,-0.030528152
2021-06-01 00:00:00+00,SHORT,3861,0.7548631344462143,0.24289426,0.08266792,0.0,0.029987266
2021-06-02 00:00:00+00,SHORT,3121,0.0,-0.1430784,0.09161303,0.0,0.015199431
2021-06-02 00:00:00+00,SHORT,3182,0.8341568690007293,-0.19279589,0.089662924,0.0,-0.03121748
2021-06-02 00:00:00+00,SHORT,1615,0.6802640669153501,-0.1784183,0.0892562,0.0,0.014580874
2021-06-02 00:00:00+00,SHORT,3915,0.0,-0.44367987,0.08323798,0.0,-0.03340948
2021-06-07 00:00:00+00,SHORT,1377,0.5767950825483871,-0.33493873,0.09291122,0.0,0.01965853
2021-06-17 00:00:00+00,SHORT,103,0.6110369323440358,-0.5001243,0.08966708,0.0,-0.02898542
2021-06-25 00:00:00+00,SHORT,2550,0.0,-0.49262497,0.091836736,0.0,0.021624709
2021-06-25 00:00:00+00,SHORT,836,0.36531375201385313,-0.49634376,0.08177947,0.0,0.04808444
2021-06-28 00:00:00+00,SHORT,3915,0.3130308792564855,0.17017208,0.08415033,0.0,-0.023078913
2021-06-29 00:00:00+00,SHORT,4222,1.0,0.2006264,0.085744254,0.0,-0.01329106
2021-06-29 00:00:00+00,SHORT,3683,0.0,-0.15429072,0.08326217,0.0,-0.045848943
2021-06-30 00:00:00+00,SHORT,3272,0.8426427854561396,-0.514081,0.08904435,0.0,-0.002603735
2021-07-15 00:00:00+00,SHORT,2071,0.0,-0.3927975,0.08421498,0.0,0.046388295
2021-07-22 00:00:00+00,SHORT,789,0.0,-0.19563144,0.09265712,0.0,0.038291384
2021-07-22 00:00:00+00,SHORT,1270,0.0,-0.18690133,0.08258213,0.0,0.029885834
2021-07-23 00:00:00+00,SHORT,2742,0.0,-0.47788072,0.08662939,0.0,0.044219803
2021-07-23 00:00:00+00,SHORT,1270,0.0,-0.41063586,0.0901193,0.0,0.007537174
2021-08-09 00:00:00+00,SHORT,3897,0.7777777777777778,-0.3797987,0.088435374,0.0,0.012461965
2021-08-10 00:00:00+00,SHORT,1300,1.0,-0.5540266,0.08272778,0.0,-0.009737972
2021-08-11 00:00:00+00,SHORT,1404,1.0,0.04003727,0.08639551,0.0,0.04327324
2021-08-12 00:00:00+00,SHORT,3703,1.0,0.24040917,0.087396316,0.0,-1.5750605E-4
2021-08-13 00:00:00+00,SHORT,3556,0.0,0.17429326,0.08235294,0.0,0.0042152894
2021-08-13 00:00:00+00,SHORT,3851,0.7134023979189539,0.23750646,0.08458865,0.0,-0.01857341
2021-08-26 00:00:00+00,SHORT,4192,0.0,-0.26503623,0.081181794,0.0,0.04649825
2021-08-27 00:00:00+00,SHORT,323,0.0,0.10374359,0.08665106,0.0,0.03476426
2021-08-27 00:00:00+00,SHORT,1615,0.4284404574784994,-0.37868518,0.09037328,0.0,0.037432104
2021-09-02 00:00:00+00,SHORT,557,0.5802364896330175,-0.56422204,0.08030956,0.0,0.0070798155
2021-09-07 00:00:00+00,SHORT,3988,0.9166666666666666,-0.1918688,0.088111885,0.0,0.02089082
2021-09-15 00:00:00+00,SHORT,712,0.8666666666666667,-0.54968345,0.08227571,0.0,0.018408695
2021-09-16 00:00:00+00,SHORT,2690,0.0,0.21706215,0.085691825,0.0,-0.012966424
2021-09-21 00:00:00+00,SHORT,1360,0.5183374809866428,-0.45049068,0.08778075,0.0,0.032905154
2021-09-27 00:00:00+00,SHORT,255,0.0,0.31728128,0.090417966,0.0,-0.001953164
2021-09-27 00:00:00+00,SHORT,3830,0.0,0.25628835,0.08721848,0.0,0.033760224
2021-10-07 00:00:00+00,SHORT,2527,0.0,-0.030661935,0.0909333,0.0,0.016755644
2021-10-11 00:00:00+00,SHORT,3113,1.0,-0.102439426,0.08360851,0.0,-0.04812637
2021-10-12 00:00:00+00,SHORT,1195,1.0,-0.0013070193,0.08643815,0.0,0.033340808
2021-10-13 00:00:00+00,SHORT,3649,0.8333333333333334,-0.5375914,0.080434784,0.0,0.026623124
2021-10-18 00:00:00+00,SHORT,3693,0.5577526478424083,-0.30368367,0.08260869,0.0,-0.01252239
2021-10-19 00:00:00+00,SHORT,2421,0.0,-0.22225742,0.08897177,0.0,-0.0023721429
2021-10-25 00:00:00+00,SHORT,3758,0.9285714285714286,-0.19553061,0.08031088,0.0,-0.03532644
2021-10-25 00:00:00+00,SHORT,3988,0.625,-0.16784441,0.08820961,0.0,0.0018974884
2021-11-08 00:00:00+00,SHORT,1822,0.0,-0.44477007,0.089813486,0.0,0.03147777
2021-11-09 00:00:00+00,SHORT,335,0.9375,-0.14882822,0.08076449,0.0,0.024206124
2021-11-09 00:00:00+00,SHORT,3127,0.8823529411764706,-0.0018144175,0.09000532,0.0,0.009353056
2021-11-12 00:00:00+00,SHORT,2930,1.0,-0.007995208,0.085365854,0.0,0.004874721
2021-11-12 00:00:00+00,SHORT,3947,0.0,-0.4233285,0.080964684,0.0,0.008021513
2021-11-15 00:00:00+00,SHORT,796,0.4745210629822689,-0.022587607,0.08583691,0.0,0.026514877
2021-11-15 00:00:00+00,SHORT,1615,0.0,0.33625504,0.08215962,0.0,0.037012897
2021-11-17 00:00:00+00,SHORT,2249,0.0,0.28985664,0.085695006,0.0,-0.007033479
2021-11-17 00:00:00+00,SHORT,1300,0.0,-0.15607527,0.08910387,0.0,0.006426704
2021-12-01 00:00:00+00,SHORT,565,0.8,0.02508737,0.08302034,0.0,-0.010324604
2021-12-03 00:00:00+00,SHORT,1832,0.15512421140823776,-0.42289385,0.0858878,0.0,0.023811048
2021-12-08 00:00:00+00,SHORT,4118,0.0,-0.6089255,0.08890135,0.0,0.045961183
2021-12-08 00:00:00+00,SHORT,2088,0.0,-0.39762643,0.08275426,0.0,0.0260994
2021-12-08 00:00:00+00,SHORT,2452,0.0,-0.4035362,0.08178574,0.0,0.013518624
2021-12-08 00:00:00+00,SHORT,708,0.0,-0.25552714,0.08956434,0.0,-0.021231694
2021-12-08 00:00:00+00,SHORT,3111,1.0,0.12100957,0.08031342,0.0,0.0044335346
2021-12-08 00:00:00+00,SHORT,1198,0.0,0.052507963,0.08275862,0.0,-0.001288072
2021-12-08 00:00:00+00,SHORT,3581,0.0,-0.4036886,0.08594174,0.0,0.017539587
2021-12-08 00:00:00+00,SHORT,3641,0.0,-0.029711531,0.092764534,0.0,-0.00832155
2021-12-08 00:00:00+00,SHORT,3793,0.0,-0.10980342,0.08542914,0.0,0.045985986
2021-12-08 00:00:00+00,SHORT,3973,0.7245626348512112,-0.28234643,0.08880418,0.0,0.017285986
2021-12-09 00:00:00+00,SHORT,3629,0.5970347761820134,-0.16525291,0.08695652,0.0,-0.036677077
2021-12-10 00:00:00+00,SHORT,3862,0.0,-0.5206605,0.0847082,0.0,0.017465165
2021-12-13 00:00:00+00,SHORT,4249,0.8571428571428572,-0.55815166,0.08315936,0.0,-0.010049233
2021-12-27 00:00:00+00,SHORT,4247,1.0,-0.13922706,0.082067765,0.0,-0.0119203795
2021-12-27 00:00:00+00,SHORT,224,1.0,0.3506836,0.087462045,0.0,-0.002517976
2021-12-27 00:00:00+00,SHORT,2534,0.0,0.25783736,0.08068547,0.0,0.03175617
2021-12-28 00:00:00+00,SHORT,2692,1.0,-0.28604463,0.080331035,0.0,0.0029306507
2022-01-03 00:00:00+00,SHORT,4192,1.0,-0.026652645,0.09116562,0.0,-8.283074E-4
2022-01-04 00:00:00+00,SHORT,2095,0.42543698378009204,0.21541332,0.090009004,0.0,0.0073904907
2022-01-07 00:00:00+00,SHORT,712,0.6,0.27781755,0.08528198,0.0,0.043080147
2022-01-13 00:00:00+00,SHORT,457,0.8990022232370215,-0.07057658,0.08154122,0.0,-0.013740928
2022-01-13 00:00:00+00,SHORT,714,1.0,-0.08245656,0.08685335,0.0,0.033003557
2022-01-14 00:00:00+00,SHORT,262,0.0,0.35211694,0.0862256,0.0,-0.0045840316
2022-01-14 00:00:00+00,SHORT,1966,0.8333333333333334,0.05537725,0.08264463,0.0,0.020844545
2022-01-21 00:00:00+00,SHORT,2950,0.8571428571428572,0.1706667,0.08313086,0.0,-0.011933734
2022-02-02 00:00:00+00,SHORT,412,0.8,0.045962498,0.08388463,0.0,0.016065253
2022-02-02 00:00:00+00,SHORT,417,0.9411764705882353,-0.05437272,0.09114012,0.0,-0.026568215
2022-02-02 00:00:00+00,SHORT,1286,1.0,0.066373825,0.09046034,0.0,0.0042321747
2022-02-02 00:00:00+00,SHORT,3573,0.0,0.35562465,0.08274232,0.0,-0.042436853
2022-02-02 00:00:00+00,SHORT,3613,0.0,0.23804499,0.08999641,0.0,0.007055451
2022-02-03 00:00:00+00,SHORT,411,0.0,0.050655097,0.08769433,0.0,0.019490289
2022-02-03 00:00:00+00,SHORT,3685,0.0,0.29268864,0.08036774,0.0,-0.02469119
2022-02-04 00:00:00+00,SHORT,411,0.0,-0.549766,0.08332896,0.0,-0.0043653743
2022-02-04 00:00:00+00,SHORT,565,0.6,-0.26997247,0.08846012,0.0,-0.04406221
2022-02-09 00:00:00+00,SHORT,191,1.0,-0.4065274,0.0821929,0.0,-0.015854714
2022-02-09 00:00:00+00,SHORT,2381,0.4259249224046141,-0.4466926,0.09109589,0.0,0.008502034
2022-02-10 00:00:00+00,SHORT,1051,1.0,-0.34216928,0.09126984,0.0,-0.04613474
2022-02-10 00:00:00+00,SHORT,1548,1.0,0.009518019,0.08516285,0.0,0.0076581207
2022-02-18 00:00:00+00,SHORT,3107,0.15178975297641076,0.06608592,0.086222224,0.0,0.022829365
2022-02-22 00:00:00+00,SHORT,3621,0.2880688855041553,-0.57225174,0.08232445,0.0,0.020117883
2022-02-22 00:00:00+00,SHORT,3649,0.0,0.14894429,0.08038585,0.0,0.04323415
2022-02-22 00:00:00+00,SHORT,4062,0.36098997052427256,0.3413538,0.082190216,0.0,-0.020747613
2022-03-01 00:00:00+00,SHORT,4234,0.0,-0.09373698,0.08408116,0.0,0.04315995
2022-03-01 00:00:00+00,SHORT,3859,1.0,-0.36003435,0.081435256,0.0,0.0071593467
2022-03-04 00:00:00+00,SHORT,1404,0.13970815998894093,-0.26412454,0.0813552,0.0,-0.04147188
2022-03-07 00:00:00+00,SHORT,786,0.0,-0.29205993,0.08740174,0.0,-0.0127119105
2022-03-08 00:00:00+00,SHORT,1198,0.43287192584641454,0.27724445,0.087507546,0.0,-0.018862277
2022-03-09 00:00:00+00,SHORT,517,0.14507166807876226,0.26513034,0.08469539,0.0,0.043028727
2022-03-10 00:00:00+00,SHORT,1532,0.0,-0.30977082,0.08044383,0.0,0.02825765
2022-03-11 00:00:00+00,SHORT,2816,0.6666666666666667,0.10852823,0.08569545,0.0,-0.04230455
2022-03-18 00:00:00+00,SHORT,323,1.0,0.26929078,0.08273894,0.0,0.026321456
2022-03-18 00:00:00+00,SHORT,3310,0.0,-0.054258253,0.084,0.0,-0.024232656
2022-03-21 00:00:00+00,SHORT,535,0.8571428571428572,-0.16441384,0.09070133,0.0,0.037425395
2022-03-21 00:00:00+00,SHORT,3743,0.0,0.085400954,0.08169935,0.0,0.040429506
2022-03-22 00:00:00+00,SHORT,2349,0.49732276942908876,-0.30428782,0.08205953,0.0,-0.043623526
2022-03-22 00:00:00+00,SHORT,395,0.5817196698952234,0.28127232,0.08685526,0.0,-0.0074789026
2022-03-22 00:00:00+00,SHORT,2536,0.4901797763904891,0.19418119,0.09139349,0.0,-0.0017368215
2022-03-22 00:00:00+00,SHORT,984,0.0,-0.43316767,0.0917627,0.0,-0.0011901776
2022-03-23 00:00:00+00,SHORT,4187,0.0,-0.50351214,0.080592744,0.0,0.020763686
2022-03-23 00:00:00+00,SHORT,4086,0.0,7.558172E-4,0.08957871,0.0,0.015421411
2022-03-25 00:00:00+00,SHORT,2550,0.6835854299721618,-0.49286357,0.085086346,0.0,0.020691218
2022-03-25 00:00:00+00,SHORT,3433,0.0,-0.47052532,0.08560311,0.0,6.228757E-4
2022-03-30 00:00:00+00,SHORT,2815,0.0,0.11810544,0.092333056,0.0,0.03373931
2022-03-30 00:00:00+00,SHORT,920,0.09578823304012567,-0.3270162,0.08725356,0.0,0.01595267
2022-03-31 00:00:00+00,SHORT,2381,0.5898140861699058,-0.08811749,0.0884017,0.0,0.007677967
2022-04-04 00:00:00+00,SHORT,2905,0.9090909090909091,-0.40266937,0.08906882,0.0,0.02010331
2022-04-04 00:00:00+00,SHORT,3556,1.0,0.15420026,0.0810188,0.0,0.033573974
2022-04-04 00:00:00+00,SHORT,3685,1.0,0.3404951,0.08650816,0.0,-0.019323045
2022-04-04 00:00:00+00,SHORT,3847,1.0,0.29839155,0.08691054,0.0,-0.007909252
2022-04-04 00:00:00+00,SHORT,3963,1.0,-0.051620957,0.08074845,0.0,-0.025847426
2022-04-08 00:00:00+00,SHORT,1832,0.7143376647994082,0.16175704,0.08511236,0.0,-0.018468907
2022-04-13 00:00:00+00,SHORT,1832,0.0,0.3429997,0.086794615,0.0,0.034294616
2022-04-18 00:00:00+00,SHORT,2550,0.0,0.0482282,0.08657301,0.0,0.0151676275
2022-04-18 00:00:00+00,SHORT,3882,1.0,0.20624952,0.0890411,0.0,0.006566869
2022-04-19 00:00:00+00,SHORT,262,0.0,0.06766278,0.08666463,0.0,-0.008084915
2022-04-19 00:00:00+00,SHORT,3233,1.0,0.050045263,0.087677725,0.0,0.02925076
2022-04-20 00:00:00+00,SHORT,984,0.0,-0.2232977,0.090236165,0.0,0.020362569
2022-04-20 00:00:00+00,SHORT,3693,0.14737817924202565,-0.44226465,0.08320877,0.0,-0.00664484
2022-04-21 00:00:00+00,SHORT,1043,1.0,-0.38141313,0.090443686,0.0,-0.036951445
2022-04-27 00:00:00+00,SHORT,3862,0.5462158575026369,0.08794886,0.08082545,0.0,0.017495746
2022-05-04 00:00:00+00,SHORT,68,1.0,0.14311633,0.08601371,0.0,0.04635662
2022-05-04 00:00:00+00,SHORT,384,0.875,0.121691704,0.08769544,0.0,0.012840052
2022-05-04 00:00:00+00,SHORT,457,0.3682955031421938,-0.1572023,0.086538464,0.0,0.026346942
2022-05-04 00:00:00+00,SHORT,2983,0.0,0.3102224,0.083122954,0.0,0.047886353
2022-05-04 00:00:00+00,SHORT,3116,0.47058823529411764,-0.21926309,0.082563154,0.0,0.019041141
2022-05-04 00:00:00+00,SHORT,1770,0.0,0.015329894,0.08506083,0.0,0.032045454
2022-05-04 00:00:00+00,SHORT,1846,0.353173236364568,-0.5342976,0.0824573,0.0,0.0040390627
2022-05-04 00:00:00+00,SHORT,1949,0.0,0.24238116,0.08962264,0.0,-0.04193386
2022-05-17 00:00:00+00,SHORT,1514,1.0,-0.23521285,0.08103669,0.0,0.044717073
2022-05-17 00:00:00+00,SHORT,3621,0.0,-0.5932772,0.08562197,0.0,0.028244922
2022-05-19 00:00:00+00,SHORT,5,0.0,-0.40781108,0.0813428,0.0,0.023734787
2022-05-19 00:00:00+00,SHORT,4113,0.6666666666666667,-0.36604387,0.08501896,0.0,0.0087550385
2022-05-19 00:00:00+00,SHORT,2730,1.0,-0.35719207,0.0825,0.0,0.047269646
2022-05-26 00:00:00+00,SHORT,2230,0.011241145880414331,0.09075962,0.08586762,0.0,0.039873146
2022-05-26 00:00:00+00,SHORT,652,0.39588234769782854,0.056602422,0.086580954,0.0,0.01804892
2022-05-27 00:00:00+00,SHORT,200,1.0,0.32188395,0.08780907,0.0,0.007429423
2022-05-27 00:00:00+00,SHORT,2999,0.08873327206223205,-0.26671097,0.08805925,0.0,0.04677212
2022-05-27 00:00:00+00,SHORT,1149,1.0,-0.13360304,0.08421505,0.0,0.012045687
2022-05-27 00:00:00+00,SHORT,3198,0.519255848203924,-0.21126564,0.09231742,0.0,0.045595724
2022-05-27 00:00:00+00,SHORT,4016,0.7145764766839644,0.33130562,0.08480104,0.0,-0.039193593
2022-05-31 00:00:00+00,SHORT,3640,0.0,0.3403714,0.08621701,0.0,-0.027153293
2022-05-31 00:00:00+00,SHORT,1816,0.4508816692926885,-0.32925355,0.088153414,0.0,-0.03553242
2022-06-01 00:00:00+00,SHORT,443,0.5666670629463465,0.27404854,0.089968696,0.0,-0.040490046
2022-06-01 00:00:00+00,SHORT,444,0.31936054349600174,-0.15209681,0.0803532,0.0,0.010681652
2022-06-01 00:00:00+00,SHORT,2740,1.0,0.120723814,0.087783664,0.0,0.044971004
2022-06-01 00:00:00+00,SHORT,1453,0.7696127026517956,-0.20874326,0.083084084,0.0,0.0074154576
2022-06-01 00:00:00+00,SHORT,1694,0.8409683286724935,0.13568363,0.08280255,0.0,0.04837141
2022-06-01 00:00:00+00,SHORT,3841,1.0,0.049103346,0.08450704,0.0,-0.013342421
2022-06-02 00:00:00+00,SHORT,374,0.9230769230769231,0.30549222,0.08485225,0.0,-0.009424747
2022-06-02 00:00:00+00,SHORT,588,0.875,-0.28375667,0.085324235,0.0,0.010999908
2022-06-02 00:00:00+00,SHORT,3148,0.6972316539871741,-0.15498336,0.08603181,0.0,0.013302755
2022-06-02 00:00:00+00,SHORT,3359,1.0,-0.18773705,0.08920973,0.0,0.0011584284
2022-06-02 00:00:00+00,SHORT,1694,0.7387679555122103,-0.24665278,0.08553655,0.0,0.0027339996
2022-06-08 00:00:00+00,SHORT,2421,1.0,-0.4222172,0.08183774,0.0,0.032466337
2022-06-08 00:00:00+00,SHORT,502,0.6270865661629258,-0.59045684,0.081876725,0.0,0.008987519
2022-06-08 00:00:00+00,SHORT,3032,0.0,-0.56503576,0.08510638,0.0,0.033263065
2022-06-08 00:00:00+00,SHORT,3502,1.0,-0.53551584,0.08901651,0.0,0.0060965964
2022-06-22 00:00:00+00,SHORT,2247,0.0,-0.31593177,0.09071355,0.0,0.03033567
2022-06-23 00:00:00+00,SHORT,2820,0.0,-0.075500175,0.087184265,0.0,0.031335484
2022-06-27 00:00:00+00,SHORT,2261,0.017884057068937274,0.32388854,0.08478909,0.0,0.009622174
2022-06-27 00:00:00+00,SHORT,253,0.0,-0.19704582,0.08559585,0.0,-0.025990292
2022-06-27 00:00:00+00,SHORT,638,0.1660084668503896,-0.01822247,0.08443213,0.0,-0.018043336
2022-06-27 00:00:00+00,SHORT,3631,0.0,0.30686986,0.087954745,0.0,-0.00430152
2022-06-27 00:00:00+00,SHORT,1651,0.0,-0.045712616,0.08626098,0.0,-0.021950351
2022-06-28 00:00:00+00,SHORT,3182,1.0,0.3155178,0.083985955,0.0,0.0027527134
2022-06-29 00:00:00+00,SHORT,4171,0.0,0.25510043,0.086142324,0.0,-0.009806112
2022-06-29 00:00:00+00,SHORT,2469,0.9230769230769231,0.10733609,0.08802817,0.0,-0.044081923
2022-06-30 00:00:00+00,SHORT,2690,0.07124659217175422,-0.37831318,0.08397436,0.0,0.048129886
2022-07-01 00:00:00+00,SHORT,870,0.8181818181818181,-0.5214621,0.084124,0.0,0.005348288
2022-07-08 00:00:00+00,SHORT,937,0.451735908867776,-0.039720174,0.08155349,0.0,0.036123797
2022-07-08 00:00:00+00,SHORT,3053,0.0,-0.14962032,0.080618516,0.0,0.021278156
2022-07-08 00:00:00+00,SHORT,3261,0.9587720091153215,-0.26659864,0.08916954,0.0,0.018579178
2022-07-20 00:00:00+00,SHORT,3621,0.0,0.080009565,0.08589952,0.0,-0.015110587
2022-07-25 00:00:00+00,SHORT,3137,0.8333333333333334,-0.33893415,0.08158656,0.0,0.016960947
2022-07-29 00:00:00+00,SHORT,1910,1.0,0.035064034,0.09118459,0.0,0.034073524
2022-08-03 00:00:00+00,SHORT,789,0.0,-0.5020656,0.082177706,0.0,0.01967771
2022-08-03 00:00:00+00,SHORT,1534,1.0,-0.4256216,0.08544795,0.0,0.0123942755
2022-08-08 00:00:00+00,SHORT,2820,1.0,0.09205297,0.088196486,0.0,0.027048698
2022-08-08 00:00:00+00,SHORT,788,0.0,-0.57236814,0.08788916,0.0,0.016424222
2022-08-08 00:00:00+00,SHORT,3133,0.0,-0.2743194,0.08682398,0.0,-0.014759284
2022-08-08 00:00:00+00,SHORT,1176,0.41440594046375695,-0.42350733,0.090301804,0.0,0.004897318
2022-08-11 00:00:00+00,SHORT,2405,1.0,-0.25178158,0.08178831,0.0,-0.039045144
2022-08-11 00:00:00+00,SHORT,3947,0.4438280357019496,0.078864805,0.08942457,0.0,0.014424573
2022-08-12 00:00:00+00,SHORT,243,0.0,-0.5123953,0.09291339,0.0,-0.042679835
2022-08-12 00:00:00+00,SHORT,3240,0.5370959441549978,0.2859135,0.090552285,0.0,0.013990649
2022-08-12 00:00:00+00,SHORT,3470,1.0,0.22080232,0.08506091,0.0,0.009143576
2022-08-12 00:00:00+00,SHORT,1949,0.0,-0.25316086,0.08537159,0.0,-0.015464731
2022-08-15 00:00:00+00,SHORT,2920,1.0,-0.09970343,0.08402402,0.0,0.019431174
2022-08-16 00:00:00+00,SHORT,4113,0.6666666666666667,-0.47832206,0.089283116,0.0,0.01271027
2022-08-16 00:00:00+00,SHORT,4247,0.625,-0.24640153,0.092956364,0.0,0.012314084
2022-08-16 00:00:00+00,SHORT,2270,0.7237257406883308,-0.5261261,0.09205468,0.0,0.0056136344
2022-08-16 00:00:00+00,SHORT,259,0.8947368421052632,-0.53664577,0.0868953,0.0,0.025322312
2022-08-16 00:00:00+00,SHORT,2352,0.6828193501895607,-0.051072102,0.08979206,0.0,0.034236506
2022-08-16 00:00:00+00,SHORT,2393,1.0,-0.18652971,0.089558825,0.0,0.041886047
2022-08-16 00:00:00+00,SHORT,2655,0.47960083814132387,-0.23231423,0.090766825,0.0,0.034743026
2022-08-16 00:00:00+00,SHORT,2770,0.875,-0.33836123,0.086587936,0.0,0.044300757
2022-08-16 00:00:00+00,SHORT,881,0.5552028350379179,0.13253838,0.08535439,0.0,0.031190041
2022-08-16 00:00:00+00,SHORT,3133,0.5371510346434206,0.06787433,0.080440305,0.0,0.025900517
2022-08-16 00:00:00+00,SHORT,3822,0.2799671102699008,-0.20921658,0.08198835,0.0,0.016922414
2022-08-29 00:00:00+00,SHORT,2608,0.0,-0.2166747,0.0812749,0.0,0.040303733
2022-08-29 00:00:00+00,SHORT,2932,1.0,-0.026835252,0.08614501,0.0,0.0070820535
2022-08-29 00:00:00+00,SHORT,920,0.22344012372900748,-0.1462775,0.08352579,0.0,-0.015087763
2022-08-29 00:00:00+00,SHORT,1004,0.2831299362646831,-0.15987748,0.08460699,0.0,0.023584448
2022-08-29 00:00:00+00,SHORT,1173,1.0,-0.4797699,0.08360129,0.0,0.021420583
2022-08-29 00:00:00+00,SHORT,1740,0.6666666666666667,-0.4931514,0.092840016,0.0,0.034656957
2022-08-29 00:00:00+00,SHORT,4086,0.8,-0.35255122,0.08634361,0.0,0.019937363
2022-08-31 00:00:00+00,SHORT,3758,0.7,-0.12514965,0.08033827,0.0,-0.012843552
2022-09-07 00:00:00+00,SHORT,517,0.0,0.030719524,0.08883827,0.0,0.03263218
2022-09-08 00:00:00+00,SHORT,713,0.0,0.23091811,0.08069323,0.0,0.04368835
2022-09-12 00:00:00+00,SHORT,309,1.0,0.04833522,0.08078084,0.0,0.014641921
2022-09-12 00:00:00+00,SHORT,498,0.7394992000350459,-0.31339946,0.0862378,0.0,0.016871322
2022-09-12 00:00:00+00,SHORT,3357,0.5800758737598105,0.13352282,0.084477134,0.0,5.9505182E-5
2022-09-13 00:00:00+00,SHORT,629,0.0,-0.08253251,0.09154929,0.0,-0.022887323
2022-09-13 00:00:00+00,SHORT,3502,0.0,-0.07609359,0.092850514,0.0,-0.03460047
2022-09-13 00:00:00+00,SHORT,3649,1.0,-0.39956275,0.08445297,0.0,0.013543884
2022-10-03 00:00:00+00,SHORT,4113,0.0,-0.34477833,0.09006512,0.0,0.013554872
2022-10-03 00:00:00+00,SHORT,2815,0.0,-0.2061323,0.08489796,0.0,0.04054312
2022-10-04 00:00:00+00,SHORT,4097,0.0,0.3297358,0.08768424,0.0,0.048444048
2022-10-04 00:00:00+00,SHORT,881,0.0,-0.14776461,0.09278914,0.0,0.04602025
2022-10-04 00:00:00+00,SHORT,1063,0.0,0.23467383,0.09243362,0.0,0.044881172
2022-10-04 00:00:00+00,SHORT,3514,0.0,0.15463345,0.08212645,0.0,0.03730785
2022-10-04 00:00:00+00,SHORT,3782,0.0,-0.16608228,0.083017565,0.0,0.046692036
2022-10-04 00:00:00+00,SHORT,3851,0.0,0.030720936,0.08994515,0.0,0.008449828
2022-10-04 00:00:00+00,SHORT,3882,0.0,-0.14662968,0.088495575,0.0,0.009892955
2022-10-04 00:00:00+00,SHORT,4074,0.0,-0.1444688,0.09187279,0.0,0.044545885
2022-10-05 00:00:00+00,SHORT,3236,0.0,0.19925654,0.09040282,0.0,-0.04075411
2022-10-05 00:00:00+00,SHORT,3420,0.0,-0.06632025,0.08889337,0.0,-0.027811438
2022-10-05 00:00:00+00,SHORT,1967,0.0,0.03858895,0.08820024,0.0,-0.03208278
2022-10-06 00:00:00+00,SHORT,4137,0.20321192672719846,-0.17583203,0.08572329,0.0,-0.0026339665
2022-10-06 00:00:00+00,SHORT,2125,0.0,-0.39650142,0.08635098,0.0,-0.030126298
2022-10-06 00:00:00+00,SHORT,88,0.0,-0.29009983,0.08930726,0.0,-0.0018027544
2022-10-07 00:00:00+00,SHORT,1377,0.0,0.022248646,0.08928572,0.0,0.011691991
2022-10-10 00:00:00+00,SHORT,1939,0.6666666666666667,0.05996606,0.08700064,0.0,0.0063360357
2022-10-19 00:00:00+00,SHORT,796,0.0,0.1843541,0.0927835,0.0,0.013181515
2022-10-25 00:00:00+00,SHORT,2518,0.0,0.3145707,0.08415716,0.0,0.037283644
2022-10-26 00:00:00+00,SHORT,1613,0.0,0.19717304,0.08548632,0.0,-0.029824866
2022-10-27 00:00:00+00,SHORT,2106,0.0,0.33628938,0.08761329,0.0,0.00915984
2022-10-27 00:00:00+00,SHORT,3174,0.9166666666666666,-0.36440593,0.092318535,0.0,-0.005654439
2022-10-27 00:00:00+00,SHORT,3716,0.0,-0.28091937,0.08095855,0.0,0.0077234632
2022-10-31 00:00:00+00,SHORT,2915,0.0,0.15968874,0.08212147,0.0,-0.012346614
2022-11-04 00:00:00+00,SHORT,588,0.0,-0.6054589,0.09051724,0.0,0.030431405
2022-11-04 00:00:00+00,SHORT,1306,0.3606088896366651,-0.20431305,0.090263695,0.0,0.0036657536
2022-11-11 00:00:00+00,SHORT,11,0.0,-0.09451118,0.08180373,0.0,0.024272047
