time,side,ticker_id,mv_dn_composite_labels,dist_low52_vol_norm_20_df015,dist_upper_bb_20_2.0_df055,volume_spike_1_df057,vola_roc_21_5_df040
2005-05-06 00:00:00+00,SHORT,857,0.16168080751337124,0.43910164,-0.019173592,0.016381767,0.1112477
2005-05-06 00:00:00+00,SHORT,1280,0.0,0.097481556,-0.019168554,-0.068323866,0.60938025
2005-05-09 00:00:00+00,SHORT,523,0.0,0.37870118,-0.020792171,-0.19949882,-0.13076541
2005-05-09 00:00:00+00,SHORT,558,0.75,0.60046697,-0.018172583,0.23566222,0.4144286
2005-05-09 00:00:00+00,SHORT,576,0.09574327242038387,0.26170847,-0.012287803,-0.008843148,0.35976064
2005-05-09 00:00:00+00,SHORT,3052,0.0,0.3098527,-0.01888889,-0.0064532785,-0.108244486
2005-05-09 00:00:00+00,SHORT,1063,0.3705363207852125,0.0854627,-0.017480135,-0.09113034,-0.3167259
2005-05-09 00:00:00+00,SHORT,1280,0.8571428571428572,0.09620651,-0.018895904,-0.17944491,-0.18587817
2005-05-09 00:00:00+00,SHORT,3466,0.0,0.23039444,-0.014694294,0.043880574,0.39319706
2005-05-09 00:00:00+00,SHORT,3828,0.0,0.3422854,-0.026134364,-0.20049813,0.2603008
2005-05-10 00:00:00+00,SHORT,576,0.07537075176754737,0.2798778,-0.015789429,0.029112026,-0.15571818
2005-05-10 00:00:00+00,SHORT,610,0.0,0.09620405,-0.022337193,-0.113052286,-0.26515657
2005-05-10 00:00:00+00,SHORT,2690,0.0,0.50450146,-0.026290616,-0.1835166,0.98698753
2005-05-11 00:00:00+00,SHORT,610,0.0,0.14393003,-0.0019510891,0.58200115,0.9276103
2005-05-12 00:00:00+00,SHORT,835,0.0,0.41392735,-0.020752808,0.0,1.0392851
2005-05-18 00:00:00+00,SHORT,4059,0.0660374915842003,0.07081755,-0.018965364,0.4192249,1.1894621
2005-05-19 00:00:00+00,SHORT,2462,1.0,0.21938951,-0.008146161,-0.036412816,1.4452437
2005-05-20 00:00:00+00,SHORT,4059,0.0,0.09678659,-0.010298294,0.5775664,0.8800916
2005-05-23 00:00:00+00,SHORT,3100,0.20366031235444898,0.26435947,-0.012728825,-0.092889175,0.4542417
2005-05-24 00:00:00+00,SHORT,2226,0.2177060129813895,0.46101025,-0.017504718,-0.17442456,-0.3563147
2005-05-24 00:00:00+00,SHORT,610,0.42150451784611115,0.13350275,-0.01600025,0.32706746,-0.2825814
2005-05-25 00:00:00+00,SHORT,1840,1.0,0.5069629,-0.020990837,-0.18838897,0.0020687298
2005-05-27 00:00:00+00,SHORT,3561,0.0,0.40937918,-0.025418906,-0.13990301,-0.030681524
2005-05-27 00:00:00+00,SHORT,3702,0.7906111808740817,0.5361868,-0.012344409,-0.04883142,0.8305455
2005-05-31 00:00:00+00,SHORT,862,0.48831110171343206,0.5778765,-0.0015705102,0.07551905,-0.3272581
2005-06-01 00:00:00+00,SHORT,195,0.0,0.15170489,-0.020487143,-0.08183629,-0.013302923
2005-06-01 00:00:00+00,SHORT,429,0.581885221419161,0.3071546,-0.023837479,-0.1575109,-0.070879206
2005-06-01 00:00:00+00,SHORT,505,1.0,0.3506254,-0.0045451126,0.20111857,0.24171965
2005-06-01 00:00:00+00,SHORT,862,0.333326641599572,0.54759735,-0.014567824,6.364022E-4,1.2578665
2005-06-02 00:00:00+00,SHORT,195,0.0,0.16240174,-0.024204116,-0.21747252,-0.2720538
2005-06-02 00:00:00+00,SHORT,356,0.0,0.12392654,-0.01317523,0.040760297,1.3097607
2005-06-03 00:00:00+00,SHORT,862,0.27968555276501056,0.4740997,-0.020627636,0.5567376,0.1421831
2005-06-03 00:00:00+00,SHORT,1139,0.16858466375796904,0.21807751,-0.009211159,-0.11581013,0.2128383
2005-06-03 00:00:00+00,SHORT,1410,0.5758561918151609,0.1276343,-0.013462795,-0.06512447,-0.10149099
2005-06-06 00:00:00+00,SHORT,1139,0.09672822194466399,0.19378681,-0.020502469,0.3051463,-0.29724714
2005-06-06 00:00:00+00,SHORT,1410,0.7016772219770834,0.120573044,-0.017941454,-0.07468173,-0.1397412
2005-06-07 00:00:00+00,SHORT,4171,0.0,0.16038334,-0.024717502,0.021300286,0.76415855
2005-06-07 00:00:00+00,SHORT,2643,0.855118435830967,0.43070397,-1.9594458E-4,0.6359261,0.6979487
2005-06-07 00:00:00+00,SHORT,1410,0.4976445512136884,0.10653228,-0.025326217,0.51060945,-0.31590497
2005-06-13 00:00:00+00,SHORT,3837,0.8112702773646968,0.25905567,0.021271806,0.60912377,1.078103
2005-06-14 00:00:00+00,SHORT,4223,0.12167269913384068,0.21862733,0.0055371737,0.098804526,-0.35690027
2005-06-15 00:00:00+00,SHORT,4197,0.2792687241468264,0.50287116,-0.026294032,0.26939043,0.6387823
2005-06-15 00:00:00+00,SHORT,2731,0.0,0.54331994,-0.024768665,0.7077475,-0.16189536
2005-06-15 00:00:00+00,SHORT,3837,0.6629322745201753,0.19003697,-0.026100416,-0.24602179,0.7078011
2005-06-16 00:00:00+00,SHORT,4197,0.23143534016671075,0.48223436,-0.02615908,-0.007959912,0.4969044
2005-06-16 00:00:00+00,SHORT,356,0.3757201425148478,0.16053577,-0.0051662694,-0.051323436,0.07509214
2005-06-16 00:00:00+00,SHORT,1306,0.3243481161875476,0.2844355,-0.022581508,-0.22151224,0.41933584
2005-06-17 00:00:00+00,SHORT,4223,0.2313351026997672,0.18903434,-0.0067208707,-0.20046724,1.131424
2005-06-17 00:00:00+00,SHORT,245,0.4036541124299408,0.44382423,-0.0050830883,-0.0057853325,0.359653
2005-06-17 00:00:00+00,SHORT,2367,0.2372412825140687,0.3155377,0.007368517,0.49621648,0.7083082
2005-06-17 00:00:00+00,SHORT,356,0.31727903949759373,0.1566587,-0.011355414,0.19258252,0.09992461
2005-06-17 00:00:00+00,SHORT,1330,0.0,0.25039896,-0.0030104315,0.19560032,1.0424142
2005-06-17 00:00:00+00,SHORT,1383,0.0,0.46134996,-0.011886133,0.59767836,1.0156678
2005-06-17 00:00:00+00,SHORT,2004,0.45848122353404924,0.16356142,-0.006098706,0.18327247,0.90294605
2005-06-20 00:00:00+00,SHORT,4223,0.13875097209041107,0.17885175,-0.014870688,-0.19577014,1.1543545
2005-06-20 00:00:00+00,SHORT,687,0.0,0.4278737,-0.019153759,-0.2446899,0.19431232
2005-06-20 00:00:00+00,SHORT,2004,0.3853308712498362,0.15610561,-0.008204607,0.022748318,-0.33918512
2005-06-21 00:00:00+00,SHORT,4128,0.0,0.18145442,-0.024853205,0.11423216,-0.38775533
2005-06-21 00:00:00+00,SHORT,2351,0.0,0.15996434,-1.6078989E-4,-0.2153221,0.6245543
2005-06-21 00:00:00+00,SHORT,684,0.0645644290147913,0.18410851,0.0036201326,0.604407,1.1670789
2005-06-21 00:00:00+00,SHORT,1330,0.0,0.25495276,-0.0025966286,0.06542337,-0.014190074
2005-06-21 00:00:00+00,SHORT,1819,0.0,0.277469,-0.011303003,0.032627486,0.06153975
2005-06-22 00:00:00+00,SHORT,245,0.2766931282513203,0.43529266,-0.01104357,-0.030474257,0.4310131
2005-06-22 00:00:00+00,SHORT,2397,0.0,0.06974106,-0.013219637,0.24417369,0.44224513
2005-06-22 00:00:00+00,SHORT,413,0.4835819727063172,0.23821434,-0.0014852362,-0.1667303,0.020559777
2005-06-22 00:00:00+00,SHORT,2482,0.6041900282550655,0.121575356,0.002633627,0.40941784,0.4429384
2005-06-22 00:00:00+00,SHORT,2936,0.0,0.6088026,-0.021248817,-0.21207184,0.52679664
2005-06-22 00:00:00+00,SHORT,2993,0.0,0.46444035,-0.02136774,0.08419449,-0.15019093
2005-06-22 00:00:00+00,SHORT,2999,0.4235919789603007,0.17557761,0.0076624244,-0.14258747,1.2859292
2005-06-22 00:00:00+00,SHORT,3065,0.2016866175603745,0.5859091,-0.023009513,0.11233425,1.2926484
2005-06-22 00:00:00+00,SHORT,3686,0.3598438889752516,0.15932792,-0.0035490969,0.37566373,-0.09279366
2005-06-23 00:00:00+00,SHORT,413,0.3394426264884169,0.21014668,-0.011595665,-0.00486204,-0.23687021
2005-06-23 00:00:00+00,SHORT,2482,0.0,0.065718435,-0.02296327,0.19085921,0.89240915
2005-06-23 00:00:00+00,SHORT,3686,0.23047774984079528,0.13755643,-0.020513568,-0.20360245,0.1412574
2005-06-24 00:00:00+00,SHORT,68,0.0,0.41921496,-0.022910215,-0.13460994,-0.0996353
2005-06-24 00:00:00+00,SHORT,413,0.33213536241523417,0.21766591,-0.008541852,0.16641767,-0.36249253
2005-06-27 00:00:00+00,SHORT,413,0.3930909352566312,0.20077464,-0.015440327,-0.22684324,-0.004517245
2005-06-27 00:00:00+00,SHORT,457,0.0,0.24914128,-0.016223414,-0.23957475,0.2712408
2005-06-28 00:00:00+00,SHORT,2397,0.0,0.065130375,-0.025782667,0.613419,-0.31818882
2005-06-28 00:00:00+00,SHORT,413,0.2808509251576811,0.21255757,-0.010386704,-0.14332896,0.02059595
2005-06-28 00:00:00+00,SHORT,2482,0.4369911022671174,0.085534796,-0.0075603593,0.31773788,1.3104312
2005-06-28 00:00:00+00,SHORT,444,0.23069882644528594,0.5264874,-0.008989253,0.70612884,-0.0051429686
2005-06-28 00:00:00+00,SHORT,2993,0.0,0.522031,-0.023866285,-0.11988663,-0.33555874
2005-06-28 00:00:00+00,SHORT,1330,0.0,0.15626678,-0.02213281,0.06782086,1.6099312
2005-06-28 00:00:00+00,SHORT,3773,0.0,0.58318794,-0.024446268,0.12479339,-0.17524023
2005-06-29 00:00:00+00,SHORT,4128,0.0,0.20050928,-0.025499761,0.09613337,0.7673798
2005-06-29 00:00:00+00,SHORT,413,0.3545280134512553,0.21624045,-0.006746104,0.12207966,-0.33546603
2005-06-29 00:00:00+00,SHORT,3686,0.0,0.16751221,-0.015353517,0.32182437,0.51861566
2005-07-05 00:00:00+00,SHORT,444,0.0,0.5182712,-0.016457584,0.18345983,-0.18583816
2005-07-06 00:00:00+00,SHORT,68,0.0,0.5244182,-0.007956077,0.38470498,-0.05405625
2005-07-06 00:00:00+00,SHORT,3420,0.42821436515258887,0.14615479,-0.019147562,0.032364924,-0.31897074
2005-07-07 00:00:00+00,SHORT,2106,0.0,0.1326174,-0.017629635,0.045012806,-0.17559351
2005-07-08 00:00:00+00,SHORT,918,0.0,0.3636309,-0.018834926,0.53968257,0.27849865
2005-07-11 00:00:00+00,SHORT,2175,0.32102923959718344,0.41817895,-0.013355,0.013650896,1.0180402
2005-07-11 00:00:00+00,SHORT,3641,0.0,0.22685996,-0.019196164,0.27581853,0.78176785
2005-07-11 00:00:00+00,SHORT,1816,0.0,0.19321388,-0.008972483,-0.0023645046,1.3821268
2005-07-12 00:00:00+00,SHORT,984,0.0,0.59751505,0.0040759654,-0.021508232,-0.37403652
2005-07-12 00:00:00+00,SHORT,1250,0.08499620943130327,0.07160562,-0.01599397,0.2885542,-0.14074664
2005-07-15 00:00:00+00,SHORT,907,0.0,0.58928007,-0.025783591,-0.23067376,-0.16342926
2005-07-18 00:00:00+00,SHORT,2175,0.3096116758077196,0.35055923,-0.013148315,0.6544255,-0.19715342
2005-07-19 00:00:00+00,SHORT,2175,0.32566662009729713,0.34215325,-0.01711377,0.24406253,-0.05320722
2005-07-20 00:00:00+00,SHORT,2175,0.3334086892245119,0.3458028,-0.0096715875,0.016027005,0.4566076
2005-07-20 00:00:00+00,SHORT,937,0.45469897138321,0.17888649,0.002756409,0.7501444,-0.011132689
2005-07-20 00:00:00+00,SHORT,3078,0.0,0.25901952,-0.013321437,0.6139118,0.094376214
2005-07-20 00:00:00+00,SHORT,3716,0.8842259872678365,0.26877698,-0.0064432733,0.36660358,-0.12394691
2005-07-20 00:00:00+00,SHORT,1761,0.6182015794127816,0.22629297,0.011791095,0.015172504,0.5338693
2005-07-21 00:00:00+00,SHORT,2079,0.45772630086772653,0.57201946,-0.020071542,-0.17636482,-0.18068655
2005-07-21 00:00:00+00,SHORT,1761,0.9333333333333333,0.19770256,-0.012282828,-0.111085676,0.72931653
2005-07-22 00:00:00+00,SHORT,2079,0.45733367915041545,0.56293124,-0.019725023,0.30933136,0.026779933
2005-07-22 00:00:00+00,SHORT,937,0.341928545424992,0.161399,-0.021803893,0.19103314,0.85182166
2005-07-25 00:00:00+00,SHORT,2004,0.12675028642962624,0.1030356,-0.024239467,-0.113250576,0.46815154
2005-07-26 00:00:00+00,SHORT,2070,0.46176365516936096,0.20757069,-0.023987388,0.047600772,-0.10269574
2005-07-26 00:00:00+00,SHORT,3748,0.8333333333333334,0.48584038,-8.2047285E-5,-0.10048623,1.2765745
2005-07-27 00:00:00+00,SHORT,3748,0.75,0.4414018,-0.025101813,0.06216216,-0.044173937
2005-07-28 00:00:00+00,SHORT,2070,0.23488918955625912,0.23351282,-0.012921652,-0.20233642,-0.38162857
2005-07-28 00:00:00+00,SHORT,370,0.33965648833475115,0.2728033,-0.0061089587,-0.105771616,-0.25844434
2005-07-28 00:00:00+00,SHORT,443,0.5319720841088996,0.28569576,-0.011578588,0.13915111,1.1885164
2005-07-29 00:00:00+00,SHORT,2070,0.18332895830314197,0.22686563,-0.02294162,-0.18984787,-0.3550826
2005-07-29 00:00:00+00,SHORT,4218,0.2943477185389939,0.5594805,-0.021668455,0.23245512,-0.13747068
2005-07-29 00:00:00+00,SHORT,2638,0.0,0.5863113,0.0033324298,-0.043436293,-0.14447746
2005-07-29 00:00:00+00,SHORT,1514,1.0,0.32456478,-0.0025651674,-0.07785577,1.1163614
2005-07-29 00:00:00+00,SHORT,1700,0.0,0.17077576,-0.025997588,-0.16373368,0.5745626
2005-08-01 00:00:00+00,SHORT,2095,0.2640513958810123,0.13032775,-0.021616174,-0.114866264,0.34482047
2005-08-01 00:00:00+00,SHORT,2351,0.9090909090909091,0.53006715,-0.0075774733,-0.08083832,0.42068398
2005-08-01 00:00:00+00,SHORT,443,0.7328369282597268,0.33889684,-0.019980201,-0.1286988,0.18185923
2005-08-01 00:00:00+00,SHORT,2638,0.0,0.45639426,-0.022589415,0.547595,0.29931825
2005-08-01 00:00:00+00,SHORT,786,0.27839277063593665,0.37369922,-0.002789218,-0.19262907,1.5725778
2005-08-01 00:00:00+00,SHORT,4013,0.3371192117633042,0.23458993,-0.008646569,0.06664566,1.0536984
2005-08-02 00:00:00+00,SHORT,4163,0.0,0.076257,-0.008312464,0.4901942,1.3120974
2005-08-02 00:00:00+00,SHORT,2440,0.19899920007126493,0.18633059,-0.026067803,0.5726475,0.19036986
2005-08-02 00:00:00+00,SHORT,786,0.229634930365736,0.35377616,-0.012724708,-0.20251746,-0.2781236
2005-08-02 00:00:00+00,SHORT,3078,0.0,0.3721204,6.710915E-4,0.4566675,1.6838925
2005-08-02 00:00:00+00,SHORT,1299,0.5815576484720051,0.5437022,-0.0030393603,0.5341814,0.675921
2005-08-02 00:00:00+00,SHORT,1817,0.0,0.565253,-0.02129289,0.13794424,-0.351182
2005-08-03 00:00:00+00,SHORT,157,0.8696649589480917,0.5171468,-0.02516374,0.08209165,0.25238222
2005-08-03 00:00:00+00,SHORT,2352,0.3227993618422308,0.36062777,0.0014217584,-0.2489712,-0.14270271
2005-08-03 00:00:00+00,SHORT,2546,0.0,0.12809657,-0.009421664,-0.20524128,-0.31857702
2005-08-03 00:00:00+00,SHORT,2638,0.0,0.48619878,-0.0074598826,-0.04522613,0.25951028
2005-08-03 00:00:00+00,SHORT,1011,0.4691631267251138,0.19616857,-0.0216885,0.59947646,0.0957684
2005-08-03 00:00:00+00,SHORT,3078,0.0,0.32334432,-0.0062007406,-0.22832544,1.3965238
2005-08-03 00:00:00+00,SHORT,3198,0.3100617070951723,0.35133165,7.306928E-4,-0.046750817,0.28892377
2005-08-03 00:00:00+00,SHORT,1210,0.23167060115975807,0.53726965,-0.0026050054,-0.032463823,0.59520644
2005-08-03 00:00:00+00,SHORT,1333,0.3458584605134093,0.39867184,-0.0014057079,-0.023984294,0.19211595
2005-08-04 00:00:00+00,SHORT,2352,0.23884619605951968,0.3374603,-0.022094624,0.25088063,-0.28521997
2005-08-04 00:00:00+00,SHORT,2546,0.0,0.12552583,-0.020112356,-0.08197685,-0.25751084
2005-08-04 00:00:00+00,SHORT,3052,0.19126561857226418,0.25959593,-0.011554929,-0.027034052,1.0116304
2005-08-04 00:00:00+00,SHORT,3078,0.0,0.25605646,-0.020375272,0.06798326,1.4198996
2005-08-04 00:00:00+00,SHORT,1967,0.34178449235430247,0.47095633,-0.020839453,0.4625585,0.16081154
2005-08-05 00:00:00+00,SHORT,2703,0.3136952047587783,0.43821096,-0.017950494,-0.20606402,1.8009444
2005-08-05 00:00:00+00,SHORT,3052,0.21145361329048643,0.231873,-0.025305709,0.29815656,1.1622136
2005-08-05 00:00:00+00,SHORT,1210,0.0,0.55404526,-0.022710793,0.66719264,1.3895879
2005-08-09 00:00:00+00,SHORT,1967,0.31539763080059513,0.587063,-0.022773543,0.51780695,0.9978158
2005-08-11 00:00:00+00,SHORT,2932,0.0,0.3078147,-0.025040483,-0.10075641,-0.24312145
2005-08-11 00:00:00+00,SHORT,1022,0.0,0.57705814,-0.01867648,-0.06475867,0.8550201
2005-08-11 00:00:00+00,SHORT,1063,0.6565522946881533,0.20430504,0.0012779027,-0.023505298,1.0483209
2005-08-11 00:00:00+00,SHORT,1184,0.38137831162380625,0.33025068,0.0021667772,-0.065099455,0.30577874
2005-08-11 00:00:00+00,SHORT,3420,0.46879023363521527,0.18436526,0.0073564174,-0.0019828156,0.7482467
2005-08-11 00:00:00+00,SHORT,3831,0.18206726729262862,0.14826006,0.0015949758,-0.05626082,0.20100665
2005-08-12 00:00:00+00,SHORT,457,0.2977533614342343,0.13402428,-0.009537958,0.09301105,-0.37124434
2005-08-12 00:00:00+00,SHORT,2751,0.22343106911071797,0.20753619,-0.007562757,-0.11398998,-0.33206776
2005-08-12 00:00:00+00,SHORT,897,1.0,0.5454539,-0.009591601,0.05263158,0.64633036
2005-08-12 00:00:00+00,SHORT,3831,0.024803706860761842,0.13759129,-0.004553612,0.14873128,0.23312432
2005-08-15 00:00:00+00,SHORT,2731,0.19287376502619738,0.3075135,-0.020958586,0.033520825,-0.2655768
2005-08-15 00:00:00+00,SHORT,2751,0.14371799247658257,0.18145949,-0.021070458,-0.13564998,0.10371611
2005-08-15 00:00:00+00,SHORT,897,0.0,0.56421137,-0.022497779,-0.13136669,0.64717674
2005-08-15 00:00:00+00,SHORT,1012,0.0,0.1312854,-0.019629076,0.044918977,-0.1252239
2005-08-15 00:00:00+00,SHORT,1184,0.16270519900629488,0.30990386,-0.015705397,-0.07536232,0.44434118
2005-08-15 00:00:00+00,SHORT,1404,0.0,0.5855864,-0.0048844083,-0.21681134,1.7179782
2005-08-15 00:00:00+00,SHORT,3573,0.0,0.6092749,-0.024262542,0.11937299,0.46854356
2005-08-15 00:00:00+00,SHORT,1770,0.0,0.44515625,-0.01576623,-0.12571937,0.088837124
2005-08-15 00:00:00+00,SHORT,2004,0.3740196730168456,0.17337379,-0.025415093,0.07758464,-0.19445139
2005-08-16 00:00:00+00,SHORT,2751,0.10378642493929514,0.18289739,-0.021801779,-0.16993801,0.30886
2005-08-16 00:00:00+00,SHORT,1185,0.522946917466514,0.35207927,-0.02582852,0.26836038,0.6271896
2005-08-16 00:00:00+00,SHORT,1404,0.0,0.5735277,-0.023986602,0.39787102,0.4239949
2005-08-17 00:00:00+00,SHORT,2391,0.7647058823529411,0.21407177,-0.01789218,0.51036334,-0.09269681
2005-08-17 00:00:00+00,SHORT,1185,0.46088211957942427,0.388125,-0.015774703,-0.18418482,0.98073363
2005-08-18 00:00:00+00,SHORT,2462,0.0,0.18670627,-0.024737893,0.45195416,0.03910721
2005-08-18 00:00:00+00,SHORT,1848,0.2960712989287502,0.50369865,-0.021814771,0.5635835,-0.16867983
2005-08-19 00:00:00+00,SHORT,3137,0.0,0.38679472,-0.02185454,-0.037893575,-0.31435353
2005-08-19 00:00:00+00,SHORT,2004,0.2948944638196314,0.20873573,-0.024614802,-0.041430518,-0.13493359
2005-08-23 00:00:00+00,SHORT,881,0.58269604073324,0.3103194,-0.015650611,-2.7399138E-4,0.3723688
2005-08-24 00:00:00+00,SHORT,540,0.0,0.3149369,-0.021913467,0.46614173,-0.16134588
2005-08-25 00:00:00+00,SHORT,2381,0.3344932237730708,0.45591357,-0.020675065,0.106832765,-0.288233
2005-08-26 00:00:00+00,SHORT,2381,0.297466268178743,0.49434885,-0.02042363,-0.19457708,-0.35672793
2005-08-26 00:00:00+00,SHORT,540,0.0,0.25761968,-0.021641921,0.24086021,0.036202453
2005-08-29 00:00:00+00,SHORT,2133,0.0,0.4149314,-0.023219408,0.25806537,-0.28794876
2005-08-29 00:00:00+00,SHORT,2142,0.48017796460215256,0.5822173,-0.01048646,-0.0032168608,-0.28697634
2005-08-29 00:00:00+00,SHORT,3078,0.0,0.21200079,-0.021498604,-0.054479845,0.82154274
2005-08-30 00:00:00+00,SHORT,2703,0.0,0.60806507,-0.019887447,0.6225131,-0.26626667
2005-08-30 00:00:00+00,SHORT,3078,0.0,0.27776635,-0.009998839,0.54488015,1.0889148
2005-08-31 00:00:00+00,SHORT,918,0.0,0.20177229,-0.0131914,0.18486312,1.1065646
2005-08-31 00:00:00+00,SHORT,1210,0.0,0.22159058,-0.023041911,-0.18506819,0.2916733
2005-09-01 00:00:00+00,SHORT,2291,0.0,0.27841434,-0.02497899,0.1044096,0.2419997
2005-09-01 00:00:00+00,SHORT,1514,0.6369221369915268,0.5566798,-0.007985997,0.61497325,1.0304469
2005-09-06 00:00:00+00,SHORT,2276,1.0,0.44152626,-0.009724248,-0.031640723,0.99679816
2005-09-06 00:00:00+00,SHORT,2665,0.9473684210526316,0.0697018,-0.013679618,-0.065620676,0.64657074
2005-09-06 00:00:00+00,SHORT,2801,0.3686654037116159,0.46525544,-0.019659132,0.7583333,0.40635985
2005-09-06 00:00:00+00,SHORT,3137,0.0,0.4667267,-0.01609672,0.38943753,0.2837309
2005-09-06 00:00:00+00,SHORT,1514,0.6322647594946551,0.5247658,0.005086584,0.66459626,1.4848577
2005-09-07 00:00:00+00,SHORT,401,0.6362158607731285,0.5490448,-0.009912142,0.08319559,-0.27779505
2005-09-07 00:00:00+00,SHORT,2801,0.2347399792382543,0.46326616,-0.019807614,-0.2085308,0.020171711
2005-09-07 00:00:00+00,SHORT,1205,0.3502243996998492,0.16934556,-0.008451235,0.3317186,1.1411916
2005-09-07 00:00:00+00,SHORT,3686,0.0,0.18904486,-0.00845427,0.27819988,0.74252737
2005-09-07 00:00:00+00,SHORT,2042,0.5377909181126881,0.16177619,-0.018572778,0.520907,0.3591852
2005-09-08 00:00:00+00,SHORT,2070,0.0,0.16429606,-0.0139540015,0.38215098,1.1343865
2005-09-08 00:00:00+00,SHORT,2248,0.6753857445877683,0.37054297,0.0032419194,-0.16178767,1.7396191
2005-09-08 00:00:00+00,SHORT,2452,0.6502985328833794,0.12023543,-0.022661127,-0.027379401,-0.2841485
2005-09-08 00:00:00+00,SHORT,1076,0.5826372385969889,0.1551803,-0.006687617,-0.0694401,0.9270804
2005-09-09 00:00:00+00,SHORT,3100,0.7221528873003898,0.21512948,-0.0069419392,0.28644365,3.013303E-4
2005-09-09 00:00:00+00,SHORT,1299,0.5170311403594415,0.382111,-0.0024919298,-0.087151274,0.02069626
2005-09-09 00:00:00+00,SHORT,3538,1.0,0.40308955,-0.0034201294,0.10684556,-0.37943807
2005-09-09 00:00:00+00,SHORT,3686,0.8001636388888144,0.19309185,-0.0021562027,-0.2430684,1.0819765
2005-09-09 00:00:00+00,SHORT,4070,1.0,0.571125,-9.971027E-4,0.24009001,-0.06581314
2005-09-12 00:00:00+00,SHORT,2085,0.4031965818851957,0.5309082,-0.00875317,0.24128036,0.40104932
2005-09-12 00:00:00+00,SHORT,2291,1.0,0.21227215,0.0046070735,0.07578038,0.28890726
2005-09-12 00:00:00+00,SHORT,444,0.6743073475424228,0.094422854,-0.020719226,0.45625618,0.11339787
2005-09-12 00:00:00+00,SHORT,675,0.47955317742145215,0.12228427,-0.016517567,0.59710896,-0.062789544
2005-09-12 00:00:00+00,SHORT,1092,1.0,0.16961798,-0.00629423,0.6433762,-0.0040525207
2005-09-13 00:00:00+00,SHORT,2133,0.5077575729679598,0.46597487,-0.012594589,0.46514562,-0.20683135
2005-09-13 00:00:00+00,SHORT,2440,0.29433107902608885,0.18630269,-0.022003727,0.17929138,-0.1891659
2005-09-13 00:00:00+00,SHORT,1011,1.0,0.14005439,-0.007015434,0.012597598,0.69626427
2005-09-13 00:00:00+00,SHORT,3244,0.2200524485569754,0.495035,-0.0112819085,-0.14340463,0.12558363
2005-09-13 00:00:00+00,SHORT,1330,1.0,0.46249557,-0.0070844498,-0.047403187,0.16354413
2005-09-13 00:00:00+00,SHORT,3686,0.5018820631246727,0.16766687,-0.025957927,0.22465613,0.6116476
2005-09-13 00:00:00+00,SHORT,1731,0.3160811991771269,0.20176657,-0.01038124,0.1119951,-0.37850085
2005-09-14 00:00:00+00,SHORT,2230,0.3552857452210859,0.36193603,-0.021928463,0.3168699,0.07897804
2005-09-14 00:00:00+00,SHORT,675,0.44329415574959197,0.11146943,-0.02348865,0.20289907,-0.3574894
2005-09-14 00:00:00+00,SHORT,1297,0.4205586674842458,0.25921503,-0.025504343,-0.23330122,1.4462689
2005-09-14 00:00:00+00,SHORT,1330,0.9285714285714286,0.42850265,-0.016704822,-0.1053705,-0.10483796
2005-09-14 00:00:00+00,SHORT,1514,0.29121199256380975,0.4645888,-0.023680907,-0.16228071,-0.38557595
2005-09-15 00:00:00+00,SHORT,2546,0.5659716781397348,0.1409179,-0.01583533,0.04768164,0.8462299
2005-09-15 00:00:00+00,SHORT,3244,0.3325246676198259,0.47163486,-0.021016605,0.00737185,-0.33165735
2005-09-15 00:00:00+00,SHORT,1330,0.8571428571428572,0.4152526,-0.022539085,0.03586626,-0.050578978
2005-09-15 00:00:00+00,SHORT,3612,0.6212908595157413,0.19250003,-0.019295495,0.23510848,-0.027950283
2005-09-15 00:00:00+00,SHORT,3686,0.40624982285867167,0.17576799,-0.02441576,-0.17100793,-0.10750084
2005-09-16 00:00:00+00,SHORT,2352,0.09220072809333298,0.31192547,-0.020851906,0.21441983,0.5561474
2005-09-16 00:00:00+00,SHORT,2716,0.0,0.24624956,-0.018092435,0.4167016,1.4039161
