time,side,ticker_id,mv_dn_composite_labels,co_fall_count_1_5_df044,normalized_12m_df003,dist_upper_bb_50_2.0_df055,normalized_6m_df004
2006-12-04 00:00:00+00,SHORT,323,0.14312755773050212,1.0,0.34204793,0.0014685725,0.5740741
2006-12-05 00:00:00+00,SHORT,323,0.16533784703433305,1.0,0.34135666,-0.005125085,0.5925926
2006-12-05 00:00:00+00,SHORT,1112,0.535814884296742,1.0,0.11764706,-0.0108698085,0.22222222
2006-12-06 00:00:00+00,SHORT,323,0.19796626637142065,1.0,0.3006536,-0.013328264,0.6111111
2006-12-08 00:00:00+00,SHORT,1731,0.4106604684681305,1.0,0.50328225,-0.019366663,0.5416667
2006-12-15 00:00:00+00,SHORT,2835,0.0,1.0,0.12890625,0.039243672,0.25714287
2006-12-15 00:00:00+00,SHORT,1745,0.2565746274442436,1.0,0.64923745,-0.00204153,0.3488372
2006-12-15 00:00:00+00,SHORT,1869,0.03186589134086766,1.0,0.30859375,-0.0023017582,0.42857143
2006-12-18 00:00:00+00,SHORT,4169,0.0,1.0,0.76148796,0.028063774,0.44444445
2006-12-18 00:00:00+00,SHORT,1745,0.2194810476312981,1.0,0.6477024,-0.0039234906,0.3139535
2006-12-18 00:00:00+00,SHORT,1869,0.0,1.0,0.3372549,-0.0137100015,0.47619048
2006-12-20 00:00:00+00,SHORT,2938,0.191104859134937,1.0,0.42731276,-0.010710906,0.47826087
2006-12-27 00:00:00+00,SHORT,3861,0.4386724871590385,1.0,0.8949416,-0.019834567,0.33333334
2006-12-28 00:00:00+00,SHORT,4169,0.0,1.0,0.751634,-0.0041610664,0.44444445
2006-12-28 00:00:00+00,SHORT,3861,0.4200171265595569,1.0,0.8871595,-0.016041238,0.33333334
2007-01-03 00:00:00+00,SHORT,663,0.14109700351600088,1.0,0.8366013,-0.011245101,0.56666666
2007-01-04 00:00:00+00,SHORT,663,0.09745920661080965,1.0,0.84934497,0.0040826392,0.55172414
2007-01-05 00:00:00+00,SHORT,663,0.0,1.0,0.85620916,-0.005587343,0.56666666
2007-01-08 00:00:00+00,SHORT,3335,1.0,1.0,0.45751634,0.028452,0.21428572
2007-01-09 00:00:00+00,SHORT,3335,0.9,1.0,0.4344978,0.004633256,0.21428572
2007-01-11 00:00:00+00,SHORT,183,0.37402054986437805,1.0,0.16885965,0.012183898,0.5
2007-01-16 00:00:00+00,SHORT,183,0.44894226268239734,1.0,0.16997792,0.0022815352,0.4074074
2007-01-16 00:00:00+00,SHORT,1303,1.0,1.0,0.5275938,0.006821665,0.2962963
2007-01-17 00:00:00+00,SHORT,1303,0.9523809523809523,1.0,0.4954751,-0.009516123,0.24
2007-01-23 00:00:00+00,SHORT,2710,0.6779372448048984,1.0,0.37020317,0.009604172,0.2173913
2007-01-23 00:00:00+00,SHORT,1092,0.7847043685280751,1.0,0.772009,0.0032523084,0.58536583
2007-01-24 00:00:00+00,SHORT,2064,0.0,1.0,0.51626015,-0.0018601906,0.61290324
2007-01-24 00:00:00+00,SHORT,1615,0.0,1.0,0.3292683,0.0017966478,0.2
2007-02-02 00:00:00+00,SHORT,1817,0.0,1.0,0.18359375,0.041101668,0.41025642
2007-02-06 00:00:00+00,SHORT,131,0.26933344188395003,1.0,0.51121074,-0.0030465838,0.5232558
2007-02-06 00:00:00+00,SHORT,2548,0.0,1.0,0.60833335,-0.008739382,0.5
2007-02-06 00:00:00+00,SHORT,1817,0.0,1.0,0.20416667,0.011670746,0.47058824
2007-02-06 00:00:00+00,SHORT,1826,0.0,1.0,0.108333334,-0.019650003,0.4375
2007-02-07 00:00:00+00,SHORT,4107,0.38547370226501443,1.0,0.76681614,-6.7108497E-4,0.3043478
2007-02-07 00:00:00+00,SHORT,3187,0.3949476562140405,1.0,0.404,0.04292525,0.47826087
2007-02-07 00:00:00+00,SHORT,1817,0.0,1.0,0.2,0.013169192,0.5405405
2007-02-07 00:00:00+00,SHORT,3905,0.1330107082583203,1.0,0.35227272,0.029904548,0.5625
2007-02-08 00:00:00+00,SHORT,221,0.95,1.0,0.74596775,1.0868478E-6,0.5263158
2007-02-08 00:00:00+00,SHORT,3187,0.3356849717880962,1.0,0.39112905,0.002197698,0.4090909
2007-02-09 00:00:00+00,SHORT,2365,0.13530573189760695,1.0,0.14254385,-0.0113666775,0.5625
2007-02-09 00:00:00+00,SHORT,3187,0.24252433532605275,1.0,0.39370078,-0.014245544,0.47826087
2007-02-14 00:00:00+00,SHORT,4107,0.0,1.0,0.71651787,-0.015772186,0.2826087
2007-02-15 00:00:00+00,SHORT,4197,0.5288155171465556,1.0,0.2570281,-4.6574092E-4,0.55263156
2007-02-15 00:00:00+00,SHORT,787,1.0,1.0,0.34228188,-0.013979068,0.39285713
2007-02-15 00:00:00+00,SHORT,3241,0.4432415572240011,1.0,0.25301206,-0.013901181,0.375
2007-02-15 00:00:00+00,SHORT,1368,1.0,1.0,0.46666667,-0.009649463,0.5641026
2007-02-15 00:00:00+00,SHORT,3469,0.24998236189267792,1.0,0.3691275,0.009825834,0.4883721
2007-02-15 00:00:00+00,SHORT,3918,0.4063880778256735,1.0,0.34136546,0.03452913,0.21875
2007-02-16 00:00:00+00,SHORT,405,0.4484107812010455,1.0,0.5973742,-0.017735498,0.4047619
2007-02-16 00:00:00+00,SHORT,3469,0.24034856091695042,1.0,0.36761487,0.0044596023,0.47727272
2007-02-20 00:00:00+00,SHORT,4150,0.18762663144542047,1.0,0.692,-0.009557297,0.1891892
2007-02-20 00:00:00+00,SHORT,2365,0.1164422860382699,1.0,0.23672566,-0.01038462,0.51111114
2007-02-20 00:00:00+00,SHORT,2972,0.29474130914514857,1.0,0.63716817,-0.012580846,0.375
2007-02-20 00:00:00+00,SHORT,3078,0.0,1.0,0.728,-0.021086238,0.35135135
2007-02-20 00:00:00+00,SHORT,3501,0.0,1.0,0.58,8.744692E-4,0.6
2007-02-20 00:00:00+00,SHORT,3923,0.4919137904412779,1.0,0.6792035,-0.009804699,0.59090906
2007-02-21 00:00:00+00,SHORT,4128,0.5518713941888382,1.0,0.1942605,0.006797517,0.36666667
2007-02-21 00:00:00+00,SHORT,69,0.0,1.0,0.4370861,-0.011273634,0.3
2007-02-21 00:00:00+00,SHORT,4218,0.5947861151200597,1.0,0.6865342,0.0052755224,0.39130434
2007-02-21 00:00:00+00,SHORT,237,0.2191478609935168,1.0,0.49668875,0.0015735943,0.375
2007-02-21 00:00:00+00,SHORT,2365,0.07845819498618026,1.0,0.22958058,-0.011231637,0.5
2007-02-21 00:00:00+00,SHORT,475,0.25361096138855177,1.0,0.38410595,-0.012751216,0.47727272
2007-02-21 00:00:00+00,SHORT,2686,0.3726181394916071,1.0,0.41721854,-0.010449791,0.29090908
2007-02-21 00:00:00+00,SHORT,643,0.26556158489379705,1.0,0.87250996,-0.0040063253,0.51282054
2007-02-21 00:00:00+00,SHORT,900,0.5251284904995384,1.0,0.5275938,-0.0066494625,0.5
2007-02-21 00:00:00+00,SHORT,3046,0.575272051362534,1.0,0.53642386,-0.0058329524,0.4318182
2007-02-21 00:00:00+00,SHORT,1144,0.0,1.0,0.5976096,0.004415204,0.5641026
2007-02-21 00:00:00+00,SHORT,1171,0.4596483609105473,1.0,0.23841059,-0.014065057,0.2857143
2007-02-21 00:00:00+00,SHORT,3241,0.35998141672072725,1.0,0.23505977,-0.018572086,0.25
2007-02-21 00:00:00+00,SHORT,3918,0.28346368703639263,1.0,0.30278885,-0.0045595877,0.2
2007-02-21 00:00:00+00,SHORT,3923,0.508517673635855,1.0,0.6754967,-0.011105319,0.60227275
2007-02-22 00:00:00+00,SHORT,2090,0.5580440962558205,1.0,0.32962137,-0.01064822,0.3448276
2007-02-22 00:00:00+00,SHORT,2119,0.4544684963612919,1.0,0.55679286,-0.0015140194,0.47126436
2007-02-22 00:00:00+00,SHORT,4218,0.48454992744278075,1.0,0.6859688,-0.0036672628,0.42553192
2007-02-22 00:00:00+00,SHORT,200,0.9,1.0,0.6993318,-0.0056504314,0.57471263
2007-02-22 00:00:00+00,SHORT,237,0.14636621198706712,1.0,0.5011136,-0.0015235525,0.37931034
2007-02-22 00:00:00+00,SHORT,643,0.3487882562697742,1.0,0.88,-0.010702793,0.4871795
2007-02-22 00:00:00+00,SHORT,684,0.2225193812470074,1.0,0.32739422,-5.3401425E-4,0.5625
2007-02-22 00:00:00+00,SHORT,3218,0.19119594422326303,1.0,0.692,-0.0078426525,0.41666666
2007-02-22 00:00:00+00,SHORT,3381,0.20279423488044918,1.0,0.7728285,-0.013036828,0.5632184
2007-02-22 00:00:00+00,SHORT,1383,0.5347440540928312,1.0,0.27616927,-0.020348415,0.5833333
2007-02-22 00:00:00+00,SHORT,3433,0.0,1.0,0.83741647,0.0030990676,0.5714286
2007-02-22 00:00:00+00,SHORT,3469,0.15029829590913327,1.0,0.36971048,-0.012055084,0.3908046
2007-02-22 00:00:00+00,SHORT,1423,0.7815391865309816,1.0,0.392,-0.009079838,0.33333334
2007-02-22 00:00:00+00,SHORT,1454,1.0,1.0,0.518931,-0.005859651,0.25454545
2007-02-22 00:00:00+00,SHORT,1615,0.18934542738062338,1.0,0.164,0.003496691,0.52380955
2007-02-22 00:00:00+00,SHORT,1710,0.0,1.0,0.25612473,-0.016315833,0.35632184
2007-02-22 00:00:00+00,SHORT,3782,0.1386403278914394,1.0,0.54565704,-0.0026812511,0.25531915
2007-02-22 00:00:00+00,SHORT,3907,0.4053176948389178,1.0,0.2271715,-0.010418018,0.20833333
2007-02-22 00:00:00+00,SHORT,3915,0.10085556199528883,1.0,0.556,-0.015466555,0.33333334
2007-02-23 00:00:00+00,SHORT,4218,0.39600384551095513,1.0,0.67777777,-0.013262356,0.41304347
2007-02-23 00:00:00+00,SHORT,237,0.25668042154246457,1.0,0.48444444,-0.004010351,0.43678162
2007-02-23 00:00:00+00,SHORT,555,0.37514095637326694,1.0,0.39777777,0.0071650646,0.25287357
2007-02-23 00:00:00+00,SHORT,2728,0.37458431842294687,1.0,0.5466667,-0.015421766,0.54022986
2007-02-23 00:00:00+00,SHORT,2986,0.2584766122430864,1.0,0.2688889,-2.3386221E-4,0.41666666
2007-02-23 00:00:00+00,SHORT,1423,0.6623181548035014,1.0,0.385214,-0.015834397,0.32352942
2007-02-23 00:00:00+00,SHORT,1473,1.0,1.0,0.58666664,0.013832598,0.3809524
2007-02-23 00:00:00+00,SHORT,3586,1.0,1.0,0.69649804,0.0010157577,0.35897437
2007-02-23 00:00:00+00,SHORT,3782,0.13182028613095567,1.0,0.5422222,-0.003400761,0.23913044
2007-02-23 00:00:00+00,SHORT,3853,0.6314184314774135,1.0,0.52,0.0021555424,0.51785713
2007-02-23 00:00:00+00,SHORT,4062,0.21973254819100305,1.0,0.28404668,-0.014049432,0.53125
2007-02-26 00:00:00+00,SHORT,2079,0.20166826172520488,1.0,0.3888889,0.0044967304,0.54545456
2007-02-26 00:00:00+00,SHORT,4224,0.4375096344186044,1.0,0.42460316,0.030481713,0.6060606
2007-02-26 00:00:00+00,SHORT,2276,0.0,1.0,0.8055556,0.013827619,0.33333334
2007-02-26 00:00:00+00,SHORT,2452,0.42416877751316995,1.0,0.35384616,-0.017330311,0.59574467
2007-02-26 00:00:00+00,SHORT,2548,0.5142911365111423,1.0,0.6507937,0.01656685,0.4848485
2007-02-26 00:00:00+00,SHORT,555,0.26034457825517354,1.0,0.3934066,0.0030536405,0.4318182
2007-02-26 00:00:00+00,SHORT,2923,0.5743411465857845,1.0,0.47032967,0.0077929604,0.6
2007-02-26 00:00:00+00,SHORT,3244,0.0,1.0,0.778022,-0.006797857,0.4680851
2007-02-26 00:00:00+00,SHORT,1411,0.0,1.0,0.72747254,5.9757347E-4,0.59090906
2007-02-26 00:00:00+00,SHORT,3853,0.0,1.0,0.5626374,-0.014674434,0.5272727
2007-02-26 00:00:00+00,SHORT,1910,0.23095133103381404,1.0,0.25,0.015733091,0.2
2007-02-28 00:00:00+00,SHORT,3067,0.0,1.0,0.8476821,0.001707267,0.5
2007-03-06 00:00:00+00,SHORT,3067,0.0,1.0,0.84934497,-0.013276933,0.5217391
2007-03-09 00:00:00+00,SHORT,3681,0.025077076351908045,1.0,0.3652174,-0.020129826,0.19318181
2007-03-12 00:00:00+00,SHORT,3067,0.0,1.0,0.84749454,-0.012047557,0.5217391
2007-03-12 00:00:00+00,SHORT,1063,0.0,1.0,0.72331154,-0.013224696,0.53333336
2007-03-15 00:00:00+00,SHORT,3067,0.0,1.0,0.8540305,-0.021263378,0.5217391
2007-03-15 00:00:00+00,SHORT,1063,0.0,1.0,0.79520696,0.021571068,0.5
2007-03-19 00:00:00+00,SHORT,3067,0.0,1.0,0.8673913,-0.011428077,0.5652174
2007-03-27 00:00:00+00,SHORT,2548,0.5911162736955596,1.0,0.5153846,-0.014506114,0.44117647
2007-03-28 00:00:00+00,SHORT,11,0.0,1.0,0.29475984,-0.013845832,0.2
2007-03-29 00:00:00+00,SHORT,11,0.0,1.0,0.30501089,-0.0071958713,0.19642857
2007-03-29 00:00:00+00,SHORT,3127,0.8888888888888888,1.0,0.75384617,-0.0042141043,0.20512821
2007-03-30 00:00:00+00,SHORT,3127,0.8333333333333334,1.0,0.76061773,-0.0073590404,0.20512821
2007-04-02 00:00:00+00,SHORT,3127,0.43655944481410264,1.0,0.7624521,-0.009436548,0.20512821
2007-04-04 00:00:00+00,SHORT,3127,0.4184032839216285,1.0,0.75,-0.018840687,0.20512821
2007-04-04 00:00:00+00,SHORT,3915,0.5697742939452606,1.0,0.7076923,-0.0013790093,0.35897437
2007-04-10 00:00:00+00,SHORT,3915,0.4586073381370876,1.0,0.71755725,-0.004724238,0.33333334
2007-04-11 00:00:00+00,SHORT,1853,0.6116161997699734,1.0,0.7991266,-0.021396436,0.2
2007-04-16 00:00:00+00,SHORT,1191,0.4391084960799568,1.0,0.22417583,0.0022070797,0.47916666
2007-04-16 00:00:00+00,SHORT,3586,0.0,1.0,0.7027027,-0.019138321,0.33333334
2007-04-16 00:00:00+00,SHORT,1848,0.5401925377080763,1.0,0.5868726,-0.0030408418,0.35714287
2007-04-17 00:00:00+00,SHORT,1191,0.30350836420885774,1.0,0.22522523,5.064346E-4,0.48979592
2007-04-17 00:00:00+00,SHORT,1404,0.0,1.0,0.7815315,-0.011718973,0.34375
2007-04-18 00:00:00+00,SHORT,1144,0.14434742607551215,1.0,0.67315173,-0.011522175,0.23684211
2007-04-23 00:00:00+00,SHORT,2710,0.1129799883234542,1.0,0.39955357,-1.5256561E-4,0.4680851
2007-04-23 00:00:00+00,SHORT,1715,0.95,1.0,0.45535713,-0.011384472,0.5833333
2007-04-23 00:00:00+00,SHORT,3782,0.454054302748257,1.0,0.70535713,-0.004007936,0.30612245
2007-04-25 00:00:00+00,SHORT,69,1.0,1.0,0.31339714,0.0038016383,0.39285713
2007-04-26 00:00:00+00,SHORT,3137,0.7838517217848191,1.0,0.24637681,-0.0017284588,0.5869565
2007-04-27 00:00:00+00,SHORT,69,0.8888888888888888,1.0,0.33184856,-0.017906483,0.31034482
2007-04-27 00:00:00+00,SHORT,3049,0.0,1.0,0.35271317,-0.020013176,0.21875
2007-04-27 00:00:00+00,SHORT,3137,0.7062308991318551,1.0,0.23608018,-0.01789411,0.53571427
2007-05-02 00:00:00+00,SHORT,3049,0.0,1.0,0.4105691,-0.0028855654,0.2413793
2007-05-03 00:00:00+00,SHORT,2870,0.11134401422614104,1.0,0.44308943,-6.57253E-4,0.42105263
2007-05-03 00:00:00+00,SHORT,2018,0.540058061139868,1.0,0.14482759,-0.010885894,0.2
2007-05-04 00:00:00+00,SHORT,1817,0.4906474127794819,1.0,0.3488372,-0.015810667,0.3902439
2007-05-07 00:00:00+00,SHORT,4137,0.3806568339898254,1.0,0.37401575,0.01586189,0.42105263
2007-05-09 00:00:00+00,SHORT,3631,0.0,1.0,0.119521916,-0.017902019,0.29411766
2007-05-09 00:00:00+00,SHORT,1673,0.4361117832211948,1.0,0.15789473,0.010387146,0.3125
2007-05-10 00:00:00+00,SHORT,3794,0.0,1.0,0.17529881,-0.01085966,0.23529412
2007-05-11 00:00:00+00,SHORT,3794,0.0,1.0,0.17870723,-0.007351388,0.23529412
2007-05-17 00:00:00+00,SHORT,2269,0.3938330183509387,1.0,0.61220044,-0.016891971,0.29166666
2007-05-17 00:00:00+00,SHORT,2870,0.0,1.0,0.4716981,-0.02073434,0.43589744
2007-05-18 00:00:00+00,SHORT,2269,0.291593216858631,1.0,0.6103896,-0.020059692,0.29166666
2007-05-21 00:00:00+00,SHORT,2269,0.22597782998329435,1.0,0.59782606,-0.014376754,0.29166666
2007-05-21 00:00:00+00,SHORT,2742,0.0,1.0,0.47173914,-0.016862072,0.53571427
2007-05-22 00:00:00+00,SHORT,557,0.3626948940724477,1.0,0.8792453,0.0057086092,0.31707317
2007-05-22 00:00:00+00,SHORT,2742,0.0,1.0,0.47598255,-0.01786741,0.54545456
2007-05-23 00:00:00+00,SHORT,1099,0.5172331395251881,1.0,0.4758772,-0.004493388,0.33333334
2007-05-30 00:00:00+00,SHORT,3065,0.08930870125605286,1.0,0.77006507,-0.0172253,0.375
2007-05-30 00:00:00+00,SHORT,3352,0.0,1.0,0.870229,0.039662372,0.6
2007-05-31 00:00:00+00,SHORT,3352,0.0,1.0,0.87169814,-0.0072030425,0.6
2007-06-04 00:00:00+00,SHORT,4123,0.0,1.0,0.7505423,0.019110013,0.3902439
2007-06-04 00:00:00+00,SHORT,3433,0.17230437262780568,1.0,0.80260307,-3.7140172E-4,0.46875
2007-06-05 00:00:00+00,SHORT,9,0.48211302293679986,1.0,0.53962266,-0.017327419,0.23076923
2007-06-05 00:00:00+00,SHORT,2731,0.18438297861897562,1.0,0.71583515,-0.011907067,0.59375
2007-06-05 00:00:00+00,SHORT,2986,0.0,1.0,0.5010846,-0.0059459223,0.5744681
2007-06-05 00:00:00+00,SHORT,2028,0.14684040318519054,1.0,0.2264151,0.0022840695,0.54761904
2007-06-06 00:00:00+00,SHORT,2028,0.0,1.0,0.25283018,-0.015263732,0.52380955
2007-06-13 00:00:00+00,SHORT,2499,0.3046793260388676,1.0,0.6731602,-0.02082307,0.6
2007-06-14 00:00:00+00,SHORT,2499,0.3504277027111217,1.0,0.6695652,-0.018166669,0.6
2007-06-15 00:00:00+00,SHORT,2499,0.27901022919364443,1.0,0.66883117,-0.015525471,0.6
2007-06-15 00:00:00+00,SHORT,4083,0.0,1.0,0.37827715,-0.007759927,0.41666666
2007-06-18 00:00:00+00,SHORT,870,0.2898986575843804,1.0,0.116883114,-0.015623084,0.19512194
2007-06-18 00:00:00+00,SHORT,1690,0.5950813022667322,1.0,0.22846442,-0.019181319,0.45454547
2007-06-18 00:00:00+00,SHORT,3742,0.0,1.0,0.6926407,-0.017061843,0.5510204
2007-06-18 00:00:00+00,SHORT,1770,0.0,1.0,0.8939394,-0.0139885815,0.58536583
2007-06-18 00:00:00+00,SHORT,3947,0.22614680634515563,1.0,0.6839827,0.002625856,0.46875
2007-06-19 00:00:00+00,SHORT,2272,0.352914926991186,1.0,0.16165413,-0.011589776,0.4
2007-06-19 00:00:00+00,SHORT,3046,1.0,1.0,0.27571115,-0.019238688,0.27058825
2007-06-20 00:00:00+00,SHORT,684,0.0,1.0,0.56427014,-0.020903554,0.5319149
2007-06-20 00:00:00+00,SHORT,1690,0.46538488720444077,1.0,0.22846442,-0.021182427,0.45454547
2007-06-21 00:00:00+00,SHORT,684,0.0,1.0,0.5304348,-0.021292854,0.5416667
2007-06-21 00:00:00+00,SHORT,1690,0.5358819146923884,1.0,0.23308271,-0.015917972,0.45454547
2007-06-28 00:00:00+00,SHORT,2408,0.0,1.0,0.62882096,-0.01841549,0.4827586
2007-07-06 00:00:00+00,SHORT,2365,1.0,1.0,0.6630435,-0.005546823,0.35416666
2007-07-09 00:00:00+00,SHORT,1919,0.0,1.0,0.6819172,-0.0063290806,0.4878049
2007-07-10 00:00:00+00,SHORT,1919,0.0,1.0,0.6995614,-0.0070204264,0.325
2007-07-11 00:00:00+00,SHORT,3677,0.313545689908309,1.0,0.52205884,-0.0015245818,0.55
2007-07-11 00:00:00+00,SHORT,1919,0.0,1.0,0.7037037,-0.01584227,0.2195122
2007-07-12 00:00:00+00,SHORT,914,0.32221743331508235,1.0,0.63837636,-0.018501448,0.20588236
2007-07-12 00:00:00+00,SHORT,3677,0.26126869619755505,1.0,0.55719554,0.0023785597,0.55
2007-07-13 00:00:00+00,SHORT,2079,1.0,1.0,0.6727941,-0.0092588235,0.4857143
2007-07-13 00:00:00+00,SHORT,2285,0.4701288250957549,1.0,0.20588236,0.005264653,0.4
2007-07-13 00:00:00+00,SHORT,2898,1.0,1.0,0.7124183,-0.0077512017,0.5365854
2007-07-13 00:00:00+00,SHORT,2961,0.329139043551058,1.0,0.21786493,-0.013564526,0.52380955
2007-07-13 00:00:00+00,SHORT,3831,1.0,1.0,0.74727666,0.026049556,0.41463414
2007-07-16 00:00:00+00,SHORT,2437,0.506155315377964,1.0,0.75273526,-0.015162961,0.19148937
2007-07-16 00:00:00+00,SHORT,631,1.0,1.0,0.7536765,0.03304206,0.275
2007-07-16 00:00:00+00,SHORT,2898,0.9444444444444444,1.0,0.6914661,-0.0098971855,0.5365854
2007-07-16 00:00:00+00,SHORT,975,0.8177542234108329,1.0,0.6717724,-0.017622797,0.3043478
2007-07-16 00:00:00+00,SHORT,3241,0.20207750110459677,1.0,0.5,-0.009980598,0.2
2007-07-16 00:00:00+00,SHORT,3831,0.9444444444444444,1.0,0.726477,6.982987E-4,0.3902439
2007-07-16 00:00:00+00,SHORT,1922,0.5384252380218211,1.0,0.6764706,-0.0029760995,0.3888889
2007-07-17 00:00:00+00,SHORT,2247,0.4292825592703229,1.0,0.34451902,0.0012447569,0.51282054
2007-07-17 00:00:00+00,SHORT,2499,0.625,1.0,0.50782996,-0.01647497,0.5714286
2007-07-17 00:00:00+00,SHORT,2728,0.8241880871016021,1.0,0.4787472,0.020118378,0.33333334
2007-07-17 00:00:00+00,SHORT,838,0.95,1.0,0.61851853,-0.01416623,0.44444445
2007-07-17 00:00:00+00,SHORT,3241,0.20226518694662796,1.0,0.51111114,-0.005949473,0.2413793
2007-07-17 00:00:00+00,SHORT,1985,1.0,1.0,0.64332604,0.01758166,0.45614034
2007-07-18 00:00:00+00,SHORT,631,0.45006954977710695,1.0,0.7537879,0.0067622224,0.25641027
2007-07-18 00:00:00+00,SHORT,739,0.7142857142857143,1.0,0.85779816,-0.0127926,0.375
2007-07-18 00:00:00+00,SHORT,3078,0.0,1.0,0.6515151,-0.010907427,0.5
2007-07-18 00:00:00+00,SHORT,3641,0.0,1.0,0.69495416,-0.016206536,0.4473684
2007-07-19 00:00:00+00,SHORT,2066,0.6261570985546676,1.0,0.8068182,-0.016056044,0.3529412
2007-07-19 00:00:00+00,SHORT,192,0.4244865904882734,1.0,0.27651516,-0.012721088,0.54545456
2007-07-19 00:00:00+00,SHORT,2728,0.5617018480211333,1.0,0.3317757,-0.007312071,0.2857143
2007-07-19 00:00:00+00,SHORT,3078,0.0,1.0,0.625,-0.0068448684,0.5
2007-07-19 00:00:00+00,SHORT,3641,0.3316626240396761,1.0,0.69495416,-0.013602454,0.4473684
2007-07-20 00:00:00+00,SHORT,4224,0.9090909090909091,1.0,0.60966545,-0.004790169,0.51428574
2007-07-20 00:00:00+00,SHORT,2248,0.11502806567578995,1.0,0.6445916,-0.0059706955,0.5106383
2007-07-20 00:00:00+00,SHORT,395,0.6072817077386843,1.0,0.37306842,-0.018652178,0.5119048
2007-07-20 00:00:00+00,SHORT,3067,0.0,1.0,0.8543046,-0.018524108,0.1904762
2007-07-20 00:00:00+00,SHORT,1300,0.5720841744572293,1.0,0.7732342,-0.017397713,0.2
2007-07-20 00:00:00+00,SHORT,1383,0.0,1.0,0.66887414,0.011793045,0.61702126
2007-07-23 00:00:00+00,SHORT,4123,0.17047771934577802,1.0,0.76169264,-0.01712756,0.35
2007-07-23 00:00:00+00,SHORT,4187,1.0,1.0,0.63028955,0.025192175,0.575
2007-07-23 00:00:00+00,SHORT,395,0.39374847775823996,1.0,0.37306842,-0.017460508,0.5119048
2007-07-23 00:00:00+00,SHORT,786,0.9230769230769231,1.0,0.29175946,-0.014802111,0.53333336
2007-07-23 00:00:00+00,SHORT,2986,0.8823529411764706,1.0,0.6124722,-0.012388588,0.5777778
2007-07-23 00:00:00+00,SHORT,3067,0.0,1.0,0.84187084,-0.010221317,0.1904762
2007-07-23 00:00:00+00,SHORT,1139,0.6,1.0,0.5233853,-0.016319994,0.6
2007-07-23 00:00:00+00,SHORT,1404,1.0,1.0,0.5902004,0.013750777,0.33333334
2007-07-23 00:00:00+00,SHORT,3947,1.0,1.0,0.7884187,0.023292117,0.6060606
2007-07-24 00:00:00+00,SHORT,2133,0.3438982364216038,1.0,0.5364706,-0.019755945,0.45454547
2007-07-24 00:00:00+00,SHORT,88,0.0,1.0,0.52589643,-0.015556142,0.5882353
2007-07-24 00:00:00+00,SHORT,401,1.0,1.0,0.52988046,0.005499525,0.25
2007-07-24 00:00:00+00,SHORT,2543,0.9230769230769231,1.0,0.39764705,-0.020514451,0.3272727
2007-07-24 00:00:00+00,SHORT,2863,0.3929067775821003,1.0,0.46588236,-0.006718779,0.21818182
2007-07-24 00:00:00+00,SHORT,3804,0.875,1.0,0.39294118,-0.0035143278,0.42105263
2007-07-24 00:00:00+00,SHORT,3907,0.7333333333333334,1.0,0.7529412,-0.0040661306,0.58536583
2007-07-25 00:00:00+00,SHORT,2133,0.29957879890315114,1.0,0.5809524,-0.019575715,0.4489796
2007-07-26 00:00:00+00,SHORT,4083,0.9411764705882353,1.0,0.512,-0.015609363,0.4642857
2007-07-31 00:00:00+00,SHORT,780,0.8823529411764706,1.0,0.66536963,-0.016733037,0.43333334
2007-08-02 00:00:00+00,SHORT,101,0.0,1.0,0.6365741,-0.020776542,0.43373495
2007-08-02 00:00:00+00,SHORT,2269,1.0,1.0,0.37037036,0.006435548,0.39583334
2007-08-02 00:00:00+00,SHORT,1585,0.1283837773309894,1.0,0.4097222,-0.014630992,0.25
2007-08-08 00:00:00+00,SHORT,2617,0.25255138819625683,1.0,0.6261062,-0.012273334,0.23809524
2007-08-08 00:00:00+00,SHORT,594,1.0,1.0,0.2480315,0.042640463,0.2
2007-08-08 00:00:00+00,SHORT,2728,1.0,1.0,0.38495576,0.003836242,0.45783132
2007-08-08 00:00:00+00,SHORT,808,0.11815027076297016,1.0,0.41150442,-0.01474934,0.4827586
2007-08-08 00:00:00+00,SHORT,3067,0.1924744520932437,1.0,0.7367257,0.020122224,0.52380955
2007-08-08 00:00:00+00,SHORT,3607,0.46101136680883936,1.0,0.45575222,0.0059980187,0.33734939
2007-08-08 00:00:00+00,SHORT,1715,0.0,1.0,0.25221238,-0.014377334,0.5121951
2007-08-09 00:00:00+00,SHORT,2497,0.0,1.0,0.59770113,0.008014284,0.5
2007-08-09 00:00:00+00,SHORT,959,1.0,1.0,0.8744493,0.0038054648,0.45614034
2007-08-09 00:00:00+00,SHORT,3067,0.0,1.0,0.72687227,-0.008794665,0.5263158
2007-08-09 00:00:00+00,SHORT,1039,0.6174175657780508,1.0,0.6167401,0.0024483898,0.42105263
2007-08-09 00:00:00+00,SHORT,1473,0.0,1.0,0.28854626,-0.008248143,0.35
2007-08-09 00:00:00+00,SHORT,3607,0.3271944046461625,1.0,0.46696034,-0.016048368,0.3647059
2007-08-09 00:00:00+00,SHORT,1700,0.0,1.0,0.13215859,0.030136446,0.42105263
2007-08-09 00:00:00+00,SHORT,1848,0.3644228272822549,1.0,0.51341,0.037236106,0.46341464
2007-08-10 00:00:00+00,SHORT,2816,0.0,1.0,0.43589744,0.010066017,0.46666667
