time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_5_20_df042,skew_weighted_10_df037,velocity_price_univ_zscore_5_df048,weighted_neg_sum_10_df036,price_drift_21_df005
2023-03-16 00:00:00+00,LONG,2079,0.9428571428571428,0.0,-0.5007854,-3.5579023,0.15884379,-0.110770896
2023-03-16 00:00:00+00,LONG,101,0.9714285714285714,0.0,-0.43936265,-0.5232538,0.12507623,-0.097240284
2023-03-16 00:00:00+00,LONG,2431,0.6009450659786765,0.0,-0.40632594,-5.9700813,0.17380667,-0.13846155
2023-03-16 00:00:00+00,LONG,2504,0.6519071209136368,0.0,-0.44060272,1.4303712,0.08333797,-0.1145648
2023-03-16 00:00:00+00,LONG,498,0.0,0.0,-0.5702412,-1.3944589,0.16280773,-0.14264444
2023-03-16 00:00:00+00,LONG,2765,0.0,0.0,-0.42273793,1.3534348,0.100066066,-0.13708821
2023-03-16 00:00:00+00,LONG,835,0.3135147010518192,0.0,-0.48296192,0.46731767,0.13329886,-0.10850064
2023-03-16 00:00:00+00,LONG,857,0.0,0.0,-0.56717825,-0.84672594,0.17104444,-0.13265993
2023-03-16 00:00:00+00,LONG,1184,0.5290410044133579,0.0,-0.508416,-1.9603425,0.114852674,-0.18170466
2023-03-16 00:00:00+00,LONG,1191,0.9767441860465116,0.0,-0.57945603,-0.44031197,0.127112,-0.15061475
2023-03-16 00:00:00+00,LONG,1362,0.8728599069285197,0.0,-0.50570774,-0.8871122,0.16402365,-0.12662454
2023-03-16 00:00:00+00,LONG,3804,0.0,0.0,-0.54469365,-1.4321635,0.11658685,-0.113238774
2023-03-16 00:00:00+00,LONG,1828,0.9279151270389309,0.0,-0.47023857,-0.0049276813,0.122199595,-0.13482466
2023-03-16 00:00:00+00,LONG,4092,0.8268560054025303,0.0,-0.40393263,-0.97211695,0.095345624,-0.11578947
2023-03-17 00:00:00+00,LONG,2079,0.9142857142857143,0.0,-0.53446436,-2.4753895,0.16998415,-0.13043995
2023-03-17 00:00:00+00,LONG,52,0.92,0.0,-0.51856035,0.43251207,0.106211625,-0.13088824
2023-03-17 00:00:00+00,LONG,101,0.9428571428571428,0.0,-0.6030108,-1.0312049,0.14412233,-0.115201384
2023-03-17 00:00:00+00,LONG,2213,0.0,0.0,-0.5570374,1.3688594,0.11121012,-0.101149425
2023-03-17 00:00:00+00,LONG,167,0.19412363334190755,0.0,-0.48919412,1.6990582,0.13180824,-0.16501576
2023-03-17 00:00:00+00,LONG,273,0.8918918918918919,0.0,-0.4042084,1.3216366,0.16909154,-0.102809325
2023-03-17 00:00:00+00,LONG,419,0.42246579393247297,0.0,-0.57407194,-0.38631848,0.14739344,-0.13804714
2023-03-17 00:00:00+00,LONG,2504,0.6039806529294273,0.0,-0.57751083,1.4054575,0.083603345,-0.10278307
2023-03-17 00:00:00+00,LONG,2557,0.6546069222391062,0.0,-0.6009946,-0.8780365,0.15055686,-0.12623413
2023-03-17 00:00:00+00,LONG,562,0.26721805512738506,0.0,-0.5364291,1.366681,0.10079769,-0.12856883
2023-03-17 00:00:00+00,LONG,2613,0.0,0.0,-0.43474236,1.1149563,0.10279605,-0.10835024
2023-03-17 00:00:00+00,LONG,2716,0.9285714285714286,0.0,-0.52696335,0.4140984,0.096644126,-0.105370395
2023-03-17 00:00:00+00,LONG,2866,0.8116912926743409,0.0,-0.5243625,-0.59032273,0.14732078,-0.114847
2023-03-17 00:00:00+00,LONG,1184,0.5546205357226185,0.0,-0.6081815,-2.9596767,0.13049556,-0.18354431
2023-03-17 00:00:00+00,LONG,1191,0.9534883720930233,0.0,-0.53534466,1.0032394,0.127112,-0.15287009
2023-03-17 00:00:00+00,LONG,1828,0.9583333333333334,0.0,-0.47176865,0.22619745,0.122681096,-0.14906457
2023-03-17 00:00:00+00,LONG,3885,0.9523809523809523,0.0,-0.42124406,1.6201555,0.104754105,-0.19481571
2023-03-17 00:00:00+00,LONG,1879,0.9622641509433962,0.0,-0.4923225,-0.89576125,0.16138354,-0.0967519
2023-03-17 00:00:00+00,LONG,4092,0.7156064146302468,0.0,-0.4962846,-0.40735602,0.095345624,-0.11410571
2023-03-20 00:00:00+00,LONG,52,0.88,0.0,-0.4305819,0.26617858,0.106211625,-0.10194865
2023-03-20 00:00:00+00,LONG,131,0.47205484350695354,0.0,-0.4360331,-0.62262535,0.17297588,-0.16360764
2023-03-20 00:00:00+00,LONG,273,0.8648648648648649,0.0,-0.45793185,1.22924,0.17322211,-0.10491018
2023-03-20 00:00:00+00,LONG,2340,0.5617948723855724,0.0,-0.4485287,0.23284718,0.14311692,-0.11756962
2023-03-20 00:00:00+00,LONG,2370,0.6501738315513813,0.0,-0.40527597,0.16096714,0.13731627,-0.11292074
2023-03-20 00:00:00+00,LONG,2430,0.6175847471044846,0.0,-0.5951233,-1.2767028,0.15115151,-0.11359127
2023-03-20 00:00:00+00,LONG,419,0.3800235929678728,0.0,-0.4771097,0.42658,0.14739344,-0.11673262
2023-03-20 00:00:00+00,LONG,498,0.0,0.0,-0.44384804,-1.3124639,0.13532102,-0.12468345
2023-03-20 00:00:00+00,LONG,2557,0.6011861070246631,0.0,-0.44942516,0.5331272,0.1455245,-0.099928625
2023-03-20 00:00:00+00,LONG,562,0.0,0.0,-0.51909274,0.29608357,0.10079769,-0.11780872
2023-03-20 00:00:00+00,LONG,2912,0.9268292682926829,0.0,-0.42862198,1.368864,0.15624659,-0.14893617
2023-03-20 00:00:00+00,LONG,1140,0.0,0.0,-0.5600969,-0.86603975,0.14736247,-0.12644853
2023-03-20 00:00:00+00,LONG,1184,0.5141902054569563,0.0,-0.6052809,-2.0834453,0.13049556,-0.1682035
2023-03-20 00:00:00+00,LONG,1362,0.858997519826091,0.0,-0.41404304,-0.2401859,0.1244123,-0.121201284
2023-03-20 00:00:00+00,LONG,1463,0.9787234042553191,0.0,-0.53961295,-1.0849354,0.16987908,-0.14804547
2023-03-20 00:00:00+00,LONG,3804,0.0,0.0,-0.5161801,-1.4156439,0.12248104,-0.10822919
2023-03-20 00:00:00+00,LONG,1922,0.9210526315789473,0.0,-0.57432795,0.2040386,0.12174695,-0.12670484
2023-03-20 00:00:00+00,LONG,4092,0.0,0.0,-0.49046302,-1.0534678,0.09388956,-0.10852713
2023-03-21 00:00:00+00,LONG,2430,0.5986455463038309,0.0,-0.49100658,-1.7640535,0.13369514,-0.104477614
2023-03-21 00:00:00+00,LONG,3693,0.5858382857205138,0.0,-0.4487457,-1.3342918,0.16411601,-0.19945604
2023-03-22 00:00:00+00,LONG,2430,0.5833753716245887,0.0,-0.51146454,-1.2229012,0.14120501,-0.09731373
2023-03-22 00:00:00+00,LONG,498,0.0,0.0,-0.56762606,-0.9665234,0.12778746,-0.13188471
2023-03-22 00:00:00+00,LONG,1298,0.0,0.0,-0.49481004,0.21879628,0.119255275,-0.10273973
2023-03-22 00:00:00+00,LONG,3573,0.0,0.0,-0.55650693,2.9134142,0.1661634,-0.14438502
2023-03-22 00:00:00+00,LONG,3693,0.45087172368476186,0.0,-0.48232785,1.9832332,0.17881347,-0.19778189
2023-03-22 00:00:00+00,LONG,1710,0.44425374165216497,0.0,-0.40845856,0.1181038,0.17882784,-0.13139677
2023-03-22 00:00:00+00,LONG,1922,0.0,0.0,-0.40267172,0.050412577,0.099136576,-0.11425219
2023-03-23 00:00:00+00,LONG,2129,1.0,0.0,-0.504945,-2.7572708,0.1617492,-0.14082433
2023-03-23 00:00:00+00,LONG,2430,0.4760845197428703,0.0,-0.44251934,0.007324427,0.11809733,-0.106693506
2023-03-23 00:00:00+00,LONG,498,0.0,0.0,-0.4111354,1.3267589,0.087793775,-0.10236834
2023-03-23 00:00:00+00,LONG,1298,0.0,0.0,-0.46621925,2.387117,0.11070885,-0.10323424
2023-03-23 00:00:00+00,LONG,3573,0.0,0.0,-0.44065914,2.9039106,0.12194271,-0.1250859
2023-03-23 00:00:00+00,LONG,3841,0.28547602445646025,0.0,-0.4853541,0.89726585,0.12767507,-0.19649123
2023-03-23 00:00:00+00,LONG,1840,0.6210124992971904,0.0,-0.5585154,-1.4448712,0.062930696,-0.164281
2023-03-24 00:00:00+00,LONG,2050,0.0,0.0,-0.44398725,-4.638669,0.1364256,-0.15163472
2023-03-24 00:00:00+00,LONG,2431,0.5734736580751827,0.0,-0.47567263,0.87916833,0.14358304,-0.12264151
2023-03-24 00:00:00+00,LONG,2898,1.0,0.0,-0.4822511,-3.9629698,0.15373363,-0.1217656
2023-03-24 00:00:00+00,LONG,918,0.47096724093326153,0.0,-0.43041006,-2.9146104,0.11031958,-0.15397646
2023-03-24 00:00:00+00,LONG,1198,1.0,0.0,-0.5060326,-4.118048,0.17724483,-0.10270775
2023-03-24 00:00:00+00,LONG,1298,0.0,0.0,-0.6042494,-0.902984,0.124916494,-0.13241424
2023-03-24 00:00:00+00,LONG,3573,0.0,0.0,-0.4155888,0.29275164,0.11468054,-0.14276095
2023-03-24 00:00:00+00,LONG,3831,0.46442779440234716,0.0,-0.4518575,-2.9944317,0.14207184,-0.12034112
2023-03-27 00:00:00+00,LONG,9,0.0,0.0,-0.45088568,-4.406042,0.1250897,-0.17364062
2023-03-27 00:00:00+00,LONG,918,0.5192184785904854,0.0,-0.5769339,-4.3088846,0.11031958,-0.14111483
2023-03-27 00:00:00+00,LONG,1299,0.6733735557329289,0.0,-0.42389077,-4.499601,0.08733523,-0.11763782
2023-03-27 00:00:00+00,LONG,1324,0.6900057368116431,0.0,-0.40320095,-4.706024,0.1053611,-0.12363811
2023-03-28 00:00:00+00,LONG,918,0.3373400545351715,0.0,-0.5096395,-0.88955164,0.106819205,-0.12470609
2023-03-28 00:00:00+00,LONG,1299,0.7438468472844991,0.0,-0.58803,-1.9160986,0.09196321,-0.10969591
2023-03-28 00:00:00+00,LONG,1324,0.9230769230769231,0.0,-0.44098604,-2.1485846,0.1094886,-0.1200457
2023-03-28 00:00:00+00,LONG,3872,0.42296585819376986,0.0,-0.4432933,-1.4607091,0.09157021,-0.10891779
2023-03-28 00:00:00+00,LONG,4049,0.403413064680131,0.0,-0.5052608,-1.1702768,0.09969822,-0.12710318
2023-03-30 00:00:00+00,LONG,2095,0.6255780940426942,0.0,-0.5563584,-1.3418138,0.13547759,-0.18052632
2023-04-26 00:00:00+00,LONG,735,0.8,0.0,-0.59473485,2.6328676,0.16124207,-0.13851933
2023-04-26 00:00:00+00,LONG,3897,0.0,0.0,-0.5754907,-2.803999,0.10720893,-0.112009235
2023-04-28 00:00:00+00,LONG,735,0.72,0.0,-0.4137721,2.9019637,0.14935052,-0.099362716
2023-05-01 00:00:00+00,LONG,735,0.6799999999999999,0.0,-0.45636457,1.9001573,0.14935052,-0.10390908
2023-05-01 00:00:00+00,LONG,3610,0.38980506800824505,0.0,-0.4285118,1.9501833,0.14516255,-0.09879963
2023-05-02 00:00:00+00,LONG,2120,0.0,0.0,-0.48659974,0.201376,0.08040707,-0.11803319
2023-05-02 00:00:00+00,LONG,735,0.64,0.0,-0.54309946,1.1175079,0.16379392,-0.13869362
2023-05-02 00:00:00+00,LONG,2820,0.9545454545454546,0.0,-0.57366306,0.37490425,0.1362302,-0.18506494
2023-05-02 00:00:00+00,LONG,3610,0.3997132701955247,0.0,-0.5023192,0.90651506,0.17436337,-0.14019963
2023-05-03 00:00:00+00,LONG,2120,0.0,0.0,-0.41368324,1.115589,0.06949338,-0.11485689
2023-05-03 00:00:00+00,LONG,323,0.975609756097561,0.0,-0.41796523,0.038188096,0.064708404,-0.13762626
2023-05-03 00:00:00+00,LONG,2820,0.9090909090909091,0.0,-0.5483133,1.7540593,0.1265133,-0.15937687
2023-05-03 00:00:00+00,LONG,3610,0.36832321163425735,0.0,-0.49006128,-1.7089146,0.16878352,-0.1495057
2023-05-04 00:00:00+00,LONG,2085,0.1754615543859092,0.0,-0.5434473,-2.0928996,0.114441134,-0.1672525
2023-05-04 00:00:00+00,LONG,2120,0.0,0.0,-0.43402737,1.74661,0.07302737,-0.101907186
2023-05-04 00:00:00+00,LONG,1175,1.0,0.0,-0.51060045,-3.0564313,0.14261457,-0.10610932
2023-05-05 00:00:00+00,LONG,2085,0.0,0.0,-0.54146045,-3.9625359,0.114441134,-0.15913728
2023-05-05 00:00:00+00,LONG,4247,0.8571428571428572,0.0,-0.60691214,0.06504059,0.16341725,-0.11688055
2023-05-08 00:00:00+00,LONG,2085,0.0,0.0,-0.51752114,-3.272196,0.112524815,-0.14217868
2023-05-09 00:00:00+00,LONG,2085,0.0,0.0,-0.41743675,-1.0361098,0.103884816,-0.14209905
2023-05-10 00:00:00+00,LONG,3581,0.0,0.0,-0.5772756,-3.8560634,0.09306859,-0.14191489
2023-05-11 00:00:00+00,LONG,1063,0.3980687463169262,0.0,-0.4845263,-1.8057262,0.10794595,-0.09840463
2023-05-11 00:00:00+00,LONG,1306,0.24489034544475924,0.0,-0.4505133,-0.06290228,0.16840906,-0.1629042
2023-05-11 00:00:00+00,LONG,3581,0.0,0.0,-0.60610056,-2.8147025,0.09604404,-0.13989305
2023-05-12 00:00:00+00,LONG,3607,0.3202661300118916,0.0,-0.5522702,-1.5744097,0.1138904,-0.15569091
2023-05-12 00:00:00+00,LONG,3631,0.22328776778958268,0.0,-0.5638066,-4.97331,0.11657136,-0.106512144
2023-05-12 00:00:00+00,LONG,3708,1.0,0.0,-0.41392162,-4.604334,0.12239154,-0.11829653
2023-05-12 00:00:00+00,LONG,3918,1.0,0.0,-0.4869181,-1.7303162,0.124893636,-0.11164086
2023-05-15 00:00:00+00,LONG,3851,0.21439986135956157,0.0,-0.48976207,-1.3878115,0.16596156,-0.100733034
2023-05-16 00:00:00+00,LONG,4187,0.0,0.0,-0.546124,-3.5887265,0.0992235,-0.10619006
2023-05-16 00:00:00+00,LONG,2728,0.13489924771200232,0.0,-0.5064958,-1.6161015,0.10069191,-0.18747084
2023-05-16 00:00:00+00,LONG,1495,0.19155664014667667,0.0,-0.4200262,-1.3696183,0.11903473,-0.096412554
2023-05-16 00:00:00+00,LONG,1496,0.15785497052489875,0.0,-0.4721923,-1.7507515,0.12083373,-0.101794645
2023-05-16 00:00:00+00,LONG,3581,0.0,0.0,-0.40224588,-0.10049518,0.10506865,-0.14892268
2023-05-16 00:00:00+00,LONG,3631,0.3046099464450793,0.0,-0.43096188,-1.5742121,0.14260176,-0.12811935
2023-05-16 00:00:00+00,LONG,3851,0.19320440964424695,0.0,-0.42820215,-0.6641451,0.14197455,-0.09640562
2023-05-16 00:00:00+00,LONG,3918,0.9607843137254902,0.0,-0.41331592,-2.1436143,0.13856116,-0.14859721
2023-05-24 00:00:00+00,LONG,2342,1.0,0.0,-0.45955864,-2.7064922,0.15807809,-0.19779116
2023-05-25 00:00:00+00,LONG,1,0.0,0.0,-0.53265387,-3.0641673,0.09205665,-0.10238882
2023-05-25 00:00:00+00,LONG,111,1.0,0.0,-0.5291772,-2.0279877,0.09302021,-0.105316974
2023-05-26 00:00:00+00,LONG,1,0.0,0.0,-0.43349713,-3.7113407,0.09072498,-0.09628518
2023-05-30 00:00:00+00,LONG,1,0.0,0.0,-0.5595483,-4.815869,0.11306347,-0.13069482
2023-05-31 00:00:00+00,LONG,93,0.0,0.0,-0.5382304,-5.572613,0.07703256,-0.14766839
2023-05-31 00:00:00+00,LONG,3309,0.0,0.0,-0.5902657,-4.202488,0.0822158,-0.09789293
2023-06-01 00:00:00+00,LONG,93,0.0,0.0,-0.50375783,-2.172323,0.07703256,-0.12035398
2023-06-01 00:00:00+00,LONG,2440,0.0,0.0,-0.53663254,-2.0854375,0.105460584,-0.14863983
2023-06-02 00:00:00+00,LONG,1,0.0,0.0,-0.5770858,-2.1008537,0.117278844,-0.12280181
2023-06-02 00:00:00+00,LONG,2725,0.0,0.0,-0.5425174,-2.9013884,0.1594114,-0.18284862
2023-06-02 00:00:00+00,LONG,1684,0.0,0.0,-0.5043405,-3.120752,0.10378001,-0.10832655
2023-06-05 00:00:00+00,LONG,1,0.0,0.0,-0.5593622,-1.6162976,0.11518809,-0.1159994
2023-06-05 00:00:00+00,LONG,2725,0.0,0.0,-0.52591985,-1.287956,0.1594114,-0.12503952
2023-06-05 00:00:00+00,LONG,1076,0.0,0.0,-0.5934396,-2.6129909,0.08971612,-0.10646489
2023-06-05 00:00:00+00,LONG,1684,0.0,0.0,-0.53387636,-2.3119974,0.112522714,-0.11271963
2023-06-06 00:00:00+00,LONG,1,0.0,0.0,-0.5987206,-1.6934346,0.12287714,-0.118979745
2023-06-06 00:00:00+00,LONG,93,0.0,0.0,-0.47917065,-1.0679986,0.075787924,-0.112042345
2023-06-06 00:00:00+00,LONG,1076,0.0,0.0,-0.40845847,-1.7514188,0.08770281,-0.09762463
2023-06-06 00:00:00+00,LONG,1684,0.0,0.0,-0.4795255,-3.1109962,0.10281221,-0.12335233
2023-06-06 00:00:00+00,LONG,3763,0.5134870853081407,0.0,-0.5682901,-3.7557993,0.12972404,-0.10462525
2023-06-07 00:00:00+00,LONG,1,0.0,0.0,-0.6082812,-2.463418,0.12662895,-0.1197433
2023-06-08 00:00:00+00,LONG,1,0.0,0.0,-0.4603255,-4.6358685,0.08345708,-0.09941107
2023-06-13 00:00:00+00,LONG,3179,0.0,0.0,-0.42167774,-2.5218203,0.04115978,-0.1125
2023-06-28 00:00:00+00,LONG,1668,0.5963200260967969,0.0,-0.58189213,-2.067341,0.150644,-0.13580246
2023-07-07 00:00:00+00,LONG,3456,0.6900379350302079,0.0,-0.4543012,-2.390556,0.12751736,-0.12116926
2023-07-11 00:00:00+00,LONG,405,0.9428571428571428,0.0,-0.5258082,-2.9883091,0.13882665,-0.12646465
2023-07-13 00:00:00+00,LONG,1867,0.7550897911289368,0.0,-0.49411023,-4.414441,0.07018972,-0.17329462
2023-08-15 00:00:00+00,LONG,167,0.0,0.0,-0.4269515,-0.047191713,0.079280935,-0.111916386
2023-08-16 00:00:00+00,LONG,13,0.0,0.0,-0.5578693,3.7139149,0.13206203,-0.13171017
2023-08-16 00:00:00+00,LONG,2528,0.0,0.0,-0.46923995,-0.16198921,0.16319834,-0.19321425
2023-08-18 00:00:00+00,LONG,4219,0.0,0.0,-0.59167427,-3.0567489,0.07927415,-0.098581925
2023-08-18 00:00:00+00,LONG,2915,1.0,0.0,-0.48748794,0.66990143,0.12121105,-0.14729574
2023-08-18 00:00:00+00,LONG,3429,0.0,0.0,-0.54079,-1.4428982,0.12029871,-0.18795843
2023-08-23 00:00:00+00,LONG,24,0.0,0.0,-0.5209744,-0.450176,0.105101086,-0.13804238
2023-08-23 00:00:00+00,LONG,2430,0.0,0.0,-0.57284474,-3.4397132,0.10419505,-0.10085729
2023-08-24 00:00:00+00,LONG,24,0.0,0.0,-0.56167424,-1.5973746,0.11793358,-0.1694746
2023-08-24 00:00:00+00,LONG,4219,0.0,0.0,-0.42792487,-0.7835009,0.08612187,-0.10764872
2023-08-24 00:00:00+00,LONG,761,0.0,0.0,-0.4963772,1.4467012,0.105877705,-0.14588101
2023-08-24 00:00:00+00,LONG,1447,0.0,0.0,-0.46841913,0.1769007,0.1134765,-0.098492816
2023-08-25 00:00:00+00,LONG,24,0.0,0.0,-0.41612616,0.7299907,0.10109163,-0.15292929
2023-08-25 00:00:00+00,LONG,761,0.0,0.0,-0.44434384,1.264952,0.10307222,-0.12569262
2023-08-25 00:00:00+00,LONG,1447,0.9047619047619048,0.0,-0.53233635,-0.32696697,0.12514058,-0.11025551
2023-08-25 00:00:00+00,LONG,3793,1.0,0.0,-0.5329909,-1.6953835,0.12352551,-0.13842618
2023-08-28 00:00:00+00,LONG,2352,0.0,0.0,-0.52560693,-0.3540659,0.15283357,-0.10292953
2023-08-28 00:00:00+00,LONG,1613,0.0,0.0,-0.53560984,-5.2720375,0.13777484,-0.15952191
2023-10-05 00:00:00+00,LONG,2330,0.774069559881492,0.0,-0.4244173,-0.30856305,0.063851394,-0.1588785
2023-10-09 00:00:00+00,LONG,2990,0.975609756097561,0.0,-0.58763105,-5.135552,0.1227646,-0.10427631
2023-10-12 00:00:00+00,LONG,907,1.0,0.0,-0.5102591,-2.0823553,0.116541564,-0.10908239
2023-10-13 00:00:00+00,LONG,2111,0.42787234246376304,0.0,-0.5524773,-4.527384,0.15833059,-0.16513216
2023-10-13 00:00:00+00,LONG,4218,0.5366133239061381,0.0,-0.5882143,-1.4386297,0.08889607,-0.11246108
2023-10-13 00:00:00+00,LONG,2497,0.6044172813162245,0.0,-0.4925948,-3.0990758,0.15254529,-0.16089326
2023-10-16 00:00:00+00,LONG,2111,0.28337324561159644,0.0,-0.42097384,-3.9133592,0.14692736,-0.14384384
2023-10-16 00:00:00+00,LONG,2408,0.9545454545454546,0.0,-0.4740978,-2.0505323,0.13507532,-0.12955241
2023-10-18 00:00:00+00,LONG,2111,0.291160908935882,0.0,-0.48156375,0.07369012,0.14308244,-0.13828196
2023-10-20 00:00:00+00,LONG,2686,0.6112096015257894,0.0,-0.59844095,-5.4543047,0.14679204,-0.17829457
2023-10-23 00:00:00+00,LONG,2381,1.0,0.0,-0.50791377,0.83606505,0.16152732,-0.19418758
2023-10-23 00:00:00+00,LONG,388,1.0,0.0,-0.41586173,0.2817821,0.074730255,-0.12665406
2023-10-24 00:00:00+00,LONG,335,0.7752746108300805,0.0,-0.4334353,-0.92295694,0.17325161,-0.13586956
2023-10-24 00:00:00+00,LONG,2686,0.5015283954453068,0.0,-0.54854655,-2.8335106,0.15308136,-0.15926893
2023-10-25 00:00:00+00,LONG,335,0.7507911642577171,0.0,-0.50509405,-0.36137146,0.17543921,-0.11582263
2023-10-25 00:00:00+00,LONG,2686,0.6101888256076904,0.0,-0.5362852,-1.3454504,0.14785361,-0.13941018
2023-10-25 00:00:00+00,LONG,1840,0.0,0.0,-0.5345558,3.743124,0.16359366,-0.17323038
2023-10-26 00:00:00+00,LONG,2070,0.9696969696969697,0.0,-0.4221425,2.3181677,0.11229821,-0.10359369
2023-10-26 00:00:00+00,LONG,4244,0.4210689928177734,0.0,-0.48440534,-2.2038038,0.09737149,-0.116161615
2023-10-26 00:00:00+00,LONG,522,1.0,0.0,-0.5763569,1.2938005,0.14143135,-0.11028463
2023-10-26 00:00:00+00,LONG,2686,0.584363418140726,0.0,-0.46514633,4.106592,0.14785361,-0.12432432
2023-10-26 00:00:00+00,LONG,1410,1.0,0.0,-0.5713111,-4.1779895,0.13534592,-0.13238932
2023-10-26 00:00:00+00,LONG,3702,0.9117647058823529,0.0,-0.57684046,4.579181,0.10284612,-0.17382617
2023-10-27 00:00:00+00,LONG,24,1.0,0.0,-0.40411544,0.77801925,0.1414639,-0.16399209
2023-10-27 00:00:00+00,LONG,50,0.6590445956643043,0.0,-0.48700765,-1.8800261,0.113562874,-0.10525057
2023-10-27 00:00:00+00,LONG,4194,1.0,0.0,-0.4844937,-5.261665,0.13939796,-0.09890257
2023-10-27 00:00:00+00,LONG,4244,0.4265450141615881,0.0,-0.45174858,-1.6896746,0.08955696,-0.13229914
2023-10-27 00:00:00+00,LONG,444,0.6116928237359999,0.0,-0.5913806,-3.7578673,0.10879285,-0.13741134
2023-10-27 00:00:00+00,LONG,2553,1.0,0.0,-0.47806185,-2.1190157,0.14740598,-0.13854183
2023-10-27 00:00:00+00,LONG,522,0.9583333333333334,0.0,-0.4702019,3.005459,0.10898792,-0.115520015
2023-10-27 00:00:00+00,LONG,3133,1.0,0.0,-0.51541704,-3.9401453,0.14442326,-0.13389482
2023-10-27 00:00:00+00,LONG,3309,1.0,0.0,-0.53770584,-1.042428,0.098667406,-0.11167917
2023-10-27 00:00:00+00,LONG,3381,1.0,0.0,-0.5949806,-0.6848184,0.07620313,-0.1160166
2023-10-27 00:00:00+00,LONG,1410,0.9736842105263158,0.0,-0.4144623,-2.9811463,0.098843776,-0.14111996
2023-10-27 00:00:00+00,LONG,3681,0.40871959003235636,0.0,-0.60095865,-2.2648432,0.09053245,-0.096147515
2023-10-27 00:00:00+00,LONG,3862,0.6002583348749614,0.0,-0.5787508,-0.98662466,0.17283976,-0.19877097
2023-10-30 00:00:00+00,LONG,2536,1.0,0.0,-0.5995336,-0.26526928,0.14093496,-0.13566794
2023-10-30 00:00:00+00,LONG,2553,0.9807692307692307,0.0,-0.42171434,1.557541,0.14740598,-0.11395808
2023-10-30 00:00:00+00,LONG,2686,0.0,0.0,-0.4996142,4.8582516,0.13104689,-0.12032086
2023-10-30 00:00:00+00,LONG,1043,0.903165075008585,0.0,-0.5939693,-1.1520362,0.1276889,-0.15594594
2023-10-30 00:00:00+00,LONG,3133,0.9777777777777777,0.0,-0.59335804,-2.9275086,0.14442326,-0.12675333
2023-10-30 00:00:00+00,LONG,3862,0.5051351767525166,0.0,-0.5391795,-0.34781972,0.17283976,-0.17730497
2023-10-31 00:00:00+00,LONG,4244,0.48065887519183126,0.0,-0.51857746,-2.0844066,0.089890294,-0.14448723
2023-10-31 00:00:00+00,LONG,221,0.44022647591627306,0.0,-0.5237073,1.8501669,0.088031344,-0.10891903
2023-10-31 00:00:00+00,LONG,522,0.875,0.0,-0.41101298,-0.26576772,0.10898792,-0.09832695
2023-10-31 00:00:00+00,LONG,3133,0.5655923740122665,0.0,-0.49532738,-3.083979,0.14442326,-0.11543716
2023-10-31 00:00:00+00,LONG,1286,0.9772727272727273,0.0,-0.6000908,-1.0667089,0.14662877,-0.13607846
2023-10-31 00:00:00+00,LONG,3596,0.9772727272727273,0.0,-0.5907664,-3.1332061,0.15748209,-0.11920223
2023-10-31 00:00:00+00,LONG,3853,0.9833333333333333,0.0,-0.5713779,-1.9533461,0.11183442,-0.11216005
2023-10-31 00:00:00+00,LONG,3862,0.4427360790003386,0.0,-0.6026238,0.95200896,0.17283976,-0.15881787
2023-11-01 00:00:00+00,LONG,2088,0.4346645059129719,0.0,-0.4063828,-2.4437456,0.10097183,-0.11004515
2023-11-01 00:00:00+00,LONG,2142,0.9545454545454546,0.0,-0.567559,0.8692923,0.07264652,-0.10871141
2023-11-01 00:00:00+00,LONG,4244,0.4364903589021641,0.0,-0.44445685,-0.7763878,0.076262474,-0.117724866
2023-11-01 00:00:00+00,LONG,502,0.0,0.0,-0.44856027,-2.5317802,0.13781905,-0.18735
2023-11-01 00:00:00+00,LONG,2770,0.9534883720930233,0.0,-0.57174665,-1.8756727,0.15131308,-0.116188526
2023-11-01 00:00:00+00,LONG,937,1.0,0.0,-0.43501645,-2.6921704,0.15864778,-0.12604341
2023-11-01 00:00:00+00,LONG,1043,0.9433962264150944,0.0,-0.5481788,-1.1067864,0.0877629,-0.117196366
2023-11-01 00:00:00+00,LONG,3133,0.9333333333333333,0.0,-0.43347314,-0.10729932,0.123333104,-0.09842932
2023-11-01 00:00:00+00,LONG,1286,0.9545454545454546,0.0,-0.52032226,0.40076724,0.11615075,-0.099243306
2023-11-01 00:00:00+00,LONG,1816,0.9583333333333334,0.0,-0.41148248,-4.4654474,0.15504652,-0.13825758
2023-11-02 00:00:00+00,LONG,4153,0.88,0.0,-0.5408542,-1.3897997,0.16275416,-0.123120554
2023-11-02 00:00:00+00,LONG,73,0.6662083209889252,0.0,-0.49644712,-1.5031465,0.16922131,-0.10418887
2023-11-02 00:00:00+00,LONG,4231,1.0,0.0,-0.45004043,-4.369661,0.14953429,-0.18393235
2023-11-02 00:00:00+00,LONG,3271,0.5096406780443421,0.0,-0.49493596,-2.1059184,0.07224731,-0.104570635
2023-11-02 00:00:00+00,LONG,1613,0.9545454545454546,0.0,-0.5058011,-2.8419795,0.14804038,-0.11706975
2023-11-02 00:00:00+00,LONG,3699,0.639684641299235,0.0,-0.44928157,-1.052001,0.11981798,-0.14331305
2023-11-03 00:00:00+00,LONG,73,0.4846027258579031,0.0,-0.42966476,-1.343997,0.15134095,-0.098824784
