time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,delta_volume_21_df024,skew_weighted_10_df037
2021-01-19 00:00:00+00,SHORT,835,0.0,-0.02472441,-46980.0,0.6947639
2021-01-19 00:00:00+00,SHORT,881,0.0,-0.07793988,1165563.0,0.7152528
2021-01-19 00:00:00+00,SHORT,3098,0.0,-0.024851616,445115.0,0.76391554
2021-01-19 00:00:00+00,SHORT,3241,0.0,-0.044542085,185006.0,0.76112956
2021-01-19 00:00:00+00,SHORT,1447,0.0,-0.07869052,1284102.0,0.72108006
2021-01-19 00:00:00+00,SHORT,3905,0.23814349333968385,-0.022596033,112267.0,0.7512122
2021-01-20 00:00:00+00,SHORT,2070,0.0,-0.06265578,1150500.0,0.69594663
2021-01-20 00:00:00+00,SHORT,2298,0.0,-0.06870196,237994.0,0.7602391
2021-01-20 00:00:00+00,SHORT,3241,0.0,-0.053619035,-140222.0,0.7056827
2021-01-20 00:00:00+00,SHORT,3699,0.835638231748582,-0.07171299,344346.0,0.69170713
2021-01-20 00:00:00+00,SHORT,4086,0.514253931746486,-0.049485724,6000.0,0.8185208
2021-01-21 00:00:00+00,SHORT,309,0.0,-0.010601075,542479.0,0.7014739
2021-01-21 00:00:00+00,SHORT,2421,0.7872620945222388,-0.045993324,86419.0,0.7869505
2021-01-22 00:00:00+00,SHORT,2421,0.8136882517883872,-0.050776288,58660.0,0.7840223
2021-01-25 00:00:00+00,SHORT,2221,1.0,-0.0072611333,-7360.0,0.7986953
2021-01-25 00:00:00+00,SHORT,1423,0.7040224117101218,-0.036682002,729706.0,0.7835921
2021-01-26 00:00:00+00,SHORT,2142,0.0,-0.051722575,66495.0,0.7045101
2021-01-26 00:00:00+00,SHORT,2221,0.8888888888888888,-0.023515487,-221929.0,0.76543564
2021-01-26 00:00:00+00,SHORT,405,1.0,-0.007236433,303380.0,0.76249313
2021-01-26 00:00:00+00,SHORT,2999,0.0,-0.044695538,1950111.0,0.71185166
2021-01-26 00:00:00+00,SHORT,3685,0.0,-0.032574233,556576.0,0.78772634
2021-01-27 00:00:00+00,SHORT,4107,1.0,-0.016466325,1462500.0,0.796103
2021-01-27 00:00:00+00,SHORT,3447,1.0,0.01608274,1895900.0,0.7885409
2021-02-10 00:00:00+00,SHORT,2405,1.0,-0.033821374,248700.0,0.82498294
2021-02-10 00:00:00+00,SHORT,2740,0.0,-0.047971256,-184808.0,0.76361024
2021-02-10 00:00:00+00,SHORT,761,1.0,-0.028427323,1511617.0,0.8379132
2021-02-10 00:00:00+00,SHORT,1790,0.8853688637225857,-0.008154586,989156.0,0.7798521
2021-02-10 00:00:00+00,SHORT,1803,0.0,-0.01101651,303113.0,0.74411523
2021-02-10 00:00:00+00,SHORT,4062,0.43402216914691333,-0.04675245,-88709.0,0.78038734
2021-02-11 00:00:00+00,SHORT,2740,0.0,-0.05205699,-148990.0,0.72587544
2021-02-11 00:00:00+00,SHORT,1067,1.0,-0.04903944,1310000.0,0.7410636
2021-02-11 00:00:00+00,SHORT,1586,1.0,-0.024533242,733900.0,0.8516272
2021-02-11 00:00:00+00,SHORT,1803,0.0,-0.022817116,208265.0,0.7083744
2021-02-11 00:00:00+00,SHORT,3860,0.0,-0.015752848,1339456.0,0.8317142
2021-02-12 00:00:00+00,SHORT,2670,0.0,-0.024431184,771475.0,0.76195073
2021-02-12 00:00:00+00,SHORT,2740,0.6666666666666667,-0.030415948,-114758.0,0.788909
2021-02-12 00:00:00+00,SHORT,3535,0.0,-0.031380616,-131400.0,0.78004974
2021-02-12 00:00:00+00,SHORT,1803,0.0,-0.041396882,179969.0,0.75088423
2021-02-16 00:00:00+00,SHORT,2132,0.09764504741531464,-0.07393576,1307000.0,0.831893
2021-02-16 00:00:00+00,SHORT,234,1.0,-0.023353908,-71140.0,0.7151491
2021-02-16 00:00:00+00,SHORT,2670,0.6250412939423822,-0.044787534,330788.0,0.7264866
2021-02-16 00:00:00+00,SHORT,956,1.0,-0.021697907,194800.0,0.8098508
2021-02-16 00:00:00+00,SHORT,1131,1.0,-0.040449098,1664257.0,0.7752954
2021-02-16 00:00:00+00,SHORT,3535,0.1541231381153246,-0.028137643,14100.0,0.73076373
2021-02-16 00:00:00+00,SHORT,3860,0.0,-0.07896384,1190431.0,0.6975567
2021-02-16 00:00:00+00,SHORT,1988,1.0,-0.008424737,232400.0,0.7673996
2021-02-17 00:00:00+00,SHORT,2670,0.5437162441047018,-0.05627065,-41406.0,0.74186736
2021-02-17 00:00:00+00,SHORT,3133,0.8888888888888888,-0.07685568,1510000.0,0.7388607
2021-02-17 00:00:00+00,SHORT,3743,0.36493889674986607,-0.06509403,869253.0,0.7795116
2021-02-18 00:00:00+00,SHORT,4250,1.0,-0.025824962,490062.0,0.81278336
2021-02-18 00:00:00+00,SHORT,1853,0.0,-0.007442107,600290.0,0.81759447
2021-02-19 00:00:00+00,SHORT,345,0.9,-0.011483648,906600.0,0.72197247
2021-02-19 00:00:00+00,SHORT,1009,0.41972742078665,-0.051988017,284138.0,0.7357899
2021-02-19 00:00:00+00,SHORT,3818,0.0,-0.03933124,1645500.0,0.83339334
2021-02-22 00:00:00+00,SHORT,505,0.6525420408699776,-0.01673074,591200.0,0.70463717
2021-02-22 00:00:00+00,SHORT,3357,0.4867480039465263,0.00784177,1532296.0,0.79407406
2021-02-25 00:00:00+00,SHORT,1371,0.0,9.382262E-4,122453.0,0.79155463
2021-02-26 00:00:00+00,SHORT,3182,0.3894961477623727,-0.07596822,1006798.0,0.742738
2021-03-11 00:00:00+00,SHORT,3841,0.0,-0.050327238,1400622.0,0.75690573
2021-03-12 00:00:00+00,SHORT,1184,0.347869805836528,-0.027363323,-204277.0,0.848605
2021-03-15 00:00:00+00,SHORT,870,0.35786630787287194,-0.042150933,376824.0,0.7705583
2021-03-15 00:00:00+00,SHORT,1012,0.5275009661955415,-0.06983369,1915600.0,0.7152233
2021-03-15 00:00:00+00,SHORT,1184,0.23637016784199988,-0.038751468,-192635.0,0.7053861
2021-03-15 00:00:00+00,SHORT,1324,0.1964733797659921,0.0066182856,-42180.0,0.75806546
2021-03-15 00:00:00+00,SHORT,3686,0.16990822688585133,-0.05263293,816428.0,0.73810303
2021-03-16 00:00:00+00,SHORT,2196,0.2952062638063697,-0.03247131,598335.0,0.85185015
2021-03-16 00:00:00+00,SHORT,3179,0.5111346785831714,0.015692024,983658.0,0.71157074
2021-03-17 00:00:00+00,SHORT,2196,0.21004518498357738,-0.045300573,135421.0,0.73206544
2021-03-17 00:00:00+00,SHORT,3573,0.0,-0.060799554,-219533.0,0.7891176
2021-03-18 00:00:00+00,SHORT,2261,0.0,-0.049753737,254862.0,0.74163544
2021-03-18 00:00:00+00,SHORT,2619,0.0,-0.028380333,-78800.0,0.77189595
2021-03-18 00:00:00+00,SHORT,2930,0.8571428571428572,-0.049162075,436327.0,0.7359014
2021-03-19 00:00:00+00,SHORT,2072,0.22922308741713154,-0.055881284,1564211.0,0.71864784
2021-03-19 00:00:00+00,SHORT,2568,0.669955473793311,9.900914E-4,776284.0,0.7766875
2021-03-19 00:00:00+00,SHORT,3436,0.0,-0.07398437,831843.0,0.8447414
2021-03-19 00:00:00+00,SHORT,1803,0.5778044544441509,-0.011324839,555593.0,0.7776404
2021-03-22 00:00:00+00,SHORT,2213,0.0,-0.026580932,428125.0,0.7695423
2021-04-08 00:00:00+00,SHORT,517,0.0,-0.01807027,564700.0,0.7021798
2021-04-13 00:00:00+00,SHORT,4247,1.0,-0.00910804,966000.0,0.8477492
2021-04-13 00:00:00+00,SHORT,444,0.0,-0.028294718,327500.0,0.7146055
2021-04-13 00:00:00+00,SHORT,4082,1.0,-0.009948278,20000.0,0.7904218
2021-04-15 00:00:00+00,SHORT,2740,0.0,-0.0043898798,929493.0,0.70109874
2021-04-15 00:00:00+00,SHORT,4086,0.7332874693150531,-0.014154062,-42000.0,0.7321346
2021-04-19 00:00:00+00,SHORT,1074,0.17005919823314863,-0.0034567285,641681.0,0.83802855
2021-04-21 00:00:00+00,SHORT,195,0.8135691497842124,-0.010092804,113800.0,0.73256385
2021-04-21 00:00:00+00,SHORT,602,1.0,-0.012156309,159805.0,0.7709639
2021-04-22 00:00:00+00,SHORT,3335,0.22218539753437613,-0.043121956,123757.0,0.74228233
2021-04-23 00:00:00+00,SHORT,219,0.0,-0.021991557,-109293.0,0.7379939
2021-04-23 00:00:00+00,SHORT,3335,0.34111867061179413,-0.04942925,-54614.0,0.7339452
2021-04-26 00:00:00+00,SHORT,219,0.0,-0.024072587,-191299.0,0.73772466
2021-04-26 00:00:00+00,SHORT,558,0.4326382352735737,-0.030824563,611500.0,0.7942117
2021-04-26 00:00:00+00,SHORT,1356,0.316161647081514,-0.036564462,195971.0,0.72369856
2021-04-26 00:00:00+00,SHORT,1916,0.1770142698205456,-0.035560235,-178630.0,0.72685254
2021-04-28 00:00:00+00,SHORT,3335,0.20194795256690198,-0.05394833,-146728.0,0.70948195
2021-04-28 00:00:00+00,SHORT,1356,0.18421248982963298,-0.04949841,29269.0,0.74882
2021-04-29 00:00:00+00,SHORT,4113,1.0,-0.0018766719,-166997.0,0.69614667
2021-04-29 00:00:00+00,SHORT,2720,1.0,-0.015457319,-122120.0,0.82290816
2021-05-03 00:00:00+00,SHORT,3153,0.41520576611121257,0.012540545,303139.0,0.78497976
2021-05-04 00:00:00+00,SHORT,2298,0.5625953597602653,-0.02524517,297008.0,0.69817084
2021-05-07 00:00:00+00,SHORT,761,0.30605295597692,-0.03723798,1253690.0,0.8032078
2021-05-10 00:00:00+00,SHORT,9,0.41315108907548004,-0.019861255,168611.0,0.75662756
2021-05-10 00:00:00+00,SHORT,4194,0.2740755850174568,-0.010874029,411725.0,0.85674524
2021-05-10 00:00:00+00,SHORT,4201,0.41730241390219047,-0.019287227,-137239.0,0.72902167
2021-05-10 00:00:00+00,SHORT,2226,1.0,-0.027148094,355213.0,0.734701
2021-05-10 00:00:00+00,SHORT,475,0.45342289558655896,-0.01938871,1875961.0,0.79445344
2021-05-10 00:00:00+00,SHORT,2993,0.72527190596875,-0.051991675,511000.0,0.7675172
2021-05-10 00:00:00+00,SHORT,3046,0.7515771752449736,-0.037463967,705527.0,0.78387797
2021-05-10 00:00:00+00,SHORT,1081,0.4102556746585853,-0.06839633,329093.0,0.8591609
2021-05-10 00:00:00+00,SHORT,1761,1.0,-0.006930785,232793.0,0.762609
2021-05-10 00:00:00+00,SHORT,3828,0.2805422401513476,2.0759777E-4,352657.0,0.7920948
2021-05-11 00:00:00+00,SHORT,4194,0.28875871081064197,-0.021820195,38306.0,0.8160683
2021-05-11 00:00:00+00,SHORT,838,0.6026069733753399,-0.024918191,300647.0,0.73366946
2021-05-26 00:00:00+00,SHORT,76,0.20267677820818497,-0.02774495,379845.0,0.70137244
2021-05-26 00:00:00+00,SHORT,2345,0.5182535080223215,-0.055599876,342459.0,0.713085
2021-06-01 00:00:00+00,SHORT,2297,0.6163887009767994,-0.019123789,17919.0,0.7371497
2021-06-01 00:00:00+00,SHORT,3847,0.0,-0.07130525,-46374.0,0.71152824
2021-06-02 00:00:00+00,SHORT,3683,0.552763847093625,-0.06588741,371212.0,0.83135575
2021-06-03 00:00:00+00,SHORT,345,0.013518539141088725,-0.029971272,-39700.0,0.8449491
2021-06-07 00:00:00+00,SHORT,200,0.6034044123021358,-0.018155517,-77658.0,0.7051658
2021-06-07 00:00:00+00,SHORT,3695,0.323394483163749,-0.0154812895,152653.0,0.69659203
2021-06-08 00:00:00+00,SHORT,2528,0.0,-0.06145582,-90000.0,0.8076227
2021-06-08 00:00:00+00,SHORT,1396,1.0,-0.025648529,938780.0,0.77819246
2021-06-08 00:00:00+00,SHORT,1790,0.48829908448481474,-0.03515719,248023.0,0.80012673
2021-06-09 00:00:00+00,SHORT,259,0.31938385986264195,-0.06412766,19401.0,0.694587
2021-06-10 00:00:00+00,SHORT,4215,1.0,-0.04989643,443601.0,0.8195202
2021-06-10 00:00:00+00,SHORT,3113,1.0,-0.04248375,-201892.0,0.74112964
2021-06-10 00:00:00+00,SHORT,4034,0.6103547989510327,-0.01570906,1290000.0,0.71492827
2021-06-14 00:00:00+00,SHORT,1514,0.5314871334432772,-0.030612078,-79000.0,0.69417703
2021-06-16 00:00:00+00,SHORT,2925,0.3317609966047138,-0.009016387,110445.0,0.80472875
2021-06-16 00:00:00+00,SHORT,1328,0.6,-0.039833948,-133049.0,0.7069183
2021-06-16 00:00:00+00,SHORT,1473,0.4380468252561277,-0.016736416,951673.0,0.8380781
2021-06-16 00:00:00+00,SHORT,1715,0.2524907381666915,-0.011724888,256307.0,0.83196986
2021-06-16 00:00:00+00,SHORT,4092,1.0,-0.021787966,230085.0,0.85989594
2021-06-17 00:00:00+00,SHORT,1473,0.6038300421752777,-0.020523695,395376.0,0.73033875
2021-06-24 00:00:00+00,SHORT,2554,0.8105900052489008,-0.013884417,19300.0,0.85370576
2021-06-29 00:00:00+00,SHORT,412,0.9,-0.009793318,-127710.0,0.8272147
2021-06-29 00:00:00+00,SHORT,502,0.875,-0.0034872498,881974.0,0.8059664
2021-07-02 00:00:00+00,SHORT,516,0.0,-0.02843921,279300.0,0.7177572
2021-07-02 00:00:00+00,SHORT,3046,0.23247003430874175,-0.03192167,269773.0,0.70804
2021-07-02 00:00:00+00,SHORT,1198,0.8155930709656672,-0.033367045,71674.0,0.7631297
2021-07-06 00:00:00+00,SHORT,253,0.6295089293024004,-0.029506003,1357103.0,0.7310818
2021-07-07 00:00:00+00,SHORT,253,0.6351523838240574,-0.04298378,647183.0,0.6909586
2021-07-07 00:00:00+00,SHORT,273,0.0,-0.043857213,-208902.0,0.8008611
2021-07-07 00:00:00+00,SHORT,3114,0.7063992136992351,-0.02612946,137854.0,0.70387477
2021-07-07 00:00:00+00,SHORT,1149,0.8459085228208374,-0.0379929,1568946.0,0.72506404
2021-07-08 00:00:00+00,SHORT,788,0.0666128677733586,-0.020645216,177600.0,0.7812243
2021-08-02 00:00:00+00,SHORT,4197,0.6264099498058588,-0.009982419,107930.0,0.8688028
2021-08-02 00:00:00+00,SHORT,4223,0.4517161322357791,-0.031945888,535032.0,0.7772535
2021-08-02 00:00:00+00,SHORT,3310,0.42515080693573154,-0.047237307,-18110.0,0.76166195
2021-08-03 00:00:00+00,SHORT,3310,0.3664589964885111,-0.04525328,-186007.0,0.7199696
2021-08-04 00:00:00+00,SHORT,898,1.0,-0.025958445,751489.0,0.7657693
2021-08-04 00:00:00+00,SHORT,1076,0.5817531560353103,-0.012946059,-174644.0,0.7866432
2021-08-05 00:00:00+00,SHORT,694,0.20538506750734337,-0.048851408,-157213.0,0.8373356
2021-08-05 00:00:00+00,SHORT,1076,0.6479640351276799,-0.013211746,-11307.0,0.79503876
2021-08-05 00:00:00+00,SHORT,1423,0.5631605912458769,-0.04952008,-4514.0,0.7829697
2021-08-06 00:00:00+00,SHORT,2835,0.0,-0.06379286,1079292.0,0.73003805
2021-08-06 00:00:00+00,SHORT,1423,0.5708786861615565,-0.05872775,-76814.0,0.763679
2021-08-09 00:00:00+00,SHORT,2132,0.45958709816252147,-0.0479858,1069700.0,0.7218191
2021-08-09 00:00:00+00,SHORT,2835,0.0,-0.08057832,1858628.0,0.724339
2021-08-10 00:00:00+00,SHORT,4189,0.5214750581204278,-0.031642575,587100.0,0.7559828
2021-08-10 00:00:00+00,SHORT,2370,0.7501226478737062,-0.055668242,889408.0,0.7967552
2021-08-10 00:00:00+00,SHORT,787,0.8823529411764706,-0.01908438,60254.0,0.6993832
2021-08-11 00:00:00+00,SHORT,2716,0.0,-0.021958862,572927.0,0.86443985
2021-08-11 00:00:00+00,SHORT,3851,0.9355503204762347,-0.033771202,-42532.0,0.73317844
2021-08-12 00:00:00+00,SHORT,142,0.0,-0.069801666,-35944.0,0.85423404
2021-08-13 00:00:00+00,SHORT,440,0.26568988910109903,-0.05897418,-124662.0,0.7045324
2021-08-13 00:00:00+00,SHORT,1081,1.0,-0.020551095,-77078.0,0.83811057
2021-08-13 00:00:00+00,SHORT,3556,0.0,-0.02170641,577187.0,0.7910714
2021-08-13 00:00:00+00,SHORT,1710,0.35394608216944273,-0.038254037,-203846.0,0.7345591
2021-08-13 00:00:00+00,SHORT,3851,0.7134023979189539,-0.06462803,127510.0,0.7933301
2021-08-13 00:00:00+00,SHORT,4061,0.552456224607122,-0.06603865,143460.0,0.6926994
2021-08-16 00:00:00+00,SHORT,2211,0.19981465232227824,-0.033253293,375858.0,0.8338654
2021-08-16 00:00:00+00,SHORT,2213,0.0,-0.034839135,-52216.0,0.82244664
2021-08-16 00:00:00+00,SHORT,1081,0.4459380369395201,-0.026730493,458553.0,0.8209583
2021-08-16 00:00:00+00,SHORT,3161,0.48531034034987525,-0.02862652,4623.0,0.7305829
2021-08-25 00:00:00+00,SHORT,3811,0.5126892438454801,-0.024784537,173232.0,0.71201485
2021-08-31 00:00:00+00,SHORT,1306,0.10981598662697112,-0.0764678,565483.0,0.7958424
2021-09-01 00:00:00+00,SHORT,386,0.66620374463591,-0.020250615,96321.0,0.76988614
2021-09-01 00:00:00+00,SHORT,557,0.6084544679593652,-0.021154404,54903.0,0.81028605
2021-09-01 00:00:00+00,SHORT,3963,0.484411389273984,-0.029531894,676212.0,0.7602169
2021-09-02 00:00:00+00,SHORT,103,0.0,-0.0610706,987400.0,0.7274994
2021-09-02 00:00:00+00,SHORT,4201,1.0,-0.012796591,-83968.0,0.79955065
2021-09-02 00:00:00+00,SHORT,386,0.6024316727340909,-0.018505668,-133334.0,0.80687714
2021-09-03 00:00:00+00,SHORT,2107,0.0,-0.014364285,70180.0,0.74525476
2021-09-03 00:00:00+00,SHORT,4169,0.18117994458033737,-0.020742817,117023.0,0.794255
2021-09-03 00:00:00+00,SHORT,1069,1.0,-0.02770055,1107600.0,0.8104126
2021-09-03 00:00:00+00,SHORT,1303,0.31185412808117136,-0.01829986,1276941.0,0.7606133
2021-09-03 00:00:00+00,SHORT,3436,0.07041378687194769,-0.0687998,555311.0,0.7021713
2021-09-03 00:00:00+00,SHORT,1454,1.0,-0.008865703,38071.0,0.76777524
2021-09-07 00:00:00+00,SHORT,4247,0.0,-0.065379664,585300.0,0.73952866
2021-09-07 00:00:00+00,SHORT,1244,0.8703602171706776,-0.02390055,30733.0,0.6988102
2021-09-07 00:00:00+00,SHORT,3373,0.0,-0.036161296,773833.0,0.7103501
2021-09-07 00:00:00+00,SHORT,1416,0.3745466380870628,-0.012789849,3000.0,0.70462376
2021-09-07 00:00:00+00,SHORT,3548,1.0,-0.03220497,852238.0,0.70676506
2021-09-07 00:00:00+00,SHORT,3677,0.38075470188940486,-0.06720558,-39616.0,0.71035874
2021-09-07 00:00:00+00,SHORT,3743,0.0,0.0043246457,670689.0,0.79896873
2021-09-08 00:00:00+00,SHORT,3021,0.13212237435642685,-0.020962652,975131.0,0.7206789
2021-09-08 00:00:00+00,SHORT,1300,0.34467379376559926,-0.05588841,2013449.0,0.71191454
2021-09-08 00:00:00+00,SHORT,1371,1.0,-0.03342496,-19874.0,0.73274696
2021-09-09 00:00:00+00,SHORT,2640,0.0,-0.05784201,993670.0,0.74485296
2021-09-10 00:00:00+00,SHORT,234,1.0,-0.014831616,18220.0,0.69918936
2021-09-15 00:00:00+00,SHORT,309,0.8333333333333334,-0.03518282,373216.0,0.7127983
2021-09-24 00:00:00+00,SHORT,3691,0.75,-0.034127474,119830.0,0.70126617
2021-09-27 00:00:00+00,SHORT,9,0.1492799138874607,-0.0040014265,-107313.0,0.7073237
2021-09-28 00:00:00+00,SHORT,4013,0.13685135310841873,-0.015452873,967194.0,0.7557275
2021-10-01 00:00:00+00,SHORT,3683,0.6687269602383862,-0.04506389,261344.0,0.78235304
2021-10-05 00:00:00+00,SHORT,3283,0.0,-0.056803245,525500.0,0.83369374
2021-10-05 00:00:00+00,SHORT,3743,0.44242518449595686,-0.041926768,1465101.0,0.7435977
2021-10-11 00:00:00+00,SHORT,3113,1.0,-0.046438936,194415.0,0.80517155
2021-10-15 00:00:00+00,SHORT,167,0.9333333333333333,-0.051946826,81000.0,0.8192554
2021-10-15 00:00:00+00,SHORT,1667,0.4604425624956801,-0.02976122,269103.0,0.82082534
2021-10-18 00:00:00+00,SHORT,3895,0.5265332031114219,-0.016359286,86359.0,0.7613746
2021-10-20 00:00:00+00,SHORT,3187,0.4981414900888701,-0.022084905,1262400.0,0.6992353
2021-10-20 00:00:00+00,SHORT,1298,1.0,-0.03321911,1464983.0,0.7397624
2021-10-20 00:00:00+00,SHORT,3357,0.4219896181587542,-0.040095832,-185576.0,0.76801777
2021-10-20 00:00:00+00,SHORT,3815,0.5950990463026062,-0.026478542,-2912.0,0.7758336
2021-10-20 00:00:00+00,SHORT,4092,0.7272727272727273,-0.03924884,-97302.0,0.7394829
2021-10-21 00:00:00+00,SHORT,502,0.9375,-0.03142898,1033988.0,0.7406264
2021-10-21 00:00:00+00,SHORT,1826,1.0,-0.077670716,15615.0,0.7610859
2021-10-22 00:00:00+00,SHORT,2870,0.24853859184557472,-0.00851349,-128400.0,0.8346613
2021-10-22 00:00:00+00,SHORT,1590,0.8333333333333334,-0.017404705,-70100.0,0.723376
2021-10-25 00:00:00+00,SHORT,4137,0.0,-0.047531825,27316.0,0.74149615
2021-10-25 00:00:00+00,SHORT,243,0.0,-0.077104844,20103.0,0.7558522
2021-10-25 00:00:00+00,SHORT,2820,1.0,-0.057172835,-171495.0,0.8215703
2021-10-25 00:00:00+00,SHORT,1700,0.9166666666666666,-0.015326957,-31633.0,0.70872986
2021-10-25 00:00:00+00,SHORT,4070,0.6628340448620588,-0.021811666,183767.0,0.8096669
2021-10-26 00:00:00+00,SHORT,2105,0.1785711534948234,-0.009320135,-153840.0,0.83844817
2021-10-26 00:00:00+00,SHORT,2125,0.0,-0.06160926,-185529.0,0.7392028
2021-10-26 00:00:00+00,SHORT,2778,0.5242866012337931,-0.018218003,1029729.0,0.8463992
2021-10-26 00:00:00+00,SHORT,2870,0.14649483549340875,-0.033441316,-49300.0,0.83098656
2021-10-26 00:00:00+00,SHORT,3586,0.5503069854251365,-0.041741427,4786.0,0.7538599
2021-10-26 00:00:00+00,SHORT,4070,0.473480266117771,-0.030902544,-116288.0,0.7209236
2021-10-27 00:00:00+00,SHORT,2479,0.0,-0.046923876,276334.0,0.7161057
2021-11-03 00:00:00+00,SHORT,3548,0.8888888888888888,-0.06154904,576049.0,0.6914144
2021-11-04 00:00:00+00,SHORT,2747,0.7069824369358562,-0.020842092,499400.0,0.7082631
2021-11-04 00:00:00+00,SHORT,3860,1.0,-0.019106418,1435540.0,0.7940388
2021-11-05 00:00:00+00,SHORT,2365,0.5207399698144967,-0.0035704598,1093563.0,0.7481839
2021-11-08 00:00:00+00,SHORT,2365,0.4707891701362421,-0.010493655,1282680.0,0.7580216
2021-11-09 00:00:00+00,SHORT,2142,0.6480106261678902,-0.026528304,317788.0,0.807704
2021-11-09 00:00:00+00,SHORT,507,1.0,-0.0045934115,284900.0,0.8108398
2021-11-09 00:00:00+00,SHORT,1043,0.9473684210526316,-0.013621342,273404.0,0.69417673
2021-11-10 00:00:00+00,SHORT,2253,0.2923127263280898,-0.029219849,476200.0,0.74935114
2021-11-12 00:00:00+00,SHORT,2253,0.11749345304854102,-0.036158863,-82315.0,0.75749636
2021-11-15 00:00:00+00,SHORT,9,0.30518808605708475,-0.0053198454,728226.0,0.7326744
2021-11-15 00:00:00+00,SHORT,3610,0.0,-0.06331222,1304174.0,0.73035693
2021-11-16 00:00:00+00,SHORT,4137,0.383883479876694,-0.025090251,910805.0,0.8567936
2021-11-16 00:00:00+00,SHORT,221,1.0,-0.025551844,77917.0,0.69858176
2021-11-16 00:00:00+00,SHORT,3501,0.5837750258070404,-0.032808065,126161.0,0.86587673
2021-11-17 00:00:00+00,SHORT,4107,0.16902441023570033,-0.039659888,-136300.0,0.76999587
2021-11-17 00:00:00+00,SHORT,4137,0.38645832467987457,-0.027837355,221202.0,0.8536398
2021-11-17 00:00:00+00,SHORT,2125,0.8888888888888888,-0.041563105,893706.0,0.7034737
2021-11-17 00:00:00+00,SHORT,406,0.0,-0.028212411,-52398.0,0.74134153
2021-11-17 00:00:00+00,SHORT,1888,0.480007757171188,-0.056919247,440480.0,0.79667515
2021-11-19 00:00:00+00,SHORT,2070,0.22403262180598474,-0.023738293,1108600.0,0.85614264
2021-11-19 00:00:00+00,SHORT,1144,0.34945626124611545,-0.03264878,158374.0,0.81172657
2021-11-22 00:00:00+00,SHORT,1144,0.0,-0.04105102,-109633.0,0.7319236
2021-11-24 00:00:00+00,SHORT,50,0.23827508964729052,-0.019821143,-13043.0,0.74561596
2021-11-24 00:00:00+00,SHORT,2972,0.12412906592705855,-0.01596082,1477154.0,0.692301
2021-11-24 00:00:00+00,SHORT,1114,0.4592574567723815,-0.04778917,490000.0,0.8276435
2021-11-24 00:00:00+00,SHORT,1144,0.37182529310782714,-0.045048304,-153313.0,0.80551773
2021-11-29 00:00:00+00,SHORT,900,0.0,-0.02319605,1556700.0,0.82783335
2021-12-01 00:00:00+00,SHORT,3456,0.0,0.015880946,53861.0,0.69910955
2021-12-02 00:00:00+00,SHORT,3456,0.0,-0.009908904,176171.0,0.7153698
2021-12-10 00:00:00+00,SHORT,3116,0.0,-0.041437726,775616.0,0.7707088
2021-12-10 00:00:00+00,SHORT,1198,0.17377469882174273,-0.0682516,-187611.0,0.72603744
2021-12-14 00:00:00+00,SHORT,3851,0.5860398051697595,-0.041115955,-25018.0,0.84369963
2021-12-15 00:00:00+00,SHORT,3629,0.6153846153846154,-0.057575542,254265.0,0.7694343
2021-12-15 00:00:00+00,SHORT,3851,0.46118168268636894,-0.07113723,-204829.0,0.7112519
2021-12-16 00:00:00+00,SHORT,2042,0.5853992076735836,-0.019357622,224507.0,0.7516218
2021-12-17 00:00:00+00,SHORT,838,0.0,-0.050970398,1426735.0,0.77247983
2021-12-31 00:00:00+00,SHORT,1910,0.7151252042687247,-0.052853364,-217103.0,0.8226126
2022-01-03 00:00:00+00,SHORT,2703,0.5793835979558393,-0.047894306,-52251.0,0.81066805
2022-01-03 00:00:00+00,SHORT,2776,0.8571428571428572,-0.028014995,-2700.0,0.7580836
2022-01-03 00:00:00+00,SHORT,1236,1.0,-0.030652298,-19977.0,0.7316214
2022-01-03 00:00:00+00,SHORT,1416,1.0,-0.046596624,26600.0,0.83179134
2022-01-04 00:00:00+00,SHORT,2095,0.42543698378009204,-0.021663101,-125207.0,0.8684405
2022-01-04 00:00:00+00,SHORT,2297,1.0,-0.0054620407,177700.0,0.7528521
2022-01-04 00:00:00+00,SHORT,370,0.44764275444722534,-0.009333826,-121392.0,0.7180108
2022-01-04 00:00:00+00,SHORT,610,0.27740642453597786,-0.025485855,430945.0,0.7413802
2022-01-04 00:00:00+00,SHORT,2703,0.46551583498485116,-0.05587885,189445.0,0.72384566
2022-01-04 00:00:00+00,SHORT,735,1.0,-0.035355855,-66402.0,0.7268996
2022-01-04 00:00:00+00,SHORT,3275,0.6316256815021517,-0.034464188,554174.0,0.74279964
2022-01-04 00:00:00+00,SHORT,1462,0.95,-0.010284256,389653.0,0.8152253
2022-01-04 00:00:00+00,SHORT,3535,0.3788275536155036,-0.012461132,-212100.0,0.7311036
2022-01-04 00:00:00+00,SHORT,1514,1.0,-0.0122726215,87100.0,0.8595258
2022-01-04 00:00:00+00,SHORT,3631,1.0,-0.034120556,-141900.0,0.79920596
2022-01-04 00:00:00+00,SHORT,1667,1.0,-0.009031129,318704.0,0.848824
2022-01-04 00:00:00+00,SHORT,1838,0.0,-0.0010834141,805222.0,0.8565131
2022-01-04 00:00:00+00,SHORT,3943,0.0,-0.01268158,-31270.0,0.7151717
