time,side,ticker_id,mv_dn_composite_labels,dist_lower_bb_20_2.5_df055,price_drift_1_df005,dist_upper_bb_50_2.5_df055
2010-11-10 00:00:00+00,SHORT,2972,0.0,-0.18058051,0.012448133,-0.014310565
2010-11-10 00:00:00+00,SHORT,975,0.18667710940139268,-0.036762223,0.009051412,-0.021831632
2010-11-10 00:00:00+00,SHORT,3469,0.11246609687278954,-0.15022148,0.0065607736,-0.018588984
2010-11-10 00:00:00+00,SHORT,3473,0.08778488273108635,-0.16474067,0.004053178,-0.020518165
2010-11-10 00:00:00+00,SHORT,3513,0.0,-0.16217722,0.014113506,-0.0023555076
2010-11-10 00:00:00+00,SHORT,3607,0.03578470326431744,-0.1932853,0.015919946,-0.012010608
2010-11-10 00:00:00+00,SHORT,3646,0.7894736842105263,-0.047841173,-0.004455677,-0.023150118
2010-11-10 00:00:00+00,SHORT,3773,0.27823664312873,-0.13327378,0.009885536,-0.0070772236
2010-11-10 00:00:00+00,SHORT,1846,0.32837006079172637,-0.1303278,0.0061338623,-0.004031283
2010-11-10 00:00:00+00,SHORT,1922,0.08164742401086093,-0.13390486,0.008509833,-0.005439535
2010-11-11 00:00:00+00,SHORT,2055,0.0,-0.18070415,-0.00491343,-0.019768167
2010-11-11 00:00:00+00,SHORT,4215,0.0,-0.123037785,0.006304559,-0.021605717
2010-11-11 00:00:00+00,SHORT,2365,0.11090142907933596,-0.14541712,-0.0015334215,-0.018648962
2010-11-11 00:00:00+00,SHORT,356,0.447903222101558,-0.18725576,-0.007225151,0.0014901456
2010-11-11 00:00:00+00,SHORT,2731,0.0,-0.11530146,0.0034567902,-0.017074293
2010-11-11 00:00:00+00,SHORT,788,0.0,-0.19613066,0.0027855153,-0.011044521
2010-11-11 00:00:00+00,SHORT,3046,0.06463143958683844,-0.16519374,0.0085485,-0.0040710345
2010-11-11 00:00:00+00,SHORT,1300,0.27921077317578474,-0.19314972,0.014369845,-9.74602E-4
2010-11-11 00:00:00+00,SHORT,1447,0.017600976154158867,-0.110044986,0.0,-0.020948643
2010-11-11 00:00:00+00,SHORT,3607,0.18603081897472398,-0.19797117,0.0064920527,-0.013349464
2010-11-11 00:00:00+00,SHORT,3773,0.2561760725271651,-0.13889065,0.0010303967,-0.008274072
2010-11-11 00:00:00+00,SHORT,1745,0.0,-0.15867735,0.0085924715,-0.003385672
2010-11-11 00:00:00+00,SHORT,1846,0.32514319939237457,-0.12288988,-0.007351623,-0.013881339
2010-11-11 00:00:00+00,SHORT,1922,0.07990475636034355,-0.13458201,3.7502343E-4,-0.01031741
2010-11-12 00:00:00+00,SHORT,4215,0.0,-0.12463731,0.0028915664,-0.018031213
2010-11-12 00:00:00+00,SHORT,788,0.0,-0.19245757,-0.004722222,-0.019717535
2010-11-12 00:00:00+00,SHORT,3513,0.0,-0.14467035,0.0021074372,-0.019239757
2010-11-15 00:00:00+00,SHORT,4215,0.0,-0.13781543,0.014175877,-0.006401491
2010-11-15 00:00:00+00,SHORT,694,0.1204621660869251,-0.1415094,0.006060606,-0.022048388
2010-11-15 00:00:00+00,SHORT,788,0.0,-0.19263853,0.0011163829,-0.02236568
2010-11-15 00:00:00+00,SHORT,3046,0.0,-0.1319699,0.0056497175,-0.024221003
2010-11-17 00:00:00+00,SHORT,4215,0.0,-0.107360885,0.0041992385,-0.023226533
2010-11-19 00:00:00+00,SHORT,2568,0.0,-0.13516219,0.004040404,-0.022128552
2010-11-19 00:00:00+00,SHORT,3142,0.1610779745979125,-0.084802255,0.0015465271,-0.02298331
2010-11-22 00:00:00+00,SHORT,2548,0.17120771645543,-0.06989301,0.0054233535,-0.023643525
2010-11-26 00:00:00+00,SHORT,2175,0.5622882794967229,-0.20133673,-0.0036490008,0.017405018
2010-11-26 00:00:00+00,SHORT,2497,0.3896730049563235,-0.14300956,0.0068530426,-0.018810676
2010-11-30 00:00:00+00,SHORT,2175,0.47959405710327435,-0.17907715,-3.543586E-4,-0.00886478
2010-12-01 00:00:00+00,SHORT,2159,0.6700722280906006,-0.07740458,0.013163482,-0.0019081003
2010-12-01 00:00:00+00,SHORT,2175,0.4391393646799377,-0.16464417,-0.0070896847,-0.019439876
2010-12-01 00:00:00+00,SHORT,3681,0.1661162640691111,-0.048999064,0.017584832,-0.018712236
2010-12-02 00:00:00+00,SHORT,3309,1.0,-0.08843644,0.0037933525,-0.020234559
2010-12-06 00:00:00+00,SHORT,4164,0.0,-0.060857322,0.0060273972,-0.020312978
2010-12-06 00:00:00+00,SHORT,1244,0.23626621534075723,-0.14086908,-0.008368959,-0.014070558
2010-12-07 00:00:00+00,SHORT,370,0.3164752910033597,-0.11759472,0.0034959568,-0.011427864
2010-12-10 00:00:00+00,SHORT,266,0.16073639719527028,-0.08603065,-0.0028985508,-0.022748789
2010-12-13 00:00:00+00,SHORT,580,0.0,-0.118150555,0.0089166295,-0.023726916
2010-12-13 00:00:00+00,SHORT,3943,1.0,-0.12497279,0.008603491,-0.019424718
2010-12-14 00:00:00+00,SHORT,555,0.4218157372329515,-0.10035346,-9.721322E-4,-0.009449475
2010-12-14 00:00:00+00,SHORT,578,0.0,-0.10958035,-0.0066006603,-0.01713734
2010-12-14 00:00:00+00,SHORT,3046,0.09879492650532638,-0.1896098,0.0068333335,-0.017668184
2010-12-14 00:00:00+00,SHORT,3233,0.0,-0.14660338,0.0045536086,-0.015664142
2010-12-14 00:00:00+00,SHORT,3943,0.9375,-0.12572026,-0.0030906168,-0.023503998
2010-12-15 00:00:00+00,SHORT,555,0.48627955971092557,-0.09644698,0.004216672,-0.008068101
2010-12-16 00:00:00+00,SHORT,555,0.43799081242044313,-0.08017152,-0.0041989665,-0.014388448
2010-12-17 00:00:00+00,SHORT,50,0.0,-0.14762323,0.013028169,-0.018369785
2010-12-17 00:00:00+00,SHORT,975,0.4182906888970753,-0.11655006,-0.008491848,-0.0014760151
2010-12-20 00:00:00+00,SHORT,975,0.37309128641544376,-0.1145609,-0.0020554985,-0.007178671
2010-12-21 00:00:00+00,SHORT,2665,0.2818031010031709,-0.030595856,0.0021905806,-0.009679637
2010-12-21 00:00:00+00,SHORT,975,0.34960621390508834,-0.11572182,0.0024030209,-0.008469571
2010-12-21 00:00:00+00,SHORT,1650,0.0,-0.108074434,0.016913319,-0.018674051
2010-12-22 00:00:00+00,SHORT,2665,0.3250574220287856,-0.030538067,0.0010928962,-0.009675452
2010-12-22 00:00:00+00,SHORT,1904,0.21567359979775483,-0.08390536,0.003081279,-0.009236621
2010-12-23 00:00:00+00,SHORT,3652,0.41650970861853603,-0.084177725,0.0011794771,-0.017072883
2010-12-23 00:00:00+00,SHORT,1904,0.12226218137017192,-0.07678313,-0.00373599,-0.015150319
2010-12-27 00:00:00+00,SHORT,1904,0.197604654529597,-0.078249946,0.0071666664,-0.010916185
2010-12-28 00:00:00+00,SHORT,3447,0.5255747979478329,-0.027731325,-0.0048602675,-0.0227597
2010-12-28 00:00:00+00,SHORT,1904,0.057120135003450985,-0.07002898,3.3096145E-4,-0.013491675
2010-12-29 00:00:00+00,SHORT,1262,0.0,-0.043810867,0.0064585577,-0.020917833
2010-12-29 00:00:00+00,SHORT,1904,0.0,-0.047809348,-0.008684863,-0.023646822
2010-12-30 00:00:00+00,SHORT,3447,0.45206778916878154,-0.012642644,0.0021410002,-0.023944974
2010-12-31 00:00:00+00,SHORT,3447,0.4014361167581155,-0.0139046945,0.0018312223,-0.02308024
2011-01-03 00:00:00+00,SHORT,2351,0.5074473397300593,-0.04975855,0.0074027404,-0.013928744
2011-01-03 00:00:00+00,SHORT,1303,0.0,-0.1564949,0.014744146,-0.019180462
2011-01-03 00:00:00+00,SHORT,3556,0.313910197217577,-0.17688355,0.012495761,0.023553224
2011-01-05 00:00:00+00,SHORT,2119,0.0,-0.16503759,0.0066964286,-0.024283081
2011-01-05 00:00:00+00,SHORT,3556,0.16159158478887808,-0.1523366,0.0012144893,-0.014695998
2011-01-05 00:00:00+00,SHORT,3646,1.0,-0.055936962,0.0033454448,-0.0052942946
2011-01-05 00:00:00+00,SHORT,4059,1.0,-0.16457392,0.013724435,0.010418318
2011-01-07 00:00:00+00,SHORT,858,0.0,-0.19199477,0.0076280423,-0.013243305
2011-01-07 00:00:00+00,SHORT,3743,0.25252002017999275,-0.15750182,0.012191664,0.029588908
2011-01-10 00:00:00+00,SHORT,2527,1.0,-0.048811898,-0.004016064,-0.014870417
2011-01-10 00:00:00+00,SHORT,858,0.0,-0.18897226,0.001441961,-0.021348584
2011-01-11 00:00:00+00,SHORT,2527,0.9333333333333333,-0.04093186,-0.00672043,-0.022712177
2011-01-11 00:00:00+00,SHORT,3310,0.66255185436776,-0.10887642,0.016843475,-0.008520426
2011-01-12 00:00:00+00,SHORT,2527,0.8666666666666667,-0.047595263,0.0054127197,-0.019197486
2011-01-12 00:00:00+00,SHORT,3310,0.5318674005466848,-0.1053951,-0.0031236042,-0.013697475
2011-01-13 00:00:00+00,SHORT,2710,0.27749338923947237,-0.08276735,0.00397432,-0.0018340346
2011-01-13 00:00:00+00,SHORT,3148,0.5558019048845787,-0.15109223,-0.006024096,-0.01873176
2011-01-13 00:00:00+00,SHORT,3310,0.5024518094470913,-0.10157789,-9.4001746E-4,-0.015532648
2011-01-13 00:00:00+00,SHORT,1377,0.7733276679836092,-0.20178097,-0.0016034206,9.874748E-4
2011-01-13 00:00:00+00,SHORT,3743,0.17188775174609683,-0.11101767,0.009072286,-0.019058445
2011-01-13 00:00:00+00,SHORT,1910,0.7371165031466966,-0.124403626,0.005569837,-0.004929303
2011-01-14 00:00:00+00,SHORT,2710,0.3003071022719957,-0.07882712,-0.0042630937,-0.009427731
2011-01-14 00:00:00+00,SHORT,3148,0.6521672149868466,-0.16087633,0.0036363637,-0.021509834
2011-01-14 00:00:00+00,SHORT,3310,0.4213142125744868,-0.099123895,0.001254536,-0.015733067
2011-01-14 00:00:00+00,SHORT,1377,0.7268801452817565,-0.19921973,-0.0016059957,-0.0056444337
2011-01-14 00:00:00+00,SHORT,3885,0.0,-0.10670324,-6.5217394E-4,-0.002904021
2011-01-18 00:00:00+00,SHORT,142,1.0,-0.15894209,0.013364517,0.01412136
2011-01-18 00:00:00+00,SHORT,395,0.37938989779370436,-0.13465372,0.0025945946,-0.020063955
2011-01-18 00:00:00+00,SHORT,2710,0.2493018872949451,-0.07575397,-0.0018348624,-0.014004764
2011-01-18 00:00:00+00,SHORT,1377,0.75,-0.20020801,0.0026809652,-0.009983184
2011-01-18 00:00:00+00,SHORT,1474,0.44559836999797164,-0.03912551,-0.0073477956,-0.01723994
2011-01-18 00:00:00+00,SHORT,3607,0.682531041006778,-0.124400854,0.00140028,2.8462813E-4
2011-01-18 00:00:00+00,SHORT,3683,0.0,-0.17681594,-2.1715526E-4,-0.0048549823
2011-01-18 00:00:00+00,SHORT,1710,0.4603533052064443,-0.06547884,-0.0018285714,-0.01938403
2011-01-18 00:00:00+00,SHORT,3885,0.09539339049492702,-0.11824547,0.006308462,-0.0037662766
2011-01-19 00:00:00+00,SHORT,487,0.0,-0.17795074,0.0065303803,-3.1099922E-4
2011-01-19 00:00:00+00,SHORT,2710,0.146953595842496,-0.065037854,-0.00658701,-0.022536961
2011-01-19 00:00:00+00,SHORT,2986,0.35421648856362153,-0.10203326,-0.009030573,-0.017992416
2011-01-19 00:00:00+00,SHORT,3114,0.37481935383050574,-0.099470906,0.0062111802,-0.005332601
2011-01-19 00:00:00+00,SHORT,3683,0.0,-0.17960148,-6.516073E-4,-0.012044273
2011-01-20 00:00:00+00,SHORT,2990,0.21698690816626018,-0.18023655,0.007896313,-0.014962618
2011-01-20 00:00:00+00,SHORT,1677,0.5183609735462522,-0.07747202,-0.007889172,-0.023801388
2011-01-20 00:00:00+00,SHORT,1678,0.6403568883295925,-0.077475145,-0.007882865,-0.023799002
2011-01-21 00:00:00+00,SHORT,487,0.0,-0.14510804,0.008059873,-0.023205085
2011-01-21 00:00:00+00,SHORT,2990,0.25626610796423827,-0.18696588,0.007532231,-0.013241887
2011-01-24 00:00:00+00,SHORT,580,0.29455903462536115,-0.08833124,0.013169447,-0.016321871
2011-01-24 00:00:00+00,SHORT,1633,0.0,-0.045104858,-0.002741228,-0.018057505
2011-01-25 00:00:00+00,SHORT,580,0.27007782293757,-0.08187331,-0.0025996533,-0.021680666
2011-01-25 00:00:00+00,SHORT,2979,1.0,-0.055307537,0.0018023431,-0.008677638
2011-01-26 00:00:00+00,SHORT,2248,0.6291283672268326,-0.11248554,0.003497223,-0.0052615935
2011-01-26 00:00:00+00,SHORT,2979,0.8289224206682798,-0.046067882,-0.008845577,-0.019119265
2011-01-26 00:00:00+00,SHORT,3114,0.4980959958858403,-0.110546865,0.016229713,-0.018567324
2011-01-27 00:00:00+00,SHORT,975,0.5400364306360638,-0.08061341,0.0017076503,-0.022792658
2011-02-01 00:00:00+00,SHORT,1770,0.5933107497089125,-0.1379026,0.014740846,-0.007181956
2011-02-02 00:00:00+00,SHORT,3420,0.6018705315243211,-0.15947168,0.0010906612,0.002421293
2011-02-02 00:00:00+00,SHORT,3613,0.0,-0.20158215,0.003810431,-0.0020443767
2011-02-07 00:00:00+00,SHORT,1532,0.3372696454404826,-0.16445838,-6.301283E-4,-0.008030945
2011-02-07 00:00:00+00,SHORT,1922,0.21894371238275354,-0.10640908,0.007638771,1.3365845E-4
2011-02-08 00:00:00+00,SHORT,2262,0.6817138009750282,-0.05082185,0.0011173184,-0.0051826066
2011-02-08 00:00:00+00,SHORT,578,0.9721287030214675,-0.16205974,-0.009200283,-0.008284199
2011-02-08 00:00:00+00,SHORT,1471,0.41302486285516476,-0.1303901,0.017514123,-0.009358426
2011-02-08 00:00:00+00,SHORT,1922,0.1438018141463484,-0.09510806,-0.009265498,-0.011154203
2011-02-09 00:00:00+00,SHORT,2262,0.5249612677796315,-0.049849704,-0.0016741072,-0.007479772
2011-02-09 00:00:00+00,SHORT,2367,0.42756762861052583,-0.17197806,6.7716266E-4,-0.01686816
2011-02-09 00:00:00+00,SHORT,1076,1.0,-0.076221295,0.0027322404,-0.017852327
2011-02-09 00:00:00+00,SHORT,1922,0.0825068364428907,-0.086141795,-0.0061214077,-0.01785649
2011-02-10 00:00:00+00,SHORT,2262,0.550974454277917,-0.045299407,-0.004471772,-0.011086413
2011-02-11 00:00:00+00,SHORT,4224,0.5394650269819574,-0.115195334,0.0056166057,0.0045635225
2011-02-11 00:00:00+00,SHORT,2716,1.0,-0.16886494,9.910803E-4,-0.013329191
2011-02-11 00:00:00+00,SHORT,3021,0.0,-0.0658926,0.013892994,-0.01628929
2011-02-11 00:00:00+00,SHORT,3203,1.0,-0.10816725,0.0072057648,-0.0151682785
2011-02-11 00:00:00+00,SHORT,3236,0.400022399220892,-0.13617337,0.0024294776,-0.015726922
2011-02-11 00:00:00+00,SHORT,3695,0.6509178836561833,-0.099024266,0.011026517,-0.01219681
2011-02-11 00:00:00+00,SHORT,3907,0.43663062241779865,-0.088634826,0.015485591,-0.0069723623
2011-02-14 00:00:00+00,SHORT,4224,0.42726193704115256,-0.11294841,-0.0019426906,-0.0019207986
2011-02-14 00:00:00+00,SHORT,710,1.0,-0.1502425,0.0043506636,0.007081521
2011-02-14 00:00:00+00,SHORT,3695,0.5587057670958252,-0.09777479,-0.0036354193,-0.018565759
2011-02-14 00:00:00+00,SHORT,3907,0.3155850675337165,-0.08295815,-0.0049484954,-0.014889091
2011-02-14 00:00:00+00,SHORT,4032,0.2878098031793559,-0.20156635,-0.0035412693,-0.018390037
2011-02-15 00:00:00+00,SHORT,3046,0.3047976413495371,-0.10843267,-0.005081614,-0.016533233
2011-02-15 00:00:00+00,SHORT,3907,0.24925705153558006,-0.07672011,-0.005480564,-0.022410695
2011-02-16 00:00:00+00,SHORT,11,0.4583587100725892,-0.1281422,0.008970249,-0.014912421
2011-02-16 00:00:00+00,SHORT,39,0.0,-0.03653119,0.0016742862,-0.022336613
2011-02-16 00:00:00+00,SHORT,395,0.325611684794176,-0.11263651,0.014505304,-0.023220489
2011-02-16 00:00:00+00,SHORT,2479,0.3411914328100018,-0.14176638,0.0013231889,0.019270066
2011-02-16 00:00:00+00,SHORT,710,0.75,-0.1109261,-0.0068131867,-0.02130115
2011-02-16 00:00:00+00,SHORT,3046,0.2925576790237133,-0.114901535,0.0043336945,-0.013629552
2011-02-16 00:00:00+00,SHORT,3343,0.43411640326826645,-0.15530357,0.0045444216,-0.010093399
2011-02-16 00:00:00+00,SHORT,3862,0.9285714285714286,-0.20033799,0.010665686,-0.022648165
2011-02-16 00:00:00+00,SHORT,3923,0.6779718371020258,-0.114310764,0.0017452007,-0.012145425
2011-02-16 00:00:00+00,SHORT,1904,0.23564552302411162,-0.17710392,0.008994793,-0.0061551104
2011-02-16 00:00:00+00,SHORT,4062,0.0,-0.1218273,0.00523195,-0.003464177
2011-02-17 00:00:00+00,SHORT,2430,1.0,-0.16520794,-0.0041343668,-0.024160352
2011-02-17 00:00:00+00,SHORT,2479,0.3768565993731636,-0.16541253,0.015857285,0.024602512
2011-02-17 00:00:00+00,SHORT,2670,1.0,-0.1211971,0.013677811,-0.009399806
2011-02-17 00:00:00+00,SHORT,975,0.13725352314513065,-0.051589187,0.013130615,-0.021034325
2011-02-17 00:00:00+00,SHORT,3124,0.28182991084289255,-0.16413863,0.012274591,-0.007577283
2011-02-17 00:00:00+00,SHORT,1144,0.12440720746685822,-0.084711425,-0.0034482758,-0.02380654
2011-02-17 00:00:00+00,SHORT,1904,0.0,-0.18265857,0.007976227,-0.0045375577
2011-02-17 00:00:00+00,SHORT,4032,0.20375850643089613,-0.20194301,-0.002433748,-0.02242857
2011-02-17 00:00:00+00,SHORT,4062,0.0,-0.11853654,0.0017349063,-0.0066847187
2011-02-17 00:00:00+00,SHORT,2018,0.0,-0.15059929,0.011248594,-0.010752095
2011-02-18 00:00:00+00,SHORT,39,0.0,-0.03204574,0.005684614,-0.020724466
2011-02-18 00:00:00+00,SHORT,131,0.4354942676933948,-0.10497996,0.011396702,0.012312761
2011-02-18 00:00:00+00,SHORT,142,1.0,-0.07154655,0.00508044,-0.015050376
2011-02-18 00:00:00+00,SHORT,2196,1.0,-0.16523373,0.015399658,-0.0068168957
2011-02-18 00:00:00+00,SHORT,2226,0.0,-0.06958829,0.005106383,-0.0043913126
2011-02-18 00:00:00+00,SHORT,245,1.0,-0.14916584,0.010857995,0.010626364
2011-02-18 00:00:00+00,SHORT,2479,0.3252803337796074,-0.1701082,9.7560976E-4,0.016012752
2011-02-18 00:00:00+00,SHORT,2553,0.2852631404936206,-0.08015463,0.0113345925,-0.004778962
2011-02-18 00:00:00+00,SHORT,594,0.16685183032210474,-0.12689933,0.0030268633,0.011486053
2011-02-18 00:00:00+00,SHORT,2896,0.34723436755694875,-0.18543081,0.014359411,0.023603395
2011-02-18 00:00:00+00,SHORT,2972,0.3714922131015699,-0.111918986,0.016110135,0.005181949
2011-02-18 00:00:00+00,SHORT,3049,0.24038907459584027,-0.090097845,0.0010379904,-0.010765701
2011-02-18 00:00:00+00,SHORT,1063,0.23786498381724772,-0.14432266,-0.0056759547,-0.02149698
2011-02-18 00:00:00+00,SHORT,3124,0.256314756159629,-0.14371759,-0.010037127,-0.021825824
2011-02-18 00:00:00+00,SHORT,3286,0.21675415511949614,-0.16499409,0.0018877639,-0.00296482
2011-02-18 00:00:00+00,SHORT,3355,0.0,-0.08828298,0.015,-0.0020150726
2011-02-18 00:00:00+00,SHORT,1410,0.34708763266478687,-0.12166678,0.008720632,0.005867542
2011-02-18 00:00:00+00,SHORT,3471,1.0,-0.055563036,0.009176717,-0.014153023
2011-02-18 00:00:00+00,SHORT,3501,0.3755826574819323,-0.11931535,8.165932E-4,0.009984432
2011-02-18 00:00:00+00,SHORT,1454,1.0,-0.09665796,-0.0023690283,-0.020246506
2011-02-18 00:00:00+00,SHORT,1615,0.47235297838135865,-0.16698837,0.01724138,-0.023355566
2011-02-18 00:00:00+00,SHORT,3802,1.0,-0.11574612,0.010948386,-0.0023893237
2011-02-18 00:00:00+00,SHORT,3912,0.3367306597876735,-0.084054895,0.0018341412,0.0028605838
2011-02-18 00:00:00+00,SHORT,3923,0.5253606805074733,-0.10215211,0.007052186,-0.01617899
2011-02-18 00:00:00+00,SHORT,4062,0.0,-0.110669725,-0.003117423,-0.014014237
2011-02-18 00:00:00+00,SHORT,2018,0.0,-0.15258045,0.005932518,-0.008140859
2011-02-22 00:00:00+00,SHORT,708,0.07111265890007037,-0.10462247,-0.0073664826,-0.0039747097
2011-02-23 00:00:00+00,SHORT,687,0.09747690189979102,-0.063650586,-0.008482418,-0.014190363
2011-02-23 00:00:00+00,SHORT,708,0.049090928892165105,-0.091263324,-0.0085343225,-0.015002544
2011-02-23 00:00:00+00,SHORT,2896,0.28701550783102925,-0.13159956,0.008028382,-0.020551657
2011-02-24 00:00:00+00,SHORT,2479,0.12606595717110985,-0.12639508,0.0077310926,-0.023442503
2011-02-25 00:00:00+00,SHORT,2479,0.1682335066394276,-0.13294187,0.0073382254,-0.020793052
2011-02-25 00:00:00+00,SHORT,2896,0.1178625917875707,-0.12450153,0.0131683415,-0.022558365
2011-02-25 00:00:00+00,SHORT,2972,0.27109752649296004,-0.08262093,0.016776513,-0.01746546
2011-02-25 00:00:00+00,SHORT,1988,0.15416247887144777,-0.16987915,0.013931888,-0.018826347
2011-02-28 00:00:00+00,SHORT,101,0.5614866164652086,-0.05477978,0.017634856,-0.013691547
2011-02-28 00:00:00+00,SHORT,131,0.28081487415383155,-0.0612077,-2.46063E-4,-0.023822822
2011-02-28 00:00:00+00,SHORT,234,0.6305170651511547,-0.078818426,0.008776643,3.0214625E-4
2011-02-28 00:00:00+00,SHORT,2479,0.20748840379186614,-0.13468839,0.00794702,-0.01797326
2011-02-28 00:00:00+00,SHORT,594,0.13825073541087893,-0.10417855,-0.0030511061,-0.018399263
2011-02-28 00:00:00+00,SHORT,2972,0.2588174129164198,-0.0911555,0.009428403,-0.0108464435
2011-02-28 00:00:00+00,SHORT,3283,0.0,-0.20193753,3.6845985E-4,0.005050261
2011-02-28 00:00:00+00,SHORT,3648,0.7176992947449019,-0.05341488,0.01256587,0.0026412564
2011-02-28 00:00:00+00,SHORT,1988,0.11304764064706915,-0.16285382,0.0034351144,-0.020153182
2011-03-01 00:00:00+00,SHORT,2898,0.30691562930897553,-0.03576076,-0.009928212,-0.016629858
2011-03-01 00:00:00+00,SHORT,3487,0.7972904846281701,-0.13777158,0.015831135,-0.0016633717
2011-03-02 00:00:00+00,SHORT,234,0.8666666666666667,-0.044069324,0.0025486983,-0.02405873
2011-03-02 00:00:00+00,SHORT,2898,0.2983448897682847,-0.036015835,0.0013884604,-0.015534959
2011-03-02 00:00:00+00,SHORT,3648,0.5095502298490803,-0.046405848,0.0040453076,-0.0055939015
2011-03-03 00:00:00+00,SHORT,234,0.46879001532317083,-0.047492962,0.0038133285,-0.021917991
2011-03-03 00:00:00+00,SHORT,450,0.1991643963053073,-0.028248858,0.0032985157,-0.023262523
2011-03-03 00:00:00+00,SHORT,588,0.0,-0.13133776,0.00960452,-0.02315185
2011-03-03 00:00:00+00,SHORT,617,1.0,-0.0871731,0.016604709,-0.0032659753
2011-03-03 00:00:00+00,SHORT,2898,0.3963815069119422,-0.047862336,0.009089508,-0.007413937
2011-03-03 00:00:00+00,SHORT,1324,0.0,-0.07469672,0.004818259,-0.021031115
2011-03-03 00:00:00+00,SHORT,3487,0.6440373925628718,-0.101205654,0.0052980133,-0.021723807
2011-03-03 00:00:00+00,SHORT,3648,0.7692307692307692,-0.052515473,0.00443191,-0.0028900343
2011-03-04 00:00:00+00,SHORT,2132,0.0958609877511096,-0.15435538,5.6593097E-4,-0.0191455
2011-03-04 00:00:00+00,SHORT,2305,0.646579180143095,-0.1568166,-0.0020551465,-0.00658515
2011-03-04 00:00:00+00,SHORT,427,0.08226181208220495,-0.12883253,-0.0020401578,-0.008307775
2011-03-04 00:00:00+00,SHORT,450,0.25323518480424373,-0.026073422,-0.0019178082,-0.02332374
2011-03-04 00:00:00+00,SHORT,617,0.9230769230769231,-0.08274196,-0.0036567529,-0.011101182
2011-03-04 00:00:00+00,SHORT,622,0.10341458906190333,-0.08627108,0.0038049119,-0.016403789
2011-03-04 00:00:00+00,SHORT,2747,0.37387092533611604,-0.17214704,-9.3830633E-4,-0.015883723
2011-03-04 00:00:00+00,SHORT,2898,0.28183730137236046,-0.050575405,0.0010687023,-0.0077874246
2011-03-04 00:00:00+00,SHORT,3760,0.25080919158944026,-0.048155934,-0.0033210977,-0.02080238
2011-03-07 00:00:00+00,SHORT,617,0.0,-0.07059694,-0.007829704,-0.021761237
2011-03-07 00:00:00+00,SHORT,2747,0.2865359454898501,-0.15251735,-7.043907E-4,-0.021133903
2011-03-07 00:00:00+00,SHORT,2898,0.23443504832765424,-0.047510672,-0.0030501755,-0.011723247
2011-03-07 00:00:00+00,SHORT,3109,0.0,-0.093916886,0.0,-0.020407509
2011-03-07 00:00:00+00,SHORT,3573,0.0,-0.15689065,-0.0051850528,-0.008894553
2011-03-07 00:00:00+00,SHORT,3648,0.3522625703653656,-0.03663732,-4.0700042E-4,-0.017880721
2011-03-08 00:00:00+00,SHORT,1,0.11306835348751423,-0.18010013,0.0021778892,-0.0052670864
2011-03-08 00:00:00+00,SHORT,4197,0.8560206980565759,-0.07173243,-0.0013178703,-0.012716697
2011-03-08 00:00:00+00,SHORT,617,0.7692307692307692,-0.082494326,0.010110974,-0.01568897
2011-03-08 00:00:00+00,SHORT,2990,0.7674919748921374,-0.085931644,0.011846144,-0.023482786
2011-03-08 00:00:00+00,SHORT,3109,0.0,-0.10096686,0.0028089888,-0.021884354
2011-03-08 00:00:00+00,SHORT,3573,0.29038193947187785,-0.15749551,0.001078361,-0.01309415
2011-03-08 00:00:00+00,SHORT,3648,0.5384615384615384,-0.03660533,4.071661E-4,-0.017674493
2011-03-08 00:00:00+00,SHORT,3760,0.26611583942258205,-0.04398481,0.0051227696,-0.023112247
2011-03-08 00:00:00+00,SHORT,3882,0.0,-0.15269676,6.1462814E-4,-0.019172361
2011-03-08 00:00:00+00,SHORT,4070,0.35517863804661437,-0.16260758,0.012905476,0.00332011
2011-03-09 00:00:00+00,SHORT,1,0.0,-0.18628608,0.0017402654,-0.009233755
2011-03-09 00:00:00+00,SHORT,93,0.2410986390721566,-0.13889137,0.00981132,-0.006077553
2011-03-09 00:00:00+00,SHORT,2276,0.706232357420253,-0.08184143,0.0056944788,6.7690044E-4
2011-03-09 00:00:00+00,SHORT,2340,0.0,-0.19289999,0.004173828,0.0027744507
2011-03-09 00:00:00+00,SHORT,345,0.5683177677501222,-0.06679209,-0.0054316754,-0.024030913
2011-03-09 00:00:00+00,SHORT,450,0.09844093479786421,-0.026589993,0.005512679,-0.021462062
2011-03-09 00:00:00+00,SHORT,622,0.0,-0.08282407,0.0057591624,-0.023124516
2011-03-09 00:00:00+00,SHORT,3109,0.09815023338398039,-0.11280093,0.006722689,-0.019937882
2011-03-09 00:00:00+00,SHORT,3309,0.24818613561677547,-0.20164911,0.007551414,0.0013248953
2011-03-09 00:00:00+00,SHORT,3648,0.46153846153846145,-0.038737472,0.0024420025,-0.015848413
2011-03-09 00:00:00+00,SHORT,3882,0.0,-0.15119644,0.0012285012,-0.020646451
2011-03-09 00:00:00+00,SHORT,4059,0.5,-0.034767013,0.0046600876,-0.024267064
2011-03-09 00:00:00+00,SHORT,4070,0.10311235928915556,-0.15097366,-0.001721763,-0.0058365813
2011-03-09 00:00:00+00,SHORT,4088,0.6162276445358522,-0.10535564,0.006188925,0.0100602135
2011-03-10 00:00:00+00,SHORT,1333,1.0,-0.058969073,-0.0074143973,-0.014315395
