time,side,ticker_id,mv_dn_composite_labels,price_drift_1_df005,dist_upper_bb_20_2.0_df055
2010-05-03 00:00:00+00,SHORT,135,0.0,0.023950554,0.0224659
2010-05-03 00:00:00+00,SHORT,502,0.39301452002693527,0.029072806,0.015842445
2010-05-03 00:00:00+00,SHORT,2747,1.0,0.022411693,0.008777253
2010-05-03 00:00:00+00,SHORT,842,1.0,0.03136065,0.019958831
2010-05-03 00:00:00+00,SHORT,857,1.0,0.030938834,9.41764E-4
2010-05-03 00:00:00+00,SHORT,2961,0.030348326002502382,0.019919079,0.0128380135
2010-05-03 00:00:00+00,SHORT,3100,1.0,0.03302033,0.0084967725
2010-05-03 00:00:00+00,SHORT,3695,0.685308266422424,0.022727273,0.016698685
2010-05-03 00:00:00+00,SHORT,4000,0.875,0.027902119,0.0030622643
2010-05-03 00:00:00+00,SHORT,1988,0.2687144501371397,0.032053053,0.0103209345
2010-05-13 00:00:00+00,SHORT,4194,1.0,0.033148114,0.004950374
2010-06-03 00:00:00+00,SHORT,2305,0.0,0.035633054,0.011636865
2010-06-15 00:00:00+00,SHORT,2437,0.0,0.032220777,0.001908419
2010-06-15 00:00:00+00,SHORT,557,0.2816249798557105,0.03569633,0.0011214094
2010-06-15 00:00:00+00,SHORT,2613,0.2950489913422117,0.030890053,0.00880395
2010-06-15 00:00:00+00,SHORT,2999,0.95,0.020888157,0.0016671726
2010-06-15 00:00:00+00,SHORT,3021,1.0,0.02139432,0.0040233396
2010-06-16 00:00:00+00,SHORT,1904,0.7589000846978239,0.029939149,0.0049532317
2010-06-17 00:00:00+00,SHORT,374,0.6137200854258311,0.020541959,0.005207694
2010-06-23 00:00:00+00,SHORT,3013,0.23938105013701302,0.027661031,0.0015134605
2010-07-13 00:00:00+00,SHORT,101,0.0,0.020246295,0.009039832
2010-07-13 00:00:00+00,SHORT,3923,0.9431611946118417,0.027766092,0.0016056589
2010-07-15 00:00:00+00,SHORT,1715,0.12254084808722798,0.023657957,0.012166216
2010-07-26 00:00:00+00,SHORT,2226,1.0,0.03369209,0.009728886
2010-08-02 00:00:00+00,SHORT,675,1.0,0.02350081,0.01368518
2010-08-02 00:00:00+00,SHORT,730,0.0,0.022988506,0.008881921
2010-08-02 00:00:00+00,SHORT,3868,0.0,0.032410137,0.0101897875
2010-08-04 00:00:00+00,SHORT,2504,1.0,0.021585051,0.008678776
2010-08-04 00:00:00+00,SHORT,2690,0.360625201199115,0.022222277,0.008471826
2010-08-04 00:00:00+00,SHORT,858,0.44359155868192124,0.02303523,0.0031857972
2010-08-04 00:00:00+00,SHORT,1173,0.40592739568482566,0.020826858,0.0038132505
2010-08-04 00:00:00+00,SHORT,3683,0.11375756892006657,0.021238409,0.0019405349
2010-08-06 00:00:00+00,SHORT,3310,0.2577957601382151,0.027737275,0.004840729
2010-08-09 00:00:00+00,SHORT,2196,1.0,0.026509102,0.009764689
2010-08-19 00:00:00+00,SHORT,2176,0.0,0.030538302,0.012117009
2010-08-20 00:00:00+00,SHORT,2720,1.0,0.02271617,0.010767431
2010-09-03 00:00:00+00,SHORT,2437,0.0,0.026978416,0.010699028
2010-09-03 00:00:00+00,SHORT,3872,0.21730047400707503,0.02097902,0.011512949
2010-09-13 00:00:00+00,SHORT,2536,0.482873082721792,0.021331372,0.007409741
2010-09-14 00:00:00+00,SHORT,1610,0.0,0.023380633,0.011259825
2010-09-20 00:00:00+00,SHORT,2351,0.1038785461511815,0.030889342,0.0041384175
2010-09-27 00:00:00+00,SHORT,2508,0.0,0.02093735,0.011514425
2010-10-11 00:00:00+00,SHORT,2349,0.20160383732169473,0.020114943,0.007082582
2010-10-13 00:00:00+00,SHORT,1610,0.0,0.027987296,0.003748346
2010-10-14 00:00:00+00,SHORT,730,0.4710823014053215,0.025094103,0.02012415
2010-10-18 00:00:00+00,SHORT,243,0.1925088475849825,0.021221433,0.0054092747
2010-10-18 00:00:00+00,SHORT,1087,0.4513948217618411,0.02443385,8.2994706E-4
2010-11-04 00:00:00+00,SHORT,85,1.0,0.03250774,0.012262977
2010-11-04 00:00:00+00,SHORT,194,0.06058909921626569,0.027497195,0.016727695
2010-11-04 00:00:00+00,SHORT,248,0.41426645014819363,0.028163107,0.020676961
2010-11-04 00:00:00+00,SHORT,2452,0.2815457663478551,0.027597956,0.0033580041
2010-11-04 00:00:00+00,SHORT,1184,1.0,0.022207707,0.009182258
2010-11-04 00:00:00+00,SHORT,1306,0.36248164357584994,0.026272578,0.020355675
2010-11-04 00:00:00+00,SHORT,3469,0.18450559022670263,0.02062937,0.0033546689
2010-11-04 00:00:00+00,SHORT,1437,0.5693395289695236,0.032886725,0.005661545
2010-11-04 00:00:00+00,SHORT,1897,1.0,0.034598965,0.01919455
2010-11-05 00:00:00+00,SHORT,2090,0.3970411760201191,0.028643217,0.006505341
2010-11-05 00:00:00+00,SHORT,200,0.2778639299737723,0.024008933,0.016043395
2010-11-05 00:00:00+00,SHORT,475,0.5441062627802983,0.01989196,0.01980531
2010-11-05 00:00:00+00,SHORT,2536,0.26202962606171565,0.03450891,0.021219369
2010-11-05 00:00:00+00,SHORT,2776,0.0,0.03360371,0.0032917862
2010-11-05 00:00:00+00,SHORT,3607,0.4162304549160267,0.034584757,0.031233586
2010-11-05 00:00:00+00,SHORT,3631,0.0,0.020692568,0.0063437847
2010-11-08 00:00:00+00,SHORT,4005,0.0,0.024534088,0.03132653
2010-11-10 00:00:00+00,SHORT,2440,0.1599222940579851,0.028846154,0.015078705
2010-11-11 00:00:00+00,SHORT,2106,0.12521677036947487,0.03115016,0.0059709637
2010-11-11 00:00:00+00,SHORT,712,0.0,0.031430934,0.00875343
2010-11-11 00:00:00+00,SHORT,753,0.14259993758747627,0.029743673,0.005440805
2010-11-11 00:00:00+00,SHORT,1404,0.0,0.03527269,0.004468341
2010-11-24 00:00:00+00,SHORT,3699,0.0,0.0207502,0.009347721
2010-12-03 00:00:00+00,SHORT,1244,0.23324755144405349,0.02416204,0.012494672
2010-12-08 00:00:00+00,SHORT,2221,0.2317509232993177,0.021420065,0.004294915
2010-12-09 00:00:00+00,SHORT,3046,0.278812830473465,0.023097375,0.020651668
2010-12-17 00:00:00+00,SHORT,2582,1.0,0.032215934,0.0099146925
2010-12-22 00:00:00+00,SHORT,1064,0.5110674710999119,0.022624435,0.021116493
2011-01-05 00:00:00+00,SHORT,780,1.0,0.031569965,0.015496058
2011-01-05 00:00:00+00,SHORT,3763,0.6224311343024344,0.024425287,0.03725368
2011-01-12 00:00:00+00,SHORT,3433,0.45410047286457783,0.028042626,0.009206965
2011-01-13 00:00:00+00,SHORT,3837,0.0,0.03137255,0.0044159195
2011-01-13 00:00:00+00,SHORT,3885,0.20942538846746023,0.028162718,0.0136116585
2011-01-14 00:00:00+00,SHORT,2343,0.5630086182670206,0.030232558,0.01866604
2011-01-14 00:00:00+00,SHORT,3594,0.8261137890391643,0.027724665,0.0031390244
2011-01-18 00:00:00+00,SHORT,1,0.432257187239763,0.025196487,0.012174726
2011-01-18 00:00:00+00,SHORT,2508,0.22600262073486868,0.025310352,0.004964541
2011-01-18 00:00:00+00,SHORT,753,0.6790132644471897,0.021740617,0.014102754
2011-01-18 00:00:00+00,SHORT,3947,0.5552250349604005,0.025726141,1.1288149E-5
2011-01-18 00:00:00+00,SHORT,1910,0.6538615598756229,0.020043572,3.5398794E-4
2011-01-20 00:00:00+00,SHORT,1633,0.39940809521208603,0.033407573,0.00859005
2011-01-27 00:00:00+00,SHORT,3021,0.0,0.034996957,0.005404965
2011-02-08 00:00:00+00,SHORT,4097,0.2967089461757803,0.023409363,0.009396173
2011-02-08 00:00:00+00,SHORT,3236,0.608997662268831,0.03316705,0.014074085
2011-02-17 00:00:00+00,SHORT,2066,1.0,0.02087961,3.9898482E-4
2011-02-17 00:00:00+00,SHORT,1258,0.0,0.026223218,0.0117800925
2011-02-18 00:00:00+00,SHORT,2410,0.47110743537155786,0.024832381,0.006248969
2011-02-18 00:00:00+00,SHORT,906,0.26261644674386697,0.031076923,0.020715099
2011-02-28 00:00:00+00,SHORT,559,0.34090607863791156,0.025706194,0.008860105
2011-02-28 00:00:00+00,SHORT,1324,0.204492163253986,0.02213047,0.019488126
2011-02-28 00:00:00+00,SHORT,4059,1.0,0.026410898,2.976318E-4
2011-03-03 00:00:00+00,SHORT,2133,1.0,0.029589372,0.0016562139
2011-03-03 00:00:00+00,SHORT,183,1.0,0.026187576,0.0034538587
2011-03-03 00:00:00+00,SHORT,2305,1.0,0.029442877,0.017200036
2011-03-03 00:00:00+00,SHORT,1330,1.0,0.03254438,0.0037439615
2011-03-03 00:00:00+00,SHORT,3521,0.13406741221342056,0.020868585,0.010602192
2011-03-03 00:00:00+00,SHORT,1532,0.5467088982535742,0.028138671,3.4555E-4
2011-03-04 00:00:00+00,SHORT,1473,1.0,0.021831501,0.005874101
2011-03-07 00:00:00+00,SHORT,2285,1.0,0.022006141,0.0017144858
2011-03-07 00:00:00+00,SHORT,1904,0.5639512436266729,0.03431862,0.002388936
2011-03-08 00:00:00+00,SHORT,3596,0.9387217089928388,0.025894897,-6.6967266E-5
2011-03-30 00:00:00+00,SHORT,1371,0.0,0.026574804,0.01118304
2011-03-30 00:00:00+00,SHORT,1767,0.6697159554343116,0.024774887,0.02015248
2011-04-01 00:00:00+00,SHORT,2936,0.5054200457553241,0.020626433,0.016216986
2011-04-04 00:00:00+00,SHORT,3885,0.0,0.022891566,0.016255246
2011-04-06 00:00:00+00,SHORT,2661,0.0,0.023517383,0.009570794
2011-04-06 00:00:00+00,SHORT,1383,0.45706780261551505,0.028019179,0.010882203
2011-04-06 00:00:00+00,SHORT,1927,0.0,0.035365853,0.003216495
2011-04-08 00:00:00+00,SHORT,2340,0.0,0.026024096,0.005562471
2011-04-08 00:00:00+00,SHORT,1949,1.0,0.028240135,0.008968221
2011-04-11 00:00:00+00,SHORT,457,0.812895765286657,0.024719262,0.00691425
2011-04-11 00:00:00+00,SHORT,2760,0.6475351371641227,0.025497297,0.011680091
2011-04-21 00:00:00+00,SHORT,3677,1.0,0.023383489,0.0024632777
2011-04-25 00:00:00+00,SHORT,2297,0.8546882364422712,0.022950819,0.0011050049
2011-04-26 00:00:00+00,SHORT,2986,1.0,0.0332564,0.004028039
2011-04-26 00:00:00+00,SHORT,3271,1.0,0.03501534,4.5186462E-4
2011-04-28 00:00:00+00,SHORT,2345,0.3139860031477285,0.03429101,0.02684999
2011-04-29 00:00:00+00,SHORT,88,1.0,0.029594555,0.007997223
2011-04-29 00:00:00+00,SHORT,167,0.6043508593660005,0.024975024,0.011673186
2011-04-29 00:00:00+00,SHORT,2742,0.7916608464163313,0.025115326,0.0063850693
2011-04-29 00:00:00+00,SHORT,796,0.512274964905674,0.026057031,6.623807E-4
2011-04-29 00:00:00+00,SHORT,1090,0.6946472700475869,0.028099174,0.0020036527
2011-05-02 00:00:00+00,SHORT,2340,1.0,0.02516854,0.0050820075
2011-05-06 00:00:00+00,SHORT,2541,0.2780288729125081,0.022125103,0.002603016
2011-05-10 00:00:00+00,SHORT,388,0.4636847422380358,0.032726046,0.012036803
2011-05-10 00:00:00+00,SHORT,3686,0.7259370457289365,0.02468427,0.022809278
2011-05-10 00:00:00+00,SHORT,1960,1.0,0.02721425,0.0032625906
2011-05-12 00:00:00+00,SHORT,2742,1.0,0.03170609,8.940545E-4
2011-05-17 00:00:00+00,SHORT,2067,0.4370767362820738,0.034201954,0.014183771
2011-05-27 00:00:00+00,SHORT,629,1.0,0.02283737,0.012826801
2011-05-31 00:00:00+00,SHORT,2352,0.12195657198874157,0.027982606,0.013309947
2011-05-31 00:00:00+00,SHORT,401,0.7480804439728014,0.019739043,1.910965E-4
2011-05-31 00:00:00+00,SHORT,2993,0.7770087311490562,0.029268293,0.020215223
2011-05-31 00:00:00+00,SHORT,1022,0.468962741455816,0.020166116,0.0074353637
2011-05-31 00:00:00+00,SHORT,1299,0.3947035184269667,0.02029703,0.011797831
2011-05-31 00:00:00+00,SHORT,3430,0.4316520075322539,0.024373177,0.0027498587
2011-05-31 00:00:00+00,SHORT,3614,0.46413397637843945,0.027333677,0.0056917663
2011-05-31 00:00:00+00,SHORT,3773,0.48006708868716524,0.022566997,0.020311132
2011-06-29 00:00:00+00,SHORT,1447,0.0,0.023761578,0.0017215878
2011-07-01 00:00:00+00,SHORT,85,1.0,0.027941177,0.015414441
2011-07-01 00:00:00+00,SHORT,440,1.0,0.033219762,0.012033793
2011-07-01 00:00:00+00,SHORT,2536,0.7717235957967936,0.032594524,0.008214594
2011-07-01 00:00:00+00,SHORT,2716,1.0,0.02917772,0.025384268
2011-07-01 00:00:00+00,SHORT,836,1.0,0.023719989,0.012849931
2011-07-01 00:00:00+00,SHORT,995,1.0,0.027291453,9.3859836E-4
2011-07-01 00:00:00+00,SHORT,1051,1.0,0.030721374,0.0128502855
2011-07-01 00:00:00+00,SHORT,3330,1.0,0.03126955,0.001374819
2011-07-01 00:00:00+00,SHORT,1967,1.0,0.022635408,0.017136483
2011-07-07 00:00:00+00,SHORT,2066,1.0,0.023523765,0.006196818
2011-07-07 00:00:00+00,SHORT,76,1.0,0.025908051,0.006737628
2011-07-07 00:00:00+00,SHORT,121,0.8156898056870858,0.02825051,0.0020616902
2011-07-07 00:00:00+00,SHORT,183,1.0,0.03029141,0.008295527
2011-07-07 00:00:00+00,SHORT,248,0.8859262205607723,0.022440474,0.003686969
2011-07-07 00:00:00+00,SHORT,2421,0.8576255376936688,0.026550809,0.010225991
2011-07-07 00:00:00+00,SHORT,2568,0.9257317082076658,0.023952097,0.0062809936
2011-07-07 00:00:00+00,SHORT,535,1.0,0.033898305,0.03635332
2011-07-07 00:00:00+00,SHORT,858,1.0,0.03047619,0.011380855
2011-07-07 00:00:00+00,SHORT,881,1.0,0.022209674,0.0032342356
2011-07-07 00:00:00+00,SHORT,3021,0.7969840706702317,0.035,0.0033865839
2011-07-07 00:00:00+00,SHORT,3187,1.0,0.034408603,0.025336178
2011-07-07 00:00:00+00,SHORT,3573,1.0,0.029257314,0.0060616895
2011-07-07 00:00:00+00,SHORT,1668,1.0,0.021032505,1.9904168E-4
2011-07-07 00:00:00+00,SHORT,1745,0.6612792183380676,0.03058104,0.0038278038
2011-07-07 00:00:00+00,SHORT,1966,1.0,0.026933493,0.007510928
2011-07-19 00:00:00+00,SHORT,1748,1.0,0.034847543,0.0042519127
2011-07-20 00:00:00+00,SHORT,834,1.0,0.024390243,0.0015021595
2011-07-21 00:00:00+00,SHORT,4097,0.47625252185052114,0.023693379,0.0044026556
2011-07-21 00:00:00+00,SHORT,2090,0.6014033430415646,0.032470703,0.0073885475
2011-07-21 00:00:00+00,SHORT,1160,1.0,0.022963228,0.0057835956
2011-07-21 00:00:00+00,SHORT,1664,1.0,0.029411765,0.016553903
2011-07-26 00:00:00+00,SHORT,1473,1.0,0.021472393,0.0044368943
2011-07-26 00:00:00+00,SHORT,3631,1.0,0.020408163,0.0068947948
2011-07-26 00:00:00+00,SHORT,3677,0.6864239918791416,0.025444176,0.010462591
2011-08-01 00:00:00+00,SHORT,2061,0.21418177524112672,0.033852234,0.026396276
2011-08-31 00:00:00+00,SHORT,1731,0.0,0.024532944,0.014618493
2011-09-08 00:00:00+00,SHORT,1483,1.0,0.029426046,0.024410048
2011-09-16 00:00:00+00,SHORT,2142,0.0,0.029432375,0.013338694
2011-09-16 00:00:00+00,SHORT,323,1.0,0.024890624,0.0044394243
2011-09-16 00:00:00+00,SHORT,1198,1.0,0.031257078,0.0011609962
2011-09-16 00:00:00+00,SHORT,1851,0.0,0.026248941,0.0027309414
2011-09-19 00:00:00+00,SHORT,2070,1.0,0.02402746,0.019846972
2011-09-20 00:00:00+00,SHORT,3067,0.0,0.02057151,0.0025784695
2011-09-20 00:00:00+00,SHORT,1081,1.0,0.019794442,9.92447E-4
2011-09-20 00:00:00+00,SHORT,1176,1.0,0.025058731,0.001730195
2011-09-20 00:00:00+00,SHORT,3943,0.0,0.031211818,0.006929361
2011-09-27 00:00:00+00,SHORT,3683,0.0,0.02659957,0.020458382
2011-09-29 00:00:00+00,SHORT,2568,0.0,0.024774775,0.0038966734
2011-10-12 00:00:00+00,SHORT,4097,0.4692531910745845,0.034548946,0.012858675
2011-10-12 00:00:00+00,SHORT,2760,0.0,0.03132249,0.0023756286
2011-10-12 00:00:00+00,SHORT,836,0.7543685804784447,0.032780413,7.5061433E-4
2011-10-14 00:00:00+00,SHORT,3137,0.5396103399626345,0.031326205,0.00522691
2011-10-24 00:00:00+00,SHORT,2106,0.16098578848873565,0.033200532,0.0043455865
2011-10-27 00:00:00+00,SHORT,2983,0.7530569503944032,0.02933473,0.015264506
2011-10-27 00:00:00+00,SHORT,3203,1.0,0.029807968,-6.243212E-5
2011-10-27 00:00:00+00,SHORT,1198,0.48644651491836793,0.028504673,6.3887116E-4
2011-10-27 00:00:00+00,SHORT,1474,1.0,0.029797548,0.0063207564
2011-10-27 00:00:00+00,SHORT,3923,0.2319847902720237,0.028638681,0.0015505755
2011-10-28 00:00:00+00,SHORT,1,0.851192793348421,0.02225,0.02803009
2011-10-28 00:00:00+00,SHORT,475,0.6135256892519917,0.024759816,0.0132761095
2011-10-28 00:00:00+00,SHORT,937,0.8143718781748779,0.02285192,0.023730496
2011-10-28 00:00:00+00,SHORT,3487,0.4769956503330094,0.023728814,0.024546456
2011-10-28 00:00:00+00,SHORT,1832,0.4460714568455339,0.035205763,0.005132844
2011-11-03 00:00:00+00,SHORT,2617,0.20256833762251367,0.025088968,9.5660514E-5
2011-11-07 00:00:00+00,SHORT,1832,0.0,0.03373736,3.2078061E-4
2011-11-08 00:00:00+00,SHORT,2703,1.0,0.027777778,0.011460647
2011-11-11 00:00:00+00,SHORT,443,1.0,0.02893773,0.0013085774
2011-11-11 00:00:00+00,SHORT,1752,1.0,0.025512176,0.014980591
2011-11-15 00:00:00+00,SHORT,1144,0.0,0.02208589,0.0014126684
2011-12-05 00:00:00+00,SHORT,4201,0.0,0.034639176,0.0051278346
2011-12-05 00:00:00+00,SHORT,2437,0.0,0.026783196,0.0058760718
2011-12-05 00:00:00+00,SHORT,3078,0.31913526778725215,0.025767988,0.010307897
2011-12-05 00:00:00+00,SHORT,3828,0.1549690537173059,0.028590867,0.0015690741
2011-12-06 00:00:00+00,SHORT,440,0.248235352078111,0.02402746,1.7744799E-4
2011-12-06 00:00:00+00,SHORT,3773,0.0,0.027000964,0.015515196
2011-12-07 00:00:00+00,SHORT,2925,0.8153892508189781,0.031632002,0.016659118
2012-01-10 00:00:00+00,SHORT,475,0.0,0.030051634,0.009325412
2012-01-10 00:00:00+00,SHORT,3915,1.0,0.0218902,0.012455051
2012-01-11 00:00:00+00,SHORT,2381,0.5037432730541771,0.03416149,0.02406537
2012-01-12 00:00:00+00,SHORT,714,0.8489717449720258,0.022700815,0.019736707
2012-01-17 00:00:00+00,SHORT,1360,0.3422822523266271,0.024494143,0.008931347
2012-01-20 00:00:00+00,SHORT,3811,0.24302673363039465,0.021393035,0.012450991
2012-01-23 00:00:00+00,SHORT,85,0.0,0.026530612,0.015106534
2012-02-03 00:00:00+00,SHORT,13,0.39173809327840287,0.03185509,0.025306527
2012-02-03 00:00:00+00,SHORT,2067,1.0,0.023829088,0.0011840762
2012-02-03 00:00:00+00,SHORT,4172,0.35572780070734045,0.025763359,0.008127342
2012-02-03 00:00:00+00,SHORT,2877,0.5244355388843267,0.030980391,0.009668103
2012-02-17 00:00:00+00,SHORT,643,0.4209181661818849,0.035637148,0.0019834768
2012-02-21 00:00:00+00,SHORT,3286,0.32213239586305353,0.020229144,0.0026033788
2012-02-21 00:00:00+00,SHORT,3703,0.6693485436528704,0.02922837,0.004860622
2012-02-22 00:00:00+00,SHORT,712,1.0,0.025009925,0.026582029
2012-02-22 00:00:00+00,SHORT,3915,0.0,0.02948403,0.018174065
2012-02-24 00:00:00+00,SHORT,1303,0.6216268969515735,0.019860974,0.0053508473
2012-02-27 00:00:00+00,SHORT,3790,0.21795329013027837,0.020892274,0.016893819
2012-03-01 00:00:00+00,SHORT,3469,0.0,0.023657871,0.01694448
2012-03-05 00:00:00+00,SHORT,121,0.0902581086098964,0.019798657,0.0051933723
2012-03-09 00:00:00+00,SHORT,4000,1.0,0.024756208,0.028138416
2012-03-15 00:00:00+00,SHORT,2801,0.6427224193643108,0.03255775,0.010378381
2012-03-16 00:00:00+00,SHORT,85,0.7957546364759424,0.027729636,0.03489873
2012-03-19 00:00:00+00,SHORT,578,1.0,0.026785715,0.0055875015
2012-03-20 00:00:00+00,SHORT,4123,0.0,0.028928336,0.008949287
2012-03-30 00:00:00+00,SHORT,1250,0.5307949250201569,0.030438425,0.022880781
2012-04-02 00:00:00+00,SHORT,838,0.8473116537193286,0.032388665,0.0047563477
2012-04-02 00:00:00+00,SHORT,1473,0.975021705866945,0.029440906,0.012717895
2012-04-03 00:00:00+00,SHORT,1064,0.0,0.027216494,0.0028966689
2012-04-17 00:00:00+00,SHORT,2518,0.0,0.024365483,-8.252944E-5
2012-04-25 00:00:00+00,SHORT,1244,1.0,0.030193416,0.013822162
2012-04-25 00:00:00+00,SHORT,3486,0.647510369039153,0.01965188,0.009353813
2012-05-01 00:00:00+00,SHORT,335,1.0,0.02119236,0.0016264296
2012-05-01 00:00:00+00,SHORT,2518,1.0,0.03185328,0.020835912
2012-05-01 00:00:00+00,SHORT,1300,0.690768855301694,0.03392161,0.015090824
2012-05-01 00:00:00+00,SHORT,1740,1.0,0.023670368,0.0075735194
2012-05-02 00:00:00+00,SHORT,2230,0.5072305177967755,0.026893135,0.006337782
2012-05-02 00:00:00+00,SHORT,2993,1.0,0.023928216,8.4615435E-4
2012-05-11 00:00:00+00,SHORT,2211,0.49196756155673593,0.025039362,0.0020689329
2012-05-11 00:00:00+00,SHORT,2213,0.5700565788069416,0.023252333,0.0022354769
2012-05-29 00:00:00+00,SHORT,1176,0.0,0.027803522,0.008798778
2012-05-31 00:00:00+00,SHORT,1043,1.0,0.029787235,0.0012140163
2012-06-08 00:00:00+00,SHORT,3148,0.3462627431616493,0.023696683,0.0052559944
2012-06-15 00:00:00+00,SHORT,243,0.2520562928133578,0.020811534,0.014700839
2012-06-19 00:00:00+00,SHORT,2106,0.0,0.025240384,0.00694963
2012-06-19 00:00:00+00,SHORT,1191,1.0,0.023770131,0.017203737
2012-06-20 00:00:00+00,SHORT,3851,0.7819542891429674,0.02548077,0.020116342
2012-07-02 00:00:00+00,SHORT,3897,0.44580224524921336,0.02764977,0.013476854
2012-07-03 00:00:00+00,SHORT,4112,1.0,0.029780604,0.007106628
2012-07-03 00:00:00+00,SHORT,2116,0.7697348301509574,0.025823686,0.006429838
2012-07-03 00:00:00+00,SHORT,4172,0.0,0.033922598,0.0052280463
2012-07-03 00:00:00+00,SHORT,243,0.35667111139837404,0.03322259,0.009523766
2012-07-03 00:00:00+00,SHORT,523,0.0,0.02933268,0.004136391
2012-07-03 00:00:00+00,SHORT,2770,0.0,0.019904803,0.012938273
2012-07-03 00:00:00+00,SHORT,3187,0.4578377495138854,0.020648967,0.0092780795
2012-07-03 00:00:00+00,SHORT,1184,1.0,0.026914153,0.020216312
2012-07-03 00:00:00+00,SHORT,3236,0.4073225413430702,0.026561527,0.0041464292
2012-07-03 00:00:00+00,SHORT,1258,0.0,0.023531778,0.004211722
2012-07-03 00:00:00+00,SHORT,1668,0.5811462051793013,0.03152364,0.0083838925
2012-07-03 00:00:00+00,SHORT,3831,0.0,0.022857143,0.012221342
2012-07-03 00:00:00+00,SHORT,2006,0.0,0.030797102,0.016994173
2012-07-05 00:00:00+00,SHORT,2248,0.0,0.023916647,0.010858125
2012-07-05 00:00:00+00,SHORT,3594,0.4889012369335315,0.028807139,0.019686604
2012-07-05 00:00:00+00,SHORT,1790,0.0,0.019837335,0.013758457
2012-07-05 00:00:00+00,SHORT,2032,0.1157706924775115,0.027403316,0.019759594
2012-07-27 00:00:00+00,SHORT,3116,0.5675939704271831,0.033226836,0.014175699
2012-07-27 00:00:00+00,SHORT,1297,0.14086137980656643,0.026717978,0.012939521
2012-08-03 00:00:00+00,SHORT,788,0.2147300963123469,0.02081737,0.0043615857
2012-08-21 00:00:00+00,SHORT,1043,0.18895655530454017,0.026427062,5.5818114E-4
2012-08-21 00:00:00+00,SHORT,4086,0.5331620572336536,0.03274218,0.0030107023
2012-09-07 00:00:00+00,SHORT,1185,0.0,0.030080704,0.0022554598
2012-09-13 00:00:00+00,SHORT,3192,0.41458886006493806,0.022919938,0.020244373
2012-09-14 00:00:00+00,SHORT,2132,0.4577336313915686,0.035111412,0.022340477
2012-09-14 00:00:00+00,SHORT,194,0.23663763134794363,0.021946335,0.019817498
2012-09-14 00:00:00+00,SHORT,2340,0.0,0.0288906,0.025343677
2012-09-14 00:00:00+00,SHORT,2425,0.3063819965672617,0.02227882,0.00856299
2012-09-14 00:00:00+00,SHORT,2473,0.7700641649849732,0.031771246,0.0216779
2012-09-14 00:00:00+00,SHORT,457,0.0,0.03205871,0.022161914
2012-09-14 00:00:00+00,SHORT,498,0.4328444409547606,0.025103202,0.001186705
2012-09-14 00:00:00+00,SHORT,578,0.0,0.02967033,0.027138978
2012-09-14 00:00:00+00,SHORT,631,0.8088865614940003,0.027910162,0.021599488
2012-09-14 00:00:00+00,SHORT,675,0.4683951148621256,0.030195381,0.009099255
2012-09-14 00:00:00+00,SHORT,903,0.0,0.021430235,0.004370475
2012-09-14 00:00:00+00,SHORT,3116,0.6603398585647086,0.023324043,0.015046588
2012-09-14 00:00:00+00,SHORT,1173,0.46615624340855355,0.020903682,0.0059042033
2012-09-14 00:00:00+00,SHORT,1191,0.13402434985957193,0.022403955,0.0048846263
2012-09-14 00:00:00+00,SHORT,3357,0.2058190503867188,0.034466214,0.02820757
2012-09-14 00:00:00+00,SHORT,1404,0.5221901885054514,0.020339794,0.013920863
2012-09-14 00:00:00+00,SHORT,1434,0.654617125261256,0.021978023,0.009456049
2012-09-14 00:00:00+00,SHORT,1463,0.4348167500402766,0.021055836,0.007828311
2012-09-14 00:00:00+00,SHORT,1667,1.0,0.027070927,5.787857E-4
2012-09-14 00:00:00+00,SHORT,3794,1.0,0.026128722,0.0073282747
2012-09-14 00:00:00+00,SHORT,1780,0.0,0.021597188,0.013149442
2012-09-14 00:00:00+00,SHORT,1790,0.33524229702048686,0.024975609,0.0010246318
2012-09-14 00:00:00+00,SHORT,3851,0.5422625833112128,0.03,0.024212498
2012-09-14 00:00:00+00,SHORT,3868,0.12776724358086783,0.035330262,0.017115677
2012-09-14 00:00:00+00,SHORT,1826,0.44923267685961354,0.030006,0.006015419
2012-09-14 00:00:00+00,SHORT,3897,1.0,0.023809524,0.0039681094
2012-09-19 00:00:00+00,SHORT,2297,0.0,0.025423728,0.004602091
2012-09-19 00:00:00+00,SHORT,3841,0.5062806976890191,0.025491016,-6.948113E-5
2012-09-21 00:00:00+00,SHORT,2912,0.5536576803610993,0.032697547,0.0057299715
2012-09-25 00:00:00+00,SHORT,4215,1.0,0.023934182,0.0010442021
2012-09-28 00:00:00+00,SHORT,502,0.8515022648699733,0.020027053,-6.817168E-5
2012-09-28 00:00:00+00,SHORT,2720,1.0,0.021284336,0.021198548
2012-10-04 00:00:00+00,SHORT,3109,0.7909984012287551,0.032994922,0.0062641175
2012-10-05 00:00:00+00,SHORT,3049,0.14149692759791455,0.02088471,0.0058972854
2012-10-08 00:00:00+00,SHORT,1360,1.0,0.022355976,0.0035530676
2012-10-11 00:00:00+00,SHORT,4237,0.5007496557839368,0.030192131,0.0067964084
2012-10-16 00:00:00+00,SHORT,457,0.3109270547731269,0.03200536,0.02738182
2012-10-17 00:00:00+00,SHORT,3218,0.687068144769445,0.020057794,0.0072147227
