time,side,ticker_id,mv_up_composite_labels,dist_lower_bb_20_2.0_df055,dist_lower_bb_50_2.0_df055,joint_fall_flag_5_20_df042
2006-11-13 00:00:00+00,LONG,2004,0.27596464604683646,-0.03180699,-0.012862565,0.0
2006-11-14 00:00:00+00,LONG,1356,0.7129665264130673,-0.032120395,-0.021585025,0.0
2006-11-14 00:00:00+00,LONG,1869,0.21103287288194425,-0.040691674,-0.01974866,0.0
2006-11-15 00:00:00+00,LONG,3521,0.0,-0.033872347,-0.01849885,0.0
2006-11-15 00:00:00+00,LONG,1869,0.335357875500849,-0.039554425,-0.020803323,0.0
2006-11-16 00:00:00+00,LONG,450,0.9230769230769231,-0.08777153,-0.014171116,0.0
2006-11-16 00:00:00+00,LONG,3521,0.0,-0.028220778,-0.012802862,0.0
2006-11-16 00:00:00+00,LONG,1869,0.32692937385803217,-0.037723146,-0.020871218,0.0
2006-11-17 00:00:00+00,LONG,450,0.8846153846153846,-0.0910648,-0.0110280495,0.0
2006-11-17 00:00:00+00,LONG,3521,0.0,-0.02757606,-0.013581519,0.0
2006-11-20 00:00:00+00,LONG,450,0.8461538461538461,-0.0959385,-0.015918594,0.0
2006-11-20 00:00:00+00,LONG,664,1.0,-0.013481212,-0.017744739,0.0
2006-11-20 00:00:00+00,LONG,3447,0.8145071223272513,-0.014997941,-0.012773097,0.0
2006-11-20 00:00:00+00,LONG,3521,0.0,-0.0308798,-0.018587377,0.0
2006-11-20 00:00:00+00,LONG,3903,0.851063829787234,-0.025478477,-0.020025771,0.0
2006-11-21 00:00:00+00,LONG,1361,0.9666666666666667,-0.030683603,-0.018412447,0.0
2006-11-21 00:00:00+00,LONG,3903,0.8297872340425532,-0.018028483,-0.011553623,0.0
2006-11-22 00:00:00+00,LONG,2568,0.0,-0.037870534,-0.016626416,0.0
2006-11-22 00:00:00+00,LONG,664,0.9310344827586207,-0.015129131,-0.01773839,0.0
2006-11-22 00:00:00+00,LONG,3903,0.8085106382978724,-0.02635477,-0.018368484,0.0
2006-11-24 00:00:00+00,LONG,664,0.757008542912492,-0.01661076,-0.019686174,0.0
2006-11-24 00:00:00+00,LONG,1250,0.5023882525637134,-0.027482005,-0.011388535,0.0
2006-11-27 00:00:00+00,LONG,2568,0.0,-0.025857106,-0.008468652,0.0
2006-11-27 00:00:00+00,LONG,664,0.8620689655172413,-0.019512359,-0.020958833,0.0
2006-11-28 00:00:00+00,LONG,664,0.8275862068965517,-0.02072666,-0.019810757,0.0
2006-11-28 00:00:00+00,LONG,1011,1.0,-0.019754568,-0.019351175,0.0
2006-11-28 00:00:00+00,LONG,3447,0.7373446042271942,-0.03351146,-0.018089464,0.0
2006-11-29 00:00:00+00,LONG,427,0.9743589743589743,-0.024655016,-0.0151503915,0.0
2006-11-29 00:00:00+00,LONG,1171,0.7350292795111021,-0.017407198,-0.011427761,0.0
2006-11-29 00:00:00+00,LONG,4059,0.7224030067942004,-0.02860934,-0.008924968,0.0
2006-11-29 00:00:00+00,LONG,4073,0.9782608695652174,-0.01747177,-0.018551772,0.0
2006-11-30 00:00:00+00,LONG,427,0.9487179487179487,-0.024669193,-0.014472497,0.0
2006-11-30 00:00:00+00,LONG,2557,0.1347771386557249,-0.026419615,-0.014558605,0.0
2006-11-30 00:00:00+00,LONG,517,0.12376920100895389,-0.02432895,-0.019897712,0.0
2006-11-30 00:00:00+00,LONG,4059,0.4997186386457137,-0.03185436,-0.013080002,0.0
2006-12-01 00:00:00+00,LONG,2050,0.41055602640497807,-0.017393906,-0.013374706,0.0
2006-12-01 00:00:00+00,LONG,427,0.9230769230769231,-0.027620006,-0.016766094,0.0
2006-12-01 00:00:00+00,LONG,2557,0.22651831015808863,-0.025693623,-0.014255886,0.0
2006-12-01 00:00:00+00,LONG,4059,0.8846153846153846,-0.025245704,-0.007831035,0.0
2006-12-04 00:00:00+00,LONG,2050,0.40007555441299275,-0.029174812,-0.017134733,0.0
2006-12-04 00:00:00+00,LONG,2090,0.3754367076711324,-0.01681219,-0.011330682,0.0
2006-12-04 00:00:00+00,LONG,4237,0.42254379765723193,-0.013271019,-0.014439708,0.0
2006-12-04 00:00:00+00,LONG,517,0.18569356250342792,-0.029544612,-0.019580545,0.0
2006-12-04 00:00:00+00,LONG,3742,0.0,-0.042527914,-0.018229851,0.0
2006-12-04 00:00:00+00,LONG,4059,0.6549078160864957,-0.03278954,-0.01676233,0.0
2006-12-05 00:00:00+00,LONG,2090,0.5426683196870616,-0.0248087,-0.018849498,0.0
2006-12-05 00:00:00+00,LONG,85,0.5964951859240828,-0.015128904,-0.008516104,0.0
2006-12-05 00:00:00+00,LONG,517,0.17548799057038209,-0.02692557,-0.014579645,0.0
2006-12-05 00:00:00+00,LONG,3742,0.0,-0.03844064,-0.012991903,0.0
2006-12-05 00:00:00+00,LONG,4059,0.8076923076923077,-0.0254186,-0.012144706,0.0
2006-12-06 00:00:00+00,LONG,2090,0.5029774756795642,-0.017655224,-0.010948393,0.0
2006-12-06 00:00:00+00,LONG,4237,0.33903457995217295,-0.012716798,-0.015720727,0.0
2006-12-06 00:00:00+00,LONG,427,0.8461538461538461,-0.024650536,-0.018446058,0.0
2006-12-06 00:00:00+00,LONG,2728,0.5978296332283604,-0.020268064,-0.021175053,0.0
2006-12-07 00:00:00+00,LONG,85,0.5993042678823417,-0.015040012,-0.010190023,0.0
2006-12-07 00:00:00+00,LONG,427,0.8205128205128205,-0.022425553,-0.016726319,0.0
2006-12-07 00:00:00+00,LONG,714,0.0,-0.012748219,-0.017002495,0.0
2006-12-07 00:00:00+00,LONG,3742,0.0,-0.042447116,-0.018309286,0.0
2006-12-08 00:00:00+00,LONG,2090,0.5070468038568696,-0.018205497,-0.010143771,0.0
2006-12-08 00:00:00+00,LONG,714,0.177598347518143,-0.013952388,-0.014448413,0.0
2006-12-11 00:00:00+00,LONG,101,0.690707219535983,-0.012875668,-0.01666695,0.0
2006-12-11 00:00:00+00,LONG,427,0.7692307692307693,-0.017026244,-0.010990863,0.0
2006-12-11 00:00:00+00,LONG,517,0.15013460258224148,-0.04448876,-0.021362776,0.0
2006-12-11 00:00:00+00,LONG,714,0.0,-0.021755306,-0.019200861,0.0
2006-12-12 00:00:00+00,LONG,101,0.7878787878787878,-0.012640184,-0.016657375,0.0
2006-12-12 00:00:00+00,LONG,517,0.14089345234742692,-0.040761787,-0.020547075,0.0
2006-12-12 00:00:00+00,LONG,714,0.0,-0.022886273,-0.016561998,0.0
2006-12-12 00:00:00+00,LONG,995,0.3210811901241821,-0.0143837165,-0.018903848,0.0
2006-12-12 00:00:00+00,LONG,3742,0.0,-0.040535863,-0.015269041,0.0
2006-12-18 00:00:00+00,LONG,844,0.6788177615860028,-0.04521956,-0.01640077,0.0
2006-12-22 00:00:00+00,LONG,578,0.0,-0.027091945,-0.019115653,0.0
2006-12-22 00:00:00+00,LONG,3203,0.7751424500554115,-0.015726248,-0.018260673,0.0
2006-12-26 00:00:00+00,LONG,900,0.502373596732865,-0.01572628,-0.0211915,0.0
2006-12-26 00:00:00+00,LONG,3293,0.43262352447495855,-0.024995761,-0.0114418585,0.0
2006-12-26 00:00:00+00,LONG,3818,1.0,-0.013273388,-0.010539626,0.0
2006-12-27 00:00:00+00,LONG,4107,0.8936170212765957,-0.03764735,-0.02084607,0.0
2006-12-27 00:00:00+00,LONG,3287,0.0,-0.022716979,-0.020072205,0.0
2006-12-28 00:00:00+00,LONG,4107,0.8723404255319149,-0.03419059,-0.017664356,0.0
2006-12-28 00:00:00+00,LONG,1114,0.7391304347826086,-0.015869724,-0.020793783,0.0
2006-12-28 00:00:00+00,LONG,3287,0.3833238178703389,-0.013756906,-0.010878997,0.0
2006-12-28 00:00:00+00,LONG,1324,0.17129771746289457,-0.015352758,-0.019489761,0.0
2006-12-29 00:00:00+00,LONG,4107,0.851063829787234,-0.035790212,-0.01951444,0.0
2006-12-29 00:00:00+00,LONG,2262,0.0,-0.021389479,-0.020017086,0.0
2006-12-29 00:00:00+00,LONG,2801,1.0,-0.021672377,-0.01250342,0.0
2006-12-29 00:00:00+00,LONG,898,0.9047619047619048,-0.015781833,-0.012039085,0.0
2006-12-29 00:00:00+00,LONG,1114,0.6956521739130435,-0.013551252,-0.019640718,0.0
2006-12-29 00:00:00+00,LONG,3241,0.0,-0.015709722,-0.013005512,0.0
2007-01-03 00:00:00+00,LONG,2066,0.0,-0.088041045,-0.011072353,0.0
2007-01-03 00:00:00+00,LONG,158,1.0,-0.044436432,-0.01371951,0.0
2007-01-03 00:00:00+00,LONG,900,0.44909590135163535,-0.014050842,-0.021284208,0.0
2007-01-03 00:00:00+00,LONG,3287,0.0,-0.021277776,-0.016326293,0.0
2007-01-03 00:00:00+00,LONG,3293,0.40390533007833507,-0.024220556,-0.010742304,0.0
2007-01-03 00:00:00+00,LONG,1731,0.6895252879090478,-0.025911942,-0.01639364,0.0
2007-01-04 00:00:00+00,LONG,4197,0.975,-0.031512924,-0.010687692,0.0
2007-01-04 00:00:00+00,LONG,3293,0.4184178085384129,-0.025469672,-0.013071699,0.0
2007-01-04 00:00:00+00,LONG,1731,0.665112372393703,-0.02392702,-0.013885924,0.0
2007-01-05 00:00:00+00,LONG,2125,0.21727960887778677,-0.019292327,-0.010960164,0.0
2007-01-05 00:00:00+00,LONG,4197,0.95,-0.030428218,-0.012359934,0.0
2007-01-05 00:00:00+00,LONG,2262,0.5355453136318815,-0.024402056,-0.021691155,0.0
2007-01-05 00:00:00+00,LONG,710,0.0,-0.029061288,-0.010194803,0.0
2007-01-05 00:00:00+00,LONG,918,0.21989721097876927,-0.025012612,-0.014936576,0.0
2007-01-05 00:00:00+00,LONG,1173,0.5051266294616049,-0.028946808,-0.009031333,0.0
2007-01-05 00:00:00+00,LONG,3293,0.39512306282705467,-0.022873675,-0.011541156,0.0
2007-01-08 00:00:00+00,LONG,2125,0.19823219472326375,-0.030921036,-0.0211857,0.0
2007-01-08 00:00:00+00,LONG,4197,0.925,-0.033927962,-0.019543437,0.0
2007-01-08 00:00:00+00,LONG,2253,0.8255753868867949,-0.021742767,-0.009663736,0.0
2007-01-08 00:00:00+00,LONG,2262,0.6247224318927264,-0.019846214,-0.017626176,0.0
2007-01-08 00:00:00+00,LONG,465,0.9714285714285714,-0.01725654,-0.015498769,0.0
2007-01-08 00:00:00+00,LONG,710,0.0,-0.038546856,-0.021252256,0.0
2007-01-08 00:00:00+00,LONG,862,0.9714285714285714,-0.034644075,-0.007860719,0.0
2007-01-08 00:00:00+00,LONG,2986,0.9129147897409267,-0.033447944,-0.009912253,0.0
2007-01-08 00:00:00+00,LONG,3021,0.2668100916282169,-0.01703718,-0.014685689,0.0
2007-01-08 00:00:00+00,LONG,1173,0.48911082793414956,-0.03723247,-0.016678236,0.0
2007-01-08 00:00:00+00,LONG,3293,0.41512086182004554,-0.03006585,-0.020679126,0.0
2007-01-08 00:00:00+00,LONG,3621,0.0,-0.02933516,-0.011257671,0.0
2007-01-09 00:00:00+00,LONG,4197,0.9,-0.03294014,-0.021296358,0.0
2007-01-09 00:00:00+00,LONG,2253,0.8105433422292715,-0.03350239,-0.019909486,0.0
2007-01-09 00:00:00+00,LONG,2262,0.6306682201593612,-0.02179972,-0.018824333,0.0
2007-01-09 00:00:00+00,LONG,838,1.0,-0.0538185,-0.013432394,0.0
2007-01-09 00:00:00+00,LONG,862,0.9428571428571428,-0.035127196,-0.011972141,0.0
2007-01-09 00:00:00+00,LONG,2986,0.9253143597073118,-0.037660707,-0.018177094,0.0
2007-01-09 00:00:00+00,LONG,1173,0.5083958914828443,-0.038087588,-0.020159883,0.0
2007-01-09 00:00:00+00,LONG,3293,0.4037803144268792,-0.018258149,-0.010701234,0.0
2007-01-09 00:00:00+00,LONG,1300,0.5297715408719592,-0.025009535,-0.021490945,0.0
2007-01-09 00:00:00+00,LONG,3621,0.0,-0.035844047,-0.0174891,0.0
2007-01-09 00:00:00+00,LONG,1731,0.6667779812761035,-0.018881364,-0.009347257,0.0
2007-01-09 00:00:00+00,LONG,2042,0.5955854981378746,-0.021154134,-0.013179319,0.0
2007-01-10 00:00:00+00,LONG,2105,0.6213220946435505,-0.01961291,-0.008290746,0.0
2007-01-10 00:00:00+00,LONG,2175,0.47423301667678586,-0.029760323,-0.014054042,0.0
2007-01-10 00:00:00+00,LONG,2262,0.6448755786753708,-0.019735772,-0.016257884,0.0
2007-01-10 00:00:00+00,LONG,498,0.9696969696969697,-0.024034265,-0.012887598,0.0
2007-01-10 00:00:00+00,LONG,862,0.9142857142857143,-0.038730096,-0.019703168,0.0
2007-01-10 00:00:00+00,LONG,874,0.9142857142857143,-0.081020825,-0.008534969,0.0
2007-01-10 00:00:00+00,LONG,975,0.0,-0.038783915,-0.018179601,0.0
2007-01-10 00:00:00+00,LONG,1173,0.5514425426682225,-0.02721098,-0.008779199,0.0
2007-01-10 00:00:00+00,LONG,3293,0.394296018686051,-0.02075163,-0.015567218,0.0
2007-01-10 00:00:00+00,LONG,1410,0.22056750253583368,-0.032947354,-0.008682933,0.0
2007-01-10 00:00:00+00,LONG,3868,0.0,-0.013402915,-0.01358121,0.0
2007-01-10 00:00:00+00,LONG,2042,0.8888888888888888,-0.026106918,-0.019366343,0.0
2007-01-11 00:00:00+00,LONG,4137,0.41354280327421994,-0.059572104,-0.019935714,0.0
2007-01-11 00:00:00+00,LONG,2105,0.96875,-0.033410825,-0.020392004,0.0
2007-01-11 00:00:00+00,LONG,903,0.8636363636363636,-0.030773414,-0.019172262,0.0
2007-01-11 00:00:00+00,LONG,974,0.96875,-0.031303044,-0.018173344,0.0
2007-01-11 00:00:00+00,LONG,3049,0.0,-0.034875743,-0.017520702,0.0
2007-01-11 00:00:00+00,LONG,1410,0.17241756418204063,-0.034941487,-0.012520436,0.0
2007-01-11 00:00:00+00,LONG,3469,0.833579097427495,-0.02180405,-0.008313029,0.0
2007-01-11 00:00:00+00,LONG,3621,0.0,-0.030725678,-0.01683005,0.0
2007-01-11 00:00:00+00,LONG,1667,0.5451336184443423,-0.015560198,-0.010709083,0.0
2007-01-11 00:00:00+00,LONG,2028,1.0,-0.050407555,-0.012102577,0.0
2007-01-12 00:00:00+00,LONG,2550,0.75,-0.026427543,-0.017698301,0.0
2007-01-12 00:00:00+00,LONG,2619,0.0,-0.0403875,-0.010438516,0.0
2007-01-12 00:00:00+00,LONG,2686,0.9375,-0.017696748,-0.014641735,0.0
2007-01-12 00:00:00+00,LONG,834,0.37727249452196776,-0.01854055,-0.017651305,0.0
2007-01-12 00:00:00+00,LONG,845,0.9047619047619048,-0.02157766,-0.012296315,0.0
2007-01-12 00:00:00+00,LONG,870,0.7929847619854116,-0.06342465,-0.012252388,0.0
2007-01-12 00:00:00+00,LONG,3469,0.7455245103715903,-0.032523707,-0.018857837,0.0
2007-01-12 00:00:00+00,LONG,1667,0.483215183227513,-0.025522089,-0.020812284,0.0
2007-01-16 00:00:00+00,LONG,93,0.0,-0.045581996,-0.016156524,0.0
2007-01-16 00:00:00+00,LONG,2569,0.7261974691593143,-0.024965297,-0.013297672,0.0
2007-01-16 00:00:00+00,LONG,834,0.0,-0.016276475,-0.01606218,0.0
2007-01-16 00:00:00+00,LONG,870,0.7172461237958667,-0.0687486,-0.016088203,0.0
2007-01-16 00:00:00+00,LONG,1173,0.4224794314064326,-0.03951873,-0.019013947,0.0
2007-01-16 00:00:00+00,LONG,3309,0.0,-0.014272132,-0.017327895,0.0
2007-01-16 00:00:00+00,LONG,1298,0.28806261001072386,-0.055644,-0.0095310975,0.0
2007-01-16 00:00:00+00,LONG,1462,0.7353437869798869,-0.032436214,-0.012586408,0.0
2007-01-17 00:00:00+00,LONG,93,0.0,-0.042697515,-0.014549672,0.0
2007-01-17 00:00:00+00,LONG,2546,0.12900081994137888,-0.059773,-0.012934294,0.0
2007-01-17 00:00:00+00,LONG,2619,0.0,-0.036476064,-0.008266189,0.0
2007-01-17 00:00:00+00,LONG,3309,0.0,-0.021114863,-0.018078484,0.0
2007-01-17 00:00:00+00,LONG,1411,0.9375,-0.013607953,-0.014251682,0.0
2007-01-17 00:00:00+00,LONG,3466,0.8518518518518519,-0.06913612,-0.020843232,0.0
2007-01-17 00:00:00+00,LONG,1740,0.6977556904084217,-0.06419839,-0.016278185,0.0
2007-01-17 00:00:00+00,LONG,1848,0.935483870967742,-0.02895086,-0.009635176,0.0
2007-01-18 00:00:00+00,LONG,93,0.0,-0.036520973,-0.009930849,0.0
2007-01-18 00:00:00+00,LONG,2261,0.8787878787878788,-0.08086149,-0.02042478,0.0
2007-01-18 00:00:00+00,LONG,2569,0.5012748221301163,-0.03509695,-0.019964281,0.0
2007-01-18 00:00:00+00,LONG,3049,0.7385221497204064,-0.025467126,-0.016339848,0.0
2007-01-18 00:00:00+00,LONG,1087,0.20637904747249283,-0.019761322,-0.012114745,0.0
2007-01-18 00:00:00+00,LONG,3309,0.0,-0.019108798,-0.012725556,0.0
2007-01-18 00:00:00+00,LONG,1298,0.84375,-0.047320273,-0.0089022145,0.0
2007-01-18 00:00:00+00,LONG,1411,0.90625,-0.014482368,-0.012294525,0.0
2007-01-18 00:00:00+00,LONG,3466,0.8148148148148149,-0.057885528,-0.015571446,0.0
2007-01-18 00:00:00+00,LONG,1462,0.703577873705715,-0.039106157,-0.017904293,0.0
2007-01-18 00:00:00+00,LONG,1848,0.9032258064516129,-0.030231051,-0.012392633,0.0
2007-01-19 00:00:00+00,LONG,834,0.29987220668080145,-0.016822748,-0.018315127,0.0
2007-01-19 00:00:00+00,LONG,3049,0.7637945696349048,-0.028332783,-0.021589981,0.0
2007-01-19 00:00:00+00,LONG,1039,0.8095238095238095,-0.018238652,-0.019412462,0.0
2007-01-19 00:00:00+00,LONG,1087,0.1850714927467899,-0.032944668,-0.0211454,0.0
2007-01-19 00:00:00+00,LONG,1160,0.896551724137931,-0.013263623,-0.017018437,0.0
2007-01-19 00:00:00+00,LONG,1235,0.9285714285714286,-0.035149034,-0.011980083,0.0
2007-01-19 00:00:00+00,LONG,3309,0.0,-0.028561255,-0.019909061,0.0
2007-01-19 00:00:00+00,LONG,1411,0.875,-0.023172978,-0.018177344,0.0
2007-01-19 00:00:00+00,LONG,3831,0.0,-0.042003173,-0.011618205,0.0
2007-01-22 00:00:00+00,LONG,93,0.0,-0.03992112,-0.01583455,0.0
2007-01-22 00:00:00+00,LONG,4197,0.7,-0.033098835,-0.01401577,0.0
2007-01-22 00:00:00+00,LONG,2896,0.78125,-0.06850919,-0.015466118,0.0
2007-01-22 00:00:00+00,LONG,1039,0.7619047619047619,-0.0172639,-0.015707076,0.0
2007-01-22 00:00:00+00,LONG,1087,0.0,-0.024188107,-0.008785293,0.0
2007-01-22 00:00:00+00,LONG,1160,0.8620689655172413,-0.015079226,-0.013937365,0.0
2007-01-22 00:00:00+00,LONG,1235,0.8928571428571429,-0.039497744,-0.016171347,0.0
2007-01-22 00:00:00+00,LONG,3309,0.6459765742144723,-0.021616181,-0.011542527,0.0
2007-01-22 00:00:00+00,LONG,1411,0.84375,-0.018095383,-0.01165241,0.0
2007-01-22 00:00:00+00,LONG,1462,0.6930076173406128,-0.04127949,-0.018703109,0.0
2007-01-22 00:00:00+00,LONG,3868,0.269384509914808,-0.026116872,-0.021645393,0.0
2007-01-22 00:00:00+00,LONG,1949,0.9,-0.059051286,-0.017321002,0.0
2007-01-23 00:00:00+00,LONG,93,0.0,-0.039947838,-0.017118646,0.0
2007-01-23 00:00:00+00,LONG,4197,0.675,-0.028397944,-0.010560557,0.0
2007-01-23 00:00:00+00,LONG,2327,0.0,-0.025008895,-0.020166392,0.0
2007-01-23 00:00:00+00,LONG,684,0.0,-0.0159773,-0.014049428,0.0
2007-01-23 00:00:00+00,LONG,1039,0.7142857142857143,-0.022859044,-0.019325659,0.0
2007-01-23 00:00:00+00,LONG,1087,0.2198962788909116,-0.031361412,-0.014141477,0.0
2007-01-23 00:00:00+00,LONG,1160,0.8275862068965517,-0.019606985,-0.014055067,0.0
2007-01-23 00:00:00+00,LONG,3218,0.7823691571776608,-0.015345648,-0.008698138,0.0
2007-01-23 00:00:00+00,LONG,1411,0.8125,-0.015467331,-0.007853077,0.0
2007-01-24 00:00:00+00,LONG,2327,0.0,-0.020127073,-0.014904535,0.0
2007-01-24 00:00:00+00,LONG,684,0.92,-0.019813005,-0.017331855,0.0
2007-01-24 00:00:00+00,LONG,3273,0.5729573022716351,-0.029149916,-0.008854724,0.0
2007-01-24 00:00:00+00,LONG,3309,0.0,-0.024753254,-0.0152074145,0.0
2007-01-24 00:00:00+00,LONG,1411,0.78125,-0.027968895,-0.020278366,0.0
2007-01-24 00:00:00+00,LONG,3681,0.0,-0.01997898,-0.016734255,0.0
2007-01-25 00:00:00+00,LONG,93,0.0,-0.03525737,-0.01807012,0.0
2007-01-25 00:00:00+00,LONG,4197,0.625,-0.028255573,-0.015009632,0.0
2007-01-25 00:00:00+00,LONG,684,0.88,-0.019166127,-0.015049266,0.0
2007-01-25 00:00:00+00,LONG,3049,0.6842105263157895,-0.014103976,-0.014143548,0.0
2007-01-25 00:00:00+00,LONG,1160,0.7586206896551724,-0.028740043,-0.017219102,0.0
2007-01-25 00:00:00+00,LONG,1236,0.6470588235294118,-0.015909448,-0.01891494,0.0
2007-01-25 00:00:00+00,LONG,3309,0.0,-0.020715186,-0.011250295,0.0
2007-01-25 00:00:00+00,LONG,1411,0.75,-0.025028111,-0.0173156,0.0
2007-01-25 00:00:00+00,LONG,3681,0.0,-0.021360831,-0.018069146,0.0
2007-01-26 00:00:00+00,LONG,345,0.33784330287046027,-0.014945982,-0.008930736,0.0
2007-01-26 00:00:00+00,LONG,1160,0.7241379310344828,-0.029101614,-0.016083289,0.0
2007-01-26 00:00:00+00,LONG,3273,0.5939626798281736,-0.03640435,-0.01470625,0.0
2007-01-26 00:00:00+00,LONG,3309,0.0,-0.029925019,-0.020843279,0.0
2007-01-26 00:00:00+00,LONG,3831,0.0,-0.03799058,-0.010881872,0.0
2007-01-26 00:00:00+00,LONG,2042,0.40091883697483216,-0.027451672,-0.021308495,0.0
2007-01-29 00:00:00+00,LONG,1160,0.6896551724137931,-0.031712588,-0.01941198,0.0
2007-01-29 00:00:00+00,LONG,3218,0.5457071951566608,-0.018625345,-0.01353989,0.0
2007-01-29 00:00:00+00,LONG,3271,0.6012936582631214,-0.01969674,-0.011108448,0.0
2007-01-29 00:00:00+00,LONG,1236,0.5882352941176471,-0.016029092,-0.014447011,0.0
2007-01-29 00:00:00+00,LONG,3309,0.0,-0.018359777,-0.009521991,0.0
2007-01-29 00:00:00+00,LONG,3681,0.0,-0.015374503,-0.011914155,0.0
2007-01-29 00:00:00+00,LONG,1767,0.4175956588084439,-0.04064099,-0.01821312,0.0
2007-01-29 00:00:00+00,LONG,2042,0.5555555555555556,-0.026081791,-0.020496136,0.0
2007-01-30 00:00:00+00,LONG,429,0.5941908914994308,-0.052878592,-0.020144809,0.0
2007-01-30 00:00:00+00,LONG,2923,0.0,-0.012736186,-0.021241574,0.0
2007-01-30 00:00:00+00,LONG,1160,0.6551724137931034,-0.033714138,-0.021415435,0.0
2007-01-30 00:00:00+00,LONG,3309,0.0,-0.01797224,-0.0112908995,0.0
2007-01-30 00:00:00+00,LONG,3681,0.0,-0.016842412,-0.015161439,0.0
2007-01-30 00:00:00+00,LONG,4088,0.06114228308038794,-0.018840298,-0.01953724,0.0
2007-01-31 00:00:00+00,LONG,1149,0.88,-0.026832536,-0.017451653,0.0
2007-01-31 00:00:00+00,LONG,3309,0.0,-0.016104788,-0.012871452,0.0
2007-01-31 00:00:00+00,LONG,3681,0.0,-0.020729594,-0.020322548,0.0
2007-01-31 00:00:00+00,LONG,3973,0.8695652173913043,-0.039220206,-0.021435088,0.0
2007-02-01 00:00:00+00,LONG,3309,0.0,-0.014539784,-0.014796686,0.0
2007-02-05 00:00:00+00,LONG,345,0.05690303251179922,-0.01432626,-0.02110919,0.0
2007-02-05 00:00:00+00,LONG,2508,0.76,-0.04133837,-0.017388066,0.0
2007-02-05 00:00:00+00,LONG,3681,0.0,-0.020439522,-0.0199797,0.0
2007-02-06 00:00:00+00,LONG,3309,0.0,-0.013396179,-0.015344339,0.0
2007-02-06 00:00:00+00,LONG,3681,0.0,-0.020542298,-0.0199821,0.0
2007-03-01 00:00:00+00,LONG,2863,0.7813177643830462,-0.028726779,-0.021501048,0.0
2007-03-05 00:00:00+00,LONG,712,1.0,-0.022667887,-0.009542451,0.0
2007-03-05 00:00:00+00,LONG,3199,1.0,-0.046168204,-0.0115777245,0.0
2007-03-06 00:00:00+00,LONG,131,0.6231149302965049,-0.02601983,-0.0083270995,0.0
2007-03-06 00:00:00+00,LONG,2710,0.9736842105263158,-0.02807138,-0.00927128,0.0
2007-03-06 00:00:00+00,LONG,1092,0.5423506232699248,-0.02633025,-0.018187582,0.0
2007-03-06 00:00:00+00,LONG,1184,0.7854300424331695,-0.026182858,-0.013955421,0.0
2007-03-06 00:00:00+00,LONG,3255,0.0,-0.034015037,-0.010708873,0.0
2007-03-06 00:00:00+00,LONG,3515,0.5761203083925945,-0.036984824,-0.011520059,0.0
2007-03-06 00:00:00+00,LONG,3824,0.46923782707858325,-0.027252398,-0.01876465,0.0
2007-03-07 00:00:00+00,LONG,131,0.6251380161991155,-0.023634553,-0.012853596,0.0
2007-03-07 00:00:00+00,LONG,2430,0.5792771018549518,-0.015384907,-0.020214494,0.0
2007-03-07 00:00:00+00,LONG,576,0.9574468085106383,-0.024762573,-0.018424444,0.0
2007-03-07 00:00:00+00,LONG,2863,0.8525170172601958,-0.014546989,-0.00914656,0.0
2007-03-07 00:00:00+00,LONG,2971,0.41362546227196884,-0.031505946,-0.010547157,0.0
2007-03-07 00:00:00+00,LONG,959,0.7776033053927479,-0.032962933,-0.021198748,0.0
2007-03-07 00:00:00+00,LONG,960,0.9428571428571428,-0.029689178,-0.014820162,0.0
2007-03-07 00:00:00+00,LONG,1012,0.9649122807017544,-0.03794372,-0.015657367,0.0
2007-03-07 00:00:00+00,LONG,3199,0.9615384615384616,-0.047378685,-0.014646698,0.0
2007-03-07 00:00:00+00,LONG,1176,0.0,-0.09658033,-0.01069584,0.0
2007-03-07 00:00:00+00,LONG,1184,0.0,-0.029952371,-0.016841074,0.0
2007-03-07 00:00:00+00,LONG,3255,0.0,-0.023692388,-0.013599678,0.0
2007-03-07 00:00:00+00,LONG,1262,0.9090909090909091,-0.012733927,-0.013996451,0.0
2007-03-07 00:00:00+00,LONG,3515,0.3814695650536945,-0.03546234,-0.009766314,0.0
2007-03-07 00:00:00+00,LONG,3621,0.17621329954567264,-0.019322552,-0.013108551,0.0
2007-03-07 00:00:00+00,LONG,3824,0.4984535223355044,-0.022798635,-0.008849478,0.0
2007-03-08 00:00:00+00,LONG,2151,0.8888888888888888,-0.02624831,-0.013925377,0.0
2007-03-08 00:00:00+00,LONG,131,0.0,-0.019540986,-0.018500911,0.0
2007-03-08 00:00:00+00,LONG,576,0.8528831120152158,-0.027285688,-0.020424334,0.0
2007-03-08 00:00:00+00,LONG,2971,0.3054902845169706,-0.038150065,-0.017487215,0.0
2007-03-08 00:00:00+00,LONG,960,0.9142857142857143,-0.034213755,-0.013862929,0.0
2007-03-08 00:00:00+00,LONG,1012,0.9473684210526316,-0.04217257,-0.019658456,0.0
2007-03-08 00:00:00+00,LONG,1184,0.8979591836734694,-0.035030026,-0.021028291,0.0
2007-03-08 00:00:00+00,LONG,1368,0.9767441860465116,-0.02494706,-0.018200032,0.0
2007-03-08 00:00:00+00,LONG,3436,0.0,-0.03754797,-0.0078409705,0.0
2007-03-08 00:00:00+00,LONG,4073,0.19546074911312436,-0.021447258,-0.009457441,0.0
2007-03-09 00:00:00+00,LONG,356,0.0,-0.047954008,-0.008346851,0.0
